admin2Name,admin2Pcod,Year,SR,SR_1,SR_2,SR_3,SR_4,SR_5,SR_6,SR_7,SR_p75
Nong Muang Khai,TH5408,2020,2.0640291776842026,2.2605589310764667,,5.196890364909053,8.278033188088065,5.474970989818136,5.2032693515510555,3.5354275483832596,4.394165345661094
Mueang Nan,TH5501,2020,3.9504006168179555,4.451356980467878,,2.215535070203248,8.53698212991045,8.934936694339868,6.298135531396542,4.076256531672841,5.7107920681130215
Mae Charim,TH5502,2020,3.720153805581151,4.071027396416504,,3.0487837758020024,7.75989117765083,8.56921100073003,7.316035614105829,4.053621803941112,5.927490605941179
Ban Luang,TH5503,2020,3.548023362413807,3.9263116406949634,,3.526587613674425,8.580389014317099,8.239908303667445,5.171560886366138,4.3268368550387,5.164414435672776
Na Noi,TH5504,2020,2.6596602704248613,2.7385244486837523,,5.091596757672229,8.491747713473679,8.587316077342564,6.704657687450417,4.786333437390995,5.558797552088078
Pua,TH5505,2020,2.8947331537913246,3.168041179264567,4.901270471867885,3.246599787688781,8.134799791950497,6.436550894160314,5.178568360661976,3.8265455505971033,5.196315731533433
Tha Wang Pha,TH5506,2020,3.027831046040094,3.06770571489219,8.77691047852998,3.4295067953168807,8.084159173743222,6.1902839600440736,5.046773448331827,4.066643502409772,5.113592776783373
Wiang Sa,TH5507,2020,2.864183786184736,3.0374506325705894,7.2844984377151345,4.815259687249603,8.606569791440437,7.275886303382882,6.422943017735538,4.475464597670321,5.4556668028971025
Thung Chang,TH5508,2020,3.8765241970874755,3.450846760620462,,4.9187466114299685,8.674288423390548,7.651350911526954,5.472160867135341,4.26907696610883,5.897606469713789
Chiang Klang,TH5509,2020,2.835006114567578,3.0918840246724852,6.010522316956975,3.624261822869882,8.542643070850936,6.244366407696039,4.9040676145510975,4.324426308897115,5.121910876241992
Na Muen,TH5510,2020,2.66759437841521,2.6352736966632513,,4.518218915934836,9.031468656749349,10.8279074152192,6.58790818222678,4.400601659618092,5.942132112393149
Santi Suk,TH5511,2020,3.7622840002429143,3.8201742266295784,,3.6050146472840723,9.287837642830167,6.708948503550513,5.847016222866491,4.355883118199233,5.684106441517112
Bo Kluea,TH5512,2020,3.7598583499796034,3.936928523800881,5.800382232371154,3.293101742112814,7.913907201726494,6.5829230526776925,6.268901815818374,4.613857525948056,5.5633168962707344
Song Khwae,TH5513,2020,3.4211586146952793,5.543440252948715,,4.50903639299077,10.871748096390228,8.664092485300017,8.241255674409837,5.925404971214892,7.300679059336891
Phu Phiang,TH5514,2020,3.735682314951086,4.321375408164713,,2.7414779008902603,8.896347909977795,8.67674377148268,6.417209619895453,4.0067475577119325,5.99182483996205
Chaloem Phra Kiat,TH5515,2020,2.6227108536502484,3.2972989018316894,4.897653205608823,2.661090966649321,6.633730468648461,6.0698356097736355,5.91130097939003,4.176938183293005,4.990510119787395
Mueang Phangnga,TH8201,2020,4.6446417597648315,11.336521020513405,10.583306507831512,7.346156027496016,6.303574023712735,4.834754655604334,8.18387295041278,9.41914553181078,8.966733744356434
Ko Yao,TH8202,2020,7.271355824537904,9.05683644558355,7.832615526534645,9.014567762866921,7.040992069660357,9.6105040499618,6.380229990419834,8.006715987974264,7.925168471614255
Kapong,TH8203,2020,6.225855114371556,14.708981032881798,13.850379722062154,,10.633516675478623,7.126602065189011,7.707551232633636,9.43459403999503,10.36480756990758
Takua Thung,TH8204,2020,3.188370888047382,11.266012086977183,9.547335498493604,,6.689599260174823,6.354138501020974,7.882815316809382,8.381666880925396,8.635140755150175
Takua Pa,TH8205,2020,6.04107527306481,10.144989969819346,9.441038459941023,5.870318595483883,7.332398103000007,5.028926664481177,6.8710440562652515,8.295350047570384,8.25256027882543
Khura Buri,TH8206,2020,9.542990572736525,14.160183475926347,13.201340544520441,7.965655539103972,9.299193846584727,5.236618112067417,10.231865835456054,10.194559414083642,10.28891691496032
Thap Put,TH8207,2020,7.1991102691208875,12.100439325088477,9.674244773704201,10.727527892697918,8.345562574164083,8.547045988068998,9.281876942336337,10.817329572058743,9.597214165026399
Thai Mueang,TH8208,2020,4.288303030988955,12.513344910429396,10.678720497561882,,7.81707828210786,1.9224118186960686,7.850497236880497,8.419018479328608,8.61537692492947
Mueang Ranong,TH8501,2020,2.879941939199355,5.024889802228165,5.973441929041593,4.5106062151507045,6.126546553898973,,6.902892215499,6.883892052149155,5.855139193857568
La-Un,TH8502,2020,4.098229271549478,8.706229111386502,9.213002565668164,5.441022958801817,8.49278468078959,,8.406085684749385,9.051939982464946,8.521842338216246
Kapoe,TH8503,2020,6.082113709335489,8.203669059017964,8.724115975511694,5.791030704036116,7.696350511853742,,7.578085639349672,7.660362207018488,7.562789464561565
Kra Buri,TH8504,2020,6.480765325533287,9.097152287399195,8.841430710906476,7.533811125860643,8.260376083849419,4.740361668286023,9.084875739495963,8.58780325139873,8.377373749363606
Suk Samran,TH8505,2020,4.781844523769624,11.633044794774081,8.171726360042108,4.619106189844849,8.63111586974941,6.829664917521285,9.00329306002379,8.770441123303641,8.593088763517668
Mueang Chumphon,TH8601,2020,7.207553268197654,8.779395107997322,7.594836486164538,7.250056809679901,7.399710004059936,14.310971794019327,10.24826551434786,11.941697191898061,9.58270355513598
Tha Sae,TH8602,2020,6.885491035889839,9.348533135253705,8.156329170743131,7.607273647830502,7.86733371137251,10.056250873307091,9.750590396481611,9.23195863305269,8.57391604769293
Pathio,TH8603,2020,8.010445048393473,10.480743663428884,7.938842063165386,7.948226711473992,7.540396262973698,9.108556111233911,9.193318753866691,9.253303203605826,8.557420138235933
Lang Suan,TH8604,2020,6.338732743750846,8.759151272724536,8.437026447858493,8.589554673273378,8.459100781951674,8.035876908356837,9.330026071773474,11.649323680270633,8.71077612335518
Lamae,TH8605,2020,6.850604028321993,9.89400621943489,8.988577028985572,8.926256369594718,8.002316090567753,7.584719508954088,8.63260296179354,12.435420971871062,9.258793173909273
Phato,TH8606,2020,5.427673756445861,8.173253544440994,8.622172215544044,8.121510790926193,9.048610592077187,7.672373289437656,8.45899465952082,10.917680085014991,8.509984392934882
Sawi,TH8607,2020,8.568797358039712,9.398294849726097,8.097090000221389,8.148464440511148,9.260564046838144,10.081538377500944,9.80038584668017,11.578813578227756,9.423219104116443
Thung Tako,TH8608,2020,7.166030179349939,10.06453547580731,7.3937107422870705,8.634786521241768,9.975354008446914,9.115836489605671,10.845600529918732,12.577414112391144,9.666753076841983
Mueang Songkhla,TH9001,2020,6.071670231819523,6.516170740898182,,8.058478345976551,8.172065881639963,8.15049453808036,6.235378171801297,9.483404696256905,7.6356427512487866
Sathing Phra,TH9002,2020,4.0938304632047595,4.964259300011301,5.1162650939662475,4.294958572953376,5.150816314141122,4.961685197768193,6.181904616661138,7.655690425464824,5.239355300448972
Chana,TH9003,2020,6.18958909072283,7.9724585475752825,7.087259103783582,8.292971802960238,6.578728980828554,6.722176021558481,7.83191775649503,8.938216859451893,7.442044614552951
Na Thawi,TH9004,2020,7.660796099179317,8.605934179222679,9.94082163622488,8.856122955094385,6.002258641640641,6.660845988769028,11.172455209937052,9.012868575699574,8.89938091929283
Thepha,TH9005,2020,7.274150275372406,9.313942176848874,6.334516486506421,9.322543844099098,6.553339404900443,7.200607149996286,8.454520105564182,9.237329030323275,8.315209108986615
Saba Yoi,TH9006,2020,10.41780039338654,11.24393991687323,10.107656812723913,10.293533052041086,7.645149546016501,7.593090992715535,7.57427237374252,9.637757620003859,9.751621022753719
Ranot,TH9007,2020,3.634496868853885,4.91493430700105,6.527882142836346,4.434651707085831,4.906720118210044,3.737858551263448,4.025757612267097,5.436161111982079,4.565115890481701
Krasae Sin,TH9008,2020,5.699673374275966,7.343728314806837,5.284029007174251,5.048518892790143,5.008409807867266,4.03346886994763,5.159139777438244,9.538649487007229,6.195773530683908
Rattaphum,TH9009,2020,6.8925629294044315,11.061324087443174,9.444846828815576,7.969255640428294,8.094813193383013,9.631865168142083,3.1305393906519248,10.557564566030967,9.314882893933191
Sadao,TH9010,2020,8.755973455222492,10.104596095974312,10.974181557748322,9.146201978032272,7.619102494584704,7.474156332181946,8.860126738388905,9.727818312902405,9.177744690329034
Hat Yai,TH9011,2020,5.641000096158683,8.898757361414708,9.531322940662031,7.288235134225284,7.863604335323949,9.319498860324764,6.018224862520436,9.578092288701917,8.054792305335775
Na Mom,TH9012,2020,7.7205614628592585,9.89764725379547,8.779361503707849,9.641842199390327,8.183870608905831,12.665435823390157,4.4240074188210725,8.989430566348403,9.049356366551155
Khuan Niang,TH9013,2020,6.633004523984434,8.806966465921423,7.893540536975447,7.265146087354994,7.4650985822417955,9.023908907701745,3.142040343979566,10.181923082896635,8.170969494804831
Bang Klam,TH9014,2020,5.422476983615408,8.014785009844662,8.66598190835389,6.682278203885622,6.0890904148936675,8.916634803679145,4.392163099404095,9.910256951899134,7.305993236423588
Singhanakhon,TH9015,2020,3.8363104508655033,4.318521782558389,5.353353168499589,4.550364741371107,5.024065245398151,4.736811924619038,5.427333552540254,7.729700665703294,5.017930082729583
Khlong Hoi Khong,TH9016,2020,6.182935519073806,9.952697398717506,9.242155997300753,8.28598349452595,7.71130885731855,9.866981710866938,5.518811153415308,11.478362625624719,8.879163489733749
Mueang Rayong,TH2101,2020,6.294018132662955,7.532226352172554,8.167738270192011,7.711437885975623,6.630768414572605,8.311642666926986,7.227874380734877,6.682116377074435,7.402400453863593
Ban Chang,TH2102,2020,3.935126764611016,6.590773840359442,6.800113485302422,5.990929436845471,6.605409954490007,8.219343191183704,6.08956964843616,5.325086303383328,6.180048093596629
Klaeng,TH2103,2020,5.084967657160639,7.660487220316603,9.477727552570265,8.40543917921944,8.136629032166583,7.595162100833172,8.067025642385937,7.146086301788922,7.674989836169989
Wang Chan,TH2104,2020,5.76159375608881,6.5891689756602645,9.168057562555727,8.578287776617016,8.452405399645212,8.015377002479335,8.075199925326443,7.81309829505747,7.775162746825686
Ban Khai,TH2105,2020,4.794128685030648,7.216163086517279,8.254319544888665,6.512026409993902,7.883652333042001,8.734747110883754,7.689714733959245,7.233500096095976,7.326729292314858
Pluak Daeng,TH2106,2020,4.667259161797857,7.813757226561322,6.294585076240071,7.776428676103855,7.9847854130219815,7.601576001065054,6.886294343569172,6.638481570017661,7.008286256439097
Khao Chamao,TH2107,2020,5.993052192157671,5.470162690683385,10.236351852277304,9.14682895009538,8.80995648986044,7.721876475006577,8.087173837790756,7.726782630449546,7.99544539138453
Nikhom Phatthana,TH2108,2020,4.598503802175477,7.16088992749688,6.658788490926688,6.859348410188974,7.073049781156587,8.20935112076566,6.298991361324328,5.948514004981261,6.56722428555511
Mueang Yasothon,TH3501,2020,2.2549234261401447,2.958760912239207,4.37388635023158,4.02411637131137,5.995970090056202,6.890894139248611,3.9744912372996803,2.9911899549986085,3.774100818499728
Sai Mun,TH3502,2020,2.1177801758352683,2.3519993909112498,4.264258356015957,4.615750283847482,6.646197420947929,6.858417331341898,4.483486448522821,3.3858676911973995,3.963276992427974
Kut Chum,TH3503,2020,2.2996980088767605,2.8506359453153176,4.593749175578638,4.527006618439945,5.934266163411459,7.0744724957272185,4.641193664684671,3.575059851590662,4.006591712994491
Kham Khuean Kaeo,TH3504,2020,1.981887223815372,3.1457292690281506,4.808075865489023,4.534761099311542,7.1741196032744154,7.837782241530333,3.637526300545048,2.8886473676753934,4.113953763111413
Pa Tio,TH3505,2020,2.0311658046857377,3.157756503305026,4.958612502472352,4.353254649762178,7.012262965595142,8.345912940700407,4.001862070521634,3.135975073531675,4.100094965154698
Maha Chana Chai,TH3506,2020,1.9372169498150937,4.054693357023419,5.596499810964634,4.811012809600634,6.712939743829922,8.18994336486078,2.951184129337763,2.506483070864387,4.11413974966342
Kho Wang,TH3507,2020,1.9658924711420882,4.598162628402092,6.188498165785192,5.1815255990981814,6.409277885479425,-5.613548491246551,2.889796160352054,2.3314726082204094,4.223252845043174
Loeng Nok Tha,TH3508,2020,2.5295256064848846,3.4558200842601168,4.985307875895971,4.701115156741471,7.007316210957376,8.489315696736238,4.793799428505222,3.6977533157316005,4.338549817502672
Thai Charoen,TH3509,2020,2.1402083520739836,3.37823653048875,4.59815283718554,4.14491439589108,6.667556663077508,7.658617538799581,4.495643886932387,3.55872503893952,3.9741539339055176
Mueang Lamphun,TH5101,2020,3.5546555247196805,2.462675453301582,4.613661237096398,7.660024285267301,6.946700399104006,4.985868217061291,5.541333928181394,4.214334289972011,5.096005014019342
Mae Tha,TH5102,2020,4.634226569674422,3.3396134946526823,5.973737878527418,8.25405949451639,7.791940466963249,7.659080335134025,8.251043344450823,5.161507742182191,6.487562381013229
Ban Hong,TH5103,2020,4.516533399781056,2.51771703647733,4.7017129740188786,,5.0796568196167255,5.556736601943697,6.988728713150262,5.908136397816264,5.535296194449371
Li,TH5104,2020,3.2829505283499945,3.8497288616646546,4.347530979850382,5.232227689159342,6.082709608670626,6.462847491613147,7.065658682553697,5.088093464883903,5.0147353721601915
Thung Hua Chang,TH5105,2020,2.9803533999972345,3.684722621752978,4.762380749431622,4.508649987637868,5.986501347757796,7.658907447347275,6.973736467624577,5.026579269967741,5.090794180601634
Pa Sang,TH5106,2020,4.663248024378984,2.7771821074595695,4.789996637525183,7.624593421260147,6.849218357297659,6.058132581833208,6.524904843636462,5.296001032602617,5.7150731450276
Ban Thi,TH5107,2020,4.040623876743343,2.3286868277429917,3.778711699641151,7.305685598095659,7.020148517406107,4.732681124562523,5.289294924063793,3.691060034228814,4.685950797735732
Wiang Nong Long,TH5108,2020,5.028175265946209,3.3952438044026834,4.56097897535481,7.3101425680042915,5.734042142470431,4.907435493041526,7.342037520688758,5.642510174511867,5.73146576294272
Mueang Lampang,TH5201,2020,3.245281853519014,3.567025921857793,3.465839229332121,4.40267838237584,8.38842374548215,9.428447643460213,8.709016523967769,4.109772325105787,5.91319041748768
Mae Mo,TH5202,2020,2.8083059157757093,3.2383207651166948,,4.790136666541833,9.912019766694721,8.534638687099166,8.900510300707667,4.589283395787689,6.172193818225499
Ko Kha,TH5203,2020,2.7022451172684576,2.6842721304073596,3.5479399310515483,4.365264258608013,9.515975108791114,10.639558522490521,8.17571397102427,3.9823569282140507,5.825504219151393
Soem Ngam,TH5204,2020,3.8568421126529935,4.862580025035568,4.755095419403928,5.489635227674152,8.313226088965562,14.604037362635713,7.069588050016258,4.420053753362429,6.672989681903911
Ngao,TH5205,2020,3.4042187616482287,3.7952414727717305,,4.3096766687280805,8.588486232069602,6.953087044632695,6.652429605758368,3.611611172872551,5.2437958321231815
Chae Hom,TH5206,2020,3.9271710200826333,3.830105657502057,4.785967919968376,5.609158033199054,8.257265378861108,8.522205784294332,5.107993509030891,3.6939776293424034,5.501773529409817
Wang Nuea,TH5207,2020,3.71667772753429,3.949320376006192,4.731692175523916,8.654772704880832,8.745928138278522,7.760033008375833,5.8518249853991735,4.234796577859978,5.7417628736762065
Thoen,TH5208,2020,2.6154978467870422,3.293747794534468,3.4682351304036474,5.093192530100423,6.967547622517001,8.785310844873399,7.593937525742517,4.049413424286382,5.21389376924812
Mae Phrik,TH5209,2020,2.4910392454847217,2.9856897151894772,3.412682756805915,4.399263452576175,7.1114970548840635,10.239528944720666,9.436909620806572,4.3898682215470615,5.61920746328685
Mae Tha,TH5210,2020,2.685237713600195,2.4806230223750245,,4.824132929209254,8.397401427542807,9.257113416534219,7.20008982644904,4.00497128238559,5.509272088398058
Sop Prap,TH5211,2020,2.314555542026385,2.33150883294074,4.407128731002914,4.291648432158665,8.595977464098523,8.918829823663401,6.265200853938735,4.0817434255892495,4.963466332907439
Hang Chat,TH5212,2020,3.643922756500637,3.4727898146912826,4.050419510015236,4.720811036996622,9.757464298113852,10.791972941443209,7.267076109439475,3.837994471496912,6.026267117543728
Mueang Pan,TH5213,2020,4.1539130726867945,4.1044765331320905,4.621357385622289,8.205545026531043,10.108911994480982,9.807577463217953,8.050102543920831,4.758954198871657,6.653226578033806
Mueang Phayao,TH5601,2020,3.0357516845142447,3.1632426442926014,,3.8399744546760104,7.854086351090348,7.464404123619618,5.048009136522688,3.5392777403815487,4.693219023210991
Chun,TH5602,2020,2.290869222481783,2.3136345101257505,,5.06892503699,8.045191210403189,7.38684070577751,2.941926693573644,2.55718175418371,4.2983585355853595
Chiang Kham,TH5603,2020,3.149156573951678,3.0556692449338123,,7.311625139257379,7.104732715528091,6.995999135587476,4.057637257275502,3.139144854148938,4.588724850966508
Chiang Muan,TH5604,2020,2.9768013757004943,3.3615906117018093,,4.267573150570442,7.6574105196602105,5.751848974876566,4.909598866730998,4.298816084888812,4.658572513853421
Dok Khamtai,TH5605,2020,2.408860252029243,2.218439160542995,,4.101748991846184,7.7097508670086965,7.550355326044518,4.0144873470468525,2.83686159686242,4.081773594438386
Pong,TH5606,2020,3.0518096526224014,3.361921295662904,,3.998245465117422,7.898189224893549,6.487507732496765,4.470943211698424,3.929264564278488,4.870678901555516
Mae Chai,TH5607,2020,2.693449599055994,2.595282174821355,,3.689381474159362,8.217139302828961,7.338349844552612,4.111387217769525,3.11279808202625,4.454991262636973
