admin2Name,admin2Pcod,Year,NDVI,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDWI,NDWI_1,NDWI_2,NDWI_3,NDWI_4,NDWI_5,NDWI_6,NDWI_7,NDVI_p75,NDWI_p75
Yarang,TH9410,2013,0.6812764231843351,0.7226713865650864,0.6612336971746221,0.6809207637989699,0.6799432071240818,0.6356347918625902,0.6641357691521818,0.5869227305833552,0.5552834677553445,0.5934861605197936,0.5464172054851473,0.5333999691818053,0.5417660204348831,0.5933902799738113,0.5950510549204063,0.555229951541529,0.6754619140571355,0.5609613320716985
Kapho,TH9411,2013,0.647476627875182,0.7071668329693803,0.7301650892123897,0.6489285352786519,0.5946433752028343,0.6869532043923962,0.677396880731293,0.6035204981935436,0.5861347632447309,0.5942828138084033,0.578447942317644,0.5599005506213579,0.5362251116054997,0.5960750718052811,0.6240088362018481,0.5530636433897347,0.6748043270845275,0.5935757571274859
Mae Lan,TH9412,2013,0.6752290036606325,0.7188384726730995,0.6716948282070916,0.686292358421026,0.6259777764389202,0.6665772199630737,0.5952715132583414,0.617183296798125,0.5398703834556642,0.6038083916100413,0.542310955122949,0.5258729117878312,0.4998946033477765,0.5855322480201721,0.6035863637937811,0.5652275918529996,0.6639760933651842,0.5584189396102764
Mueang Nonthaburi,TH1201,2013,0.7935509966767352,0.8399656674136287,,0.8431006903233735,0.6253387798433718,0.7934317355570586,0.7814963459968567,0.7789462597473807,0.678664839786032,0.7049557773963265,,0.7234976913618005,0.49153821494268335,0.6784068838409756,0.646060049533844,0.6597416789635367,0.7789255769356437,0.6558746825093809
Bang Kruai,TH1202,2013,0.5185499299317712,0.5995094753284588,,0.5914280676825878,0.5918165306774547,0.5589584798234406,0.5309838994460763,0.5893421676474625,0.4687136495300379,0.4858476952593284,,0.512137269885246,0.47826001801615575,0.5152062049641196,0.4579592001569762,0.513622349111014,0.5625224969642074,0.49065449921432247
Bang Yai,TH1203,2013,0.45355830200416253,0.6170977980078599,,0.5588906416649191,0.48300692025585024,0.4671106217849181,0.5593915844058633,0.5776480250570164,0.43525364976754194,0.5266171700483508,,0.48444687922764973,0.3823842568490207,0.5212812763387574,0.4676908432076726,0.5288315065918309,0.5381403361834011,0.49270746802621834
Bang Bua Thong,TH1204,2013,0.4996617734039919,0.6696191587125606,,0.5418710860829123,0.611532797498591,0.5026534750183091,0.5409195266863588,0.6046109979993003,0.451916763787766,0.5631160482401361,,0.44496484500818806,0.5300170661984083,0.5225493837665393,0.4860623195176172,0.534987010674188,0.574054135232549,0.49999205008329123
Sai Noi,TH1205,2013,0.5115578748511805,0.6487263451470031,,0.5696172421455055,0.5594126915412577,0.5007900430135716,0.5297603022206054,0.628921346336374,0.47068899578683965,0.5791741870708329,,0.49524110700910906,0.5606037285596379,0.5710552213933523,0.4867682111057505,0.5551418915968015,0.5816576565554156,0.5292967234917919
Pak Kret,TH1206,2013,0.5764447269386198,0.6966906773385415,,0.544711870172357,0.6923271202257717,0.7007585059753747,0.5778653696416313,0.6219028252532925,0.5149521762674767,0.5875749061163233,,0.4409786260075058,0.5750665927017641,0.6018204789796952,0.539501795825689,0.5697074168739112,0.5915936964106705,0.5221552951734076
Mueang Ang Thong,TH1501,2013,0.42660969813167227,0.49253460334704074,,0.6716938835714857,0.6405888470491635,0.46911283576955365,0.5660827664604138,0.5161274799805504,0.3322759183262634,0.41376978023808025,,0.5853102941625191,0.6129002856736472,0.6393302480082449,0.5344457986856751,0.5346211171106022,0.542599103079675,0.5177474502878957
Chaiyo,TH1502,2013,0.4136039809611179,0.44764619378386117,,0.6444495777639974,0.7159407436168438,0.5403502633633085,0.5013402937559893,0.5776637296620507,0.3040945553206369,0.38634250172286105,,0.558844292938154,0.663191200425797,0.6084140423637999,0.5000716593867396,0.510331499917817,0.5503484809564945,0.492763755579872
Pa Mok,TH1503,2013,0.3835737694796962,0.43645922213631205,,0.6161298489737396,0.6260191261478028,0.4571325338566663,0.5740621491095058,0.5548568860828947,0.3071685470699553,0.291813169872038,,0.5113203536271653,0.5640760744909017,0.6080942894286236,0.5335691189623661,0.5632983501822414,0.5350937731473904,0.4794628531117202
Pho Thong,TH1504,2013,0.41205667578293914,0.4472611635136606,,0.7397664314816715,0.6511773560385129,0.47497935163913124,0.38091325121750885,0.6108826101316028,0.33335355707923975,0.48209996606555533,,0.6436408903832082,0.6591976304273744,0.6420352004524562,0.39776194218667127,0.5491690882009678,0.550121837948183,0.543951958376943
Sawaeng Ha,TH1505,2013,0.3671024223920828,0.44594917570825543,,0.7612466290421502,0.6405139424195198,0.47257051367403624,,0.6583947006863505,0.26433494579450784,0.48169936861785967,,0.6535377734516163,0.6430183613995173,0.6558547967553614,,0.5701874192443361,0.5636169844847013,0.5425919355220942
Wiset Chai Chan,TH1506,2013,0.3438429970614276,0.3949192503087297,,0.7314142479894991,0.6277547324043367,0.3921459273231515,,0.5404583632996178,0.24281094403102305,0.4359434975355596,,0.6337082858236271,0.5900818563542135,0.6283336007247552,,0.5486941656446885,0.529088578453703,0.5261098815796422
Samko,TH1507,2013,0.3800867978135884,0.42531249768339074,,0.7803970804306337,0.6432980458502858,0.48795348198206834,,0.7174192609387542,0.3087698881874527,0.5148710101009347,,0.6694340421257633,0.6556785115220454,0.6398634164940579,,0.5997385473618251,0.5864889210470118,0.5637896942103205
Mueang Saraburi,TH1901,2013,0.3909385986373402,0.4594183717422945,,0.5797422028219852,0.6721303725937071,0.7569094906424442,0.7213482642644211,0.4854515738376005,0.23464326528456808,0.30601765478975423,,0.4861395375735159,0.5657261942291455,0.6474467775720222,0.6067831074411681,0.3640669705196064,0.5856416621274495,0.4602639003078711
