admin2Name,admin2Pcod,Year,Tot_Prec,Tot_Prec_1,Tot_Prec_2,Tot_Prec_3,Tot_Prec_4,Tot_Prec_5,Tot_Prec_6,Tot_Prec_7,Total_Precipitation
Wiang Nong Long,TH5108,2016,42.551384940821464,170.4612231416852,126.40328580047448,167.6731580583213,201.61415756435292,79.06831836950091,116.1099364395541,2.2959496637913572,906.1774139785018
Mueang Lampang,TH5201,2016,45.49190472694634,178.50989504125502,170.30290775567332,230.86858350746883,188.2271450106719,174.47813098698893,93.36488116051457,0.23611955436925455,1081.4795677438879
Mae Mo,TH5202,2016,82.05670428373774,169.95156257172098,188.47934707901518,309.8841814774959,204.1822404289832,154.9403214923671,86.28001371758883,4.189523570850247,1199.963894621759
Ko Kha,TH5203,2016,51.5745799236328,194.4069483924659,147.41949466676454,182.25834082430242,187.37894175208382,165.50454727158666,81.83799470325637,0.0,1010.3808475340924
Soem Ngam,TH5204,2016,70.21032047271729,206.39743065834045,138.09265458583832,144.3568445444107,206.83824825286865,155.38895225524902,111.16747093200684,0.0,1032.4519217014313
Ngao,TH5205,2016,113.80883011084818,220.1951212569699,203.18369356498766,348.0931420908964,186.73268872836258,150.00409099463565,69.01120212670224,6.297963332565949,1297.3267322059685
Chae Hom,TH5206,2016,99.91321976979575,188.63569098394277,147.41601861156704,244.7165605388402,190.04531531633387,177.68279608205899,87.24505871851088,3.4072355826695757,1139.061895603719
Wang Nuea,TH5207,2016,132.3679864854658,187.34309913332118,185.32259304520704,312.8042289560744,264.4630984496628,173.14232763226235,94.14716102186325,9.35439530464447,1358.944890028501
Thoen,TH5208,2016,88.42718076705933,156.66234469413757,110.07253766059875,133.4649932384491,284.1600818634033,196.63466262817383,109.76068496704102,3.1115763187408447,1082.2940621376038
Mae Phrik,TH5209,2016,88.42718076705933,156.66234469413757,110.07253766059875,133.4649932384491,284.1600818634033,196.63466262817383,109.76068496704102,3.1115763187408447,1082.2940621376038
Mae Tha,TH5210,2016,56.581975963939136,194.31206508669027,168.24386231655095,223.2188382463522,197.5555737408768,149.8904611599972,104.7087022589153,4.076680843669727,1098.5881596169918
Sop Prap,TH5211,2016,97.66001088437386,207.74916136290057,146.03707343516714,155.7614867927159,232.88999719589444,173.0394480228424,95.12121201672795,0.8343906574330087,1109.0927803680554
Hang Chat,TH5212,2016,45.809440946707745,165.5553798933055,142.69692557594135,184.39870272832985,196.22083936394284,176.4892454752506,82.49362279873084,0.0,993.6641567822088
Mueang Pan,TH5213,2016,71.18305206298828,199.0666241645813,171.2521107196808,228.1099557876587,197.76450061798096,146.546480178833,143.15392303466797,0.0,1157.076646566391
Mueang Phayao,TH5601,2016,145.06813788486275,156.19446903529416,229.82825023576277,368.39133138149106,255.30233307099977,139.39788568875088,93.75009467939852,9.382978094591762,1397.3154800711516
Chun,TH5602,2016,173.661316545787,168.58397243554467,293.49156226675495,419.11802951893077,245.72383145430686,142.6754975429721,82.8022314762844,8.408586793475683,1534.4650280340566
Chiang Kham,TH5603,2016,175.2869371697684,165.51726346277894,317.9546194515287,426.86080451022923,236.31526854096907,130.79215673633726,87.63494705792264,7.498845766319505,1547.8608426958535
Chiang Muan,TH5604,2016,130.86571010612172,154.54099063196125,272.46474305553545,406.655610643195,217.44942035336467,121.59078399387337,76.09959613642043,6.797224473671095,1386.4640793941433
Dok Khamtai,TH5605,2016,159.15310668741532,148.0705452433509,243.07937583199936,382.99956102187826,250.36325587828958,149.13683669852395,82.58431166033462,7.892531460217941,1423.27952448201
Pong,TH5606,2016,179.2619448881596,147.87856266740707,318.3847724705313,416.87346090500546,266.09594905345386,131.65689465093112,72.0247311660399,7.717044867730388,1539.8933606692585
Mae Chai,TH5607,2016,136.6867994361824,185.57820514765652,229.34100221053706,389.23927170480044,258.1025979532228,170.13152744853414,94.03601871970648,9.280109791989094,1472.3955324126289
Phu Sang,TH5608,2016,171.41197117196276,179.4379584382609,346.43185533089775,413.82226898917384,232.72495193385757,138.90307047295332,83.37974096062192,1.9421100682239465,1568.0539273659517
Phu Kamyao,TH5609,2016,152.05601253221326,153.06870830779553,251.25520768270394,393.85834675306813,250.5755213826568,152.99402427673343,76.70650111318947,8.807440917243017,1439.3217629656033
Mueang Phichit,TH6601,2016,98.1467807117449,201.7968002764634,180.99494428158107,166.22889193133057,366.24294576604353,176.61819954475084,108.3362577299149,0.061356964680803976,1298.4261772065101
Wang Sai Phun,TH6602,2016,102.48658843381683,188.5090020752472,189.15289037771848,150.34892586337915,345.9425190009069,181.22355020219004,81.4676709605408,0.19774099061454553,1239.328887904414
Pho Prathap Chang,TH6603,2016,88.87967984069901,189.07358688117836,149.80512693431697,152.6416605799587,375.4635364189633,181.78732993767252,121.1607276798177,0.26821563197622506,1259.0798639045827
Taphan Hin,TH6604,2016,91.97790054919544,197.68529631728947,197.66386406340558,174.81548205902118,334.68603751049926,170.10761611690629,115.65300005157032,0.585151061288949,1283.1743477291766
Bang Mun Nak,TH6605,2016,96.2941984329027,211.51583063992203,201.83405683016036,152.30601756667528,310.3774539127266,214.30682743870278,105.24630543571158,1.607912850836415,1293.4886031076378
Pho Thale,TH6606,2016,90.07876278245358,194.11942032254098,166.76574642385677,170.47737957730013,328.60761122253706,206.975438203293,121.61865492195187,1.7786636341557518,1280.421677088089
Sam Ngam,TH6607,2016,99.42647982330102,200.12096836242011,148.7682606539357,163.96702370404128,358.6126577259254,175.11603772541076,123.76847445957185,1.3855684245158981,1271.165470879122
Tap Khlo,TH6608,2016,106.36289168748955,189.34803165462117,217.7636664105638,150.8199485683973,323.36792437002043,179.70035943931754,91.30431411064258,1.0560566005499465,1259.7231928416022
Sak Lek,TH6609,2016,121.8972722140396,211.5235389413247,178.06284204019948,147.07076131453834,366.9847646042373,182.76618202141978,76.3884359640344,0.0,1284.6937970997935
Bueng Na Rang,TH6610,2016,101.69422190759698,178.7746070953444,146.57554006959873,174.69504696453322,361.61402343301205,189.99353900741136,125.18423833510458,0.9100957410475786,1279.441312553649
Dong Charoen,TH6611,2016,107.33720909169736,211.97191077088274,208.230525078347,148.49194888974637,323.7252050140038,196.22332999464112,88.59746448134705,0.7991140041765752,1285.3767073248425
Wachirabarami,TH6612,2016,107.47025624172612,215.91784897740527,162.92967031938622,167.22611532982717,326.12687746197986,166.97018760263,124.56700029349854,2.2995410663331537,1273.5074972927864
Mueang Nakhon Pathom,TH7301,2016,90.80711508683557,244.89621745166284,152.82401007303076,87.46702421553515,315.3673917795203,267.3842417635439,171.6810403180388,7.270706681070718,1337.697747369238
Kamphaeng Saen,TH7302,2016,89.1970196614642,192.1749679272363,136.8864236084305,85.70996628430586,276.34306714262027,237.77303253995467,162.81496455247722,6.857035175915658,1187.7564768924049
Nakhon Chai Si,TH7303,2016,65.74550139040971,346.7392579556231,173.15807647816555,130.01154660603223,337.9802510107266,302.42743876293235,191.27314754057434,6.921329123042466,1554.2565488675061
Don Tum,TH7304,2016,69.94750382756227,277.7003419991308,154.1935735036863,104.76274214734968,292.8664147981862,257.1500414969937,173.7582185572426,7.334142320108094,1337.7129786502599
Bang Len,TH7305,2016,67.949915343712,278.84483738607486,154.30897999606586,113.51102773998849,298.69790549936783,231.59211705106216,154.9949204874733,6.7638396757801935,1306.6635431795248
Sam Phran,TH7306,2016,65.96771429872595,398.04072383234,190.88970168973154,146.4851563850091,365.55830455191904,362.28430477480265,226.2346971835148,6.761989142257067,1762.2225918583003
Phutthamonthon,TH7307,2016,64.07226362343292,360.1279591491424,184.81318065976518,133.57078677200408,344.11320358529144,295.9537716382957,186.61948864373818,6.152142397179661,1575.4227964688496
Mueang Krabi,TH8101,2016,,,,,,,,,
Khao Phanom,TH8102,2016,,,,,,,,,
Ko Lanta,TH8103,2016,,,,,,,,,
Khlong Thom,TH8104,2016,,,,,,,,,
Ao Luek,TH8105,2016,,,,,,,,,
Plai Phraya,TH8106,2016,,,,,,,,,
Lam Thap,TH8107,2016,,,,,,,,,
Nuea Khlong,TH8108,2016,,,,,,,,,
Mueang Phuket,TH8301,2016,,,,,,,,,
Kathu,TH8302,2016,,,,,,,,,
Thalang,TH8303,2016,,,,,,,,,
Mueang Phatthalung,TH9301,2016,87.33371562555644,110.13144267082653,104.12459098118765,74.47383363275443,84.06764735003743,239.9771264638431,380.2062781266337,867.5972225494886,1947.911857400328
Kong Ra,TH9302,2016,96.2229527478577,129.3337795657496,124.53390874401215,104.51657723355035,66.8204304633602,254.3812961629642,361.3513350896938,772.2826607150415,1909.4429407222299
Khao Chaison,TH9303,2016,113.1189951144693,127.51159227766232,109.21109632759992,93.41162001851909,74.80045667605057,236.41709103865958,360.36651014946347,780.9913745167888,1895.828736119213
Tamot,TH9304,2016,142.64841532707214,152.19506287574768,150.2515890598297,129.17375373840332,71.87276411056519,247.18676853179932,334.1712522506714,674.2793908119202,1901.778996706009
Khuan Khanun,TH9305,2016,113.1850355711075,118.21575562038973,117.73854755639265,86.89908154608732,109.20162948393484,224.61893143057,394.1766285979382,851.2375974196026,2015.2732072260224
Pak Phayun,TH9306,2016,137.80757334892513,127.65380376620135,97.34740925758777,102.80616176453348,73.49982496279384,197.53212908350756,360.22724551415683,708.982734408577,1805.8568821062831
Si Banphot,TH9307,2016,102.53358513269667,121.14209950887238,130.51813423022244,92.05133703427435,92.29642797127748,250.90394923625846,391.19926843887714,953.301970763084,2133.946772315563
Pa Bon,TH9308,2016,156.5531089511411,148.73501749696402,120.82994766893057,91.77480638027193,100.69687063324042,174.38096672502056,352.2122418551609,663.7368924453341,1808.9198521560634
