admin2Name,admin2Pcod,Year,Tot_Prec,Tot_Prec_1,Tot_Prec_2,Tot_Prec_3,Tot_Prec_4,Tot_Prec_5,Tot_Prec_6,Tot_Prec_7,Total_Precipitation
Pluak Daeng,TH2106,2020,133.12843356341125,247.5030097573996,197.4428730671108,203.16432271197442,377.5601146914065,387.9775835305453,104.8985737577081,10.222967730164529,1661.8978788097209
Khao Chamao,TH2107,2020,173.01378610560485,315.6005333947867,302.06856265561333,286.58739802621324,476.8420211613035,443.05576852406125,141.14427429710088,11.781531275704848,2150.0938754403887
Nikhom Phatthana,TH2108,2020,126.92644833991993,240.9928225297572,194.69211430685323,170.82895820508176,342.16846644445536,354.21708040803634,93.90316983528064,8.699155420971572,1532.428215490356
Mueang Yasothon,TH3501,2020,135.66954431912808,99.57951071701581,184.7115081203469,323.0780387538263,220.8199312993391,225.96838511762724,61.21759190267279,0.0,1251.0445102299564
Sai Mun,TH3502,2020,148.6905559697483,103.53527521189054,173.2680599651759,341.3200502697426,208.24679204219416,213.5696334613935,58.065182453172675,0.0,1246.6955493733176
Kut Chum,TH3503,2020,151.50060824406182,101.64497638640044,172.2660761723075,340.11308915408307,195.49923590489604,210.7373756854419,49.57443390826802,0.0,1221.3357954554588
Kham Khuean Kaeo,TH3504,2020,133.71250372587468,118.00244171933352,189.08956624361423,322.0179228399938,253.30360958693072,240.3291668427536,70.97380658313142,0.0,1327.4290175416318
Pa Tio,TH3505,2020,138.04837174363135,101.93986024729641,180.96061683320676,336.40974876316255,238.92148293650035,238.7412220655413,62.89366504713705,0.0,1297.9149676364757
Maha Chana Chai,TH3506,2020,140.1627671502293,125.11910980274763,178.29016905045162,328.8735982969533,260.2242134604074,252.85720887106393,73.28245998461553,0.0,1358.8095266164692
Kho Wang,TH3507,2020,152.74562405980316,120.15676873567075,167.77247720143177,313.87307311577,294.1210505516166,254.45908528838333,72.05159851204239,0.7964998583060271,1375.976177323024
Loeng Nok Tha,TH3508,2020,146.24684458303116,101.27648496755667,174.27994038555588,355.3090495164297,171.25485162828346,206.3402653938539,48.697548793433754,0.04710280224875059,1203.4520880703935
Thai Charoen,TH3509,2020,157.1216882978742,101.74199655651083,161.91154336559308,340.54997704238497,193.69923183842045,209.77330506116624,51.961975921469254,0.08483838556787451,1216.8445564689869
Mueang Lamphun,TH5101,2020,84.25303599679901,205.75023716034278,133.5792423104212,242.79328895718817,225.16693701166557,90.93352306849152,53.71197339712501,6.652111326809087,1042.8403492288423
Mae Tha,TH5102,2020,91.13767984509468,163.26654887199402,103.1728258728981,226.49975442886353,196.6043848991394,68.96291887760162,54.01096660643816,6.619833469390869,910.2749128714204
Ban Hong,TH5103,2020,105.77300042173803,157.71970213865623,77.30302948493225,224.3622447943076,201.690512913924,84.97007022270789,60.156990940696936,2.420393743270483,914.3959446602335
Li,TH5104,2020,118.82694569241403,81.64684758602448,57.88502010731202,203.06683547173157,207.6376854791706,116.86744770701327,58.3437364630154,2.6007866237148547,846.8753051303962
Thung Hua Chang,TH5105,2020,133.309552192688,122.96485185623169,78.49754473567009,229.40555381774902,194.9891438484192,117.80423831939697,54.30322913452983,5.486891746520996,936.7610056512058
Pa Sang,TH5106,2020,93.79332308921329,156.13549455744374,104.87825880487249,228.38467739788703,219.07875360411697,79.70304210341342,59.21804439933623,4.281936629032689,945.4735305853159
Ban Thi,TH5107,2020,99.60701754457068,227.10623189879627,137.09850963325036,274.15493798430373,242.9080273651495,81.55598557460598,50.93851519514829,11.219091888171873,1124.5883170839966
Wiang Nong Long,TH5108,2020,105.64715098624767,132.72551081754773,100.28538253981407,263.8083281879026,209.87569617101659,69.02246086322823,72.95360038102316,5.8784144486432295,960.1965443954233
Mueang Lampang,TH5201,2020,87.58316402271106,195.44484409642766,116.84832092819308,343.50958638965835,210.60056339040685,77.114470858812,51.88944395484201,6.192775154566258,1089.1831687956171
Mae Mo,TH5202,2020,119.39655465163199,166.26644824029972,142.53178487980705,452.20801773520765,226.18322329638434,71.333356886125,53.10798921486454,6.392589120591273,1237.4199640249115
Ko Kha,TH5203,2020,106.75304644086965,195.6942005053645,93.19089568950399,281.1382932624979,199.61276489790612,91.61249628449399,45.114596864737784,5.620798970433668,1018.7370929158075
Soem Ngam,TH5204,2020,155.32182095199823,164.62330627441406,82.33288736641407,257.1236996650696,198.5371594429016,110.41446924209595,61.906028509140015,5.379940748214722,1035.6393122002482
Ngao,TH5205,2020,127.4113503979781,265.9462334389129,178.71262824527537,394.87152787733646,226.58980826730013,79.8255612608951,42.20556159542675,9.93380026278452,1325.4964713459092
Chae Hom,TH5206,2020,108.72124706414317,247.1944774544758,132.909952453945,343.5283233785399,235.82466187223721,59.86560680324905,49.738881480524654,7.9001620840911135,1185.6833125912058
Wang Nuea,TH5207,2020,110.0996835291172,268.1248092289038,182.26522335949468,367.9182563071462,255.61950645922514,70.95900614245033,51.72676996279319,7.32792589739138,1314.0411808865217
Thoen,TH5208,2020,105.54210397601128,103.65553045272827,74.1996003985405,210.31713438034058,220.74609398841858,148.91158056259155,50.86795483715832,0.0,914.2399985957891
Mae Phrik,TH5209,2020,105.54210397601128,103.65553045272827,74.1996003985405,210.31713438034058,220.74609398841858,148.91158056259155,50.86795483715832,0.0,914.2399985957891
Mae Tha,TH5210,2020,104.26126267770904,210.74088488208002,114.97956731619244,350.0377079265184,205.56731338553638,93.7419882486144,48.293677559077494,5.785140492829931,1133.4075424885582
Sop Prap,TH5211,2020,142.33522808519132,198.5353736877441,85.79919933644517,261.5146120781616,204.1525895565243,112.20755774439391,57.00317691810013,5.61380708369158,1067.1615444902523
Hang Chat,TH5212,2020,83.75737058000455,188.43734353904142,95.84130582419955,288.809617835911,203.84088132018772,83.68366307722998,47.64717299931764,5.941071221036594,997.9584263969284
Mueang Pan,TH5213,2020,103.8188569881022,243.23507404327393,127.36646783351898,363.4790802001953,213.74929761886597,80.8713150024414,45.88867759332061,7.63770055770874,1186.0464698374271
Mueang Phayao,TH5601,2020,102.00487811330163,202.65242942245214,213.02882581292764,399.4437120746948,263.98097728165203,59.69649663100784,43.404055433993385,7.098479070339029,1291.3098538403685
Chun,TH5602,2020,118.02262696109784,167.80209368432702,294.51581651729873,420.8016226672573,267.5004645379107,63.408106752730156,34.52586265231334,7.475925915641204,1374.0525196885765
Chiang Kham,TH5603,2020,113.19096033892372,161.35973541496338,312.6940711336101,420.9145999364593,238.514989449675,75.00866144248681,31.70207973837195,7.930177680723671,1361.315275135214
Chiang Muan,TH5604,2020,126.31972279840495,195.53449220488056,242.82279864711876,444.07892785834133,275.7263550899438,68.58103799114565,41.15763215385598,8.31225222454974,1402.5332189682406
Dok Khamtai,TH5605,2020,129.78413734457845,175.74331977953264,231.9173472908318,416.3417762686046,272.362973168263,58.40452912553,41.44474567463781,6.105224085923954,1332.104052737902
Pong,TH5606,2020,123.28720143468428,176.52603659809878,269.03341585250257,440.43422032985825,290.04385568418843,56.258213784856096,41.15178083611924,6.472857883898542,1403.207582404206
Mae Chai,TH5607,2020,92.3493552784559,211.53971450478878,220.34190142946645,383.036017479263,269.08210729452276,67.18456850814653,40.71053686479067,7.435242837959235,1291.6794441973934
Phu Sang,TH5608,2020,127.24655635354658,149.32741796073307,318.1061283334043,405.3003750142445,228.3729209732451,86.92886242474799,30.1644851359411,0.0,1345.4467461958627
Phu Kamyao,TH5609,2020,116.03827414459012,171.83704007654404,243.75702137311742,408.4965790090981,274.8993315998016,45.58362868853979,36.32332395836404,6.919500048343955,1303.8546988983992
Mueang Phichit,TH6601,2020,95.00486626527181,173.94343656950758,185.4532348002335,160.99426527609594,266.51673859717465,212.0190665157114,27.40059908539545,3.2192382643436845,1124.5514453737342
Wang Sai Phun,TH6602,2020,87.07504498856008,180.49931709851694,204.01489831928328,159.65358449767035,257.73968031586736,207.38198678508618,20.33999330744795,3.021051607162193,1119.7255569195943
Pho Prathap Chang,TH6603,2020,81.18310835144736,141.667917036367,156.39601932692392,137.11234154562152,256.94258058597114,200.39748359280725,29.83695111125222,0.9233055646192896,1004.4597071150097
Taphan Hin,TH6604,2020,91.57881703807331,160.6219949852703,206.59707734941423,144.927187122453,255.01121053980728,206.40080555341672,25.33099409256535,2.1314087243841073,1092.5994954053842
Bang Mun Nak,TH6605,2020,95.29649279616193,177.75882270090793,197.8509955471499,120.26866216764884,250.1816217581548,187.20778783314006,24.861345665887637,2.5275059894539296,1055.9532344585052
Pho Thale,TH6606,2020,86.73199877823629,145.27793334517526,167.94730805914088,121.54814516698875,243.066553656957,187.05549200335298,27.07933131182167,1.6326238242688105,980.3393861459418
Sam Ngam,TH6607,2020,84.18611595330142,145.82442291425386,146.8037738936571,148.15454552643433,250.08542959021207,199.4720957420685,33.89258036375407,1.9869345695790919,1010.4058985532603
Tap Khlo,TH6608,2020,93.73127477394566,184.77096064926312,236.52316014277812,148.0357247361285,269.8464741137066,203.17905556654807,23.120304048853704,3.0283918878026346,1162.2353459190265
Sak Lek,TH6609,2020,101.38204446001417,185.74063144313712,182.6565811055985,160.05321404271484,280.2674284496127,224.1604047498103,26.625171534648732,0.9189443330464796,1161.8044201185828
Bueng Na Rang,TH6610,2020,85.64177877935707,127.97406883268233,146.18905416194133,138.64198888909587,254.134188012656,194.2496630511097,22.32527363711128,3.4339895897753094,972.5900049537288
Dong Charoen,TH6611,2020,110.13687273159724,184.32094124998633,230.8918333530065,130.31115033302484,277.2971714080254,188.41321209755253,26.969214875042116,3.419500936216149,1151.759896984451
Wachirabarami,TH6612,2020,84.32932460482954,159.34484021464013,140.67066084707085,139.3000571939551,231.5344577253885,200.41286166008646,33.57423364992246,2.5336091545605526,991.7000450504537
Mueang Nakhon Pathom,TH7301,2020,68.64144634141769,222.20819863953997,142.4160500277374,123.68860334135785,203.00363097359255,369.6084852794732,83.85690920758424,0.9591130104649909,1214.3824368211679
Kamphaeng Saen,TH7302,2020,61.27358284996687,176.1934296048961,116.71479302692534,109.32934033402717,191.9016076926694,347.31764061081606,97.77069035251718,1.376735993506487,1101.8778204653247
Nakhon Chai Si,TH7303,2020,69.65836808586855,251.77532707867226,195.68405707946914,158.18459175884456,215.2982237852357,363.8010918540743,106.95391734112984,2.5771233395843307,1363.9327003228786
Don Tum,TH7304,2020,61.803081792754284,223.52662260820404,162.55888930903185,129.93431860648548,184.6010469798274,341.68163709992535,103.17601578067614,0.584228501623909,1207.8658406785285
Bang Len,TH7305,2020,55.41335928261623,214.34491663774537,148.87627332566706,126.31978231680388,197.47754973256562,324.7313898208651,111.48351165413071,0.4678318359556835,1179.1146146063497
Sam Phran,TH7306,2020,73.09959395579577,241.45422161356558,206.60192564845696,182.4092043136616,262.91119039078995,377.1522481902495,107.95689530490407,2.293183684958307,1453.8784631023818
Phutthamonthon,TH7307,2020,73.96052927945975,253.25081560439372,211.28449308671145,154.21092443322559,226.11551670022754,352.5999319550502,98.66149183238845,2.382837250146521,1372.4665401416034
Mueang Krabi,TH8101,2020,,,,,,,,,
Khao Phanom,TH8102,2020,,,,,,,,,
Ko Lanta,TH8103,2020,,,,,,,,,
Khlong Thom,TH8104,2020,,,,,,,,,
Ao Luek,TH8105,2020,,,,,,,,,
Plai Phraya,TH8106,2020,,,,,,,,,
Lam Thap,TH8107,2020,,,,,,,,,
Nuea Khlong,TH8108,2020,,,,,,,,,
Mueang Phuket,TH8301,2020,,,,,,,,,
Kathu,TH8302,2020,,,,,,,,,
Thalang,TH8303,2020,,,,,,,,,
Mueang Phatthalung,TH9301,2020,92.79850370860352,177.47239137145706,141.36335119732612,127.6706104104112,184.737945240795,374.7920383193006,387.3547535534559,790.137794105786,2276.3273879071357
Kong Ra,TH9302,2020,85.87320476578128,235.71396283693213,174.03594201610932,142.04643200033456,182.79657670350804,369.91875015920203,334.75894329112066,737.8073554295366,2262.9511672025246
Khao Chaison,TH9303,2020,103.04440401525939,238.6392822309217,156.61312640425857,148.2251770099004,179.50536603130575,335.6188875471153,396.8654903770331,725.5116075416489,2284.0233411574436
Tamot,TH9304,2020,122.4559098482132,314.2144732475281,216.60022473335266,186.38470935821533,211.10814399272203,329.87353694438934,324.1570653915405,648.1678581237793,2352.9619216397405
Khuan Khanun,TH9305,2020,128.60765780461375,184.55351182918164,155.19301573457332,136.1415692414236,242.4910479685183,361.81524724661887,355.2304708088609,764.0142344759452,2328.0467551097354
Pak Phayun,TH9306,2020,108.68133395987226,275.9111204267061,162.6677730675236,160.56022858585484,184.33695309650864,264.81835062038607,441.8744977692108,650.2390273120175,2249.0892848380795
