admin2Name,admin2Pcod,Year,SR,SR_1,SR_2,SR_3,SR_4,SR_5,SR_6,SR_7,SR_p75
Raman,TH9506,2016,3.205321815364961,4.5434152599824555,6.139664279761045,6.875917563886168,4.8733568282812545,5.41635311665593,6.841688711534233,8.78848417949784,5.789603052488523
Kabang,TH9507,2016,8.287695688827684,12.761301471851901,13.36270795416833,13.087289515688763,5.728300983079098,8.789423361602333,16.672615002372503,11.864806739949255,11.821843803604603
Krong Pinang,TH9508,2016,6.104395805911161,10.023215973306243,10.16026468454138,9.821678479356766,7.242189212404064,7.1610891512814145,8.141014665379931,12.205444407503624,8.999101752137838
Mueang Trat,TH2301,2016,5.561810306742113,8.005405883521469,8.079406923218128,6.777455051252906,,10.69109486047851,9.280649371414885,8.186572660171182,8.209128934287527
Khlong Yai,TH2302,2016,2.573892332098505,5.922926523696941,6.6854195249768935,6.795384442670202,,6.571407097985695,7.428442359424106,7.1120839412624175,6.709330169779561
Khao Saming,TH2303,2016,7.258100281940192,3.873614652508381,7.1722442955367685,7.968455223492912,,9.73582045095813,8.378468402501033,9.08493579668524,8.274993874985134
Bo Rai,TH2304,2016,8.026337697842818,10.394210228423562,8.561465471275142,7.9728370167025595,,9.923879307119817,10.472988510831254,10.378234429376748,9.319111411138485
Laem Ngop,TH2305,2016,8.51092737780777,5.369421156972499,8.822199923051112,9.264514883660954,,11.03720440246622,11.22655498185271,7.788091063592163,8.930356462220335
Ko Kut,TH2306,2016,4.07627466488001,,8.045026785683088,8.614803303556531,,15.03576183329197,11.927286021411204,10.154086811746588,9.946619219511813
Ko Chang,TH2307,2016,1.2176881514873308,1.1722714201061744,5.845607918886444,,,9.87506021100144,11.706193825471637,9.569587606229746,8.10855528209925
Mueang Phrae,TH5401,2016,2.111296566938884,3.164220013831317,6.285348287552707,6.239249716383081,5.423628275203619,8.75211010745844,7.76268402742533,3.9618363431159507,5.284295375252828
Rong Kwang,TH5402,2016,2.257676446029454,3.3645247302927754,5.667311442507635,8.072546675489017,4.903096971085129,6.6435250231984195,7.726652876683129,4.730794779030064,5.434740422081754
Long,TH5403,2016,2.76374294625574,5.318840863662147,5.3747841000626275,7.64374255206183,5.728566822988461,8.804185807941494,10.738265215398854,6.149518711823119,6.601065018155416
Sung Men,TH5404,2016,2.2105250452513965,2.9090411135171457,5.209996008255754,9.066433602368804,5.578387553324376,8.624531007944258,6.404165981286442,3.2774787913100227,5.382307243185513
Den Chai,TH5405,2016,2.4293566576668293,3.920558434482796,6.464788670781994,11.798144052077985,7.3712451616452475,7.757720814163122,7.798184231964494,5.090162900711616,6.4594984055505025
Song,TH5406,2016,2.4029923188888014,3.6767782436801677,5.44224984419172,7.335717106884525,5.645833074500224,5.923168424273702,7.271584113075878,4.72318866266464,5.141990922239337
Wang Chin,TH5407,2016,3.1951380320134324,5.569809116507569,5.804902130442926,7.081726037736392,6.6128949245492255,8.505878890277106,11.022232302622218,6.367106433683675,6.74135434653282
Nong Muang Khai,TH5408,2016,2.0838885089359223,2.9653586503474325,5.897227376211666,7.9956616677234695,5.786843847643695,4.9707448268201775,5.81347289662043,3.876776396065547,4.708557455622433
Mueang Nan,TH5501,2016,3.66965306927103,4.968572540884293,5.648522457509703,6.635179321502011,4.050896025329694,8.375006863303192,8.55251520460519,3.7640382250416686,5.92064872811847
Mae Charim,TH5502,2016,3.7527695335227444,5.767420384275769,5.013404912600142,5.441882761545053,,10.103903196088837,8.081657972622212,4.457195520358242,6.120808682121032
Ban Luang,TH5503,2016,3.270335121964319,4.402597737304249,5.573944153614762,6.621364480774171,5.751165239265323,5.753680095154905,8.08183982931445,3.9354601997420984,5.329555496459469
Na Noi,TH5504,2016,2.826021394690046,3.579051121942739,4.728713406295614,7.72452754097356,4.549065917304957,6.889779177536477,7.430612021114778,4.802036484754388,5.558003430722409
Pua,TH5505,2016,4.0565188359928825,4.593714323220278,5.4492412023192545,6.940120981460399,,8.040297732199573,6.085889044636483,4.149824771568012,5.640116352760627
Tha Wang Pha,TH5506,2016,4.165155816498488,5.021459934030252,6.000243454616357,6.360012140560422,8.663704638315336,7.302371912962601,7.040095923794817,4.042977506121827,5.69474079256775
Wiang Sa,TH5507,2016,3.102042111060669,4.323671098428459,5.247295167910043,7.786618941646843,4.537975134573038,7.262852018562352,7.474108107301188,4.558344062030663,5.687013215916212
Thung Chang,TH5508,2016,3.287976962174633,4.6448494713729715,6.000151565567442,7.581092400002185,2.2896838880374815,7.731226669117456,8.030742944193717,4.735162409185153,6.051318201296931
Chiang Klang,TH5509,2016,3.896958199908164,4.946130872435382,6.072981598305925,7.526327578684025,6.394810232926798,7.317017754727831,6.261576077532789,4.371600537193369,5.771528805557648
Na Muen,TH5510,2016,2.5803409915758606,3.501616833076046,4.683845824906059,9.126024164218386,5.80434073912173,8.661333612953724,8.106272935194399,4.32148612843981,6.251657503094806
Santi Suk,TH5511,2016,4.379285853158387,5.225978379508659,6.387917378614166,5.835943304352521,,10.55841323243561,7.551529363930533,4.343326852856675,6.355500589326297
Bo Kluea,TH5512,2016,3.8390457240178666,4.889101812799702,7.818462091097601,7.5115099075913,,7.38015467903033,6.860805204612086,5.435112671040633,6.264520468992239
Song Khwae,TH5513,2016,3.3768524559394115,5.604602919327847,8.624801643526192,9.421887702028807,-13.627982717180302,7.735282276670897,9.151908181370267,6.290552068426812,6.882073882245391
Phu Phiang,TH5514,2016,4.346299730723749,5.746515859101918,5.619099873352182,6.763019872857225,,8.804992997701929,8.830447369238927,4.369974527822015,6.3590782037913876
Chaloem Phra Kiat,TH5515,2016,2.4575340878991336,4.022160821123465,6.781892351151943,6.805967152506107,4.733106667615844,5.680263556609056,5.680637096719247,4.309468268475706,5.099689660503397
Mueang Phangnga,TH8201,2016,9.508362862890062,6.212197209516266,6.782347357985176,9.476884878123151,13.444054648787853,9.685147139776165,10.422846653922267,7.1278837863818065,9.588383866907183
Ko Yao,TH8202,2016,4.430107998075753,6.555725534145154,7.020294762000326,6.087349730933328,7.284146096875117,9.004731593545324,8.985047998888545,6.892114249932055,7.039319925465587
Kapong,TH8203,2016,10.7611150229542,13.689443704622628,10.946732152188526,13.572759475325464,8.935820887818657,11.569945508603197,12.156877655958574,8.26896555509687,12.004473271633437
Takua Thung,TH8204,2016,7.283481604297398,9.828289278456428,9.877180473945652,8.555913144059252,7.05014264448994,7.990186797138431,8.217489546203957,7.12998837349701,8.475884196115935
Takua Pa,TH8205,2016,6.231398911229279,7.409741222448518,7.406240096090618,7.505809338838184,6.174668233844718,8.224759019070227,8.223528386195383,6.709104843247176,7.255605329171581
Khura Buri,TH8206,2016,8.991342908181215,10.403097950001545,10.91993522492934,12.647756205607797,6.3077543382609,10.095866115813031,10.355820741333465,10.460747031641452,10.355237387223625
Thap Put,TH8207,2016,9.020578289513734,10.5410605114787,13.401613404972773,11.835093376286945,11.071078332106284,10.32120091891139,11.468019250567492,8.531132271517327,10.724058575555787
Thai Mueang,TH8208,2016,8.669799924723051,10.594146868801044,9.522959214594172,9.329226818070445,7.643926175878813,10.058230613270077,9.56177380881236,7.085235637246578,9.392281627354617
Mueang Ranong,TH8501,2016,3.535419029605654,4.817000676987911,6.392836455715708,5.733895851726976,5.454005272557937,4.594188136219925,6.623131290219172,5.9163422334296305,5.3531029960101435
La-Un,TH8502,2016,8.658689484399572,12.720649900986183,14.403556025770234,7.5273973902500035,11.04859321833919,,12.520828378440134,,11.404121795834948
Kapoe,TH8503,2016,6.249677563223978,7.784275220161201,8.951249233027353,7.763399156646461,9.524621544148822,4.7337339497299284,14.356747356613722,9.315447423244981,9.143319368124464
Kra Buri,TH8504,2016,9.507193519002868,11.498772246678264,13.826454851313834,7.210354837474089,12.511743557080477,,10.32416532152784,10.183909216679403,10.973285463995408
Suk Samran,TH8505,2016,8.602427099861472,8.376197632826969,10.672901488066069,8.961934883502755,4.412003226655247,,9.068263807849087,8.889640247213643,9.1142525757702
Mueang Chumphon,TH8601,2016,5.538034342855034,9.135498501185033,9.137071114898033,10.424148836410344,8.444890448982603,8.657630501619554,12.59104994942675,6.474210841426699,8.580791688244291
Tha Sae,TH8602,2016,8.004802597680373,12.281655163451882,11.953616771115907,11.227952539738416,12.503954932554901,9.499256805256188,11.614556178413205,11.184022219063905,10.882184223425977
Pathio,TH8603,2016,8.78478603158004,10.500322867325421,12.13234235831448,10.783071982919289,10.569424377087513,9.024646966856388,8.140053527051073,11.100704276630415,10.035776407147901
Lang Suan,TH8604,2016,5.8900022050204415,10.100109197427106,10.46986848372056,8.945900816917089,9.711421463387362,9.578875348478684,12.212340307063542,4.976820863796217,8.554351440968837
Lamae,TH8605,2016,6.316745784239396,8.329052751376372,10.603236633563949,9.802056071916835,9.19198958456295,9.59385112674202,9.455062289018317,3.155065347154723,7.894782908810118
Phato,TH8606,2016,8.104986725000913,10.859729235788976,12.187529180818283,10.422064169448435,10.170705934474862,7.180946102580486,11.817975018703914,2.7422273363711835,10.198227964440001
Sawi,TH8607,2016,7.524048687280138,12.516989249356017,11.04722594560984,12.339922218674932,11.314811060935037,12.413092959532502,13.165632200517674,5.593181810939188,10.43888567585695
Thung Tako,TH8608,2016,6.3532501323077915,10.46036272785762,10.7705345383407,10.839157272955143,13.128201989228213,12.146843578825838,10.811569410523774,7.859679497692147,9.958849724112643
Mueang Songkhla,TH9001,2016,3.1976516372397636,5.586820103792715,9.810682696266154,6.913413345483325,,,7.8905574505417055,8.435482944382434,7.910071224543077
Sathing Phra,TH9002,2016,2.668164378357574,3.3802298655249268,3.085636149900739,3.185263993096584,,2.3859005507097724,4.639265782120879,4.878129795707791,3.415910852116908
Chana,TH9003,2016,3.8619405683167547,5.600129159591064,7.594111504230125,6.429158431035825,,6.051451954047044,7.140068950980938,8.244960887433857,6.584866346444304
Na Thawi,TH9004,2016,5.530278219996254,8.501109186326284,8.886072209462451,8.881673254083703,5.997186124492236,7.450497467165677,16.61182985559454,9.376765663048488,8.687935225343812
Thepha,TH9005,2016,5.3993435479234355,7.910436009587482,9.171489642795216,9.618647084282772,,7.047608733103417,7.35342344537995,9.816115966203084,8.419309077262035
Saba Yoi,TH9006,2016,7.710423721781026,11.55875297575723,11.351588276910457,14.672692405288647,8.000193573433597,8.586246070224307,17.605043636957866,11.280992323587421,11.253636738605751
Ranot,TH9007,2016,2.622209352228547,3.19396352597994,3.179457865969383,4.427766956742619,4.567314961494826,2.5482708449335503,3.5894026743394685,1.8611794749419412,2.891312186055713
Krasae Sin,TH9008,2016,5.194731364062237,5.284814810187684,3.9484546119079282,3.821741777644316,,3.0270791430925086,4.4674427908112815,2.474760384500201,4.298907807208913
Rattaphum,TH9009,2016,7.458342782148348,8.055712505087856,10.372145681164868,8.636811727978792,,6.606793400269712,9.525585934527518,10.198469220931523,9.192347808277557
Sadao,TH9010,2016,7.134494163645923,9.255442540895471,11.169325933810512,10.830994137897667,5.551949290327096,7.962075237054431,12.098035943489123,11.131127294530307,10.256840528726423
Hat Yai,TH9011,2016,4.360041322391277,6.469452365483353,9.470860170309784,7.571547550850848,,6.852833617212369,9.388449099658185,8.749757339731136,8.272282962612241
Na Mom,TH9012,2016,4.786416874336946,8.466512296374287,10.676878988221437,8.443391228539394,,7.786779865021246,9.874529347432603,9.521795498295434,9.083591124958533
Khuan Niang,TH9013,2016,,6.277707610611577,7.857875524988601,7.113346524295023,,6.340155150732818,8.377521332441686,8.43051907862987,7.591766011659268
Bang Klam,TH9014,2016,3.7388721515107726,5.690547487054593,8.616281760681494,6.170597670176389,,4.326887389831833,8.817160939950881,8.622133109973873,7.81714829563462
Singhanakhon,TH9015,2016,3.937425958933549,3.5738749030531975,3.525989018867397,3.419693448304264,,2.6443926280896717,6.0222754361207596,6.931064907938357,4.409252460138316
Khlong Hoi Khong,TH9016,2016,5.4516393257786815,8.227317160844109,9.987685656879728,8.832140121021688,,7.736013100046208,10.353366867409807,11.661529321125848,9.307955934561141
Mueang Rayong,TH2101,2016,4.077650741438617,7.570573480664068,8.282087004548632,7.180085308974611,5.774823604883129,9.277668884614716,9.22196129327011,7.858426085825053,8.053410439615652
Ban Chang,TH2102,2016,2.561910842796178,6.328722738573874,8.798847585779667,5.459086220653976,5.729897651560132,6.549974280220782,7.196922677606799,6.313818998166153,6.422410371328273
Klaeng,TH2103,2016,5.643806382405184,6.148869398648459,8.103401546119747,7.245660285579048,,8.830709032464641,9.194581826357458,7.995024957277466,7.899469670873212
Wang Chan,TH2104,2016,6.07579689608718,6.9343669083128585,11.650306448005397,8.005026441631607,,9.407768257349744,10.529067509579415,9.324794188499279,9.134651616115804
Ban Khai,TH2105,2016,5.107857428270007,6.70165504238399,9.752852258717391,6.975858390014813,5.8946231233625115,9.212272762543966,9.617305964422554,8.184387302144971,8.179500582050425
Pluak Daeng,TH2106,2016,4.462402311628832,4.404644560650639,11.015921236272222,6.44863653485794,7.235629981837004,8.540153771206105,9.080109976172379,8.053494123028482,7.62731841747097
Khao Chamao,TH2107,2016,6.2506023145180984,5.949686010704556,10.455846543991175,8.329137662811679,,9.170271567491557,10.451014549125768,8.850592766286123,8.718248809001015
Nikhom Phatthana,TH2108,2016,3.177702961422243,5.425269246040933,8.428236048744981,5.468883694427283,6.195122126649242,8.444968096966614,8.012741899831083,6.68588565026442,6.790871884549896
Mueang Yasothon,TH3501,2016,2.2003059812166343,2.800526724201353,4.287601017126513,6.259509680226982,,5.0760273025325615,5.17908390330889,2.5488208915675834,3.679575151904583
Sai Mun,TH3502,2016,2.1829573826485236,3.0339714102374544,4.115667312084304,,,4.148294215427158,5.247096049312119,2.931553124121462,3.623480398860907
Kut Chum,TH3503,2016,2.05325030862491,2.8694684087826574,3.6278937091860133,6.029003218514749,,4.6018762677257765,5.410549601584702,3.168524832609754,3.610989667145386
Kham Khuean Kaeo,TH3504,2016,1.6840391638575758,2.6327307114035716,4.606826812656558,,,4.9431658962623874,4.81367817701073,2.673449590111091,3.567663977957738
Pa Tio,TH3505,2016,1.6910930526495582,3.333429004671425,5.0486591197372075,,,4.604121580627696,4.911257743684726,2.9248210651760522,3.9623406657687616
Maha Chana Chai,TH3506,2016,1.656081427106431,2.5826461192961196,3.822779291851999,6.401355901253737,,4.895808646978806,3.7972483771038754,2.2036782244222635,2.9924828074087744
Kho Wang,TH3507,2016,1.4530413417743482,2.6382627019228964,2.8253338519202122,,,5.0765598243487515,3.7906800210837273,2.1202599343970574,3.041216845930911
Loeng Nok Tha,TH3508,2016,1.8793044175329687,2.6987288952311568,4.451436628336193,6.364758394158196,,7.702154247121757,5.001647321922655,3.367569998092967,3.883388929100474
Thai Charoen,TH3509,2016,2.0540365623654053,2.72487568634201,4.3879375847494435,6.542704082135354,,6.036951444526812,5.06739085283095,3.26098108830074,3.7587143429792866
Mueang Lamphun,TH5101,2016,2.995208270670215,3.387369844842634,,6.057821632719863,6.929416050609831,7.431507025426637,6.987855718733549,3.9764129562712074,5.4554416803695265
Mae Tha,TH5102,2016,3.484490331409221,5.93785886569576,4.984442539933584,6.79021593470188,4.844862094136445,9.886409475339764,9.223280548061352,5.012352296057807,6.70794005606317
Ban Hong,TH5103,2016,3.6084247406464125,4.038243458566655,,5.554722374896974,4.2481533409392656,6.648694306799003,7.239123628319093,5.912089525341624,5.602435238960842
Li,TH5104,2016,2.464666956029455,2.5642567840671564,3.312946862985976,6.6424954676870325,8.772371656167048,7.984301762399372,7.234747094344425,4.908804520335913,6.070126036775091
Thung Hua Chang,TH5105,2016,3.2530000646395543,,2.920205189900106,3.662712180517642,7.05281005477111,8.736464607303695,7.776975457823602,4.91330426753372,6.013366559620413
Pa Sang,TH5106,2016,3.0900614686210823,,,4.400464794764377,4.692195697057159,7.54248543264222,7.881207223583405,4.949102854233051,5.659080340863701
Ban Thi,TH5107,2016,3.0960184416715077,3.1011609033761944,,5.158970534974648,,9.229883197250244,7.613487797851295,3.3687064005028273,5.53278969748042
Wiang Nong Long,TH5108,2016,3.9196942068866956,,,4.316157549994034,4.394979175051678,7.061427494596872,7.257382896788034,5.385288183747543,5.470615316591796
Mueang Lampang,TH5201,2016,2.7965893649290363,4.464783190973626,5.505175284152465,5.7684447040979645,5.72155234863935,8.44078270377481,10.3208724084603,5.2147501882960405,6.044540950114195
Mae Mo,TH5202,2016,2.714580639201411,5.233030837526999,6.607728572889756,8.058047897815408,6.265917361250939,6.542655439569303,10.281410509014663,6.30088337253877,6.440828219719833
Ko Kha,TH5203,2016,2.6668343166175754,3.5623421245085054,4.290116626101945,5.3642611141721455,6.665716663861827,10.677380968770507,9.176737273414656,4.348771604901232,5.836936056411809
Soem Ngam,TH5204,2016,2.885683630556769,5.147754076779703,5.245088585099422,6.487946835614382,5.57107979413289,11.812682043969339,10.610036668985954,4.761486326544593,6.757466354793276
Ngao,TH5205,2016,2.407353775599271,4.634368802328047,6.418347236551091,6.731831563842304,6.105969989957531,5.666809036995664,8.152028301514504,4.609482037387642,5.462453266733762
Chae Hom,TH5206,2016,2.6813607628623117,4.826935957904719,4.782927590825935,7.30650729569408,6.712511350107325,6.474299468014683,9.077379360362412,4.820341118283553,5.852728972202032
Wang Nuea,TH5207,2016,2.8242277870397157,4.760114041880486,6.906666343832906,8.53103741511186,11.166956386690286,6.861737965451169,7.6979443062127855,5.281458114886406,6.547437044201965
Thoen,TH5208,2016,2.4876462210736245,4.3545907573026374,5.370681936705151,5.64747573989953,7.857047591774399,10.633218989645377,10.085423128739828,4.8827416625108615,6.569065096711344
Mae Phrik,TH5209,2016,2.707804814721006,3.900963434654313,4.518083326644524,5.359962532074748,8.792896178249578,12.261018657563085,10.382225750384478,5.785310619320317,7.267663796532349
Mae Tha,TH5210,2016,2.4985516007447206,4.427564972803999,5.182838081600599,6.428880402529753,5.08956971539055,8.170335198448146,10.058140289126083,4.910501144153298,5.866899917433778
Sop Prap,TH5211,2016,2.195647201533752,3.856026269668343,4.3844989130562055,4.503743338523137,5.177849385060062,9.40598908363009,9.491997035707932,4.4531857246648805,5.4938640517503226
Hang Chat,TH5212,2016,3.063957934467809,4.616825897197769,5.173526762461347,5.621112830284236,8.239960444306432,10.441850195533647,9.353021791694266,4.163393494119954,6.3978400775389
Mueang Pan,TH5213,2016,3.185111710596963,6.0045864339185995,5.558220991318138,7.804386519684474,7.094713759689879,10.061401874184133,9.007437558839706,5.408340630797698,6.873400328990809
Mueang Phayao,TH5601,2016,2.089828980336807,4.105413239634851,3.7413231439927217,5.512259026886592,6.690434820565452,6.640374961237809,6.881373382396247,4.481900035135323,4.981517633679674
Chun,TH5602,2016,2.067858112566945,3.1751242215926894,4.499852368689894,5.849541713979098,5.783066798431864,6.171114905528159,6.280567135286399,3.0330325713565363,4.723212384725336
Chiang Kham,TH5603,2016,2.8580591441776724,3.5232632301006674,6.428685031907863,6.667159367457185,5.169063183567435,6.609753084201771,6.888249863575343,3.8738686121506754,5.184039746651712
Chiang Muan,TH5604,2016,2.3628577136772275,4.618330202857202,6.812093303313648,6.68517406902334,5.427770466339682,5.045565282338617,6.373909799640604,4.573785294446872,5.159027847217205
Dok Khamtai,TH5605,2016,2.103244474871327,3.3618317949764176,4.761721668638671,4.831068655548133,5.706221822664469,6.206376069170135,6.716485507417734,3.724869310637481,4.572378458755764
Pong,TH5606,2016,2.688529646364062,5.289219383078152,5.620030953100971,7.134898219714318,6.440091051061593,5.701813767663952,8.586664894282924,5.285364038452946,5.849810699342176
Mae Chai,TH5607,2016,2.1551958959867874,4.364156908281194,8.092192072426204,4.917179797496959,4.187398774047721,6.952973995033529,7.854959424271808,3.874960290975508,4.931646981738843
Phu Sang,TH5608,2016,3.6975288306697456,3.7722818733236343,4.235591928634786,6.6894807804391245,4.221026799673827,6.234870961764908,7.704304173266654,4.60386425988327,5.442091651563765
