admin2Name,admin2Pcod,Year,SM,SM_1,SM_2,SM_3,SM_4,SM_5,SM_6,SM_7,F_SM
Mueang Tak,TH6301,2020,22.50558257559739,20.013702685557202,18.03626559526327,92.80416578557833,177.7496933812646,192.9841192641151,130.8774582364136,81.76895749629944,92.0924931275111
Ban Tak,TH6302,2020,11.682146892655368,10.520640301318267,9.58990583804143,55.57216572504708,107.6629755178908,112.59807909604521,52.281920903954806,32.46489642184558,49.04659133709981
Sam Ngao,TH6303,2020,11.831148348940365,10.668851651059635,9.693987185805817,26.5208969935929,94.69773287333663,113.60418925579103,54.092163627402655,33.59398718580582,44.33786964021686
Mae Ramat,TH6304,2020,14.618411764705883,34.499323529411775,38.94332352941177,131.11385294117648,136.20650000000003,136.20650000000003,74.71705882352943,45.34017647058824,76.45564338235295
Tha Song Yang,TH6305,2020,52.79454545454546,76.76545454545455,76.44,197.65818181818182,288.08909090909094,328.70363636363635,272.4781818181819,216.64000000000001,188.69613636363638
Mae Sot,TH6306,2020,41.73711959423386,77.48071276027764,125.83897490656702,261.8954484783769,285.64042979177793,285.64042979177793,221.49568873465026,167.33627869727712,183.38313534436736
Phop Phra,TH6307,2020,68.22455257270693,82.21992915734528,115.11662938105889,290.09806114839665,377.23603653989557,377.23603653989557,315.30907904548843,257.13674496644296,235.32213366890375
Umphang,TH6308,2020,91.42046908315567,122.16226012793179,165.84307036247336,318.01215351812374,400.6880597014926,400.6880597014926,338.22110874200433,280.02558635394456,264.6325959488273
Wang Chao,TH6309,2020,28.591806476785017,25.98739758095981,23.248770971517754,122.71369488880222,232.83991416309016,232.83991416309016,170.06238782676556,115.66063207179087,118.99306476785019
Mueang Loei,TH4201,2020,36.15495469988675,82.28499433748584,70.55008493771234,217.3400622876557,276.0228199320498,296.29954699886747,233.614382785957,178.50540770101924,173.84653171007926
Na Duang,TH4202,2020,29.800862895493772,30.055560882070953,26.784515819750727,173.07214765100673,221.07943432406523,261.28408437200386,197.7900287631831,143.73111217641423,135.44971836049857
Chiang Khan,TH4203,2020,47.486334336055016,93.20270734851741,80.21787709497208,236.3576278470133,295.65964761495496,365.2304684142674,303.4271594327461,246.7981521272024,208.54749677696609
Pak Chom,TH4204,2020,49.0,64.65,60.25000000000001,223.10000000000002,294.0,367.35,305.75,250.0,201.7625
Dan Sai,TH4205,2020,49.23665521191294,84.71233295150823,73.00332187857963,227.27739595265373,278.6232531500573,321.22283314242077,260.146544482627,206.94673539518908,187.64613402061858
Na Haeo,TH4206,2020,53.76932153392331,70.47020648967552,66.02035398230089,199.2268436578171,242.78200589970504,275.7575221238938,222.2126843657817,176.13805309734514,163.29712389380532
Phu Ruea,TH4207,2020,41.1207530647986,95.86637478108582,82.1147985989492,231.54509632224168,285.14343257443085,311.1768826619965,247.94246935201397,193.09982486865147,186.00120402802105
Tha Li,TH4208,2020,46.57756899588961,145.454844392249,128.56946564885496,298.60974750440397,337.1726365237816,344.50058719906053,281.9127422196125,227.02736347621848,226.22811949500883
Wang Saphung,TH4209,2020,31.220125786163532,73.06052111410604,61.87423180592994,217.90375561545378,259.15442946990123,267.5516442048518,201.5603234501348,147.18460017969457,157.43870395327946
Phu Kradueng,TH4210,2020,27.722375090514124,58.12929036929761,46.633490224475025,166.00104996379437,223.09083997103545,256.36440984793626,191.2714699493121,136.0203475742216,138.15415912382332
Phu Luang,TH4211,2020,33.71734531993655,106.1127974616605,92.83712321523005,258.3051295610788,277.89032258064515,277.89032258064515,211.15267054468538,156.3974087784241,176.78789000528826
Pha Khao,TH4212,2020,27.848937660518335,35.916367032453905,30.801447583469532,166.32941863180022,203.59498015409758,250.42764417464397,184.81482605650254,129.77693205696946,128.68881916880696
Erawan,TH4213,2020,28.323070175438602,32.47611111111112,28.426111111111112,178.23754385964918,220.10251461988307,255.74733918128655,189.9475146198831,135.6119883040936,133.60902412280703
Nong Hin,TH4214,2020,31.29688206055129,74.86353366470856,60.94121102575691,209.44039765024857,257.6327609579756,264.8159963849978,198.45851784907373,143.87871667419793,155.1660020334388
Mueang Satun,TH9101,2020,160.82733245729304,237.13561103810775,237.13561103810775,236.43508541392904,237.13561103810775,237.13561103810775,237.13561103810775,237.13561103810775,227.50951051248362
Khuan Don,TH9102,2020,139.94444444444446,225.80555555555557,228.26111111111112,228.12777777777782,228.26111111111112,228.26111111111112,228.26111111111112,228.26111111111112,216.89791666666667
Khuan Kalong,TH9103,2020,131.98411000763946,217.88869365928193,228.20916730328497,228.20916730328497,228.20916730328497,228.20916730328497,228.20916730328497,228.20916730328497,214.8909759358289
Tha Phae,TH9104,2020,143.55402298850572,230.63116219667944,230.90906768837806,230.90906768837806,230.90906768837806,230.90906768837806,230.90906768837806,230.90906768837806,219.95494891443167
La-Ngu,TH9105,2020,135.09386574074074,222.84085648148147,245.59687500000004,238.21064814814818,246.5512731481482,246.5512731481482,246.5512731481482,246.5512731481482,228.49341724537044
Thung Wa,TH9106,2020,,,,,,,,,
Manang,TH9107,2020,121.10606936416185,200.64537572254335,230.29552023121389,230.29552023121389,230.29552023121389,230.29552023121389,230.29552023121389,230.29552023121389,212.94057080924856
Mueang Trang,TH9201,2020,86.46033452807646,146.957825567503,212.2609318996416,215.0166069295102,215.52078853046598,215.52078853046598,215.52078853046598,215.52078853046598,190.34735663082438
Kantang,TH9202,2020,84.5,139.70000000000002,200.0,197.10000000000002,225.9,225.9,225.9,225.9,190.61250000000004
Yan Ta Khao,TH9203,2020,82.72061794414736,141.82852049910878,210.3941770647653,207.61954842543082,212.60695187165777,212.60695187165777,212.60695187165777,212.60695187165777,186.62383392751045
Palian,TH9204,2020,88.53788764044945,147.92557303370785,224.61051685393258,223.97905617977528,229.71842696629213,229.71842696629213,229.71842696629213,229.71842696629213,200.4908426966292
Sikao,TH9205,2020,,,,,,,,,
Huai Yot,TH9206,2020,67.0,135.4,203.4,203.4,203.4,203.4,203.4,203.4,177.85000000000002
Wang Wiset,TH9207,2020,,,,,,,,,
Na Yong,TH9208,2020,83.74627027027027,145.69027027027028,208.43027027027026,204.98108108108113,208.43027027027026,208.43027027027026,208.43027027027026,208.43027027027026,184.57112162162164
Ratsada,TH9209,2020,,,,,,,,,
Hat Samran,TH9210,2020,74.8,123.60000000000001,171.10000000000002,163.70000000000002,255.8,255.8,255.8,255.8,194.54999999999998
Mueang Yala,TH9501,2020,63.07824267782427,165.0857740585774,219.98995815899585,219.8142259414226,220.80418410041844,221.75606694560673,221.75606694560673,221.75606694560673,194.25507322175733
Betong,TH9502,2020,,,,,,,,,
Bannang Sata,TH9503,2020,,,,,,,,,
Than To,TH9504,2020,,,,,,,,,
Yaha,TH9505,2020,,,,,,,,,
Raman,TH9506,2020,61.753851306095115,162.67568653717348,211.65766912257197,208.19249832551907,212.1188211654387,212.1188211654387,212.1188211654387,212.1188211654387,186.5943737441393
Kabang,TH9507,2020,,,,,,,,,
Krong Pinang,TH9508,2020,,,,,,,,,
Mueang Trat,TH2301,2020,109.80140140140139,318.2144644644644,318.2144644644644,318.2144644644644,318.2144644644644,318.2144644644644,277.91754254254255,218.48280780780783,274.6592592592593
Khlong Yai,TH2302,2020,,,,,,,,,
Khao Saming,TH2303,2020,96.23561541339319,318.27560793116356,318.27560793116356,318.27560793116356,318.27560793116356,318.27560793116356,268.4044332210999,207.1913019079686,270.4011737747849
Bo Rai,TH2304,2020,87.7811513463324,306.25988857938717,306.25988857938717,306.25988857938717,306.25988857938717,306.25988857938717,251.33611884865365,192.28328690807803,257.83750000000003
Laem Ngop,TH2305,2020,105.4,326.6,326.6,326.6,326.6,326.6,291.6,229.4,282.425
Ko Kut,TH2306,2020,,,,,,,,,
Ko Chang,TH2307,2020,,,,,,,,,
Mueang Phrae,TH5401,2020,23.859399224806207,21.6812015503876,19.613759689922485,105.81195090439276,123.96644056847546,113.38643410852714,73.90484496124031,52.5968023255814,66.85260416666667
Rong Kwang,TH5402,2020,31.732925586136602,29.200101936799197,26.15377166156983,103.69801223241592,133.4092762487258,125.67288481141692,88.5198267074414,63.55606523955148,75.24285805300714
Long,TH5403,2020,11.354358974358975,10.299166666666666,9.427628205128206,100.98801282051282,113.6222435897436,109.66647435897437,53.04211538461538,33.4450641025641,55.23063301282052
Sung Men,TH5404,2020,18.928348439073513,17.14828801611279,15.626183282980866,121.79023162134946,133.6007049345418,122.10991943605237,76.2289023162135,50.22980866062438,69.45779833836859
Den Chai,TH5405,2020,13.97,12.661999999999999,11.586666666666666,126.80333333333334,135.216,122.55466666666668,68.75266666666667,42.397999999999996,66.74291666666667
Song,TH5406,2020,22.816924842226044,20.466035570854846,18.533103843947217,92.01359724612736,117.6865174985657,109.43826735513483,68.96706827309238,49.5895008605852,62.4388769363167
Wang Chin,TH5407,2020,13.931589743589745,12.54051282051282,11.424205128205129,106.15046153846156,126.23805128205127,129.69364102564103,71.10564102564102,43.58102564102565,64.33314102564103
Nong Muang Khai,TH5408,2020,26.060143884892096,23.560000000000006,21.288345323741012,98.73366906474823,123.09381294964031,113.41697841726621,75.5168345323741,54.491223021582734,67.02012589928059
Mueang Nan,TH5501,2020,57.823044838373306,56.563503649635045,49.25245046923879,127.47977059436914,128.9391032325339,120.46152241918666,94.04014598540145,74.94296141814391,88.68781282586028
Mae Charim,TH5502,2020,,,,,,,,,
Ban Luang,TH5503,2020,47.85000000000001,43.2,38.550000000000004,102.1,122.70000000000002,114.70000000000002,88.4,70.0,78.4375
Na Noi,TH5504,2020,60.008722741433026,68.75576323987539,58.13520249221184,169.35732087227416,190.63489096573207,189.78411214953272,151.99345794392525,122.71464174454827,126.42301401869159
Pua,TH5505,2020,62.984393063583816,56.631791907514454,52.95780346820809,176.3306358381503,176.32369942196533,160.20289017341045,130.02254335260116,105.54219653179192,115.1244942196532
Tha Wang Pha,TH5506,2020,58.550000000000004,52.10000000000001,46.7,142.15,155.65,140.10000000000002,112.15,90.65,99.75625000000002
Wiang Sa,TH5507,2020,56.60185630800963,56.890615331729116,49.45046407700241,134.25809556548646,142.05180474389826,135.85672052251633,106.3530079064971,84.24568580268134,95.71353128222758
Thung Chang,TH5508,2020,,,,,,,,,
Chiang Klang,TH5509,2020,60.85033112582782,54.654304635761584,52.55562913907285,189.7039735099338,192.4112582781457,175.14503311258278,142.60331125827815,116.13311258278146,123.00711920529803
Na Muen,TH5510,2020,60.300000000000004,69.10000000000001,58.400000000000006,173.70000000000002,200.3,201.70000000000002,162.4,131.4,132.1625
Santi Suk,TH5511,2020,63.900000000000006,59.300000000000004,51.400000000000006,142.9,147.8,134.3,108.5,87.60000000000001,99.4625
Bo Kluea,TH5512,2020,61.0,55.900000000000006,69.5,232.0,273.5,253.8,212.4,174.70000000000002,166.60000000000002
Song Khwae,TH5513,2020,,,,,,,,,
Phu Phiang,TH5514,2020,60.81148325358852,60.264593301435404,52.1645933014354,134.13636363636365,133.03636363636366,125.28325358851674,98.26555023923444,78.19473684210526,92.7696172248804
Chaloem Phra Kiat,TH5515,2020,61.0,55.900000000000006,69.5,232.0,273.5,253.8,212.4,174.70000000000002,166.60000000000002
Mueang Phangnga,TH8201,2020,,,,,,,,,
Ko Yao,TH8202,2020,,,,,,,,,
Kapong,TH8203,2020,,,,,,,,,
Takua Thung,TH8204,2020,,,,,,,,,
Takua Pa,TH8205,2020,,,,,,,,,
Khura Buri,TH8206,2020,,,,,,,,,
Thap Put,TH8207,2020,,,,,,,,,
Thai Mueang,TH8208,2020,,,,,,,,,
Mueang Ranong,TH8501,2020,,,,,,,,,
La-Un,TH8502,2020,,,,,,,,,
Kapoe,TH8503,2020,,,,,,,,,
Kra Buri,TH8504,2020,,,,,,,,,
Suk Samran,TH8505,2020,,,,,,,,,
Mueang Chumphon,TH8601,2020,123.2,294.0,316.6,316.6,316.6,316.6,316.6,316.6,289.59999999999997
Tha Sae,TH8602,2020,,,,,,,,,
Pathio,TH8603,2020,,,,,,,,,
Lang Suan,TH8604,2020,,,,,,,,,
Lamae,TH8605,2020,,,,,,,,,
Phato,TH8606,2020,,,,,,,,,
Sawi,TH8607,2020,103.4,290.0,325.5,325.5,325.5,325.5,325.5,325.5,293.3
Thung Tako,TH8608,2020,103.4,290.0,325.5,325.5,325.5,325.5,325.5,325.5,293.3
Mueang Songkhla,TH9001,2020,46.087935656836464,75.19249329758713,81.65174262734585,67.2479892761394,80.83592493297587,163.49061662198392,225.83458445040213,225.83458445040213,120.77198391420912
Sathing Phra,TH9002,2020,60.10133470225873,82.49650924024641,86.32679671457905,67.63819301848051,66.0811088295688,148.09558521560578,213.4992813141684,213.4992813141684,117.21726129363451
Chana,TH9003,2020,66.96392617449665,123.34798657718122,164.08607382550338,148.98741610738253,175.89261744966444,227.03993288590604,234.84194630872486,234.84194630872486,172.000230704698
Na Thawi,TH9004,2020,,,,,,,,,
Thepha,TH9005,2020,53.325066904549516,137.72167707404105,192.24272970562,176.0048171275647,217.48545941124002,243.6653880463872,243.6653880463872,243.6653880463872,188.4719892952721
Saba Yoi,TH9006,2020,55.25000000000001,141.0076923076923,200.2269230769231,186.58653846153845,231.2615384615385,248.1134615384616,248.1134615384616,248.1134615384616,194.83413461538464
Ranot,TH9007,2020,63.90907663316582,98.79434673366835,116.45593592964828,90.56388190954773,86.00741206030149,173.25913944723618,212.8832286432161,212.8832286432161,131.84453125000002
Krasae Sin,TH9008,2020,64.83699186991869,95.34186991869919,109.02886178861789,86.2130081300813,83.3150406504065,171.7380081300813,210.02073170731708,210.02073170731708,128.81440548780486
