admin2Name,admin2Pcod,Year,SM,SM_1,SM_2,SM_3,SM_4,SM_5,SM_6,SM_7,F_SM
Benchalak,TH3319,2013,49.38567802755619,51.504024655547504,243.670340826686,303.40529369108043,307.54195068890493,307.54195068890493,240.30507614213192,178.69205946337925,210.25579677302392
Phayu,TH3320,2013,51.87895822588963,51.40613718411553,220.63254254770501,276.6286230015472,321.833625580196,321.833625580196,255.43424445590512,192.76080453842187,211.5510701392471
Pho Si Suwan,TH3321,2013,41.96345441067457,40.474944403261674,203.61438102297998,244.8495922905856,303.241438102298,303.241438102298,233.16953298739804,172.32794662713118,192.86034099332835
Sila Lat,TH3322,2013,40.50334957369062,38.74226552984165,191.18617539585867,224.3938489646772,306.2465286236296,306.2465286236296,235.32624847746646,174.93404384896465,189.69737362971983
Mueang Udon Thani,TH4101,2013,24.795091240875927,41.203038321167895,153.60355839416061,202.29066605839427,202.40232664233588,170.19448905109493,109.17693430656936,76.23895985401464,122.4881329835767
Kut Chap,TH4102,2013,22.685485615401255,31.81719662556781,106.66080467229074,191.41055591607184,201.35608911961938,174.62954791261086,114.12615184944839,80.84564135842527,115.44143413367945
Nong Wua So,TH4103,2013,20.661316287878787,20.00601325757576,84.01957859848483,170.92291666666665,222.07168560606056,199.475165719697,137.08851799242424,100.73873106060604,119.37299064867425
Kumphawapi,TH4104,2013,20.23263340912131,19.857469573358294,104.60825197271629,191.06552093085472,219.4310017386652,186.88380366457136,123.23570950916138,87.43903972181357,119.09417881503278
Non Sa-At,TH4105,2013,19.276014370245136,17.938165680473375,86.05038038884192,160.18233305156383,225.5681530008453,199.0061496196111,133.88349535080303,96.38398140321219,117.2860841081995
Nong Han,TH4106,2013,26.069108092144127,46.37613703484937,175.16884819846425,202.23989367985826,202.23989367985826,163.3667690490254,103.00850561134088,71.61065564087421,123.75997637330182
Thung Fon,TH4107,2013,31.54220547401825,73.25739785799286,195.0992463308211,195.0992463308211,195.0992463308211,154.3431178103927,95.48417294724317,65.94244347481157,125.73338456961527
Chai Wan,TH4108,2013,27.043580683156662,34.417644287396946,150.0705771495878,226.2431095406361,226.33012956419321,186.34598351001182,123.91776207302715,90.92138987043582,133.1612720848057
Si That,TH4109,2013,24.276111195967623,23.76726745074081,114.126225752253,206.35246677867727,243.08044906063844,207.310676645792,141.85316939056057,104.91470902703529,133.21013441270816
Wang Sam Mo,TH4110,2013,29.247739717305496,30.86263848210875,135.64863109639634,230.8052591366357,264.40509359480455,224.92376161976307,160.13126193811277,121.26235833439452,149.66084298994025
Ban Dung,TH4111,2013,64.8841517386723,147.41458377239198,217.67279241306636,217.67279241306636,217.67279241306636,177.95090621707058,120.02511064278188,89.80832455216016,156.6376817702845
Ban Phue,TH4117,2013,36.514297969688286,62.46364502907253,150.16640930321222,228.4733581164807,229.672290534744,203.08483462015053,143.5024020589076,108.47020303116953,145.29343008292815
Nam Som,TH4118,2013,54.39791337337971,83.26449573190008,153.77407524502058,274.06035409421435,294.99348719570025,274.05943724312357,215.8424280746127,178.36645589630098,191.09483085678153
Phen,TH4119,2013,50.15154294449219,104.50192987484472,218.05783892232733,219.36345657781598,219.36345657781598,182.6749498423617,123.87721410146172,91.81633705932931,151.225840737556
Sang Khom,TH4120,2013,72.2898236092266,160.7224898236093,234.59715061058347,234.59715061058347,234.59715061058347,196.44687924016281,138.36587516960654,106.49782903663503,172.26429358887387
Nong Saeng,TH4121,2013,20.64156742220515,20.145639646561662,106.64502497118708,201.29965424510183,218.2721859393008,190.72942758355745,127.72766039185558,92.17049558202076,122.20395697272379
Na Yung,TH4122,2013,80.025625,118.01437500000002,201.43687500000001,313.3675,335.085,314.75,257.80125000000004,219.75000000000003,230.02882812500002
Phibun Rak,TH4123,2013,30.97590460526316,69.91673519736842,195.59547697368427,195.8220394736843,195.8220394736843,157.45275493421062,98.70234375000004,68.43507401315793,126.59029605263161
