admin2Name,admin2Pcod,Year,SM,SM_1,SM_2,SM_3,SM_4,SM_5,SM_6,SM_7,F_SM
Mueang Tak,TH6301,2016,24.263903573694225,25.814294776908444,33.88128568407697,73.85489532670755,186.8144427997463,192.9841192641151,192.9841192641151,130.073313596955,107.58379678578981
Ban Tak,TH6302,2016,14.007834274952922,12.474500941619585,14.82587570621469,43.935781544256116,112.27152542372883,112.59807909604521,112.59807909604521,51.42693032015065,59.26732580037664
Sam Ngao,TH6303,2016,13.51182848693938,11.975948743223265,10.781961557417448,11.608082799408576,113.60418925579103,113.60418925579103,113.60418925579103,52.30054213898472,55.12386643666831
Mae Ramat,TH6304,2016,33.68876470588236,102.64205882352944,134.11808823529415,136.20650000000003,136.20650000000003,136.20650000000003,136.20650000000003,74.12405882352942,111.17487132352943
Tha Song Yang,TH6305,2016,75.7309090909091,142.00909090909093,256.99454545454546,332.22727272727275,341.80909090909097,341.80909090909097,341.80909090909097,280.28000000000003,264.08363636363634
Mae Sot,TH6306,2016,100.58005872931126,222.00613988254136,284.56996796583024,285.64042979177793,285.64042979177793,285.64042979177793,285.64042979177793,222.88844100373737,246.57579084356652
Phop Phra,TH6307,2016,128.93415361670395,227.06974272930645,363.67718120805364,377.23603653989557,377.23603653989557,377.23603653989557,377.23603653989557,314.2612229679343,317.8608058351976
Umphang,TH6308,2016,134.82025586353947,218.1460554371002,371.918763326226,396.64648187633264,400.6880597014926,400.6880597014926,400.6880597014926,337.1859275053305,332.59770788912584
Wang Chao,TH6309,2016,37.25836909871244,61.15891533359345,114.13515411627,204.2295357003512,232.83991416309016,232.83991416309016,232.83991416309016,168.97432696059306,160.53450546234885
Mueang Loei,TH4201,2016,97.78267270668177,118.35345413363532,142.9958097395244,189.20353907134773,296.29954699886747,296.29954699886747,278.9338335220837,220.21676104190263,205.01064552661384
Na Duang,TH4202,2016,82.18801534036434,92.42991371045063,105.95105465004796,139.94789069990415,261.28408437200386,261.28408437200386,238.40656759348036,179.94947267497605,170.1801354266539
Chiang Khan,TH4203,2016,117.02432316287066,141.6823377739579,162.80163300386766,233.3586162440911,366.10300816501945,366.10300816501945,354.377524709927,296.54340352385043,254.74923184357544
Pak Chom,TH4204,2016,138.35,175.3,221.8,302.65000000000003,374.70000000000005,374.70000000000005,357.6,300.35,280.68125000000003
Dan Sai,TH4205,2016,91.44314623902254,113.40672012218407,164.7182512409317,248.21431844215354,337.93405880106917,346.91145475372286,319.69774723176795,260.9492936235204,235.4093738067965
Na Haeo,TH4206,2016,99.48731563421829,117.54926253687317,161.75132743362832,243.59203539823008,352.4209439528024,362.2811209439528,339.25575221238944,281.0023598820059,244.66751474926258
Phu Ruea,TH4207,2016,94.74781085814362,110.87416812609456,151.97740805604204,221.49316987740806,312.8660245183888,312.8660245183888,286.08485113835377,227.8652364273205,214.84683669001754
Tha Li,TH4208,2016,115.08432178508515,153.15854374633,217.14227833235466,306.17463300058716,347.53135642982977,347.53135642982977,328.286553141515,270.2153258954786,260.64054609512624
Wang Saphung,TH4209,2016,68.50368373764601,76.55304582210245,101.59581311769993,134.8907637017071,259.6064510332435,267.30747529200363,242.5687331536389,182.8609523809524,166.73586477987425
Phu Kradueng,TH4210,2016,33.71086169442433,30.801267197682836,30.191889934829835,41.18631426502535,167.71259956553226,204.65807385952206,177.58725561187543,126.06531498913833,101.48919713975378
Phu Luang,TH4211,2016,60.3988365943945,67.81507139079854,102.93336858804867,152.5939185616076,276.9958223162348,277.89032258064515,247.82749867794817,188.0351665785299,171.81125066102592
Pha Khao,TH4212,2016,40.95197291618025,38.562339481671735,38.915970114405795,50.329255194956815,178.2757179547047,211.99187485407433,184.92855475134255,131.40807844968484,109.4204704646276
Erawan,TH4213,2016,64.49128654970761,66.75964912280702,76.81967836257309,99.00470760233917,233.197134502924,251.93745614035095,226.11970760233922,167.5402631578948,148.233735380117
Nong Hin,TH4214,2016,51.83750564844104,51.31039313149573,65.92607320379574,94.25408947130595,233.4212833258021,258.7589245368279,229.63596927248082,170.8829643018527,144.50340036150024
Mueang Satun,TH9101,2016,180.6550591327201,228.47240473061763,237.13561103810775,237.13561103810775,237.13561103810775,237.13561103810775,237.13561103810775,237.13561103810775,228.99264126149805
Khuan Don,TH9102,2016,155.70000000000002,189.32222222222225,228.26111111111112,228.26111111111112,228.26111111111112,228.26111111111112,228.26111111111112,228.26111111111112,214.32361111111112
Khuan Kalong,TH9103,2016,151.05744843391903,183.07058823529414,228.20916730328497,228.20916730328497,228.20916730328497,228.20916730328497,228.20916730328497,228.20916730328497,212.92288006111536
Tha Phae,TH9104,2016,162.36577266922095,202.42899106002554,230.90906768837806,230.90906768837806,230.90906768837806,230.90906768837806,230.90906768837806,230.90906768837806,218.78114623243934
La-Ngu,TH9105,2016,176.22569444444446,223.9008101851852,246.5512731481482,246.5512731481482,246.5512731481482,246.5512731481482,246.5512731481482,246.5512731481482,234.92926793981485
Thung Wa,TH9106,2016,,,,,,,,,
Manang,TH9107,2016,146.35838150289015,175.63497109826588,230.29552023121389,230.29552023121389,230.29552023121389,230.29552023121389,230.29552023121389,230.29552023121389,212.97080924855493
Mueang Trang,TH9201,2016,123.69713261648747,150.85005973715653,215.52078853046598,215.52078853046598,215.52078853046598,215.52078853046598,215.52078853046598,215.52078853046598,195.95899044205495
Kantang,TH9202,2016,128.0,156.20000000000002,225.9,225.9,225.9,225.9,225.9,225.9,204.95000000000002
Yan Ta Khao,TH9203,2016,112.60499108734406,130.18169934640525,203.98371954842548,212.17795603089723,212.60695187165777,212.60695187165777,212.60695187165777,212.60695187165777,188.67202168746292
Palian,TH9204,2016,132.23716853932584,157.1314606741573,228.1813483146067,229.71842696629213,229.71842696629213,229.71842696629213,229.71842696629213,229.71842696629213,208.2677640449438
Sikao,TH9205,2016,,,,,,,,,
Huai Yot,TH9206,2016,110.0,128.20000000000002,200.9,203.4,203.4,203.4,203.4,203.4,182.01250000000002
Wang Wiset,TH9207,2016,,,,,,,,,
Na Yong,TH9208,2016,111.67275675675675,129.8743783783784,204.91762162162163,208.16324324324322,208.43027027027026,208.43027027027026,208.43027027027026,208.43027027027026,186.0436351351352
Ratsada,TH9209,2016,,,,,,,,,
Hat Samran,TH9210,2016,158.3,194.10000000000002,255.8,255.8,255.8,255.8,255.8,255.8,235.89999999999998
Mueang Yala,TH9501,2016,88.77112970711299,93.34267782426778,144.063179916318,152.72384937238496,212.72468619246862,220.1774058577406,221.75606694560673,221.75606694560673,169.41438284518824
Betong,TH9502,2016,,,,,,,,,
Bannang Sata,TH9503,2016,,,,,,,,,
Than To,TH9504,2016,,,,,,,,,
Yaha,TH9505,2016,,,,,,,,,
Raman,TH9506,2016,83.11674480910916,83.75934360348293,131.01701272605493,139.44588077695911,199.9691225720027,212.1188211654387,212.1188211654387,212.1188211654387,159.20807099799063
Kabang,TH9507,2016,,,,,,,,,
Krong Pinang,TH9508,2016,,,,,,,,,
Mueang Trat,TH2301,2016,79.06008508508508,318.2144644644644,318.2144644644644,318.2144644644644,318.2144644644644,318.2144644644644,318.1477227227227,243.4416416416417,278.96522147147147
Khlong Yai,TH2302,2016,,,,,,,,,
Khao Saming,TH2303,2016,76.14590347923682,318.27560793116356,318.27560793116356,318.27560793116356,318.27560793116356,318.27560793116356,314.1552562663674,239.8739618406286,277.69414515525625
Bo Rai,TH2304,2016,65.2405756731662,306.25988857938717,306.25988857938717,306.25988857938717,306.25988857938717,306.25988857938717,300.76852367688025,229.46889507892294,265.84717966573817
Laem Ngop,TH2305,2016,89.80000000000001,326.6,326.6,326.6,326.6,326.6,326.6,250.9,287.53749999999997
Ko Kut,TH2306,2016,,,,,,,,,
Ko Chang,TH2307,2016,,,,,,,,,
Mueang Phrae,TH5401,2016,44.6062661498708,44.39715762273903,84.90978682170544,185.06941214470285,217.84718992248062,216.40910852713176,208.39567183462532,152.5570736434109,144.27395833333333
Rong Kwang,TH5402,2016,50.23756371049951,49.99260958205913,89.65168195718657,192.3053516819572,267.2718144750255,265.8660550458716,255.9230377166157,200.08144750254846,171.4161952089705
Long,TH5403,2016,21.223910256410257,19.81032051282051,46.36083333333333,102.32801282051281,116.71166666666666,116.71166666666666,116.5645512820513,58.561794871794866,74.78409455128207
Sung Men,TH5404,2016,49.17990936555892,51.38977844914401,109.34219536757303,181.5351963746224,183.4659617321249,183.4659617321249,181.15619335347435,123.58972809667675,132.89061555891237
Den Chai,TH5405,2016,46.99400000000001,49.77733333333334,117.12466666666667,142.41533333333334,142.41533333333334,142.41533333333334,142.41533333333334,84.13666666666668,108.46175000000002
Song,TH5406,2016,40.0176133103844,39.93539873780838,84.57469879518074,188.3977051061389,209.20407343660358,208.64188181296618,203.13350545037298,147.4199655765921,140.16560527825592
Wang Chin,TH5407,2016,16.47435897435897,15.370153846153846,25.59938461538461,80.67415384615384,133.41015384615383,133.41015384615383,133.41015384615383,74.47374358974359,76.60278205128206
Nong Muang Khai,TH5408,2016,45.24604316546763,44.96071942446044,85.10546762589931,186.79755395683458,231.5634532374101,229.54273381294968,221.52719424460437,165.8571223021583,151.32503597122306
Mueang Nan,TH5501,2016,86.45849843587071,98.80563086548489,186.7175182481752,313.96611053180396,409.75505735140774,396.9883211678832,384.7530761209594,331.93076120959336,276.17187174139735
Mae Charim,TH5502,2016,,,,,,,,,
Ban Luang,TH5503,2016,72.25,72.15,147.4,268.95,378.45000000000005,371.05000000000007,363.35,310.1,247.96250000000003
Na Noi,TH5504,2016,79.11744548286605,86.15358255451714,124.87133956386293,224.59345794392524,367.4034267912773,363.0557632398754,345.7056074766355,295.5492211838007,235.80623052959504
Pua,TH5505,2016,124.75780346820811,146.9791907514451,297.03410404624276,405.5687861271677,405.5687861271677,385.1323699421966,378.8618497109827,327.34971098265896,308.90657514450874
Tha Wang Pha,TH5506,2016,108.10000000000001,125.05000000000001,263.1,408.35,410.1,389.1,381.8,330.55,302.01874999999995
Wiang Sa,TH5507,2016,82.98470264695771,93.33506359573738,164.37903059470605,281.260089377793,403.5621175661739,394.4444826400826,380.99209350292193,328.0518047438983,266.1261730835339
Thung Chang,TH5508,2016,,,,,,,,,
Chiang Klang,TH5509,2016,129.05033112582782,151.8794701986755,310.95298013245036,404.7119205298014,404.7119205298014,382.95496688741724,379.3006622516556,327.5059602649007,311.38352649006623
Na Muen,TH5510,2016,79.7,84.30000000000001,114.2,209.5,349.0,346.40000000000003,329.5,280.8,224.175
Santi Suk,TH5511,2016,116.9,139.6,266.7,412.40000000000003,416.3,399.40000000000003,387.5,335.70000000000005,309.3125
Bo Kluea,TH5512,2016,165.60000000000002,180.20000000000002,298.7,393.1,393.1,383.3,371.20000000000005,318.90000000000003,313.0125
Song Khwae,TH5513,2016,,,,,,,,,
Phu Phiang,TH5514,2016,91.43444976076556,107.33444976076557,198.866985645933,327.84114832535886,414.8062200956938,403.41148325358853,391.0,338.1822966507178,284.1096291866029
Chaloem Phra Kiat,TH5515,2016,165.60000000000002,180.20000000000002,298.7,393.1,393.1,383.3,371.20000000000005,318.90000000000003,313.0125
Mueang Phangnga,TH8201,2016,,,,,,,,,
Ko Yao,TH8202,2016,,,,,,,,,
Kapong,TH8203,2016,,,,,,,,,
Takua Thung,TH8204,2016,,,,,,,,,
Takua Pa,TH8205,2016,,,,,,,,,
Khura Buri,TH8206,2016,,,,,,,,,
Thap Put,TH8207,2016,,,,,,,,,
Thai Mueang,TH8208,2016,,,,,,,,,
Mueang Ranong,TH8501,2016,,,,,,,,,
La-Un,TH8502,2016,,,,,,,,,
Kapoe,TH8503,2016,,,,,,,,,
Kra Buri,TH8504,2016,,,,,,,,,
Suk Samran,TH8505,2016,,,,,,,,,
Mueang Chumphon,TH8601,2016,187.70000000000002,271.8,316.6,316.6,316.6,316.6,316.6,316.6,294.8875
Tha Sae,TH8602,2016,,,,,,,,,
Pathio,TH8603,2016,,,,,,,,,
Lang Suan,TH8604,2016,,,,,,,,,
Lamae,TH8605,2016,,,,,,,,,
Phato,TH8606,2016,,,,,,,,,
Sawi,TH8607,2016,193.70000000000002,276.8,325.5,325.5,325.5,325.5,325.5,325.5,302.9375
Thung Tako,TH8608,2016,193.70000000000002,276.8,325.5,325.5,325.5,325.5,325.5,325.5,302.9375
Mueang Songkhla,TH9001,2016,54.28793565683647,48.4225201072386,47.668364611260046,39.291689008042894,50.820911528150134,106.54638069705092,225.83458445040213,225.83458445040213,99.83837131367291
Sathing Phra,TH9002,2016,52.08131416837783,43.039733059548254,40.847125256673515,33.710677618069816,31.482340862423005,97.48254620123204,213.4992813141684,213.4992813141684,90.70528747433266
Chana,TH9003,2016,73.66644295302014,69.26392617449665,88.78640939597315,83.52449664429531,118.4536912751678,178.4723154362416,234.84194630872486,234.84194630872486,135.23139681208056
Na Thawi,TH9004,2016,,,,,,,,,
Thepha,TH9005,2016,83.57225691347013,81.0905441570027,116.20419268510261,110.31552185548618,146.42488849241752,208.30410347903663,243.6653880463872,243.6653880463872,154.15528545941126
Saba Yoi,TH9006,2016,88.54615384615386,85.82307692307694,121.27307692307694,116.95961538461539,157.48076923076928,223.30576923076927,248.1134615384616,248.1134615384616,161.20192307692312
Ranot,TH9007,2016,64.3696608040201,53.4583228643216,48.00813442211056,38.342085427135686,36.774057788944724,115.97543969849248,212.8832286432161,212.8832286432161,97.83676978643214
Krasae Sin,TH9008,2016,54.92621951219512,45.22012195121951,42.389430894308944,34.642479674796746,32.37317073170732,105.40975609756097,210.02073170731708,210.02073170731708,91.87533028455285
Rattaphum,TH9009,2016,76.01282180716811,69.65890964159516,88.70166582534075,78.52115093387178,113.97561837455831,188.14790509843516,215.83775870772337,215.83775870772337,130.836698637052
Sadao,TH9010,2016,,,,,,,,,
Hat Yai,TH9011,2016,84.50414746543778,80.25023041474655,100.7700460829493,92.75,140.97695852534565,184.90437788018434,225.19055299539173,225.19055299539173,141.81710829493088
Na Mom,TH9012,2016,,,,,,,,,
Khuan Niang,TH9013,2016,54.96244057052298,47.028050713153725,47.28771790808241,38.6863708399366,47.946671949286845,114.98771790808242,218.49128367670366,218.49128367670366,98.48519215530905
Bang Klam,TH9014,2016,61.178820960698694,53.69454148471616,55.64519650655023,46.94519650655022,70.47008733624455,133.80829694323145,224.55283842794762,224.55283842794762,108.85597707423581
Singhanakhon,TH9015,2016,52.3716738197425,43.83690987124464,41.59291845493562,34.40150214592275,32.730472103004296,94.6038626609442,218.45836909871247,218.45836909871247,92.05675965665237
Khlong Hoi Khong,TH9016,2016,88.60000000000001,84.0,114.10000000000001,109.0,172.10000000000002,233.10000000000002,233.10000000000002,233.10000000000002,158.3875
Mueang Rayong,TH2101,2016,,,,,,,,,
Ban Chang,TH2102,2016,41.98535433070867,39.65165354330709,37.26015748031496,33.05826771653543,144.23779527559054,262.0937007874016,262.0937007874016,187.4891338582677,125.98372047244094
Klaeng,TH2103,2016,61.28459842519683,182.39864566929137,279.81829921259845,318.87404724409447,328.57908661417326,328.57908661417326,308.4689448818898,233.13130708661416,255.141751968504
Wang Chan,TH2104,2016,68.40645879732739,123.15734966592427,175.1161469933185,221.89888641425395,341.08596881959915,345.0930957683742,325.3412026726058,252.5949888641426,231.58676224944318
Ban Khai,TH2105,2016,59.96391304347826,79.04898550724637,99.41246376811594,111.0186956521739,254.60347826086954,324.5537681159421,310.23840579710145,236.9773913043478,184.4771376811594
Pluak Daeng,TH2106,2016,47.505457552370444,45.6933296582139,44.37668136714444,41.7917309812569,166.313230429989,289.74112458654906,283.35622932745315,209.89762954796032,141.08442668136715
Khao Chamao,TH2107,2016,62.04098039215687,159.85754901960783,244.6370588235294,314.8020588235295,331.06686274509804,331.06686274509804,309.34970588235296,235.96480392156863,248.59823529411764
Nikhom Phatthana,TH2108,2016,45.474557377049194,45.02498360655738,45.00400000000001,42.180721311475416,167.08636065573774,278.3348196721312,275.66550819672136,201.78563934426236,137.56957377049181
Mueang Yasothon,TH3501,2016,44.19978950533754,51.984077582318434,76.49810554803791,76.03643061193807,247.4199819576004,224.96977898060445,184.49179070816413,129.2961810254097,129.36201698992636
Sai Mun,TH3502,2016,46.222071227741345,58.70281162136834,84.26846298031867,88.84119025304595,256.20543580131215,233.65192127460173,191.7569821930647,135.79203373945643,136.9301136363637
Kut Chum,TH3503,2016,50.072396796056694,68.41156808379544,101.60742452248923,116.26900800985831,287.3350739371534,261.9159735058534,215.5639402341343,155.9215495995071,157.13711683610597
