admin2Name,admin2Pcod,Year,SM,SM_1,SM_2,SM_3,SM_4,SM_5,SM_6,SM_7,F_SM
Mueang Tak,TH6301,2015,23.376950729541136,20.691689574962993,19.094861492916053,19.81245506449567,82.94150983294564,106.00826813279767,91.59056883061959,62.70217805032778,53.27731021357582
Ban Tak,TH6302,2015,12.56858757062147,11.222335216572507,10.145951035781543,9.287306967984936,68.25359698681733,92.52429378531073,73.65668549905837,38.253634651600755,39.489048964218455
Sam Ngao,TH6303,2015,12.735879743716117,11.381419418432726,10.279595860029573,9.402365697387875,56.04420896993594,78.25347461803845,63.86697880729423,36.26899950714638,34.77911532774766
Mae Ramat,TH6304,2015,16.153176470588235,14.3445,84.01782352941179,120.01905882352942,136.20650000000003,136.20650000000003,107.26641176470591,64.20835294117649,84.80279044117647
Tha Song Yang,TH6305,2015,64.56,53.370909090909095,103.73636363636363,158.13636363636363,237.8,246.88727272727272,224.8527272727273,185.4945454545455,159.35477272727272
Mae Sot,TH6306,2015,49.56368126001069,43.48104644954619,188.66648424986658,263.2833021890017,285.27951147891093,285.64042979177793,254.88550453817408,207.46987453283506,197.28372931126543
Phop Phra,TH6307,2015,83.45518269947799,72.56222967934377,193.0526286353467,299.3915361670394,369.30831469052936,376.48967188665165,345.48340790454876,293.87565249813565,254.2023280201342
Umphang,TH6308,2015,101.64605543710022,89.54243070362473,186.53304904051174,282.4091684434968,382.31066098081027,391.028144989339,359.98720682302775,309.8831556503198,262.9174840085288
Wang Chao,TH6309,2015,32.469722980881784,28.237495122902853,38.83648068669529,59.34326960593056,147.92738977760436,182.3440889582521,162.09098712446354,122.8269215762778,96.75954447912605
Mueang Loei,TH4201,2015,40.81257078142695,35.52502831257078,71.83646659116648,81.87129105322764,155.99218573046434,171.48244620611553,138.48340883352208,106.72330124575313,100.34083734428086
Na Duang,TH4202,2015,32.204937679769905,28.459731543624166,63.48638542665389,71.07833173537871,144.92972195589647,159.24117929050817,122.9017737296261,90.09928092042188,89.0501677852349
Chiang Khan,TH4203,2015,59.87309840996992,51.0150408250967,77.1977653631285,100.2918349806618,174.33618392780406,194.84666953158575,165.59759346798452,135.86398796733994,119.87777180919642
Pak Chom,TH4204,2015,74.55000000000001,64.1,122.1,157.75,237.5,251.05,214.45000000000002,178.8,162.5375
Dan Sai,TH4205,2015,60.06777395952655,50.49495990836198,94.45715922107676,134.0365024818633,203.16006109201987,197.11275295914473,164.49805269186717,132.56162657502864,129.54861111111114
Na Haeo,TH4206,2015,61.74867256637168,51.91150442477877,80.89469026548674,111.68466076696167,165.59262536873158,159.21769911504424,133.74896755162243,108.65162241887907,109.18130530973451
Phu Ruea,TH4207,2015,48.45726795096322,41.438791593695264,80.21453590192645,105.9891418563923,175.98003502626972,174.48625218914188,141.9219789842382,110.88502626970228,109.92162872154117
Tha Li,TH4208,2015,64.02254844392249,53.56793893129772,112.12031708749267,149.05114503816796,223.66846741045217,224.50892542571933,190.1882560187904,155.85231943628892,146.62248972401642
Wang Saphung,TH4209,2015,35.02364779874215,30.712973944294703,77.7095597484277,90.672111410602,170.84149146451037,179.2864330637916,140.41547169811324,104.47626235399824,103.64224393530999
Phu Kradueng,TH4210,2015,30.513070238957276,27.082693700217234,52.49913106444606,68.69033309196234,149.82023895727733,153.7390296886314,115.66125995655324,82.76795800144822,85.09671433743665
Phu Luang,TH4211,2015,38.531835007932315,33.537652035959816,89.54130089899525,120.60978318350081,209.71041776837654,210.32501322051826,166.57377049180332,126.72342675832894,124.4441499206769
Pha Khao,TH4212,2015,29.81347186551483,26.451389213168348,57.05421433574598,68.56280644408128,145.98197525099235,154.69131449918285,115.60429605416766,81.83133317767921,84.99885010506655
Erawan,TH4213,2015,31.114853801169595,27.555877192982464,63.6087134502924,69.26137426900586,144.6569590643275,157.10815789473688,119.5938888888889,86.31201754385967,87.40148026315792
Nong Hin,TH4214,2015,33.92842295526435,29.834568459105284,71.07148666967919,89.46963398102125,172.86764572977862,178.22494351558976,137.55006778129237,101.4737460460913,101.80256439222774
Mueang Satun,TH9101,2015,191.51629434954006,226.20749014454665,236.64086727989488,237.13561103810775,237.13561103810775,237.13561103810775,237.13561103810775,236.364914586071,229.90900131406048
Khuan Don,TH9102,2015,152.24444444444447,166.2388888888889,176.16666666666669,228.26111111111112,228.26111111111112,228.26111111111112,228.26111111111112,228.26111111111112,204.49444444444447
Khuan Kalong,TH9103,2015,140.19220779220782,150.61932773109245,159.1744079449962,228.20916730328497,228.20916730328497,228.20916730328497,228.20916730328497,228.20916730328497,198.87897249809015
Tha Phae,TH9104,2015,153.09157088122606,174.34074074074076,189.5918263090677,230.90906768837806,230.90906768837806,230.90906768837806,230.90906768837806,230.90906768837806,208.9461845466156
La-Ngu,TH9105,2015,158.4991898148148,189.54166666666669,217.1819444444445,246.5512731481482,246.5512731481482,246.5512731481482,246.5512731481482,246.5512731481482,224.74739583333334
Thung Wa,TH9106,2015,,,,,,,,,
Manang,TH9107,2015,127.85014450867051,133.40592485549132,141.0758670520231,230.29552023121389,230.29552023121389,230.29552023121389,230.29552023121389,230.29552023121389,194.2261921965318
Mueang Trang,TH9201,2015,78.40250896057348,76.36081242532856,91.23094384707288,215.52078853046598,215.52078853046598,215.52078853046598,215.52078853046598,215.52078853046598,165.4497759856631
Kantang,TH9202,2015,81.4,80.10000000000001,95.2,225.9,225.9,225.9,225.9,225.9,173.275
Yan Ta Khao,TH9203,2015,68.80998217468805,64.30029708853239,66.64248366013072,212.60695187165777,212.60695187165777,212.60695187165777,212.60695187165777,212.60695187165777,157.84844028520502
Palian,TH9204,2015,90.56458426966292,88.17833707865168,94.98256179775281,229.71842696629213,229.71842696629213,229.71842696629213,229.71842696629213,229.71842696629213,177.789702247191
Sikao,TH9205,2015,,,,,,,,,
Huai Yot,TH9206,2015,66.60000000000001,62.7,66.60000000000001,203.4,203.4,203.4,203.4,203.4,151.6125
Wang Wiset,TH9207,2015,,,,,,,,,
Na Yong,TH9208,2015,68.36778378378378,63.77200000000001,67.43924324324325,208.43027027027026,208.43027027027026,208.43027027027026,208.43027027027026,208.43027027027026,155.21629729729733
Ratsada,TH9209,2015,,,,,,,,,
Hat Samran,TH9210,2015,112.60000000000001,120.5,142.5,255.8,255.8,255.8,255.8,255.8,206.825
Mueang Yala,TH9501,2015,82.42677824267784,89.88995815899581,82.35481171548118,191.47615062761503,209.9405857740586,219.907949790795,221.75606694560673,221.75606694560673,164.93854602510459
Betong,TH9502,2015,,,,,,,,,
Bannang Sata,TH9503,2015,,,,,,,,,
Than To,TH9504,2015,,,,,,,,,
Yaha,TH9505,2015,,,,,,,,,
Raman,TH9506,2015,77.01513730743468,83.01172136637642,75.06563965170797,181.59645010046884,199.50991292699263,212.1188211654387,212.1188211654387,212.1188211654387,156.56941560616207
Kabang,TH9507,2015,,,,,,,,,
Krong Pinang,TH9508,2015,,,,,,,,,
Mueang Trat,TH2301,2015,113.01498998999,318.2144644644644,318.2144644644644,318.2144644644644,318.2144644644644,318.2144644644644,302.07760260260255,239.6192192192192,280.72301676676676
Khlong Yai,TH2302,2015,,,,,,,,,
Khao Saming,TH2303,2015,113.3500935278713,318.27560793116356,318.27560793116356,318.27560793116356,318.27560793116356,318.27560793116356,296.49066591844377,233.58795361017582,279.3508440890386
Bo Rai,TH2304,2015,82.96165273909007,306.25988857938717,306.25988857938717,306.25988857938717,306.25988857938717,306.25988857938717,282.90622098421545,221.61402042711234,264.84766713091926
Laem Ngop,TH2305,2015,130.1,326.6,326.6,326.6,326.6,326.6,312.8,249.9,290.725
Ko Kut,TH2306,2015,,,,,,,,,
Ko Chang,TH2307,2015,,,,,,,,,
Mueang Phrae,TH5401,2015,28.104683462532307,24.704166666666673,32.58666020671835,67.48704780361757,85.04718992248061,72.46114341085273,54.890729974160216,42.58620801033592,50.983478682170535
Rong Kwang,TH5402,2015,35.57589194699287,31.129001019367998,39.52533129459735,76.99148827726812,96.47349643221203,85.77477064220184,67.97548419979611,52.803465851172284,60.78111620795108
Long,TH5403,2015,12.840064102564103,11.501089743589743,11.52474358974359,20.223525641025642,43.12339743589743,34.86205128205128,25.71807692307692,20.5850641025641,22.547251602564103
Sung Men,TH5404,2015,22.325780463242697,19.769788519637466,40.12099697885197,77.93207452165157,99.94617321248742,83.96767371601209,62.05669687814702,44.128197381671704,56.280922708962756
Den Chai,TH5405,2015,15.985333333333335,14.302,40.42400000000001,76.98800000000001,101.51933333333334,82.70466666666667,57.482,38.358666666666664,53.470499999999994
Song,TH5406,2015,27.274756167527258,23.925415949512338,34.22828456683879,70.70292598967299,86.89426276534711,75.84325874928287,57.00866322432588,43.34893861158922,52.40331325301206
Wang Chin,TH5407,2015,15.619794871794873,13.87774358974359,12.713128205128205,13.157948717948718,39.68,34.93958974358974,27.361641025641028,22.267794871794866,22.452205128205126
Nong Muang Khai,TH5408,2015,30.460719424460436,26.697553956834536,34.644172661870506,70.17007194244604,87.0243165467626,75.13352517985614,57.42820143884893,44.81107913669066,53.29620503597124
Mueang Nan,TH5501,2015,77.55870698644422,65.30239833159541,122.41157455683003,196.86277372262776,228.83211678832117,212.43336809176228,185.90594369134516,159.64066736183526,156.11844369134516
Mae Charim,TH5502,2015,,,,,,,,,
Ban Luang,TH5503,2015,62.5,53.0,91.20000000000002,153.5,171.45000000000002,160.10000000000002,138.65,116.55000000000001,118.36875
Na Noi,TH5504,2015,64.0563862928349,54.83271028037384,71.50031152647975,113.96386292834893,153.09065420560748,142.8520249221184,122.63084112149534,103.58317757009348,103.31374610591901
Pua,TH5505,2015,105.44046242774569,94.28959537572257,198.30867052023123,339.0277456647399,373.90000000000003,348.07225433526014,312.4757225433526,275.25664739884394,255.84638728323696
Tha Wang Pha,TH5506,2015,101.4,88.5,181.5,300.95000000000005,331.0,306.25,273.70000000000005,240.10000000000002,227.925
Wiang Sa,TH5507,2015,71.35881746304572,60.03650739085598,103.20450326572707,165.2617738054314,199.35001718803716,185.7273977311791,161.55142660708148,137.84479202475077,135.54190443451358
Thung Chang,TH5508,2015,,,,,,,,,
Chiang Klang,TH5509,2015,106.75761589403974,95.6251655629139,201.56953642384107,352.13973509933777,385.4397350993377,358.74900662251656,323.61920529801324,285.85960264900666,263.7199503311258
Na Muen,TH5510,2015,62.6,53.800000000000004,62.1,99.4,137.6,128.5,110.0,92.7,93.3375
Santi Suk,TH5511,2015,100.2,88.80000000000001,182.10000000000002,290.6,329.40000000000003,307.40000000000003,273.1,238.70000000000002,226.28750000000005
Bo Kluea,TH5512,2015,109.7,100.2,181.5,350.20000000000005,386.0,369.5,330.6,289.90000000000003,264.7
Song Khwae,TH5513,2015,,,,,,,,,
Phu Phiang,TH5514,2015,81.81052631578947,69.36363636363636,131.12009569377992,208.24114832535886,243.98803827751198,227.8349282296651,199.98277511961723,172.44210526315788,166.8479066985646
Chaloem Phra Kiat,TH5515,2015,109.7,100.2,181.5,350.20000000000005,386.0,369.5,330.6,289.90000000000003,264.7
Mueang Phangnga,TH8201,2015,,,,,,,,,
Ko Yao,TH8202,2015,,,,,,,,,
Kapong,TH8203,2015,,,,,,,,,
Takua Thung,TH8204,2015,,,,,,,,,
Takua Pa,TH8205,2015,,,,,,,,,
Khura Buri,TH8206,2015,,,,,,,,,
Thap Put,TH8207,2015,,,,,,,,,
Thai Mueang,TH8208,2015,,,,,,,,,
Mueang Ranong,TH8501,2015,,,,,,,,,
La-Un,TH8502,2015,,,,,,,,,
Kapoe,TH8503,2015,,,,,,,,,
Kra Buri,TH8504,2015,,,,,,,,,
Suk Samran,TH8505,2015,,,,,,,,,
Mueang Chumphon,TH8601,2015,149.0,245.3,271.8,316.6,316.6,316.6,316.6,316.6,281.1375
Tha Sae,TH8602,2015,,,,,,,,,
Pathio,TH8603,2015,,,,,,,,,
Lang Suan,TH8604,2015,,,,,,,,,
Lamae,TH8605,2015,,,,,,,,,
Phato,TH8606,2015,,,,,,,,,
Sawi,TH8607,2015,142.0,219.8,240.60000000000002,325.5,325.5,325.5,325.5,325.5,278.7375
