system:index,admin2Name,GCI,GCI_1,GCI_2,GCI_3,GCI_4,GCI_5,GCI_6,GCI_7,GCI_p75
000000000000000000f0,Khuan Don,4.573218257479281,3.8635603826334552,5.137027423192835,3.8176319025480696,3.798993618783548,3.437597844096195,4.368259483898614,5.537878800072237,4.830439893108414
000000000000000000f1,Khuan Kalong,7.82599021580798,4.314329969842338,7.2544251127672315,5.079250419289261,5.5042215765228075,6.148066008911624,6.176481611676972,6.886017367725998,6.496554392430831
000000000000000000f2,Tha Phae,6.987861699851658,4.421403578085413,6.8962821035111075,6.694323795733989,4.63011700613502,5.8993088411215755,5.683933392372863,6.93499654626545,6.1339646712536515
000000000000000000f3,La-Ngu,5.8938352308603426,4.256146369391608,6.007852606826595,4.919182245929071,3.5663129480656908,5.2178632324911085,6.036299699872817,6.246004014685629,5.584384943801228
000000000000000000f4,Thung Wa,6.9386417615196905,3.950184403598367,7.209547851968698,5.30805630486677,4.5454901117199284,6.318747694064338,6.042768621189869,7.453341861633744,6.391453482004394
000000000000000000f5,Manang,6.636772032861564,3.887450997374547,7.58795727807355,7.161532255935688,5.3153708070337,5.782597525453196,6.348482637388852,7.232365298444767,6.55140128954383
000000000000000000f6,Mueang Trang,6.676184783481702,4.268060989969052,7.054987758594254,5.898761422733289,5.380792930485065,5.829540093502285,4.766614331189922,10.27772185780613,7.201195530300706
000000000000000000f7,Kantang,7.753351098702197,5.272709484930873,7.325950133765286,6.250137133562412,3.8764404579703418,5.270084694913629,4.77965655514043,7.101191380191808,6.5558655645021675
000000000000000000f8,Yan Ta Khao,8.677409176451631,5.5430714154838,8.726517759479371,9.298250660028458,5.871666862480822,6.4107548486624255,,7.916554374675288,7.950182346175094
000000000000000000f9,Palian,8.04746080545646,5.034303069303097,8.117199431927805,6.5056114181021645,4.560415652048082,5.770507587721578,3.939727696321278,7.347552386482925,6.910352798199989
000000000000000000fa,Sikao,7.494606391189276,5.131307655336438,8.485567811982182,6.587890623083802,6.562777374766203,6.768232713963986,5.181750732233463,8.044872967688018,7.006208631280117
000000000000000000fb,Huai Yot,7.198048871238328,5.427543637213756,8.128208700270207,6.801522692070112,4.46397749497638,6.308969314552362,5.202794509030038,7.29873708582745,6.895877065066121
000000000000000000fc,Wang Wiset,7.613874139356111,4.8810751942889645,8.474844217224573,6.9502032951783415,5.213333926189931,6.518528713187683,5.43316252442669,7.838783412813537,7.275755613474082
000000000000000000fd,Na Yong,6.957318547939052,5.011756301977409,7.359462665931584,5.68318587328405,5.321057866170005,6.177347644348936,4.981299748122691,7.530228969043018,6.561324526428619
000000000000000000fe,Ratsada,7.4641768692115695,6.0401375157772605,7.982506134495918,6.767545128097119,3.7671478551396844,6.7262549916548,,6.137107807653637,6.781242078669961
000000000000000000ff,Hat Samran,7.178294933438747,4.463854587032106,7.424684319887513,6.223632131729116,3.9811485051446005,5.854582429341312,,7.210967468635427,6.698179860189561
00000000000000000117,Mueang Yala,3.458680846947816,3.0698677229584526,5.165536677255111,4.913747441415187,4.703089043295728,3.835848864887473,4.621816065424191,4.845958789264297,4.460668925562443
00000000000000000118,Betong,6.3062150419771665,5.03214375525957,6.609955125677711,5.920310921751046,6.8338369491163595,5.090670859413947,6.915898118232095,6.797499894083789,6.219063094153893
00000000000000000119,Bannang Sata,4.877950459809689,4.350081762456796,7.050786188022852,7.132482550592831,6.236089471027548,6.345958570210259,6.7051229924098354,6.060085418039879,6.14703533957186
0000000000000000011a,Than To,4.409860760627727,2.285833247235624,4.604203601881387,7.075034219047873,4.943871955134335,4.919056094819511,5.531545454380751,4.863511163726046,4.858777188548662
0000000000000000011b,Yaha,5.415867751871255,,6.159598900590079,6.934665321512334,5.914546462435557,5.591085056513817,6.500856551973042,6.097000008867079,6.088525293906861
0000000000000000011c,Raman,2.9794957547989984,2.931438591725051,4.85575919629061,5.074819439257836,4.8253907035550005,4.25713276614537,4.449077573857688,4.6738085311311615,4.328516010561229
0000000000000000011d,Kabang,6.277698751242061,,7.410774924451137,7.693505854924958,6.2247243505168255,6.26787650600545,6.9534156249936165,6.243498932306111,6.718861252981137
0000000000000000011e,Krong Pinang,5.038167169084145,4.7983309081853855,6.957726960693451,6.795851101201552,6.6009521875132995,5.996100705536224,6.680342795223952,5.718595867144848,6.1572487807152045
000000000000000001cb,Mueang Trat,5.467272677880819,4.091443460867759,5.596833317818137,3.468541220825877,4.477068481838456,5.1683709412945555,6.75922636561189,6.050598922405887,5.211357090225757
000000000000000001cc,Khlong Yai,3.2385106308445697,3.362943364663749,3.8582910085938575,4.15570329788876,3.602146786093129,4.83759247041995,5.06858609303311,4.553653833509289,4.229738766313982
000000000000000001cd,Khao Saming,6.043538454423501,4.731851998288894,6.072841857420004,1.8166240913679397,1.7756634416393633,3.667724809514268,6.586892260244325,6.522980974007321,5.123286051665227
000000000000000001ce,Bo Rai,6.149774146580624,4.807579659583584,5.051664143622267,5.832103425167817,2.8064163596541816,5.8614295972330055,6.590502018820823,6.340283231888795,5.352415861301552
000000000000000001cf,Laem Ngop,6.2713187438792435,4.862667536164486,6.2914058379440245,-0.005219880237550742,1.547758619156179,1.4465858431019505,7.211509890411601,7.399180412868188,4.378330849973209
000000000000000001d0,Ko Kut,5.9129261404156255,4.496308221631492,7.721520597793494,5.706906933608172,5.113500651902026,5.624412487588731,7.869818177226971,7.034543457591812,6.2914933525768655
000000000000000001d1,Ko Chang,6.457455450591996,3.4868996928813996,3.385129183585023,-0.030004831091900164,0.2618051432075114,1.9467923906929094,7.755676188532931,7.562703784498476,4.513657325179352
0000000000000000036a,Mueang Phrae,1.8686979450900134,2.1297681264940334,1.454507696474988,2.880609785922392,3.89049406117123,4.7302442178347395,3.8149608952596608,2.62521963273142,3.0732226006493644
0000000000000000036b,Rong Kwang,1.9526395032308044,2.1670785002110855,1.8397039330737128,3.9981831124467746,4.098806759302919,4.490817787810462,3.884136557257368,3.100843140379785,3.202240738435661
0000000000000000036c,Long,2.3139154611182904,2.845047841626741,1.995314252221734,3.7893040529509707,3.846476466917344,5.416029372504236,5.0805839363668746,3.727731463892118,3.7938937627686937
0000000000000000036d,Sung Men,1.7350623848860556,1.9756458151586618,1.4840136070376508,3.2926064098501264,4.188630989140366,4.395217778433567,3.292506591146025,2.162792560728996,2.932471856323645
0000000000000000036e,Den Chai,2.0306111247569256,2.3793965230606444,2.297754646635831,3.7987863718290904,4.161671241135754,5.012806880066129,3.935832043177973,2.9030451178887495,3.3222823288491488
0000000000000000036f,Song,2.179031778359925,2.2426396658919527,1.6593072218042202,3.9156646217668936,3.844353105360465,4.523788858040692,3.8735256315769773,3.0841650000232086,3.319274159396864
00000000000000000370,Wang Chin,2.7844760765853014,3.290519783382725,2.1046725004561515,3.5205908446887832,4.289949278522353,5.47442260203868,5.060638273967906,3.581292921667629,3.9417303470454184
00000000000000000371,Nong Muang Khai,1.7729861701992737,1.9243179815759628,1.3813877118600604,3.4268148526055753,4.254500142987369,4.231003934454881,3.5108668746735385,2.578969737705928,2.9755898279255324
00000000000000000372,Mueang Nan,2.149831826081969,2.819627427835452,2.98850052315692,3.793875721314951,4.332857952295753,5.179088186360119,3.938251601796245,3.256038168511563,3.674478224909293
00000000000000000373,Mae Charim,2.617378738289118,3.1848429259072173,1.6159635563084926,4.086036843289673,4.993757380586878,5.804111055039128,4.658782265184352,3.6469902255047164,4.097666392878453
00000000000000000374,Ban Luang,1.852566798732036,3.1938420581502105,,4.0456754323716675,4.264796463672631,5.194267146660893,5.456890689855234,3.2227414144594464,4.179718539552282
00000000000000000375,Na Noi,1.7989234452456058,2.191181138847897,2.724695834068709,3.9474194729447087,4.310531712391094,4.863742326550708,3.94673981023974,3.2069768820766837,3.41551490095348
00000000000000000376,Pua,2.7512369750289265,2.836308006027614,,3.3012130239602566,3.6719030713887713,4.374499698073998,3.43296396858968,3.2419674961386953,3.345900760559298
00000000000000000377,Tha Wang Pha,2.677741837706457,3.289320949344883,4.588808751406288,3.4724497194339614,4.406887133210475,4.526409397110098,3.615510475662829,3.5392940898746326,3.6369294880506935
00000000000000000378,Wiang Sa,1.844649167128408,2.4127956719881487,1.9837457169918917,3.9671838124971184,4.22445958749577,4.707565138452291,3.924359475581123,3.245851571063407,3.4341604915851787
00000000000000000379,Thung Chang,2.673144943632044,3.3505404188208376,1.3621835187872922,3.529931256013005,4.717531804929329,5.277916843535715,4.173897299193974,3.6170792619583714,3.9228045989888476
0000000000000000037a,Chiang Klang,2.7254229772467666,3.138862234842975,,3.752422632294573,4.418865861108401,4.134582272417327,3.485005978359041,3.451593107170117,3.5147131204531696
0000000000000000037b,Na Muen,2.0115014117193715,2.161974868645789,,3.7423276759441495,4.5381404823192595,5.459311781611146,4.40625513168206,3.1073130090553818,3.613889470115261
0000000000000000037c,Santi Suk,2.6386661770582895,3.3917679185131044,,2.999534239665063,3.9871058193727893,5.1478381953201025,4.0048767869879045,3.2759523154047523,3.666388602543801
0000000000000000037d,Bo Kluea,2.672100103405907,3.49491896646839,,4.864356760756166,4.259007053367694,4.457541547470778,4.208010023083937,4.2315447768648875,4.06361826612718
0000000000000000037e,Song Khwae,2.6188125737145924,3.2347318750267244,2.9077673678828186,4.401706301988844,5.103191078372257,4.9296511020367975,4.444036639150039,4.161043074971083,4.061666549724343
0000000000000000037f,Phu Phiang,2.3897488235197284,2.610834119810326,2.2612128653352364,3.2449447351721656,6.187471512302304,5.534527799166138,4.44757114159622,3.522797979520133,3.9976322717929786
00000000000000000380,Chaloem Phra Kiat,1.9079461681584005,2.6906455155996225,,4.002387986935919,3.7783191964390292,3.823640676304507,3.6884919033129466,3.5930094756587905,3.2513668977465757
000000000000000000b4,Mueang Phangnga,5.669318266092617,4.117091205976828,4.0185650091653535,5.04454613061158,5.484619730325534,5.827642064403018,3.039563393746752,6.7392709555974415,5.601643632235061
000000000000000000b5,Ko Yao,4.055694052005446,3.4279219900150144,3.905435140791262,3.225038687941397,3.825389580242577,5.324355790094966,4.728799795621969,4.9699661547539815,4.305890527099756
000000000000000000b6,Kapong,7.590180420580679,4.834568562353623,6.636509407602478,7.265257150930019,6.186879099482976,7.645409884211375,,8.357678438386424,7.097801954194264
000000000000000000b7,Takua Thung,5.694121319131206,3.6382216603063675,5.156621105792502,6.118444338582837,5.812223132705032,6.806683600084095,,6.075785934488368,6.0420742215293215
000000000000000000b8,Takua Pa,4.587262180580214,2.7620977313127035,4.911813498367451,5.003157424855296,4.503521517623676,4.96725707252038,,5.847360365214964,4.958732801216385
000000000000000000b9,Khura Buri,6.925959866248647,5.104381605113694,7.807334461783011,6.900773732090071,5.818561704276994,7.092393076842196,5.5815615047981195,7.554483503635906,7.058996683660524
000000000000000000ba,Thap Put,6.091206241787755,7.492570791494986,6.192309468692939,6.731033294605768,5.533062034643302,7.520342742793416,5.327991183522192,7.858777075063357,6.476610863756638
000000000000000000bb,Thai Mueang,5.7690183840147835,3.5162301212426343,6.810838600301593,6.717913792635404,5.606062310055726,6.0846186391004595,,6.608746475875717,6.178622658336653
000000000000000000d2,Mueang Ranong,3.0236522338618106,4.1432222161180885,3.2856352151659483,4.398754447227581,3.526273574340212,3.4598915613084045,4.173683173652829,3.870769470423962,3.6661550095314106
000000000000000000d3,La-Un,6.011785332021586,6.802113551428242,5.151845249175267,6.586159113389395,5.84179294471014,5.21573607304271,3.3046299352746984,6.085484173839851,5.8142878740546635
000000000000000000d4,Kapoe,5.5069064787675,6.3048975957224895,5.292666025599083,6.455719421560362,6.059890604871956,6.39207783249437,,5.942702785930883,5.905279625550322
000000000000000000d5,Kra Buri,6.7007875302266084,7.261781328660412,5.508447213640553,5.760976636251937,6.65890268164036,7.508738375082637,5.425557193767503,10.214273631851364,7.114756560650061
000000000000000000d6,Suk Samran,5.9956779867770456,4.115850011678811,6.236796796757471,6.162727625007298,6.075151783916964,5.539729087380106,5.504478105835091,6.625339157968492,5.948781590559019
000000000000000000d7,Mueang Chumphon,5.210850547896079,5.399102202619343,3.3443589148938386,4.942465863086788,5.790519131421107,5.475853703783566,5.8053911493927925,6.39824965430933,5.312856191833014
000000000000000000d8,Tha Sae,6.381149599867683,7.019066577365305,5.972124636124,6.011393109023092,7.1060919629028145,7.134859414531679,6.755969887890351,8.120324668920809,6.7919629653147
000000000000000000d9,Pathio,6.731331166049891,6.298790756174715,4.8649430066959205,6.2300584536983585,7.506655775108579,6.275346622700625,7.159060951438465,7.331898619771013,6.575946846697623
000000000000000000da,Lang Suan,5.705079159948461,6.206168982853781,4.944946423188058,6.081788222961678,6.6369914372477234,5.312033141334088,5.5444855063868905,7.545860049730026,5.98455857306776
000000000000000000db,Lamae,6.18914062702486,6.463408054426365,5.442863784676237,6.387646158018996,7.614584903682671,4.695613922660562,5.831967050538376,7.60804085625984,6.448283685859457
000000000000000000dc,Phato,6.313345488258458,7.6674823385146205,6.2312800608061085,7.641136216091973,7.473314144976969,5.381481270193165,5.974835976944293,5.9457430020486886,6.828434338464784
000000000000000000dd,Sawi,6.505131372240899,6.94054594659985,3.585536588066305,6.70167585106527,6.837410967619114,6.354062229635404,5.936374135924959,6.68684920690285,6.355307423076987
000000000000000000de,Thung Tako,6.464799019295132,7.5001150838007185,5.260629593047101,6.597640238054435,6.694108318798429,7.250076584895777,6.618317851083163,7.367901539393961,6.767020074215277
000000000000000000df,Mueang Songkhla,3.9526823212353674,,4.91699942607792,4.485752893137859,4.281006555072082,4.282075527018075,4.759114387253866,5.283502822748215,4.6260099598723485
000000000000000000e0,Sathing Phra,2.3020166309002947,2.125688745838798,2.634970181908107,2.214767587690585,2.4522340687651374,1.4857789418647465,,4.413281706501618,2.542599767994519
000000000000000000e1,Chana,3.600927946626095,,4.857206397696523,4.272389111331234,4.241226240674872,4.208802598356202,4.502359682630382,5.443627028601003,4.406835704344246
000000000000000000e2,Na Thawi,5.002792711777836,5.5377002401224855,9.125848414565288,5.494522479957322,5.470593359248717,5.5060930450577095,5.131026951648196,5.784050535746739,6.0034917153134115
000000000000000000e3,Thepha,4.581688751615655,,5.767676374137105,5.832747752186929,5.251758278543711,4.901934498456038,5.817566871607975,5.6399231137833326,5.349272311195058
000000000000000000e4,Saba Yoi,6.090558291943261,5.8251322162929915,7.246134127370235,6.463953275122792,5.847377394235406,5.825442270120596,6.744904427307428,6.7932957944214225,6.455940800547667
000000000000000000e5,Ranot,2.1447700723073786,1.606387763780113,2.0982925994995436,3.402736062722242,2.2383867943800873,1.0083584611368759,1.3911233699859495,1.990295046621935,1.9794922892668487
000000000000000000e6,Krasae Sin,3.3993781171996846,1.9884385767464177,2.7847721519530597,2.4506813025290444,2.5747047741636493,1.2188916301218855,1.426661602320388,3.4249890140479,2.7130762164710953
000000000000000000e7,Rattaphum,4.794265668659354,4.566311563754578,5.914436348524485,5.16247921827529,4.345555719727295,4.2931116214031215,5.501157769332846,5.083264556775694,5.032198453313304
000000000000000000e8,Sadao,6.0245831183227905,5.1239040712021096,6.164002796942115,5.052453884622405,5.587561675116902,5.760975972413998,6.423053053903871,6.353620547556115,5.952763312912104
000000000000000000e9,Hat Yai,4.521088951163768,,5.268902109855224,4.700653154387092,4.457782406194556,4.011627596765646,4.703058356552007,5.44212584986279,4.78532491224068
000000000000000000ea,Na Mom,4.884734002366247,,6.405763921862561,5.440443136768171,5.132799597554968,5.670715629038758,5.8465615703281735,5.772846261138991,5.626384424435228
000000000000000000eb,Khuan Niang,4.272639580480521,4.01532951055231,4.947317360677227,4.307893771417165,4.66875595157847,3.743597227131262,5.041014297760122,5.664644413462127,4.638652331690832
000000000000000000ec,Bang Klam,4.185101127868313,,4.930428897083556,4.710616888411436,4.18958167901024,4.252965383890865,3.5404748536163937,4.863577475550971,4.542814593911524
000000000000000000ed,Singhanakhon,2.238219671326299,1.951288115582458,2.2830224533105086,2.014494310702002,2.43498240099924,1.768266565119569,4.047012649101332,4.40817438789418,2.5597024477015773
000000000000000000ee,Khlong Hoi Khong,5.151626227573441,5.279817901709793,5.5270764350203025,5.594979599840571,4.999864412202095,5.2288174239012415,5.6133553030100956,5.6203101720959125,5.42149471720757
000000000000000001b9,Mueang Rayong,4.588640986576153,3.926563102733754,4.553074685345302,4.112165426517167,3.0387654480117767,3.446026802832979,5.9287830094779705,5.593991064127215,4.711198902233906
000000000000000001ba,Ban Chang,3.067649086893732,3.3239449600882867,3.1771558827876487,3.488536959889935,3.1991659540349233,3.6891445779889707,5.114824099313665,4.57496233768014,3.855172333924456
000000000000000001bb,Klaeng,5.146451251289431,3.8473413731664006,5.253098823211084,4.41340319727994,1.4802801992527856,4.3882131728205485,6.076181921553668,5.91089612882659,4.694598818003846
000000000000000001bc,Wang Chan,5.987073045430269,4.848166659577751,6.172726602378885,5.836472372850896,1.6586563115155333,5.621790671946579,6.833647912320189,6.630074387021122,5.407240767898415
000000000000000001bd,Ban Khai,4.660752391893687,4.25964073426321,4.722145269100898,4.300046405866907,2.1488205422487408,4.111261053362241,6.033888762413496,5.627218013180559,4.617487565235247
000000000000000001be,Pluak Daeng,4.656651355422137,4.409118179153985,4.666056354047569,4.300882813292493,2.634686984668743,4.597739921805469,5.661094132144164,5.271207429574081,4.585739720901808
000000000000000001bf,Khao Chamao,6.0520751042769465,4.536776747543169,6.186533079844062,5.207062781375921,1.3156226453741409,5.532847967040181,6.737412775734701,6.72212619775707,5.303712744628808
000000000000000001c0,Nikhom Phatthana,3.876279579559711,4.263135718387019,3.81102841930943,4.260685330172999,3.9988937507414968,4.168457294699169,5.334024120359494,4.893766047479399,4.357453244633108
00000000000000000268,Mueang Yasothon,1.6227696701734842,,2.0318247090628594,3.4649102756856642,3.9997312271021603,4.257787932441436,3.9069155450414046,2.437006544548601,3.097717768467658
00000000000000000269,Sai Mun,2.0319082105640898,,2.0851293569630434,3.3169614472860975,3.928069725168169,3.708874507521786,3.8357353430417707,2.695997384106522,3.0539291301622455
0000000000000000026a,Kut Chum,1.7751904267490966,,1.9783075342895047,3.1452401201364943,3.76222061492326,3.5722959471215923,3.7145196860918586,2.7921800370940684,2.895925114011129
0000000000000000026b,Kham Khuean Kaeo,1.3482628522251476,,2.5024541613358964,4.032581497250715,4.345068541010395,4.2961318322574,3.3499880012585836,2.5150559613937307,3.203743056659592
0000000000000000026c,Pa Tio,1.5875955996576272,,2.1359571235080117,3.443880339544227,3.984713454019162,4.015395151827703,3.8614876241298615,2.742630219326786,3.0980865194729352
0000000000000000026d,Maha Chana Chai,1.2763893937835848,,1.8474941558786944,3.514541823135023,4.123694138693855,4.26038917527061,2.8777494533505807,2.217992458955169,2.867019704904836
0000000000000000026e,Kho Wang,1.3197095552027818,,2.1399059182783855,3.500778798791252,4.203852424566924,4.286536320286694,2.681382738509162,2.0456001542881266,2.880119014435592
0000000000000000026f,Loeng Nok Tha,1.8763190494477107,,2.230805644857729,3.513818592389459,3.980173264324509,4.01881336984447,3.8768916540171725,2.8990358870957174,3.1795000731687377
00000000000000000270,Thai Charoen,1.9055020364344413,,2.177213897972758,3.419675661212525,3.850313752689925,3.967722085050691,3.703017853326435,2.8263377810878665,3.10018620004051
0000000000000000034c,Mueang Lamphun,2.269109185866819,1.8285183402640897,,3.110987373992106,4.000888223781416,4.3295694140265715,3.6366031053421866,2.8382319008666883,3.2296907529281866
0000000000000000034d,Mae Tha,3.0616050116277838,2.6556592428965677,2.572366055945044,3.1142982476130685,4.03610613416656,5.12442423406533,4.695406973536686,3.828387232572783,4.00246231927565
0000000000000000034e,Ban Hong,2.834094023235399,2.895042599813772,3.0064220636879395,2.744670833633089,3.6477621821013053,4.113883943718852,4.1847610552583925,3.975199791582158,3.6184988418783552
0000000000000000034f,Li,2.5468788429249187,2.178783974736949,2.401374995123543,2.7293029285346435,3.779225806272985,4.4026862703647875,3.322586995278578,3.0114734058233514,3.0050575102421955
00000000000000000350,Thung Hua Chang,3.0466278083976106,2.2921521439383774,2.424381351937761,3.0497031848212015,3.3730946819678316,3.9829104765722905,3.728982706986058,3.2922544528424247,3.1986898972831694
00000000000000000351,Pa Sang,2.622697197723538,2.3073527221769874,2.8546558452969295,3.2244669518621114,4.047408894445201,4.379843367649087,4.108970489874871,3.5749798799752845,3.572763490338621
00000000000000000352,Ban Thi,2.3351131291826865,1.5106319787098468,3.1720695036240936,2.6645085169019525,3.61823577026131,4.850675014543304,3.7323506501879935,2.463404156858266,3.211846410175942
00000000000000000353,Wiang Nong Long,2.933086033974136,2.505480645429138,2.6494600905861336,2.613676085757107,3.8590504395945935,4.341889770265198,4.031404133852101,3.856176693223279,3.562625734307485
00000000000000000354,Mueang Lampang,2.1890238238388866,2.590621195606831,2.097207733932573,3.7501088948034176,4.247174689730737,4.812184346430792,3.844122758387027,3.2757478244413964,3.5126888749304843
00000000000000000355,Mae Mo,2.2340140971931253,3.3321539813110417,2.8228324525315394,5.545109649691279,4.6748339170647455,4.840449081718968,4.693667209359735,3.6523224612317784,3.9943961723721952
00000000000000000356,Ko Kha,2.3643703844655626,2.601313741784446,1.8405223830046333,3.295598708708335,4.6207436284082775,5.18738386278768,3.910964649003524,2.872179738436589,3.4479827416773032
00000000000000000357,Soem Ngam,2.76958184759142,2.881250495153715,2.2722018145225764,3.440064028969613,4.488848783587439,5.666189530440861,4.185259585027834,3.148612727071985,3.77118853909693
00000000000000000358,Ngao,2.233148905100813,2.8247408576613116,2.3463874670988067,4.353408690728093,3.776177690341442,4.607266652559168,3.792804584973079,3.249708023314592,3.496440886419117
00000000000000000359,Chae Hom,2.3067535357191247,2.7536732246015987,2.199671138243845,3.957084654893744,4.3610453663769535,4.599777051074188,3.4908838292941144,3.110514098677927,3.4026867376321017
0000000000000000035a,Wang Nuea,2.4827925958215644,2.466141263612202,2.037931939504671,3.7828963500201587,4.505787349964324,4.613798904588232,3.8068403995160587,2.8932082286601606,3.3393730537848243
0000000000000000035b,Thoen,2.4197969739852074,2.325607626931227,1.835562243692418,2.5224470502761847,3.7147587469833394,4.866064120508276,4.1102453848077705,2.8310349742992003,3.1701040172650377
0000000000000000035c,Mae Phrik,2.470847602593338,2.4240486916038297,2.3518122915422777,2.729059240572954,4.026451398060627,5.505086835349267,4.19518963925196,3.3686582229973685,3.464673553330292
0000000000000000035d,Mae Tha,2.0234295842527095,2.7736462332218643,1.9746049641434045,4.153798398366366,4.675415301213461,5.020462753876873,4.0557508169510195,3.0123377538356504,3.57758470528736
0000000000000000035e,Sop Prap,1.944703965767407,2.416231429589934,1.242333419156286,2.5089032062305545,3.780041976189868,4.855384200116671,3.52500491404515,2.6753052941102218,3.0915243710910403
0000000000000000035f,Hang Chat,2.507725769039473,2.652883331285803,1.7666729864162025,3.6630628903579043,4.324607749467323,4.962254877006835,3.8260440641766897,2.877140179662956,3.5112885199959263
00000000000000000360,Mueang Pan,2.6191438496609725,2.9689443098186725,2.4243128632445607,4.223888939045876,4.996798810760694,5.245948322730149,4.205051585755565,3.5252076341153757,3.834049722295089
00000000000000000381,Mueang Phayao,1.6861070448086533,2.057817730934927,1.9396809061545508,3.6612441745476736,4.128808463885678,4.127685377177082,3.327901151843772,2.7960008101517615,2.997260060101568
00000000000000000382,Chun,1.521282680061128,1.968941489157593,1.975831025119264,3.0276202934908514,3.900811518958751,4.0559461928061715,2.6354085892112797,2.2607309009581753,2.706004588982382
00000000000000000383,Chiang Kham,2.1698132410033217,2.377304481301363,2.31925361558963,3.944679257202558,4.3190599660623255,4.431546551465328,4.019811619758201,2.7538659262345355,3.256017561325356
