system:index,admin2Name,Tot_Prec,Tot_Prec_1,Tot_Prec_2,Tot_Prec_3,Tot_Prec_4,Tot_Prec_5,Tot_Prec_6,Tot_Prec_7
000000000000000002c7,Pak Chom,9451.003883962074,8379.19248834124,18348.81328264218,10885.18341288193,10488.969262197907,9308.557641807256,237.83093052097396,249.18561139246998
000000000000000002c8,Dan Sai,13222.498890657049,9594.88142536668,10760.235817121054,9335.15734695827,11233.984722496483,12825.82674774095,287.41373035393514,439.49969230492917
000000000000000002c9,Na Haeo,6947.372373280807,4311.03440972029,4704.481885677226,3821.6695260482675,5801.746468547746,5483.264663750516,219.87562527329314,199.12007134568458
000000000000000002ca,Phu Ruea,6604.355791532294,4928.491688487108,5769.86834487167,4738.511649370194,5622.6933101065015,6446.243742419224,76.06404819208034,124.27662845218882
000000000000000002cb,Tha Li,6283.813546880086,5295.749698597778,6993.011077823825,4560.472040717742,5853.885190751505,6053.181490810246,231.13010939196042,172.1863615363252
000000000000000002cc,Wang Saphung,9791.149635380389,7534.070223174374,11958.46769100077,8612.585758528987,8224.200185257783,12155.363602692476,171.66537557536478,221.3454434909072
000000000000000002cd,Phu Kradueng,7670.518261928184,5059.851759976031,9336.181070199666,7506.749312608383,6232.691634026695,7625.57396323073,283.4109345543619,36.689031572749506
000000000000000002ce,Phu Luang,5228.306755805484,3965.1572552522025,6120.214535245711,4531.490302092421,4407.828209695629,5901.0578503571305,117.35189245401642,84.13031805543338
000000000000000002cf,Pha Khao,3014.1529949954916,2525.962863284466,4523.993882097918,3405.1996911572483,2713.9447031404457,4299.774843402937,99.55651610131356,76.92891891049405
000000000000000002d0,Erawan,2735.5167681422886,2481.478381979699,4025.242517598471,3006.561049260345,2283.9724779830262,3626.6474557577403,53.26830670336881,87.04033824789755
000000000000000002d1,Nong Hin,2649.133847691966,2001.3148406963724,3349.838074923497,2815.204703020582,2310.622321442997,3223.552680066052,78.93241085024441,35.55920429136239
000000000000000000ef,Mueang Satun,8888.362438469307,4687.600436583687,3183.6642149425024,12740.004992222317,13928.039802181016,8230.435782253975,9393.34960716285,6018.362401628026
000000000000000000f0,Khuan Don,2375.2094480776314,1146.3295146081962,835.083182682243,2473.816490680096,2704.189511648814,1966.637163023855,2946.1720745853354,1988.2544394465056
000000000000000000f1,Khuan Kalong,5345.01472307654,2720.2819332038657,1839.674355468563,4945.001486508051,5924.54625451144,4181.11134684974,7948.804488528009,5714.071411653594
000000000000000000f2,Tha Phae,1947.1124345209084,978.087605415606,678.8296051249785,2502.9286227862044,2681.7274964089484,1853.4193328586282,2449.9669958264217,1753.7878098300857
000000000000000000f3,La-Ngu,3545.7684547704807,2350.6176825766474,1410.115823163238,4700.811334646449,5708.5210134244435,3464.553029303457,4381.276722765903,3228.445501279831
000000000000000000f4,Thung Wa,3958.734828795638,2873.1530319167123,1555.4413966693128,4855.818777207765,5380.348761663249,3778.2418775960514,6703.185182468565,4835.35461120138
000000000000000000f5,Manang,1821.9442172368367,1196.8227923196905,694.0744119742336,2041.3836806325353,2218.862234972037,1575.4752432739033,3056.18413660947,2149.9240693681377
000000000000000000f6,Mueang Trang,3801.877026729958,3538.6608744107048,1981.7273707838624,4373.2257984011785,5416.018803302914,3370.5155517428534,5126.928252944759,4223.405872831156
000000000000000000f7,Kantang,6811.167922918469,4418.421606748245,3018.768459704342,8091.386724224277,10223.27398118599,5766.076024075115,6654.858383161883,4401.854714154262
000000000000000000f8,Yan Ta Khao,4393.962237553504,2835.540180309146,2045.4043958523696,4622.566604818084,5964.6305135465145,4102.789971599392,6948.183435391443,5118.342823416579
000000000000000000f9,Palian,7582.06357565674,4915.664487885492,3201.406529512593,8676.297459692112,9893.195605732413,6804.63033347691,13137.178949679585,9424.417821859846
000000000000000000fa,Sikao,4595.559179569695,3826.0290588453718,1955.0399485396404,4744.717193635305,5855.532107704763,3566.1564074413436,4055.388892342997,3481.272970654918
000000000000000000fb,Huai Yot,7211.74035134409,6350.189513023229,3647.878713803666,6806.0080278742535,7815.214252533633,5562.525809128144,10014.490890856352,9559.56944426649
000000000000000000fc,Wang Wiset,5036.002817322226,4052.4514570124,2294.6607014768256,5057.111565818038,5821.841108931746,3575.700578501646,4971.197687253765,4475.8245411265125
000000000000000000fd,Na Yong,2237.222494118821,1914.4824638871587,1084.8871120555727,2336.024239351235,2900.960037854138,2067.855171767403,3705.3277128836685,3055.322203694138
000000000000000000fe,Ratsada,2044.2103655057795,1525.2224650420396,1019.9880744943433,1707.115927559722,2055.9299013754903,1489.5982554566629,3252.0334525856315,3248.444787786521
000000000000000000ff,Hat Samran,1486.189467052385,969.4267377460704,655.1008549391055,1936.0890507024874,2217.599098766551,1340.3466490465053,1947.5567841249356,1345.1634077296537
00000000000000000117,Mueang Yala,1982.4916159152979,1284.257965287508,1338.537110256214,2471.1223712182514,2102.1436183639603,1862.304059509203,5818.202082973367,5270.717933071362
00000000000000000118,Betong,16018.848238273698,7990.294003314131,10113.891797548182,13687.910587590348,17470.283266959475,12309.978990131269,23612.163848523534,25762.126812671217
00000000000000000119,Bannang Sata,5453.587915869321,3523.243288281384,3547.3067118597965,5499.966400269901,5579.909023066126,4615.371782946119,10950.818901127459,10585.321992956424
0000000000000000011a,Than To,8876.099215665517,5051.118027999354,5575.1672669326545,7937.430288975847,9480.75801714168,6854.781735669865,14492.367182903663,15342.561552560095
0000000000000000011b,Yaha,4830.467675467098,3085.401806351718,2975.1720740514634,5252.70216102974,5065.987300526863,4214.350306397794,10569.583095759972,9622.618969999574
0000000000000000011c,Raman,3924.6608980309734,2646.9819780424523,2525.777877453729,3834.2368980024376,3809.972726284289,3111.4561529253037,11295.985946005465,10114.95868135714
0000000000000000011d,Kabang,3457.2072021680724,2011.091727659749,1780.914404033212,3526.9742052714028,3679.3688704864653,2807.5491132343514,6451.998819351197,5921.8534674999755
0000000000000000011e,Krong Pinang,1227.6918404429566,806.9666370588191,903.339570165148,1392.020160114064,1285.664300548329,1138.676587298337,3312.7566430260154,2950.1462833666337
000000000000000001cb,Mueang Trat,19541.96332665612,13958.728022614647,18884.043505621885,18004.739820912306,14715.712383902304,9010.01787449332,4439.04640100236,706.4191939405367
000000000000000001cc,Khlong Yai,1496.7157734852212,1012.614296168907,1992.802981597302,1779.1729987761553,1337.0692842614417,761.6644900527654,351.90395311093795,72.92103621258455
000000000000000001cd,Khao Saming,14145.950418082406,9175.86891718659,11666.568610591516,11025.446809875264,9635.06298676846,5673.507845192329,3158.0353862463253,524.9575730258343
000000000000000001ce,Bo Rai,11289.281167216395,6675.913547384972,8965.753679849588,8630.11897550564,7544.361085061467,4725.3578963635,4098.319244121102,595.0545705658546
000000000000000001cf,Laem Ngop,3813.51648532456,2634.879324662452,3722.4553109879585,3314.241228084938,2860.4841090295836,1817.950849162831,724.0539443951026,132.0766629564996
000000000000000001d0,Ko Kut,2361.7915816905447,1889.659758644478,4036.8673916573616,3125.6862496993117,2500.497844722224,1237.8140091297676,567.8567680658078,112.23117510758195
000000000000000001d1,Ko Chang,4140.796658297147,3126.810187425801,5125.734486679002,4427.602139398164,3777.879540879119,2239.5788797182195,823.7910357531379,173.2655298333542
0000000000000000036a,Mueang Phrae,6493.172696052812,3710.180199771769,6987.705890835968,4575.052689418606,8300.890390719622,4769.278829574583,479.0903142209146,311.07972583724
0000000000000000036b,Rong Kwang,5738.082107727201,4169.390564993316,9655.897289810928,5485.295260074091,8288.341547971613,4833.015078206155,650.3966676525041,536.4736422183466
0000000000000000036c,Long,12280.862755638947,5134.012263765522,11451.203483558169,9620.004685932045,13660.079112464304,7708.65762908973,795.4508423618244,389.9519449364904
0000000000000000036d,Sung Men,3166.716316086638,1762.0374074973313,3231.0380318464017,2303.1384431614597,4119.314551571304,2140.006810242522,215.35352677924968,116.40629037174526
0000000000000000036e,Den Chai,5534.884576917163,3101.388317298889,5294.7898207365315,4199.090338959414,6267.389098978977,3292.18451609144,406.33099403568343,154.10931182982878
0000000000000000036f,Song,11827.010706278857,4920.980951718724,16951.808582980953,11283.115524557526,12836.49105316611,8749.805979592194,1005.7596914553177,774.349046128404
00000000000000000370,Wang Chin,11370.764467912566,6533.432300220752,8734.255027437213,9057.07933995677,10757.093095871047,8167.975919342041,632.5294223158968,219.92430226428831
00000000000000000371,Nong Muang Khai,1056.1219869520153,426.47822643167837,1188.7646248536948,868.3552909420985,1117.8965025135117,689.8846460716397,73.0333782270843,49.27848447070402
00000000000000000372,Mueang Nan,6616.0572749119165,3878.681506994659,14243.391013771881,8993.76743406969,8913.526170972747,6034.277556941088,632.7354222690356,741.4325941824444
00000000000000000373,Mae Charim,6687.7002333706505,5704.812893236385,12869.414122719858,9519.519300786184,10699.813380779942,7255.426377928489,735.0391851462572,793.0735637655443
00000000000000000374,Ban Luang,2577.5513404229114,1302.7721555083406,5196.825627328835,3355.145481199377,3186.88384180069,2209.4375029750895,235.34251009997197,306.4649291300306
00000000000000000375,Na Noi,7592.56383562088,6946.277455941367,15590.841053233427,7691.154902913521,11914.23932585623,7406.186129106259,689.7077854530484,678.2803569176616
00000000000000000376,Pua,5407.284497501336,2900.8562413664426,11392.365652641594,8280.513949910332,7677.371739580118,4722.903789337008,715.5596757009918,871.6696694271237
00000000000000000377,Tha Wang Pha,5592.062461408915,2586.3500881784107,10925.25720200258,8520.778083900377,7023.989040075562,4452.821586098391,517.9278346566593,696.2386260509492
00000000000000000378,Wiang Sa,13638.151410406712,10550.504377424952,27583.561264311105,14082.420391245447,19726.408047215144,11971.791314936616,1177.2399290178337,1288.016996832455
00000000000000000379,Thung Chang,4781.3597869629975,3118.2771441693394,11392.164246514265,8003.3573563613145,5650.598091925827,3575.754938600577,470.90490441789814,859.0418402335222
0000000000000000037a,Chiang Klang,1981.8646424031722,1209.1784560671042,4588.232590413561,3354.117794644599,2625.5120413443624,1676.5386582561569,209.88457986981263,326.29047056833906
0000000000000000037b,Na Muen,5694.513089223,4733.930403798235,9641.03496605368,5230.515091267755,8666.535976325764,5623.518980379666,520.6281301367517,376.5528212061115
0000000000000000037c,Santi Suk,2240.944151684817,1688.4298390622237,4701.7448445750215,4241.895291302252,3702.7761665662124,2476.6309629646,336.0374954045988,324.48453860843875
0000000000000000037d,Bo Kluea,6222.936660968555,3662.556251767102,12326.838253988004,9578.860989164838,8708.99038392796,6073.324649522819,1100.398437023163,912.8234946157418
0000000000000000037e,Song Khwae,4923.040968408773,2710.0517125391484,9812.27945177228,7197.672492640628,5049.731379877352,3193.396932442983,357.8380193485933,621.2417829607048
0000000000000000037f,Phu Phiang,2425.732735874138,1934.726970465978,5231.971862579794,3425.3843803704954,4106.424920218599,2692.769979886448,265.93456235773425,307.69558630924604
00000000000000000380,Chaloem Phra Kiat,3695.0785507389137,2021.5213342869981,8661.980356925143,6047.2248820360965,4293.759870359009,3125.508436367559,345.12933112873753,871.1298523715898
000000000000000000b4,Mueang Phangnga,7559.369482877207,6097.819170241262,5175.274654074746,9945.743177720615,11278.525227389615,6752.737261953541,3389.8053824649137,4464.835100537655
000000000000000000b5,Ko Yao,1669.7847430734073,921.8224193516901,673.2030711954716,1894.4118274632622,2395.409928946402,1375.4921332798754,914.6103940066171,701.5816890426711
000000000000000000b6,Kapong,10283.808604911728,6913.30463139777,7126.657620811464,10695.692676671344,14257.986990098392,7000.4232267641555,3238.968234395045,4177.641425658208
000000000000000000b7,Takua Thung,6294.4734517808065,4689.97488289908,3418.5389490361313,8274.6201769941,10125.942689031714,5995.302029044957,3233.485709181019,3151.1775124662063
000000000000000000b8,Takua Pa,10398.934083349564,6563.391590496139,7539.128968650218,12521.365671499101,14310.292987737468,6778.384708499908,2743.6324029557845,2523.636009774021
000000000000000000b9,Khura Buri,15230.287497955209,8733.69583191217,10467.3771057573,16553.253251648886,20095.468543490246,8736.718323055904,3146.7453348818954,3827.414334176685
000000000000000000ba,Thap Put,3655.5964487225397,2824.2273146591933,2511.0207654036726,4471.628288844988,5054.12707488116,3211.880343685898,2003.2817901966623,2746.08567885698
000000000000000000bb,Thai Mueang,9377.834371269451,6797.542615010691,5479.485691721299,11305.857115655788,14009.404480855606,7966.860156594071,3922.718260701498,3724.1381418396436
000000000000000000d2,Mueang Ranong,12530.861747003071,14300.025851679784,11393.3825112614,14193.238985665637,14246.229249931786,7292.659641580021,2467.7330258203483,4071.291252689034
000000000000000000d3,La-Un,7465.310468862572,6993.7294935039445,7127.506148731007,7234.790457103765,7535.664523831536,4272.492180725172,2461.3706017620425,4828.008254060791
000000000000000000d4,Kapoe,8444.102643097149,8579.230886504227,6283.57052894106,8004.409032161563,9480.871338122499,4826.013006890988,1877.4060844412038,3642.6477614786104
000000000000000000d5,Kra Buri,13241.305373020736,8205.27061458569,16216.41369105414,12803.026142421424,9751.843294652303,6600.448882593828,5712.666875742931,9107.256013188877
000000000000000000d6,Suk Samran,8917.970730555287,6966.367026774089,6361.995655452504,8304.005495774514,10227.680711622797,4687.612509761138,1609.358834871591,3077.194618444349
000000000000000000d7,Mueang Chumphon,7511.348818831347,3599.9580993072664,7096.304940222759,5952.065521945205,4659.489562382417,5002.689241133485,6251.535043065688,8940.736872532789
000000000000000000d8,Tha Sae,18230.474025609452,8723.38031168171,23229.98923518143,15611.182194227327,10024.158985856935,8438.602660914963,9841.065815209406,14018.780257283935
000000000000000000d9,Pathio,7904.832682066339,2435.745427809276,7210.55511154661,4378.718101491649,2299.830244669259,4619.355519103067,5935.34405280749,7122.62941306993
000000000000000000da,Lang Suan,4863.633362763536,3946.233789540272,3447.590131838181,3883.97362500172,4335.854518241508,3414.2616595511345,4240.555002039554,6133.505098575703
000000000000000000db,Lamae,3004.919239536921,2777.97351696912,2310.761686413896,2579.768845344992,3017.0107794406363,2160.9216281161584,2855.0229458827603,3822.2037452950194
000000000000000000dc,Phato,11476.580531744863,13200.83812563279,9992.121796163858,11387.893178671482,12854.293896245024,6346.089073675754,3969.4410339103024,7502.106033642152
000000000000000000dd,Sawi,7312.841055386673,4260.255417992087,5733.710317255468,5610.511111395033,4830.296135291867,4773.61669925428,6124.101018659741,10449.518880440208
000000000000000000de,Thung Tako,2505.2147697897517,1940.5640053777133,1725.0031963170745,2052.949646626267,1598.0923167490494,1663.8477230661056,2292.3510145991454,3507.6470551883476
000000000000000000df,Mueang Songkhla,1112.3473082822911,797.5778056378458,491.473288018797,1038.4307148484622,1356.7964959294186,1037.988332804044,5336.994242374569,4032.0021307253364
000000000000000000e0,Sathing Phra,1282.5894431880874,512.7962537765503,379.16824181921334,901.3310156205122,939.2041803275838,950.8755740595798,5727.129648090811,3624.5051586805607
000000000000000000e1,Chana,4631.976173954384,2676.754364983241,1766.0350804637465,4229.254337222435,4941.9033182639705,3773.7144449336856,13111.099578012201,10575.762408009696
000000000000000000e2,Na Thawi,7671.188935031143,3971.235275098389,2724.9449442391306,7678.001732758914,9045.709981647193,5956.456433090509,12596.171516308128,11471.182090418943
000000000000000000e3,Thepha,4465.897620510586,2602.3582781179284,1956.243089861496,4612.962158435934,4695.338098833608,3488.2010956708127,14141.083487612126,11809.887952915828
000000000000000000e4,Saba Yoi,8690.105218899484,4950.947187286734,3797.1575220281,9343.948494261387,9208.765131993385,6868.758332147784,17418.76842952429,16079.5221381309
000000000000000000e5,Ranot,2397.4864839507086,1085.138291670762,795.0276598883611,1838.7165178892658,2053.568107398351,2386.9493130094866,12015.566540835885,9119.743729267868
000000000000000000e6,Krasae Sin,1833.6187101111693,803.5906263019524,583.4748554701898,1332.987960402171,1547.7940531468862,1666.8196802148634,8448.695932859533,5880.143360790552
000000000000000000e7,Rattaphum,5817.1078136219685,3381.3665088401126,2017.6088010932888,4340.693368868733,5005.066241312962,4081.8491403869552,12223.514142084121,9179.344664837332
000000000000000000e8,Sadao,9794.473243097229,4843.4151603899745,3256.7901393067596,9876.17527404486,12185.419590102925,7816.373857776792,14363.881838983645,11995.626574260115
000000000000000000e9,Hat Yai,6293.454946921854,3542.4974900970274,2269.06771875059,4903.70566171805,6293.292112246681,4816.831934162683,16034.49064788585,12806.46156373117
000000000000000000ea,Na Mom,1103.6816436786278,677.5575320935716,408.2179741125481,945.8458129658419,1148.7130727450053,869.1558327226079,3374.5764132854983,2637.5394764320527
000000000000000000eb,Khuan Niang,1699.1039844344643,1013.1176853708192,604.6345792433794,1131.5180076098911,1393.714357802447,1116.0182688030545,6278.0209661315475,4334.988502397724
000000000000000000ec,Bang Klam,973.5899898603851,629.6943911136366,399.9433450161242,752.3006774921043,949.274676397735,749.8952517088721,3222.3921561287902,2500.879924934986
000000000000000000ed,Singhanakhon,1452.4605078061422,909.6033671968124,507.3978839201086,1007.7382586960701,1319.2537874651894,1113.9684091493195,6670.27123523226,4446.770655893813
000000000000000000ee,Khlong Hoi Khong,2634.648775201685,1065.3352396137575,841.0109415970596,1976.0371780040218,2612.5346013312246,1915.9457457364774,4210.91177778618,3633.8320771525887
000000000000000001b9,Mueang Rayong,6807.6997517492255,2495.945581631567,6542.730900808409,4715.441072826761,5852.9168012806,7024.547795479904,2183.7142933976415,552.7243079039396
000000000000000001ba,Ban Chang,2081.647608688766,385.67462644810774,1032.9260951533038,942.3521885703591,961.6044192445046,1913.7534332209943,709.5846298911991,192.6156527461959
000000000000000001bb,Klaeng,8062.649377807449,5200.327604053534,10401.500035135417,8202.138943751654,9259.171655460435,7491.383896161061,2296.9458705621605,666.0853067685576
000000000000000001bc,Wang Chan,3716.8477111405023,1964.7846521480415,4307.178817495645,3779.136836836385,4020.566889636656,3506.4164973894754,1096.0027933756512,335.62075285093454
000000000000000001bd,Ban Khai,4599.294748949537,1898.5008590885238,4771.744079695029,4311.722076255201,4311.552245281257,4897.959089421291,1563.3024872326384,428.95497834168225
000000000000000001be,Pluak Daeng,5526.879370050805,1942.9468592980325,4883.167337337195,5439.883539686484,4209.235294476677,5464.253075700648,1714.5959371038512,582.3520458623475
000000000000000001bf,Khao Chamao,5073.5924799035565,3054.3065965970354,6098.707128150792,4904.88390510129,5440.7278406629375,4183.9474597407325,1434.083451132681,402.6957257167965
000000000000000001c0,Nikhom Phatthana,2592.892042981877,732.0756323646095,1828.5343858461758,2036.390948455474,1595.1993514014225,2472.9624649823877,750.6909257524153,237.76292578379312
00000000000000000268,Mueang Yasothon,6961.970663012708,3960.7120636248133,11224.920997518651,5758.40986278104,5200.518996351841,2513.9180486202235,227.0596863290843,131.37381719981926
00000000000000000269,Sai Mun,2739.8664778915113,1416.8544536253985,4213.792509919521,1925.9341778624291,2092.238602851419,832.9326902239932,89.6149543500414,53.637320575059626
0000000000000000026a,Kut Chum,6316.5428497651055,3852.8885726031144,11451.486705121806,4589.087585624994,5463.714973376778,1968.9875606088076,191.9356361714064,137.5229818362816
0000000000000000026b,Kham Khuean Kaeo,5349.636219191083,3928.6345111697333,9246.404151398527,5580.02839359489,4491.104208460975,2248.6900281139447,280.25435072580973,98.0843457697069
0000000000000000026c,Pa Tio,3326.704563976737,2142.504772167579,5450.496856760512,2898.812916652829,2669.046303990308,1104.614135988086,118.77654068049263,69.34115357772976
0000000000000000026d,Maha Chana Chai,4020.5033936313557,2705.7569952291606,6669.101673178579,4234.335150348439,3095.7906419305245,2039.0676691289043,217.23197368173038,74.50752825877247
0000000000000000026e,Kho Wang,2105.5146171551123,1204.8040487756916,2770.9820752573946,1776.6086939493814,1430.9125272965898,996.7651992928747,104.44478970508948,18.157680585220746
0000000000000000026f,Loeng Nok Tha,8723.506074268676,6563.301003777748,20571.483434920225,6985.988688684912,7981.233398278556,2568.468052780395,363.1927275517408,231.16860594146095
00000000000000000270,Thai Charoen,2906.938313996559,1967.5493692641164,5650.927267413044,2174.7080523575055,2546.281252445895,848.4808643425213,111.36965134564568,87.09691816358007
0000000000000000034c,Mueang Lamphun,4371.840256090725,2265.829052270627,3455.972180539487,2448.0872221554027,3344.087419902577,3747.423613192989,280.48752789310385,213.62933012363956
0000000000000000034d,Mae Tha,7624.070760676441,3806.639466456806,4965.858411634669,4501.304692390853,5201.852884330002,6639.018324930527,828.9388589746814,273.26669515441444
0000000000000000034e,Ban Hong,5327.58799977209,2806.4484533384734,2115.6119517452576,3172.0505798213626,3585.623934957093,5084.868651408775,499.58746088439347,158.53790651957195
0000000000000000034f,Li,19688.34292831328,6618.405716489811,6953.402366120208,9414.454421370638,14384.981145259448,22583.798374520098,2270.601489770179,561.888913496803
00000000000000000350,Thung Hua Chang,5290.458159534604,2215.946013439402,1964.1954596416624,2467.0589202609713,3571.826847211987,4540.39412210128,649.7739629820281,143.05580738292016
00000000000000000351,Pa Sang,2647.007620321536,1474.4426565712574,1421.0789112698799,1698.707747522055,2070.702392445359,2624.2242060642616,226.70491128061337,118.00123309995617
00000000000000000352,Ban Thi,1587.1306355195886,458.2321288221023,1125.5560864485944,795.0522790403928,866.6960284569682,1074.830115583831,110.42066046583886,68.16494191861621
00000000000000000353,Wiang Nong Long,551.4594071332145,242.11586736978268,239.03144868916158,336.16998578567126,411.28896310843675,473.6414768518186,45.59280335295435,19.710070709153715
00000000000000000354,Mueang Lampang,12116.07110986523,4201.732804699505,9395.923188062745,8768.396688027477,9959.230597358595,9367.208513151434,1289.9855851566094,439.88287408164905
00000000000000000355,Mae Mo,11969.440585974151,2941.9369425184586,10146.226082497016,8310.724071557848,10165.5738989802,7643.854204549978,893.6382235994527,333.52157314431423
00000000000000000356,Ko Kha,5136.938536281212,3304.9325333595284,2674.939198466843,3199.7455584853305,4323.692989334405,3923.020657546847,489.3460384172551,127.73063050531874
00000000000000000357,Soem Ngam,8191.878382211572,4376.03981797742,3667.193553843217,4164.8238624694295,5943.457478648541,6456.9315035932195,953.5595259956286,238.15582526571612
00000000000000000358,Ngao,15650.696946748098,4643.332238208546,15703.19465523701,12225.488483101717,12396.019062562082,10484.887935339237,1310.2328068415322,840.0681039735382
00000000000000000359,Chae Hom,14068.94412644517,3700.508039964414,10783.644976599076,9618.380429247314,9335.3343006695,8498.571635427665,1284.367932341146,580.7196887839075
0000000000000000035a,Wang Nuea,9174.74274342481,5986.184631318673,9284.29369647082,8682.800032924202,8149.048491253574,8948.208292050456,980.5333215227313,935.6942171760634
0000000000000000035b,Thoen,21000.040952480544,8333.562619835255,10524.664909340352,11656.335023635975,18061.424824747384,23214.744112676733,1540.3965628203225,351.19654113451645
0000000000000000035c,Mae Phrik,6952.440626764297,2196.989605380274,2703.8628796857947,3920.0888652726712,5963.568091609432,9168.442886111314,600.5675934557821,152.8011195743786
0000000000000000035d,Mae Tha,6880.371861736448,5066.464042975856,5926.191870493048,6263.497435731514,7840.537675160053,5720.49178723354,623.8209168022754,249.90332459515213
0000000000000000035e,Sop Prap,5610.3794512561735,3016.2686382237603,2730.991785851646,3058.660947247112,4719.246221280566,4666.203047514898,379.4545553759033,128.91394938300638
0000000000000000035f,Hang Chat,5944.5211255709355,2719.654994540121,4123.328252935409,3705.551404496735,4625.134812287723,4895.13811381845,772.992508355309,179.5572823122436
00000000000000000360,Mueang Pan,13102.41186626846,3574.94596269271,8641.660311238908,7457.524865821763,7710.7612639090585,7880.134430170996,1328.7127568600224,513.2286577897913
00000000000000000381,Mueang Phayao,7212.954566877029,4335.055060227713,10487.596964310667,8891.597890975429,7628.9526325169745,7814.082380309757,687.7334211087693,1091.0166856616154
00000000000000000382,Chun,3978.8423176466254,2699.059721064101,8465.718378863616,6028.9774395045115,4391.770927762051,3608.1300886640365,366.1095524096022,559.7662635578828
00000000000000000383,Chiang Kham,7931.839316613065,3851.0949580150486,14837.202869671462,10070.45554633608,7297.261762029984,5375.7472713582665,616.4528517648284,882.6216473018424
00000000000000000384,Chiang Muan,4897.87460749944,2194.535414159064,9758.332761125,6510.615665258146,5780.812577752507,3940.8391650555177,453.67064855799964,556.2371245767555
00000000000000000385,Dok Khamtai,5439.442554198994,2865.174679258757,9713.791501991424,7462.191100666571,6246.2555583448975,4890.975289442025,509.8468296294118,721.5116651198441
00000000000000000386,Pong,13282.10511181495,6017.243482729034,26246.22959830901,18613.20915242177,15881.638705096524,8844.602432765212,1147.7590676625568,1518.1910836257186
00000000000000000387,Mae Chai,2157.883295407015,1893.5396152917074,3702.4552759451026,2889.421330610911,2719.63515105715,3076.137672424316,233.15019477021463,393.4490763290255
00000000000000000388,Phu Sang,2589.409335929272,1935.5012285989876,5201.493207714604,3617.780716385561,2338.7830435397577,2142.3615864286235,183.36759882721248,198.45370200288062
00000000000000000389,Phu Kamyao,1383.6414553212187,960.3422040864533,3106.2637068131394,2220.655655808542,1710.5578784381644,1601.2884732938282,128.49543185140573,253.37641449722588
00000000000000000040,Mueang Phichit,4825.7997438178345,3747.7191907550778,6167.408449100047,4733.191226240233,5569.177479916927,4403.146970563777,347.0271296099121,151.93929007006622
00000000000000000041,Wang Sai Phun,2052.6526336174384,1862.8282789136852,2796.3577327531925,1967.0207491238916,2362.212332863901,2044.9540628844618,135.4931051946154,104.12042433748057
00000000000000000042,Pho Prathap Chang,3113.63549777433,2370.2791775479036,3857.9773520114377,3171.520354794521,3857.653295390746,2831.7394444919096,166.3839310956936,69.31383269420441
00000000000000000043,Taphan Hin,3708.6951605890313,3683.8061867741985,5241.734662499148,3982.4737997550596,3844.657491190293,3540.252650375927,294.703627743908,153.1235700069689
00000000000000000044,Bang Mun Nak,2932.939070691782,3800.764201657912,4405.4518302506085,2937.7530369496817,2654.504168281368,2937.8767282635554,294.66979069990276,111.62653558207494
00000000000000000045,Pho Thale,3836.4919845375357,4268.228502009896,5136.443939497891,4324.332586031333,3820.8552014622032,3746.474575044594,351.4650635906294,155.98249761076536
00000000000000000046,Sam Ngam,3264.994804209354,2139.4300643088773,3338.5670555058646,2855.685461283665,3580.497971478631,2877.6512614278236,145.407638148233,101.59718882757075
