system:index,admin2Name,GCI,GCI_1,GCI_2,GCI_3,GCI_4,GCI_5,GCI_6,GCI_7,GCI_p75
00000000000000000371,Nong Muang Khai,2.1556497190320307,2.4209905393865756,2.3292122596915386,3.1387874296637763,2.5700646132457186,3.8227396842320513,3.296356488873955,2.4187581221355745,2.8006345624640243
00000000000000000372,Mueang Nan,2.9788613227570746,3.320623594138598,3.6945133825276373,3.8727101599315628,,4.755681751779821,4.340862601815215,2.6395463907498335,3.679983487163473
00000000000000000373,Mae Charim,3.3042725880242703,3.2425206307530696,2.548872764115052,3.976890129863562,2.695995249899786,5.310806045511159,4.526370142378946,3.1354024659655515,3.9867470615774336
00000000000000000374,Ban Luang,3.2220333515264836,3.452389438115307,,3.3893776575013606,3.8401194869359614,4.642763693161125,4.2782776775584015,2.976167911604127,3.735097585679832
00000000000000000375,Na Noi,2.7176880101230814,3.0453232162378447,2.4901030950107788,3.8278338084725307,3.4567461019188306,4.1093682533873,3.6248300983496966,2.683374504528879,3.2275706975365432
00000000000000000376,Pua,3.0383220914431326,2.8081341047684,2.3381951636939338,3.5902521767245585,3.5844575829634406,4.41557917964424,3.7148827371701367,2.780237879848434,3.312007046712994
00000000000000000377,Tha Wang Pha,2.779748935768807,3.031320871908112,2.5588033846170273,3.8446851361863392,4.252668034803545,4.2652814042758855,3.905198134973739,2.571248006546473,3.3572545210861917
00000000000000000378,Wiang Sa,2.7292128974769563,2.863171955917919,2.363179511751721,3.7082686131854117,2.9137583068731154,4.28062935647642,4.094659031854122,2.8607953042827523,3.462454502513456
00000000000000000379,Thung Chang,2.9530689860180788,3.3677548826048382,,3.863377031612178,3.8038652012502907,4.451006690090161,4.103442586112055,3.2492046766526483,3.68720711146075
0000000000000000037a,Chiang Klang,3.069939595451711,2.790881593092523,2.2839647819092384,3.8935099280456895,2.8177170010040586,4.208197920456478,3.63000217247356,3.036378498440452,3.447083016945593
0000000000000000037b,Na Muen,2.4132095300875234,2.8128829333271703,2.3590212446578867,,3.657342521304771,4.7834165319717705,4.133543635465129,2.606687224127785,3.4333633679310123
0000000000000000037c,Santi Suk,2.8372886944799873,2.825305290972638,3.1087071410410205,3.8236267221386457,3.9358873110040817,5.1989590240436625,4.091178372697503,2.9248293802815017,3.576762057934232
0000000000000000037d,Bo Kluea,2.859938974057693,2.9488998770475563,1.1884259938389325,2.7786928266882436,3.833273781498056,4.614624331607931,4.626649296921671,3.7880632776216516,4.00284389740146
0000000000000000037e,Song Khwae,2.858897576102461,2.413371372405186,3.5071345320550864,3.399578960289479,0.7369329090442402,4.597358294098318,4.629844525844619,3.564658560197008,3.761127329080314
0000000000000000037f,Phu Phiang,3.0626773913330454,2.607930487179073,2.236824146762276,3.443997546832742,3.5481904468549925,4.912196287620315,4.7341128583401675,2.830875919072988,3.7653493161711395
00000000000000000380,Chaloem Phra Kiat,2.1370812879262715,2.379109417700147,,3.4604352966703593,3.3250594060231737,3.6242965393409468,4.012288054657235,3.731236551071772,3.3193454885982963
000000000000000000b4,Mueang Phangnga,5.55760907761639,5.019062027879131,6.139457505157924,0.21111274262864235,4.446295396164641,3.665106018266718,6.443838133596953,4.896126165175899,4.378535802721171
000000000000000000b5,Ko Yao,3.511167427121812,4.10862041408469,4.668102585307025,2.6918666625004075,3.938736831780203,5.053594031901591,4.680895857491297,7.055269299905983,4.484008653921985
000000000000000000b6,Kapong,7.525043781733642,6.4492023838296,6.352245668507404,3.675300190870062,5.728796376167358,,6.4887184937788955,6.590729070493281,5.945911032517548
000000000000000000b7,Takua Thung,6.10983464171523,4.625662505089524,5.58756608256418,-0.05545979897725357,4.308433667955658,,5.490489435193988,4.4090724896614475,4.758983267379393
000000000000000000b8,Takua Pa,4.340578653539882,4.742081612573372,4.645439979173032,2.414746946296428,3.840975572335145,,5.053282909199693,5.003721226155579,4.58810562831908
000000000000000000b9,Khura Buri,2.5385472801080895,7.814095949012547,6.283247620483083,2.0324252989075458,5.524733009511518,,5.372180966277702,6.838447953900514,6.261140560861007
000000000000000000ba,Thap Put,5.14852776607446,5.3935474649762405,6.845115257186223,0.5562673150372397,4.458968772066492,6.0028895862127385,6.8365422439054555,6.352267183596493,5.312991351159671
000000000000000000bb,Thai Mueang,4.926752586775773,3.7435721274673854,6.059611519513694,1.4760402321415347,5.313689017066145,,6.434361445770029,5.199839821344598,4.872852446296731
000000000000000000d2,Mueang Ranong,2.7447257705273715,,,,3.352197991214857,,3.8992147537682977,3.5449958306708282,3.4174239269383446
000000000000000000d3,La-Un,4.428102696523697,,,,4.311220991151942,,6.323640371313217,4.46867319022284,5.206799894097858
000000000000000000d4,Kapoe,3.035292029267663,5.014863039964551,,,3.254086800893062,,4.801838510249039,5.347363351025701,4.738384798455685
000000000000000000d5,Kra Buri,5.154217069300432,6.254414187140839,6.187354908878103,,5.404211491988985,4.888982644392535,7.748011994681046,4.888924426895225,6.031574091574832
000000000000000000d6,Suk Samran,2.6784757595944,4.183896202255254,4.003269612139046,2.867904466403948,2.95673136893386,,4.562105740137111,5.733716868118061,4.142871377199233
000000000000000000d7,Mueang Chumphon,4.293052035102136,4.90712042455661,4.864907245384565,4.4524232659820955,5.359524358351312,5.360976912204515,4.872698479696877,6.35364313492059,5.07005353755807
000000000000000000d8,Tha Sae,5.50009362589764,6.104119900202157,5.528319421361382,5.389195951675104,6.44179355319525,5.824968677731792,6.553549300519456,6.534352986100767,6.148136175472236
000000000000000000d9,Pathio,6.077726684748488,6.447450329523451,4.301774001238813,5.485500015003502,5.77883180704997,5.506769049729672,4.275055141707261,6.1056776846149825,5.507997030667836
000000000000000000da,Lang Suan,3.7415682669056016,5.545181551268117,5.033918407641323,4.493288837556347,4.442313658717076,5.941594857376624,5.964495583316456,6.169921923278703,5.447795609837758
000000000000000000db,Lamae,4.123459343964895,5.587039634863216,4.546089205080516,5.114528534386598,4.994379963943948,5.641725591569264,5.607562033063615,6.3540763759368675,5.383309004366431
000000000000000000dc,Phato,4.388479630639004,5.595854019440093,5.76015133568716,4.779380305477341,5.421479339876538,7.92291820154174,6.768670114883393,6.990807404629774,5.947776003650914
000000000000000000dd,Sawi,5.589805477623685,6.1871681228211415,5.06510128408612,5.283302006918213,6.136634445582946,6.158548272307591,7.151616180971645,7.280274906614386,6.3812572789427895
000000000000000000de,Thung Tako,4.211592056165911,6.096488170016563,5.39858084160213,5.441461218680102,5.751017099773257,6.356261153727135,6.924799566974293,7.3899758489207565,6.1728550983510235
000000000000000000df,Mueang Songkhla,3.059845724481544,4.12180267042301,4.259888683639981,4.675171187918305,3.4718651314058113,4.25596061941718,5.096883908504894,4.068312854344848,4.3402647210804055
000000000000000000e0,Sathing Phra,1.9107395317735256,1.3744529569014021,2.009560882375411,2.0704837380955405,1.8256554397442817,2.4324566698661507,3.193149341731862,4.100714520495184,2.3511377830320996
000000000000000000e1,Chana,3.323689993542719,3.937897545046825,,4.363081427693549,,4.019889920448097,4.638815107127704,4.064769522398936,4.10920398051073
000000000000000000e2,Na Thawi,5.655328732789343,5.225374762660421,5.488193596385978,5.294998841063226,,5.180592417432166,5.936281538242001,5.027577422651849,5.391323485518378
000000000000000000e3,Thepha,4.382655762026364,4.659200987774277,5.591452122179409,4.889333732067284,,5.217658828362608,5.682544133825736,5.050966626676129,5.028975679874231
000000000000000000e4,Saba Yoi,6.381130767660693,5.696585150331333,6.209045801143403,5.919747762619493,,6.203961408855409,6.7442498621914435,5.769117216122534,6.171578835370443
000000000000000000e5,Ranot,1.847979189871023,1.1861674282762888,2.0941707096970257,3.211379353642557,2.0650149876797337,2.175657132929412,1.4523079983722336,1.737365304063671,1.889760890858447
000000000000000000e6,Krasae Sin,2.8723602927754013,2.1165942554205044,2.4337048621136455,2.566954890928691,2.545066015596484,1.9480490327891693,2.010645225862126,2.9732567551061915,2.6661926372441154
000000000000000000e7,Rattaphum,4.318702802957633,4.786775560763694,4.249430105736212,4.536818652355975,3.9023987929994903,4.719132037009849,4.805758133453375,4.6215452597778865,4.5389615239513175
000000000000000000e8,Sadao,5.957703365752386,5.929238838999979,,5.746852831925313,4.144323535796268,5.985165659437399,6.122612160510565,5.371507586981888,5.844906458050481
000000000000000000e9,Hat Yai,4.678311773953485,4.326614282766198,3.9795068114548506,4.687278607045626,2.353214546214552,4.614818649586028,4.556018570080273,3.2845451347374968,4.327669117452483
000000000000000000ea,Na Mom,5.359566362828683,5.511754311936485,,5.4899276387524765,,5.57673554956426,5.736037873654025,4.558877339028452,5.373611628267036
000000000000000000eb,Khuan Niang,3.060210409596671,4.07355184984529,2.693129532177565,3.6073257148768727,2.9514437235394015,4.799685590735819,4.63652162921917,4.400951274601599,3.8189140393124505
000000000000000000ec,Bang Klam,4.318330352235565,4.5612547396809475,,4.513627660708706,,4.190564216444142,4.5465077260884526,4.817962194663932,4.354185759294763
000000000000000000ed,Singhanakhon,1.8006922157281364,1.837715049949309,1.9044349284895248,2.0417414102656046,1.974052270224776,2.899199024448913,3.4995571296404595,3.653846415216833,2.391039539436189
000000000000000000ee,Khlong Hoi Khong,5.153269565581997,4.83522599759547,,5.139671902664901,,4.775215396443308,5.241032540856144,4.932842026706828,4.993755065867937
000000000000000001b9,Mueang Rayong,3.125017402118223,4.407388880006649,4.488690170504124,3.420105948802701,5.088824747988843,5.479663063060396,5.502806109285604,5.524580409887149,5.142942515082718
000000000000000001ba,Ban Chang,2.997211634743408,3.4344855542932873,3.297989055412124,2.704199131989624,3.357220708575797,3.9002490159692704,4.394370360379399,4.479948032877147,3.727314245852802
000000000000000001bb,Klaeng,3.537556926256327,4.70464399317813,4.95012289496643,4.981033842815832,5.228632462080898,5.862023549739649,5.446557464148185,5.653740376645117,5.405098789083352
000000000000000001bc,Wang Chan,,5.641568558697621,5.977087402166837,5.539131457904255,4.939166718362648,6.871967009696594,6.6050449680012875,6.4756804777509105,6.235793869489312
000000000000000001bd,Ban Khai,3.7531416041365167,4.7765096027905205,4.518537003739064,4.801729295947632,4.422843203132678,5.540992620561788,5.595920494092636,5.22086463471135,5.119740039033512
000000000000000001be,Pluak Daeng,4.011103310382972,4.324379944618933,4.51262561367887,3.873227927182205,6.0428413445106655,5.3356977835679595,5.426414484731867,5.001215126956074,4.812781669356415
000000000000000001bf,Khao Chamao,5.100085380219038,5.568180765325483,5.716954932788459,5.4760372395786945,4.982440852144873,6.6106364430450375,6.379620058770385,6.228356854277024,6.082023425349553
000000000000000001c0,Nikhom Phatthana,4.074885017743831,4.2687686953836765,3.9607642830451213,3.1102127729381466,4.2109374314651875,4.467117326453885,4.819996671096796,4.777642764901195,4.319855939459381
00000000000000000268,Mueang Yasothon,1.8707892907590224,2.0646002519153255,1.5161698828478367,2.224043566464253,3.6793069548654356,4.246167379207074,3.092495739146471,2.153103622371297,2.7166909908771877
00000000000000000269,Sai Mun,2.183920406701759,2.0841675989636417,1.6778447752746117,2.670132153935211,3.713404889098002,4.287283448782157,3.3182674055400816,2.4441861381162227,2.864500273915135
0000000000000000026a,Kut Chum,2.312686791623049,1.8039011723486014,1.5803849540163937,1.4285502721979986,3.628889703963252,4.204954075445164,3.380420126583443,2.4661890480879904,2.896770784097992
0000000000000000026b,Kham Khuean Kaeo,1.582585376549388,2.094974309687557,1.844999559701461,2.8359223546834302,3.915306968372951,4.63923779076008,3.1555760976451435,2.2174820804286886,2.9158332024127906
0000000000000000026c,Pa Tio,2.065940776715062,2.401200072526139,0.9675396766354343,,3.1523144020786344,4.1580336555740764,3.1934412294119423,2.3501632787253843,2.787918311668261
0000000000000000026d,Maha Chana Chai,1.5416698872924317,1.4589293673600459,1.717125188701343,3.2635319274392267,3.580989264544004,4.216002276498859,2.835329465914297,2.0118579681064768,2.6095734315501447
0000000000000000026e,Kho Wang,1.3012731556167512,1.4480818624023049,1.7196138176469822,2.506539436038473,3.4818739712710505,4.118227680797405,2.89479082341436,2.04537605427981,2.5543890691144546
0000000000000000026f,Loeng Nok Tha,2.114861067059122,1.7293072059533519,1.4008786772856214,,3.685769400926949,4.357670348944408,3.2520236255414505,2.618510373495901,2.9347203966132884
00000000000000000270,Thai Charoen,2.0889239652533433,1.7033937957337015,1.4437567010571437,3.6118840165690616,3.478099758641949,4.211859537911655,3.3575772789541922,2.599256847152314,2.867761245753121
0000000000000000034c,Mueang Lamphun,2.701837246646188,2.213765561312419,2.2758306628005673,2.858741293485935,3.6401435470482117,4.378486724016213,3.1597376755103603,2.374425810040728,3.139400775441131
0000000000000000034d,Mae Tha,3.545486951786466,3.4717169302919646,3.4690531503539064,3.7859041663073514,4.281183363499669,5.138885925005836,4.064702724988171,3.0612589002138972,3.9644293017260277
0000000000000000034e,Ban Hong,2.7451070990219946,3.1200110691732013,2.7499990490838164,3.2167642189354066,3.691287776759218,4.0458792532421155,4.1534718959810375,3.581954176984208,3.6901193867322064
0000000000000000034f,Li,2.642430357001995,3.204921720260322,2.8269926205823364,3.4950123380263385,4.157912367744778,4.501881133308031,4.310729115326908,3.467980500518845,3.747791065789561
00000000000000000350,Thung Hua Chang,3.0177707778327076,3.067942477859328,3.353262128923409,3.791403519630104,4.995356990943151,4.969244810620125,4.025864078214333,3.38596709694573,4.015127933914021
00000000000000000351,Pa Sang,3.175224870068558,2.4612161115559545,2.5856538053587887,3.403605414850538,3.8707491831071175,4.240372503961317,3.9233003326572606,3.2230693488085826,3.6103197034258367
00000000000000000352,Ban Thi,2.9171803844259574,,2.3777192821362454,2.930625505000223,3.761448740460512,4.7702182226369985,2.9478508337295963,2.064044879391407,3.1749533840118414
00000000000000000353,Wiang Nong Long,2.9306284465003247,,3.693005999368487,3.32409648092975,3.6208468853902747,3.956264993512736,4.249514351586184,3.281501503677424,3.6475187171929457
00000000000000000354,Mueang Lampang,2.7785637838340764,3.0723386281171425,3.0305847617866624,3.2277063424835095,4.22073740170726,4.454578030346428,4.171865409200256,2.906885322114226,3.5283283340621474
00000000000000000355,Mae Mo,3.0815913301239073,4.092924565217953,3.0341108523889257,3.0463821252858736,5.1018023153924394,4.188376093806672,4.169646795319445,3.1690199856771053,3.78025933110528
00000000000000000356,Ko Kha,2.3242274020758917,2.9941439572124473,2.975620044039305,3.17350970310914,4.600342436401335,5.276746804379871,4.185878588537334,2.810895512964787,3.645281020587758
00000000000000000357,Soem Ngam,3.0325913518987164,3.3899807033041496,3.1715310310506117,3.5295233361742575,5.237770942352132,5.793930309450972,4.7771461768540435,3.2320001137255225,4.321434200922807
00000000000000000358,Ngao,2.940622565000943,,2.6944131420565745,3.296800844512496,3.452016075211608,4.366804489124763,4.041744690824393,2.8109905880258403,3.449469987420656
00000000000000000359,Chae Hom,2.9072085894247763,3.5552740546478923,2.5675327664254666,3.3523106556372926,4.194834154468895,4.634749776063137,3.722183950456649,2.6536829818245047,3.525659704796575
0000000000000000035a,Wang Nuea,2.72371542258139,2.92813437776612,3.2226286509920725,3.8934274730899974,4.230409768654597,4.892299395849096,4.031131173249576,3.000715109222371,3.675265599680186
0000000000000000035b,Thoen,2.475366328370806,2.7511638595777232,2.7702803213331366,2.5694979627915635,4.2455260827255685,5.141013241925152,3.9190435610521677,2.751666163934613,3.6456711436304636
0000000000000000035c,Mae Phrik,3.4986969881250154,3.364679773061409,3.4144022680678705,2.56508808239457,4.351340085010177,5.5849601526165085,4.879216885979378,3.628269455544653,4.293734172588888
0000000000000000035d,Mae Tha,2.7341788211357425,3.5779449229094205,,3.2137915640526855,4.507782847406846,4.160389913865429,3.9340936268081466,2.8142739984100653,3.531918078295532
0000000000000000035e,Sop Prap,2.198529098741661,3.3284486131838995,2.201432285719044,2.8217615618890584,4.6014492394643876,5.358069519102293,3.3429252961022704,2.681480412770644,3.4422945940397467
0000000000000000035f,Hang Chat,2.8245961609799997,3.0049786622539667,3.2094431927925084,3.4721166920590196,4.802060963911672,5.109984750285972,3.91082466302582,2.597582437081061,3.7155606327534905
00000000000000000360,Mueang Pan,3.417346845059977,3.2516091904220463,3.3323033129487682,3.9209676022709337,4.66977627473091,5.338931720768405,3.995794749390982,2.9956262938407345,3.977674051674809
00000000000000000381,Mueang Phayao,2.290142439792803,2.158788186566104,2.043120599405784,3.159067275421504,3.9346220331048527,4.233391813362751,3.6799431315817284,2.4771162770429362,3.1593617495505466
00000000000000000382,Chun,1.6186578898887352,1.467120517982948,,2.9800191622789716,3.2182902149066357,4.467236672489531,2.96066592738399,1.9751863262355307,2.7501801556490455
00000000000000000383,Chiang Kham,2.340384549222939,2.0443601634682196,,2.349043467234402,2.0628529629744903,4.2729277470432265,3.8583905289971723,2.425951138118943,3.0385760928176992
00000000000000000384,Chiang Muan,2.5385396718685316,2.722355056733561,2.1049729391579612,3.6418502176722636,2.677833699516816,4.00643289854589,4.289876155443578,3.0407068882426285,3.425636094021011
00000000000000000385,Dok Khamtai,1.849318997546758,1.4609072809875334,1.6968968559349804,2.9609512644888647,3.6469590294405236,4.023094519372937,2.9392037717716466,2.1771077671809524,2.759644123203787
00000000000000000386,Pong,2.779457993433878,2.779941533424066,,3.5988403482801816,,4.146359499047032,4.4919525984301405,3.03165555432841,3.5286582687125994
00000000000000000387,Mae Chai,2.466585237080581,2.43704176892702,2.1242926885705464,2.0911205354599605,0.5655834301539574,4.430778020206188,3.2559170891381313,2.180194430202508,2.967285265586972
00000000000000000388,Phu Sang,2.8243301245153676,2.3662534072198786,,2.280426857552923,3.233675042442015,4.393748427216155,4.088619779046677,3.0246804646994763,3.3422741813223893
