system:index,admin2Name,WS,WS_1,WS_2,WS_3,WS_4,WS_5,WS_6,WS_7
00000000000000000025,Mueang Tak,1.7677632749390286,1.338430774892206,1.5721954508048879,2.0356254089291186,1.1512437251534355,0.44333645260351556,0.6831288942397568,0.9497443553447363
00000000000000000026,Ban Tak,1.5821749826787286,1.3562277833583205,1.4234643225972756,1.666010836828479,0.9164452956626576,0.3346493431332357,0.6516462222100264,0.8947111428463271
00000000000000000027,Sam Ngao,1.455500753714272,1.3047851065643916,1.3512707398634527,1.5537043302686184,0.7602046840228502,0.19215494944417008,0.6521778677279635,0.8588669511043225
00000000000000000028,Mae Ramat,1.548356767280288,1.294951036463513,1.344070125405055,1.5721811656183429,0.7974519370853513,0.2627472414215191,0.9554066798331802,1.2647336596746663
00000000000000000029,Tha Song Yang,1.4174613136223515,1.1554295574461082,1.1491878969333775,1.2436567180065212,0.6248972405895149,0.29108335511334227,0.6504745944586238,0.9570766826668664
0000000000000000002a,Mae Sot,1.8080854658097474,1.369925030974433,1.5263431978784776,1.889969622109303,0.9914304438624811,0.3355350193735867,1.2318577100605002,1.6610847399776667
0000000000000000002b,Phop Phra,1.6905038059191768,1.339533832641759,1.4934919233124988,1.9091459809685354,1.008897094064527,0.30371297167343403,1.1765835764415757,1.5979640156467279
0000000000000000002c,Umphang,1.1797709948133073,1.0133186930357787,1.1653785190934067,1.6382182855701979,0.8179878833327449,0.15108110461900628,1.1026017246967632,1.6596346173706498
0000000000000000002d,Wang Chao,1.7900845636817957,1.401354042815168,1.7868889710773628,2.524674428273008,1.3531949126294676,0.4304988283882467,1.0357936213941938,1.3439177755737926
000000000000000002c4,Mueang Loei,0.8858451671896376,0.988640991039553,1.1300237271533042,1.7697948016205964,0.47469003491865186,0.12021129846797081,0.8016681874519916,0.9610547996473511
000000000000000002c5,Na Duang,0.7238450698414378,0.6954340237216292,0.8856475890715182,1.6186239102560487,0.2521562182757608,0.1648277730182175,0.8785575210929467,1.028419233504506
000000000000000002c6,Chiang Khan,0.7380474629777299,0.7932028661213193,0.9664309552328357,1.7431537751869597,0.4150854680220585,0.2065534972265902,0.6305982387832255,0.8180201015394329
000000000000000002c7,Pak Chom,0.7175229066104293,0.6536819604599529,0.856339172220634,1.6300987094827528,0.2843211238835947,0.20041960718900834,0.6353977612614315,0.803792398756159
000000000000000002c8,Dan Sai,1.3179952826010675,1.5271724814430454,1.5814619048071492,1.887076860408147,0.6431159127878918,0.1457767640181439,1.143694486900244,1.5419795763600899
000000000000000002c9,Na Haeo,1.2600842654097069,1.5341391899845298,1.5871314980199793,1.873571914367357,0.6604183482163002,0.2516140885956032,1.1218154943454821,1.4891768828068581
000000000000000002ca,Phu Ruea,1.4415610626151383,1.6788100878326548,1.7816758486623276,2.1312152546538887,0.7365313827215832,0.08417599966689959,1.008543150902151,1.2872456771768714
