system:index,admin2Name,LAI,LAI_1,LAI_2,LAI_3,LAI_4,LAI_5,LAI_6,LAI_7,LAI_p75
000000000000000000ef,Mueang Satun,1.8922964765621872,2.0074649325933676,1.9027694800796051,1.792571676284957,2.138580514539583,1.856736805984429,1.8037357444894513,1.8584639853496114,1.882322161661216
000000000000000000f0,Khuan Don,2.0115472782957764,1.934842384961867,1.9604982192948335,2.1707886618967644,1.9789447606557125,1.6347059323374347,1.9323320822946166,1.9738249782360333,1.9585032921506336
000000000000000000f1,Khuan Kalong,2.29952659224838,1.9276671828641707,2.2931603698603693,2.223252278694858,1.9593812078229957,2.1156267317966604,2.134257571022777,2.129550333875003,2.158282388956197
000000000000000000f2,Tha Phae,2.2038851917102362,2.0406721729603974,2.204429582076739,2.051750474547007,1.81794188235262,1.9692119313961562,2.093862217966838,2.129034483854641,2.0845471271706257
000000000000000000f3,La-Ngu,1.9225137573552993,1.807861228757189,1.9710197219233845,1.8021122734484045,1.5021762902114377,1.7905461153023174,2.011771214012625,1.9598209198131995,1.866646812339064
000000000000000000f4,Thung Wa,2.089870011568986,1.8882679300858802,1.9203268083260476,2.0369988115389375,1.7653735200775624,1.7950987521892647,1.9856946227017664,1.9092864923101402,1.9527376268014223
000000000000000000f5,Manang,2.413762526795551,1.729232015042743,2.349736158458906,2.2665158078297827,2.2249145903575323,2.303233825594996,2.1977364036176636,2.1937333372983376,2.261487100049108
000000000000000000f6,Mueang Trang,2.057550879902115,1.9501226849332616,1.8584319386257413,1.989604129088837,2.0996319551912976,1.962300892243514,2.0479806445551976,1.8777680945083153,1.9505451675620527
000000000000000000f7,Kantang,2.20376539625609,1.9875507224254907,1.9874557016264587,2.1778634839060396,2.0652400961954323,2.0296072929258773,1.7719176523323557,1.998635590532662,2.0659957803599713
000000000000000000f8,Yan Ta Khao,2.253281931457256,2.1259649032043657,2.038647487224384,2.125234763502061,2.1747273830089173,2.0178818100332556,,2.023117124043641,2.100978114330338
000000000000000000f9,Palian,2.1728350034598956,2.1425701253122345,2.008623553608321,2.079831204546299,1.89372896082309,1.9651182030568142,1.970368791413266,1.9259330073825671,2.043912536415128
000000000000000000fa,Sikao,2.274754211231733,2.0697752453606757,2.086036658214425,2.1852174668879925,2.209990826958384,2.078285888939592,2.0016939965009395,1.968937370717602,2.1062319108103433
000000000000000000fb,Huai Yot,2.3015121717024187,2.170980410472561,2.046869218437087,2.1431146202055475,2.1816590897977024,2.078186080297886,1.931954841114168,1.9786248652745873,2.116621333816255
000000000000000000fc,Wang Wiset,2.3973008060288064,2.1551192590439445,2.093052103415798,2.1480796932021757,2.326737166084669,2.084458628008307,2.0311209508610135,2.0763291796163865,2.162699707758353
000000000000000000fd,Na Yong,2.004064955210737,1.8972579602530752,1.7748063493105748,1.8115440801743383,1.6347823873530258,1.8710959850054043,2.2199117976544733,2.0220350870413357,1.9003233838886608
000000000000000000fe,Ratsada,2.2628043996176483,2.14189888563679,2.1236557228327437,2.218955047576067,1.6100362961975487,2.0718567220115047,,1.8672566431700566,2.105290864693013
000000000000000000ff,Hat Samran,2.118978161056251,1.4616620700371061,2.0043640490258867,2.1904941888608933,2.3373198437557474,2.014995925134556,,1.8559911008314327,2.015881324564038
00000000000000000117,Mueang Yala,1.4588657288618083,1.7800082082749749,1.9352821464674757,1.8722020484321535,1.6468465899191642,1.3969757421884001,1.474391333583106,1.788910546560286,1.6432027187043659
00000000000000000118,Betong,2.3247146817597186,2.1613374801267553,2.1572172720404934,2.0991174273860937,2.134805565706371,2.189234416087082,1.9313644804064958,1.954128738655599,2.1204486322921725
00000000000000000119,Bannang Sata,1.9756105524669592,2.2805667092235073,2.3505255185188396,2.067157635099484,2.2661045753913553,2.120351212479959,2.078326926856285,2.0556091960667153,2.143875452475948
0000000000000000011a,Than To,1.690697471682101,1.307301572626757,1.6324105788697874,2.041122862272091,1.656927866127736,1.8054956957056072,1.4541952026242762,1.6055674992193414,1.644327200664866
0000000000000000011b,Yaha,1.8919663273270577,,2.1250279554844296,2.0113471953671986,1.9600054012824726,1.9201964475130948,1.890766531514139,1.9396431625168824,1.9683636964653177
0000000000000000011c,Raman,1.3709385121355795,1.7011539037801549,1.8819064625365498,1.8581791162229462,1.703941894233936,1.4001190937934505,1.4314096310103237,1.9940891122656137,1.6679657593051782
0000000000000000011d,Kabang,2.2075938555231978,,2.2443824400377395,2.091059223204224,2.103322711008754,2.162391138655693,2.2294390451811523,2.153547008281727,2.1714891737264637
0000000000000000011e,Krong Pinang,1.8967699622292986,2.26400834169451,2.2270717265781204,2.1960827488590606,2.2076815939023424,2.0508802320647703,2.088380601054736,2.0504280025355524,2.1108615069351973
000000000000000001cb,Mueang Trat,2.1266740494770247,1.8620621609752583,1.913686286114293,1.3932021163357718E9,2.2006671442759367,2.0122143291472536,1.8383886861491419,1.7095764778540345,1.7700159308497244E8
000000000000000001cc,Khlong Yai,1.5016298880782657,1.5764740748824584,1.5237364110595206,1.6000444043112636,1.6033000224634273,1.6295245936108569,1.4888547513733328,1.4987787279331741,1.5519880133420627
000000000000000001cd,Khao Saming,2.1079447812507834,2.3910566069196086,1.8399364259933508,2.259440759829285E9,-1.5189515624160118E9,1.7388608003105663,1.8680125687101394,1.708882203309084,-1.3485299780741966E8
000000000000000001ce,Bo Rai,2.269701121701231,2.5210126841489684,2.0392735997975184,2.1224465121230205,7.866397872950908E9,1.9791555340516904,1.9455681586093887,1.7857687855910853,1.1854968275161602E9
000000000000000001cf,Laem Ngop,2.116610529105996,2.4427123997441864,1.9506965240134675,-2.215413588817367E10,9.63785231214336E9,1.3502560514898458,1.8590332407373036,1.7968046338764583,-1.493145416592671E9
000000000000000001d0,Ko Kut,1.985278383020341,1.5204230730860733,2.2991877187871257,2.3850180216399335,2.0931062007513996,1.6434721286173963,2.038956277494019,2.00050103196567,2.0239804595107627
000000000000000001d1,Ko Chang,2.125243227460857,1.6537142581667064,0.6317328829267308,-7.943668884152299,0.3286155033707628,1.189803091462246,1.9165906414233236,1.8705966042843567,-0.007838579130461468
0000000000000000036a,Mueang Phrae,1.0292750345064337,0.9989618870453065,0.8149825061447769,1.3597267570208489,1.7838136105138327,1.938760246909404,1.6612147519056621,1.0342939035726377,1.3742421579012543
0000000000000000036b,Rong Kwang,1.0590353676586846,1.0230280611425935,0.9227532160340234,1.7218640731339905,1.792008431201863,1.8063382852079233,1.4396593723032463,1.1802532278131626,1.361706566331909
0000000000000000036c,Long,1.1683731742440706,1.3462260497283771,1.1374636917925445,1.6276269869245832,1.8755226749301166,1.9923717380733958,1.8078485442613212,1.3732075079075134,1.5600834639480416
0000000000000000036d,Sung Men,0.955501763167664,0.9738841761393272,0.9720703986571677,1.2529217699672175,1.8085633359549345,1.9668049582203497,1.4934389895444065,0.9428844487033761,1.322487412175386
0000000000000000036e,Den Chai,1.0535786400291582,1.0952783201129572,1.2857610639578856,1.4985592424338863,1.8581294265249306,1.9874895393210301,1.6294041835218258,1.1614305602660138,1.4233382173320153
0000000000000000036f,Song,1.2104393456163736,1.0938104888611502,0.942562577690132,1.6574725927215752,1.7320009295609238,1.8018548225835957,1.5555654123194922,1.2279607456700339,1.4398477243228804
00000000000000000370,Wang Chin,1.374748743326552,1.5657707971459343,1.461210361701168,1.6007457403442136,1.9421624701602649,1.9779037470564496,1.822459113585941,1.4252048389879044,1.6507058559920489
00000000000000000371,Nong Muang Khai,1.0313420509681828,0.9337173348279374,0.7877369178056954,1.509148125261067,1.8123770289170833,1.8749168212289822,1.4305530468737162,1.0521966426940237,1.3344295521068463
00000000000000000372,Mueang Nan,1.3612959445847217,1.2084154073590787,1.5882080833719896,1.5429295155467113,1.8107756615356592,1.8504489454225197,1.453047759626057,1.1632562428749396,1.4686130661898344
00000000000000000373,Mae Charim,1.412841082090819,1.4230967695403383,0.9081211462560557,1.7635321650253337,2.2100980763305578,2.0496640304020115,1.7437807852253648,1.2689308897208809,1.663064818348943
00000000000000000374,Ban Luang,1.3592685295796392,1.4379340041325186,,1.695171849772915,1.6874712753898342,1.889055847186667,1.5859234526636774,1.185036335991439,1.5472114921139248
00000000000000000375,Na Noi,0.9594547335347202,1.0325140768677947,1.2834400495677747,1.673789961658958,1.9038295376954786,1.801678358634211,1.5439027884291354,1.1395214782028953,1.3989854576645457
00000000000000000376,Pua,1.483828329399698,1.2476006631708243,,1.3280635678522918,1.7652103275297146,1.7256366988361593,1.3879406907955625,1.2619027596442307,1.4280879229190335
00000000000000000377,Tha Wang Pha,1.4247609533606407,1.3505014517471883,2.6171264190723873,1.3811279251541615,1.7691407612446148,1.7011978960435898,1.435620951959918,1.2577909081993097,1.471604306259371
00000000000000000378,Wiang Sa,1.034170253793009,1.0708264505695444,1.070045458840169,1.7418171200375865,1.795183869515236,1.7526804568039296,1.4169988487959684,1.159121737806143,1.3807147935661122
00000000000000000379,Thung Chang,1.4025185235249409,1.402517880220808,0.8130896711117024,1.2421975610377805,1.7973322067931967,1.7878289129505869,1.4382039767589188,1.3554761192014415,1.5012634716506243
0000000000000000037a,Chiang Klang,1.4084628895286604,1.2734610300439604,,1.3926992353414076,1.5211599673999672,1.5543766317184686,1.2929536296980138,1.339205543195188,1.3873730945298264
0000000000000000037b,Na Muen,1.0174147637242428,0.9988379894034511,,1.6141235480366187,1.949573377082461,1.8682521936179437,1.5806832852198747,1.0750642433474442,1.4176653700733364
0000000000000000037c,Santi Suk,1.3858861684036148,1.5964476134094256,,1.2435228973090402,1.8190489944247292,1.9013431888719357,1.4467234538624376,1.1777680362355591,1.5139056426005804
0000000000000000037d,Bo Kluea,1.4177280996996589,1.5850629222976902,,1.8601488229793852,1.8566081881087622,1.5197718637030813,1.535718263242125,1.3783042115145991,1.5666646896265033
0000000000000000037e,Song Khwae,1.3566650203250499,1.4405465959233088,1.3774189449506913,1.7063628068310974,1.9640471691747334,1.8623955497446958,1.5570290891767014,1.5078847715256927,1.6093030942508948
0000000000000000037f,Phu Phiang,1.387088226340415,1.1707677065419508,1.2856816519680438,1.449451371514925,1.8811690701087787,1.9337343668628155,1.6261086351599319,1.2313249402151452,1.513294732609463
00000000000000000380,Chaloem Phra Kiat,0.8785548194181307,1.2069710065810078,,1.7105861827304565,1.5113538341734585,1.4528100147568808,1.387309550317786,1.1499834118974495,1.2650602390502295
000000000000000000b4,Mueang Phangnga,2.0070190974812037,2.0644164851390556,1.6982893232338858,1.7590413924568504,1.8539910694421546,1.8007300625666613,1.2806194146699985,1.7327641080648695,1.8481420907442359
000000000000000000b5,Ko Yao,1.626485912256287,2.1738772842958607,1.4777432306233684,1.4013745670386775,1.4181229536180897,1.8503310163535536,1.7616823829963262,1.599889619838243,1.6889988513532745
000000000000000000b6,Kapong,2.3088407353425713,2.18183010001408,2.040560706876353,1.9366239968175332,1.8985118876388467,1.967159023953411,,1.8934145325595446,2.027225372088699
000000000000000000b7,Takua Thung,2.024773570228056,2.2674429279879855,1.9537230610755734,1.9338796630742978,1.8679652445567225,1.7718006769942825,,1.8292972779722056,1.8866183813799269
000000000000000000b8,Takua Pa,1.8074931995375814,1.4678630470974279,1.7453938550648995,1.744275168294475,1.5729052583959289,1.6518431901071169,,1.7404681487438036,1.7072320873402236
000000000000000000b9,Khura Buri,2.21402071815306,1.9983202530170634,1.9872805358952648,2.0098644856518275,1.9227929530322359,2.0365209398972226,1.9550050408043924,1.948787589913178,2.016898236893325
000000000000000000ba,Thap Put,2.187818223159595,2.2367587419258155,1.9089383157177773,2.1790036311660685,1.8184943239943707,2.0551834575922765,1.9048453108256354,1.910237213445854,1.9960600737611163
000000000000000000bb,Thai Mueang,2.0202479738589725,2.302965184652849,2.2370133582229834,1.8882035906083836,1.7839960964674504,1.8483542309500716,,1.8263847828761404,1.8812760147535221
000000000000000000d2,Mueang Ranong,1.3299609523807634,1.5159667112370065,2.1884941023032596,1.4564383093680056,1.5149572640580173,1.4292762867783253,1.7115262899525092,1.4119044430803291,1.5750687595686166
000000000000000000d3,La-Un,2.092512792195425,2.0267758611170708,1.9877832893709733,1.8884060329086767,1.8922926240492393,1.896460128413898,1.8961059186793532,1.8573067925757414,1.9070195328344375
000000000000000000d4,Kapoe,1.8375070627129995,1.8693789183449057,1.7943649313437842,1.7315601154353921,1.8831611115123146,1.5833042319440145,,1.7746562737327825,1.7752434901737102
000000000000000000d5,Kra Buri,2.0258943995808805,2.1168838593447092,1.9713420876196273,1.8600098431094243,2.1542397916516767,1.8360512809632148,2.0427490768462966,1.900297134714602,1.9796660550185412
000000000000000000d6,Suk Samran,1.7950672111047319,1.5538098279115855,1.7403949798425813,1.7580307158027837,1.893507659639254,1.6597138030241116,2.0714686167069174,1.6659203750894371,1.7453404085652038
000000000000000000d7,Mueang Chumphon,1.9084415506181942,1.857984157859678,2.448186038472752,1.8832072477745483,1.8806089623824624,1.9745424234930262,1.8800526843378051,1.9429432886325204,1.9331224749176892
000000000000000000d8,Tha Sae,2.2612022262218034,2.203948187116422,2.1423677437179784,2.1591608726456064,2.1197781379033542,2.410322683436185,2.0962086436207983,2.1025444284278976,2.1774566037497367
000000000000000000d9,Pathio,2.347745669044011,2.1451360955519885,2.021088114295136,2.1859103839372303,2.0797576730246443,2.1834240172618973,2.0229280495522857,1.9526625802551534,2.1194421637808287
000000000000000000da,Lang Suan,2.0214394662893334,1.9980545155992055,1.9032091832247935,2.0273394290732845,1.9911346198493873,1.9677834188660606,1.8751446962165925,1.93378452007416,1.9269308626424775
000000000000000000db,Lamae,2.276963131343705,2.186873404287072,2.164359404311549,2.04740125720723,2.0751471447338723,2.028799881321324,2.0228004371044563,2.066155781748849,2.124851194331391
000000000000000000dc,Phato,2.312384810911445,2.2419173900282243,2.123732767669039,2.1039088397379593,2.165597879441376,2.10460435583068,2.432036268221255,1.9681677134759423,2.158166303328687
000000000000000000dd,Sawi,2.2187162545689176,2.271896268136822,2.7168907541926877,2.128066404729869,2.0272799932688477,2.1074010787454016,2.011179100517761,2.034339932191145,2.1766438145742235
000000000000000000de,Thung Tako,2.1711811480550147,2.1325084033370123,2.0682199657800195,2.0912350254856467,1.990606852124409,1.988648366624242,2.037816522814715,1.994175081361563,2.0606871003813128
000000000000000000df,Mueang Songkhla,1.8532339926271322,,1.890736989827037,1.876741257298449,1.8705560787995226,2.40851869525574,1.6478945531547344,1.8079955421534166,1.9234493013569722
000000000000000000e0,Sathing Phra,1.2010304915348857,1.173697916896094,1.1865485443369608,1.1346499647862425,1.2368404616217086,13.19515435247576,,1.6847410278000066,2.9275493510209145
000000000000000000e1,Chana,1.4906335556776824,,1.8402954545006915,1.7555741792192272,1.7274796917268784,2.1164639668821317,1.5915321388289034,1.6905216576120639,1.7480756846685475
000000000000000000e2,Na Thawi,1.9308529023569159,2.1427191281050715,2.074971420698462,2.040522876622958,1.9517295124112712,2.195438835651549,1.9143745623678887,1.942941898620374,2.0055483758876593
000000000000000000e3,Thepha,1.7176402539207194,,1.8853158019991239,1.809470536347623,1.8384439607859402,1.793544223089141,1.8025574820039154,1.8117822977814158,1.798035358067546
000000000000000000e4,Saba Yoi,2.0436380879056286,2.1003484000820634,2.147760963066747,2.075574263550982,1.9812674502748433,1.9441757618599032,1.9940716929622393,2.006774724358815,2.029527252690181
000000000000000000e5,Ranot,1.010939176635991,0.8447193646685072,0.8454846751292989,1.327583105465251,1.009896323948012,1.143619833694899,0.9330799804712624,0.6752568515303276,0.938169837369823
000000000000000000e6,Krasae Sin,1.4387348338981885,1.0637983023130555,1.0888168814338262,1.077633802908054,1.1482684640179586,0.3791396849216232,0.7142547975526139,1.1353676690383738,1.060060592423044
000000000000000000e7,Rattaphum,2.1059250684405666,2.2798968468821696,2.112904419041614,2.088875574465173,2.010400775862533,10.326478777738673,2.100426466505783,2.0279979989511148,3.841514151771538
000000000000000000e8,Sadao,2.2677654826702347,2.1660033560848913,2.272081689000816,2.262470503899923,2.3106177140727904,2.0807479723191085,2.2101827278210817,2.0617568086133646,2.190004096657978
000000000000000000e9,Hat Yai,1.8122506599066832,,1.953618006027603,1.9506492894240577,1.851461947747977,3.175668503064231,1.8547219801877228,1.8226645743009031,2.1192985618965774
000000000000000000ea,Na Mom,1.9645648962254012,,2.223865848091736,2.102088184697172,2.0296759097762678,2.1125239158799896,1.8255392734528189,1.9384448558327225,2.0421840808083966
000000000000000000eb,Khuan Niang,1.900214492446954,1.7554561819466834,1.862666593842532,1.765014428548812,2.046103050957895,4.646401686339153,1.8448894822839195,1.894628473288575,2.354755478554779
000000000000000000ec,Bang Klam,1.7261186736808682,,1.8736925656267795,1.7970381562799838,1.78782161843693,2.378570895093939,1.761676839707451,1.676399168182647,1.8920217934055588
000000000000000000ed,Singhanakhon,1.1972104437156332,1.1122068360974504,1.0345905969182934,0.9290822746938464,1.3739620476059302,3.4532643480495264,1.2032701179409797,1.8118085972489106,1.6270431310625697
000000000000000000ee,Khlong Hoi Khong,2.014277398965163,2.068561440944425,2.1008424930076384,2.122191103523905,2.3234245313973636,2.7269667699719276,2.090446250715885,1.914960207755926,2.208803981567273
000000000000000001b9,Mueang Rayong,1.9632720318319412,2.4718297691764786,1.8617731389479422,1.9208493523187835,2.4162332542934103E9,1.7068268501011088,1.8505471619856861,1.754574573722336,2.754290865847619E8
000000000000000001ba,Ban Chang,1.5650764407043543,1.5497936033582538,1.6897729745717684,1.7418857285453997,1.6354765334618258,1.8398864223825362,1.8594256124750637,1.7589223521954414,1.70440863619295
000000000000000001bb,Klaeng,2.0275472108816492,2.394225630972109,2.2216247613233504,2.072692435686032,-3.3396341940442306E8,1.9668097966640097,1.830193748888865,1.7126942358821986,-3.9459147391480975E7
000000000000000001bc,Wang Chan,2.341386983262799,2.8089141577727723,2.0617513691642477,2.2461070895713835,-9.744812708501288E8,2.009665869979896,1.9920085527557276,1.8648916578808685,-1.5761838699638712E8
000000000000000001bd,Ban Khai,2.015492182725188,2.657066606650493,1.9010287878543604,2.008967835552088,-2.299619305673229E9,1.7479584213177302,1.909620638836057,1.7520453389266344,-2.2822531453543678E8
000000000000000001be,Pluak Daeng,2.0321036007574627,2.663131870296139,1.9430013376243491,1.8902316454219719,5.316299441403215E9,1.8495346446206673,1.8607315824438968,1.7469003282978703,6.179745864288528E8
000000000000000001bf,Khao Chamao,2.3094060653860757,2.082875165298687,2.149073096139733,2.2403244256667456,3.968755719137419E9,2.064991874098417,1.963645858957793,1.816642521185831,7.014951886667074E8
000000000000000001c0,Nikhom Phatthana,1.8247823891520252,2.2537823997669633,1.8033074661975887,1.9023010917842138,2.073920864861254,1.7475173821531078,1.8924272393742847,1.7914647894773184,1.9128993164043877
00000000000000000268,Mueang Yasothon,0.7501678169284961,,1.0048106956045417,1.6139409402173344,1.4954611558778048,1.6302098708453425,1.4651400756994033,0.8699506159039616,1.2589065359292568
00000000000000000269,Sai Mun,0.9961484199600267,,1.0440472221309276,1.3649659226339055,1.4259333075635359,1.5081861753259902,1.4006868957567524,0.9714003606664059,1.232474394351502
0000000000000000026a,Kut Chum,0.8734206425151629,,0.99234989049789,1.3502531407713942,1.4580256573486527,1.4554660631434304,1.3692380209309352,1.0273220324161447,1.1925802094621274
0000000000000000026b,Kham Khuean Kaeo,0.6225452415908809,,1.1541200416033313,1.593054669746009,1.5976713383993906,1.6767065148570375,1.2667767175923474,0.8358364889686348,1.2508634841974848
0000000000000000026c,Pa Tio,0.7462677326670815,,1.0427005670280936,1.5855300751892936,1.516316885850131,1.5658403811475505,1.4130675087631825,0.9770716604835616,1.2593091018749631
0000000000000000026d,Maha Chana Chai,0.5935147053645917,,0.9646301935728459,1.6035715310086618,1.5675334987966785,1.711193387010522,1.2300776883603532,0.755114829446936,1.1994613344780238
0000000000000000026e,Kho Wang,0.6252247101067183,,1.0816986983672383,1.467663139382323,1.5410302609504745,1.6961556732037157,1.1630870954852175,0.7190650400977153,1.183189605763606
0000000000000000026f,Loeng Nok Tha,0.9035475829573224,,1.0197398263041833,1.41925663809424,1.5339137314629485,1.5710427649002565,1.4065426711029758,1.0462482298820996,1.2616803523503501
00000000000000000270,Thai Charoen,0.9157972551129598,,1.04522029967604,1.3624102762904424,1.472921279047087,1.5118169986654735,1.3477874534645724,1.0149698686530804,1.2317098022946333
0000000000000000034c,Mueang Lamphun,1.1926263522286482,0.9953162440355229,,1.778187959467261,1.722764919227097,1.7074187621574477,1.4173982311332338,1.068260616251374,1.3759994836437004
0000000000000000034d,Mae Tha,1.4728994259611796,1.386093864177952,1.3213099931917824,1.3791555105278686,1.7013885726925033,1.8235325906131103,1.6675752430117474,1.3249771688572078,1.5629830450965168
0000000000000000034e,Ban Hong,1.3987567173310824,1.3358752479532872,1.378641710248571,1.5169678559754243,1.5609462495079263,1.6453427366571571,1.598262631380954,1.3965057541696229,1.4924817703098372
0000000000000000034f,Li,1.1536889638144212,0.9967944983159511,1.0143374160662544,1.3256652959237485,1.7445233295156728,1.7092822659530154,1.2592748402102096,1.1049006035551685,1.2223635731535536
00000000000000000350,Thung Hua Chang,1.331026079283063,1.099633085987133,1.036659871140064,1.5482660892343063,1.9556896430693278,1.7240647715341106,1.4144409494166021,1.1883764884897188,1.3198750559012566
00000000000000000351,Pa Sang,1.34650931115395,1.167247175416671,1.48648836682579,1.8404473661794842,1.7592367692528987,1.7317488769515406,1.5337891463323596,1.2751274561627852,1.4930177998542198
00000000000000000352,Ban Thi,1.2227879030434539,0.861401932498021,1.5550176646110119,1.4118641569988417,1.5046398635795424,1.8594383451032601,1.4703000471359882,0.9918632075690224,1.3647797225068232
00000000000000000353,Wiang Nong Long,1.4501127100085103,1.1679146748476399,1.42516902430058,1.4110018679772673,1.5970873830525656,1.6800561895503476,1.570324785459357,1.3010401555642706,1.4653119179595075
00000000000000000354,Mueang Lampang,1.1619374348015907,1.2645602352861451,1.164083223256748,1.593378327309541,1.8238193879725586,1.9259970984531394,1.626852517686795,1.2987883569466887,1.5238411563124405
00000000000000000355,Mae Mo,1.1465505811518608,1.4171382409338529,1.5404624172169028,2.0007259483161506,1.9393549056006218,1.9242046044597625,1.733951619820879,1.3608684432927216,1.6051463517198485
00000000000000000356,Ko Kha,1.1635455004755724,1.3088582485965639,0.9758634805698344,1.4350256464431623,1.7522338205397148,1.9698509904304853,1.574356942965983,1.154085201240924,1.4480054150092383
00000000000000000357,Soem Ngam,1.2765626322220833,1.424440222698692,1.101931984458747,1.6281423817619705,1.8594440240147758,1.9622651069534511,1.5733400380320106,1.2235748440267538,1.5481630448677322
00000000000000000358,Ngao,1.3582856412319737,1.333125598417618,1.2137392396516908,1.7653113265099005,1.7462483267323357,1.8170511289818927,1.4958564388366382,1.350836721854563,1.5305137129654436
00000000000000000359,Chae Hom,1.2634377321402248,1.3041725271415114,1.026724242298878,1.7225739512125595,1.8522910091969154,1.832656400256237,1.4309575752313575,1.219372996382327,1.472172367866531
0000000000000000035a,Wang Nuea,1.2977400147572338,1.1795314607591427,0.9493631914883441,1.7230425122380073,1.8898444022622158,1.7673377849969556,1.4060866855426948,1.133626778641024,1.415719404059255
0000000000000000035b,Thoen,1.247637981075942,1.1852616955688569,0.9250946392632049,1.2952403166951232,1.6427863841485153,1.9099093585471147,1.6260585076182488,1.163172447541682,1.403576854567133
0000000000000000035c,Mae Phrik,1.1465921277589792,1.1226944679330617,1.0149688049460854,1.2520739507715095,1.7343002295630994,2.053621385788546,1.6921858285718059,1.2467420483805494,1.435115885693491
