system:index,admin2Name,Tot_Prec,Tot_Prec_1,Tot_Prec_2,Tot_Prec_3,Tot_Prec_4,Tot_Prec_5,Tot_Prec_6,Tot_Prec_7
000000000000000000f6,Mueang Trang,3373.397215777753,3818.867473200256,3925.0605971168075,3803.0109772261453,3155.3479927137787,4680.483541692471,4318.349619915907,3131.4019387259204
000000000000000000f7,Kantang,5236.764779465807,6701.872551519262,6883.904564643375,6747.589044412912,5041.435877139896,7318.543298840989,6308.050999973335,2637.20334048131
000000000000000000f8,Yan Ta Khao,3599.36501272052,4267.178632297702,4096.390924184462,4467.032161114262,2906.3298156485835,6470.162136631385,5413.770801331017,3698.3700856765104
000000000000000000f9,Palian,6083.240151202445,8143.091169987005,6167.0321721899745,7275.298689825397,4715.537467015956,11219.665145789875,10042.689740352069,7371.373506368376
000000000000000000fa,Sikao,3733.3763021805707,4772.425543493384,4556.9257396885,3995.8987136167634,3678.4445900215833,4520.575676400053,4044.0966985309824,2106.291038051306
000000000000000000fb,Huai Yot,6473.190867557712,6403.760365088781,6620.29540355486,4871.015576811398,4983.641208069932,7890.0444133066685,8659.823544675228,7100.744333324246
000000000000000000fc,Wang Wiset,4229.3256959111095,4501.992138322662,4614.380525097193,3422.855253016714,3941.6473435037274,4816.50299509647,4558.379977992936,3091.572108167293
000000000000000000fd,Na Yong,1975.9188073560301,2325.8684181952012,1991.2959832658955,2174.450404799218,1481.3529628314227,3358.5324299513127,2878.542310840008,2397.592872272753
000000000000000000fe,Ratsada,1781.3263487628856,1590.0096917414196,1658.6809880990606,984.51057676521,1414.3070348356287,1989.4982229606771,3050.0774910122736,2345.5546724057663
000000000000000000ff,Hat Samran,1132.9655701712065,1628.5936645030977,1342.7371393699273,1527.0262417671727,1054.1525685768502,1889.7033160265755,1794.8691719242174,916.9779864657158
00000000000000000117,Mueang Yala,1635.8717845594183,1033.1268528975693,1476.6829419051894,2322.305504665188,1229.2843684879006,4284.789693172304,3384.6843578665867,4032.561800932417
00000000000000000118,Betong,9382.833974044464,7042.049722490589,7030.613742819488,10918.520785374736,10721.823530873133,19871.228375725652,14633.90921275569,20949.437449197216
00000000000000000119,Bannang Sata,4327.944879352345,2931.131742710225,2880.7927939961937,4892.323191248202,3523.876136139327,8419.685240820343,6157.118725641101,8634.837822880465
0000000000000000011a,Than To,6051.923144963209,4343.695166358294,4114.782576390809,6687.7577454744605,5779.533256809383,12042.576296585683,8566.154483649309,12641.861193572777
0000000000000000011b,Yaha,4027.948567282921,2597.294640843073,2950.2113131111746,4992.582760490157,2897.259195845268,8843.013922471628,6339.3089348877165,8108.283614874821
0000000000000000011c,Raman,3113.6913593871927,2116.465729654069,2343.0662380980502,3577.1719716100138,2393.3762306175977,6624.282972159105,6242.613776816574,7213.198586867837
0000000000000000011d,Kabang,2757.301467643065,2244.020351321089,1924.9103821366439,3184.798036645441,2033.302691832711,5854.262615771388,4124.345153139151,4771.914348697662
0000000000000000011e,Krong Pinang,1026.3579719889399,649.9434535737131,809.1186320276821,1323.380397633945,756.0461579776278,2284.4684727837057,1855.4999078535566,2392.2682215428817
000000000000000001cb,Mueang Trat,6575.5703425968395,21529.568460998347,29839.945343879634,17523.700747934985,18409.708762438153,13376.61720072802,5274.95907015333,294.9275687736624
000000000000000001cc,Khlong Yai,634.1414435199662,1904.1297869140028,3115.5997752357925,1701.110130814945,1698.2418460210163,999.7164224475039,346.104761950175,48.99160227308086
000000000000000001cd,Khao Saming,4617.42338759946,13895.186535042405,17790.218359365652,11368.68718659083,12061.92627084302,8894.807384842514,3667.0449992142467,348.3941824894325
000000000000000001ce,Bo Rai,3817.9374274669913,11739.124450071185,15136.167330861563,9606.983390025533,10135.788495869729,9001.412922937732,4228.41001106711,371.94568921257473
000000000000000001cf,Laem Ngop,1155.5536793475057,3789.5704080357273,5184.974750197168,3027.89172261556,3406.624435047075,2241.730124323976,858.6571983393501,79.11007308959962
000000000000000001d0,Ko Kut,964.6723228842604,3211.1938908315174,4809.136716204998,2592.8530124159424,2799.3030635029654,1482.5664968023116,478.32263896605554,45.8698577986044
000000000000000001d1,Ko Chang,1269.532865526162,4631.020782726885,6459.499358530605,3904.593567020753,4117.535363792906,2618.0982170385473,783.6547936271219,85.01147039193734
0000000000000000036a,Mueang Phrae,3709.4536240203715,4443.477725179522,4862.781213424719,7700.223916466096,5959.978460921494,3553.379324984083,484.68352415421424,156.43455180934836
0000000000000000036b,Rong Kwang,3414.507939098395,5223.235210614111,5871.837031727212,9103.716082913268,6635.244131641763,4175.976833021875,646.4835075630863,342.9929454345328
0000000000000000036c,Long,6306.274798241783,5731.338990612124,7048.858409852609,13591.7634573483,9679.408209243476,5881.088246773738,758.0522172048982,206.57571353351366
0000000000000000036d,Sung Men,1744.7419414482868,1915.2320291145177,2416.083487904306,3600.67288868848,2721.228200929305,1515.2598185875838,209.6770956918305,63.200659787888625
0000000000000000036e,Den Chai,2675.7927715245414,3461.3931922566653,4306.376810206619,6021.337328029146,4505.705382696788,2289.66400566849,332.81972054500204,64.16511246456818
0000000000000000036f,Song,6961.52035830722,8007.416617996552,8371.781478531688,15724.36097643469,12931.032291116902,8791.030718272343,949.6297018518635,603.1118410802355
00000000000000000370,Wang Chin,5391.131934106118,6673.68278703222,6086.06506400202,10655.466605337928,7130.849347510991,5801.972412969551,753.7257819456213,12.312717254489074
00000000000000000371,Nong Muang Khai,523.3048184376137,551.9023479985257,698.9899718303305,1369.1760601506512,1070.6705885606652,581.5995181064981,60.096175651924284,29.746072024925073
00000000000000000372,Mueang Nan,5172.512636968201,7043.227256377538,7539.135436738707,9325.955537119098,9127.31751988542,5604.9019033637705,949.3773740693637,539.5602656532736
00000000000000000373,Mae Charim,5381.455593862721,6879.460434764042,7764.682449320252,13069.22090321242,9023.052839604548,5184.4582351983745,1104.5754015819698,590.8000515058928
00000000000000000374,Ban Luang,1886.215729892955,2419.98467391893,2315.3429700355905,3720.7060845964093,3272.753749316347,2217.02219583848,302.8416132057414,215.85405276055423
00000000000000000375,Na Noi,4246.443451790716,9477.552773178326,10201.67796723422,12192.402124615746,9383.808513848922,5573.0485334789055,1142.6343677305713,426.8312805119684
00000000000000000376,Pua,4675.097058159696,4283.444025128493,6155.49320128291,9020.968602944356,6950.674916338452,3828.246926104789,882.6926418902827,632.4702673248217
00000000000000000377,Tha Wang Pha,4722.744217328464,4986.6701547211305,6219.301844553855,8606.214819521063,6399.20679510154,4493.148547102423,736.8036796139735,518.8849851411933
00000000000000000378,Wiang Sa,9195.448923367143,15396.511191815016,15804.053930359258,19806.989089401566,16858.120247259325,10496.814398159699,1650.0780987739563,930.7204717551962
00000000000000000379,Thung Chang,4255.085155705843,3968.685703169598,6201.551387336208,7395.6875074227655,6195.884548688403,3591.260735980202,677.8950285724566,517.8805041743259
0000000000000000037a,Chiang Klang,1884.4482880854134,1794.0855282858306,2479.067471788444,3404.8727630704057,2553.7245440838383,1568.7978057253592,280.33274613548724,225.74275899961887
0000000000000000037b,Na Muen,3234.3792908285177,6434.559901252448,6806.959069963529,8191.861281229469,6585.725100378896,4044.498156986984,667.2041452108643,221.9845860406464
0000000000000000037c,Santi Suk,1733.8482349975434,2505.5297349976563,2897.905263011596,4485.915945661301,3614.9515187600077,1827.021321184495,460.80671957053386,254.1901207353555
0000000000000000037d,Bo Kluea,5498.405766363706,4697.769101675819,7062.427856949263,10946.149342047935,8066.480354099647,4554.807866052553,1153.5513845471771,692.6543538748051
0000000000000000037e,Song Khwae,3776.0286610996022,3510.3069938108033,5327.544324390561,6186.209097125015,5407.214248842352,3462.8826763527068,599.9090895708869,426.4516446001388
0000000000000000037f,Phu Phiang,1853.2019480349973,3133.82485777724,3095.136166511798,4095.0777785754676,3898.847062176348,2185.4524667683763,351.8381641631033,216.97791641833734
00000000000000000380,Chaloem Phra Kiat,3744.621092657949,2512.5795116125378,4612.669568131951,5950.679563836489,4534.190742578695,2589.0995686905057,548.9681793138092,474.2823617075005
000000000000000000b4,Mueang Phangnga,8186.061348422369,13015.371761795117,12422.691434374976,9033.28795815636,9117.622106834486,8699.30207742055,4389.017897513334,1534.112352413757
000000000000000000b5,Ko Yao,1504.9203590841855,1769.056819188361,1535.56442897647,1477.00331770205,1733.726118186876,1829.629457615871,1145.9985019898882,265.31150738631976
000000000000000000b6,Kapong,9573.623158927054,13573.272104175418,15538.148995373296,10757.177308320064,10871.082388619816,10219.919608744454,4579.19421379426,1567.0604931116106
000000000000000000b7,Takua Thung,6455.101316857806,10240.506143414741,9097.62863042121,7638.498190279567,7214.671394993276,7308.4725219221655,4401.651999440846,1018.0922275374918
000000000000000000b8,Takua Pa,8705.587367734723,12908.065121742324,15762.79890530904,10629.691422010872,9855.658001349957,10844.12245015537,3551.712984699361,991.33663195769
000000000000000000b9,Khura Buri,12285.473237913726,19853.93984897091,23126.637057467065,13774.202070291372,15320.378667455561,13193.805853015303,4874.511271355199,2382.1947315760326
000000000000000000ba,Thap Put,4003.620252657872,5979.083310758367,5277.388148676181,3954.8778718368685,4576.844591585796,4140.095328033672,2579.421071124544,975.6331652893741
000000000000000000bb,Thai Mueang,8916.14138994217,14336.816203384773,13761.034977120044,10288.869470385946,10201.014268921872,10514.331301053366,4938.627937394497,1161.9587617472107
000000000000000000d2,Mueang Ranong,9830.851788358126,19355.186959236744,24444.994617940865,12210.512662079755,15671.63014978708,9259.844330286513,5966.499248035281,2429.6461574254668
000000000000000000d3,La-Un,5599.902185915031,10958.581823710834,13658.937129755583,7066.476360282711,9576.11051909503,4942.046141498229,6090.218483062819,2179.4636432173206
000000000000000000d4,Kapoe,6908.976104936412,13188.284261853085,12651.144895626514,8282.675041488572,9549.93757827983,6060.6147236412635,4670.537552596073,2211.4755139140525
000000000000000000d5,Kra Buri,8573.352276589823,18034.714220006797,18922.826796961766,12930.44965834711,15757.714267177209,9376.581152407329,13311.798110604752,3026.1859837985503
000000000000000000d6,Suk Samran,7345.6255779341145,12437.904590341157,13048.699573541156,7876.7071531576275,8963.154076052648,6117.101726834914,3391.848936561509,1859.6524693480894
000000000000000000d7,Mueang Chumphon,4048.6057803266185,7834.609476192324,7933.4256973677975,5447.8584731102,7382.954861688614,6989.256673919454,12549.995171709621,2302.678999049991
000000000000000000d8,Tha Sae,10282.729530946881,19688.893549848537,21638.35823201292,14520.0129646535,19274.912292981608,11739.488473308786,21880.050402680572,3376.9618282841707
000000000000000000d9,Pathio,4338.892347897734,4407.204094259411,6061.962426321178,4596.058860007923,4569.854581410277,6762.175705713385,11273.447104454039,1831.8558328282595
000000000000000000da,Lang Suan,3528.499505898532,4951.069030172217,4904.438223859377,3786.362873184915,4237.153069907543,3729.525299640731,8872.454283364616,2563.7129068519557
000000000000000000db,Lamae,2417.5779086412167,3524.721630761203,3071.149818828527,2425.1572008815465,3184.5592910009277,2721.911838584788,5775.265251126009,2088.1951933720534
000000000000000000dc,Phato,9040.059702715218,17038.727061182843,19376.401941950182,11402.588556241992,13021.990645900427,8490.122150135041,9478.640942087359,3954.911126406052
000000000000000000dd,Sawi,4227.4431739302245,7541.602765197379,7945.630717396269,5482.690845872843,6507.251208231495,6205.0656079469945,13528.312933042938,3199.3104190111153
000000000000000000de,Thung Tako,1463.3375293535344,2542.488829364964,2762.3086195235164,1796.9442502638876,1897.783137327082,1798.8883115179397,4858.128049326878,1178.156673109765
000000000000000000df,Mueang Songkhla,862.2067176902996,813.067421207241,598.8213967879614,1151.7575496771756,555.081099186224,2045.6678415532206,3224.979796508714,2961.510356275708
000000000000000000e0,Sathing Phra,911.8293181601694,629.3765406316402,491.87812138515363,798.4497458107331,476.63899575542,1761.0542125973047,3379.459971143685,3194.9002760139165
000000000000000000e1,Chana,3681.7530297026915,3151.0082186731647,2440.024035025111,4457.03770811698,2236.5497570084594,7171.633679744309,7593.917072476594,7203.293009073594
000000000000000000e2,Na Thawi,6004.5791362884,4999.9108916853,3893.154873344945,7194.0846013648825,4327.044040420476,11875.001431133232,9462.646441776611,7893.582751988431
000000000000000000e3,Thepha,3641.744931833884,3025.9178037311513,2676.7075470223144,4523.971829445221,2333.316614335424,7432.036694878223,8403.076323822435,7704.202290023542
000000000000000000e4,Saba Yoi,7077.320153549137,5646.993031630797,4862.743270795486,8112.040105834663,5092.653473430522,14954.013947641151,11758.358907379825,11467.07360341689
000000000000000000e5,Ranot,2323.675007915029,1277.6380896362605,1012.7768816824052,1666.5298075858284,1119.718162519324,4473.973639804241,8183.731261070102,7942.47787841535
000000000000000000e6,Krasae Sin,1540.9007121862148,956.5692137323174,801.6658084439297,1348.084123506499,810.8453434579513,3355.852039407282,5585.691517233382,5473.405389449174
000000000000000000e7,Rattaphum,4154.665718123024,4404.742557063057,2946.8345154825374,4697.215746811324,2542.582931464326,7281.237635224475,7989.869038596808,8752.455026758416
000000000000000000e8,Sadao,6997.733191112442,6434.711891043888,4882.55236342561,9431.228008657345,5974.863996617935,14008.37948524718,10845.460941244579,9210.9008634801
000000000000000000e9,Hat Yai,4722.70649528036,4157.661543869505,3028.9095618430315,5307.55027099544,2883.4989709819065,8662.862769114734,9878.670980074827,10291.63621634783
000000000000000000ea,Na Mom,879.2541021384445,759.5622539828805,533.3138300993863,1026.6253879453623,499.39065471677225,1683.6361979895946,1931.1338331577824,1838.4784038338007
000000000000000000eb,Khuan Niang,1168.1217521171945,1192.374000954628,772.7799590800322,1273.2259077067472,606.3672871405003,2297.1550556323105,3691.215179065629,3795.2976308897432
000000000000000000ec,Bang Klam,726.8831885697795,674.5432693415997,508.0380343953768,851.6403148422053,425.12230629523583,1346.269036329494,1950.6058715521124,2070.7067924705207
000000000000000000ed,Singhanakhon,958.7728119321899,1046.7735529422762,622.7405730093227,1066.9339092810949,567.011634049696,2171.760655089921,3813.0828399919997,3678.111358014275
000000000000000000ee,Khlong Hoi Khong,1918.4192334670645,1443.301101183424,1165.6718502516842,2057.890511978374,1290.1066658936295,3221.05608849245,2701.8332907508398,3207.4469775947878
000000000000000001b9,Mueang Rayong,2337.924042761092,5029.148568355335,5600.923293130772,3365.2798123413436,7573.259233141881,8469.39175019919,2504.1661975374404,99.61780771180695
000000000000000001ba,Ban Chang,594.6966917393255,890.204251519839,801.1469619379325,623.4372080125061,1411.6902427551793,2381.6329827701343,736.0552447861315,72.3726730926364
000000000000000001bb,Klaeng,3052.9234680512373,8683.954439082332,10316.008493848876,6756.298588611567,11088.232960468176,8901.466080386968,2452.5722764463985,57.833457013672465
000000000000000001bc,Wang Chan,1362.791937765421,3330.674219357734,3927.1881274877805,2722.417045716679,5274.891483216192,4326.554736032674,1030.2541962502048,161.54210057772843
000000000000000001bd,Ban Khai,1643.9245989556407,3737.4916363449665,4135.158570581324,2771.2788354897034,6092.424213797439,6079.465348956164,1840.2479275815626,73.13778578066359
000000000000000001be,Pluak Daeng,1733.9855188463248,3823.6991556148905,4284.762176367815,3251.308457627951,6394.680776892456,6578.347916152432,2171.800691701851,192.0903278229284
000000000000000001bf,Khao Chamao,1924.9375915592786,5088.662924362632,6243.9590672296645,4151.607015475105,7292.982650397805,5076.424824604334,1554.6645034308528,90.794898445466
000000000000000001c0,Nikhom Phatthana,768.9485603958952,1562.4022921641667,1600.203141998777,1271.1101392914268,2403.5400529599656,3002.3242266355774,950.9636613060446,57.75798496358534
00000000000000000268,Mueang Yasothon,5275.500538826925,3766.197116492776,7262.834341272652,6441.436838836297,8171.035980736976,2034.8795500624408,228.54522341326168,107.41033710217941
00000000000000000269,Sai Mun,2049.0487874779046,1316.4525161341126,2660.973707787196,2695.8908128224166,3077.0071804084027,749.2483019735299,86.01295115807477,49.571651863584336
0000000000000000026a,Kut Chum,4597.942481852513,3255.152386309119,6857.076629638672,6891.028892597497,7225.054368989609,1955.4077167548387,178.6328775321736,89.12939946324218
0000000000000000026b,Kham Khuean Kaeo,4127.3956779984865,3658.5828119988532,5911.25525141417,5570.9563247848955,6968.6143728583465,1776.305373141345,352.04395086531537,58.39012984014025
0000000000000000026c,Pa Tio,2435.1442197977326,1873.5807268049202,3437.2317312539794,3544.5419114860833,4118.128709564957,966.7933838563808,149.13955846440558,45.55896563623466
0000000000000000026d,Maha Chana Chai,2791.539723946067,2766.562216579213,4354.879369837631,3602.1023465726894,5475.099747262282,1464.1670514723833,206.09651922712143,19.45325654067245
0000000000000000026e,Kho Wang,1200.8910551650854,1171.8355581423814,1917.495781432881,1451.1890622372719,2741.958202863207,710.9771858925913,98.14149595054926,12.265760426427804
0000000000000000026f,Loeng Nok Tha,6200.920917718551,5283.5703851863445,11707.388868262722,11830.901522031481,9480.438437359004,2757.7898426953484,335.4484198747897,100.8611280263639
00000000000000000270,Thai Charoen,2114.239576381796,1571.4237418548737,3313.3995561926977,3274.6943647898875,3328.567892302719,890.2729723537668,103.90425035719778,37.933659743327716
0000000000000000034c,Mueang Lamphun,2018.1568189153484,1864.6198072943034,2529.8960179375667,3119.996259008669,4964.782899228265,2916.617498225791,362.4729874924118,191.61125136169727
0000000000000000034d,Mae Tha,3492.312821315317,2865.8602560244353,3469.4246340115865,4625.158541291366,6427.28836619246,5104.997123243297,906.0165064138527,312.6682999498704
0000000000000000034e,Ban Hong,2569.7105458446576,1853.787823939791,1841.2216659597323,2780.8602914501644,4190.387818663728,2604.706565438065,1045.6176939291113,134.70003881828455
0000000000000000034f,Li,7487.109435940724,5087.693816099679,5816.516734628351,8830.03039702808,16508.60936982585,10233.192304369983,2372.228985378322,325.398127194012
00000000000000000350,Thung Hua Chang,2233.8224753566815,1667.851380913865,1571.9252971167657,2516.3463569295172,3624.555171593497,2686.0117675556858,481.379167582942,94.50559882883931
00000000000000000351,Pa Sang,1282.2313328873877,1013.6643026239732,1099.551859671462,1728.9758853463563,2837.7991322068606,1621.284510978998,306.46844855804073,105.88228417751837
00000000000000000352,Ban Thi,711.9327380610447,567.5301892850914,807.6154374795801,1036.4687700673646,1396.7683621836643,829.2045230379292,157.34046146168424,50.317272223678295
00000000000000000353,Wiang Nong Long,271.8946362551521,157.70688808618806,204.66869885781233,336.0406884062524,514.031621835746,252.57740965076522,88.95246648040472,18.048564451816034
00000000000000000354,Mueang Lampang,5709.939227757736,4348.072784241508,5626.400809753643,9803.584565299632,8896.357952605975,8145.370343694501,1219.8870458621607,215.2240260245753
00000000000000000355,Mae Mo,5591.297412877926,4160.480124656359,5049.878849740589,11190.729132895496,9562.419762936759,6261.43569430557,940.2357124160317,296.4003794450386
00000000000000000356,Ko Kha,2780.6890117832263,2228.3805742656486,1844.167870022269,3547.721274310468,3178.2930117943706,3195.762034509696,351.64607241761456,60.539162569420014
00000000000000000357,Soem Ngam,3956.0421999987443,2988.056650566119,2705.783326958208,4243.101969882553,5326.435587508072,4737.9178522371785,798.20986476412,91.69700869578942
00000000000000000358,Ngao,8303.419744669225,6999.983552787818,7062.304552081985,14857.948123738814,13319.082023295232,8625.401725427775,1677.2588119899526,837.4244247969457
00000000000000000359,Chae Hom,6917.021326480191,4984.819564893199,6089.73619460031,10750.610715147095,10758.494151629651,7098.367550769508,1366.5554270931314,682.7409757389743
0000000000000000035a,Wang Nuea,4647.134486746321,4825.242121155591,6733.482008382384,10100.524906648374,10180.002412902606,5555.055832262601,1438.6197146116522,719.8258245486838
0000000000000000035b,Thoen,7950.143322647318,8614.607428657775,8282.882028504915,12910.489858949886,18899.425689205465,9037.467006232691,2041.5095429822504,13.520460133926541
0000000000000000035c,Mae Phrik,2228.5376324466633,2474.05041900242,2336.4801109150344,3767.672771607194,7636.413562294081,2823.8344392589497,620.708442917057,0.0
0000000000000000035d,Mae Tha,3780.7967544546314,3942.455824123644,3652.973617009088,7632.46436912312,5081.417155793134,4671.396365068474,578.926089916977,84.9061169161516
0000000000000000035e,Sop Prap,2720.445601457708,2879.057759484122,1785.5005744172076,3566.444452898175,3665.137405101925,2964.119508947111,422.8025494201511,9.201225878210629
0000000000000000035f,Hang Chat,2936.3858126808614,1961.0160992019319,2643.6998235309825,3702.914926583159,4436.190590706993,4383.273167256748,647.3037557377532,193.16146398665856
00000000000000000360,Mueang Pan,5966.517221379747,4456.9417342503875,5638.063839882496,8966.520154148458,9381.167726417618,5529.588812820585,1925.7516028385535,452.6996582653008
00000000000000000381,Mueang Phayao,4053.218359432968,4702.287314730998,6429.039893423811,8915.530978406643,9783.849107759137,4965.522761285071,1030.2229603281207,764.115352226706
00000000000000000382,Chun,2758.5447674339894,2928.0035825000086,4751.556028747559,5654.543988489637,5689.955492589988,2687.495544497172,242.7637479613809,742.788118124008
00000000000000000383,Chiang Kham,4842.965364340242,4873.618783236484,8390.609885722515,8823.986969508374,8987.178219836365,4596.333887590147,720.8470101076014,928.3676348125235
00000000000000000384,Chiang Muan,3483.902021421171,3942.704398431965,4725.468664844362,6563.003869097372,6352.40539967593,3817.5442142234133,622.1637007675918,396.2268655272092
00000000000000000385,Dok Khamtai,3536.808292538513,4063.270178799535,5085.834182821536,7038.215002633542,7744.802809174854,3730.2220709090134,664.7377584476097,571.2693654789643
00000000000000000386,Pong,9967.750965036128,9021.528581147099,12799.035194669988,17582.51380405286,15213.103184961807,9542.75932863086,1793.0891890684766,1208.6640980234329
00000000000000000387,Mae Chai,1358.5664974418337,1716.8719977187177,2642.0645760882135,3323.0509533395953,3507.9935200616424,1727.2423041998172,384.6278290038015,264.98472001318834
00000000000000000388,Phu Sang,1601.4237706408783,1986.030675609439,3139.621392859665,3145.4307048171177,3352.8359106138637,1197.4733323789108,523.9202078950171,130.98627434244344
00000000000000000389,Phu Kamyao,931.9117944736107,1236.6725563423308,1848.2586233419527,2191.7506369174694,2395.026388256223,1058.4441580267514,112.8937179266238,270.15816733603384
00000000000000000040,Mueang Phichit,1945.0682475230271,4732.322662975274,4338.362531876096,3386.376251287087,9290.419384058785,1514.0693406796922,790.483986118728,1.1045790980843937
00000000000000000041,Wang Sai Phun,844.8895242784538,2036.3068584675884,1933.7829645180234,1337.4357289856553,3924.5364998649147,782.2157923043943,231.21587223819654,0.0
00000000000000000042,Pho Prathap Chang,1293.3886111867196,3074.5496833978914,2556.9451264344007,2297.874952252706,6551.130570632336,1197.1572455163096,565.5783766727822,0.0
00000000000000000043,Taphan Hin,1579.0679320587833,3654.3503062902714,3194.995723921178,2611.6492587566377,6877.108568776822,1686.683033223246,468.6433058023452,0.0
00000000000000000044,Bang Mun Nak,1312.2263885610246,3507.947223600687,2198.0780570539773,1705.7867063129652,5265.014456292695,1332.7843097350178,340.8056543911204,1.2668130313648898
00000000000000000045,Pho Thale,1725.7987685867386,4052.4498052849494,2718.4449705128573,2594.052854691767,7703.251708688922,1623.2587400903888,571.6033568288765,0.0
00000000000000000046,Sam Ngam,1403.2740848326216,3085.597846989538,2465.4047187870624,2238.235767927357,6093.651025444854,1031.4359150606044,618.5303182807623,8.607229205673816
