system:index,admin2Name,T_MAX,T_MAX_1,T_MAX_2,T_MAX_3,T_MAX_4,T_MAX_5,T_MAX_6,T_MAX_7,T_Min,T_Min_1,T_Min_2,T_Min_3,T_Min_4,T_Min_5,T_Min_6,T_Min_7,T_Mean,T_Mean_1,T_Mean_2,T_Mean_3,T_Mean_4,T_Mean_5,T_Mean_6,T_Mean_7
00000000000000000025,Mueang Tak,33.36033376683946,31.662186226086767,29.48437931941108,30.78136737999552,32.182685972556115,30.88345489501956,31.03331592892381,29.469834713482776,24.776015487279675,24.55918214299131,23.84654433343352,24.323053804837766,24.326750458546197,23.74097460781002,22.106073932354292,18.719115572968246,28.38693392866088,27.418174878242713,26.091211607321743,26.94218590056593,27.506121201735294,26.69577738913514,26.020915240948042,23.713146394065088
00000000000000000026,Ban Tak,32.9146151710539,31.26508972796611,29.153535187110492,30.393365958567443,31.66155060614542,30.314529090338453,29.909844947843546,28.132484423933033,24.304185297248093,24.176726554842055,23.486127077595594,23.993202655235056,24.012473934330767,23.42006121860464,21.475078422746435,17.908002187019164,27.80468588268269,26.99941571696423,25.716810687918812,26.509995489799152,27.009449388025434,26.2345376604059,25.13197857860325,22.61234645049305
00000000000000000027,Sam Ngao,31.31620892954107,29.958236805830243,28.3509360168075,29.341440020025672,30.307849022341696,29.146930320277864,28.182927656605106,26.258065943932888,22.947742066618982,23.14253302184594,22.487509015109215,23.000385754292616,22.840436579970433,22.074026754720414,19.853691709514468,16.124667311926896,26.349449704567782,25.856827329079497,24.75173032013345,25.415666539584443,25.72619517624339,24.940181529895273,23.514887501418656,20.8274765573057
00000000000000000028,Mae Ramat,31.385773219528406,28.877348906150623,27.13889914359757,28.497070793947813,29.799055232467865,29.30026883229653,29.21376150000188,27.383653495661836,22.93018318933387,22.81889353550726,22.151350915341,22.70941609778176,22.719091864821284,22.113338936376227,20.091008628476388,16.594051288798315,26.376764174211445,25.161913340328326,23.997236054786917,24.826441701253277,25.388108891688553,24.91646491868504,24.00064620001021,21.499360608776236
00000000000000000029,Tha Song Yang,31.615049948011148,28.113843790690126,26.517982299744155,27.792112657758945,29.23353125557069,29.225930596911734,30.248028730967704,28.66408608861332,23.1417710955181,22.733183971283946,22.190887744843035,22.70146173144146,22.84589645294918,22.347688817221037,20.675007721734445,16.854047825222946,26.584687245081355,24.760543906499485,23.828439857846234,24.526854415166962,25.155923628428646,24.933651839362277,24.765182852366635,22.208407688408023
0000000000000000002a,Mae Sot,32.48583514687491,29.45490573235632,27.53855640006155,28.805781003698204,30.167146940312858,30.034830311832284,30.4885442507864,29.046266817085932,23.802944474924782,23.488162007873335,22.77218233697728,23.28028566875157,23.33787800436057,22.842009564633795,21.040222264849977,17.843491654662188,27.44983840961016,25.78176468324023,24.54744316725215,25.392339651925244,26.024843898302784,25.695795141646304,25.13185236817899,22.878899359050664
0000000000000000002b,Phop Phra,31.078538815367477,28.974070745729957,27.084590588737964,28.148634018243555,29.4548291913201,29.352695587756614,29.3655315444049,27.86246655210082,23.006704343907998,22.80511363309975,22.081676722507876,22.595666632558814,22.591425951789432,22.104880960501898,20.342896124147924,17.1028998457437,26.367703962139082,25.15620737412399,23.939259317435493,24.695406892065932,25.285190692976432,24.956869276458168,24.19733789780563,21.914632893598643
0000000000000000002c,Umphang,29.484886245712115,28.02235171347587,26.11750532195436,27.25584483143774,28.74170112046269,28.67707664491292,28.464226706311255,26.961182403809715,21.99493404188469,21.684027977893066,21.067367827325352,21.602464557239315,21.561190125141735,21.206185201565013,19.61051307713739,16.426197217484003,25.03087361468356,24.08679183901287,22.869634327273765,23.677625588264785,24.25135711132578,24.064216531932296,23.325396529018022,21.125119175616856
0000000000000000002d,Wang Chao,31.151789717610693,30.198462630208354,28.221298181152367,29.266772196451846,30.510372672526067,29.56185719401044,28.928068656412787,27.336670693790236,23.409062959798195,23.33560523681643,22.695397827148458,23.162019775390647,23.0374529581706,22.436438244628928,20.66185548095706,17.257825543571947,26.643258089192727,26.037115637207055,24.854232267252623,25.606484667968772,26.05347742513023,25.314590820312524,24.24791789550783,21.914525631175348
000000000000000002c4,Mueang Loei,32.71723705863529,32.961384938671756,30.893546686023168,31.83368909865687,31.78477268887493,30.506795811777614,29.594217808756905,27.00238000644105,24.35831710508208,25.31643784627554,24.425707529908617,24.763651106661626,24.488443473343732,23.408874115741252,20.724462510577634,16.801796154047842,27.95457991700314,28.52507724520169,27.084902214488398,27.69331226960483,27.48115963519822,26.464568602514326,24.844626862641885,21.67751923470864
000000000000000002c5,Na Duang,32.72467788384888,33.043476628932844,31.064558810279507,32.040960288534386,31.86181560698012,30.72923079510127,29.941636668094993,27.266222452115635,24.48745338284242,25.481804750403604,24.689289918237833,25.011589429167685,24.737573434219904,23.555634842437975,20.919174443459045,16.880556695945003,28.05947066326533,28.652188167442294,27.30985572970646,27.927846023663395,27.676609521982645,26.657891513539035,25.082520916997193,21.854237038748625
000000000000000002c6,Chiang Khan,33.18308835296292,33.19664414851726,30.905705773270395,32.02212910150791,31.897253561339944,30.644882471822804,30.215139022929574,27.606639645497815,24.41592892981751,25.48798404497324,24.60594670511201,24.956380897880425,24.630093376961884,23.476851788889928,20.85744673283044,17.00338422110372,28.155828669673934,28.74154052393017,27.16251664129682,27.86486555607262,27.593122860355955,26.561335003402696,25.110885637185206,21.947537023014977
000000000000000002c7,Pak Chom,32.84304657746128,32.86298287117686,30.635381569924437,31.83490037278492,31.641845623699894,30.47607348254018,30.287355479869543,27.611727426566354,24.204740519327945,25.34789169357348,24.54919918087035,24.90545904486031,24.586462839181976,23.355341941673142,20.73994944040723,16.829052281004888,27.850527783032074,28.49067545328534,26.995388247133874,27.773262260673782,27.43998052923531,26.399519865935297,25.022691542250282,21.833341863268682
000000000000000002c8,Dan Sai,30.32972545233978,29.8329372521603,28.03034136545668,29.31327307326767,29.89142113027649,28.84564727718686,28.173910049320213,25.837437504053348,22.44004883930835,23.062975872058633,22.33894812897784,22.800196116839288,22.59275614420575,21.7620890170441,19.218765314705717,15.465396800169902,25.695792524943997,25.801704418566814,24.59580500295586,25.38378896572123,25.424557983312432,24.686698955511716,23.242183241733308,20.323552030675575
000000000000000002c9,Na Haeo,30.25411024530543,29.708554506226573,27.886516938654005,29.199708501686253,29.860554969630932,28.888948196483472,28.47723346246176,26.21901287145859,22.563697301494024,23.1698838943554,22.44694181083694,22.890067381655456,22.740441899352373,21.871254871241877,19.435293694808042,15.709550248489851,25.743638034718135,25.848977535784172,24.596076475990163,25.410943936171716,25.49034230984032,24.721018719183533,23.38948965449283,20.50887900810574
000000000000000002ca,Phu Ruea,31.16468345446467,31.052567128238547,29.232582913912285,30.279190215629757,30.731186456490132,29.454370877953366,28.314364093661,25.818535429512004,23.062520127690444,23.882819868560553,23.064597813967655,23.482116686177076,23.207047039151558,22.285842530340236,19.449914855087613,15.579878605401019,26.49719582582134,26.825639986652277,25.587498704524492,26.255790297462077,26.20264470896493,25.239677524838374,23.581570199819737,20.640399473716798
000000000000000002cb,Tha Li,32.03709391889903,32.212616405267845,30.240449655467092,31.250609926245698,31.43301899789396,30.10509078365635,29.069288345863097,26.521829366780707,23.767370767703024,24.758837899394443,23.863190078735375,24.235305220505314,23.910848323778193,22.90022819343657,20.20871854760183,16.346784519714006,27.334860071642666,27.891085188416252,26.48185512060409,27.12715265997527,26.984050689346514,25.937504801256928,24.34462913425492,21.303340654199094
000000000000000002cc,Wang Saphung,31.49863742801317,31.7631046971531,30.03856058594185,31.02713215063652,31.068111406150464,29.76838882933274,28.69619495310684,26.132459349745677,23.57583766964313,24.437083811117425,23.641123516001624,24.010411317974135,23.83307761063815,22.856194235078004,20.135617793198197,16.19141330695125,26.957432353242936,27.46493103352001,26.264227762966314,26.89681684886312,26.76568089478407,25.775483527758464,24.132927701151985,21.026359973950463
000000000000000002cd,Phu Kradueng,31.20794046885935,31.057479125824763,29.430607035622693,30.609431503068183,30.57986386427242,29.480084623270397,28.42114213402594,25.91808202406942,23.395908507541662,23.932716973148203,23.260979469261386,23.767317431245896,23.6385813471097,22.80365278708997,20.15095625160941,16.306817201609384,26.692446762768217,26.87005248567954,25.78199210475336,26.533974938843407,26.467258149711675,25.582163356192694,24.092868376015456,21.02931271520388
000000000000000002ce,Phu Luang,30.66088286049348,30.525599380884437,28.795547980936185,29.96467631022138,30.16752631815073,29.067470843975382,27.90859447511855,25.424418771320905,22.873307954185048,23.450400521042024,22.637287947173835,23.09613304725062,22.98707456931092,22.17000905615654,19.35940149030117,15.465612452350255,26.148764012002562,26.38398915869561,25.161634375417357,25.873797962156136,25.884046688242876,25.07281646467684,23.3646558869191,20.341107062660573
000000000000000002cf,Pha Khao,32.2906848832673,32.27745725594317,30.715996379478327,31.76782879548917,31.504466898301096,30.26960377412686,29.24855569577687,26.688168701911078,24.227092742919947,24.93811986586629,24.273747216019,24.617797462612998,24.502366870057372,23.489742391249738,20.739051325180974,16.756157213098884,27.670429573807088,27.985975661932276,26.929881084666558,27.560862185908324,27.387701954561145,26.354705952663068,24.798667511285544,21.61516932187198
000000000000000002d0,Erawan,32.240905604507006,32.489512329101586,30.7938972611861,31.7315905946674,31.558917467521923,30.366597077340813,29.321334977583476,26.72459216602348,24.191994943329806,25.023685885342704,24.321830906723505,24.61285439231181,24.471785306063587,23.41312066280483,20.676887410481793,16.62949672433784,27.65718622381039,28.133841571229897,26.98016652425133,27.566456890684204,27.389792776396803,26.371845222241973,24.709336464621824,21.52497840106171
000000000000000002d1,Nong Hin,31.344947306315127,31.62629201979867,30.103350157964822,31.118553543090847,30.98635778881257,29.665387526012626,28.520572153727237,25.94451555203993,23.571078854515463,24.38837698073616,23.67486679440455,24.051553817022437,23.95861632937479,22.975103142147994,20.27995736258373,16.3299066271101,26.866193571544855,27.368745531354655,26.30668787275044,26.934361376081217,26.818994631086102,25.796803592500254,24.206930905296712,21.02689977373398
000000000000000000ef,Mueang Satun,30.10300121446598,29.895020882636697,29.814683061214584,29.126620294055826,29.24004255234473,29.557665406758506,28.767227659202288,28.545599953572435,25.91999071033045,25.889731414126683,25.81823181746363,25.35285160036856,25.29142229586045,25.50442921807879,25.103510887721477,24.66603208208558,27.780156605667177,27.757552792440105,27.696900479578943,27.06916359486084,27.00883109285306,27.264362815986903,26.597761409416133,26.276439769281374
000000000000000000f0,Khuan Don,31.414363662510727,30.989344836370066,30.93192243184131,30.080679613923397,30.33564808466665,30.895769803817984,29.687554541461566,29.052947907059764,24.52293377880639,24.200192581246455,23.894922014349696,23.853097018585927,23.765286603257017,23.730924716061132,23.529859945218877,23.039145723722545,27.217754694969162,26.953903630226193,26.909038303323015,26.364589408979047,26.299541400230115,26.579745371918726,25.916797209439235,25.521100305992228
000000000000000000f1,Khuan Kalong,31.587250848249973,31.174141901189646,31.19923313603259,30.298181903723528,30.510273482582804,31.088363474065627,29.840270834258128,29.169928143751193,24.5365914373687,24.148374771349374,23.882294487230723,23.91517716032088,23.791373900211237,23.72294027733082,23.576677576700867,23.104827565687884,27.2983910936298,27.00977858919088,27.01942565802374,26.477137756347673,26.392073642846327,26.663640455766174,26.029173775875222,25.630076261510204
000000000000000000f2,Tha Phae,30.70460984494207,30.403837778870507,30.44203267701917,29.527705791634588,29.64679558265939,30.139476994617464,29.421403438944232,29.087406012433192,25.669378934331924,25.42272166937172,25.34345045492685,25.097468273180773,24.995833634210886,25.077219602199808,24.849941944964076,24.357270288348914,27.798605575919733,27.65962937046107,27.668865493989347,27.026178995768248,26.94282090451238,27.231447017472696,26.687833501251674,26.346533663290657
000000000000000000f3,La-Ngu,30.416839181668404,30.174088407610146,30.15869181630534,29.35194804662268,29.433286176972324,29.844519216453715,29.154905846568685,28.918137263251527,25.92820475575847,25.773777656653774,25.759556055192206,25.42143569670293,25.305095449837015,25.442179543349813,25.17012299924552,24.710018861060075,27.894133882744395,27.812031133291974,27.811604171082667,27.158956365067855,27.080210162810907,27.356634545141436,26.81596148981299,26.48978063859085
000000000000000000f4,Thung Wa,31.174745924648285,30.85977953625966,30.88808820980454,29.9380456899668,30.119627538903988,30.727697284913187,29.819405784441813,29.343284862218162,25.003611682710215,24.70567593925445,24.549124370096067,24.467781291482787,24.3478926357253,24.303154533353226,24.097997300449407,23.63096451843124,27.515475906438144,27.331522960580287,27.346517429104114,26.729623809418143,26.671461295255867,26.945936987410402,26.398396565491005,26.06508847929488
000000000000000000f5,Manang,31.233012279565802,30.892235310872415,30.936353777456997,29.947236832328485,30.127331366055273,30.744640494084035,29.858027140299495,29.368460520088234,25.05686707427538,24.72005637348564,24.56507997374606,24.48466257288838,24.366809170488022,24.331486400659553,24.164483775263268,23.682095055933825,27.547480176842754,27.341693115234392,27.36659753771798,26.74282217716827,26.67092997233075,26.957504891658196,26.425084122367547,26.08203701009533
000000000000000000f6,Mueang Trang,32.26493886311851,32.0923145259823,31.949865832629527,31.04173016247451,31.47061087118615,32.201771689750075,31.15925572025885,30.196221529622548,24.827777072116085,24.436465048575208,24.38414111438101,24.315678660074894,24.258036680479332,24.01300900433517,23.751402035275042,23.185668748816195,27.884029635867574,27.67637868657845,27.6572137574892,27.118257739092872,27.216756026809303,27.38722883344773,26.763731741690442,26.22211387525115
000000000000000000f7,Kantang,30.50610151637114,30.42479123156458,30.31801820257711,29.57763172313327,29.74530359652178,30.276335642597484,29.665149122181525,29.39199517349485,25.966489528744155,25.877551526362375,25.879925698258322,25.540581091953214,25.438798986252404,25.500177399789564,24.94748161995767,24.392634078632927,28.031544499664832,28.068358836158296,27.99866358690925,27.37559435753147,27.369663432407712,27.600040498739837,26.949113630540324,26.56261076352316
000000000000000000f8,Yan Ta Khao,31.82570409001533,31.589932560276367,31.511708089467668,30.560519209853183,30.828841187073333,31.51675886549394,30.44133854084189,29.80935791816168,24.812818345078504,24.483992863560605,24.36963408873964,24.27038653949362,24.178848548408055,24.09987114571239,23.84226943007463,23.29979986970113,27.658256056502086,27.468792353449672,27.44685015291784,26.84798880224832,26.882908623497794,27.124747405181086,26.509614652341575,26.08345449353632
000000000000000000f9,Palian,31.316698676952438,31.051162601784252,31.020099238151534,30.092705075176465,30.30982751892387,30.9234184117709,29.966586443767472,29.45329266846538,25.007811862374297,24.73272414645137,24.606897370711636,24.479341770485423,24.38039455321678,24.340669431087495,24.08236179443951,23.579025500103256,27.605265247879416,27.437645308637407,27.42473612983448,26.81449015889193,26.809399587290322,27.063978713031,26.47448961562007,26.09790223846047
000000000000000000fa,Sikao,31.379671058819945,31.38711284290662,31.232998782731773,30.35821521973715,30.728176034374176,31.42803358598191,30.714624822707417,30.137642004655664,25.708783632749107,25.451860350241414,25.49587120287348,25.188918136002204,25.199021918226652,25.056221239494576,24.56477475517242,23.85840102415036,28.120920790635164,28.094937364982858,28.0538362709475,27.472349548339867,27.500044732692455,27.717168766698816,27.072324130235835,26.528175661744214
000000000000000000fb,Huai Yot,32.20331974867396,32.08760818757447,31.85037351701921,31.05482184437205,31.576120787627968,32.12690529835627,31.09863623488475,29.952579032456146,24.71828229642964,24.216046351548645,24.189746338206074,24.13894896987799,24.067913439846798,23.773928572780424,23.62964395133718,22.880309295306425,27.715738664178605,27.520047896037756,27.45172789423351,26.963104358446408,27.064598588179578,27.191704762382436,26.59408728232374,25.947398878829013
000000000000000000fc,Wang Wiset,31.85467560412839,31.86717651367189,31.687394002278666,30.82059926949297,31.28972142836629,31.944804603726276,31.159759695015723,30.25654810605166,25.195104011086876,24.839550182866134,24.85839563706344,24.640221108829294,24.646016737994046,24.374124863568493,24.03297182569319,23.280479230517766,27.903298914292296,27.833018954407954,27.799030450559155,27.24649336870981,27.30286156747857,27.483929299747263,26.8541739849016,26.245693172468055
000000000000000000fd,Na Yong,32.27256259755194,32.06506457206533,31.943820099137806,31.014999637440763,31.42162204318578,32.037373026008304,30.87778474204563,29.822128417876712,24.712500730335222,24.277923949151997,24.203955899752124,24.184583054240978,24.103715423844843,23.905853545360102,23.676563399877327,23.1455168757144,27.80121771657571,27.549763606144854,27.539467640412184,26.994715985681278,27.092946696485235,27.25086776863818,26.600329120342572,26.035722788354775
000000000000000000fe,Ratsada,32.22216898600263,32.09769185384117,31.799556477864606,31.067638142903668,31.625599161783878,32.11897481282554,31.057742309570337,29.858036893956825,24.65749715169273,24.08028767903648,24.063121541341168,24.044336954752627,23.95294189453127,23.64758911132815,23.58051961263023,22.753638054342854,27.662473551432313,27.446409098307313,27.33981831868492,26.88917439778648,26.999931844075544,27.10556844075523,26.53832194010419,25.855344166475206
000000000000000000ff,Hat Samran,30.615528034714053,30.45064434315426,30.37951178400774,29.557547112231006,29.724473063151063,30.233502600328006,29.657612638653468,29.41909592911091,25.85552024601393,25.71581403624339,25.696600840826477,25.362965345082817,25.274835128304368,25.361578426720982,24.971990698088664,24.471123285325355,27.995013562088516,27.963140063015945,27.902469678195047,27.262056324317044,27.26376118210129,27.51688334147138,26.959660828788348,26.642338109836754
00000000000000000117,Mueang Yala,33.227423250713066,33.23344557020402,33.34251755487354,32.69480485219807,32.37255784776478,32.66067984444757,30.17350155784973,29.309867863160918,25.003438585069468,24.648186742389036,24.493737463572693,24.39717666868182,24.09506480383497,24.354607844277055,23.900495760478698,23.565047704872992,28.244125986250648,28.13395550440231,28.208240114242336,27.61775733584452,27.332001652793302,27.581637127588692,26.38230704171319,25.94623969582953
00000000000000000118,Betong,30.931598702500168,31.142910775955635,31.127603727026482,30.12574425006737,29.92087471095997,30.36189774904217,29.062487425822432,28.18791276933055,23.03994608093498,22.578688875980323,22.27900686680588,22.154734574241225,22.180367419948087,22.050994445099253,22.238951315459637,21.774976584619594,26.096766853186388,26.05814640439792,25.952678580448566,25.29338484840834,25.10163234199146,25.357340448021453,24.75839207674811,24.320868534812924
00000000000000000119,Bannang Sata,32.776450025175535,33.3265117266025,33.229682360197394,32.24614934791136,31.81803531163387,32.24280028464039,29.832823112740645,28.75928292971608,24.203751758478795,23.914222196761187,23.64496448063249,23.556527376825606,23.32414051078219,23.451599466126822,23.140097450419965,22.63173739417216,27.56088259810363,27.73564029567193,27.598073591265784,26.8893915841919,26.594770786218497,26.867966882062493,25.673821016129484,25.106873173774396
0000000000000000011a,Than To,32.052140063774324,32.59174710405554,32.43013416073189,31.390733324996855,31.02360399447808,31.494122922323612,29.465108570626136,28.424824427600598,23.818792575743167,23.52569964649234,23.235211578617275,23.10866969659079,22.946485243386395,22.99064641192679,22.846528637893822,22.310822730700654,27.029614319840125,27.189392747336314,26.98915805971722,26.293879501218743,26.03972780801419,26.330401710572307,25.31085217483647,24.7498007644369
0000000000000000011b,Yaha,32.53323222913242,32.507371140864876,32.69043972082307,32.056551545795664,31.76378627844026,31.99129313151044,29.80960403174687,29.025441134898674,24.451633011667372,24.10991754899947,23.983593321683134,23.873374034145442,23.595589546069785,23.767586862664498,23.39576362476016,22.93979392036936,27.61120678282623,27.501987272563756,27.59078819944149,27.00734750848069,26.74446500008568,26.965890556469322,25.870912229303748,25.4199493502685
0000000000000000011c,Raman,33.067903517877056,33.33850129005547,33.22922095212799,32.4867303300454,32.12940693021572,32.47361252502827,29.937341647677975,28.966342102118542,25.06368294322018,24.72351594361122,24.45710595088937,24.382260515704864,24.104350565464514,24.348226583228946,23.884486462735055,23.539173245050733,28.23567550947084,28.223033740285576,28.13885229338642,27.521067755677183,27.265056342998665,27.519923250530276,26.278599621914744,25.793925491316095
0000000000000000011d,Kabang,32.180436152905514,32.03648398970435,32.10671523552731,31.430979428811785,31.309495800997333,31.717933092145472,29.82913474473984,29.20490600967211,24.33339365731301,23.93327120890662,23.831866734147447,23.67632870294354,23.49372522584811,23.613186924577136,23.385465188715685,22.928498367714692,27.423341734219466,27.243017344066903,27.28806229762977,26.71146620128713,26.51661492181741,26.77581496337173,25.85797607962012,25.47415324443957
0000000000000000011e,Krong Pinang,32.962819681049886,33.25240489818434,33.27227494981556,32.49926556245783,32.106661233784266,32.41985526379246,29.973761080518205,29.012888188247867,24.42671544581286,24.0986898539979,23.88189738709252,23.81986854459035,23.55045312952114,23.71825631224081,23.332915732301334,22.870163675279166,27.776962600519653,27.813140737274566,27.788976203070767,27.144435439875117,26.853232659233964,27.086544592586588,25.88909785894702,25.375004451311256
000000000000000001cb,Mueang Trat,30.63729647074447,30.368051301781012,29.019604709495354,29.963079440310793,30.49478724492472,30.48873148033373,29.875962752429842,29.662189091404745,25.530957916228296,25.474241809825312,24.76387278081465,25.499875898331705,25.11541696711839,24.811616952303662,23.912969784889206,21.9235577701589,27.567054057244327,27.515879470620508,26.629621498257528,27.241417956278443,27.318327956696688,27.028963109066634,26.456434371523102,25.59358763492429
000000000000000001cc,Khlong Yai,28.61793911698938,28.21742306032045,26.958037533967413,27.510642408288067,28.22730120230414,28.2585862754048,28.516991435617662,28.22371045671158,25.468283611795197,24.930863886294176,24.39179599043254,24.799772710385554,24.85829803909083,24.701750735960168,24.20364415265514,22.613712382987355,26.71533105822579,26.38152103147647,25.574836753071242,25.928315005095133,26.299465057815354,26.15590453216997,26.03272842186087,25.320873157081724
000000000000000001cd,Khao Saming,30.927859189094782,30.660653303887162,29.488465867348793,30.41584480122327,30.756880967259796,30.789555979504158,29.999059927937477,29.711228848172752,25.622181799652402,25.600815285965595,24.95670861293783,25.702499370983272,25.236514132905103,24.839859624740203,23.952869137638594,21.889998358671455,27.713280372736314,27.72743596534848,26.92288816492859,27.519937824400948,27.482519176611497,27.15033314556159,26.56060485839846,25.627687702703934
000000000000000001ce,Bo Rai,30.65320434570315,30.30952924531084,28.99449387035153,30.098199756666183,30.636365022330473,30.51174259405029,29.36738071660888,29.10626516052001,24.538228010857264,24.472393027119278,23.912863952812128,24.626561837908888,24.15572161181222,23.791549555460634,22.824340013525976,20.698436138934607,26.800573756777027,26.807026426819572,25.983969440679463,26.630497083992818,26.612981967268343,26.311286571108088,25.614246206173974,24.702616048971517
000000000000000001cf,Laem Ngop,30.0477972871514,30.014115068989437,29.011740506079914,29.568901258899338,29.828016514931974,29.80736336656798,29.452798790060086,29.170020903672413,26.76663078390144,26.753179816789544,26.026329188193063,26.579134311470956,26.35137143699074,26.010370217600197,25.03462841074956,23.245384004943983,28.293532570459533,28.301445827689243,27.48298741822604,27.939204357516406,28.0083442441879,27.671777540637624,27.053306415516865,26.236533675655263
000000000000000001d0,Ko Kut,28.770717390193514,28.868009227190846,28.159802411693025,28.21120437503787,28.352569698363332,28.36752139542456,28.33706998603291,28.106141172062053,27.271364552106068,26.809399532347705,26.296778881457445,26.313426717122415,26.50187841607621,26.35937790981561,26.227176400118115,25.17333897957236,28.057495732270493,27.884116949037086,27.174260906840498,27.272943541061068,27.531441385431826,27.398328961512856,27.314934190853638,26.779497756644922
000000000000000001d1,Ko Chang,29.565247255617457,29.59352771655935,28.695919992257906,29.07719178070895,29.31195359788502,29.272968903962582,29.033501386212897,28.774806834404366,27.012139383951848,26.92368037593259,26.220651217623896,26.61969344680376,26.52488737364075,26.211301030339442,25.344751815108584,23.720873006993543,28.27320651492559,28.255039758080855,27.46706468736805,27.817677293382268,27.942133970518395,27.631186174272436,27.08182089865747,26.345545707181095
0000000000000000036a,Mueang Phrae,32.86917558519771,32.21440443744085,29.91977891586769,31.0867555930398,31.63637241802797,30.809558271928296,30.551859360203633,28.690240188027477,24.40118264308123,25.039232011274883,24.32827666311556,24.61036642548535,24.53485458466504,23.976616921164805,21.518316398851823,17.49072870754306,28.122756458629286,28.021087646484403,26.568606264056612,27.268595962062054,27.407712986801645,26.761351055723274,25.533721372662196,22.644492154860906
0000000000000000036b,Rong Kwang,32.558515018677184,32.12429476193471,29.679665295020733,30.978396462082756,31.321987307373337,30.72529555720467,30.464129514452935,28.454561493387985,23.995440334743947,24.729806028393394,23.981065434119117,24.285889450761506,24.154842317117478,23.58492639119871,21.087724399881417,17.317301188198464,27.785333967051514,27.80408007933364,26.288641662933404,26.977175567593402,27.04212247305055,26.42586463449814,25.228887597011674,22.389751521269595
0000000000000000036c,Long,33.24245418933821,32.6098017548465,30.45542710984217,31.418852473717372,31.820096531942585,31.002260631888607,30.65774850809133,28.877440675921807,24.75151650581565,25.19996065155704,24.599232375160184,24.83064720252292,24.7290833956198,24.087434740580683,21.831142256960533,17.7399164753147,28.462206519147912,28.317227131141912,26.956423009410464,27.57420608879677,27.64060579964677,26.94617017370876,25.764804841825814,22.91384603456154
0000000000000000036d,Sung Men,33.060545496786816,32.38360075591715,30.12799233877533,31.202191342589696,31.807221123480048,30.894561833207348,30.609043670982466,28.7947463974781,24.57789123699232,25.15773612401821,24.484802730109127,24.74895680745445,24.662654786468856,24.09999657907796,21.704211146857173,17.57660409974421,28.29934439710394,28.170820584861204,26.74591441000664,27.43110705139819,27.563051933370634,26.91203768330238,25.66592887140092,22.76871939845513
0000000000000000036e,Den Chai,33.21276848870357,32.24397890932927,30.139518020217505,31.14092275808526,31.824919653540285,30.73988213066584,30.704426187051332,28.935088077903,24.62215107135947,25.019968608134523,24.456737643405148,24.65565984502571,24.58269926603852,24.04117034087312,21.82328812332843,17.686465085367736,28.340191117020364,28.06629194379929,26.728751149220535,27.379500078081033,27.496454214834976,26.805452155035915,25.713759969075547,22.89659615957872
0000000000000000036f,Song,32.47121408511433,32.150210954715064,29.84162457197143,31.03482518514,31.22638365134217,30.66610174325799,30.16616710173781,28.09142651104822,23.875017252212945,24.635750769590747,23.94091085189431,24.25108460646412,24.090301208496122,23.48492603008566,21.02843802818888,17.28812334052041,27.692336703569485,27.798608946188928,26.31260510762535,26.956561234303035,26.980109505286613,26.384597330337943,25.0508148134672,22.16156848199769
00000000000000000370,Wang Chin,33.45627398775724,32.49511400638061,30.605846588781603,31.365136027841466,31.78569946583069,30.704871008253768,30.41800712335549,28.662612238484822,24.820229990817705,24.98353742772217,24.47627935685177,24.695130832209088,24.607882887412153,23.914483889541206,21.742305395460797,17.61077672601032,28.5152123717674,28.17158420393695,26.969439564964013,27.504881674705924,27.541188828426087,26.73395683861884,25.62021399995957,22.809464388694646
00000000000000000371,Nong Muang Khai,32.9172851793694,32.55331612789273,30.161340933135083,31.326662167635853,31.62551540027967,31.08191567623256,30.63690800522315,28.691648509795677,24.43105880274919,25.114691508900062,24.3662394668117,24.66085001627607,24.55130527380743,23.947533717299976,21.520630553274465,17.642283960842217,28.22513883186112,28.246622490160412,26.708755747477237,27.384889544862713,27.453822765928347,26.871432911266,25.5819411769058,22.694460145674945
00000000000000000372,Mueang Nan,32.13675283074164,31.834293533630955,29.813339255633505,31.076441230148596,31.08248034201036,30.600176337681642,30.32190606233638,27.970006768506533,23.53376445388102,24.397601799191918,23.796435332862863,24.04596660176264,23.829642268391066,23.202606795958946,20.459502592938005,16.65954526866301,27.27504957299852,27.4461067102429,26.167437277205035,26.797500287943663,26.660949084450447,26.168997250749793,24.801350980942825,21.7266382083139
00000000000000000373,Mae Charim,32.79421078701483,31.50183753896251,28.99945050173856,30.278014247333118,30.615048530337113,30.071350805186718,30.407184167503225,28.06922601103746,23.786587294253586,24.247289246287448,23.506531727824605,23.68025864471495,23.548637611772786,22.829892587217785,20.19715227805483,16.60704298417429,27.62788622978682,27.247262794878257,25.721628432744513,26.341353159643447,26.32729223666913,25.728714782032913,24.520588536324695,21.60370193366117
00000000000000000374,Ban Luang,32.000933396292616,31.696424956407995,29.835327676778025,30.939866429213122,31.077054369234016,30.464005234198385,29.582026140079968,27.303080823961828,23.38497975273036,24.297389043763655,23.709599804939863,24.011675031795082,23.741528824995985,23.07145778449009,20.320682748405222,16.62043384251073,27.1801496402238,27.437223662147254,26.15070143904183,26.727210828993076,26.63654098313603,26.069696936003638,24.395779892086086,21.384191968285567
