system:index,admin2Name,Tot_Prec,Tot_Prec_1,Tot_Prec_2,Tot_Prec_3,Tot_Prec_4,Tot_Prec_5,Tot_Prec_6,Tot_Prec_7
00000000000000000025,Mueang Tak,18301.808582894006,10138.185320065066,10189.717177068487,5300.132243701523,20815.88992715443,9247.596661231099,5243.920881389635,1780.2600170747914
00000000000000000026,Ban Tak,11295.933378130781,5559.184981832318,4569.39854197689,2325.8220102861815,11232.905842545451,5652.864855839225,3240.3414028158372,851.5907146201414
00000000000000000027,Sam Ngao,27462.676162123214,13887.024217233939,11128.068547066056,7730.22718106999,26122.103496517855,15184.668632615783,8144.885726076014,1662.2733086427056
00000000000000000028,Mae Ramat,15225.041926603688,14812.495536288092,12731.607224468153,7865.299496435651,12940.648599707845,9900.691321490795,3746.8269413789108,632.5951441503041
00000000000000000029,Tha Song Yang,19196.817348186636,25608.372997081984,16175.831332008045,16215.440820043228,12066.604590270099,11547.109455364825,6059.788839022319,1331.8454357839098
0000000000000000002a,Mae Sot,13529.571699637056,12150.91857694738,18970.04466895683,10087.5848465452,15004.384711076696,8119.665881442088,3106.494254653127,596.6421959002813
0000000000000000002b,Phop Phra,9096.12625133477,7422.148668178857,14154.6436272724,6422.611166141548,10447.491823463815,5335.627307495415,1666.582918233965,444.6191699970002
0000000000000000002c,Umphang,44419.33104851667,43007.31666706497,67501.93099205634,42683.68063651066,71805.70695940932,23631.116592610113,10746.899956643465,2534.5716794018244
0000000000000000002d,Wang Chao,6298.646919044793,3778.553211365494,6759.698882514355,2682.202604786555,8023.790937595741,4173.813322493609,2199.781262767081,746.5230782471452
000000000000000002c4,Mueang Loei,12568.965402086109,6748.388064827639,6131.288173450674,5549.427937607671,10984.807725405228,4468.69576774298,673.244310420781,319.4475115681688
000000000000000002c5,Na Duang,5556.640447570763,4015.213905428906,3547.8381167804496,3244.692951901754,5075.758497028724,2178.988259592243,174.01780104388794,47.11093632290323
000000000000000002c6,Chiang Khan,9609.2035237518,5922.068252027738,5556.759138886134,4547.184824859861,8219.028675748787,3137.8055861005596,431.4669209653257,358.7047744241416
000000000000000002c7,Pak Chom,10744.533352783612,7844.681464759976,8352.445032771426,6794.198810026458,9839.14649247375,4079.4360362557795,301.20768586934776,553.878122175441
000000000000000002c8,Dan Sai,14055.011740290889,6627.527371881523,6433.504781229357,6944.4208582055335,16771.621561027976,3629.4235569579923,1058.6680376967524,271.2187798644983
000000000000000002c9,Na Haeo,7665.518394334642,3436.9380946720344,2857.9650570336507,2698.9564473273713,7974.56850461025,1323.633998139699,901.8198840328292,207.66695179191288
000000000000000002ca,Phu Ruea,7108.549228399874,3211.438582062254,2989.8833150040873,3048.450323325513,7373.787454537785,2009.8458381615437,458.78086318122416,119.01447909953546
000000000000000002cb,Tha Li,7739.865632537768,3663.615013363782,3172.933333620838,2850.448900164343,7032.640914223239,2013.7811304503798,499.97520320321996,246.1704731810327
000000000000000002cc,Wang Saphung,10189.219536267077,4908.504683861079,5878.848968492772,5323.822247834299,11005.884643973555,3657.1316708882655,595.7182917520112,62.44913008061109
000000000000000002cd,Phu Kradueng,6729.924278830546,2844.007683220564,4273.66513927684,4748.105101489552,8423.752291404498,1849.693408204995,509.7051859343754,207.76296988339985
000000000000000002ce,Phu Luang,5463.575481802811,2243.7157047150185,3370.7322737160853,3048.0195737301137,6651.536195244509,1804.0834324874131,214.79452622019343,57.96671781539916
000000000000000002cf,Pha Khao,2944.0191784849358,1485.962890515608,1905.4122037298541,2248.619247226388,3842.450979236527,1191.5679227267995,134.66226390763828,17.845140727828532
000000000000000002d0,Erawan,2751.897213194417,1766.8560320321253,1815.336174719006,1793.6341144603844,3138.059570389167,1051.1148816127404,73.74606347411289,10.8391382321131
000000000000000002d1,Nong Hin,2670.47420890752,1224.6605092815325,1590.603706551533,1871.2626843924616,3437.591846078985,881.2125485962512,153.80153270294414,45.4081007008459
000000000000000000ef,Mueang Satun,4259.1053041028035,3373.244539927501,5258.466713954887,4741.534088576543,10010.7707268369,7972.240297242705,6646.15480730487,4920.748255858703
000000000000000000f0,Khuan Don,1091.4072576943568,861.6504669834585,1171.4185613837897,1081.8221772408954,1957.1048822215962,2291.1002125216464,1618.0082856047386,1789.4359770073606
000000000000000000f1,Khuan Kalong,2449.7528060370805,1984.7486141553109,2466.7848620933646,2194.616413407232,4096.5432543604975,4747.466315598583,4232.959686627108,5203.895809167038
000000000000000000f2,Tha Phae,984.5273759809194,716.1713172220716,1115.5153290075416,894.178563747219,2091.3793629075967,1962.6125574962766,1561.108566125234,1483.793037514126
000000000000000000f3,La-Ngu,2031.493889080309,1542.0839033874809,2180.42508556796,1685.6535504920812,4071.4699591889103,3200.2045323399943,2933.4794786602843,2990.9551557601676
000000000000000000f4,Thung Wa,2502.8382693674052,1951.5881041667042,2661.496660335858,1891.7629853215872,4342.108413756127,3478.1285822335412,3710.485086222256,4505.368281971239
000000000000000000f5,Manang,1043.414093634194,794.8305996212306,1054.5190091105069,831.4180170344372,1709.0958606355334,1727.5198054285613,1727.0000386284848,2092.81861374425
000000000000000000f6,Mueang Trang,2833.419874211853,2383.652410445494,3586.2347251088017,3234.7166760813957,3835.3728814517744,3349.6891564331813,2608.1880356227653,3795.855695379949
000000000000000000f7,Kantang,5029.482685317245,3613.8597351962444,6450.310213506924,4468.652029651754,7607.45281979991,4548.571974235423,3900.6459799046606,3430.8036711575937
000000000000000000f8,Yan Ta Khao,2711.483140029159,2459.077225025963,3478.738548008602,2612.9287940988356,4283.989672054964,3705.914445781707,3166.408685684204,4467.673332698671
000000000000000000f9,Palian,4674.706557863367,4138.1838108488155,5493.876893593282,4051.6885581998267,7897.727507334129,6382.807887720595,6144.962494179782,8441.92338503763
000000000000000000fa,Sikao,3459.6326757580623,2875.5694477483335,4018.285776985393,3319.3410447583487,3819.1799794159683,3095.1225789322575,2410.3555831329495,2893.2475800486177
000000000000000000fb,Huai Yot,4966.291994071474,4118.450660724266,5452.483486630867,4712.680454642165,5842.250402024213,5644.41843870294,4788.983731526953,8863.072931756224
000000000000000000fc,Wang Wiset,3447.0917328152004,2852.8287553525442,3735.4892396197592,3088.5673472138014,3536.395717379626,3331.3264505190014,2618.447747548422,4021.2410344198643
000000000000000000fd,Na Yong,1540.8787265562542,1406.5042865678374,1877.0005509750515,1583.078150223751,2170.383119599959,2130.7445061057224,1783.713854975794,2847.3061467862594
000000000000000000fe,Ratsada,1412.743474625606,1160.2795169437634,1368.4745776466293,1127.0942903612174,1622.8136793248796,1584.1826104220224,1605.3024447422401,2916.3638739324088
000000000000000000ff,Hat Samran,959.2299111506518,846.5850786480249,1198.1668949267444,947.8818396119509,1730.2591566095164,1078.8167066312303,1042.2531198763381,1163.2273738253348
00000000000000000117,Mueang Yala,1295.9587289875626,1069.686567595426,1363.9922860715903,1663.37513143315,2447.5775495127136,2107.8679012719326,1308.0081337040547,4632.990723387401
00000000000000000118,Betong,9569.868554095661,7608.91960927739,8303.9724893598,10390.608688767286,18656.382534045802,11685.247052497496,5080.3704997469395,25476.939084165235
00000000000000000119,Bannang Sata,3511.9682658644283,3307.4619564028353,2909.7242606055497,3836.965991538179,6405.046708409927,4427.720932241515,1993.7950142140478,11849.778560401877
0000000000000000011a,Than To,5530.819961882572,4796.868215096229,4488.220399630772,5806.21327442889,10282.687074200314,6675.027733032375,2746.6946529575416,16443.415059486088
0000000000000000011b,Yaha,2990.6429064287863,2739.5093941193,2900.6040286933667,3396.245712146105,5586.216423976187,4215.8388917249795,2341.0472126680256,8941.606560574324
0000000000000000011c,Raman,2687.1315423376423,2097.3666450752935,2231.39251944224,2826.945755550909,4488.232145833033,3635.9627084493636,2365.865966866064,11198.293421624689
0000000000000000011d,Kabang,2017.599090377957,1807.683659775117,1766.3427354546154,1970.1890233507343,3817.105381228877,2974.6530826671446,2036.4906677620086,5453.31254896276
0000000000000000011e,Krong Pinang,807.9575696781569,701.3226526961606,779.7030616021624,983.2179552293293,1458.8244605288785,1144.3482046650906,616.5610712154239,2911.7286888543304
000000000000000001cb,Mueang Trat,12261.68268087518,10156.062120813485,21802.177335454908,14680.376843759122,22277.45508629481,8574.682544180458,8175.3322045933955,1099.1785771426032
000000000000000001cc,Khlong Yai,1291.5519580392279,1312.347465283263,2351.5241185057394,1404.8635091893811,1988.0056695938113,642.9615951416539,628.4544764013851,77.97378750501895
000000000000000001cd,Khao Saming,8633.689340937372,6196.202351669237,12985.75262269413,9435.82550287901,13119.382669106652,6236.432471596025,5567.942288439882,772.2991326051599
000000000000000001ce,Bo Rai,6708.58010062891,4810.828353932791,11591.2478760925,7917.0706309197,11241.404007049638,5239.967944916558,5840.103937060225,1088.8972405485079
000000000000000001cf,Laem Ngop,2510.338267101961,1957.8432429996192,3707.784364057054,2545.6913837021475,3984.533300156687,1720.1829118167652,1481.9471584394867,177.30081170773974
000000000000000001d0,Ko Kut,2143.5010424688753,2190.4387350157194,3409.5385790993187,2117.8794669506597,3522.4862357756665,1349.0505274342556,1045.8943383908738,128.49326859548978
000000000000000001d1,Ko Chang,3182.57903917724,2892.3296855758217,5147.719320463667,2892.034255450379,5483.235511746127,2156.5245403486138,1675.5339168118496,212.62043428187275
0000000000000000036a,Mueang Phrae,11425.49123867072,3614.80041998134,6385.208734387977,3337.4664936084373,7977.445910408918,2450.0795646312185,772.7529853241116,205.8256459170697
0000000000000000036b,Rong Kwang,11286.307143511493,3508.476703623229,7488.731057313844,4007.385176290251,8983.684633928186,2258.1823390998097,513.4562801417183,909.2705720284407
0000000000000000036c,Long,17621.879454008737,5413.606562025408,9305.94294993924,5824.204801939047,14845.63268283956,4090.1973761614636,1166.914378490635,603.9660848150066
0000000000000000036d,Sung Men,5282.728607757417,1792.754888947805,2969.8153658287206,1410.7780872887254,3791.627543791603,1112.517912421507,292.6704538457534,92.81008073675866
0000000000000000036e,Den Chai,8298.780314875585,3330.89347932292,5133.066966106377,2073.4006481563342,6289.1540654257215,1841.034231324289,477.6510660236957,168.14747712378409
0000000000000000036f,Song,18419.041435424024,5007.850987059462,10754.474365894468,8543.202300096029,16293.484132316065,3934.642041720596,407.59176599839157,2861.0283488395166
00000000000000000370,Wang Chin,15538.34571590797,7765.130944483887,7753.162490379109,4007.800831891976,11880.30290815503,3666.059562028623,1558.4983477293267,224.5610800919579
00000000000000000371,Nong Muang Khai,1667.3167627128898,409.3877222229453,959.9040718424552,651.3051550921272,1301.9624887316838,372.71027404934756,98.04588078424041,60.866572909261656
00000000000000000372,Mueang Nan,10203.996267474866,3805.931213735132,8403.72625250349,6673.773289976869,10224.560646483475,1768.6884753638624,883.10185788192,1667.884969857627
00000000000000000373,Mae Charim,9737.469394200929,6524.444968287151,8544.780479058098,8155.96317980336,9817.93519907372,2394.2366200587326,1688.7811383387618,769.2534348202687
00000000000000000374,Ban Luang,3779.489143496869,1160.0089370147855,2840.940882922154,2313.232756451999,4167.122445265452,759.3292300841388,296.17444599189014,694.6839253163806
00000000000000000375,Na Noi,12850.336690798926,6013.616309187459,10078.391225443635,5755.313147286808,11680.924281838361,2943.0709196165503,1539.4647344907123,334.2446500628601
00000000000000000376,Pua,7467.456378693674,3527.568351530562,6460.037182923858,7500.701028343274,7331.973316768571,1786.6554728321,1099.3343558161864,1396.688097379722
00000000000000000377,Tha Wang Pha,7366.282681828854,3182.252189130409,6431.692777906679,6206.382052960117,7535.353298924017,1391.6743041253555,823.279400953592,1633.8044901099856
00000000000000000378,Wiang Sa,22100.13591678002,8889.458774438563,16516.14265174398,10426.66511154081,19902.99007342095,4370.119635542699,2009.5012092758623,1945.1726527312223
00000000000000000379,Thung Chang,6233.613955379001,2861.3117051984746,6343.3363755057835,6858.0687814357225,5313.457138270957,1874.3191886396974,1007.786737460716,1590.6896742166255
0000000000000000037a,Chiang Klang,3033.2710244880004,1144.5210817608179,2530.5082068246957,2842.9685419475322,2655.3397882106265,830.1410112287484,325.90939396128937,673.6697888262132
0000000000000000037b,Na Muen,10507.934770765492,4652.328728821698,7355.2363545745,3882.5457392767357,8861.110908734565,2481.552705125247,1125.1796702179254,310.82560778786143
0000000000000000037c,Santi Suk,3358.9245781823697,2141.8180672477274,3103.910524174746,3641.261252670661,3671.7600916320207,713.9214424011753,497.6755342446121,545.6090381117427
0000000000000000037d,Bo Kluea,8459.298284998129,5191.079834212507,7860.4769065641885,8689.261672062969,8600.641992185629,1939.7670229051625,1317.034318667767,1607.3905180903043
0000000000000000037e,Song Khwae,5857.305164318459,2085.3909246828034,5575.821960997114,5139.015626911089,4977.723798787359,1621.9597745820583,1217.2634816525028,1344.6256155275832
0000000000000000037f,Phu Phiang,3920.64883312431,2013.4859420234081,3387.979763893053,3156.762461551965,3934.772263530657,816.906182496688,378.11496034696995,514.3999673595615
00000000000000000380,Chaloem Phra Kiat,4548.964922425326,2388.357553770963,4706.452829950931,5815.567035805946,4128.0182921858395,1362.7237522480536,663.4150425817452,1305.3734506420055
000000000000000000b4,Mueang Phangnga,8849.451641327729,9053.062789627149,6722.8893715232025,6985.61351627462,10327.62192845064,5284.2687218320125,4099.975746749429,2699.251262172998
000000000000000000b5,Ko Yao,1464.549455613716,1077.6838788715063,1144.4331652248609,1292.6368710157917,1888.389465143166,1016.2155569375731,928.1246016212538,512.8178933012719
000000000000000000b6,Kapong,10636.928525720858,9863.96519243016,8574.345698969972,8093.962039604373,12140.681810322927,6841.92185585826,3767.1621687692755,2761.061562842014
000000000000000000b7,Takua Thung,7014.743445463741,6369.316674643873,5395.611899738686,5924.808520318012,8908.823324091296,4350.694216764674,3913.5367754973613,2069.322665297284
000000000000000000b8,Takua Pa,10210.091247590382,8845.708163064133,8777.32540137534,8860.80098910145,14092.076877915622,6871.65986738018,3253.090159979054,1689.3227049011807
000000000000000000b9,Khura Buri,15071.687645179145,14194.900305996225,14365.884439933068,12407.682187993154,23001.820479437887,8997.199739802116,3788.8217889491243,3148.5696152788173
000000000000000000ba,Thap Put,3852.716404729731,4264.387652985254,3290.4789519506344,3127.577097971299,4707.337598045199,2647.638591933718,2152.885848052829,1614.807669969634
000000000000000000bb,Thai Mueang,10292.64526092866,8814.142672622907,7679.13670143894,8275.511627210355,13065.147010455412,7012.28094156957,4995.767813860201,2331.0338215706397
000000000000000000d2,Mueang Ranong,13978.272658071328,19519.452765739665,12306.094553433219,10963.70379261316,21391.134751226386,7461.6827261232875,2554.0282780934776,4254.295019966247
000000000000000000d3,La-Un,7614.928741129707,12323.714372412363,6764.348800784466,5235.676199486676,10274.355362951988,4635.695530164007,2855.222977857964,5100.884679652663
000000000000000000d4,Kapoe,8413.506599865708,10842.257176006544,8125.689950595182,6439.712533552505,13524.706574600816,5106.187759327421,1915.8124536738676,3280.3377908575767
000000000000000000d5,Kra Buri,12483.651266574858,19557.110730957516,12002.993629560286,8341.679241627338,13293.69159741121,7673.179041544596,6752.540589754253,11076.703482235182
000000000000000000d6,Suk Samran,8323.447006193797,9375.852567079954,8103.509685005861,6580.084954811546,13978.224952073193,5289.929869974361,1892.7285013960857,2722.0804727269156
000000000000000000d7,Mueang Chumphon,6163.2552792006845,8114.967724393395,5797.11120778813,3820.793446124301,5492.583797716627,6412.198028987063,7616.438385333266,11499.983626739651
000000000000000000d8,Tha Sae,14296.366456256195,17060.4549017981,16411.716304788402,7258.319993145325,15811.68151102253,10280.20613329551,12797.856729703793,20420.55014515484
000000000000000000d9,Pathio,5172.785682590335,4012.599487263549,4848.605133097781,2485.588794593251,3285.8087534493093,6631.309641518313,7299.720673220766,10216.516975956338
000000000000000000da,Lang Suan,4122.912977841321,5722.54585818403,3608.563837327209,2757.601216247036,4524.8630540707545,3951.097364814142,5330.180044986219,6206.587807892817
000000000000000000db,Lamae,2524.2808261787186,3687.772027763666,2698.9762121705444,1776.5946239536884,3069.285969238655,2379.145837226569,2949.4605401455183,3798.7774072404
