system:index,admin2Name,SM,SM_1,SM_2,SM_3,SM_4,SM_5,SM_6,SM_7
00000000000000000025,Mueang Tak,30.841239261716456,27.813387768988708,52.34936633494942,122.9085395934338,152.37381134643198,166.34338691843166,111.98662073658251,70.11453602109385
00000000000000000026,Ban Tak,23.00429144797778,18.82287743130596,26.05778789749924,67.5799783883915,93.61188638468663,106.24418030256253,53.2713723371411,33.312002161160855
00000000000000000027,Sam Ngao,27.099421745860237,20.933118191641608,25.471703513331985,59.12829648666805,82.39165036067874,98.96203381910577,45.63973014806812,29.27363394760667
00000000000000000028,Mae Ramat,42.526460606693455,63.83107607163371,108.75368349605804,122.65119302459145,122.65119302459145,122.65119302459145,65.84256252284239,41.03020414556466
00000000000000000029,Tha Song Yang,165.6501438434983,210.24258178530334,321.49512165050135,377.4031440078907,381.0165009041591,382.5523261548577,324.8231094854514,273.3223861581457
0000000000000000002a,Mae Sot,77.36866598777999,146.66612525458248,232.25351832993886,248.80276985743373,248.80276985743373,248.80276985743373,189.6635336048879,140.75600305498978
0000000000000000002b,Phop Phra,102.7795783818981,169.48238645612892,283.6307585870096,345.17578544685006,346.8583998046557,346.8583998046557,288.8835503825493,235.20437896793095
0000000000000000002c,Umphang,156.76554012268303,237.44102024102034,352.1668070668074,434.6762356048072,438.7453709739425,438.7577562720421,381.683198783199,326.9168196025339
0000000000000000002d,Wang Chao,42.76011323268206,43.61446492007106,101.3782526642984,222.67857460035535,242.70406305506222,242.71529751332156,185.33420293072825,134.57531083481348
000000000000000002c4,Mueang Loei,48.52061227055572,48.99346240885088,89.01183681166708,169.8683869751069,242.09082222780992,207.7644895649987,169.86242770932867,128.55114407845113
000000000000000002c5,Na Duang,40.06409901811644,40.561443783709024,73.19083114368692,151.78653021712077,221.5905822154613,183.8897939427465,146.35302171207306,106.4905545567695
000000000000000002c6,Chiang Khan,85.09394168875421,87.8514199166982,127.73968193865954,218.13496781522147,287.44244604316543,255.53669064748195,221.07750851950016,180.66728511927298
000000000000000002c7,Pak Chom,86.4002711363076,109.10203763043297,182.861383616794,286.7850875030809,342.96716785802306,302.8022430367266,263.7112151836332,218.45665105578823
000000000000000002c8,Dan Sai,62.76344847775176,60.661065573770486,112.44066744730678,236.4878337236534,301.38595433255267,266.8366803278689,221.85750585480093,176.33077283372361
000000000000000002c9,Na Haeo,78.81003460207614,73.56303985646544,111.57809816737152,215.86739715494042,272.5275278738946,243.94268870947073,203.63189798795335,163.24734076637188
000000000000000002ca,Phu Ruea,54.156392045454545,51.12297585227272,90.76478456439392,186.24649621212123,253.07405303030293,220.5617897727272,179.91435842803025,138.44883996212124
000000000000000002cb,Tha Li,63.45645295587009,65.21152610919472,122.48296657547287,228.49500416319728,299.8902343285358,264.878529796598,222.91932913048652,178.1940882597835
000000000000000002cc,Wang Saphung,40.75333817653469,39.334725753723205,82.60774427896838,173.29351253178353,250.49868507083178,212.81731202324738,170.37163821285867,125.62466400290593
000000000000000002cd,Phu Kradueng,35.09705913134485,31.00011512297227,40.49021454735741,125.24387231815807,205.3349869178441,169.43333333333337,129.26763997906852,89.23773940345372
000000000000000002ce,Phu Luang,41.46154176201373,38.8017019450801,78.223069221968,187.40336098398174,264.77203947368423,226.26423054919914,180.52166762013732,134.35108695652173
000000000000000002cf,Pha Khao,33.93322127743723,31.18584140794938,48.341032232548955,129.89296025311455,210.7644057741745,171.75182914771602,131.09640102827765,90.10355942258259
000000000000000002d0,Erawan,35.15689325035903,33.87453326950694,62.66696984202967,138.27640019147915,216.29528482527525,177.880828147439,138.15469123982768,97.1608664432743
000000000000000002d1,Nong Hin,37.144164118246685,34.347094801223236,60.96824668705403,150.6675840978593,234.29755351681956,196.26467889908258,153.40606523955157,110.09250764525991
000000000000000000ef,Mueang Satun,179.24965041949667,232.58332001598092,225.85912904514595,239.22017578905323,239.22017578905323,239.22017578905323,239.22017578905323,239.22017578905323
000000000000000000f0,Khuan Don,153.12313546423138,192.30365296803657,180.4538051750381,232.55833333333334,232.55833333333334,232.55833333333334,232.55833333333334,232.55833333333334
000000000000000000f1,Khuan Kalong,125.61534490849367,154.30822774910064,141.3318004066949,224.2023463162835,224.1070545909589,224.2023463162835,224.2023463162835,224.2023463162835
000000000000000000f2,Tha Phae,148.48628906250008,202.46980468750007,193.41359375000008,234.4670703125001,234.4670703125001,234.4670703125001,234.4670703125001,234.4670703125001
000000000000000000f3,La-Ngu,139.77792153589317,194.24390651085145,187.0883973288815,246.55692821368945,246.55692821368945,246.55692821368945,246.55692821368945,246.55692821368945
000000000000000000f4,Thung Wa,114.34785727093423,149.19557109557104,140.00821230051997,235.32334588488422,235.0268244575936,235.6377980993364,235.6377980993364,235.6377980993364
000000000000000000f5,Manang,113.52021318594551,144.51133043821562,132.81717331227796,226.15400710619826,226.15400710619826,226.15400710619826,226.15400710619826,226.15400710619826
000000000000000000f6,Mueang Trang,80.35976163450627,112.05660234581916,106.68806280741585,210.95001891789636,210.15191070752934,213.26645856980707,213.26645856980707,213.26645856980707
000000000000000000f7,Kantang,103.01246743095366,155.131969775925,153.37596404377288,244.13716779572704,244.13716779572704,244.13716779572704,244.13716779572704,244.13716779572704
000000000000000000f8,Yan Ta Khao,88.646644106035,119.10144764053396,112.37063357774022,213.68635081782293,212.86995675878927,213.68635081782293,213.68635081782293,213.68635081782293
000000000000000000f9,Palian,99.77663702506065,132.47247372675832,124.56896725949882,227.585367825384,227.0736762328214,227.585367825384,227.585367825384,227.585367825384
