system:index,admin2Name,ET,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,ET_7,PET,PET_1,PET_2,PET_3,PET_4,PET_5,PET_6,PET_7
0000000000000000036e,Den Chai,51.08866666666667,123.54733333333334,70.816,110.16066666666667,118.33933333333334,98.3,71.24466666666667,26.498000000000005,175.23600000000002,141.05666666666667,143.04466666666667,110.16066666666667,118.33933333333334,106.29066666666667,110.48133333333334,98.87133333333335
0000000000000000036f,Song,35.262191623637406,111.4991967871486,65.42157200229491,109.0003442340792,120.07745266781411,95.31067125645441,50.84870912220309,19.47756741250717,179.92082616179005,138.32312105565117,141.5686746987952,109.0003442340792,120.07745266781411,106.20619621342516,109.67033849684452,97.71399885255308
00000000000000000370,Wang Chin,39.26051282051282,109.53876923076923,57.98533333333333,108.86574358974359,118.0991794871795,105.53846153846153,75.45938461538462,27.785641025641027,172.74851282051281,142.0614358974359,144.16697435897436,108.86574358974359,118.0991794871795,105.53846153846153,110.67538461538462,97.10820512820514
00000000000000000371,Nong Muang Khai,42.79050359712231,117.8811510791367,65.71438848920864,109.44431654676261,120.35208633093528,93.18316546762593,49.98057553956835,21.119136690647487,177.7162589928058,139.31741007194248,142.71812949640292,109.44431654676261,120.35208633093528,106.94201438848923,109.7720863309353,98.31496402877698
00000000000000000372,Mueang Nan,50.1021897810219,128.68185610010428,69.90928050052138,109.79332638164756,119.14608967674663,88.20834202294057,31.64129301355579,19.197184567257562,177.77591240875913,137.19144942648595,144.60479666319083,109.79332638164756,120.15599582898855,111.16100104275287,109.04191866527633,95.46642335766424
00000000000000000373,Mae Charim,,,,,,,,,,,,,,,,
00000000000000000374,Ban Luang,48.45,99.60000000000001,82.5,106.5,119.15,84.55000000000001,32.7,18.6,173.60000000000002,133.9,137.0,106.5,119.15,105.35000000000001,107.05000000000001,93.75
00000000000000000375,Na Noi,65.89657320872274,135.8588785046729,67.26822429906542,106.46199376947042,115.26199376947041,100.05576323987539,41.9993769470405,29.384735202492212,173.54143302180688,135.8588785046729,141.2557632398754,106.46199376947042,115.26199376947041,102.12118380062307,106.77663551401871,95.24704049844239
00000000000000000376,Pua,51.47514450867053,102.02658959537573,116.70173410404625,110.39479768786128,120.96647398843932,84.14161849710983,42.926011560693645,25.282080924855496,177.06300578034683,139.85433526011562,141.03699421965317,110.39479768786128,121.86300578034684,113.73294797687863,105.28612716763007,89.9612716763006
00000000000000000377,Tha Wang Pha,58.45,98.0,101.10000000000001,110.9,122.15,79.80000000000001,36.35,21.900000000000002,177.35000000000002,140.0,141.15,110.9,122.15,113.5,105.05000000000001,90.30000000000001
