system:index,admin2Name,NDVI,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDWI,NDWI_1,NDWI_2,NDWI_3,NDWI_4,NDWI_5,NDWI_6,NDWI_7,NDVI_p75,NDWI_p75
000000000000000002c6,Chiang Khan,0.4971225907227598,0.5819180132696594,0.6484467866324346,0.6265191245625888,0.751697033979599,0.7863517968040458,0.7375414262425232,0.6676659098106299,0.2323384989823972,0.33398267504930984,0.5130143931668297,0.5116861339566516,0.5853704196891345,0.618815534156793,0.5632781834261446,0.4417258185337383,0.6615548834621946,0.46734043071662124
000000000000000002c7,Pak Chom,0.563950409497855,0.6331412172170989,0.6918304945363064,0.674178005666387,0.7000858481214318,0.7634672610586266,0.755388758324268,0.6851628575383886,0.30078984158733646,0.41899951815920006,0.5119601839374797,0.527191017786453,0.5229212870202903,0.5924653152297461,0.563423086807821,0.45401163752582724,0.6831650299054206,0.4845300110601247
000000000000000002c8,Dan Sai,0.4113097854696217,0.5280928876861709,0.6543445295379164,0.6849698844233857,0.7582396762445569,0.7569473966296575,0.7110785244518475,0.658091881417438,0.15425451786569175,0.31128995602949844,0.4889700009706169,0.5453686316475695,0.6414583139121532,0.5705802249566445,0.5152916209165119,0.42383307747019644,0.6370632553563792,0.43640994075824935
000000000000000002c9,Na Haeo,0.4862369693479688,0.5996263661395705,0.6502331071644257,0.6393160502270273,0.717954162390256,0.7583101317429618,0.7182067806358454,0.6456805962452008,0.29138037980620624,0.41143214734829103,0.5114611487809455,0.5193723588776235,0.5585444512463652,0.5919436586682565,0.5421500769836817,0.438138643044025,0.6469447270577678,0.4727274651131422
000000000000000002ca,Phu Ruea,0.46258421574549846,0.5851275354875399,0.6872227478852336,0.6998806414575077,0.6697409152984619,0.7739576142772615,0.7428389062221549,0.6980810751508618,0.226032201169991,0.3788046540708743,0.5324466792690988,0.5638024074912467,0.5178249577681223,0.589916360647762,0.5484548560899623,0.47454571735866985,0.6661616783455526,0.4746540624061643
000000000000000002cb,Tha Li,0.5099138183881561,0.6107313772454858,0.6638523308363593,0.6829736368112667,0.7682529980282436,0.8088171455731558,0.768650125634233,0.6803710077836296,0.28403086751062545,0.4095537358946547,0.5618396985576224,0.566718198084878,0.6097854612049504,0.6420493556347182,0.5925537237515752,0.4687236463847571,0.6848829490214883,0.5143144479807441
000000000000000002cc,Wang Saphung,0.40292545855275863,0.5522663353527714,0.6649791984610943,0.6973182601679794,0.7641535173414385,0.7987497410652717,0.7602544497994952,0.7035778598279527,0.13887615045691368,0.31963752179545424,0.5278055225782937,0.5752925842895603,0.6326325941646416,0.6473323167320694,0.6134395077941311,0.5407698687484094,0.6639518814618885,0.4936764535462961
000000000000000002cd,Phu Kradueng,0.4250247456295822,0.5308726470983872,0.6439694038424009,0.6858826670236965,0.7340259716128501,0.7871626228721789,0.7375667178865284,0.6882847034379643,0.18389904529241632,0.32028555713280465,0.5071424761815587,0.5510737035025072,0.5827917367977355,0.6381773677488505,0.5781833614240904,0.5031747538055025,0.6468344134156414,0.47492022787588967
000000000000000002ce,Phu Luang,0.3503079103118632,0.5181857322928216,0.6248892568356164,0.6582127320887444,0.7319483936189167,0.7969138593160968,0.7765620840307736,0.7025439041536227,0.09964129628536463,0.3032996064161687,0.5043313694408996,0.5544599053622548,0.6012455052874455,0.6429107435515665,0.6223872650283989,0.5329349426076849,0.641735115628894,0.4778996194161956
000000000000000002cf,Pha Khao,0.4631838495379015,0.5749339559080047,0.6697696845003259,0.730587967686989,0.7383762287451858,0.8025962149490048,0.7683064763796803,0.7097578024387422,0.19025704311982763,0.335697783312923,0.493550374656371,0.5712716392331988,0.6216404565848372,0.6508850534308376,0.623214999948951,0.5452184951319372,0.6787663273343782,0.4973880534441815
000000000000000002d0,Erawan,0.4575387834727358,0.5833881206779994,0.7118713722193618,0.7334103430136616,0.6794643427954369,0.8099359074133939,0.7860947686034331,0.7388549907267138,0.19009980495917128,0.34533469946328427,0.5499726543671913,0.589660689090352,0.591559507364278,0.6657121015647793,0.6402935211130765,0.5771338116230803,0.689505202760581,0.5167414919067872
000000000000000002d1,Nong Hin,0.42022708967028194,0.5813647375949393,0.6591446851513023,0.6941889978622936,0.7131412118724794,0.8013600669630732,0.7529540219423402,0.7098035458620402,0.19422227551319163,0.37728343636516104,0.5586790407210509,0.5755668264893086,0.5902100811658293,0.6660335524214961,0.6288950383152354,0.5660687550023352,0.6661025704590654,0.5182069126819588
000000000000000000ef,Mueang Satun,0.5557282278605271,0.7056752778782995,0.6943921940138561,0.6784092560372907,0.7205064584806088,0.6865032198996242,0.7568199801878224,0.7528291533046554,0.5008423118342762,0.5798088933762972,0.5729951960734168,0.6014056183781563,0.614123424237997,0.6009171857544451,0.6088965574046364,0.5854717040956087,0.7218012805977619,0.5910390986757363
000000000000000000f0,Khuan Don,0.3240207568331176,0.7469596609971898,0.7631655257233265,0.736282667885659,,0.6430046819150448,0.770898331386465,0.7750205128221072,0.4277332816770189,0.6085936302661824,0.6334917990197504,0.6353525079815254,,0.6079609609312482,0.6174727933199052,0.5944190472244595,0.7612421824180655,0.6122378119811381
000000000000000000f1,Khuan Kalong,0.6441903052605469,0.7631579896495784,0.8052955496795364,0.795041285321507,0.7881359389204944,0.702272479420469,0.7363024143368402,0.7847716710748711,0.582348184554004,0.6146744071159329,0.655131120507847,0.6385427611179924,0.638502335175424,0.574662177773538,0.6079169787830236,0.5861852677627393,0.7769347603684935,0.617771475356242
000000000000000000f2,Tha Phae,0.385567260094178,0.7236010405685941,0.7782082402800673,0.767517825297254,0.7607007977640525,0.7561653991505713,0.7467638502888705,0.7716566190259474,0.31527484176505327,0.5891699541475702,0.630835578528188,0.6223804440728828,0.6253568033031779,0.6342528916814714,0.6046121402329139,0.5751001524278465,0.7589540147218838,0.6101014150686155
000000000000000000f3,La-Ngu,0.5351051274141543,0.6648579696783297,0.7313583331340063,0.7040295568206363,0.7196090755699996,0.733725210925453,0.7096466691195367,0.7588838098576433,0.37893217123855627,0.5508824045339099,0.6151367040556104,0.5945666102783582,0.629465256569785,0.6251066520334047,0.5960701323540357,0.5899589074436898,0.7158035736834304,0.5972933169171722
000000000000000000f4,Thung Wa,0.49907785363824914,0.6997621904134571,0.7625343188915226,0.7284794720013422,0.7230939795116011,0.7463534226338703,0.697819779558472,0.7598236752680662,0.4139530761879196,0.5868607647059395,0.6323665533622,0.5917053676335413,0.6056656657293674,0.6176112743117192,0.5913506977316861,0.570834973680378,0.7288530722872464,0.597943175957291
000000000000000000f5,Manang,,0.7994353248531794,0.8207684015007326,0.8158004069433918,0.8037279077782733,0.7655656478870005,0.7808942256469346,0.8172877166471784,,0.6558637841201334,0.6633674233696183,0.6544360987168694,0.6522984197020977,0.635348180061495,0.6311685365887583,0.6192030590644703,0.8043416786451697,0.6433358647534015
000000000000000000f6,Mueang Trang,0.5344507985159234,0.7415293620090938,0.7994144879937961,0.7579701820071951,0.7746416087102677,0.7169836570625919,0.7471002900552586,0.6559549291373515,0.4144404533759183,0.5941515013892396,0.6545591565663961,0.6371192814156901,0.6324271706934834,0.6007081581859572,0.5858200712999103,0.544934048644012,0.7408878664625022,0.6068641994096498
000000000000000000f7,Kantang,0.6000874171075512,0.716638147958264,0.7997311319956049,0.7587747942756106,0.7763594433706367,0.7793756175368101,0.6572543067185288,0.7515423413867953,0.501937863522584,0.5918407384355403,0.6615580545625619,0.630459974008368,0.6503527692088784,0.642072533322134,0.5786548862777596,0.5921846348901639,0.7598025129207073,0.6238735309817122
000000000000000000f8,Yan Ta Khao,0.6122818938176051,0.7559289499444692,0.827140154168232,0.7825655012398688,0.7943793538989108,0.7824023567089375,0.28502909192449216,0.784677652470248,0.5286018538294402,0.6098197380382172,0.663361035897065,0.6321043333177429,0.6396603033001925,0.6081601900314083,0.6485533259476677,0.5912621728851727,0.7797468539400498,0.6266321019490877
000000000000000000f9,Palian,0.6237004989296016,0.7207122730290828,0.8091092152773581,0.7690333146369196,0.759731119698011,0.7575272614975951,0.594223284862285,0.7247787885109028,0.49925028551866446,0.5842421590178761,0.6533006915760016,0.616982168075273,0.6322443580206417,0.5949759117037338,0.568956072193934,0.555797237966739,0.7550653584393336,0.6058687138633034
000000000000000000fa,Sikao,0.6442661469419974,0.7895715751160155,0.8225951191949252,0.7393511830390639,0.7971001851064837,0.7418309674953483,0.711721493891806,0.7523032145002182,0.5460450063957736,0.6578322841616308,0.6757754424163281,0.6219827582621431,0.6415630299417655,0.5979777286607694,0.5873435977461658,0.583118185795106,0.7748709687948304,0.6319878510801993
000000000000000000fb,Huai Yot,0.7480044157488922,0.7826046855733712,0.8302661465048534,0.7707820855166363,0.8034291391954249,0.800431207999883,0.7343080155592834,0.7631739052370348,0.5666276158603248,0.6199288717703645,0.665245779168341,0.6235576742159848,0.6535456930766894,0.6298158782593637,0.6132279522476168,0.5966245372633965,0.7780839036793022,0.6218477264933173
000000000000000000fc,Wang Wiset,0.7284162877042369,0.7873900812071619,0.8274471251552693,0.7784965414839401,0.7965846902812661,0.7837167200148613,0.7712898426297725,0.7611895094441234,0.5810154299481953,0.6447458879977638,0.6775343645114149,0.6493251124462591,0.631725713297936,0.6097108957106305,0.6212928133276587,0.5953915482304074,0.7884863108831491,0.6343528531133126
000000000000000000fd,Na Yong,0.5880754642108824,0.7094517707652407,0.7885456113820118,0.751515883822595,0.739331407581845,0.5662447811463525,0.7309458600565979,0.7357207396321364,0.48774120618745026,0.5704078352269053,0.6496137670886,0.6462352342796736,0.6296845186100478,0.5353030490964341,0.5841406167596476,0.5664396412165282,0.7464383769066292,0.6144620364441657
000000000000000000fe,Ratsada,0.699910106318051,0.7730849988712777,0.8361927439815863,0.8016538434442841,0.8026844526305256,0.8184856333012103,0.7436191765736854,0.743058685935499,0.5192731238455996,0.6033918979172782,0.6711227386839401,0.6362610341628993,0.6435015254506105,0.6328484545850048,0.6109999492771738,0.5758197706643137,0.7692032791755903,0.6063295366441347
000000000000000000ff,Hat Samran,,0.7363317630710229,0.8077582160714529,0.7592253116631694,0.768322779502099,0.7939651410409402,0.6529558709178359,0.7325500944972301,,0.6074057951656888,0.6686570298189998,0.624097416895275,0.6447459113469657,0.6473244461933262,0.5939666285550376,0.6014443845687147,0.7594760908343277,0.6288091785447827
00000000000000000117,Mueang Yala,0.48035507780135756,0.6302888947894011,0.6891580129156544,0.6928438368713316,0.6486056454069837,0.670988942578476,0.679516515728909,0.677526963950729,0.2773014835302793,0.4261100924800603,0.5320705285926713,0.4936974788180615,0.4926813492454177,0.5230986491340545,0.5559805942961386,0.6428528202634729,0.6402430963707348,0.47581908989695026
00000000000000000118,Betong,0.7163459362886013,0.7881183341497922,0.7974038519248587,0.7665739866967536,0.7411304230565,0.7010063192670929,0.7848269759488449,0.7763237263968583,0.5403814924281234,0.6205321594165205,0.6225524466220358,0.6004960440456057,0.5868582416182933,0.5609202880697105,0.6105716040682057,0.6103109734368172,0.76290476745837,0.5963880185631
00000000000000000119,Bannang Sata,0.7090748691800655,0.8229477084223985,0.8228046192832627,0.8159837433868363,0.7505121195052243,0.7237716468603831,0.7697129228775873,0.7846014616899474,0.5469619229506383,0.6699208736484855,0.6727692781719252,0.6541446368261522,0.6016933243485946,0.5434227895521166,0.5969185833669195,0.635946078556073,0.7749582400831647,0.6163005626156005
0000000000000000011a,Than To,0.5800343906437909,0.6494100112468004,0.4567705738757338,0.6520434976727875,0.7226600795984268,0.722943947157439,0.6557799276878249,0.39123104370775674,0.4133346891720538,0.4839660683646798,0.3060622476041317,0.5102277144237801,0.6057238777478536,0.5754873559755438,0.5059094274381422,0.41625326144553365,0.5905295626393386,0.46024959201791454
0000000000000000011b,Yaha,0.6653949075493097,0.7748154211344126,0.7482679612027647,0.7828027706069851,0.6553447155227802,0.7673263956336367,0.6933885445846385,0.768545479778913,0.49308164420946193,0.5967644295027831,0.5767247753837508,0.6042306779926462,0.5328345322483712,0.6056185321076355,0.5812247406747473,0.6520386584605474,0.7440018306049403,0.5809685296433844
0000000000000000011c,Raman,0.4532006543115306,0.5675397074778532,0.6633639059535799,0.6796243580025823,0.6144885472823068,0.6301187532001365,0.6918202273327071,0.7137785769825438,0.26481731879111636,0.3552765268781002,0.5109714611630387,0.48105555622913965,0.429394485568042,0.4375158171542493,0.5310087700746648,0.6259030158203162,0.6242744156673604,0.4513817202150045
0000000000000000011d,Kabang,0.7414048055965514,0.8343549672284652,0.8319933138393065,0.8322563912750277,0.6786423521210448,0.7700611009242482,0.8450136155574356,0.7835939247868068,0.5694713294186403,0.6738097495874101,0.6850086781696121,0.6688512824189407,0.623880808702623,0.6032737928262036,0.7043665634126052,0.6549185038698773,0.7978262579435663,0.6469629370309795
0000000000000000011e,Krong Pinang,0.6521092195547205,0.786916408414241,0.7880836593015104,0.7469578421889185,0.6969675881434214,0.7137387880771531,0.7412653885488832,0.8038962298355848,0.44607202572825844,0.6081666440549894,0.6221475663852185,0.5437613581752567,0.5135425732209492,0.5340151217666835,0.5579976762086096,0.656684487376574,0.7432219006971819,0.5626225445803457
000000000000000001cb,Mueang Trat,0.5749422030170984,0.6842142836869362,0.6588249585931494,0.7018226448585896,,0.792304912589361,0.7609148808742456,0.7224731885536422,0.537400104317402,0.5784344414192494,0.6330667082174647,0.5923038888362917,,0.6328424912795498,0.6030885000977477,0.5327738290624336,0.7017010553857763,0.5862788293802706
000000000000000001cc,Khlong Yai,0.4171549119055271,0.6435716782786639,0.6749178373008431,0.6910636920132408,,0.6751289637121874,0.7073552202358585,0.6911742831926805,0.24847696721553802,0.5359992197472616,0.5389240404219383,0.6075645496288753,,0.5864727006775179,0.5817273754594076,0.5468424553934097,0.6774373388093509,0.5568914289105399
000000000000000001cd,Khao Saming,0.6916066790492158,0.3692183099694092,0.7101798395415602,0.7309675421635043,,0.7681077809400068,0.7285717014030292,0.7614593534162594,0.5474093929940443,0.49281693868657145,0.5880075553061512,0.5876237533603605,,0.6007505624897013,0.5758500760033438,0.5769280390027158,0.7205111116629099,0.573906428372035
000000000000000001ce,Bo Rai,0.7291063768104679,0.7396609602994461,0.7566812487787176,0.718055705712236,,0.7709173568491664,0.7863648497639872,0.791408831053654,0.5765426852786741,0.6256898112980497,0.6253686430177506,0.5778032771225123,,0.6019864662147935,0.6041436573540364,0.5995905740743597,0.756377728871507,0.5967475021511465
000000000000000001cf,Laem Ngop,0.5783378490663961,0.550854089995084,0.6770117928180156,0.7736893912459899,,0.8048399287359485,0.8021947317574264,0.7265809490982349,0.6044791910089017,0.4813006351585924,0.6331720631407146,0.6209703228858765,,0.6329225560958628,0.6050893730468296,0.5388331192266032,0.7059250598572049,0.5890556461142071
000000000000000001d0,Ko Kut,0.44340452814531334,,0.7405476027064853,0.7722208192962372,,0.8639842614676189,0.831466650647739,0.7988683322715339,0.7069357612648526,,0.6454049093855752,0.6348136551008967,,0.6950882739812425,0.6612547433848949,0.6221959023748725,0.7476102608678624,0.6608978260456203
000000000000000001d1,Ko Chang,0.039496719806948605,0.07130882935598493,0.5133847682081353,,,0.7825000247340212,0.8037294741632588,0.7685815926251274,0.6774992584262838,0.4230478316545486,0.5047700139120178,,,0.6150146200379202,0.6193976375514637,0.5940560049777706,0.6091026926218573,0.6073295994481044
0000000000000000036a,Mueang Phrae,0.3419106796342274,0.4609122393256482,0.6682948795120371,0.6315698132950418,0.6492365838372511,0.7587763310911977,0.7278600728756305,0.517461213436119,0.12081276851908458,0.27090718686748416,0.5993956249187912,0.5807737976032887,0.6112680974703784,0.6424274992607978,0.6002408159127322,0.33629429847527337,0.5798513977234223,0.4422299325333896
0000000000000000036b,Rong Kwang,0.3686410636869629,0.48641366918169143,0.6381758771497047,0.7093216584945038,0.6392086657969289,0.687153342266692,0.7225374896476022,0.586863932067772,0.07934138270795778,0.2765683713314666,0.5097844539904223,0.5987820358834374,0.581133951871941,0.5216373387199738,0.5376165408777038,0.3659821900709197,0.5980204771384867,0.41158503222013465
0000000000000000036c,Long,0.4413145258768318,0.632948133902602,0.6095682916732768,0.6740798604252297,0.677993314751462,0.7668567053149254,0.8045532984866666,0.6672668833144836,0.1957544480269824,0.4495789850440963,0.5261050609134822,0.5861694021594533,0.6091205908523356,0.6126994686861998,0.6358401009945952,0.4643293243820352,0.6575136548011682,0.49796561300176406
0000000000000000036d,Sung Men,0.3606877497513924,0.43109219888397543,0.6307033385000712,0.7334121236969682,0.6635956431608085,0.7505331690623894,0.6649839870529834,0.4635564629842933,0.17163686127159786,0.27797633111410003,0.535848674546437,0.653681047957133,0.5940003366689033,0.6468801342576731,0.5547121530000755,0.3076438898747475,0.5761577749807172,0.451769700239638
0000000000000000036e,Den Chai,0.3930018261470932,0.5286509632223153,0.674889773116802,0.766363686091983,0.7200424865886215,0.7388883577301164,0.691802587712031,0.5393353809584743,0.15795122321515156,0.3932159916816579,0.5547344939961019,0.6440131483956912,0.6109172545299328,0.6267427482734204,0.5600805921961636,0.4034519721848478,0.6127483342370886,0.47097046853500335
0000000000000000036f,Song,0.3909263992350801,0.49077764761019976,0.5952569129307606,0.6846913119637812,0.6739390820021227,0.670230111209762,0.7069590603077179,0.5751439921436752,0.15696105653215744,0.3016074604546477,0.4937311213298268,0.6000070729741761,0.5986475922354145,0.5329983388186887,0.543134944882309,0.39552912711601734,0.5837818283100753,0.42426136058415403
00000000000000000370,Wang Chin,0.5027634085467322,0.6599329042183335,0.6249794144460141,0.6508549579457428,0.7211469176168451,0.7718651645238929,0.8103065213854315,0.668944616424257,0.2566509628441402,0.5047126376244027,0.525179592363921,0.6232410329506473,0.6205349567627296,0.6353606846191753,0.6495079914831852,0.4697261818340005,0.6677825244152572,0.5170669402614404
00000000000000000371,Nong Muang Khai,0.3359314905604233,0.42038858153686587,0.6551534219232092,0.7087493395140396,0.6777287119059479,0.6349564588987899,0.6354923891493756,0.48981222132573987,0.07814284016831606,0.23760487055941698,0.5847317343565761,0.6198075915812857,0.6022653254659934,0.5440538400516518,0.5099204627245519,0.31894215453688224,0.552026194943704,0.4090538596393721
00000000000000000372,Mueang Nan,0.54002205878001,0.5830996077144586,0.5637928674183674,0.6429280114421263,0.6027084778655659,0.7545967232710314,0.7540625286792606,0.5185297472680646,0.30272438205165136,0.47017232235979056,0.6072656610101298,0.616521844898914,0.5748552463271401,0.6115286988525995,0.5736159013591808,0.28849517491611004,0.6219265911440539,0.4893669952692525
00000000000000000373,Mae Charim,0.5432636894988526,0.6420463592661723,0.5917275461749344,0.5905950141096875,,0.7938699632882658,0.7541079143501539,0.5816863394664666,0.3241708097739055,0.4628253460636943,0.5096861667876003,0.548052827777994,,0.6428814334914394,0.5782148471004595,0.3388598581540938,0.6435281677146958,0.4846783654978799
00000000000000000374,Ban Luang,0.5153933793807376,0.5842308914995238,0.5979084011609604,0.6331705065010391,0.6766263568783041,0.6820664526581078,0.7547837664477713,0.5455839254412871,0.27191952141947184,0.41997805842549535,0.469505230608264,0.5545224886115997,0.5497825151593815,0.545860287507894,0.5582552910389545,0.2845387203821355,0.6112927267741319,0.4328626328262481
00000000000000000375,Na Noi,0.4481357493180907,0.5054747659482568,0.575437002652287,0.7004141184101708,0.610225658536778,0.7023772608108099,0.7225091601492484,0.5976396359106019,0.2520384418153938,0.3418623763951826,0.4947531380747967,0.6167915433566998,0.5495826432318422,0.5554781241638691,0.519864560854487,0.35211256057748913,0.6161220690110314,0.45139124214119825
00000000000000000376,Pua,0.5728010285404368,0.552406800953246,0.5728731868908279,0.6945887369094224,,0.739891342783165,0.639178511942437,0.545400723345352,0.3875712976590563,0.48571053582066215,0.6190437485044672,0.6100898161292231,,0.6010901804871139,0.4752249431526474,0.3402501892548224,0.6185481040239458,0.5021469496819533
00000000000000000377,Tha Wang Pha,0.5694588365427304,0.5751989596522659,0.578653341071684,0.6436383887405835,0.7640174595933211,0.707231170151013,0.6858835128758964,0.5286198250231141,0.4143881995697073,0.4671433656337712,0.6126008539769611,0.6084461115362251,0.6396139468017378,0.5548259175297081,0.5210804243654994,0.31700062125855927,0.6129974508598065,0.4969691477846189
00000000000000000378,Wiang Sa,0.48008967251878637,0.5451685968180089,0.611573096171443,0.6924855981298618,0.6294501286184492,0.7168321398872454,0.7235134299709826,0.5888887674917465,0.23482925661653814,0.3757906799409248,0.5330451205659352,0.6055164971284444,0.6042714704451632,0.5495276217926411,0.5189709756734622,0.3467253142364094,0.6236232405344869,0.4447652031777987
00000000000000000379,Thung Chang,0.500872884948414,0.5826563704644583,0.606289708906826,0.7166932395905419,0.390900906175375,0.7362636357251081,0.7351758427299881,0.5843213233601096,0.2434426323190949,0.41322898536546954,0.5193636055606333,0.6111141957284575,0.4078540988266468,0.5820163429532241,0.576364436744673,0.3611645934039163,0.6393690898673428,0.47240053116802433
0000000000000000037a,Chiang Klang,0.5612385456579941,0.5891983847124718,0.6206721006922151,0.7182834516377936,0.706483396133816,0.7074267176367912,0.6453773357815974,0.5628644488779423,0.3380634714662138,0.48350847411725867,0.604087975935227,0.597633488959967,0.5254100768918026,0.5649405902139054,0.470490562233063,0.3466645308306529,0.6304831386704774,0.4819100346140326
0000000000000000037b,Na Muen,0.408825584785524,0.5305945448545745,0.5773049792992282,0.735077429477631,0.68123498427132,0.7594075895663336,0.7450072588210069,0.5589177234814565,0.2155728934493244,0.40436972566598506,0.5119592967460619,0.6472793538623023,0.5944844892858823,0.6122193134803579,0.562245616382992,0.28898820142543896,0.6367427452296016,0.4739881667706451
0000000000000000037c,Santi Suk,0.5854980172376434,0.6091502869333265,0.5888900628603078,0.581911565147617,,0.787811859116879,0.7225225856626276,0.547340089940072,0.3870010053132879,0.46305229675569987,0.6133293422987096,0.6228876519211701,,0.632610944019436,0.5732886539209536,0.3226829506116102,0.6321731160885007,0.5177787192435643
0000000000000000037d,Bo Kluea,0.5415096010089073,0.5843869215347123,0.7281619869673491,0.7306705149565205,,0.7133901805364343,0.6803574611981782,0.6224803442523826,0.31836541446637245,0.5032190428568853,0.5849165669923847,0.5854920276335626,,0.5611888454375464,0.484579896613929,0.38865837466859254,0.6572005442069165,0.4792393347630726
0000000000000000037e,Song Khwae,0.5051505180871089,0.6284407003804191,0.6960533176636914,0.7596478241359186,0.5907490387216159,0.7311744011695934,0.7706244525253376,0.685756159963194,0.24010008547751757,0.4417814058364174,0.5439794514878684,0.6203958430528371,0.49572909585572367,0.5758924584780847,0.5920608783741875,0.4597071064085077,0.6813619817146565,0.49275864552911525
0000000000000000037f,Phu Phiang,0.5929903978894767,0.6264446678814395,0.5574026552192748,0.6433289890614026,,0.7624164413021556,0.760156629595331,0.5511111588494083,0.4245788056921641,0.4788615981800051,0.6002356706292763,0.6163574937556546,,0.6160636307182525,0.5857459748441468,0.32707878388267786,0.6417400927094028,0.5212022351285169
00000000000000000380,Chaloem Phra Kiat,0.3980089537905136,0.5432333269411377,0.6942609666617104,0.7014748985098677,0.6361325904726982,0.6522492826270991,0.6601219336726045,0.5825980699754943,0.10950556841924446,0.32709221010402006,0.5023265811916724,0.5247318188493777,0.5342172756791115,0.46681466749948924,0.4369899444149901,0.3474163532447051,0.6042497393909867,0.3858380857149642
000000000000000000b4,Mueang Phangnga,0.7129698180988979,0.5973288830685395,0.671848294137859,0.7465609292128249,0.7539380433700604,0.7527370668125528,0.7635652864872903,0.6927644726400951,0.5682059822920678,0.5538966898598795,0.5949027957117043,0.6244433886349873,0.6341094306582292,0.6053278927922547,0.621185077439222,0.5810939459276191,0.7287996337683414,0.5982525278388937
