system:index,admin2Name,T_MAX,T_MAX_1,T_MAX_2,T_MAX_3,T_MAX_4,T_MAX_5,T_MAX_6,T_MAX_7,T_Min,T_Min_1,T_Min_2,T_Min_3,T_Min_4,T_Min_5,T_Min_6,T_Min_7,T_Mean,T_Mean_1,T_Mean_2,T_Mean_3,T_Mean_4,T_Mean_5,T_Mean_6,T_Mean_7
000000000000000002c5,Na Duang,33.71947672318442,31.95331600474665,31.20224830990748,31.209086531035776,31.014839810741215,30.05639905864692,30.026051221575077,24.949489145633862,24.44845996778841,24.966051753037668,24.66672015027937,24.548429751234014,24.20915206078772,22.17369353106235,21.061341203962076,14.15989195605002,28.546548934209945,28.054339713790814,27.491852756422418,27.4113479043351,26.969843764532204,25.823661648497314,25.303417496454173,19.337421042635828
000000000000000002c6,Chiang Khan,33.516487927191505,31.961579618518005,31.12922187480886,31.232883267328,30.926592061770325,30.09305165608726,30.359646999009257,25.41616160034712,24.091655295967275,24.801202518881322,24.58806510771683,24.430117094650118,24.11467359231358,22.172223016453025,21.05723691594683,14.623927618569667,28.27879916197504,27.959248167716435,27.418588587955096,27.275829487572338,26.886614310928127,25.824113904709808,25.398055654777533,19.67154391078296
000000000000000002c7,Pak Chom,32.994280465157566,31.641412680380597,30.76736245522869,31.004657211532844,30.626714440270373,29.93962561804971,30.33450043671604,25.26018089964249,23.78240830246753,24.610292986467936,24.428200548571056,24.307318109124775,24.047431541038133,22.027301752436056,20.877505309875332,14.279002590344561,27.837315788689107,27.7263501233167,27.14693462077803,27.10557968857532,26.72293132365767,25.6472594726074,25.23196129173609,19.42945435831773
000000000000000002c8,Dan Sai,31.436048139662223,29.615993436849667,28.569031849942483,28.302938279305845,28.944673461053828,28.096771440243895,28.376762087971855,24.56269779231416,22.34565915517023,22.656919005960564,22.247640550329812,22.123874213209973,22.224526794734707,20.419821459479213,19.300424073900135,12.87545864151244,26.170246299007076,25.522954229740655,24.850461467073554,24.57246694423686,24.794075961714505,23.817264621941636,23.413947427869285,18.117630987092664
000000000000000002c9,Na Haeo,31.425611580943638,29.37759384468648,28.48154559142972,28.31034854931103,28.808454646732784,28.33925844406444,28.570191104641857,24.821294023414385,22.39102317002526,22.714572649770464,22.326193406043295,22.24425375216759,22.409326475604473,20.612624447116,19.52337505226077,13.191427167345319,26.272116975950052,25.472004031984376,24.89726750040885,24.616421205059634,24.865107102718046,23.92869591976608,23.513208803294418,18.272038405593626
000000000000000002ca,Phu Ruea,32.423996158610755,30.595638129514196,29.73854305778137,29.572149684286554,29.782690490548795,28.542759304644402,28.394721750112705,24.13573091333391,22.990791555551407,23.400275314635387,23.1316663910521,22.959818478663113,22.83438352927186,20.87385820350758,19.815038671249024,13.186825202493129,27.145810323427238,26.4635677631085,25.92653737733849,25.661060439759197,25.57832319471574,24.352984545237682,23.850871281202725,18.383582458189256
000000000000000002cb,Tha Li,33.01125807926575,31.361697497313074,30.647733451580205,30.565943680686534,30.53957019235898,29.347040886714566,29.234170790924445,24.65419289316176,23.557414289452584,24.170899853761185,23.916567787082734,23.760730980182537,23.520600421949386,21.572219975789412,20.500045399282193,14.172330962330065,27.82845845277284,27.276914811408407,26.81391630063114,26.596016026639415,26.32514692723068,25.116089318812598,24.67881092641548,19.18025281956426
000000000000000002cc,Wang Saphung,32.90492977656373,31.004456424036796,30.18524992922521,30.04625860714746,30.12387565450468,28.978034028939344,28.815134849277815,24.167035961509225,23.758262239280345,23.955578510473828,23.70810662127558,23.505427548564096,23.354441216651455,21.555035311110498,20.39254122794945,13.596277762593278,27.73606429133857,26.97664718627932,26.49937213329561,26.28954369024184,26.068577489108925,24.909904512446,24.35625261347347,18.658656081389445
000000000000000002cd,Phu Kradueng,32.89100507669784,30.74855810896084,29.726519524873222,29.404263647278775,29.685992048273064,28.55064050095594,28.445292401669658,23.842078997149006,23.8134959700096,23.619006947379827,23.3265711542386,23.06093994444285,23.112537418194695,21.444699480047298,20.222573154126852,13.557378169755568,27.589342745501035,26.65947506273567,26.11801123168341,25.757059566061322,25.697302447266864,24.66519337744265,24.102491149143226,18.474402375258958
000000000000000002ce,Phu Luang,32.092662666516446,30.07978701860479,29.03527496598727,28.691444676065057,29.176484719300902,28.174570573334023,28.07891986553488,23.663030955226912,23.009944473657875,23.02725153996397,22.688617658044564,22.433977875016716,22.496992244883508,20.89499684912529,19.664455368172433,12.73158566574168,26.901159015883767,26.035857345711495,25.419085484692197,25.078469259147994,25.157166341145857,24.212473019330957,23.620829102605864,17.948431599014327
000000000000000002cf,Pha Khao,34.01350016126448,31.718881435020318,30.91189460754397,30.709126476213065,30.60276685976517,29.46844945421408,29.342255753161886,24.499345411148887,24.712181674732904,24.578402216294254,24.362160177791846,24.164103938084047,23.97226529588889,22.092460505167665,20.895998517204756,14.070237896929171,28.720632814893563,27.65308258206239,27.20024753645357,26.956118363025162,26.621057054108288,25.421130520689744,24.860470932605246,19.12327050469741
000000000000000002d0,Erawan,33.72289394494261,31.660547318892068,30.89893162582862,30.773746134440124,30.686722458348154,29.60028354529181,29.465302614154258,24.567539455801427,24.46619029651991,24.62413790616124,24.37321403734614,24.205220438639344,23.937790943492566,22.019758152817253,20.891223357229542,13.970752638546562,28.494525090997893,27.672075176817017,27.190334454160773,27.03618163137727,26.65746134440106,25.457633824203977,24.90736372514207,19.07407282864986
000000000000000002d1,Nong Hin,32.80768993922645,30.967367753528436,30.181418046497186,29.98366455804736,30.060835502261227,28.79896272931782,28.6139233180455,23.88672662302228,23.893741843813967,23.95361962091357,23.746405556088426,23.53042660667785,23.41120307559061,21.6866102127802,20.483768045334614,13.824483634243514,27.70445405869259,26.926638993762808,26.513162104288757,26.28145721072245,26.05520495460149,24.892160579136462,24.31055455889023,18.73635967158472
000000000000000000ef,Mueang Satun,30.171801787513342,29.707896846576357,28.97199738217099,28.92459533765661,28.91386221632763,28.133845263850112,28.91869344224028,28.548366256065282,26.042822796526934,25.7838561974593,25.390097755005208,25.106187253334834,25.13620083105828,24.550347566256587,24.77566114365332,24.583299012960136,27.881033273218932,27.602223632515525,27.06051664700476,26.872654041002587,26.83086879386812,26.01919566430607,26.4953591785292,26.24217166728657
000000000000000000f0,Khuan Don,31.547765221443374,30.662837881149244,29.76930373379087,29.763071250044618,29.923828710268644,29.141914834497207,29.93334934461065,28.987173685693264,24.49973402328145,24.239276164851802,23.554676324156347,23.218235479206825,23.492781436171185,23.18519406950095,23.294791973235967,23.165182940216457,27.1914082984402,26.93728717124628,26.158777928461244,25.968644554103367,26.088666342818055,25.39758565545629,25.931053405483045,25.652684688644985
000000000000000000f1,Khuan Kalong,31.740973010207682,30.826103528340678,30.013549255602314,30.025982296105603,30.237542978922544,29.34444100351046,30.03644911448162,29.152228295229353,24.47483063322127,24.287138210643437,23.57702128670434,23.23791568640508,23.533783588987422,23.247478502446974,23.356549910343073,23.242721354642672,27.269986083290814,27.039476677865718,26.267915026346863,26.09500365979746,26.236338014313688,25.529824933138784,26.03658854166668,25.78820678486546
000000000000000000f2,Tha Phae,30.753753203629348,30.07219921703072,29.32016356562227,29.234791772690198,29.36183698054213,28.54835252358882,29.47158446692527,29.217010209811274,25.71748478132796,25.50073432743272,25.007738799332472,24.683392806791947,24.75809012399595,24.332885684877514,24.552180531103307,24.384593520524017,27.844300190383862,27.58252084938016,26.940945721120364,26.731002893582218,26.76612583214131,26.045449915066595,26.58768197359616,26.449093724008247
000000000000000000f3,La-Ngu,30.491921776271322,29.857899021671134,29.141479239845793,29.042971998899812,29.139423514274995,28.334528439543995,29.157083839593952,29.044344558402734,25.99410353076553,25.80452272873519,25.37282097395079,25.060367444257736,25.106265960614525,24.612907839437504,24.875386690046156,24.684318231460033,27.97508452659432,27.69179171776589,27.111238322886404,26.890394406971726,26.90387661561796,26.168238235197656,26.682357401687685,26.540560309135714
000000000000000000f4,Thung Wa,31.32087885869016,30.450222230060806,29.680573157108213,29.66129679494092,29.836228103967994,28.95079664089981,29.88158515831095,29.41265012247133,24.9892174394616,24.835344778614147,24.189962431672352,23.95173831956213,24.120649151162173,23.730342683338005,23.927339714017286,23.72266071922823,27.560865829930176,27.27431694129847,26.580442010788712,26.385612765225517,26.46654821618813,25.786406010879602,26.328468613397526,26.18427841850965
000000000000000000f5,Manang,31.331059154565807,30.489415973165784,29.683772919143475,29.6470396180084,29.820900693147095,28.962667846679707,29.927952288199183,29.44980617825639,25.04028837784479,24.86391150433086,24.237630694845468,23.944391532566257,24.113785099637703,23.752209384199524,23.947489376344564,23.781952825287743,27.56825234233471,27.30920051906422,26.591970869423704,26.390541452601358,26.471329708375812,25.79542245173802,26.35937088676123,26.2270461997108
000000000000000000f6,Mueang Trang,32.79393200573623,31.93578408043666,30.912693697267844,31.134914384446724,31.446609490197005,30.401859022260812,31.107199928352443,30.22803355157851,24.909764607747416,24.9470576999424,24.03393290751691,23.943929991851004,24.197744139250357,23.722429168976124,23.70994369231905,23.341709261895765,28.172244448275197,27.858308630591058,26.958663747976516,26.9378832636653,27.052124167777418,26.253178996867984,26.757372050242402,26.361652426424037
000000000000000000f7,Kantang,30.855027750852496,30.045889936894103,29.388742110752844,29.314418885888852,29.48796429020345,28.72225163525876,29.550692094355934,29.522918058649793,26.045624343318146,25.912963907474754,25.429603511193427,25.235696975154077,25.300895892354145,24.70362288975481,24.81617188910056,24.332237920833336,28.242887102888773,27.836579648260255,27.302504878783797,27.10358311618517,27.159989591793675,26.385362581057933,26.81687292722194,26.57400792810068
000000000000000000f8,Yan Ta Khao,32.05158226769253,31.10328571903816,30.223978279732393,30.32237483531508,30.57825027328357,29.643529723571255,30.509325175242413,29.855133915402394,24.788180837545337,24.688907994450776,23.894007254935623,23.681826417940183,23.934539877401843,23.604881396594372,23.702278494620135,23.34699146531537,27.74066066570113,27.41376124201597,26.614929288572046,26.47093546412015,26.61815852947066,25.958924302109754,26.45634804802975,26.184339839286405
000000000000000000f9,Palian,31.49529220286201,30.604565846171376,29.80312996094932,29.831441682087647,30.041192040927186,29.137259795700313,30.028982289632182,29.51802432165124,25.007465399405827,24.870819537766337,24.172840269521835,23.964872752756335,24.14431547081991,23.772759162055145,23.922952502706796,23.624519810591227,27.678272571655885,27.355937047396324,26.629848126397636,26.455823583188288,26.562050319063513,25.894590320679324,26.4023897069664,26.186012011802028
000000000000000000fa,Sikao,31.917546788335386,30.980912800578356,30.07981216628832,30.205404319598056,30.516636525604138,29.723978883157066,30.63548318441814,30.37488191515733,25.68803167962411,25.624551609584284,24.95667204753663,24.79655422854735,24.979383004589018,24.42718196720274,24.39441595036232,23.845230124687056,28.340124703279322,27.968735276259405,27.268179796887708,27.160039021545696,27.30818458325937,26.50698355802728,26.96708015342814,26.65912924140716
000000000000000000fb,Huai Yot,33.0053891756122,32.04223547647168,31.00842327344636,31.451978453801306,31.74278843606168,30.51324177823328,31.13621497339059,30.035059814870632,24.717419331079945,24.74966293847533,23.829142993858028,23.769013933679574,23.996113953109884,23.580616216142072,23.518880291132987,22.976291799480084,28.05214784213125,27.761578030056448,26.80593661916967,26.929685844007412,27.02263401238496,26.1505620990921,26.609745070977443,26.069379030185065
000000000000000000fc,Wang Wiset,32.53646119959216,31.478867145613147,30.465988751579747,30.739895725624255,31.047947393679173,30.18374362122781,31.058901851878467,30.52327347593738,25.186610538258293,25.134372474820026,24.346406950109166,24.231441560633062,24.453907548493046,23.953177340638423,23.88337058273018,23.280850203887013,28.17400893865849,27.795458487716395,26.973338718788316,26.956759799134517,27.09999983843637,26.291499867158795,26.780541974236,26.393650231806895
000000000000000000fd,Na Yong,32.701145882891815,31.826385837131106,30.89498284494777,31.101645301753663,31.42003608116739,30.282002819093908,30.857900427141782,29.78767773152119,24.743549940321202,24.778392172267313,23.85235533102967,23.73968955798029,24.01897967737966,23.637573385646224,23.601830311310618,23.283342175605995,28.02043489635502,27.72305290026545,26.83058633396771,26.801194228473918,26.940334887382335,26.16453777867507,26.601879895854218,26.153969991692616
000000000000000000fe,Ratsada,33.1731140136719,32.21836547851565,31.148227945963566,31.713111368815127,32.00444742838544,30.61462809244794,31.188916015625022,29.913700956456825,24.621594238281272,24.673991902669293,23.72713521321617,23.686038208007837,23.90173746744794,23.51585591634117,23.451606241862002,22.85719047995177,28.040046183268252,27.785108439127626,26.772716267903668,26.982796223958356,27.056228637695334,26.136570231119816,26.584815470377627,25.968540146771623
000000000000000000ff,Hat Samran,30.860920225899196,30.06869610480545,29.35658314063117,29.26674737510444,29.45671561379105,28.682043956060852,29.592599065048912,29.585594145068875,25.92732730121735,25.759842955391388,25.222530053096772,25.045927745891092,25.10393312082353,24.587167128077112,24.805463586963224,24.449165074965556,28.155075629852128,27.775233929712094,27.17770088243787,26.96998369708753,27.022149754170375,26.318308224468137,26.825069038822992,26.67334498533533
00000000000000000117,Mueang Yala,33.79776560949903,33.60332937089226,33.04913068498887,33.508542054191494,33.48883456759985,31.64803831070191,30.976252218579514,29.049408771076816,24.832506374783012,24.72266993931364,24.067148437500027,23.757398342556446,24.1894806198847,23.892987351190502,23.66995652940541,23.715932996733876,28.267386513361885,28.348753274584595,27.776628020755854,27.688851618691125,27.86008378286213,26.626267816452778,26.654551236591665,25.970675325794407
00000000000000000118,Betong,31.520880393543486,30.736654536806327,29.63951845834084,30.08240088919572,29.65567392868103,28.78323647919288,29.490822833415674,27.990617324179155,22.65516746316378,22.353198789399265,21.573276954153965,21.449509398946383,21.62257041726535,21.588834312702073,21.704177260124844,21.69058679422067,26.03187197162733,25.805589903615925,25.00164347798434,24.983297972697432,24.833170229155467,24.19015436983659,24.751086998716644,24.238783748025764
00000000000000000119,Bannang Sata,33.38256970381414,33.263054735804644,32.41384435583046,32.879029028225155,32.54805814211367,30.971596802233748,30.699377774541627,28.44099120883793,23.97610902544585,23.894567805656468,23.08403626678053,22.89128369188218,23.175655646073217,23.03826112505523,22.749886644746386,22.648532560103803,27.52390262239395,27.662033336855078,26.920162767555304,26.888278929950225,26.862449660868233,25.822018277947226,25.899038071660293,25.04147644987788
0000000000000000011a,Than To,32.71059335848183,32.21197442775822,31.318098933522315,31.7611761697909,31.359791366453116,29.982650347453824,30.253537533147576,28.11042791555399,23.57951224722516,23.383176465538483,22.575565989424565,22.445016392653574,22.660926942902876,22.523451753942005,22.36000618042987,22.27229642279694,27.003579761536166,26.941707108660466,26.192979083797827,26.201233741326085,26.087609974930952,25.16684672037763,25.46515427256021,24.662108328557963
0000000000000000011b,Yaha,33.17250034265353,32.53342856959295,31.985634829872556,32.395164484392154,32.109344268263456,30.60694095009254,30.725266648677383,28.696543700038116,24.31467244466148,24.168417422645987,23.47371336819835,23.188305000171344,23.545023675215894,23.259678505345413,23.06722030907349,23.0394811104695,27.624496877569925,27.545491600705887,26.920738064949997,26.86106498852113,26.8610136333265,25.827268869500433,26.10405010022617,25.40995369075624
0000000000000000011c,Raman,33.637343739763516,33.84514782663663,32.966644690171755,33.381706029864,33.34568321499936,31.62652028081805,30.713535006541143,28.68530067841832,24.822480348471103,24.768544636532468,24.030053256692646,23.751178759049093,24.11963807431909,23.929419373966134,23.64964240052167,23.66148452561212,28.222134578552907,28.45489413023497,27.735499620737542,27.606659095492276,27.782003400310803,26.637223607989004,26.53284797588487,25.7854206103552
0000000000000000011d,Kabang,32.752570732364276,32.14896834381917,31.717998574406025,31.72421631039422,31.426330755453222,30.247496118236107,30.704699950091637,28.880482358202745,24.182970363200614,24.01171828188378,23.353408210326812,23.02535375184368,23.360272144779017,23.069988194468475,23.011009715932687,23.02272973048199,27.407491768355943,27.314268930260788,26.789534487203888,26.556646206386,26.48679229826353,25.596404741225367,26.039819786049293,25.487195632831334
0000000000000000011e,Krong Pinang,33.583833614396475,33.48850819152081,32.67443710138771,33.135792805236086,32.86338977578247,31.279191118405212,30.903020486713945,28.692812615022703,24.227652957115666,24.183717760627673,23.38837713547697,23.13445421383707,23.484423828125024,23.316905683352644,23.01855306743106,22.94893351702391,27.75619779987102,27.92348843798228,27.179023460105636,27.11726136384189,27.148097134813877,26.08642031822678,26.151142092104333,25.34033729702821
000000000000000001cb,Mueang Trat,31.494874681407847,30.196121492966558,29.199171099746465,29.38456124540948,29.500800124287508,29.749473746568448,30.978587418468653,28.913410561498566,25.755343312990824,25.09891281206667,24.72808102823266,24.89416426431286,24.589981690083025,24.03009995971304,23.90802771033889,20.38128739806653,28.129857793754866,27.082028547824375,26.538817150009695,26.663443226218867,26.56458677876478,26.326607895291158,26.90352787612272,24.27482758540967
000000000000000001cc,Khlong Yai,29.18469671719318,27.85832152435747,26.937697523918725,27.04620516127437,27.298221179022327,27.652773295969226,29.109570666327016,27.809689323249707,25.54499777088997,24.77863495315333,24.26987110082656,24.33919637928841,24.353791433140877,24.00014931499097,24.26048982039744,21.639559757008293,27.07666166001474,26.073856784986432,25.423773679871513,25.488404116423258,25.57362463025082,25.484642847033538,26.294052610535573,24.33606782801013
000000000000000001cd,Khao Saming,31.75717744506465,30.522971280999162,29.584731682360378,29.788450169927874,29.819627431700376,30.008394937777762,31.068090213694,28.7287782754502,25.906800193669987,25.251191809418028,24.956299864042812,25.04985519549171,24.738966859590047,24.138990601705874,23.9557116400576,20.135190720205646,28.322340145752726,27.278057544019997,26.81329887926763,26.919622382767727,26.757183511249906,26.490280300688696,27.029935131014692,24.185662405360944
000000000000000001ce,Bo Rai,31.444846335224746,30.193213973648273,29.12306104638113,29.446483975991463,29.45774306374037,29.539951122766276,30.2922662230744,27.62403605540435,24.856102187058045,24.199056853371133,23.884218233481242,23.9575019836426,23.66299251249469,23.025533456912015,22.734898907014717,18.674885196182863,27.411938169632858,26.3745580914377,25.84896382737436,25.996190095221884,25.842365159659572,25.54846359340626,25.922042487133535,22.854271389262934
000000000000000001cf,Laem Ngop,30.772269447900932,29.653626735236074,28.951787969117547,29.01826324462893,29.062657887448566,29.215732697517662,30.490436250420043,28.57125393254031,26.88134951027493,26.29887805241413,25.939693278651106,26.05174266856206,25.865572201308407,25.371771043346794,25.343354616883,21.777943741800232,28.809394409836,27.841897648637037,27.381481228079867,27.435201140373003,27.32509096207159,27.111296590169292,27.732464435536393,25.100988766635865
000000000000000001d0,Ko Kut,29.346715835453022,28.448564656575538,27.853195332371936,27.76224012744521,27.753476590888464,27.608804652487603,28.703081471051377,27.604002979450797,27.103728325422434,26.44433591384298,26.087642651934974,26.097470660542356,26.203125378512617,25.8617607175842,26.819044080630775,24.559382564685595,28.37215625851655,27.474900522158148,26.991397094726583,26.981571546451082,27.035178582243237,26.820902695766733,27.758704370306464,26.07727216937149
000000000000000001d1,Ko Chang,30.22652763847834,29.181956440693643,28.548936531135652,28.56577593829183,28.586331163011177,28.670829965402437,29.952735543465845,28.230524033393333,27.03356741140557,26.46517920966623,26.09846283508853,26.183070992134734,26.080659608583215,25.647542152748468,25.807611358917534,22.415866624986826,28.73440658981738,27.801059729773744,27.345970744914858,27.368207295735697,27.29544210348045,27.096805579383116,27.774888404640013,25.300822366250546
0000000000000000036a,Mueang Phrae,34.86916410688923,31.728773840701972,30.751319809422373,30.43553178267048,30.841114328095436,30.30189147209401,31.224247573390183,27.255921056410877,24.52821647135419,24.759115075313716,24.44977773585467,24.25948673872517,24.284147516424035,22.704624289772756,21.5921588800604,15.429882655832245,28.98683188328602,27.708050170898463,27.1477751168916,26.71621513597896,26.880921542080994,26.05586366965557,25.86904211055874,20.742632798791597
0000000000000000036b,Rong Kwang,34.5593064109878,31.55650196306254,30.51018302422285,30.260087610628766,30.808946407641276,30.216974088461114,30.934749812261522,26.964857807874097,24.05763955362824,24.431225418074053,24.09575275215512,23.95024371760909,23.952026847277033,22.215374715572167,21.19464523936527,15.280537676121583,28.65820945680996,27.505380886904636,26.862768534543907,26.434932031411176,26.610281818587154,25.65238837146656,25.42023518208757,20.419616937979864
0000000000000000036c,Long,35.493907845626765,32.46507478683578,31.8537465042659,30.8458523575791,31.15215430697803,30.232422623456948,31.04675061943503,27.15075054840863,25.037372502795495,25.046698711745762,24.922534283961703,24.52028940906107,24.444465288467832,22.752374376486742,21.780110359626388,15.676049009341288,29.414447206860725,28.214108519673637,27.81465800523579,27.085249675035318,27.13781269742581,26.09916258328961,25.922490217691156,20.973268766376385
0000000000000000036d,Sung Men,35.09398397630263,31.952356268769975,31.055971600932484,30.63359585833808,30.969621719852594,30.33957252912626,31.226074620728877,27.27053796670471,24.765571823940505,24.919016831921017,24.62869524391751,24.403406303159677,24.407790522421585,22.82598212457475,21.738417873587682,15.490509878661669,29.157393219650455,27.891736586375924,27.363510140039615,26.89225767402241,27.01984372702981,26.17043639152283,25.97596487229872,20.848509749063304
0000000000000000036e,Den Chai,35.11203906359975,31.914242014842017,31.188959883956247,30.65830898525481,30.891590411212018,30.264364173133117,31.110239444767057,27.202615128412557,24.673502318236224,24.777001221802884,24.58010419416001,24.306530288833777,24.330168033634248,22.799011538393884,21.842362841357005,15.474752521363298,29.0787765860343,27.785593679617143,27.374670806059992,26.833649462450758,26.912199696033948,26.05475608482019,25.95678452500355,20.830621648403362
0000000000000000036f,Song,34.61399772644045,31.841245322594308,30.685923966627882,30.369586940667592,30.86801318242002,30.016092959673003,30.472965545654322,26.418367114865426,24.126293268448293,24.39222706721382,24.08125570835214,23.91137209574384,23.902780159192233,22.006346012995817,21.08577908051322,15.338992784249859,28.638342486650537,27.649592402531574,26.8991977632963,26.445506016657927,26.58941140394947,25.455337481376475,25.115491094344726,20.166355143413305
00000000000000000370,Wang Chin,36.00865734004792,32.752444378626855,32.534975872885084,30.900817118444454,31.058042166825693,29.98524343090023,30.72018469367645,27.00335669804498,25.050298422517596,24.899409346681594,24.989993391974146,24.37263133613133,24.281381228526005,22.63369608972806,21.753157557963434,15.551780120112896,29.62557715267118,28.21320780789005,28.12185397285949,27.03285575087592,26.997581058568375,25.835285785065015,25.74535969346477,20.919561672632266
00000000000000000371,Nong Muang Khai,35.18146223588426,32.1959978508227,31.17909774780276,30.634824926202967,31.18074918804749,30.435388877175093,31.119295964096555,27.143319926542414,24.75785094752458,24.919025028113186,24.574609675551926,24.3442082722982,24.330490528453502,22.57814791130299,21.55851549090763,15.681234365861066,29.22340575709489,28.093783014470905,27.401956985936042,26.87717227357809,27.033861056241147,26.032821886467232,25.747284883441374,20.793130085175072
00000000000000000372,Mueang Nan,33.496912354849755,31.290205894706492,30.282094088973064,30.337763346131844,30.497792942623864,29.82370527368211,29.95322506875074,25.92403216949044,23.19732558175734,23.990340741822866,23.82655784732008,23.71938001566683,23.588629856352842,21.29534286193294,20.33853697507545,14.987711024981783,27.57273258007726,27.13490636439925,26.475079665331698,26.24544743327715,26.28682919973018,25.061230691100324,24.565883612849913,19.829167789862673
00000000000000000373,Mae Charim,33.68986502990157,31.18653155278896,29.760528328609674,29.477399474415726,29.92182842517479,29.4651055760446,29.676691350102224,26.161686445293274,23.40789083129203,23.774381166596676,23.564047857813797,23.251715545370175,23.228347948809603,20.824704007907087,20.059961610932618,14.641514150648993,27.910446868839674,26.970003866128224,26.182408304054672,25.70057185224539,25.825525249005278,24.565441545028285,24.169295588374386,19.564271389964087
