system:index,admin2Name,WS,WS_1,WS_2,WS_3,WS_4,WS_5,WS_6,WS_7
00000000000000000025,Mueang Tak,1.6699048955192901,1.8861944651583227,2.0362226014216613,1.7303894381165816,1.6313429881421984,0.546257490681859,0.7761177488644326,0.8879329902671257
00000000000000000026,Ban Tak,1.4169941295399837,1.7463368098976393,1.825660245268996,1.5447218481947695,1.3643713883176412,0.4951911412871393,0.5911521538142002,0.7625371189515844
00000000000000000027,Sam Ngao,1.3121981936813976,1.604173607351882,1.679500589626689,1.4311925520486182,1.188840847262781,0.5282797228681994,0.5196443357081432,0.6945710995448419
00000000000000000028,Mae Ramat,1.4733410537903375,1.5915236769477867,1.6556196521269946,1.4513611217137565,1.2476367034710494,0.8093182423066281,0.8679386282174965,1.084622399643904
00000000000000000029,Tha Song Yang,1.2242193721558883,1.3576341125489853,1.4227624670948364,1.1883583508822628,0.9564409898052211,0.6439275136342186,0.5326966837972477,0.861751957426826
0000000000000000002a,Mae Sot,1.7813613565987247,1.8164491586890246,1.8674568066519144,1.672901914969376,1.4680010078196044,0.9990478731963393,1.1670836276942629,1.4404077028385223
0000000000000000002b,Phop Phra,1.5774267380492888,1.8213433772670653,1.8661772389983808,1.6284423579080434,1.4172731874690028,0.9944576670835135,1.1400747941760325,1.4083564181242172
0000000000000000002c,Umphang,0.9394293779629452,1.4416155207704848,1.5054053838201502,1.269198881917132,1.122901716293215,1.0331275289026405,1.1378041527534417,1.4330848357163317
0000000000000000002d,Wang Chao,1.6878940683655086,1.999707199923086,2.221690660358822,1.9348209944985346,1.8886998266927137,0.849547736927283,1.1065467266834683,1.2376724669403474
000000000000000002c4,Mueang Loei,0.8191224691734793,1.3870298242608716,1.341825269865625,1.2065577346967131,0.5595218301267635,0.6527130711937189,1.0207001841218264,1.4604435330228271
000000000000000002c5,Na Duang,0.6461057008636644,1.0156005411925586,1.04336565468894,0.9334034339613656,0.36997066078766905,0.7347154551867457,1.0573541256904966,1.5684821487497864
000000000000000002c6,Chiang Khan,0.6563098302087085,1.1347130260568405,1.2007723848010567,1.1000711524956608,0.44644047261183606,0.48006410883831396,0.9267710204073594,1.3380952471268868
000000000000000002c7,Pak Chom,0.5738356203614625,0.9237734924160969,1.046303874195087,0.985968879909708,0.3605044460179216,0.4972278943413217,0.8451037619009729,1.2587002395894813
000000000000000002c8,Dan Sai,1.217795365157339,1.8145857336761073,1.8008301828923345,1.6245870149308261,0.9246542037306991,0.878648778195864,0.9423848499042288,1.3614875514438372
000000000000000002c9,Na Haeo,1.224789331455843,1.8106435941184607,1.8363889053426412,1.6551649687706285,0.9098527719820231,0.8811329416746047,0.8446640111665245,1.302737441339255
000000000000000002ca,Phu Ruea,1.3036669453790555,2.0759348334622474,2.004969809054703,1.8132232556680254,0.9502035525402582,0.7965791058884715,0.9421070015532013,1.3180667394930612
000000000000000002cb,Tha Li,0.9935291871017451,1.6678601755453781,1.6503683512197393,1.4910980030249676,0.6917768087364171,0.6650939981136847,1.0236068588667535,1.3482854774424866
000000000000000002cc,Wang Saphung,0.9414791665147368,1.5549608093649883,1.4490913110364898,1.3042536650131829,0.6669038669323415,0.7694607247713493,0.936082084179535,1.3288270164982632
000000000000000002cd,Phu Kradueng,1.0501539361375216,1.722143998711835,1.5439315472150554,1.3588174292416453,0.7100850646752227,0.9406103945873064,1.0404051948891786,1.3978543292918926
000000000000000002ce,Phu Luang,1.1251597013742292,1.8102440118235756,1.6451776759449732,1.4795377621888983,0.8338445558784335,0.9077748743782458,0.9832017120042172,1.342192238740352
000000000000000002cf,Pha Khao,0.8578863921639218,1.3289309175297468,1.1559601150892984,1.0339564936425123,0.4912574387773416,0.5806738264955033,0.6618784263966769,1.1731396343838643
000000000000000002d0,Erawan,0.7752817727904714,1.2127317725861984,1.11999229021884,1.000392586122959,0.4747061809323344,0.6930959128674994,0.8624612015315156,1.37357982556376
000000000000000002d1,Nong Hin,0.8550693048184653,1.3986436104439561,1.2756944535021326,1.1498060390953995,0.5872837076604575,0.686256948592517,0.7648791090023761,1.1247966063798718
000000000000000000ef,Mueang Satun,0.894025479517142,1.5554227584484916,2.3145218014582434,1.7975093422043527,1.9992131834438185,0.3063770441934829,1.6335060197794458,3.120119386076977
000000000000000000f0,Khuan Don,0.6057924529283834,1.3949673405046612,1.864238129252644,1.365920748207746,1.3784464064840845,0.127090442417091,1.2389833233128038,2.26528016400731
000000000000000000f1,Khuan Kalong,0.5934088589529869,1.4706732311510455,1.9728260631712446,1.406806293369285,1.44237482458934,0.13372331239004576,1.2167437930582228,2.265862121428612
000000000000000000f2,Tha Phae,0.844361231553441,1.5851056386245619,2.382739050081575,1.7197495143059696,1.9480578766954377,0.2754229453922093,1.4481460013720442,2.8012331525127006
000000000000000000f3,La-Ngu,0.9434592266939341,1.7497684074752837,2.6501760484711023,1.905648806015332,2.188011055310986,0.3632479153381937,1.5292336653604623,2.955408371924189
000000000000000000f4,Thung Wa,0.7112189357836176,1.5898706896786423,2.2444784658500523,1.5229118698512296,1.7035597844930142,0.2603055466620227,1.259300256524777,2.3138496370043606
000000000000000000f5,Manang,0.7085939453854233,1.5226303455794614,2.1754575655253734,1.5129366311282653,1.6826137992580745,0.2196712732049052,1.2979408971580855,2.438764625235006
000000000000000000f6,Mueang Trang,0.5936713315734943,1.898070647261659,2.32624593079248,1.6264366835975144,1.496771512629341,0.07457145534417539,1.5120040128015144,2.45262153406355
000000000000000000f7,Kantang,0.9245911975884141,2.2585167710610983,3.0707130749374194,2.0461374821505935,2.255732580850393,0.4412877514944432,1.7090287789140235,2.7842636816431696
000000000000000000f8,Yan Ta Khao,0.6077336545354642,1.6346030965328464,2.1118400728562032,1.410783568681748,1.492826642114853,0.15917119211732358,1.2328036822058726,2.07035157397258
000000000000000000f9,Palian,0.6977440886594343,1.6636130280169121,2.2645607030075654,1.5241562713405963,1.6738881497570395,0.23848913116971104,1.2527847374616492,2.2073529879680125
000000000000000000fa,Sikao,0.7575726197795393,2.1383363747245174,2.788897732590045,1.8477219707720078,1.9420493122299591,0.3226935142503575,1.6108496979415199,2.5348508821807316
000000000000000000fb,Huai Yot,0.6053282145562354,1.937893347259373,2.4138427538391944,1.6436465846915174,1.484704983699763,0.09984546801318406,1.3125105075882046,2.13171770244373
000000000000000000fc,Wang Wiset,0.6318169039925906,1.9347035788833253,2.4369257090622285,1.613597463815506,1.611626231908933,0.22439722766857603,1.3956896178858533,2.201287476298663
000000000000000000fd,Na Yong,0.6377253516793845,2.024643554913261,2.4921547071637957,1.7411448517881412,1.6021017245351588,0.07239770258867681,1.4493649245337994,2.442945218937145
000000000000000000fe,Ratsada,0.6076050205843956,1.9409652575254719,2.4467739078472692,1.6580420803988463,1.462624106691568,0.08737696542009768,1.2536358729431625,2.029708534088775
000000000000000000ff,Hat Samran,0.8647308875752167,1.7985261458623156,2.6057078626406036,1.7468752832650507,2.034887204908749,0.41406236748199304,1.3984353346475429,2.461998167470795
00000000000000000117,Mueang Yala,0.5761478491109461,1.2722210930115023,1.6520972532257474,1.3974214024588896,1.339944934682061,0.3169779376135472,1.0215532188469716,1.956945970206801
00000000000000000118,Betong,0.4677826117838117,0.8629039513445798,1.1268789127999117,0.9607215306973166,0.7522249884103459,0.20415799074310234,0.6535745856634823,1.2861522319657388
00000000000000000119,Bannang Sata,0.5847396686118835,1.0661692166516954,1.4039488688209174,1.1726030821764948,1.100641150766278,0.310807928979484,0.7072553567781417,1.425562536797023
0000000000000000011a,Than To,0.584174621163283,1.0627253188552752,1.3837476938179671,1.1832324324298553,1.0418520770559723,0.2714826575336496,0.7427316358801761,1.474187050500726
0000000000000000011b,Yaha,0.7394745274525031,1.36423838203822,1.7353195315314853,1.4852805367794684,1.2992457366481658,0.3173596721468331,0.9028962422541138,1.799717965924452
0000000000000000011c,Raman,0.4888533976699296,1.0104143405258723,1.3487757889519572,1.154853103889903,1.2311506993067944,0.3070389748317552,0.9784211665745979,1.8879737334876587
0000000000000000011d,Kabang,0.7248624797789204,1.3008964757288064,1.629521161941968,1.4554667741938279,1.1914862689012349,0.2468320782505389,1.0005601387470522,1.9062727059376072
0000000000000000011e,Krong Pinang,0.6353906867929806,1.1606813406154886,1.5165673014512577,1.2644115240066258,1.182046073730789,0.3265124222336954,0.7529740020549137,1.5276457389126628
000000000000000001cb,Mueang Trat,1.1961781071257378,2.331455610867023,2.3367656794870038,1.768809434043358,1.5101147137634587,0.7089168192387851,1.3329236781011362,2.5470073593112494
000000000000000001cc,Khlong Yai,1.0097708409833082,2.2268119963692157,2.6431009988681113,1.6909086154163937,1.6276205949648006,0.3529116430140277,0.7378162823003656,1.8402159518522712
000000000000000001cd,Khao Saming,1.2081711461222642,2.3498011664217517,2.3424856127399085,1.74595291807857,1.4654610484868251,0.8569763678538516,1.5045907010165385,2.6226236793108666
000000000000000001ce,Bo Rai,1.2868794084394815,2.4672426721500815,2.4113310018999643,1.8690111507063212,1.585851513023804,0.8049063595269557,1.5080868931998856,2.6121858088653283
000000000000000001cf,Laem Ngop,1.6376692646335953,3.267527375749277,3.576232101503242,2.5368068948117335,2.2879766712888343,0.753438911358455,1.5326658697302697,3.008797153922641
000000000000000001d0,Ko Kut,1.9286558356528942,4.361478764703036,5.34101645862734,3.460735089505661,3.5293436679818115,0.29055151806101526,0.9957043895010614,2.8509365566313005
000000000000000001d1,Ko Chang,1.9054767670451638,3.8537775861419115,4.340782012401297,3.0433996964001193,2.8271570726556727,0.6852750378459878,1.5428359245165026,3.2545596197324267
0000000000000000036a,Mueang Phrae,1.3910557872491243,1.8779520499728006,1.7767698790195248,1.6935512329289053,1.0381350956386828,0.5230652089870953,0.34746907203698296,0.8887642416678813
0000000000000000036b,Rong Kwang,1.512805767544909,1.950438672324666,1.8280216696599636,1.7284977232195369,1.0536424807118028,0.5639856412135258,0.46266196256458764,0.9157050962538639
0000000000000000036c,Long,1.253366026559,1.6622642615502354,1.5473936016750345,1.4692364508874356,0.9284215578459096,0.3496877422723068,0.2659075327745034,0.6797758188050259
0000000000000000036d,Sung Men,1.3639961033755794,1.8500996382101487,1.7418459303212765,1.6630043470336304,1.0280643295007816,0.4604018350009968,0.2820171873111674,0.8125729329764253
0000000000000000036e,Den Chai,1.2453069256715805,1.7160835584050746,1.6412889172759175,1.5513978141955833,0.9546763565621205,0.38661153779851276,0.2591512759351225,0.7228619906304586
0000000000000000036f,Song,1.6102618881493491,2.0535334765740316,1.8872858429571064,1.7850961206810374,1.1616013298753778,0.45161882162101835,0.4687127836539387,0.7519195692006089
00000000000000000370,Wang Chin,1.0274356871770445,1.4442097335780524,1.3849560299462411,1.2783922849538818,0.8192403035178236,0.17779687039234632,0.21082432351399777,0.4694047127021107
00000000000000000371,Nong Muang Khai,1.5635975462694192,1.9754361120663182,1.80482966760443,1.7221063809546215,1.0749869527655538,0.48571834574063355,0.35721645211580144,0.8285624747816092
00000000000000000372,Mueang Nan,1.123454146361199,1.4799324517498382,1.3831734315419915,1.3146249728964667,0.9784040727685953,0.47345106916133733,0.6109264752233244,0.573003708116107
00000000000000000373,Mae Charim,0.8367502395760934,1.0066042125213672,0.9719337501702608,0.8853724448356671,0.5661884741047896,0.5023749113329908,0.7278244476626009,0.845351880816569
