system:index,admin2Name,SM,SM_1,SM_2,SM_3,SM_4,SM_5,SM_6,SM_7
000000000000000000b9,Khura Buri,363.1903645300019,363.1903645300019,363.1903645300019,363.1903645300019,363.1903645300019,363.1903645300019,363.1903645300019,362.6024575056316
000000000000000000ba,Thap Put,302.0870704225353,302.0870704225353,302.0870704225353,302.0870704225353,302.0870704225353,302.0870704225353,302.0870704225353,300.3667887323945
000000000000000000bb,Thai Mueang,324.7096901331884,324.7096901331884,324.7096901331884,324.7096901331884,324.7096901331884,324.7096901331884,324.7096901331884,324.19764881761347
000000000000000000d2,Mueang Ranong,366.5791841442953,366.5791841442953,366.5791841442953,366.5791841442953,366.5791841442953,366.5791841442953,366.5791841442953,363.95500209731546
000000000000000000d3,La-Un,347.29032548372584,347.29032548372584,347.29032548372584,347.29032548372584,347.29032548372584,347.29032548372584,347.29032548372584,347.14399280036
000000000000000000d4,Kapoe,375.23362704261456,375.23362704261456,375.23362704261456,375.23362704261456,375.23362704261456,375.23362704261456,375.23362704261456,375.23362704261456
000000000000000000d5,Kra Buri,334.0775017193947,334.0775017193947,334.0775017193947,334.0775017193947,334.0775017193947,334.0775017193947,334.0775017193947,334.00673143053643
000000000000000000d6,Suk Samran,380.7379884352549,380.7379884352549,380.7379884352549,380.7379884352549,380.7379884352549,380.7379884352549,380.7379884352549,380.65940073593833
000000000000000000d7,Mueang Chumphon,316.95728346456684,316.90887898881056,316.95728346456684,316.95728346456684,316.95728346456684,316.95728346456684,316.95728346456684,316.95728346456684
000000000000000000d8,Tha Sae,342.87284379022753,342.87284379022753,342.87284379022753,342.87284379022753,342.87284379022753,342.87284379022753,342.87284379022753,342.8407175239265
000000000000000000d9,Pathio,342.39843020789124,342.1984408145947,342.39843020789124,342.39843020789124,342.39843020789124,342.39843020789124,342.39843020789124,342.39843020789124
000000000000000000da,Lang Suan,331.8459322033897,329.4314689265535,330.6541242937853,332.20392655367215,332.20392655367215,332.20392655367215,332.20392655367215,332.20392655367215
000000000000000000db,Lamae,330.842074235808,328.6677074235809,329.6826200873363,330.9418777292578,330.96421397379925,330.96421397379925,330.96421397379925,330.96421397379925
000000000000000000dc,Phato,351.6883243955217,351.6883243955217,351.6883243955217,351.6883243955217,351.6883243955217,351.6883243955217,351.6883243955217,351.6883243955217
000000000000000000dd,Sawi,324.95423846306204,324.95293127351954,324.95423846306204,324.95423846306204,324.95423846306204,324.95423846306204,324.95423846306204,324.95423846306204
000000000000000000de,Thung Tako,329.9382829977628,329.93274608501116,329.9386465324385,329.9386465324385,329.9386465324385,329.9386465324385,329.9386465324385,329.9386465324385
000000000000000000df,Mueang Songkhla,101.0774207746479,75.74775528169015,69.94176936619718,68.87755281690141,107.13345070422537,130.12068661971833,225.59881161971833,225.59881161971833
000000000000000000e0,Sathing Phra,102.89551417689378,74.4169276343631,65.76170122725348,59.68920863309352,69.18946254760898,105.67316969953451,212.17452391028357,212.17452391028357
000000000000000000e1,Chana,137.45177286057054,107.96458277792591,110.35022660623834,132.3772460677153,191.53092508664363,204.69488136496935,234.5665955745135,234.5665955745135
000000000000000000e2,Na Thawi,224.39670446116352,191.35998728409453,219.257433506411,243.98240966408818,250.6758079898273,250.6758079898273,250.6758079898273,250.6758079898273
000000000000000000e3,Thepha,150.86167150612297,119.60787779320796,131.25316247948493,153.95976518116404,210.19877540714558,219.4366241636158,242.07444767074873,242.07444767074873
000000000000000000e4,Saba Yoi,223.8610494805424,188.62926571579504,217.64522803310442,240.71774079943648,253.42449374889944,253.69860891001937,253.70621588307802,253.70621588307802
000000000000000000e5,Ranot,134.2678265723856,103.0348343877931,90.69199851135096,82.78273167100858,98.0884257536286,145.71546334201716,211.98345738742105,211.98345738742105
000000000000000000e6,Krasae Sin,116.27675099866845,84.84194407456728,74.81049267643145,69.7437549933422,81.69153129161121,123.67944074567241,205.7781358189082,205.7781358189082
000000000000000000e7,Rattaphum,173.046023156305,148.2329096400705,158.3238610621696,173.34088849735718,206.04738233073243,214.28716335263022,217.73206644852752,217.73206644852752
000000000000000000e8,Sadao,236.6224272930649,209.13561041866407,236.88939757110901,244.76714605305213,245.35094279322473,245.35094279322473,245.35094279322473,245.10412272291472
000000000000000000e9,Hat Yai,153.45135739380387,125.77329926541036,130.41866283402524,149.19800915575428,196.53633556904072,207.59891408495682,228.95349728521234,228.95349728521234
000000000000000000ea,Na Mom,140.75883040935673,110.20438596491228,107.8827485380117,125.43099415204678,188.10116959064328,206.01321637426904,231.24327485380118,231.24327485380118
000000000000000000eb,Khuan Niang,104.65353350421094,78.6698645184914,72.75785426583671,71.01168070303919,109.87806664225562,144.76880263639697,219.35053094104723,219.35053094104723
000000000000000000ec,Bang Klam,120.54463373083476,93.5978989210676,89.37819420783647,96.70579216354346,158.65110732538332,188.98983532084048,224.28262350936973,224.28262350936973
000000000000000000ed,Singhanakhon,96.76548536209555,70.64402927580898,62.6831278890601,57.95227272727276,78.26271186440678,108.53740369799695,220.67734976887525,220.67734976887525
000000000000000000ee,Khlong Hoi Khong,194.46239751201588,166.30045236075773,185.12160022618042,213.10200735086238,232.9018377155782,233.0048911506927,233.0048911506927,233.0048911506927
000000000000000001b9,Mueang Rayong,307.6724562700174,307.6716802168023,307.6724562700174,307.6724562700174,307.6724562700174,307.6724562700174,280.26302044838627,217.56819413648685
000000000000000001ba,Ban Chang,263.66735412474856,260.04336016096585,259.96106639839036,257.3524647887324,263.66735412474856,263.66735412474856,249.53068410462777,197.21750503018112
000000000000000001bb,Klaeng,328.82035349044025,328.82035349044025,328.82035349044025,328.82035349044025,328.82035349044025,328.82035349044025,294.406224988884,229.43230324588706
000000000000000001bc,Wang Chan,348.39860139860144,348.39860139860144,348.39860139860144,348.39860139860144,348.39860139860144,348.39860139860144,314.5444493006993,252.59698426573428
000000000000000001bd,Ban Khai,317.30667680865463,317.30667680865463,317.30667680865463,317.30667680865463,317.30667680865463,317.30667680865463,288.33333333333337,226.8033468559838
000000000000000001be,Pluak Daeng,302.1728118901067,302.0726467497374,301.60953310313766,302.08315568233,302.1728118901067,302.1728118901067,275.47309713256266,219.60189160786672
000000000000000001bf,Khao Chamao,325.27049828178684,325.27049828178684,325.27049828178684,325.27049828178684,325.27049828178684,325.27049828178684,289.27235395189,226.9812542955326
000000000000000001c0,Nikhom Phatthana,279.319562955255,279.04970516822755,278.92792230315644,278.94308012486994,279.319562955255,279.319562955255,258.28456468955955,204.92171349288938
00000000000000000268,Mueang Yasothon,129.11003861003863,238.10815792751285,306.1749283846058,306.1749283846058,306.1749283846058,300.06766720637694,236.0825133889651,168.58423215842572
00000000000000000269,Sai Mun,128.67303988995874,243.12455295735896,309.55935350756533,309.55935350756533,309.55935350756533,303.2980398899587,238.21182943603856,171.02431224209082
0000000000000000026a,Kut Chum,134.51988395131616,255.5196150580244,316.9759694310784,316.9759694310784,316.9759694310784,309.1033540900085,243.16996886498728,176.17909708463074
0000000000000000026b,Kham Khuean Kaeo,138.9775411280846,249.48319623971804,300.95408343125735,300.95408343125735,300.95408343125735,291.6278789659224,229.59339012925966,162.5080493537016
0000000000000000026c,Pa Tio,139.21966830785178,256.38701736201085,306.940787768852,306.940787768852,306.940787768852,298.3777662606893,234.23355791655865,166.7228038351904
0000000000000000026d,Maha Chana Chai,138.36620636747216,243.51754890678941,301.10600306866127,301.10600306866127,301.10600306866127,291.40103567318755,230.32570003835824,162.62959340237822
0000000000000000026e,Kho Wang,145.52188306104904,250.60889939810835,303.25859845227865,303.25859845227865,303.25859845227865,292.3187876182288,232.67072226999147,164.03555460017202
0000000000000000026f,Loeng Nok Tha,138.17188429305222,268.2919708029197,315.3561142651169,315.3561142651169,315.3561142651169,304.6094710282059,237.9336307110029,172.84025412273587
00000000000000000270,Thai Charoen,141.01083064279425,267.4722336366304,318.4103316700911,318.4103316700911,318.4103316700911,309.8584091576168,243.5735837980629,176.8206926915175
0000000000000000034c,Mueang Lamphun,110.30950715950716,110.30950715950716,110.30298035298037,110.30950715950716,110.30950715950716,110.30950715950716,58.8352813852814,35.77805527805529
0000000000000000034d,Mae Tha,106.95208572922111,106.95208572922111,106.90714061683217,106.95208572922111,106.95208572922111,106.95208572922111,55.560480920020915,33.389440669106115
0000000000000000034e,Ban Hong,104.05269328263624,104.05269328263624,101.30763624841572,104.05269328263624,104.05269328263624,104.05269328263624,53.07555449936629,31.866413181242077
0000000000000000034f,Li,102.66623446063365,102.66623446063365,96.50118076905942,102.52954596087869,102.66623446063365,102.66623446063365,52.5315243060197,31.488334892839642
00000000000000000350,Thung Hua Chang,103.54570931244562,103.54570931244562,100.18579634464758,103.54570931244562,103.54570931244562,103.54570931244562,52.50962576153179,31.627049608355097
00000000000000000351,Pa Sang,105.54294294294297,105.54294294294297,104.00532350532352,105.54294294294297,105.54294294294297,105.54294294294297,53.89445809445808,32.34196014196015
00000000000000000352,Ban Thi,130.64459072696053,130.64459072696053,130.64459072696053,130.64459072696053,130.64459072696053,130.64459072696053,78.95334859759588,54.225815684029776
00000000000000000353,Wiang Nong Long,106.58045977011496,106.58045977011496,105.03635057471264,106.58045977011496,106.58045977011496,106.58045977011496,54.581752873563225,32.6875
00000000000000000354,Mueang Lampang,115.09721118133841,115.09721118133841,115.09721118133841,115.09721118133841,115.09721118133841,115.09721118133841,61.46186225320908,37.80173975369779
00000000000000000355,Mae Mo,114.66960046323102,114.6906702374059,114.6906702374059,114.6906702374059,114.6906702374059,114.6906702374059,60.06357122177187,37.190293862188774
00000000000000000356,Ko Kha,106.59833255415306,106.59833255415306,106.5361227988157,106.59833255415306,106.59833255415306,106.59833255415306,53.3934860526726,32.35913978494624
00000000000000000357,Soem Ngam,104.41579459459464,104.41579459459464,102.6547675675676,104.41579459459464,104.41579459459464,104.41579459459464,52.08111351351352,31.625740540540548
00000000000000000358,Ngao,169.6973539903105,188.6852952137572,226.89395730181545,227.30475429910018,227.30475429910018,227.30475429910018,172.3341478996966,144.0461800564341
00000000000000000359,Chae Hom,179.8976818545164,203.5851318944844,225.60117239541694,225.60117239541694,225.60117239541694,225.60117239541694,171.42566613375973,143.72948974154014
0000000000000000035a,Wang Nuea,237.32371408911052,269.05942714605203,335.3479958713228,335.3479958713228,335.3479958713228,335.3479958713228,282.1551866506108,256.2641493204885
0000000000000000035b,Thoen,118.35055528078773,118.35055528078773,110.93926981700467,115.82751225214693,118.35055528078773,118.35055528078773,67.00076885032148,41.216285238973065
0000000000000000035c,Mae Phrik,108.55627036813515,108.55627036813515,96.88277610138802,97.67449607724804,108.55627036813515,108.55627036813515,57.992238986119474,34.43073023536512
0000000000000000035d,Mae Tha,107.82740951606347,107.82740951606347,107.82740951606347,107.82740951606347,107.82740951606347,107.82740951606347,54.92088247254982,33.00473769825134
0000000000000000035e,Sop Prap,106.93039183937825,106.93039183937825,105.71755181347154,106.93039183937825,106.93039183937825,106.93039183937825,55.28814766839379,32.96690414507772
0000000000000000035f,Hang Chat,108.2906532268622,108.2906532268622,108.2906532268622,108.2906532268622,108.2906532268622,108.2906532268622,55.4808482785705,33.28257625343631
00000000000000000360,Mueang Pan,195.03982286503614,224.08293654018033,238.87928008450467,238.87928008450467,238.87928008450467,238.87928008450467,186.3220768668237,159.42774843584937
00000000000000000381,Mueang Phayao,215.63921148871657,231.6906698777987,317.9627597894925,319.36287574703425,319.36287574703425,319.36287574703425,266.478868967978,240.51241637677293
00000000000000000382,Chun,222.44179886261603,239.55193055971267,335.62678838671064,335.62678838671064,335.62678838671064,335.62678838671064,282.2502244836875,255.35989224783
00000000000000000383,Chiang Kham,264.18547694605184,286.45511480306146,387.7237166324433,387.7237166324433,387.7237166324433,387.7237166324433,334.59360649617315,307.9025574015306
00000000000000000384,Chiang Muan,225.7580902461258,238.04161349133997,346.4449065633545,356.21054010938917,356.21054010938917,356.21054010938917,301.2176845943482,271.00689380127625
00000000000000000385,Dok Khamtai,208.94749813293498,220.84637789395077,313.89867705110413,315.4806358689853,315.4806358689853,315.4806358689853,262.1996585938333,235.06606209324653
00000000000000000386,Pong,253.74786352941166,267.69539294117635,388.7392894117647,389.73489882352936,389.73489882352936,389.73489882352936,335.1307058823529,305.891548235294
00000000000000000387,Mae Chai,219.98611481975973,251.24699599465953,314.58000000000004,314.58000000000004,314.58000000000004,314.58000000000004,262.3405607476636,239.6166889185581
00000000000000000388,Phu Sang,275.2673283261803,305.65898605150227,396.2807671673821,396.2807671673821,396.2807671673821,396.2807671673821,343.99061158798287,317.59667381974253
00000000000000000389,Phu Kamyao,203.3780441400304,219.24573820395733,305.42857686453567,305.42857686453567,305.42857686453567,305.42857686453567,252.7408675799086,227.62176560121756
00000000000000000040,Mueang Phichit,158.0344380403458,184.8130259365995,184.8130259365995,184.8130259365995,184.8130259365995,184.8130259365995,125.75103746397693,86.3848414985591
00000000000000000041,Wang Sai Phun,144.2899968543567,144.70663730732932,144.70663730732932,144.70663730732932,144.70663730732932,144.70663730732932,85.49078326517771,51.57691097829506
00000000000000000042,Pho Prathap Chang,180.7976777640773,246.6523838882039,253.4130086313194,253.4130086313194,253.4130086313194,253.4130086313194,197.07079736950274,152.28923140156184
00000000000000000043,Taphan Hin,167.47500871991636,216.29891873038022,220.7574816881758,220.77910708057203,220.77910708057203,220.77910708057203,162.19035577258464,115.58882106731775
00000000000000000044,Bang Mun Nak,169.91990589198036,222.3541939443535,248.91231587561373,264.2069967266775,264.2069967266775,264.2069967266775,205.60202536824877,152.71792144026185
00000000000000000045,Pho Thale,177.9628461538462,228.57612307692304,258.5800461538462,273.0215846153847,273.0215846153847,273.0215846153847,216.3446615384616,165.90730769230777
00000000000000000046,Sam Ngam,185.34632140475665,254.1897977328296,259.74641031340303,259.74641031340303,259.74641031340303,259.74641031340303,202.82438319626587,160.80820182262727
00000000000000000047,Tap Khlo,169.87925218451545,189.6069904490958,189.6069904490958,189.6069904490958,189.6069904490958,189.6069904490958,130.37827677301365,86.95376955903274
00000000000000000048,Sak Lek,126.86019855595667,126.86416967509027,126.86416967509027,126.86416967509027,126.86416967509027,126.86416967509027,66.0620938628159,40.396344765342974
00000000000000000049,Bueng Na Rang,190.35029940119767,253.14744148067504,274.7808383233534,274.93576483396856,274.93576483396856,274.93576483396856,219.40851932498651,172.22798040283084
0000000000000000004a,Dong Charoen,175.70362803804161,225.7423740753787,232.18812962310682,232.21718915110955,232.21718915110955,232.21718915110955,173.05850651637903,122.0576611482917
0000000000000000004b,Wachirabarami,196.06000566091146,271.1645626945939,273.56283611661485,273.56283611661485,273.56283611661485,273.56283611661485,216.88358335692052,174.5955278799888
