system:index,admin2Name,SR,SR_1,SR_2,SR_3,SR_4,SR_5,SR_6,SR_7,SR_p75
000000000000000000fa,Sikao,,,,,,7.73762278688377,,,7.73762278688377
000000000000000000fb,Huai Yot,,,,,,7.273664802322807,,,7.273664802322807
000000000000000000fc,Wang Wiset,,,,,,8.908840676330543,,,8.908840676330543
000000000000000000fd,Na Yong,,,,,,5.2245731605071,,,5.2245731605071
000000000000000000fe,Ratsada,,,,,,7.35126665602764,,,7.35126665602764
000000000000000000ff,Hat Samran,,,,,,7.868171313192059,,,7.868171313192059
00000000000000000117,Mueang Yala,,5.842527871317544,6.086241044690144,3.9132824614210997,,6.201919882596805,5.720151043874585,6.993998016883692,5.922173014331469
00000000000000000118,Betong,,10.471451186879257,11.992152094456062,7.1585151080877205,,11.068029897051163,9.956691499716866,12.629611747641176,10.939961441684577
00000000000000000119,Bannang Sata,,8.666510651399301,10.976439384001438,8.44899135051348,,11.006164816460428,9.209309557241271,15.19003976956238,10.469425985700632
0000000000000000011a,Than To,,3.968363120648909,8.217273919792754,5.727765262528413,,9.268560735487501,10.590959733194481,8.412127698633325,8.058656800690594
0000000000000000011b,Yaha,,,,,,6.62124608456056,8.43177927799287,,7.909325663883219
0000000000000000011c,Raman,,4.963945118824369,4.77955781509178,4.065349542231419,,6.000507160745946,5.36627145121292,6.826421347771067,5.311910736316504
0000000000000000011d,Kabang,,,,,,9.878547323619431,10.267294722506682,,10.371873964493414
0000000000000000011e,Krong Pinang,,9.59476773398763,6.906103337577305,6.0002218110366945,,9.776896813451229,7.747071050446388,17.193073937157873,9.578882096219234
000000000000000001cb,Mueang Trat,,,10.500432699630862,5.570050246085801,,9.025522707572401,9.035775072626203,5.0895819178360195,8.943588730487134
000000000000000001cc,Khlong Yai,,,7.249114621337801,,,6.5563719254405886,5.31377363144502,,6.5295643818393385
000000000000000001cd,Khao Saming,,,11.379651453566709,6.026335625034269,,7.707919169525854,8.145067197306734,5.431918630560245,7.776632775636905
000000000000000001ce,Bo Rai,,,9.304862980656901,5.6677806189037225,,8.703867942948568,8.987755065178769,7.276280829236295,8.610215999465408
000000000000000001cf,Laem Ngop,,,3.421974721224221,5.675796887628965,,9.694715747446157,9.408092062338989,6.4085109004753855,8.657721287326327
000000000000000001d0,Ko Kut,,,14.656656204722369,5.0002726924991645,,9.52570001172567,7.412453172627393,,11.137369748005801
000000000000000001d1,Ko Chang,,,,4.927119002211621,,10.670613348997552,11.434935225231685,,10.767696680359636
0000000000000000036a,Mueang Phrae,3.0268056709396123,3.4283363733252,3.2071725114507945,,5.861161397766028,7.033464100700696,4.066600240298937,2.714157491638936,4.3912800340404905
0000000000000000036b,Rong Kwang,3.5044353352507702,3.395341334475717,4.231960542691219,,5.415934449059821,5.808061591704064,4.15760142056383,3.249537355990881,4.286872135112368
0000000000000000036c,Long,2.528007971375899,3.8235613462843974,4.289546079831533,5.376262342487206,6.749777613230577,7.830284099098321,5.3082062008725215,4.079717449442134,5.1095483152538055
0000000000000000036d,Sung Men,2.4269355605234955,2.4646891094642087,,4.039609772984916,6.153669148439183,6.482297598205945,2.8964073393173533,2.7206030287863467,4.076522730973008
0000000000000000036e,Den Chai,2.9001167703451802,2.234526156204326,5.985503281734578,4.723464694442271,5.91786711980717,6.334594765346089,4.0835625419835875,3.104285978965609,4.335668416829774
0000000000000000036f,Song,3.1191431275858497,3.4295079480878163,3.8246386700258945,,4.776031287114945,5.550937727081844,4.582157570195652,3.3711995859560018,4.191354699655723
00000000000000000370,Wang Chin,2.4086140245208956,2.680300488030441,4.736402086156119,4.752550081366189,6.920870525528061,7.560113663927201,5.918185037353576,4.1779169042058,5.087179203361234
00000000000000000371,Nong Muang Khai,3.015238325242717,2.849716716211426,2.9296245806037686,,5.555737599703223,5.371474973591325,3.679149519292455,3.065762101864429,3.9387051083446303
00000000000000000372,Mueang Nan,4.713928912390818,3.4146855881685902,3.7978042632305873,,4.444312225175294,6.955691949203736,4.633684330592249,3.3814408864625647,4.57352405509095
00000000000000000373,Mae Charim,4.479410811440676,3.5642264272750825,3.469295646304003,,7.123376154508819,8.217806655425713,5.2273461678107,6.1293020559503075,5.807781698187633
00000000000000000374,Ban Luang,3.9967084125489523,3.6659422637303667,4.10478838114909,,4.474083157814599,6.9285035290990225,5.636885751941028,3.456043800463678,4.518480213714882
00000000000000000375,Na Noi,3.114097775701227,3.6815116596336104,3.0484129288199475,,5.938600340197649,6.317628547338233,3.878915764516531,3.729699509320586,4.264743009038729
00000000000000000376,Pua,4.5446273634320535,3.4670488932215777,2.7962294430585404,,5.802912615253286,5.777550712832694,4.363261403072867,3.997962964532923,4.758303994528857
00000000000000000377,Tha Wang Pha,4.08974503771535,3.317419987077441,3.3382161907891397,,5.616696629587752,5.867392083811216,4.497441095413468,3.951714816842029,4.623902362235737
00000000000000000378,Wiang Sa,3.9009700109208807,3.813271039188998,3.8160613189040484,,4.9845537728579075,6.276040784953569,4.257723296312908,3.3787541210202883,4.359420614988105
00000000000000000379,Thung Chang,4.240340376232034,4.050258668532083,4.5144166892439515,,7.238208490587833,7.708573759162615,4.875925381271903,4.745668635366898,5.592652604665668
0000000000000000037a,Chiang Klang,4.821609084101897,3.4790374200522725,2.889057812541488,,5.8023347723533725,5.218186586833352,3.9391990339390177,4.235012178918241,4.641520541517785
0000000000000000037b,Na Muen,3.218280202063419,2.9429081712436482,2.619830294812044,,5.188759042447626,7.140935248575669,4.22497899300364,3.1257013942224137,4.059986119227573
0000000000000000037c,Santi Suk,3.7985363507527934,3.930796942454432,2.572580616670003,,6.7345149798175195,7.022841218596698,4.456015446460278,3.7832407594642596,4.8885959590230135
0000000000000000037d,Bo Kluea,4.313737395823079,4.168750539909153,4.384843600691084,,7.322060043861853,7.413082571040825,7.390202150752357,6.653783633199644,7.1461624967085795
0000000000000000037e,Song Khwae,3.62197443043124,4.2194021897045415,2.6552993946691754,,6.407272389491138,7.435243537515729,6.2135068013323345,5.500135890805247,5.607966625333362
0000000000000000037f,Phu Phiang,5.011541336891033,3.872116209619016,3.790995423236029,,5.414136057066663,7.401867656232649,4.995820961755265,3.3889393952557363,4.891156229996245
00000000000000000380,Chaloem Phra Kiat,3.179887493776171,4.2994592881663936,3.7258587856121737,,5.054580305586574,6.732715868529531,5.1407145372999885,4.866708967599521,5.082343256268118
000000000000000000b4,Mueang Phangnga,,,11.036261600302359,10.947415481167138,,4.485273467762188,,,9.87540769179087
000000000000000000b5,Ko Yao,,,7.229917271118268,5.443053546432838,,8.02979339465908,,,6.963681097651743
000000000000000000b6,Kapong,,,10.934941705404103,12.083350333692596,,7.272936074211502,,,9.157728804378586
000000000000000000b7,Takua Thung,,,10.192939520303844,10.02586347615133,,5.175003296633133,,,10.202102788283653
000000000000000000b8,Takua Pa,,,8.32545321914163,8.15692410532493,,4.433214310899445,,,7.804697190296788
000000000000000000b9,Khura Buri,,,9.656114149908708,11.065283957841789,,5.722562367731072,,,7.528550217501682
000000000000000000ba,Thap Put,,,10.801473713919014,9.9595990180604,,7.328062763576734,,,8.906650713516788
000000000000000000bb,Thai Mueang,,,10.155712338297416,8.913697873675606,,5.917573155956262,,,8.325133598343802
000000000000000000d2,Mueang Ranong,,,5.9109949741572905,5.36187797137352,6.530563604812801,4.280018356786002,,,5.6369752936191215
000000000000000000d3,La-Un,,,13.752385354409416,9.957823806712256,10.003838057929,5.6709554920975345,,,11.37554147493847
000000000000000000d4,Kapoe,,,10.912495112149726,8.028060168584037,7.8015832611838904,12.240983289937276,,,10.215108329750453
000000000000000000d5,Kra Buri,,,12.745699001686965,8.578642543610794,8.621373723511343,11.83547844764731,,9.453132501236347,10.195910913518928
000000000000000000d6,Suk Samran,,,15.793740171301096,6.976174505161349,,3.9966206896635748,,,13.415475575351895
000000000000000000d7,Mueang Chumphon,,,8.43412849332071,6.7448261952008295,8.244653283625428,5.298398010349338,,,7.589348318666336
000000000000000000d8,Tha Sae,12.959552911502753,,11.394173022225957,9.412928189509248,11.89595915896237,11.869498344726441,6.092824707525294,11.874031678266146,10.077828895032372
000000000000000000d9,Pathio,13.625064125349683,,10.10620733537099,8.936703525699858,11.019842346999841,9.28397157119581,5.6780361954942915,9.838445866441829,10.374585439316293
000000000000000000da,Lang Suan,,,9.931055573370278,8.522207116461313,8.551848732381032,9.492716474301146,,,9.115759246497364
000000000000000000db,Lamae,,,11.504425897780047,9.876716598021698,5.833326601998507,13.00093278536816,,,10.507448702860126
000000000000000000dc,Phato,,,12.903915464722333,9.138883146671263,5.752786431467138,15.383993264613485,,,12.8329237272126
000000000000000000dd,Sawi,,,10.515428085871358,9.049630771640109,7.890572833933612,6.417402934315849,,,9.050541612434026
000000000000000000de,Thung Tako,,,9.357457211752523,8.594205014937327,5.765377780370661,8.16456066101174,,,8.515037362920035
000000000000000000df,Mueang Songkhla,,,,,,7.171107936479301,6.751387996926737,,6.893669615436481
000000000000000000e0,Sathing Phra,,,,,,3.0302025689553744,3.2474458418068295,,3.034325418395314
000000000000000000e1,Chana,,,,,,6.602287163126965,6.235725329029518,,6.462500004714513
000000000000000000e2,Na Thawi,,,,,,10.110146850071274,8.286380646729569,,9.172223514818324
000000000000000000e3,Thepha,,,,,,8.094276651496848,7.481199691698299,,7.84683746747444
000000000000000000e4,Saba Yoi,,,,,,11.529769666567901,9.723434956096748,,10.120510524987367
000000000000000000e5,Ranot,,,,,,3.309293995486712,2.6274383810089392,,2.969520873696202
000000000000000000e6,Krasae Sin,,,,,,3.9060814256384577,3.0950731150114734,,3.5673997520170104
000000000000000000e7,Rattaphum,,,,,,10.323046279582535,8.546585718222653,,9.420561756536834
000000000000000000e8,Sadao,,,,,,11.891424732206401,9.887505693715271,,10.735926828707683
000000000000000000e9,Hat Yai,,,,,,6.802131551981101,7.745714971750108,,7.229148558072841
000000000000000000ea,Na Mom,,,,,,11.142797834033157,9.575370356425076,,10.001949070253946
000000000000000000eb,Khuan Niang,,,,,,7.982315889302364,6.608740649834856,,7.2380979006057755
000000000000000000ec,Bang Klam,,,,,,9.52373733073734,7.313048769351443,,8.508444217678635
000000000000000000ed,Singhanakhon,,,,,,2.815975759193579,3.0707399371828594,,2.8870970039702435
000000000000000000ee,Khlong Hoi Khong,,,,,,9.173609732162747,8.475595049510199,,8.82904692812867
000000000000000001b9,Mueang Rayong,4.8313385123494434,4.9250248732273985,,8.29605673056477,,7.375543469744816,7.1804214222992835,7.981829328247809,7.409931842144191
000000000000000001ba,Ban Chang,4.44590386283422,4.23431190568252,,4.7538422439592,,3.640678438310886,6.944314702288003,6.078522824083787,5.119355200045739
000000000000000001bb,Klaeng,,,,10.599230327993025,,7.685606225495764,7.471844519050883,6.611299688483635,7.464492525864964
000000000000000001bc,Wang Chan,,,,9.910009820078043,,7.57483766107375,9.56616476752794,9.729334480671731,9.602797322382887
000000000000000001bd,Ban Khai,,5.814065517601817,,11.39946998636717,,7.102819481207174,8.962929946210522,8.473893194117673,8.475432966369556
000000000000000001be,Pluak Daeng,4.306823738392889,4.786608118916856,,9.46265871269227,,6.486116321921586,8.455888930178618,8.474783508976007,7.800027818630065
000000000000000001bf,Khao Chamao,,,,10.374876733089177,,7.4813198854133445,8.930016370862106,9.17496741330089,9.059735177005592
000000000000000001c0,Nikhom Phatthana,5.29046654832693,4.8698401642022615,,7.437928085582595,,5.422908493484517,7.096408287961547,7.036503563152011,6.222044149655802
00000000000000000268,Mueang Yasothon,,,,,4.506566690628287,5.509966225780728,3.9636858929129155,,4.68532223994661
00000000000000000269,Sai Mun,,,,,3.7821279787123614,4.907738354717673,3.87184939112283,,4.367024142939012
0000000000000000026a,Kut Chum,,,,,4.085890442428828,4.426948754730335,3.5952838548795514,,4.026423614901722
0000000000000000026b,Kham Khuean Kaeo,,,,,5.068879491901586,4.953087003983724,3.2829302288126594,,4.167851565558409
0000000000000000026c,Pa Tio,,,,,4.542715532301246,4.944773370080626,3.4808478615998477,,4.2194954283261445
0000000000000000026d,Maha Chana Chai,,,,,3.9192855714548522,4.321628623473893,2.6016738757857802,,3.4257749351444216
0000000000000000026e,Kho Wang,,,,,4.255310352441981,4.347001228826079,2.5326159185422914,,3.385543229082723
0000000000000000026f,Loeng Nok Tha,,,,,4.713694844046094,4.472076839706356,3.5006183234906487,,4.102484676905263
00000000000000000270,Thai Charoen,,,,,4.436134742731019,4.396042245820302,3.442301933636473,,3.9930355639137907
0000000000000000034c,Mueang Lamphun,2.796937758432853,,2.6446893937763853,,4.253841383477299,5.141393490840121,4.909061500188261,3.2969959315789463,3.9832428547972416
0000000000000000034d,Mae Tha,2.810353921556831,,4.350050577266959,,5.676538492363713,7.37481502750804,6.285551889733634,4.297180017611346,5.323860527100974
0000000000000000034e,Ban Hong,,,3.662184046850229,,3.811728658724271,5.879725796294652,5.549838807989108,4.747194688622297,4.923426454273534
0000000000000000034f,Li,2.129716427546595,2.3383174771837143,3.0492356947160273,6.578665483894329,4.787703255336532,6.322007658224594,4.937652825303177,3.9659461573625467,4.262300351029659
00000000000000000350,Thung Hua Chang,2.76376399224057,2.343617508522466,3.155147777670727,5.243966461475782,5.782261592429179,6.318295007665445,5.715401873775081,4.119020795355464,4.262328668607689
00000000000000000351,Pa Sang,,,3.493640994525043,,5.107758843018818,5.784563301768085,5.360620740655326,4.344210231324504,4.831969310881452
00000000000000000352,Ban Thi,2.9906657450476666,,2.259098794949245,,4.074789167326779,5.6450554901139745,5.0083628105118745,2.757993856333208,3.773099740054647
00000000000000000353,Wiang Nong Long,,,3.5363850989001526,,4.3934117300669575,5.886889390867533,5.684151583792909,4.156433896829907,4.875329087890533
00000000000000000354,Mueang Lampang,2.871143414285193,3.072885504026261,4.158147962880125,4.008915754519871,5.631719175938232,7.858703624057226,5.848154714303297,3.7257322462485645,4.999952632632614
00000000000000000355,Mae Mo,2.483700454250368,4.001216831815149,4.435961417433751,,6.003510925075266,7.275291372741748,6.287623774374848,3.733973290100203,4.727986488017545
00000000000000000356,Ko Kha,2.195923286629901,3.3982257379201095,3.1770049348234224,4.2850655741712735,6.017249056051436,7.560415516669782,5.7947249879679,3.09668587993437,4.739965986643375
00000000000000000357,Soem Ngam,2.551804830979479,3.348048242835167,3.4965671537894427,5.91772315559147,7.2260959315357844,9.593307980393075,6.079918532999895,3.525666801824688,5.63672099659638
00000000000000000358,Ngao,3.074484876041101,4.013638818624984,3.9315037744973136,,5.020639054806476,7.141548235674608,5.714112554842999,3.780701511800897,4.806340367150999
00000000000000000359,Chae Hom,2.8388790777665274,,3.080212412372889,,5.193720624951855,7.516244060276656,5.585740057314895,3.596814846136009,4.817526273879328
0000000000000000035a,Wang Nuea,3.011257315934116,,2.8449359872603197,,5.449480531735526,7.28854512876728,5.53911988956919,3.720870882371794,4.8530221601069705
0000000000000000035b,Thoen,2.2746613955761257,4.083845856139634,3.6012144119330247,4.9149068705558925,5.698536225977409,7.441562392473174,5.322890172578169,2.8618331056760713,4.914935994324005
0000000000000000035c,Mae Phrik,2.2268912697699097,3.2478329598216265,4.593198634644147,4.860141881601298,6.26303716687777,8.279655483153316,6.753105677856244,3.562012725774792,5.810990682246732
0000000000000000035d,Mae Tha,2.770442212622018,3.677709934585478,4.209740573568615,4.324065160144159,6.058239710657804,8.47983904486287,5.794678106162141,3.330568850062098,4.946228530912242
0000000000000000035e,Sop Prap,1.7677076251486885,3.8319971762840037,,4.611192650968689,5.925446362031445,8.483957782114727,5.01963169551045,3.207302624660904,4.709341451152337
0000000000000000035f,Hang Chat,2.296589648886667,3.89924802155171,3.7001243948308438,4.029222513724441,5.581121519885973,7.74748670077007,5.8441435563452,3.2627647939801663,4.758522538444002
00000000000000000360,Mueang Pan,2.854843137392765,,3.7374685762187423,,5.334947453418622,7.86350379105742,5.557703906623953,4.306879801650775,4.959308885084663
00000000000000000381,Mueang Phayao,2.6522231282511957,3.6215222144107666,2.9443113494025273,,5.52176734478369,7.195881243796467,4.871767037001535,3.2290303441147423,4.439597526888605
00000000000000000382,Chun,1.9428660503432424,1.9028021083729507,3.5500169366083494,,5.749863614680016,5.663656448591013,3.3636941339534925,2.5865438292447194,3.7284597719939185
00000000000000000383,Chiang Kham,2.669102590173536,3.2871268018421302,3.1616675068105446,,5.413555589539507,6.613828053331783,4.711655769200184,3.3600694858465823,4.4006774459505245
00000000000000000384,Chiang Muan,3.211096549766761,3.5612101517331074,4.255207441446038,,4.131127200279654,5.897227230073221,4.976400119170703,3.9876307775604136,4.361412005975378
00000000000000000385,Dok Khamtai,2.2561498783921747,3.328452099185335,3.1774073986876274,,5.0990107266041464,6.989026922207648,4.53792946072431,2.928985189868586,4.087932192540933
00000000000000000386,Pong,3.482354068655372,3.7448190826594723,3.2288860826231973,,4.013049090819865,6.261401562687978,5.748234209055391,3.90393315898135,4.762047194003538
00000000000000000387,Mae Chai,3.1903818119685865,3.1375594036861116,3.1420069555555457,,5.330661585067913,7.025261122146019,4.587952613923081,2.8101282376052055,4.455945807684273
00000000000000000388,Phu Sang,3.553183956278601,2.9086639416391433,3.0536565559185607,,5.351086989377352,7.293606974966225,5.454442066374136,3.9161735263553106,4.943188697905324
00000000000000000389,Phu Kamyao,2.448505216525953,2.56689423047834,3.117976772705802,,5.260389589406208,6.872518196245225,4.46971048737536,2.762547429116142,4.17426076111916
00000000000000000040,Mueang Phichit,3.2430643405731487,3.7819425666883038,3.614296109803482,2.9097212733134987,2.883311610276077,4.887546323445713,3.677826833269338,3.250517206782944,3.5388831614909195
00000000000000000041,Wang Sai Phun,1.9895842239003896,2.4239645064184665,3.344654949121157,3.8491921969077363,4.783959651905548,6.601828681778754,3.3529996341422703,2.8371931400663786,3.8060027713884326
00000000000000000042,Pho Prathap Chang,3.1121816760613394,3.009442816616029,4.5069906158663215,3.677469331389347,2.651680511356072,3.8902904643818204,3.790477492915921,4.383666193921291,3.718074787047162
00000000000000000043,Taphan Hin,3.7827782350343746,3.4336484686578097,3.2172889023589595,2.943409570456311,3.07060932985186,5.434473051090097,3.652575030642734,3.5503377453836173,3.7742799887673897
00000000000000000044,Bang Mun Nak,2.747778415053935,3.67414565673356,2.699363939583586,2.56307445168533,2.1978906227564114,5.333205732522501,2.896227659371169,3.027184960098812,3.3727967522375653
00000000000000000045,Pho Thale,3.8405653161859057,6.1104172301705955,4.227902665998714,3.3104638604764056,2.4882110802142874,4.265261293014156,3.7485779282329585,4.718781379981157,4.148636277472178
00000000000000000046,Sam Ngam,2.9684491530843897,3.1989533930767236,3.8204950284553822,3.898876263635794,3.9652842111589837,3.4552503131543713,3.461097585420167,5.214711972362216,3.7811556424835966
00000000000000000047,Tap Khlo,1.8171844921073783,2.6267653937227275,2.9373657332135052,2.6678868224733017,4.1930141565512145,5.897539911358367,4.111374686831483,3.104450676353277,3.416479196364633
00000000000000000048,Sak Lek,2.2344700595122795,2.5910824644772164,3.9822795413663497,4.317210535747834,4.576847786463556,5.713069441172633,4.153118862382289,3.1507476418294704,3.859839449501066
00000000000000000049,Bueng Na Rang,2.7716625711356166,2.8482872739371428,5.074312674725551,4.18929140685832,2.6098133665139027,4.864927253005283,4.586068059668445,4.757368620126368,4.190104521990483
0000000000000000004a,Dong Charoen,2.0922957712170227,3.1253731036092978,,2.559579109515395,5.196812915111167,6.5313625097262,,3.2228622760435304,3.6375054671736624
0000000000000000004b,Wachirabarami,2.512056096539818,2.4867289283576137,3.69435523725097,4.271878930849282,3.5697016285968757,2.967273476001406,3.7570097460695298,4.085841890016755,3.5343429165436353
00000000000000000078,Mueang Nakhon Pathom,3.2601053892794827,3.750068671794231,4.72744276886701,5.032337454397604,5.640559501807043,4.726586777688121,5.056489462342001,5.089478853211775,4.387885156312207
00000000000000000079,Kamphaeng Saen,3.329293534510752,3.2505682102471742,4.029788319500535,4.668793540521155,4.929746395528265,5.727050137920834,5.264443577059647,5.074057459599005,4.598795336305554
0000000000000000007a,Nakhon Chai Si,2.868869180539836,3.780331469770618,,,,2.992731582081147,,4.045627554896147,3.4069099595095746
0000000000000000007b,Don Tum,2.960554305459433,3.190314768366961,4.653337421439835,4.681741048902783,4.803224911067318,2.70946216374684,4.7579649762477665,3.7944981703246197,3.181457962292282
0000000000000000007c,Bang Len,2.2267623722356418,3.946025970554965,6.565689496977538,5.566473045909542,1.6391609243099372,2.245894025814008,1.2118170262834027,5.170166087343406,3.2227133691155063
0000000000000000007d,Sam Phran,3.979706419466326,4.304109990839942,,,,4.318916066458791,,5.57073331972695,4.528810612265683
0000000000000000007e,Phutthamonthon,2.445399955465971,3.600348346759046,,,,2.9047376118608006,,3.5017440166670686,3.091908206637988
000000000000000000ac,Mueang Krabi,,,8.039942732455481,9.033241154511954,,7.737878046761435,,,7.728450002508666
000000000000000000ad,Khao Phanom,,,,,,9.450271147277663,,,9.450271147277663
000000000000000000ae,Ko Lanta,,,,,,9.401624502673402,,,9.401624502673402
000000000000000000af,Khlong Thom,,,,,,10.76990609523896,,,10.76990609523896
000000000000000000b0,Ao Luek,,,11.325307320472382,12.4774630547937,,10.709087872729219,,,11.104601186007212
000000000000000000b1,Plai Phraya,,,12.187999947528969,12.074522383020716,,11.040154869968536,,,11.333166360003828
000000000000000000b2,Lam Thap,,,,,,9.299718498574151,,,9.299718498574151
000000000000000000b3,Nuea Khlong,,,,,,8.55219134174403,,,8.55219134174403
000000000000000000bc,Mueang Phuket,,,6.454757275795344,14.373429627438249,,2.0408047748462534,4.801236018913867,3.7256632595370003,10.27015557234429
000000000000000000bd,Kathu,,,7.5737284752972505,11.466006743277347,,4.281961624030579,,,10.787854126114135
000000000000000000be,Thalang,,,9.442627017190262,6.4708351280681,,,,,8.196723591164249
00000000000000000100,Mueang Phatthalung,,,,,,5.83416293323204,5.502977963928007,,5.6649185350038955
00000000000000000101,Kong Ra,,,,,,8.503921000187852,7.438862644385494,,7.868329405513876
00000000000000000102,Khao Chaison,,,,,,9.546786962643143,7.170781121385021,,8.638241305270315
00000000000000000103,Tamot,,,,,,14.414176798535792,7.191229305367829,,13.167499024651828
00000000000000000104,Khuan Khanun,,,,,,4.576407965624513,4.982483852466105,,4.857036288405803
00000000000000000105,Pak Phayun,,,,,,5.71557857113167,4.6800660556233735,,5.188745313431289
00000000000000000106,Si Banphot,,,,,,4.859307322544209,7.971381888142518,,6.9146778876915365
00000000000000000107,Pa Bon,,,,,,9.16527773369393,6.698078648332352,,7.999271276258976
00000000000000000108,Bang Kaeo,,,,,,8.975017426817057,7.169971602320803,,8.20618459461221
00000000000000000109,Pa Phayom,,,,,,6.295924943359555,5.668726133077484,,5.971534007387387
0000000000000000010a,Srinagarindra,,,,,,8.627137732495957,9.724326187290238,,9.118556184513132
00000000000000000188,Mueang Lop Buri,2.1762055991553986,3.6617912405447974,,,,3.7097676124989105,,2.352057894127401,3.073759482861472
00000000000000000189,Phatthana Nikhom,2.553782749631625,3.4912176765373144,,,,6.265244712538679,,3.4121412332559062,4.2526610892865415
0000000000000000018a,Khok Samrong,2.147694294542292,2.93661260391689,,,,6.303147492006653,,2.850444557469605,3.729977727729184
0000000000000000018b,Chai Badan,3.2220596667726014,3.8793634194052293,,,,7.7147047381814575,,4.691309904033902,5.12688448830088
0000000000000000018c,Tha Wung,2.408706103191018,3.9792777813408557,,,,2.6795831598851376,,2.2676953454218567,2.9006783196600905
0000000000000000018d,Ban Mi,2.2784386638394323,3.8997755441214945,,,,4.384574361866407,,3.3241477620169575,3.4865892269391
