system:index,admin2Name,GCI,GCI_1,GCI_2,GCI_3,GCI_4,GCI_5,GCI_6,GCI_7,GCI_p75
00000000000000000373,Mae Charim,2.683837594695573,2.7632781363997485,,1.9534243714698665,4.269074156603644,5.0359800991093095,4.711529769480365,3.2208151728865615,3.7946998293956025
00000000000000000374,Ban Luang,2.551054215858581,2.75023180035126,,2.256901877578374,4.850918431347714,4.147398136497049,3.6743858332321055,3.3948914327600854,3.4446274960891454
00000000000000000375,Na Noi,2.0033488793553498,2.0355329345873003,,3.6040860466908935,5.008066843936436,5.097892780249544,4.646846606199609,3.732314443034691,3.733597737912964
00000000000000000376,Pua,2.0531111687578556,2.0827751917124586,2.679131510437578,2.0816797896264023,4.667071125487227,4.098624272954152,3.6102060665835776,3.005950860481101,3.4203996016035383
00000000000000000377,Tha Wang Pha,2.137820608869104,2.044573356436878,4.215194709221232,2.1577920930868726,4.599213009124269,4.054394101663765,3.6125882603026462,3.1334302626254438,3.4034745380009146
00000000000000000378,Wiang Sa,2.119568368128319,2.133157903911321,3.7665835159577634,3.2535195986017578,4.777706495474555,4.423672112520162,4.4626851342307035,3.4683544719563613,3.5994761405041746
00000000000000000379,Thung Chang,2.721169759424428,2.1866185801895677,,3.065181000665768,5.031594756441833,4.872936001635898,3.9394725075461547,3.2881452075346043,3.8973471350649667
0000000000000000037a,Chiang Klang,2.09216910286171,2.188570650719894,3.4327285945473576,2.1879082992874004,4.960170993111931,4.075160699204359,3.388979074731132,3.2785456313035173,3.4033719078866405
0000000000000000037b,Na Muen,2.086769893737206,1.9112631708355456,,3.007073873611974,4.932353855109405,5.96640554738007,4.6463012750257064,3.6091706504038084,3.8146567556221562
0000000000000000037c,Santi Suk,2.6202436521188925,2.4802901340000445,,2.2035391714662778,5.026196558957277,4.359630968119448,3.9165227978586943,3.2965792323290932,3.6432252757190344
0000000000000000037d,Bo Kluea,2.563955040882226,2.6758776566821876,3.3135239449083125,1.8938306768822066,4.657748653804069,4.224825495891458,4.340293184591877,3.713044908323474,3.7177537875078213
0000000000000000037e,Song Khwae,2.500338199178161,3.143689808637713,,3.0033400742105143,6.011118847178348,5.208365919077342,5.3912686170365065,4.377425045034393,4.6174489596114965
0000000000000000037f,Phu Phiang,2.6220427231088435,2.744260574668128,,1.4646541723232605,4.64314713200966,5.091993992474877,4.44749995070757,3.107654276315602,3.7839350363368793
00000000000000000380,Chaloem Phra Kiat,2.076222382974466,2.2665951148649603,2.9307893101427798,1.5327396719192248,4.128990091114945,4.037843964780917,4.150776546714534,3.48442558867398,3.5087711390313663
000000000000000000b4,Mueang Phangnga,3.046057867989435,5.939261067764888,5.5743341704131515,5.013188184308545,4.2354316533616725,2.2857030664970064,5.542088040555308,5.672274681632686,5.218848569725643
000000000000000000b5,Ko Yao,3.75562790964032,9.174489023060588,4.810046216601672,5.496761233396084,3.9478292406156728,4.913685121612806,3.780549219251962,5.206470529693542,5.106565955475655
000000000000000000b6,Kapong,4.300025858834787,7.160408731926104,7.322740608017822,,6.017423520845318,3.947195032017873,5.3700128764466735,5.7901692342151065,5.833594178629474
000000000000000000b7,Takua Thung,1.9580896405839765,5.802331332272117,5.235444116875136,,4.486741321447123,4.611048561946235,5.423206810870776,5.232044836534665,5.2055360306504905
000000000000000000b8,Takua Pa,3.4571068291917215,5.094007247650407,5.485392292206464,3.3956358687967767,4.382434479886867,2.6796542333185593,4.763381916953642,5.14340548923097,4.863246997432113
000000000000000000b9,Khura Buri,4.437752178001235,6.823842951769397,6.70413125730103,4.457623456679923,5.260239731089235,3.2728807350145197,6.322631549161141,6.226743762792699,5.671023636143892
000000000000000000ba,Thap Put,3.90437632844022,6.073140444203753,5.301441816537763,6.49733207505955,5.275424026726478,4.463906895183421,5.809733191984785,6.379957364103515,5.480169558219561
000000000000000000bb,Thai Mueang,2.7578304116509424,6.306414929830811,5.56119793937072,,4.951189700297909,1.5611916447859806,5.395363365962776,5.285537730965803,5.080864778470512
000000000000000000d2,Mueang Ranong,1.9447058946410052,3.2770919005207175,3.7610915283784236,2.7595304822222535,3.8643332942353483,,4.591306943377129,4.3705686446166165,3.763780581484894
000000000000000000d3,La-Un,2.8958041438623083,4.892735122933324,5.682531395745856,3.4093735814211628,5.034319063028404,,5.2426641596657815,5.3821155585015905,5.112605518424016
000000000000000000d4,Kapoe,3.5763277406926304,4.795456705304692,5.329906318553783,3.6799881039066262,4.5058066246778345,,5.082224666953866,4.811406799421851,4.648522617011446
000000000000000000d5,Kra Buri,3.9855822972055965,5.163471514981676,5.260485606705837,4.5711139473477225,5.116557821172302,3.8599625630353542,6.121478128068237,5.194424640747585,5.1401028606607815
000000000000000000d6,Suk Samran,2.9400199269682283,5.844118990186281,4.875918191351633,2.7010112493881238,4.878745765688472,3.5236490105410385,5.7973383623362595,5.372018470295753,4.916235076703897
000000000000000000d7,Mueang Chumphon,4.344297580778064,5.239114025513146,5.187673018513332,4.9423389272291365,4.600701121649891,5.114841467830348,5.988913449706768,6.6703079487518355,5.330543862715768
000000000000000000d8,Tha Sae,4.317262810195603,5.447889334170822,5.349594427912002,5.201887887027056,5.093390056912158,5.976385143816411,6.687956623545485,5.83527479470142,5.473979722436745
000000000000000000d9,Pathio,4.684514300819447,5.81121399095053,5.394518844736462,5.424711009072492,4.899163524305482,5.865139175103419,5.602832549734276,5.933072663718803,5.382908239618643
000000000000000000da,Lang Suan,3.875081585617191,5.413661486174559,5.153417446600074,5.8899777647481,5.237393101245068,4.800286834999852,5.799015696275331,7.136768804919839,5.428443107706707
000000000000000000db,Lamae,3.912517193115501,5.762148130334431,5.483648546049407,5.8809385056486185,5.206019194660695,4.587042957856306,5.301908639677193,7.10380990052115,5.612065391122659
000000000000000000dc,Phato,3.696290875599583,5.213138348591162,5.132384136352423,5.420435194308391,5.463527080452457,4.16611998151006,5.465605369611263,6.973242924600516,5.386170895174377
000000000000000000dd,Sawi,4.7337359648216095,5.6244251441637045,5.20067242877965,5.565303807196011,5.489556199550999,5.555452798535555,5.9531545640673,6.720437619824046,5.627944679127764
000000000000000000de,Thung Tako,4.109746626623012,5.882779549276587,4.882538707682931,5.913155431857515,5.848361546559214,5.214351439181515,6.0982399023622165,7.482309823020125,5.777944615233594
000000000000000000df,Mueang Songkhla,3.7212859899322686,4.0279717775250345,,4.562629157235069,5.074807281687231,5.128492529919207,4.031798439802922,5.119993234885505,4.542015708447481
000000000000000000e0,Sathing Phra,2.6405396710373457,3.079365980804316,3.099016181510205,2.7001274504696227,3.637779527213033,3.3949285473770647,4.112268518813979,4.092913706835596,3.256125385372053
000000000000000000e1,Chana,3.738786321885671,4.276328036813962,3.986624661324098,4.681337920617343,4.428906041145804,4.200394980615033,4.675985644049049,5.033379981276842,4.36221505955092
000000000000000000e2,Na Thawi,4.529010342154716,4.733133360618596,5.344436471159617,4.833934570285519,3.981829271222171,4.180996443505528,6.110733825117336,5.210674479160303,4.989432369717105
000000000000000000e3,Thepha,4.255690352133775,4.962331881946292,3.6645564061544142,5.221362523925203,4.414592351553477,4.724977595554361,4.640777414026539,5.320022293932674,4.79705540251408
000000000000000000e4,Saba Yoi,5.640144446045459,5.45049600381896,5.468508721820251,5.624214680496106,4.315442151188503,5.138824628016505,4.936558724446759,5.6424581264943505,5.4105261274084135
000000000000000000e5,Ranot,2.2693805791480197,2.9330949403153377,4.460382516143163,2.8064229674634245,3.475460063662419,2.5969095479191227,5.106145662943856,2.866280321010047,2.8793964919375536
000000000000000000e6,Krasae Sin,3.467992544605405,3.8883805164869987,3.590299498784039,3.2843017244773924,3.6699346296822273,2.938300181370004,3.8523824850600477,3.772463597464518,3.611940389251648
000000000000000000e7,Rattaphum,4.050067172634129,5.510770690050843,5.116681913819284,4.642746396686351,4.993519623823447,5.616714802132728,1.8166061569283312,5.649874468589312,5.150003117325284
000000000000000000e8,Sadao,4.889211124786657,5.283744117552029,5.5182569662665495,4.999664482255391,4.381413946444379,4.6654412700314545,4.040165691697059,5.755611482700636,5.025142433207431
000000000000000000e9,Hat Yai,3.403703571160446,4.541841565091661,5.1331627710941365,4.250219669141682,4.928782849008584,5.52169401417756,3.4447421929329978,4.775592292618998,4.544099399208658
000000000000000000ea,Na Mom,4.457136012594338,5.009016204298257,4.9685430572948,5.417663624666734,5.520274501521745,6.92565172291057,2.846060029369151,5.069687428835309,5.183548473593989
000000000000000000eb,Khuan Niang,3.8383858222794003,4.839510018215301,4.407001371747864,4.259626411182665,4.6905897496158255,5.211791513425751,1.865630122529457,4.895274545153311,4.5697552844627785
000000000000000000ec,Bang Klam,3.3276045415636606,4.186333431865939,4.925740614538413,4.045428887484265,3.9695403298761525,5.331550850471009,2.5723177690317716,4.784385913173816,4.154898811747505
000000000000000000ed,Singhanakhon,2.596380915477579,2.9246513840634183,3.2084541183987487,2.7941970332921118,3.5210249944493195,3.2862510295624947,2.939523127607313,4.040592165715361,3.160404391211706
000000000000000000ee,Khlong Hoi Khong,3.61187139461965,5.14047060449551,4.962356750022398,4.7588996867887134,4.990071116144964,5.72828450830284,2.989010224672877,5.144365051415044,4.848200397877125
000000000000000001b9,Mueang Rayong,3.7400208736142124,4.400819760004587,4.387739847165982,4.180822138932696,4.086125333982205,4.98674321703609,4.9359150071838975,4.447853907320021,4.518607000476528
000000000000000001ba,Ban Chang,2.6657998386244217,4.2392258525107325,4.333014367763098,3.8413219840893382,4.397941026754713,5.160114788122444,4.347910449291061,3.7105679355114973,4.102315032901079
000000000000000001bb,Klaeng,3.1955748485232247,3.81227357183603,5.034839446400821,4.6498952180646445,5.057865157953624,4.753425901548969,5.511617964599342,4.786368501292744,4.682517515307402
000000000000000001bc,Wang Chan,2.900639592627279,4.067438006872585,5.18602075526382,4.834178595799448,4.79600082825435,5.029649791650406,5.526951972189479,5.145845109798432,4.748934845451418
