system:index,admin2Name,EVI,EVI_1,EVI_2,EVI_3,EVI_4,EVI_5,EVI_6,EVI_7,EVI_p75
000000000000000002d1,Nong Hin,0.4043642646523297,0.3954457693420765,,0.5363187359379996,0.47365867793067795,0.5607499433423905,0.5182781173367453,0.3706980234694752,0.46479193456910267
000000000000000000ef,Mueang Satun,0.5556375004317865,0.587469577831224,0.5585321946046425,0.5280739846005991,0.6237093738362488,0.5458089568779472,0.5311596861496592,0.5462863419982324,0.5528806416973997
000000000000000000f0,Khuan Don,0.5885979210325537,0.5673970107688956,0.5744881755928246,0.6326115704523948,0.5795867221270629,0.4844405562016126,0.5667031736579936,0.578171635775576,0.5739367861112842
000000000000000000f1,Khuan Kalong,0.6681941935457071,0.5654138150536689,0.6664345964235383,0.6471122937243939,0.5741794383148108,0.6173650447199168,0.6225145304098331,0.6212134698383067,0.6291548891531783
000000000000000000f2,Tha Phae,0.641759312247159,0.5966479195578763,0.6419097794573649,0.5997099155740789,0.535086202971977,0.5768966090094445,0.6113494245347774,0.6210708910598807,0.6087747725734154
000000000000000000f3,La-Ngu,0.5639894298936695,0.5322999526692063,0.5773962747162446,0.5307109655744615,0.447809919903658,0.5275141280548102,0.5886598159238867,0.5743009728615777,0.5485480410002964
000000000000000000f4,Thung Wa,0.6102459954585328,0.5545240271105235,0.5633849663698315,0.5956326178935695,0.5205565284902064,0.5287724577637549,0.5814523556389638,0.5603334694057792,0.5723431804315653
000000000000000000f5,Manang,0.699768525924701,0.5105671683368544,0.6820719067050599,0.6590701514178499,0.647571749684226,0.6692188572678216,0.6400598130507644,0.6389533823378428,0.6576802377139549
000000000000000000f6,Mueang Trang,0.6013131232454622,0.5716204214851444,0.5462774844183919,0.5825329267796647,0.612944155663708,0.5749864268224196,0.5986679504022119,0.5516219166689652,0.571737193908807
000000000000000000f7,Kantang,0.6417262012869271,0.5819653738047236,0.5819391104550752,0.6345670215329047,0.6034383903248853,0.5935896332022882,0.5223652991521162,0.5850291847796173,0.6036472582531707
000000000000000000f8,Yan Ta Khao,0.6554123635868687,0.6202224718641138,0.5960883049265864,0.6200206643178715,0.6337002164203728,0.5903487589920627,,0.5917957777898337,0.6133162283942322
000000000000000000f9,Palian,0.6331771706633261,0.624812085492612,0.5877898158121356,0.6074713113726656,0.5560334330633189,0.5757651196950807,0.5772163602579523,0.5649344962362073,0.5975435424032994
000000000000000000fa,Sikao,0.6613472115068366,0.6046918865010161,0.6091864726960857,0.6365996315334426,0.6434468841786579,0.6070441926311706,0.5858745153402254,0.5768207215913765,0.6147683556689726
000000000000000000fb,Huai Yot,0.6687429993649588,0.6326645689531764,0.5983607568925084,0.6249625815935753,0.6356161110551963,0.6070166059419269,0.5665989057805894,0.579498304387666,0.6176399485395947
000000000000000000fc,Wang Wiset,0.6952185754640144,0.6282806133344235,0.6111255122763412,0.6263349069104946,0.6757150818365567,0.608750311776754,0.5940080018963548,0.6065033663948026,0.6303758175119798
000000000000000000fd,Na Yong,0.5865298383667037,0.5570088336796708,0.5231637228608583,0.5333178773284498,0.48446168804671824,0.5497777736333392,0.6461889987989146,0.591496707308271,0.5578561038940503
000000000000000000fe,Ratsada,0.6580443337804381,0.624626557666335,0.619584224110757,0.6459245570967561,0.47762197241502174,0.6052671979025677,,0.5487165956799475,0.6145082544756811
000000000000000000ff,Hat Samran,0.6182913656871892,0.43661195965647,0.5866125066406542,0.638058095318101,0.6786400894847283,0.5895511125302831,,0.545602847106528,0.5897958332128375
00000000000000000117,Mueang Yala,0.4358390627036504,0.524601494824481,0.5675185590015103,0.5500834849176789,0.48779618295167787,0.41873293040033266,0.44013027462219534,0.5270620637258965,0.4867890322565973
00000000000000000118,Betong,0.6751560756660354,0.6299993035176221,0.6288604953124639,0.6128019423399936,0.622665993838135,0.6377098994159976,0.566435732561221,0.572727677903704,0.6186977977590306
00000000000000000119,Bannang Sata,0.5786651609914217,0.6629537615322029,0.6822900825093524,0.6039683900219704,0.6589564884995444,0.6186708713322178,0.6070555353389399,0.6007764499907998,0.6251728724366921
0000000000000000011a,Than To,0.4999163824439196,0.39394736667406227,0.48380613014643087,0.5967724881901856,0.49058260534210507,0.5316461292718647,0.4345481488734871,0.4763868157046271,0.48709983434628695
0000000000000000011b,Yaha,0.5555462485702217,,0.6199635034506448,0.5885426189516862,0.5743519627646427,0.5633489351888018,0.555214630048132,0.5687239255159975,0.5766621604381758
0000000000000000011c,Raman,0.4115363494017634,0.502806496346084,0.5527657442057874,0.5462076053684123,0.5035770851945656,0.41960173957805785,0.42825031260649826,0.5837725572873453,0.4936334326437813
0000000000000000011d,Kabang,0.6427843713441674,,0.6529525815471914,0.6105746885583812,0.6139642650659906,0.6302905303083731,0.648822289989263,0.6278460498291113,0.6328051889791223
0000000000000000011e,Krong Pinang,0.556873953076091,0.6583770983124685,0.6481679730730022,0.6396027498228468,0.6428086218635547,0.5994693842080623,0.609834328649734,0.5993443898661011,0.6160479565879483
000000000000000001cb,Mueang Trat,0.6204184769146132,0.5472808626244573,0.5615495539287659,3.850752118445811E8,0.6408698574560401,0.5887822910854804,0.5407376136399002,0.5051344604350477,4.892249673934993E7
000000000000000001cc,Khlong Yai,0.44765889664960345,0.4683455154456768,0.4537690467273411,0.4748602554757496,0.47576009465545227,0.48300845594551023,0.44412790253546924,0.4468708479638397,0.4615776709071478
000000000000000001cd,Khao Saming,0.6152417858625748,0.6934927050634605,0.5411654024304483,6.244999336504426E8,-4.198318303753377E8,0.5132285241322726,0.5489255303234241,0.5049425658676298,-3.7272802014765374E7
000000000000000001ce,Bo Rai,0.6599505587897441,0.729412018836086,0.596261359811381,0.6192500033507541,2.1742393236785226E9,0.5796449790081983,0.5703615695437776,0.5261936941932275,3.276663426296739E8
000000000000000001cf,Laem Ngop,0.61763696216307,0.7077701491830293,0.5717790281960965,-6.123310085145286E9,2.6638618884083257E9,0.40581980417076896,0.5464436817958347,0.5292439562953125,-4.126991200869705E8
000000000000000001d0,Ko Kut,0.5813373087397291,0.45285325403152943,0.6681005303447006,0.6918236654615635,0.6111404645526257,0.486863496024709,0.5961736532598177,0.5855447849545803,0.5920344000858935
000000000000000001d1,Ko Chang,0.6200230037205244,0.4896943776027376,0.20722301905105897,-2.1629820022532638,0.12344264880341703,0.3614712801167069,0.5623523055343616,0.5496397469000432,0.030448153916400843
0000000000000000036a,Mueang Phrae,0.31710199958718266,0.3087235729810146,0.25787244503725193,0.4084374673910566,0.5256532920159854,0.5684798913514094,0.49176748256099306,0.31848919391172614,0.4124494632120649
0000000000000000036b,Rong Kwang,0.32532763064087267,0.3153753623942966,0.28765981648259115,0.5085307001475871,0.5279183060259472,0.5318790174704036,0.4305305064409104,0.3588317379251498,0.4089846783670343
0000000000000000036c,Long,0.35554814102931853,0.4047059286148065,0.3470048899371313,0.48248396542968025,0.5510012921310448,0.5832978822756777,0.5322964467278444,0.4121634903005888,0.46381521944389786
0000000000000000036d,Sung Men,0.29671137732661035,0.30179219904347915,0.3012908785674882,0.3789170176802709,0.5324940121489452,0.5762313317358643,0.4453949667065764,0.2932240046167455,0.39814466892630895
0000000000000000036e,Den Chai,0.32381941404896153,0.3353450304347583,0.3879936605743199,0.44681018309394277,0.546193871344647,0.5819484630516913,0.4829751751027698,0.35362923169320437,0.4260194077755699
0000000000000000036f,Song,0.3671750540675439,0.33493932804343873,0.2931350408209321,0.4907331654841307,0.5113324846768721,0.5306398072370427,0.46256644895509,0.3720178954311839,0.43058256614783974
00000000000000000370,Wang Chin,0.4125894812953349,0.465387174446085,0.43648710937014024,0.4750541018087929,0.569420251564477,0.579298990341751,0.5363347467070003,0.42653533415917694,0.4888628678806095
00000000000000000371,Nong Muang Khai,0.3176733142532287,0.2906902528545983,0.2503418788849355,0.44973690582119047,0.5335481008615484,0.5508338367133733,0.4280135563498391,0.323437435791602,0.4014454262318553
00000000000000000372,Mueang Nan,0.40887118424121555,0.3666156460362283,0.47158874609507734,0.4590739401732214,0.5331054896450151,0.5440710186353033,0.4342310004494339,0.35413384269622483,0.438533185790445
00000000000000000373,Mae Charim,0.4231180436956372,0.425952672620327,0.28361557386845104,0.5200475856897008,0.6434765274545505,0.5991332311780048,0.5145883872928039,0.38334187112241125,0.49227883315338494
00000000000000000374,Ban Luang,0.4083108152514204,0.4300536219271748,,0.5011530817503921,0.49902467534268613,0.5547418040869718,0.47095728376552587,0.36015376893074574,0.4602574605068887
00000000000000000375,Na Noi,0.29780396172877893,0.31799725728795203,0.3873521419479753,0.49524321770562546,0.5588251900761364,0.5305910333427976,0.45934294870899156,0.3475736534557474,0.4192884073146926
00000000000000000376,Pua,0.442738620619046,0.3774462861168663,,0.3996858949287751,0.5205114227555893,0.5095734380420546,0.4162356801535447,0.38139932549591865,0.42733220644528275
00000000000000000377,Tha Wang Pha,0.4264126460366619,0.4058876317709187,0.7559774513743469,0.4143526603521742,0.5215977781217791,0.502818655622883,0.4294143040243009,0.3802628270313168,0.43935995197881805
00000000000000000378,Wiang Sa,0.3184550176321227,0.32858663642055136,0.32837077358766553,0.5140456384846823,0.5287959838350548,0.5170482191276561,0.42426723294527385,0.35299108286516334,0.4142384725168901
00000000000000000379,Thung Chang,0.4202649318753296,0.4202647540687698,0.2573492733863191,0.37595289138689214,0.5293897752330557,0.5267631047403533,0.43012824122689824,0.407262608955623,0.4475576206883974
0000000000000000037a,Chiang Klang,0.42190792966518903,0.38459398287561125,,0.417550921874357,0.4530569285240366,0.462237874991285,0.3899816555273671,0.40276549010369983,0.4160787989303033
0000000000000000037b,Na Muen,0.3138238705705477,0.30868932819332573,,0.4787516716519121,0.5714685951029477,0.5489917616412229,0.4695089234991377,0.3297579445404765,0.4244514566261292
0000000000000000037c,Santi Suk,0.41566781879591264,0.47386611758137887,,0.3763192087642462,0.5353922040974937,0.5581379737070021,0.4324829889061487,0.35814484141392006,0.4510518636264742
0000000000000000037d,Bo Kluea,0.42446879483130423,0.4707194367876417,,0.5467520240407381,0.5457734074374693,0.45267326249394263,0.45708078033226246,0.4135721977652292,0.46563424257227803
0000000000000000037e,Song Khwae,0.40759121623135725,0.430775731322089,0.413327513806161,0.5042462152656432,0.5754690904297193,0.5473730098796834,0.4629710030891924,0.4493877201563544,0.47741931847730695
0000000000000000037f,Phu Phiang,0.41600006255953836,0.35620997969650436,0.3879717114339535,0.4332369738847199,0.5525619320367031,0.5670907592213442,0.4820642993808564,0.37294774466974834,0.45088301067149056
00000000000000000380,Chaloem Phra Kiat,0.2754435653449786,0.3662164197294118,,0.5054135386209109,0.45034655449790983,0.4341652887664162,0.4160612355770567,0.3504652879760783,0.38227203953848465
000000000000000000b4,Mueang Phangnga,0.5873463508792691,0.60321074768907,0.5020147383178235,0.518806355018477,0.5450500468330982,0.5303289282937163,0.38657253031232686,0.5115434240090853,0.5434334136938191
000000000000000000b5,Ko Yao,0.4821685771852652,0.6334652527075337,0.44105672488208025,0.41994874710853514,0.42457793079549216,0.5440384235360833,0.5195363137082171,0.4748174736976898,0.4994468909213041
000000000000000000b6,Kapong,0.6707685835662159,0.6356633775605529,0.5966171108005385,0.5678894408008655,0.5573554139410857,0.5763291940169729,,0.5559465264122571,0.5929312802898573
000000000000000000b7,Takua Thung,0.5922536125561225,0.6593264035345451,0.5726155503249234,0.5671309184837734,0.5489124501262334,0.5223329676601107,,0.5382247866147601,0.5540680987783115
000000000000000000b8,Takua Pa,0.5321982309390767,0.4383258836642977,0.5150342330195959,0.5147250326960946,0.4673591095621695,0.4891772222518294,,0.5136727884864017,0.5044864807463298
000000000000000000b9,Khura Buri,0.6445607291744248,0.584942026815108,0.5818906953828801,0.5881328042155414,0.5640665984058137,0.5955005361794429,0.5729698841360952,0.5712514068306174,0.5900769035083819
000000000000000000ba,Thap Put,0.6373184696405738,0.6508454234178607,0.5602372348584229,0.6348821534455696,0.5352388955208324,0.600658777665084,0.5591059455018322,0.5605962447335152,0.5843173227642661
000000000000000000bb,Thai Mueang,0.591002756732716,0.669144606040036,0.650915798292698,0.5545062439492469,0.5257037303669002,0.5434920483554642,,0.5374197852062327,0.552591491087208
000000000000000000d2,Mueang Ranong,0.40021032404111667,0.4516215343385874,0.6375052797963696,0.4351681341536789,0.4513425273792207,0.42766066522341767,0.5056733803074926,0.42285916060816287,0.4679570921969634
000000000000000000d3,La-Un,0.6109764489207912,0.5928070373457912,0.5820296543313916,0.5545621981505467,0.5556364356133888,0.5567883163111935,0.5566904142286762,0.5459664987771544,0.5597068913306902
000000000000000000d4,Kapoe,0.5404939366260363,0.5493031836221413,0.5285696327650046,0.5112106455045314,0.5531125239116401,0.47023334216252455,,0.5231222426016525,0.5232845467589037
000000000000000000d5,Kra Buri,0.5925634050803994,0.6177125094927317,0.5774853752403611,0.5467136105885643,0.6280375322420328,0.5400915646664488,0.5972219670664167,0.5578488487326169,0.5797860848586365
000000000000000000d6,Suk Samran,0.5287637399404999,0.4620812128003279,0.5136525649095023,0.5185270082373638,0.5559722663458421,0.4913526265959404,0.6051599272268993,0.49306809703964516,0.5150194606316201
000000000000000000d7,Mueang Chumphon,0.5600999310719146,0.5461537196958762,0.70928303993166,0.5531252757806943,0.55240712061428,0.5783699346304627,0.5522533676997834,0.5696360665098152,0.5669216348584033
000000000000000000d8,Tha Sae,0.6576014997849104,0.6417767239127732,0.6247561480701989,0.6293976983542333,0.618512475926852,0.6988177676716935,0.6119979667276925,0.6137491510303746,0.6344545615670936
000000000000000000d9,Pathio,0.6815217437932556,0.6255213088866722,0.5912349680196634,0.6367911508947579,0.6074509875690013,0.6361039295914486,0.5917435183947769,0.5723224378814693,0.6184196140908882
000000000000000000da,Lang Suan,0.5913320802347501,0.5848685781092342,0.5586537267066862,0.592962805161219,0.5829559479959616,0.5765017741476115,0.5508968204025967,0.5671046213582507,0.5652102992378336
000000000000000000db,Lamae,0.6619577477456327,0.6370573256735942,0.6308345506665459,0.5985078101733619,0.6061766569192545,0.5933664680268995,0.5917082468503193,0.6036914819648577,0.6199146474105555
000000000000000000dc,Phato,0.6717481511640279,0.6522712520807679,0.6196055189798341,0.6141262685842925,0.6311768599893259,0.6143185063103036,0.7048193112828235,0.5766079915632794,0.6291228035734362
000000000000000000dd,Sawi,0.6458585557128017,0.6605572880422403,0.7835518944700646,0.6208033180569028,0.5929463773545746,0.6150915087742929,0.5884961582415037,0.5948977148123668,0.6342299100536825
000000000000000000de,Thung Tako,0.6327200519776153,0.6220310678101215,0.604262013758993,0.6106232795703904,0.582810075214037,0.5822687580498235,0.5958586298548149,0.5837963187842913,0.6021799614099815
000000000000000000df,Mueang Songkhla,0.5448407939820714,,0.5552064648499266,0.5513381031781194,0.5496285458262905,0.6983191529175604,0.4880858355872693,0.5323370763276409,0.5642480103253105
000000000000000000e0,Sathing Phra,0.3645744863280521,0.3570198775279424,0.3605717369643385,0.3462271876136666,0.374472211614622,3.6796999315853474,,0.49827004637921785,0.8417770456110809
000000000000000000e1,Chana,0.4446195565720502,,0.5412646364015231,0.5178480318461107,0.5100828335342372,0.6175964529801289,0.47250750105829337,0.49986778817359345,0.5157754794550938
000000000000000000e2,Na Thawi,0.5662943345375665,0.6248532692385497,0.6061280875341237,0.5966066546774391,0.5720645418494386,0.6394247749175133,0.5617397905936691,0.5696356823163004,0.5869398496096319
000000000000000000e3,Thepha,0.5073632542622217,,0.5537080713098741,0.5327447585261569,0.540752891317294,0.5283427924513986,0.5308340193487961,0.5333837196742363,0.5295841232912036
000000000000000000e4,Saba Yoi,0.5974676859882887,0.6131421780215764,0.6262468112401186,0.6062947107658901,0.580228703779669,0.569976716931979,0.5837677426650772,0.587278807174905,0.5935675104174093
000000000000000000e5,Ranot,0.3120340455046958,0.2660915878022418,0.266303116398367,0.3995530971435187,0.3117458054029888,0.3487064216956589,0.2905140907880795,0.2192528611194945,0.29192090585124775
000000000000000000e6,Krasae Sin,0.43027496790994985,0.3266440857692259,0.333559115929749,0.3304681600077534,0.3499912835870547,0.13740732032106823,0.2300317295612527,0.3464255580537297,0.32561099845855324
000000000000000000e7,Rattaphum,0.6146835457270888,0.6627686143952929,0.616612608911457,0.6099711372208866,0.5882810325767028,2.8868100546541426,0.6131637552531187,0.5931448311086546,1.0943930767748684
000000000000000000e8,Sadao,0.6594155562935957,0.6312889320300947,0.6606085375900576,0.6579520464068295,0.6712597330217773,0.6077247021335264,0.6434999247708948,0.6024756242712458,0.6379226358921963
000000000000000000e9,Hat Yai,0.5335131729979798,,0.5725865135510243,0.5717659727540245,0.5443510082222184,0.9103561368336817,0.5452520674924576,0.5363915351854355,0.6183799231333851
000000000000000000ea,Na Mom,0.5756121880114442,,0.6472818817279523,0.6136230471799808,0.5936085986114623,0.6165074394361498,0.5371860899537919,0.5683927185828416,0.5970658045352135
000000000000000000eb,Khuan Niang,0.5578260067570334,0.5178154178957112,0.547447925329603,0.5204572771002779,0.5981489914200938,1.3168606098228695,0.5425344063802974,0.5562820545297379,0.6834592256923119
000000000000000000ec,Bang Klam,0.5097066538642601,,0.5504954576082771,0.5293085009065719,0.5267610885674212,0.6900417067700165,0.5195347815664623,0.49596439142693455,0.5555615791612933
000000000000000000ed,Singhanakhon,0.36351864115965965,0.340024001132516,0.3185711987059932,0.2894091417064258,0.41237204190324345,0.9870824621474509,0.36519350965754127,0.5333909887365699,0.48232259012232104
000000000000000000ee,Khlong Hoi Khong,0.5893525149157427,0.6043563960598188,0.6132787432304163,0.6191794094869866,0.6747994835260791,0.7863368628999252,0.6104052655378344,0.561901660518501,0.6431188450987515
000000000000000001b9,Mueang Rayong,0.5752548457246958,0.7158180677657596,0.5472009781503435,0.5635293953341016,6.678367204011691E8,0.5043744748759311,0.5440981652807318,0.5175717450863252,7.612744242751884E7
000000000000000001ba,Ban Chang,0.465195257242776,0.46097114520681665,0.49966085532663856,0.514064601588003,0.4846535471149292,0.5411515816424893,0.5465521316957048,0.5187734527903385,0.5037060907111544
000000000000000001bb,Klaeng,0.5930202351801104,0.694368609997815,0.6466624547604538,0.6054981856511998,-9.230608603826259E7,0.5762326690613682,0.5384725674098619,0.5059961956556595,-1.090634252998362E7
000000000000000001bc,Wang Chan,0.6797642297575489,0.8089867766093962,0.6024741208303588,0.6534292674326655,-2.693425292239158E8,0.5880779076782454,0.5831974993796932,0.54806292368183,-4.356505994427558E7
000000000000000001bd,Ban Khai,0.5896882760434473,0.7670167514235595,0.5580510745866212,0.5878849738949943,-6.356051148577272E8,0.5157430683575789,0.56042582610173,0.5168726752146553,-6.308051808110411E7
000000000000000001be,Pluak Daeng,0.5942796021994095,0.7686931648137539,0.5696521110072863,0.5550667897794321,1.469402830713428E9,0.5438183097348426,0.5469130963084273,0.5154506158921682,1.708055794767436E8
000000000000000001bf,Khao Chamao,0.6709248384151734,0.6083126493362879,0.626609479308941,0.6518309634236475,1.096947407201607E9,0.6033697827800997,0.5753581699717468,0.5347270650043774,1.9389032304718217E8
000000000000000001c0,Nikhom Phatthana,0.5369768903128856,0.6555506909250733,0.5310413118290803,0.5584027340475939,0.6058377183143315,0.5156211669853761,0.5556736427236807,0.527768045737219,0.561332038807183
00000000000000000268,Mueang Yasothon,0.23995793723839207,,0.31034015909467266,0.47870119961784724,0.4459538849855719,0.4831978636941257,0.4375732658096722,0.2730653996417777,0.38057118184887667
00000000000000000269,Sai Mun,0.30794594249862334,,0.3211849701854392,0.40988555075563965,0.4267366798130285,0.44947102690049706,0.41975867765526914,0.3011056828818159,0.37326544896393055
0000000000000000026a,Kut Chum,0.27402450041878296,,0.30689604491373024,0.40581899966042256,0.4356068704667502,0.4348994093818274,0.41106634077693366,0.3165621980144161,0.3622388638646097
0000000000000000026b,Kham Khuean Kaeo,0.2046835935850981,,0.35160863504790685,0.47292832220729986,0.4742043500274616,0.49604934075650586,0.38274646699622483,0.26363639827767393,0.37834811614081626
0000000000000000026c,Pa Tio,0.23887997033363495,,0.3208127603725997,0.47084855588427144,0.4517183211305007,0.46540640717178894,0.4231806270766174,0.3026732063249224,0.3806824493850135
0000000000000000026d,Maha Chana Chai,0.19665967533570877,,0.29923443714008674,0.4758351384766687,0.4658743777768505,0.5055813673329151,0.37260300949706343,0.24132527071501914,0.3641407779099026
0000000000000000026e,Kho Wang,0.20542418742584798,,0.3315916800351664,0.43827063001169647,0.45854899418199885,0.5014250064134067,0.3540870910683285,0.23136126039185181,0.3596433404542877
0000000000000000026f,Loeng Nok Tha,0.2823514601872048,,0.31446650809956117,0.4248912764218496,0.4565820153297216,0.46684432418470717,0.42137718935959395,0.3217933194809589,0.38133785305426127
00000000000000000270,Thai Charoen,0.2857372181075114,,0.32150920389055426,0.4091791808431278,0.4397239577244544,0.4504745712176643,0.40513749404768784,0.3131481118444126,0.37305411893163287
0000000000000000034c,Mueang Lamphun,0.36225161753140706,0.3077159325692418,,0.5240983857012846,0.5087796902230854,0.5045380768815572,0.4243776205453951,0.32787745059463475,0.41293518066437673
0000000000000000034d,Mae Tha,0.4397179176233208,0.41572522503536724,0.39781923526583246,0.4138074932360051,0.5028713578475676,0.536631451247404,0.4935254955809152,0.39883282721315894,0.464616651491574
0000000000000000034e,Ban Hong,0.4192251844475089,0.4018450104901253,0.41366548099739475,0.45189824653825866,0.46405368974790867,0.4873805242280707,0.4743677809234254,0.4186030276864576,0.4451303953316268
0000000000000000034f,Li,0.3514894869581137,0.30812451584188444,0.31297330460648093,0.3990230226433831,0.5147936234150533,0.5050531415016615,0.38067297960480834,0.3380045891528895,0.3704708604625524
00000000000000000350,Thung Hua Chang,0.40050472064208403,0.3365486694270672,0.31914313740742634,0.4605489467203725,0.5731591053259605,0.5091389639397742,0.42356024030309125,0.36107697304856523,0.39742262462721123
00000000000000000351,Pa Sang,0.40478422088279437,0.35523691968398813,0.443473843788223,0.5413066241513217,0.5188603563440809,0.5112628183945646,0.4565475805230377,0.3850545760538337,0.44527855164572
00000000000000000352,Ban Thi,0.3705881434614297,0.2707025794632434,0.4624150537896661,0.42284802570448965,0.44849084123260136,0.5465556509406461,0.43899946023659286,0.3067615277968564,0.4098340858227819
00000000000000000353,Wiang Nong Long,0.4334197650659232,0.355421413722397,0.4265254351300666,0.4226096926415876,0.4740429472229294,0.49697517676903286,0.4666458776836253,0.39221673730355394,0.4376207622884231
00000000000000000354,Mueang Lampang,0.35376932968534447,0.3821338405987139,0.35436241659943063,0.4730177797981029,0.5367107208326711,0.5649522107388544,0.48226990538606584,0.3915943496259515,0.4537979978751752
00000000000000000355,Mae Mo,0.3495164679800631,0.42430576034655726,0.45839204455967586,0.5856069508889299,0.5686442525153702,0.5644567729297276,0.5118716472694524,0.4087530246801325,0.4762704123050978
00000000000000000356,Ko Kha,0.35421379228180644,0.39437762537218324,0.302339270472592,0.42924976408047305,0.5169247707406668,0.5770732422416994,0.46776034907849134,0.35159900531810656,0.4328373175813267
00000000000000000357,Soem Ngam,0.385451252687143,0.4263239974291557,0.3371840753064528,0.4826264183974438,0.54655722056793,0.5749765359185842,0.467479280826982,0.370805650643104,0.4605204656903518
00000000000000000358,Ngao,0.4080391490414578,0.4010850189103402,0.3680871309153377,0.5205393384493919,0.515270405398653,0.5348400024825601,0.44606313953472526,0.4059802990200569,0.4556422645012264
00000000000000000359,Chae Hom,0.38182358544505696,0.3930825116477374,0.31639697133744565,0.5087269074661556,0.5445801573236383,0.539153233901669,0.4281253662883791,0.36964427760705737,0.4395169618204901
0000000000000000035a,Wang Nuea,0.391304592249098,0.3586322445437092,0.2950147019039085,0.5088564157650677,0.5549597573969681,0.5210994430616196,0.42125115686642206,0.3459443832617474,0.42391359979526516
