system:index,admin2Name,ET,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,ET_7,PET,PET_1,PET_2,PET_3,PET_4,PET_5,PET_6,PET_7
000000000000000002c5,Na Duang,128.61907957814,128.2181687440077,118.44443911792906,119.59146692233944,113.66931927133271,96.70575263662514,62.05158197507191,40.11831255992331,163.53020134228188,130.81860019175457,118.44443911792906,119.59146692233944,113.66931927133271,125.98015340364337,100.57756471716203,96.26979865771813
000000000000000002c6,Chiang Khan,137.37034808766654,128.56622260421148,116.64628276751183,118.11813493768803,113.50408250966913,99.08435754189945,63.40382466695316,39.00330898152127,162.99312419424155,129.01860764933392,116.64628276751183,118.11813493768803,113.50408250966913,126.95569402664376,99.58061882251828,91.49664804469275
000000000000000002c7,Pak Chom,134.9,126.85000000000001,114.25,117.45,111.55000000000001,98.70000000000002,66.65,44.7,160.45,126.85000000000001,114.25,117.45,111.55000000000001,125.55000000000001,99.2,91.0
000000000000000002c8,Dan Sai,142.15360824742268,119.16540664375718,117.41095838106149,116.13008781977858,114.87995418098512,101.42520045819016,62.796410843833534,46.34226804123712,160.5565101183658,129.5234058801069,117.41095838106149,116.13008781977858,114.87995418098512,125.06861397479955,100.05395189003437,94.7199694539901
000000000000000002c9,Na Haeo,152.39380530973452,113.58171091445429,117.57846607669617,116.1274336283186,115.77374631268437,100.97994100294986,60.16430678466077,42.720058997050145,162.25132743362832,130.9014749262537,117.57846607669617,116.1274336283186,115.77374631268437,126.54424778761063,100.79587020648968,94.70235988200591
000000000000000002ca,Phu Ruea,140.78126094570928,117.3196147110333,116.64772329246935,115.89649737302976,113.07346760070052,99.50420315236425,61.983537653239935,44.105954465849386,159.64938704028023,128.61085814360771,116.64772329246935,115.89649737302976,113.07346760070052,124.20183887915937,99.68432574430823,94.93231173380036
000000000000000002cb,Tha Li,145.130475631239,127.52554315913095,117.67563123899001,117.12008220786849,114.7996476805637,103.63100411039342,66.94022313564298,46.55596007046389,163.80986494421612,129.87163828537874,117.67563123899001,117.12008220786849,114.7996476805637,127.38954785672344,100.55560775102761,92.40710510863182
000000000000000002cc,Wang Saphung,129.4183468104223,125.71876010781672,119.1661635220126,120.28988319856245,116.68167115902968,100.97547169811324,64.48400718778079,44.91813117699912,166.7684636118599,131.99728661275833,119.1661635220126,120.28988319856245,116.68167115902968,127.15338724168915,101.12659478885898,98.04785265049418
000000000000000002cd,Phu Kradueng,115.30409123823317,109.07824040550325,122.94837074583634,121.88573497465606,118.84771904417089,98.97208544532948,59.743410572049235,41.14228819695873,168.05014482259233,135.6613323678494,122.94837074583634,121.88573497465606,118.84771904417089,128.45745836350468,102.17262853005067,101.5452208544533
000000000000000002ce,Phu Luang,125.96367001586465,124.49931253305131,119.69444738233742,119.77556848228451,117.22718138551033,103.05473294553147,66.36007403490218,48.48291909042835,166.88249603384457,132.47503966155475,119.69444738233742,119.77556848228451,117.22718138551033,127.26033844526708,102.09016393442624,98.4420941300899
000000000000000002cf,Pha Khao,118.22960541676399,115.76140555685271,121.33086621526972,121.60515993462528,118.40819519028722,98.25290684099932,60.94436142890498,41.31800140088724,167.74366098529075,134.62334812047632,121.33086621526972,121.60515993462528,118.40819519028722,128.07018445015177,102.43978519729163,101.3237683866449
000000000000000002d0,Erawan,125.64043859649125,123.64690058479535,119.35464912280703,120.74152046783627,115.74277777777779,97.79769005847953,61.918333333333344,41.2126023391813,165.91271929824566,131.93494152046785,119.35464912280703,120.74152046783627,115.74277777777779,126.70198830409359,101.37298245614035,98.44675438596492
000000000000000002d1,Nong Hin,122.70976050610034,118.89909624943515,120.21961138725712,120.35499322187077,117.15612291007682,101.04970628106643,63.89064618165386,45.0806145503841,167.04157252598284,133.68775417984637,120.21961138725712,120.35499322187077,117.15612291007682,127.39150474469047,101.98422955264348,99.11206507004069
000000000000000000ef,Mueang Satun,131.93035479632064,116.86491458607095,122.97017082785808,119.59947437582129,118.09737187910646,118.16544021024967,100.30210249671484,107.26964520367936,131.93035479632064,116.86491458607095,129.33245729303547,119.59947437582129,118.09737187910646,118.16544021024967,100.30210249671484,107.26964520367936
000000000000000000f0,Khuan Don,134.97222222222226,119.33888888888889,121.90555555555557,122.40555555555557,120.01111111111113,120.2111111111111,101.41666666666669,108.06111111111112,134.97222222222226,119.33888888888889,131.7111111111111,122.40555555555557,120.01111111111113,120.2111111111111,101.41666666666669,108.06111111111112
000000000000000000f1,Khuan Kalong,136.5113063407181,120.71260504201686,123.2170359052712,124.65584415584416,121.29724980901452,121.33590527119941,102.93086325439268,109.71772345301758,136.5113063407181,120.71260504201686,133.78892284186404,124.65584415584416,121.29724980901452,121.33590527119941,102.93086325439268,109.71772345301758
000000000000000000f2,Tha Phae,135.55964240102168,120.30779054916988,125.10510855683268,124.17688378033205,120.88122605363986,121.23461047254152,103.00574712643679,109.29642401021711,135.55964240102168,120.30779054916988,133.31583652618136,124.17688378033205,120.88122605363986,121.23461047254152,103.00574712643679,109.29642401021711
000000000000000000f3,La-Ngu,136.58703703703702,121.60717592592593,128.97905092592592,127.68796296296298,121.75,122.67824074074075,105.78541666666668,113.76099537037037,136.58703703703702,121.60717592592593,133.69837962962964,127.68796296296298,121.75,122.67824074074075,105.78541666666668,113.76099537037037
000000000000000000f4,Thung Wa,,,,,,,,,,,,,,,,
000000000000000000f5,Manang,137.70462427745667,121.83150289017341,123.61083815028903,127.642774566474,122.86026011560692,122.27124277456647,104.83482658959538,111.17456647398845,137.70462427745667,121.83150289017341,134.76618497109828,127.642774566474,122.86026011560692,122.27124277456647,104.83482658959538,111.17456647398845
000000000000000000f6,Mueang Trang,142.9836320191159,127.26069295101554,134.47849462365593,134.47980884109919,127.84193548387097,129.07610513739547,110.36463560334528,115.95973715651137,142.9836320191159,127.26069295101554,140.51696535244923,134.47980884109919,127.84193548387097,129.07610513739547,110.36463560334528,115.95973715651137
000000000000000000f7,Kantang,145.20000000000002,127.80000000000001,133.9,136.0,128.0,130.20000000000002,112.30000000000001,120.60000000000001,145.20000000000002,127.80000000000001,140.8,136.0,128.0,130.20000000000002,112.30000000000001,120.60000000000001
000000000000000000f8,Yan Ta Khao,144.53517528223412,127.76452762923351,128.2819964349376,133.19245395127749,127.31467617349972,129.50267379679147,109.96215092097445,115.32863933452168,144.53517528223412,127.76452762923351,141.8274509803922,133.19245395127749,128.20041592394537,129.50267379679147,109.96215092097445,115.32863933452168
000000000000000000f9,Palian,142.16260674157303,125.80449438202247,128.3755056179775,131.4911011235955,126.27101123595504,127.83204494382022,109.31438202247189,114.44516853932585,142.16260674157303,125.80449438202247,138.91087640449436,131.4911011235955,126.486202247191,127.83204494382022,109.31438202247189,114.44516853932585
000000000000000000fa,Sikao,,,,,,,,,,,,,,,,
000000000000000000fb,Huai Yot,145.1,128.4,134.1,134.4,130.3,129.20000000000002,109.60000000000001,110.9,145.1,128.4,144.1,134.4,130.3,129.20000000000002,109.60000000000001,110.9
000000000000000000fc,Wang Wiset,,,,,,,,,,,,,,,,
000000000000000000fd,Na Yong,143.54681081081083,126.98291891891893,129.03805405405407,134.29113513513514,127.70627027027027,129.28367567567568,110.14335135135134,115.36691891891893,143.54681081081083,126.98291891891893,140.53535135135135,134.29113513513514,128.27816216216215,129.28367567567568,110.14335135135134,115.36691891891893
000000000000000000fe,Ratsada,,,,,,,,,,,,,,,,
000000000000000000ff,Hat Samran,143.8,127.0,134.6,135.3,127.7,129.70000000000002,111.30000000000001,117.5,143.8,127.0,140.0,135.3,127.7,129.70000000000002,111.30000000000001,117.5
00000000000000000117,Mueang Yala,130.14351464435146,113.93472803347281,113.73305439330544,119.60209205020922,114.11548117154813,112.80251046025104,93.95271966527197,92.4673640167364,130.14351464435146,113.97573221757324,124.89916317991631,119.60209205020922,117.92594142259416,112.80251046025104,93.95271966527197,92.4673640167364
00000000000000000118,Betong,,,,,,,,,,,,,,,,
00000000000000000119,Bannang Sata,,,,,,,,,,,,,,,,
0000000000000000011a,Than To,,,,,,,,,,,,,,,,
0000000000000000011b,Yaha,,,,,,,,,,,,,,,,
0000000000000000011c,Raman,130.6138647019424,115.50797052913595,114.22049564634962,120.86081714668454,115.60408573342265,113.53891493636971,94.27675820495647,92.79886135298058,130.6138647019424,115.50797052913595,125.61527126590757,120.86081714668454,118.6660415271266,113.53891493636971,94.27675820495647,92.79886135298058
0000000000000000011d,Kabang,,,,,,,,,,,,,,,,
0000000000000000011e,Krong Pinang,,,,,,,,,,,,,,,,
000000000000000001cb,Mueang Trat,153.67950450450448,117.99031531531534,112.2643143143143,123.25142642642643,118.40387887887888,125.17785285285284,101.44081581581581,83.24812312312312,153.67950450450448,117.99031531531534,112.2643143143143,123.25142642642643,118.40387887887888,125.17785285285284,115.57930430430432,128.58526026026027
000000000000000001cc,Khlong Yai,,,,,,,,,,,,,,,,
000000000000000001cd,Khao Saming,154.78948746726527,118.61578750467638,111.974354657688,123.35832398054622,118.05413393191171,125.53041526374861,96.83078937523382,80.70430228208006,154.78948746726527,118.61578750467638,111.974354657688,123.35832398054622,118.05413393191171,125.53041526374861,113.79453797231577,127.01971567527121
000000000000000001ce,Bo Rai,153.8099350046425,118.57056638811514,111.45292479108636,122.60083565459608,117.24373259052925,124.07084493964716,92.75004642525533,76.2079851439183,153.8099350046425,118.57056638811514,111.45292479108636,122.60083565459608,117.24373259052925,124.07084493964716,110.15468895078925,121.48300835654597
000000000000000001cf,Laem Ngop,154.3,117.7,112.7,123.5,119.30000000000001,126.2,103.4,84.9,154.3,117.7,112.7,123.5,119.30000000000001,126.2,116.7,130.5
000000000000000001d0,Ko Kut,,,,,,,,,,,,,,,,
000000000000000001d1,Ko Chang,,,,,,,,,,,,,,,,
0000000000000000036a,Mueang Phrae,161.4137596899225,89.22842377260982,115.2672157622739,114.2154392764858,121.55274547803617,114.09841731266152,66.46770025839794,39.2451227390181,161.4137596899225,130.06453488372094,115.2672157622739,114.2154392764858,121.55274547803617,133.37270671834628,104.7372416020672,88.30697674418604
0000000000000000036b,Rong Kwang,161.25071355759428,91.5949031600408,115.11044852191641,113.99694189602447,120.44276248725791,109.80387359836902,63.17803261977574,37.93924566768603,161.25071355759428,129.42043832823651,115.11044852191641,113.99694189602447,120.44276248725791,131.16707441386345,103.91029561671768,87.87925586136598
0000000000000000036c,Long,161.73474358974357,83.86910256410256,116.90884615384616,114.64993589743591,122.47346153846154,124.93948717948719,69.60839743589743,18.224423076923078,161.73474358974357,133.08147435897436,116.90884615384616,114.64993589743591,122.47346153846154,134.41705128205123,106.22647435897436,89.37596153846152
0000000000000000036d,Sung Men,162.10715005035252,92.82210473313194,115.60281973816717,114.42567975830816,121.50785498489425,115.57562940584089,67.57552870090635,37.437512588116824,162.10715005035252,130.50050352467272,115.60281973816717,114.42567975830816,121.50785498489425,132.84662638469285,104.70911379657605,89.50151057401813
0000000000000000036e,Den Chai,162.53,93.89533333333333,116.082,114.44133333333333,121.866,117.39200000000001,66.88533333333334,25.19666666666667,162.53,131.09733333333335,116.082,114.44133333333333,121.866,133.56666666666666,105.52866666666668,89.90866666666668
0000000000000000036f,Song,160.8151462994837,90.83075157773955,114.64859437751005,113.95622489959841,121.18284566838787,114.91663798049342,68.32306368330467,40.46477337923121,160.8151462994837,129.63138267355137,114.64859437751005,113.95622489959841,121.18284566838787,131.17573149741827,103.664314400459,86.68250143430869
00000000000000000370,Wang Chin,162.6617435897436,79.77856410256409,117.03815384615383,114.09230769230767,122.37158974358975,128.0313846153846,72.4694358974359,26.80123076923077,162.6617435897436,133.03323076923076,117.03815384615383,114.09230769230767,122.37158974358975,133.26635897435898,106.69846153846154,91.02594871794871
00000000000000000371,Nong Muang Khai,160.98633093525183,90.58604316546764,115.10273381294967,114.40086330935254,121.80877697841728,113.54388489208635,66.18158273381296,39.449640287769796,160.98633093525183,129.7656115107914,115.10273381294967,114.40086330935254,121.80877697841728,133.26834532374104,104.43453237410073,87.86158273381297
00000000000000000372,Mueang Nan,147.9767466110532,112.16371220020856,113.56079249217936,112.82794577685091,116.35818561001045,105.53826903023985,65.10834202294056,39.5339937434828,160.2129301355579,128.19708029197082,113.56079249217936,112.82794577685091,116.35818561001045,133.45766423357668,100.65933263816476,83.33451511991657
00000000000000000373,Mae Charim,,,,,,,,,,,,,,,,
00000000000000000374,Ban Luang,155.15,97.25,109.95,110.95000000000002,116.35000000000001,104.9,62.05,37.3,155.15,126.4,109.95,110.95000000000002,116.35000000000001,127.6,99.45000000000002,83.15
00000000000000000375,Na Noi,152.28753894080998,104.31557632398756,113.52928348909658,113.54704049844239,115.7411214953271,99.47102803738319,58.176947040498455,35.10031152647975,160.57383177570097,127.33831775700936,113.52928348909658,113.54704049844239,115.7411214953271,129.24454828660438,101.47943925233645,85.64984423676013
00000000000000000376,Pua,135.48092485549134,127.34046242774568,112.64739884393065,113.20000000000002,114.76300578034683,105.46300578034683,70.30173410404623,44.40693641618497,158.6034682080925,128.65953757225435,112.64739884393065,113.20000000000002,114.76300578034683,130.82080924855492,96.09132947976879,80.66300578034684
00000000000000000377,Tha Wang Pha,139.25,120.55000000000001,112.20000000000002,113.10000000000001,116.05000000000001,106.7,69.05000000000001,43.25,158.95,128.7,112.20000000000002,113.10000000000001,116.05000000000001,133.25,96.95,80.7
00000000000000000378,Wiang Sa,149.98721210037812,109.11230663458232,113.68827775867996,113.02090065314542,116.46607081471296,103.4283258851839,62.95971124097628,38.09219663114472,160.19216225507049,128.05317978686838,113.68827775867996,113.02090065314542,116.46607081471296,131.437469920935,100.96407700240631,84.24451701615675
00000000000000000379,Thung Chang,,,,,,,,,,,,,,,,
0000000000000000037a,Chiang Klang,135.48079470198675,126.93509933774835,111.92582781456953,113.06490066225165,115.93907284768211,106.90927152317882,70.77152317880795,44.59735099337749,157.78675496688743,128.35562913907285,111.92582781456953,113.06490066225165,115.93907284768211,132.1688741721854,95.70132450331126,80.75827814569537
0000000000000000037b,Na Muen,154.3,101.80000000000001,113.9,113.60000000000001,115.9,98.2,56.800000000000004,34.2,159.70000000000002,127.10000000000001,113.9,113.60000000000001,115.9,128.0,101.4,86.10000000000001
0000000000000000037c,Santi Suk,139.4,123.4,110.30000000000001,111.60000000000001,113.60000000000001,104.10000000000001,68.5,43.400000000000006,157.9,126.10000000000001,110.30000000000001,111.60000000000001,113.60000000000001,130.6,98.0,81.9
0000000000000000037d,Bo Kluea,132.0,130.9,114.9,115.10000000000001,110.0,98.10000000000001,66.3,45.5,155.10000000000002,130.9,114.9,115.10000000000001,110.0,119.2,91.5,83.7
0000000000000000037e,Song Khwae,,,,,,,,,,,,,,,,
0000000000000000037f,Phu Phiang,146.92392344497608,115.67607655502393,114.37081339712918,113.25311004784689,116.52392344497606,105.25311004784689,66.42296650717704,40.39377990430622,160.8531100478469,128.54688995215312,114.37081339712918,113.25311004784689,116.52392344497606,132.40095693779904,101.1114832535885,83.1708133971292
00000000000000000380,Chaloem Phra Kiat,132.0,130.9,114.9,115.10000000000001,110.0,98.10000000000001,66.3,45.5,155.10000000000002,130.9,114.9,115.10000000000001,110.0,119.2,91.5,83.7
000000000000000000b4,Mueang Phangnga,,,,,,,,,,,,,,,,
000000000000000000b5,Ko Yao,,,,,,,,,,,,,,,,
000000000000000000b6,Kapong,,,,,,,,,,,,,,,,
000000000000000000b7,Takua Thung,,,,,,,,,,,,,,,,
000000000000000000b8,Takua Pa,,,,,,,,,,,,,,,,
000000000000000000b9,Khura Buri,,,,,,,,,,,,,,,,
000000000000000000ba,Thap Put,,,,,,,,,,,,,,,,
000000000000000000bb,Thai Mueang,,,,,,,,,,,,,,,,
000000000000000000d2,Mueang Ranong,,,,,,,,,,,,,,,,
000000000000000000d3,La-Un,,,,,,,,,,,,,,,,
000000000000000000d4,Kapoe,,,,,,,,,,,,,,,,
000000000000000000d5,Kra Buri,,,,,,,,,,,,,,,,
000000000000000000d6,Suk Samran,,,,,,,,,,,,,,,,
000000000000000000d7,Mueang Chumphon,121.4,118.0,116.5,114.7,116.9,117.9,106.5,112.2,146.20000000000002,118.0,116.5,114.7,116.9,117.9,106.5,112.2
000000000000000000d8,Tha Sae,,,,,,,,,,,,,,,,
000000000000000000d9,Pathio,,,,,,,,,,,,,,,,
000000000000000000da,Lang Suan,,,,,,,,,,,,,,,,
000000000000000000db,Lamae,,,,,,,,,,,,,,,,
000000000000000000dc,Phato,,,,,,,,,,,,,,,,
000000000000000000dd,Sawi,122.5,119.60000000000001,120.9,116.9,119.60000000000001,119.7,108.4,112.4,146.0,119.60000000000001,120.9,116.9,119.60000000000001,119.7,108.4,114.60000000000001
000000000000000000de,Thung Tako,122.5,119.60000000000001,120.9,116.9,119.60000000000001,119.7,108.4,112.4,146.0,119.60000000000001,120.9,116.9,119.60000000000001,119.7,108.4,114.60000000000001
000000000000000000df,Mueang Songkhla,141.02707774798927,104.34664879356569,84.43458445040213,131.37292225201074,93.42707774798929,123.12707774798928,101.06166219839142,102.50750670241288,141.02707774798927,124.07372654155496,138.30080428954423,131.37292225201074,127.37747989276137,123.12707774798928,101.06166219839142,102.50750670241288
000000000000000000e0,Sathing Phra,135.92073921971254,94.00924024640658,78.95123203285424,135.12956878850102,72.01796714579056,126.776386036961,105.16273100616017,108.5486652977413,145.697022587269,128.7780287474333,144.39476386036964,135.12956878850102,130.89476386036964,126.776386036961,105.16273100616017,108.5486652977413
000000000000000000e1,Chana,136.8786912751678,112.61560402684566,100.401677852349,125.29563758389261,104.89530201342282,118.76476510067116,98.36191275167786,99.81845637583893,136.8786912751678,121.676677852349,135.89127516778524,125.29563758389261,123.05117449664431,118.76476510067116,98.36191275167786,99.81845637583893
000000000000000000e2,Na Thawi,,,,,,,,,,,,,,,,
000000000000000000e3,Thepha,135.25084745762715,118.76003568242643,108.692863514719,126.60240856378235,107.37743086529886,116.96458519179306,97.20071364852811,98.0956289027654,135.25084745762715,120.45147190008922,133.1040142729706,126.60240856378235,121.5911685994648,116.96458519179306,97.20071364852811,98.0956289027654
000000000000000000e4,Saba Yoi,134.30576923076924,118.525,108.36538461538463,125.33461538461539,108.71153846153848,116.00769230769231,96.39807692307694,96.12500000000001,134.30576923076924,119.76346153846156,132.12692307692308,125.33461538461539,120.81538461538463,116.00769230769231,96.39807692307694,96.12500000000001
000000000000000000e5,Ranot,145.04764447236178,100.500533919598,81.3288002512563,138.59484924623115,72.95191582914573,127.71589195979902,106.20603015075376,107.18919597989951,147.20310929648238,133.7875,150.98750000000004,141.53159547738696,132.99952889447238,127.71589195979902,106.20603015075376,107.18919597989951
000000000000000000e6,Krasae Sin,139.24613821138215,97.42134146341463,81.48678861788619,137.955081300813,73.03678861788619,127.31747967479673,105.65447154471545,107.05813008130082,147.06341463414634,131.9178861788618,147.28373983739837,137.955081300813,132.44613821138213,127.31747967479673,105.65447154471545,107.05813008130082
000000000000000000e7,Rattaphum,139.5608278647148,106.43614336193843,94.08586572438163,128.54179707218577,100.91650681474003,122.83457849570924,101.85810196870268,104.17486118122162,139.5620393740535,122.43306410903585,137.1744068652196,128.54179707218577,124.74209994952045,122.83457849570924,101.85810196870268,104.17486118122162
000000000000000000e8,Sadao,,,,,,,,,,,,,,,,
000000000000000000e9,Hat Yai,138.0057603686636,110.71705069124424,95.34216589861751,127.76313364055301,105.63064516129033,121.33594470046083,99.69285714285715,102.34447004608295,138.0057603686636,121.06705069124425,135.4119815668203,127.76313364055301,123.64216589861753,121.33594470046083,99.69285714285715,102.34447004608295
000000000000000000ea,Na Mom,,,,,,,,,,,,,,,,
000000000000000000eb,Khuan Niang,141.30309033280506,96.11695721077653,80.926941362916,131.53003169572108,88.57258320126782,124.47297939778129,103.51141045958795,106.36671949286847,142.51846275752774,124.60015847860538,140.10324881141045,131.53003169572108,127.93716323296356,124.47297939778129,103.51141045958795,106.36671949286847
000000000000000000ec,Bang Klam,140.44825327510918,100.1528384279476,84.22816593886465,128.7482532751092,95.87423580786026,122.14716157205241,101.47074235807861,102.70895196506551,140.44825327510918,123.3157205240175,136.32467248908299,128.7482532751092,125.05502183406115,122.14716157205241,101.47074235807861,102.70895196506551
000000000000000000ed,Singhanakhon,136.57038626609443,94.00236051502146,77.26716738197426,133.13497854077255,76.53948497854077,125.66158798283263,104.51716738197425,108.50665236051503,144.37896995708155,126.9343347639485,142.84291845493564,133.13497854077255,130.3881974248927,125.66158798283263,104.51716738197425,108.50665236051503
000000000000000000ee,Khlong Hoi Khong,135.70000000000002,111.30000000000001,98.80000000000001,123.0,110.9,118.80000000000001,97.7,98.80000000000001,135.70000000000002,119.30000000000001,131.9,123.0,120.80000000000001,118.80000000000001,97.7,98.80000000000001
000000000000000001b9,Mueang Rayong,,,,,,,,,,,,,,,,
000000000000000001ba,Ban Chang,101.78755905511812,121.03165354330707,85.30598425196851,115.91023622047243,123.13448818897638,126.24094488188976,100.22614173228348,84.59795275590552,160.40251968503938,127.22456692913386,120.4396850393701,129.1251968503937,123.13448818897638,126.24094488188976,115.54015748031497,127.42330708661417
000000000000000001bb,Klaeng,134.04566929133858,123.19710236220473,115.89020472440946,126.42563779527559,121.09845669291342,127.69388976377951,92.455937007874,78.88510236220473,158.70377952755908,123.19710236220473,115.89020472440946,126.42563779527559,121.09845669291342,127.69388976377951,115.3447559055118,127.79502362204725
000000000000000001bc,Wang Chan,123.96971046770604,122.78518930957684,115.67761692650335,124.71815144766148,120.0543429844098,125.56080178173718,88.01681514476616,75.86069042316258,156.70924276169268,122.78518930957684,115.67761692650335,124.71815144766148,120.0543429844098,125.56080178173718,111.00523385300669,122.02505567928732
000000000000000001bd,Ban Khai,115.4250724637681,123.07768115942027,110.83782608695653,125.37652173913042,120.47405797101449,125.39623188405798,89.53608695652174,75.31507246376812,156.9727536231884,123.07768115942027,116.67971014492751,125.37652173913042,120.47405797101449,125.39623188405798,111.63927536231883,122.50898550724635
000000000000000001be,Pluak Daeng,107.72745314222715,116.7254685777288,91.34211686879826,122.33197353914004,121.37998897464169,124.36317530319735,88.33235942668135,73.85804851157663,157.93803748621832,124.53858875413452,118.15385887541346,126.55336273428887,121.37998897464169,124.36317530319735,111.00485115766264,122.69128996692395
000000000000000001bf,Khao Chamao,131.6856862745098,122.70000000000002,115.3837254901961,125.11666666666667,120.19872549019608,126.32470588235294,88.84833333333336,76.32117647058824,157.31460784313728,122.70000000000002,115.3837254901961,125.11666666666667,120.19872549019608,126.32470588235294,112.53362745098039,124.1314705882353
000000000000000001c0,Nikhom Phatthana,106.36918032786886,121.28236065573773,93.19842622950821,121.88537704918033,122.04695081967215,124.54452459016395,94.156,79.69298360655739,158.6266885245902,125.06078688524592,118.74111475409839,127.57029508196722,122.04695081967215,124.54452459016395,112.93750819672134,124.36885245901641
00000000000000000268,Mueang Yasothon,102.4798225830702,140.20408961058487,130.92634190347314,134.87434972184636,128.55122537964218,105.64330175913399,69.56495263870096,58.698376184032476,175.1130205984063,140.20408961058487,130.92634190347314,134.87434972184636,128.55122537964218,142.5023906179522,117.5857615396181,129.57645466847092
00000000000000000269,Sai Mun,101.54292408622307,138.874320524836,130.19432989690722,134.4613402061856,127.87164948453609,104.10182755388945,68.20529522024368,58.12469540768511,174.46996251171512,138.874320524836,130.19432989690722,134.4613402061856,127.87164948453609,142.37268041237115,116.43369259606375,128.57910028116214
0000000000000000026a,Kut Chum,100.36625077017868,137.52686383240916,128.75911891558837,133.64274491682073,127.15605360443621,103.12640172520024,67.09601047443009,57.886814540973525,173.4411583487369,137.52686383240916,128.75911891558837,133.64274491682073,127.15605360443621,142.75925754775108,116.01742144177452,128.11792975970425
0000000000000000026b,Kham Khuean Kaeo,101.71097293343085,139.87617654230672,131.23065106071684,134.9459643989271,128.74084369665934,106.26593513777125,70.8751524018532,58.81762984637891,174.90568154108752,139.87617654230672,131.23065106071684,134.9459643989271,128.74084369665934,141.92692026335038,119.48924652523773,130.19992684711045
0000000000000000026c,Pa Tio,99.83586226203806,138.19468085106382,129.45733482642774,134.3275475923852,127.8925251959686,103.61766517357222,69.22505599104142,58.42483202687571,174.31240201567752,138.19468085106382,129.45733482642774,134.3275475923852,127.8925251959686,141.23992161254193,118.83922172452408,130.25699888017917
0000000000000000026d,Maha Chana Chai,102.9161911911912,140.5304304304304,131.77537537537538,135.0101101101101,129.27565065065068,108.35465465465467,72.4147897897898,59.77885385385385,175.475950950951,140.5304304304304,131.77537537537538,135.0101101101101,129.27565065065068,142.49542042042046,120.30690690690692,131.06801801801802
0000000000000000026e,Kho Wang,102.55809414466133,140.03065442020667,131.19908151549947,134.91687715269805,129.192365097589,108.26710677382322,73.88507462686569,61.074282433983925,174.7297933409874,140.03065442020667,131.19908151549947,134.91687715269805,129.192365097589,140.93570608495983,121.54282433983931,132.65952927669346
