system:index,admin2Name,EVI,EVI_1,EVI_2,EVI_3,EVI_4,EVI_5,EVI_6,EVI_7,EVI_p75
00000000000000000025,Mueang Tak,0.37269906145267345,0.43212712354262006,0.49322208922356336,0.5243695121422164,0.49457507921965577,0.5294627698588642,0.5120759894659725,0.39820307134467436,0.46014921460915736
00000000000000000026,Ban Tak,0.43846653490643306,0.4848255881956992,0.3962131741002554,,0.5109677582750416,0.5582684356690892,0.5347229639548033,0.41129813832823314,0.4907087618235651
00000000000000000027,Sam Ngao,0.4303017700629277,0.48828973316437096,0.5200761257638175,,0.4731293896765473,0.512741740629492,0.514136851584148,0.4603774328109541,0.4802595804042101
00000000000000000028,Mae Ramat,0.22519401173001055,0.34584540588701673,,,0.4871420231085141,0.5268818761952093,0.47704869014153894,0.3451043285138784,0.4388719294270871
00000000000000000029,Tha Song Yang,0.3107934925560126,0.40544705372986617,0.5295018662759563,,0.5710604673342079,0.6002869224816568,0.524316140961722,0.40008458950195713,0.4867287762177516
0000000000000000002a,Mae Sot,0.35909572565304376,0.3018302295070861,,,0.4494277940548836,0.492924596926737,0.4750257429492417,0.34125065603521587,0.42485312507305356
0000000000000000002b,Phop Phra,0.2798495980336746,0.340797811055943,,,0.421906393497036,0.4868881287275535,0.5137939763374778,0.4335294607084663,0.42574326058166145
0000000000000000002c,Umphang,0.3349433067160525,0.3569640104113962,,0.8753038532389276,0.562377540546035,0.5259879739862681,0.4560814662665148,0.39656139845274796,0.4455652364209022
0000000000000000002d,Wang Chao,0.364164361546272,0.423698663400882,,,0.5048655971039235,0.5486011138472275,0.5358541650449867,0.4582108595612327,0.4783073034347212
000000000000000002c4,Mueang Loei,0.4174379806030443,0.43220422796043984,0.4770126366143945,0.4972837266340479,0.533371402873488,0.5388666078788418,0.46808938038076103,0.4017988363301286,0.4729440772523132
000000000000000002c5,Na Duang,0.41290114239359926,0.4382301173312491,0.4836624076823471,0.5115826837666324,0.5583858887713928,0.5511780001423988,0.4871286050075423,0.4025627201680902,0.4807493658312947
000000000000000002c6,Chiang Khan,0.40587259352416616,0.600627464673539,0.4353267400057307,0.4794277888687678,0.5148044477738372,0.5327081305857214,0.4485733926990937,0.3762152572793708,0.45717929716426786
000000000000000002c7,Pak Chom,0.43408049732962867,0.4607670534736579,0.524064251782594,0.5084947769173521,0.5109794420983894,0.50867557209412,0.4467270528660728,0.3973563584754642,0.4628733386665176
000000000000000002c8,Dan Sai,0.4169647149259839,0.46678887523608165,0.5146482934422558,0.5227960639245548,0.5766397114254777,0.5512528895826065,0.4812666274786531,0.40320933741356324,0.48383577408960804
000000000000000002c9,Na Haeo,0.501204469149344,0.456325811447684,,0.5855797116767846,0.6157912980655448,0.5732986429962527,0.4913444839290894,0.4362097626161812,0.5091571679753681
000000000000000002ca,Phu Ruea,0.43157829926031144,0.47692314900138144,0.5114537176819031,0.512475246221272,0.5622378908350956,0.5541167531613842,0.4658640064839597,0.3959177623523376,0.48283497172390727
000000000000000002cb,Tha Li,0.4330423596034008,0.46070153146683895,0.48547296931248946,0.4917657478024545,0.5214906749185976,0.5353815347387749,0.47183614900932774,0.39260256028549917,0.46932037609531624
000000000000000002cc,Wang Saphung,0.4079753097627569,0.4266736524266241,0.5255968719645752,0.5209751865091179,0.5448361959916874,0.5630084139186897,0.49272486960580136,0.40214518777570935,0.48141236242503227
000000000000000002cd,Phu Kradueng,0.4498805895190694,0.4551554276330392,0.48189804948786413,0.4909895598643065,0.5519705006874157,0.5313356634224725,0.4582983948053348,0.36686225197461114,0.4715573659903154
000000000000000002ce,Phu Luang,0.3909260957494819,0.45221341175166124,0.4398423409925242,0.5267162822492358,0.5270711342810086,0.5610299699416998,0.5049532002511278,0.41152313941612145,0.47474139488024597
000000000000000002cf,Pha Khao,0.4377105007641957,0.42879103817395503,0.5083896890129574,0.5207871624608943,0.5516697266926867,0.5539799569961741,0.5011685285792369,0.3757773148911242,0.4887283861493071
000000000000000002d0,Erawan,0.4088108797002612,0.458637820382365,0.5421561141432201,0.5386959281702371,0.575219918971022,0.5703151580232565,0.5120795577184438,0.3983210315806309,0.5007223511843897
000000000000000002d1,Nong Hin,0.4141603507671872,0.49413535717491536,0.499035047090282,0.5180213043889421,0.5325358304928967,0.5511191429921027,0.48997369966153087,0.3777954074479255,0.47946735530824053
000000000000000000ef,Mueang Satun,0.5409212032267176,0.5209214710725537,0.5614944559458184,0.51475415899677,0.5721977565657705,0.5709578906610714,0.5177016903108601,0.5507774327035131,0.5380975426459146
000000000000000000f0,Khuan Don,0.5415249892169536,0.5228017091905413,0.5584964555779903,0.5533687406447477,0.5647611879719829,0.5441456398747283,0.5579226064191443,0.5783087764501773,0.5541739577731775
000000000000000000f1,Khuan Kalong,0.5965230624936806,0.6359611173199592,0.6477997303516988,0.6032397799518691,0.6251732294666342,0.5907445801189339,0.5488273964389219,0.6021725917500581,0.6075807253445895
000000000000000000f2,Tha Phae,0.5611869158249978,0.5952549407997061,0.6307325444396369,0.5718308438739115,0.6074494277865196,0.5592120593890448,0.5374814308885977,0.6057221558970469,0.5870604192121687
000000000000000000f3,La-Ngu,0.4905189064379996,0.529604043157207,0.5586214342006413,0.5021694038761175,0.5419334355020071,0.5505266625088007,0.49785977539738935,0.5466745491460819,0.5251204734477014
000000000000000000f4,Thung Wa,0.5383846579031014,0.5408553497369027,0.5464725276310556,0.5051763431686235,0.5342984554140703,0.5905377223426613,0.5288974099324832,0.5250446982545542,0.5383929836883758
000000000000000000f5,Manang,0.6558552991943695,0.6062269906547335,0.673971582426802,0.5952486495430457,0.6644702063121791,0.6351100428553957,0.565226050165358,0.6252503294352335,0.6324005943198666
000000000000000000f6,Mueang Trang,0.544935531366783,0.5578319541685759,0.5782256361618902,0.5268883115644082,0.5886450948584927,0.5223280618112297,0.5266120762436821,0.5415772279580127,0.5557152793763904
000000000000000000f7,Kantang,0.5390153218026772,0.5802528447306591,0.5923075280719009,0.5734977741833803,0.5979121523379534,0.5547532113606548,0.5485920395090015,0.58010101819879,0.5737658400278832
000000000000000000f8,Yan Ta Khao,0.6179394612549525,0.6011055186789186,0.6219450139893191,0.7690877728052233,0.6315047157056559,0.5619413318007033,0.5660301318829036,0.5937112417231063,0.614359933417517
000000000000000000f9,Palian,0.5620803056237059,0.5721865780749492,0.6408343550584104,0.5877848739537429,0.5720084389393294,0.5201676792454011,0.5210576922825386,0.5534906651249248,0.5665735052901789
000000000000000000fa,Sikao,0.5627030071133503,0.5816288204719525,0.6090692161913259,0.544219458040121,0.5880520941865413,0.5407720276254294,0.5453989226092026,0.5624632777558484,0.5691993296587634
000000000000000000fb,Huai Yot,0.5885002920835883,0.8319500691876472,0.6037390569095578,0.19562270946157534,0.631664358978452,0.5482325102113229,0.5273880201380454,0.5845864976192857,0.573809341817071
000000000000000000fc,Wang Wiset,0.5882219389222423,0.5904372620013633,0.5701509694958365,0.5268743821358086,0.6254043789394322,0.562093482190695,0.5542326907039208,0.590817407934532,0.579293267836997
000000000000000000fd,Na Yong,0.5607889531037838,0.5575041843287061,0.5595170185414688,0.5872595014027086,0.5672985131462771,0.6694546640502312,0.5698894019045896,0.5701159770964389,0.5668309972357825
000000000000000000fe,Ratsada,0.5895025118869675,1.0286397156226021,0.5882274480011496,-0.020268178525182135,0.6318282070023148,0.568398142658952,0.5553289200357335,0.5701581252597101,0.6209127745771655
000000000000000000ff,Hat Samran,0.5609422226906186,0.5868908110276808,0.6379073476222418,0.5556570606761364,0.6028177797311676,0.5505990691470728,0.5084000375571436,0.5835574347196347,0.5803757179404401
00000000000000000117,Mueang Yala,0.49883570323339177,0.5046939828347705,0.5123946300144052,0.4781535509962399,0.5056958033778846,0.5336725062980939,0.45398689008070164,0.4968750848469826,0.4942283674065815
00000000000000000118,Betong,0.5575472229523104,0.5295946104339236,0.5268671744855825,0.5065314321743931,0.5488404653227369,0.5096080214780155,0.4942549224981069,0.510324052884999,0.5261617804347035
00000000000000000119,Bannang Sata,0.6242379568232217,0.6196806265799725,0.6211946983424075,0.5763911994352018,0.658572205524564,0.6699279583166126,0.6183070986186023,0.5902447945413056,0.6221409277373124
0000000000000000011a,Than To,0.5059432354695611,0.4897540340980881,0.47249398866964004,0.4353556002842754,0.4865173785587437,0.35238479668956396,0.4786461299351005,0.47120255193426513,0.4852667088590642
