system:index,admin2Name,LAI,LAI_1,LAI_2,LAI_3,LAI_4,LAI_5,LAI_6,LAI_7,LAI_p75
00000000000000000025,Mueang Tak,1.1064858569277056,1.4872640501535048,1.6269674998790447,1.8380107415814784,1.85196764136434,1.9353779446121433,1.8181463515105685,1.3845189246185523,1.591996524796905
00000000000000000026,Ban Tak,1.1439134494061212,1.5333384229895823,1.8699641867544678,1.777810501330613,1.9006951030479309,1.98311404372295,1.8047615524518434,1.385126082615835,1.6403498444024003
00000000000000000027,Sam Ngao,1.0839843989550055,2.0814526375615805,1.6900864157188462,1.9942730443573207,1.8492230841946964,1.813049685398363,1.6338831627483232,1.402045737961886,1.560286234686362
00000000000000000028,Mae Ramat,0.6668768299716461,,,,1.8360297319892986,1.6167276736827996,1.530020496556829,1.0935566306309699,1.330964927677335
00000000000000000029,Tha Song Yang,0.9375472221532158,,1.3880286609857722,,2.0848133416431986,2.017071476494469,1.7775355096161092,1.4279144804693489,1.6370541733426602
0000000000000000002a,Mae Sot,0.6606656636514403,,,,1.6121447655399264,1.5501528495910655,1.5290839296749033,1.0752407248041338,1.262737862557733
0000000000000000002b,Phop Phra,0.7792753602170628,,,2.0302958189932983,1.371862041308947,1.5180019319613636,1.5939420275754903,1.3821903532191333,1.328075896224576
0000000000000000002c,Umphang,0.9547796677817427,1.7443317684800768,,,1.9239782937101397,1.6130376394865855,1.4960481332527804,1.1632604247908855,1.3755046658313559
0000000000000000002d,Wang Chao,1.2322014648968957,1.5808983601860964,1.7677250378703118,2.0362692130349522,1.9345838032634268,2.0051196967640728,1.8481547307660982,1.4679863097942958,1.6702791208201513
000000000000000002c4,Mueang Loei,1.19080968068577,1.2820149009046178,,1.6282179997951955,2.122775212453201,1.9404776413639309,1.4584055576040915,1.3767136312295922,1.475704842202086
000000000000000002c5,Na Duang,0.9135711107956507,1.1959000209417991,,1.9783297768834491,1.7150702744142468,1.8710128660108276,1.7412541522036726,1.4502258388840386,1.4348721018360524
000000000000000002c6,Chiang Khan,1.2875702930706396,1.3101136068712085,,1.70361591248749,2.096747436392144,1.9407986901914684,1.434429940063023,1.3360955132137966,1.4917402561112618
000000000000000002c7,Pak Chom,1.100978743921641,1.3036923045936255,,1.764716664586292,1.6046408358964306,1.7963908496578898,1.309083159596302,1.3191938957526461,1.3846546415154661
