system:index,admin2Name,SR,SR_1,SR_2,SR_3,SR_4,SR_5,SR_6,SR_7,SR_p75
0000000000000000008a,Ban Lat,3.1844462478262563,4.470185872325789,3.149428005778788,2.975838167884442,5.574932742955478,5.039193086965439,6.422088968318876,3.7017867397149393,4.578216284113203
0000000000000000008b,Ban Laem,3.090602122631484,3.361850607891864,8.332818072130957,,4.827675193216847,4.004374284419346,5.458997589854387,4.827777159503912,4.369541974902098
0000000000000000008c,Kaeng Krachan,4.858667526465738,7.86871707990389,4.6959101470948665,5.484581200099752,6.43199803529335,7.279029815420496,7.366667450515407,7.351197003560868,6.494323131814514
0000000000000000011f,Mueang Narathiwat,9.163459571199784,7.339967102467455,8.682285370940132,8.826562942193908,8.781165767950652,8.576130312376916,6.38340207857911,6.853258457341245,8.409311826934607
00000000000000000120,Tak Bai,6.324148948872773,6.192191284459007,7.086299466826679,6.884913627717464,6.3872404670352045,6.304166023015214,4.689827192995824,3.006857019734808,6.152940471453365
00000000000000000121,Bacho,9.565769125497466,3.2260548732051673,6.546716044642049,9.045157826163077,9.248625868691,8.633069261318175,5.161715559708499,2.700776410394593,7.6712566744834705
00000000000000000122,Yi-Ngo,9.03136920961323,7.853953521952031,6.186570322322611,8.40663808025185,8.242571054818564,8.478807504921079,6.0767740779985635,4.402135822405645,7.967786050952914
00000000000000000123,Ra-Ngae,11.59435320393654,10.869458289346062,9.590365714898818,10.36514992486329,10.506051698488081,9.791980226120417,7.189242946865991,0.7471830687274977,10.071748443847937
00000000000000000124,Rueso,9.762203856132714,6.496135539443894,7.558447053541178,8.418693088723915,8.813507458066233,8.342481831858004,6.6962922037168635,3.5592246260140046,8.269396596047708
00000000000000000125,Si Sakhon,13.401825691532109,9.148392343824208,10.168859340762289,10.626500367277465,11.594344063564629,11.270818755497206,9.626597356140685,,11.054236272718617
00000000000000000126,Waeng,15.073878442243503,7.243756737063059,11.037349687517764,9.946326647734283,12.85323019753174,11.35912019096298,6.7536901315578275,4.112231867665261,10.620095610808715
00000000000000000127,Sukhirin,14.933795675319281,8.136998605233947,10.696872876400173,10.482602766276592,13.047797347528315,11.60360503411522,8.259460852306894,4.204850349852059,11.11682605107298
00000000000000000128,Su-Ngai Kolok,9.178054397788646,9.658799807108858,10.669840421580131,9.78380023625989,9.19817230685783,8.779922142314813,6.15435644142641,4.151635051698973,8.667695573760962
00000000000000000129,Su-Ngai Padi,11.39625544709786,9.295529732861002,9.461559965840443,9.429462419575694,12.490315604699928,9.046071504983887,6.515616838123509,0.7645996337795009,9.572910439331242
0000000000000000012a,Chanae,13.312322362532818,7.458674976417141,10.952811778774555,11.225974970072462,11.699508604251752,11.277628617335855,8.494036035039931,2.010352860843894,10.791396524615935
0000000000000000012b,Cho-Airong,6.809958337285025,9.557536812559272,8.575865193793302,8.952556901419278,9.405556270520524,8.331550003535416,6.284621369489109,,8.300767600369714
0000000000000000016a,Mueang Pathum Thani,3.8223304024665117,4.9788254035569475,,,4.857226502935996,2.7325154834436667,4.664780733515044,5.167620355180032,4.491080951817025
0000000000000000016b,Khlong Luang,3.758261684749354,5.675191327237211,2.9000072291380485,3.92372783917566,5.158735118466734,4.731808348814154,6.280704962738878,5.625377108322435,5.186995162561606
0000000000000000016c,Thanyaburi,4.060641297151862,5.614348621125654,2.562190504463149,5.391736555845184,5.515002682225432,5.077076345359471,6.259928063964082,5.972892849537494,5.441195517854556
0000000000000000016d,Nong Suea,4.63772425038086,6.136471238581576,3.638451638320432,4.907056394896547,5.719768555900866,5.646447884378012,6.918586172082487,6.339646747309671,5.885700158894371
0000000000000000016e,Lat Lum Kaeo,4.313463366445833,6.742738777705963,4.013656228998588,,5.589632039853223,3.5980379450434126,3.8514329218553085,5.055453694615255,4.953475206705752
0000000000000000016f,Lam Luk Ka,3.893439458441369,4.980776270318995,3.294502363115034,5.629580765267039,4.1249973607778845,3.1336422982019245,5.49123402469166,6.244770744649821,4.723320807834657
00000000000000000170,Sam Khok,4.843630417393004,6.190385268629059,3.626466944354784,,5.1586552018479015,3.0044007136762136,4.892116456458772,5.246908994674459,5.022722658450659
000000000000000001c1,Mueang Chanthaburi,6.28413600644584,11.055582821082101,3.933971442735027,8.906583787117398,8.119637969679768,4.5400801514351405,7.597382283340029,6.49227862814012,7.612607869940196
000000000000000001c2,Khlung,7.188439715727398,10.329910661686545,5.040553694344273,10.344209069425993,9.009449768795116,10.26557826060864,7.631785393661726,7.699599566360256,8.399738173469654
000000000000000001c3,Tha Mai,8.091863325124967,9.914079400597474,5.87305231688139,8.854592348535645,8.659795915728898,5.571163706876572,7.918606520082807,7.4922857530760405,7.9993517073491605
000000000000000001c4,Pong Nam Ron,6.105793771822773,7.8018029502792805,6.023914927665626,8.11811128281817,8.33096965117727,6.316189832745282,7.643104565289792,7.292255240770389,7.393166008867678
000000000000000001c5,Makham,7.213015259127336,10.79032015405449,4.941788231539407,10.80040354400583,9.595726325035063,6.081960014663995,8.73305409180527,7.696387325459746,8.51886459755118
000000000000000001c6,Laem Sing,4.740565513793508,5.372431106812853,4.626702802409939,7.078779129039305,6.909751103975776,4.4868016640357204,7.205998157056114,6.241100674193124,6.145085455781026
000000000000000001c7,Soi Dao,5.312964262553629,6.787572789951311,6.7203314550502276,7.659451306095348,7.915592085347761,5.082237751217341,7.301814302955539,6.365945896141069,6.7198531847699075
000000000000000001c8,Kaeng Hang Maeo,10.116808715814397,12.540431904757309,6.658314674630043,10.874090976785194,10.27048050647252,6.35119826784853,8.203589648809567,7.587240012350659,9.408419167501346
000000000000000001c9,Na Yai Am,7.336574493988528,9.183739643003317,9.17527484801904,8.846017266090804,8.202151105230053,5.652904363534904,7.2311639889663,6.93426613142287,7.52838759419073
000000000000000001ca,Khao Khitchakut,12.489817293035234,11.621503760095774,7.821025317619608,11.234048025121426,13.87667648180598,5.6507565224737695,8.284889167804677,8.287584156667382,9.477514064545659
00000000000000000228,Mueang Surin,2.1303126509076,2.9237175021379027,3.2306166255247017,5.91583079421132,6.814453490432695,6.072183149832051,3.2118632941079217,2.538112237877969,4.179570042970599
00000000000000000229,Chumphon Buri,1.8825698496029966,2.606040936261386,3.780710467778406,6.409150948277206,8.44288420364711,5.419579703342176,2.674642566951628,2.3634355623711087,4.2179763674938995
0000000000000000022a,Tha Tum,2.1705133016921137,2.6675421948204825,3.490341272596441,6.6437998499608,7.432113120082942,6.3787829827880955,3.5947301790995123,2.540258450779456,4.468601192006607
0000000000000000022b,Chom Phra,2.213522256784782,3.2381358996727356,3.3122672834231066,6.3997662605240455,8.03108068440897,6.300647542206689,3.513771929613655,2.642124459657863,4.543856346202953
0000000000000000022c,Prasat,2.5069240968929254,3.225537903390713,3.4792553162228037,6.131957740355557,5.66614907931055,6.1378504042945785,3.6194976949148114,2.7627212774514245,4.204131014923182
0000000000000000022d,Kap Choeng,2.9599397818928765,4.214120522369186,4.040874340615401,5.941048882679553,5.195449418271195,6.20623723760307,4.112302328579464,3.2571447574592347,4.488801599459882
0000000000000000022e,Rattanaburi,1.9377745646255389,3.1867353992667145,3.4527513095018776,4.664587897504392,6.534088984866819,6.175568505597249,3.484462185006083,2.3671356553771457,4.060729146135062
0000000000000000022f,Sanom,2.1209494168799035,3.17510612251792,3.3489357161828264,5.540102665570323,6.574888310279402,6.582098760486817,3.3386328250848223,2.6969697648727813,4.1757318423674965
00000000000000000230,Sikhoraphum,2.069458773858973,3.1345878865850962,3.6839949581776983,4.91192338048525,7.2816602421287655,6.260046999651715,2.801759549634928,2.3964722128513523,3.9872404054749166
