system:index,admin2Name,ET,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,ET_7,PET,PET_1,PET_2,PET_3,PET_4,PET_5,PET_6,PET_7
000000000000000002c7,Pak Chom,148.9,127.7,112.0,121.30000000000001,102.45,108.5,62.2,55.55,153.45,127.7,112.0,121.30000000000001,102.45,116.4,96.70000000000002,86.5
000000000000000002c8,Dan Sai,128.5589156166476,124.8344024436808,111.40462008400154,120.74864452080949,102.15257731958765,105.20504009163804,62.42707140129822,51.17464681176022,156.91603665521197,124.8344024436808,111.40462008400154,120.74864452080949,102.15257731958765,115.24177166857582,96.44677357770142,91.17468499427264
000000000000000002c9,Na Haeo,135.7023598820059,127.07522123893807,111.80294985250738,121.15250737463127,103.99705014749262,104.94955752212391,62.948377581120944,54.19823008849558,158.3519174041298,127.07522123893807,111.80294985250738,121.15250737463127,103.99705014749262,116.14572271386432,96.49705014749263,91.35221238938054
000000000000000002ca,Phu Ruea,133.16943957968476,125.39702276707531,111.59886164623468,120.75499124343258,101.86506129597198,106.0160245183888,62.111033274956206,51.45586690017513,155.56077057793343,125.39702276707531,111.59886164623468,120.75499124343258,101.86506129597198,115.01304728546411,96.53292469352014,91.09106830122592
000000000000000002cb,Tha Li,142.66529653552556,128.01990604815035,113.14580152671756,121.7244862008221,104.90921902524956,108.45854374633001,62.794773928361714,54.21309453904875,159.12783323546685,128.01990604815035,113.14580152671756,121.7244862008221,104.90921902524956,117.21902524955962,96.53106283029948,88.5457428068115
000000000000000002cc,Wang Saphung,126.1978436657682,129.17473495058402,114.94398921832888,124.74346810422287,103.68256963162624,111.2174303683738,63.8635040431267,52.73669362084458,161.1001617250674,129.17473495058402,114.94398921832888,124.74346810422287,103.68256963162624,119.51398023360291,100.54404312668466,92.93333333333337
000000000000000002cd,Phu Kradueng,105.28446777697322,125.95604634322953,117.58359884141927,125.70568428674872,103.26118754525703,114.93182476466329,65.70061549601738,52.8649529326575,162.35510499637945,131.1275887038378,117.58359884141927,125.70568428674872,103.26118754525703,121.65202751629255,103.24326574945692,95.41911658218682
000000000000000002ce,Phu Luang,119.07366472765732,128.62067689053416,114.80793231094661,124.11998942358542,103.51692226335274,110.4895822316235,64.2218931782126,51.64108937070334,161.6053939714437,128.62067689053416,114.80793231094661,124.11998942358542,103.51692226335274,119.3984135378107,101.27324167107349,93.49555790586994
000000000000000002cf,Pha Khao,112.40051365865051,127.71846836329676,116.76096194256364,125.65029185150601,103.74464160635071,113.59140789166476,65.378332944198,52.86497781928556,161.84837730562694,131.24977819285553,116.76096194256364,125.65029185150601,103.74464160635071,121.37718888629468,103.63383142657017,95.0648377305627
000000000000000002d0,Erawan,125.81564327485384,129.86476608187138,115.71961988304096,125.1422807017544,102.97172514619885,110.92573099415208,63.904736842105265,52.98163742690058,159.84947368421055,129.89789473684215,115.71961988304096,125.1422807017544,102.97172514619885,119.44804093567257,101.40149122807019,92.91616959064329
000000000000000002d1,Nong Hin,116.14057840036153,129.99408043380026,115.54107546317216,124.54202440126528,103.10759150474469,112.15951197469501,64.70144600090376,52.012245820153645,161.43542702214194,130.05747853592408,115.54107546317216,124.54202440126528,103.10759150474469,120.1660641662901,102.05422503389067,93.67004066877543
000000000000000000ef,Mueang Satun,118.46386333771352,110.29789750328514,114.53245729303548,116.26596583442839,113.56386333771354,108.26438896189225,96.43508541392904,87.80105124835744,118.46386333771352,110.29789750328514,114.53245729303548,116.26596583442839,113.56386333771354,108.26438896189225,96.43508541392904,106.20315374507229
000000000000000000f0,Khuan Don,120.40000000000002,111.61111111111111,115.14444444444446,118.48333333333333,115.03333333333335,110.41666666666669,97.37222222222222,90.17222222222223,120.40000000000002,111.61111111111111,115.14444444444446,118.48333333333333,115.03333333333335,110.41666666666669,97.37222222222222,107.42222222222223
000000000000000000f1,Khuan Kalong,121.41023682200154,112.43758594346829,116.34935064935068,120.34576012223074,116.03613445378151,111.56103896103896,98.7040488922842,91.36928953399543,121.41023682200154,112.43758594346829,116.34935064935068,120.34576012223074,116.03613445378151,111.56103896103896,98.7040488922842,109.25210084033615
000000000000000000f2,Tha Phae,120.89821200510856,112.38199233716476,116.38735632183908,119.99808429118774,115.58339719029374,111.1772669220945,98.67752234993614,90.58122605363985,120.89821200510856,112.38199233716476,116.38735632183908,119.99808429118774,115.58339719029374,111.1772669220945,98.67752234993614,108.80561941251597
000000000000000000f3,La-Ngu,121.93206018518518,113.74374999999999,116.37314814814815,123.23587962962964,116.00428240740742,112.73923611111111,101.08877314814815,91.52453703703705,121.93206018518518,113.74374999999999,116.37314814814815,123.23587962962964,116.00428240740742,112.73923611111111,101.08877314814815,113.20509259259259
000000000000000000f4,Thung Wa,,,,,,,,,,,,,,,,
000000000000000000f5,Manang,122.10679190751445,113.13049132947977,116.46098265895954,123.0742774566474,117.44421965317918,112.64176300578035,100.42514450867051,92.28309248554913,122.10679190751445,113.13049132947977,116.46098265895954,123.0742774566474,117.44421965317918,112.64176300578035,100.42514450867051,110.74624277456648
000000000000000000f6,Mueang Trang,122.94456391875748,114.76917562724016,116.1884109916368,128.21123058542418,121.24767025089608,119.60764635603347,105.21708482676226,87.86523297491041,122.94456391875748,114.76917562724016,116.1884109916368,128.21123058542418,121.24767025089608,119.60764635603347,105.21708482676226,116.2882915173238
000000000000000000f7,Kantang,125.7,116.10000000000001,118.10000000000001,129.4,121.2,120.7,107.0,91.60000000000001,125.7,116.10000000000001,118.10000000000001,129.4,121.2,120.7,107.0,120.30000000000001
000000000000000000f8,Yan Ta Khao,124.91431966726088,115.77379679144387,118.42032085561499,127.07587641117054,121.83588829471185,120.55109922756984,105.08894830659537,91.51669637551993,124.91431966726088,115.77379679144387,118.42032085561499,127.07587641117054,121.83588829471185,120.55109922756984,105.08894830659537,115.34165181224007
000000000000000000f9,Palian,123.81393258426966,115.09141573033706,117.78278651685392,125.76130337078652,120.26471910112359,118.7654382022472,104.44705617977529,91.80206741573033,123.81393258426966,115.09141573033706,117.78278651685392,125.76130337078652,120.26471910112359,118.7654382022472,104.44705617977529,114.12813483146068
000000000000000000fa,Sikao,,,,,,,,,,,,,,,,
000000000000000000fb,Huai Yot,125.4,115.30000000000001,117.9,128.9,124.5,120.7,104.80000000000001,82.4,125.4,115.30000000000001,117.9,128.9,124.5,120.7,104.80000000000001,112.10000000000001
000000000000000000fc,Wang Wiset,,,,,,,,,,,,,,,,
000000000000000000fd,Na Yong,123.50281081081081,114.35037837837838,116.35091891891894,128.00043243243243,121.78054054054056,120.27664864864865,105.25708108108108,90.29502702702703,123.50281081081081,114.35037837837838,116.35091891891894,128.00043243243243,121.78054054054056,120.27664864864865,105.25708108108108,115.53902702702703
000000000000000000fe,Ratsada,,,,,,,,,,,,,,,,
000000000000000000ff,Hat Samran,126.10000000000001,117.5,120.0,129.20000000000002,121.60000000000001,120.30000000000001,106.2,90.30000000000001,126.10000000000001,117.5,120.0,129.20000000000002,121.60000000000001,120.30000000000001,106.2,117.10000000000001
00000000000000000117,Mueang Yala,120.71129707112972,110.56778242677824,108.19748953974897,121.19623430962342,113.33012552301255,109.12887029288703,92.95271966527197,88.27907949790796,120.71129707112972,112.06108786610879,117.3347280334728,121.19623430962342,118.10836820083682,109.12887029288703,92.95271966527197,88.27907949790796
00000000000000000118,Betong,,,,,,,,,,,,,,,,
00000000000000000119,Bannang Sata,,,,,,,,,,,,,,,,
0000000000000000011a,Than To,,,,,,,,,,,,,,,,
0000000000000000011b,Yaha,,,,,,,,,,,,,,,,
0000000000000000011c,Raman,121.42685867381111,110.70750167448091,108.68178164768922,122.60649698593436,114.62324179504355,109.88713998660417,93.42243804420629,88.67220361687878,121.42685867381111,113.81292699263227,118.45586068318822,122.60649698593436,118.78868050904218,109.88713998660417,93.42243804420629,88.67220361687878
0000000000000000011d,Kabang,,,,,,,,,,,,,,,,
0000000000000000011e,Krong Pinang,,,,,,,,,,,,,,,,
000000000000000001cb,Mueang Trat,138.96849349349347,114.08228228228229,106.65795795795796,119.74597097097096,105.01874374374374,121.64174174174174,107.59394394394393,77.65973473473474,144.25545545545546,114.08228228228229,106.65795795795796,119.74597097097096,105.01874374374374,121.64174174174174,115.25645645645643,124.98120620620618
000000000000000001cc,Khlong Yai,,,,,,,,,,,,,,,,
000000000000000001cd,Khao Saming,141.23415637860083,114.01569397680507,106.09083426861204,119.44433221099887,104.05237560793114,121.81258885147776,101.75699588477367,75.84949494949495,145.5838009726899,114.01569397680507,106.09083426861204,119.44433221099887,104.05237560793114,121.81258885147776,113.09233071455292,123.70177702955482
000000000000000001ce,Bo Rai,134.04178272980502,113.49554317548748,105.64233983286908,118.72924791086349,103.17920148560816,120.34967502321263,97.33741875580316,71.96174558960074,145.19052924791086,113.49554317548748,105.64233983286908,118.72924791086349,103.17920148560816,120.34967502321263,109.31522748375114,117.9427112349118
000000000000000001cf,Laem Ngop,142.0,114.0,106.80000000000001,120.10000000000001,106.10000000000001,122.9,109.9,79.4,144.5,114.0,106.80000000000001,120.10000000000001,106.10000000000001,122.9,116.7,127.30000000000001
000000000000000001d0,Ko Kut,,,,,,,,,,,,,,,,
000000000000000001d1,Ko Chang,,,,,,,,,,,,,,,,
0000000000000000036a,Mueang Phrae,121.61036821705427,126.58930878552972,109.63475452196383,117.43313953488374,110.15839793281657,103.79257105943154,66.39166666666668,52.081330749353995,157.09366925064603,127.74828811369511,109.63475452196383,117.43313953488374,110.15839793281657,117.15801033591734,97.4405684754522,85.19793281653747
0000000000000000036b,Rong Kwang,123.66529051987769,127.21916411824672,109.98348623853214,117.0733435270133,109.81202854230379,102.42461773700308,66.36834862385322,53.81462793068298,156.64775739041798,127.69770642201836,109.98348623853214,117.0733435270133,109.81202854230379,115.14841997961267,96.68246687054028,84.66890927624873
0000000000000000036c,Long,111.95108974358975,121.87910256410258,110.55782051282051,117.63153846153847,109.95782051282049,111.6851923076923,72.61615384615384,45.09826923076923,157.32461538461538,130.13878205128205,110.55782051282051,117.63153846153847,109.95782051282049,117.1848717948718,99.17205128205126,86.10666666666665
0000000000000000036d,Sung Men,123.65820745216514,127.67145015105741,109.37502517623363,117.86007049345419,109.48630412890232,104.18549848942598,66.86812688821753,50.60740181268882,157.97180261832833,127.67235649546828,109.37502517623363,117.86007049345419,109.48630412890232,116.66283987915408,97.49179254783485,86.36168177240687
0000000000000000036e,Den Chai,123.23333333333332,127.95133333333335,109.47933333333333,117.90866666666668,109.46333333333334,105.67800000000001,67.38333333333334,47.28,158.48666666666668,127.95133333333335,109.47933333333333,117.90866666666668,109.46333333333334,117.188,98.23933333333335,86.70866666666666
0000000000000000036f,Song,120.73706253585772,125.0401606425703,109.75725760183595,117.00022948938613,110.81394148020655,103.26999426276537,67.12989099254159,52.560068846815845,156.07808376362595,128.18537005163512,109.75725760183595,117.00022948938613,110.81394148020655,114.27194492254732,96.46672403901319,83.57687894434882
00000000000000000370,Wang Chin,108.77620512820513,119.33835897435898,110.23271794871795,116.95169230769231,109.15764102564104,114.66020512820513,76.0854358974359,51.15917948717949,158.09528205128206,129.60358974358974,110.23271794871795,116.95169230769231,109.15764102564104,116.32841025641027,99.70810256410256,87.436
00000000000000000371,Nong Muang Khai,122.22661870503599,126.95755395683454,109.82302158273384,117.49223021582736,110.80302158273383,103.75323741007196,66.57021582733813,52.988489208633105,156.54978417266187,127.80503597122303,109.82302158273384,117.49223021582736,110.80302158273383,116.9529496402878,97.14935251798562,84.75611510791369
00000000000000000372,Mueang Nan,131.28633993743483,129.36444212721585,110.53712200208551,115.74713242961418,110.3672575599583,101.02763295099062,64.65151199165798,56.08269030239833,154.4352450469239,129.36444212721585,110.53712200208551,115.74713242961418,110.3672575599583,116.76475495307612,94.35735140771638,81.00542231491137
00000000000000000373,Mae Charim,,,,,,,,,,,,,,,,
00000000000000000374,Ban Luang,125.60000000000001,121.85000000000001,106.5,113.70000000000002,109.45,99.20000000000002,65.80000000000001,55.650000000000006,149.10000000000002,127.0,106.5,113.70000000000002,109.45,110.60000000000001,93.30000000000001,80.4
00000000000000000375,Na Noi,130.0411214953271,126.90903426791279,109.46760124610593,116.37352024922119,107.4177570093458,100.22959501557634,63.679439252336444,54.84704049844237,155.64143302180685,126.90903426791279,109.46760124610593,116.37352024922119,107.4177570093458,114.74735202492214,94.92647975077882,82.80280373831778
00000000000000000376,Pua,133.88612716763006,131.81213872832373,110.84566473988441,116.34913294797688,112.01734104046244,98.81387283236995,64.05433526011561,56.505202312138735,151.25086705202315,131.81213872832373,110.84566473988441,116.34913294797688,112.01734104046244,115.71907514450868,92.89653179190752,78.05606936416186
00000000000000000377,Tha Wang Pha,132.35,131.05,110.0,116.05000000000001,112.15,99.9,64.0,56.55,152.10000000000002,131.05,110.0,116.05000000000001,112.15,117.2,92.60000000000001,78.4
00000000000000000378,Wiang Sa,130.80742523203853,128.62695084221383,110.2607081471296,115.94365761430045,109.62138191818495,100.56858026813337,64.47005843932622,56.124750773461656,154.681471295978,128.6620144379512,110.2607081471296,115.94365761430045,109.62138191818495,115.50501890684085,94.52451014094191,81.74939841870058
00000000000000000379,Thung Chang,,,,,,,,,,,,,,,,
0000000000000000037a,Chiang Klang,133.23509933774835,131.62185430463575,109.95827814569537,116.09735099337747,113.2364238410596,100.24172185430464,64.67152317880794,57.678145695364236,150.25298013245032,131.62185430463575,109.95827814569537,116.09735099337747,113.2364238410596,116.69867549668875,92.7,77.96092715231788
0000000000000000037b,Na Muen,130.20000000000002,126.30000000000001,109.60000000000001,116.4,107.10000000000001,99.7,63.6,54.900000000000006,154.9,126.30000000000001,109.60000000000001,116.4,107.10000000000001,113.9,94.9,83.2
0000000000000000037c,Santi Suk,135.20000000000002,128.6,107.9,114.60000000000001,109.7,98.4,63.300000000000004,55.400000000000006,151.1,128.6,107.9,114.60000000000001,109.7,115.30000000000001,93.2,79.60000000000001
0000000000000000037d,Bo Kluea,143.5,135.8,114.5,118.4,109.9,96.4,61.6,59.400000000000006,147.6,135.8,114.5,118.4,109.9,108.60000000000001,91.0,79.5
0000000000000000037e,Song Khwae,,,,,,,,,,,,,,,,
0000000000000000037f,Phu Phiang,132.71770334928232,129.8291866028708,111.4531100478469,116.2354066985646,110.77081339712919,100.65933014354067,64.82918660287082,56.2,155.07081339712917,129.8291866028708,111.4531100478469,116.2354066985646,110.77081339712919,116.08325358851675,94.81148325358852,81.03540669856459
00000000000000000380,Chaloem Phra Kiat,143.5,135.8,114.5,118.4,109.9,96.4,61.6,59.400000000000006,147.6,135.8,114.5,118.4,109.9,108.60000000000001,91.0,79.5
000000000000000000b4,Mueang Phangnga,,,,,,,,,,,,,,,,
000000000000000000b5,Ko Yao,,,,,,,,,,,,,,,,
000000000000000000b6,Kapong,,,,,,,,,,,,,,,,
000000000000000000b7,Takua Thung,,,,,,,,,,,,,,,,
000000000000000000b8,Takua Pa,,,,,,,,,,,,,,,,
000000000000000000b9,Khura Buri,,,,,,,,,,,,,,,,
000000000000000000ba,Thap Put,,,,,,,,,,,,,,,,
000000000000000000bb,Thai Mueang,,,,,,,,,,,,,,,,
000000000000000000d2,Mueang Ranong,,,,,,,,,,,,,,,,
000000000000000000d3,La-Un,,,,,,,,,,,,,,,,
000000000000000000d4,Kapoe,,,,,,,,,,,,,,,,
000000000000000000d5,Kra Buri,,,,,,,,,,,,,,,,
000000000000000000d6,Suk Samran,,,,,,,,,,,,,,,,
000000000000000000d7,Mueang Chumphon,129.3,109.10000000000001,99.0,116.7,110.7,113.2,103.9,76.9,129.3,109.10000000000001,99.0,116.7,110.7,113.2,103.9,118.5
000000000000000000d8,Tha Sae,,,,,,,,,,,,,,,,
000000000000000000d9,Pathio,,,,,,,,,,,,,,,,
000000000000000000da,Lang Suan,,,,,,,,,,,,,,,,
000000000000000000db,Lamae,,,,,,,,,,,,,,,,
000000000000000000dc,Phato,,,,,,,,,,,,,,,,
000000000000000000dd,Sawi,129.1,109.9,101.2,117.9,114.80000000000001,114.9,105.80000000000001,79.5,129.1,109.9,101.2,117.9,114.80000000000001,114.9,105.80000000000001,122.60000000000001
000000000000000000de,Thung Tako,129.1,109.9,101.2,117.9,114.80000000000001,114.9,105.80000000000001,79.5,129.1,109.9,101.2,117.9,114.80000000000001,114.9,105.80000000000001,122.60000000000001
000000000000000000df,Mueang Songkhla,114.30375335120642,106.95790884718497,93.48418230563003,129.33458445040213,99.41876675603217,118.81581769436997,99.09249329758714,101.17667560321715,125.92332439678283,116.83163538873994,120.5278820375335,129.33458445040213,124.70455764075065,118.81581769436997,99.09249329758714,101.17667560321715
000000000000000000e0,Sathing Phra,113.25852156057496,104.14599589322384,97.81396303901438,131.6665297741273,92.53501026694046,121.94065708418893,102.66180698151952,103.32371663244355,127.65112936344971,118.40718685831622,121.86878850102669,131.6665297741273,126.82258726899387,121.94065708418893,102.66180698151952,107.68223819301849
000000000000000000e1,Chana,119.59093959731545,111.39295302013421,102.38422818791948,124.32265100671141,107.18607382550339,114.13724832214764,96.46191275167786,97.89077181208053,123.66140939597318,116.31677852348994,121.00100671140939,124.32265100671141,120.99328859060402,114.13724832214764,96.46191275167786,98.01912751677852
000000000000000000e2,Na Thawi,,,,,,,,,,,,,,,,
000000000000000000e3,Thepha,123.55013380909904,113.15432649420163,106.57760927743087,126.80053523639607,108.64879571810884,113.0620874219447,95.63603925066906,95.17653880463874,123.57288135593222,116.79455842997326,120.92569134701162,126.80053523639607,120.31570026761823,113.0620874219447,95.63603925066906,95.17653880463874
000000000000000000e4,Saba Yoi,123.18653846153846,112.73269230769233,107.46153846153847,125.73653846153846,109.61153846153847,111.8846153846154,94.87884615384617,93.01346153846154,123.18653846153846,116.65000000000002,121.01923076923077,125.73653846153846,119.72692307692309,111.8846153846154,94.87884615384617,93.01346153846154
000000000000000000e5,Ranot,120.47688442211054,109.9143530150754,106.75436557788944,133.79340452261306,100.01008165829144,122.20559045226133,103.20194723618091,94.67751256281409,128.59585427135676,121.97939698492463,127.1070037688442,137.5423052763819,128.37682160804022,122.20559045226133,103.20194723618091,107.15571608040204
000000000000000000e6,Krasae Sin,117.17113821138211,108.17256097560974,103.69227642276422,133.75914634146343,97.69268292682928,122.03983739837399,102.89329268292683,98.62276422764229,128.55325203252033,120.75670731707316,123.73475609756098,134.15569105691057,127.97479674796747,122.03983739837399,102.89329268292683,106.55813008130083
000000000000000000e7,Rattaphum,116.8962645128723,109.79818273599193,104.05537607269056,124.80353356890458,107.42816759212519,115.56087834427058,98.71448763250883,97.84068652195863,122.92014134275618,113.07804139323575,117.43957597173147,124.80353356890458,120.33195355880869,115.56087834427058,98.71448763250883,103.68187783947502
000000000000000000e8,Sadao,,,,,,,,,,,,,,,,
000000000000000000e9,Hat Yai,118.1135944700461,109.90184331797235,102.01405529953918,124.90460829493088,108.615668202765,114.73870967741934,96.94308755760368,97.58640552995392,122.77511520737328,113.26497695852535,117.64400921658988,124.90460829493088,120.06866359447004,114.73870967741934,96.94308755760368,101.39930875576039
000000000000000000ea,Na Mom,,,,,,,,,,,,,,,,
000000000000000000eb,Khuan Niang,113.9456418383518,104.80530903328052,97.80340729001584,128.22488114104596,99.91410459587956,118.43652931854201,100.75158478605388,102.08621236133122,125.95198098256735,115.48026941362916,120.25245641838353,128.22488114104596,124.0190966719493,118.43652931854201,100.75158478605388,105.4919175911252
000000000000000000ec,Bang Klam,115.29213973799128,106.12248908296945,96.37641921397382,126.04039301310044,103.35960698689958,116.15502183406115,98.8707423580786,101.50109170305679,124.78646288209607,115.30000000000001,117.90895196506551,126.04039301310044,121.60109170305678,116.15502183406115,98.8707423580786,101.70895196506552
000000000000000000ed,Singhanakhon,111.92660944206008,103.24635193133048,94.80793991416309,130.05343347639487,92.19313304721031,120.96974248927039,102.17145922746782,105.47682403433478,127.1980686695279,117.49871244635195,121.86244635193133,130.05343347639487,126.75193133047212,120.96974248927039,102.17145922746782,107.50729613733905
000000000000000000ee,Khlong Hoi Khong,119.10000000000001,110.9,103.0,120.7,111.4,111.9,95.10000000000001,93.60000000000001,121.60000000000001,112.60000000000001,115.7,120.7,117.60000000000001,111.9,95.10000000000001,97.60000000000001
000000000000000001b9,Mueang Rayong,,,,,,,,,,,,,,,,
000000000000000001ba,Ban Chang,104.0815748031496,119.7971653543307,97.36582677165354,128.60299212598426,108.33023622047243,119.82267716535432,113.88677165354332,80.64204724409448,151.7483464566929,119.7971653543307,112.66944881889764,130.01543307086612,108.33023622047243,119.82267716535432,113.88677165354332,126.29685039370078
000000000000000001bb,Klaeng,121.88617322834648,117.50025196850393,108.81146456692913,123.99647244094488,105.81329133858267,122.58289763779527,97.78267716535433,75.58170078740157,150.41222047244094,117.50025196850393,108.81146456692913,123.99647244094488,105.81329133858267,122.58289763779527,114.08107086614173,125.46963779527559
000000000000000001bc,Wang Chan,115.39420935412029,116.59710467706014,108.33273942093543,123.32605790645881,104.77461024498888,120.38463251670379,94.88641425389756,72.6162583518931,149.10077951002228,116.59710467706014,108.33273942093543,123.32605790645881,104.77461024498888,120.38463251670379,110.40412026726057,119.90289532293987
000000000000000001bd,Ban Khai,111.38710144927536,116.7510144927536,109.1076811594203,124.76869565217389,105.44173913043478,119.88855072463767,99.29115942028986,73.94028985507246,149.2572463768116,116.7510144927536,109.1076811594203,124.76869565217389,105.44173913043478,119.88855072463767,111.10594202898552,120.80246376811593
000000000000000001be,Pluak Daeng,106.88484013230429,117.26207276736494,105.02331863285559,127.27579933847852,106.26488423373759,118.50154355016538,103.53120176405734,75.34145534729882,150.22105843439914,117.26207276736494,110.37403528114666,127.27579933847852,106.26488423373759,118.50154355016538,110.77910694597576,121.15352811466374
000000000000000001bf,Khao Chamao,118.7643137254902,116.73686274509805,108.2522549019608,123.01754901960787,104.78039215686273,121.36803921568628,94.3806862745098,73.13950980392157,149.5706862745098,116.73686274509805,108.2522549019608,123.01754901960787,104.78039215686273,121.36803921568628,111.54254901960785,121.68833333333335
000000000000000001c0,Nikhom Phatthana,106.45816393442625,117.7945573770492,104.31560655737707,128.3595409836066,107.09186885245904,118.55265573770495,108.25042622950821,77.3777704918033,150.5497049180328,117.7945573770492,110.9761967213115,128.41396721311477,107.09186885245904,118.55265573770495,112.13672131147543,122.97573770491806
00000000000000000268,Mueang Yasothon,78.94242970981809,126.62503382949932,128.9243422041798,132.76553901668922,108.51056983912197,137.25442790557807,76.64865433769357,59.095203728762606,165.77696586979403,138.51938054427907,128.9243422041798,132.76553901668922,108.51056983912197,142.40977296647122,120.60660051120134,112.77346263719744
00000000000000000269,Sai Mun,82.94639175257734,129.38177132146205,128.9659793814433,132.4104029990628,107.87460168697284,133.87924086223057,75.1559044048735,57.87811621368323,164.41579194001878,138.55937207122776,128.9659793814433,132.4104029990628,107.87460168697284,142.5467197750703,120.24775070290536,112.25618556701035
0000000000000000026a,Kut Chum,85.17660197165746,132.2062846580407,128.34847504621072,131.23351817621688,107.21745224892175,131.93809303758474,73.95708564386938,57.63428835489834,162.84773567467653,138.34003388786198,128.34847504621072,131.23351817621688,107.21745224892175,143.07308995687,119.89748921749847,111.98659889094269
0000000000000000026b,Kham Khuean Kaeo,73.83960009753717,125.72738356498414,129.30009753718602,132.10843696659347,108.76027798098023,139.92231163130938,77.76188734455009,60.077737137283584,166.00229212387217,137.59017312850523,129.30009753718602,132.10843696659347,108.76027798098023,141.6429895147525,120.77763960009752,112.97612777371371
0000000000000000026c,Pa Tio,78.37833146696528,128.84809630459128,128.73510638297873,131.27964725643898,107.89204927211645,135.0936170212766,76.04683650615897,59.71229003359463,164.32707166853305,137.8549272116461,128.73510638297873,131.27964725643898,107.89204927211645,141.20537513997758,121.04949608062712,113.30271556550952
0000000000000000026d,Maha Chana Chai,71.34346846846849,124.72850350350352,128.96656656656657,132.25152652652653,109.32642642642644,142.1257257257257,78.91634134134137,60.8024024024024,167.28065565565566,136.88470970970974,128.96656656656657,132.25152652652653,109.32642642642644,142.22342342342338,120.8343593593594,113.59406906906905
0000000000000000026e,Kho Wang,68.57101033295065,124.0797933409874,128.53277841561427,131.6619402985075,109.25763490241104,140.69110218140074,79.40281285878301,61.86176808266361,166.8626865671642,136.13191733639496,128.53277841561427,131.6619402985075,109.25763490241104,140.69110218140074,121.07910447761196,114.693570608496
