system:index,admin2Name,NDVI,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDWI,NDWI_1,NDWI_2,NDWI_3,NDWI_4,NDWI_5,NDWI_6,NDWI_7,NDVI_p75,NDWI_p75
00000000000000000319,Sawang Daen Din,0.4033288684025278,,,,0.6082774158542686,0.6201330861245061,0.5656730709050574,0.3749273950910993,0.19135609619964483,,,,0.5257883550802336,0.5113606692908186,0.3812843028757368,0.12736351730057274,0.4942328673083264,0.31331462940656
0000000000000000031a,Song Dao,0.47205438536386585,,,,0.6009306317529024,0.5958657615128101,0.5580147536505677,0.39938839018099564,0.2719797321595445,,,,0.49482877415597754,0.4552637250487046,0.3490540424750582,0.14949702812154986,0.49864901712322446,0.30175154434208085
0000000000000000031b,Tao Ngoi,0.4533015771324721,,,,0.6927474537213145,0.6603128787689259,0.5342197728602043,,0.3253680315757462,,,,0.5737609016585843,0.5240788778728884,0.3528087079690181,,0.6096439662382286,0.4613662936845601
0000000000000000031c,Khok Si Suphan,0.37926429458504723,,,,0.6424556931981111,0.6273937725226615,0.48115494600905945,,0.29867005039858713,,,,0.5785616147507424,0.5128624773177832,0.3249092799668524,,0.5685959115591105,0.449990222367675
0000000000000000031d,Charoen Sin,0.42172091556294156,,,,0.6147834187914124,0.6103542132713812,0.5493575645806081,0.41187293882191783,0.2874463989023749,,,,0.503372827158665,0.4866885741957851,0.33497855235804475,0.15196956206657636,0.512440473104025,0.32076223386054203
0000000000000000031e,Phon Na Kaeo,,,,,0.6694537890327392,0.5720704517398816,0.43733349129209026,,,,,,0.5637753923066814,0.446078662415894,0.24155439433345752,,0.543019917339978,0.3946662943371172
0000000000000000031f,Phu Phan,0.47472027818604606,,,,0.6871030566311461,0.6371716085931037,0.5499302047527181,0.487710040137506,0.32071777490310965,,,,0.504129911472308,0.44122491757904553,0.31637264515146113,0.1868234202147337,0.5998119916552644,0.3952427609935668
00000000000000000320,Mueang Nakhon Phanom,0.4769922422268834,,,,0.6638826203982163,0.5840907008437587,0.4601554773394695,,0.3799725907256419,,,,0.5466166710347012,0.43373640758522586,0.27516053076701513,,0.5634838737155753,0.41235374289573223
00000000000000000321,Pla Pak,0.4701734036207199,,,,0.6793965277736164,0.5833529837771486,0.45507760099862654,,0.46809302270412445,,,,0.5606887212447031,0.43554964889654935,0.2553393547231161,,0.564302693028604,0.405986433919167
00000000000000000322,Tha Uthen,0.40455251932144165,,,,0.6584369520559739,0.6237231052416999,0.5164550887373948,,0.399304136633873,,,,0.5370762305441023,0.48015899001678014,0.32267630012729176,,0.594482641156099,0.4386937167007593
00000000000000000323,Ban Phaeng,,,,,0.6323413483156397,0.5925128680571694,0.4802163919249304,,,,,,0.5374941664072775,0.4437546745555453,0.3105639013502119,,0.552929525942705,0.4072440172520912
00000000000000000324,That Phanom,0.44890671123550097,,,,0.6271007169253713,0.592643709801935,0.44762464418643505,,0.4236277276524905,,,,0.5713239055422695,0.5109103581136656,0.3135729245989834,,0.5394222004904569,0.44319603336033936
00000000000000000325,Renu Nakhon,0.38591347922978064,,,,0.6443826694356843,0.5893786640766562,0.43404808424653857,,0.29801977450523703,,,,0.5887473361788228,0.5102644391870674,0.28605244556071785,,0.5404128056906,0.4399075383746211
00000000000000000326,Na Kae,0.40184119807064816,,,,0.6419947375320135,0.6224693483354025,0.4654793244713495,,0.41169390873010386,,,,0.573080035476698,0.5113230105739853,0.30207129830466084,,0.5568517548679089,0.43454960372781515
00000000000000000327,Si Songkhram,0.3014821963493323,,,,0.54712212030944,0.5467267741103441,0.4646745272823007,,0.44942266420666305,,,,0.5426098032600073,0.445493484977443,0.3322973005058482,,0.5089200169455953,0.417199438573513
00000000000000000328,Na Wa,0.27494410837764055,,,,0.605686104730166,0.5679432640124752,0.4503265499085278,,0.4314994556871014,,,,0.5592263796613274,0.433371945573266,0.2875908088843384,,0.5155577934378194,0.4032983042840427
00000000000000000329,Phon Sawan,0.5406584210888508,,,,0.6859978692199665,0.6151496911481281,0.48311600627153845,,0.4910345750367557,,,,0.5528141902578149,0.4761056733350108,0.2808933234531928,,0.590066302940317,0.4309401090526804
0000000000000000032a,Na Thom,0.5309386929675891,0.2554672693416461,,,0.592442354533284,0.5453573914444811,0.462169060419893,0.5591328229461602,0.5145311010049962,0.6436141361539438,,,0.5354559761463294,0.43534607886460464,0.3150294647460795,0.3233549768887097,0.5109357000332835,0.3959484098894849
0000000000000000032b,Wang Yang,0.39461383514287995,,,,0.6743173775208658,0.5659123298468032,0.4231297093566329,,0.39329211032245215,,,,0.561182314437159,0.41367279907074106,0.22562197889990177,,0.5401459562331254,0.3809488957379018
