admin2Name,admin2Pcod,Year,GCI,GCI_1,GCI_2,GCI_3,GCI_4,GCI_5,GCI_6,GCI_7,GCI_p75
Na Muen,TH5510,2014,2.4132095300875234,2.8128829333271703,2.3590212446578867,,3.657342521304771,4.7834165319717705,4.133543635465129,2.606687224127785,3.4333633679310123
Santi Suk,TH5511,2014,2.8372886944799873,2.825305290972638,3.1087071410410205,3.8236267221386457,3.9358873110040817,5.1989590240436625,4.091178372697503,2.9248293802815017,3.576762057934232
Bo Kluea,TH5512,2014,2.859938974057692,2.9488998770475563,1.1884259938389325,2.7786928266882436,3.833273781498056,4.614624331607932,4.626649296921671,3.7880632776216516,4.002843897401459
Song Khwae,TH5513,2014,2.858897576102461,2.413371372405186,3.5071345320550864,3.399578960289479,0.7369329090442402,4.597358294098318,4.629844525844619,3.564658560197008,3.761127329080314
Phu Phiang,TH5514,2014,3.0626773913330454,2.607930487179073,2.236824146762276,3.443997546832742,3.5481904468549925,4.912196287620316,4.7341128583401675,2.830875919072988,3.7653493161711395
Chaloem Phra Kiat,TH5515,2014,2.1370812879262715,2.379109417700147,,3.4604352966703593,3.3250594060231737,3.6242965393409468,4.012288054657236,3.731236551071772,3.3193454885982963
Mueang Phangnga,TH8201,2014,5.55760907761639,5.019062027879131,6.139457505157924,0.21111274262864227,4.446295396164641,3.665106018266718,6.443838133596951,4.896126165175899,4.378535802721171
Ko Yao,TH8202,2014,3.511167427121812,4.10862041408469,4.668102585307025,2.6918666625004075,3.938736831780203,5.053594031901591,4.680895857491297,7.055269299905983,4.484008653921985
Kapong,TH8203,2014,7.525043781733642,6.4492023838296,6.352245668507404,3.675300190870062,5.728796376167358,,6.4887184937788955,6.590729070493281,5.945911032517548
Takua Thung,TH8204,2014,6.10983464171523,4.625662505089524,5.58756608256418,-0.05545979897725357,4.308433667955658,,5.490489435193988,4.4090724896614475,4.758983267379393
Takua Pa,TH8205,2014,4.340578653539882,4.742081612573373,4.645439979173032,2.414746946296428,3.840975572335145,,5.053282909199693,5.003721226155579,4.588105628319081
Khura Buri,TH8206,2014,2.5385472801080895,7.814095949012547,6.283247620483083,2.0324252989075458,5.524733009511518,,5.372180966277702,6.838447953900514,6.261140560861007
Thap Put,TH8207,2014,5.14852776607446,5.3935474649762405,6.845115257186223,0.5562673150372397,4.458968772066492,6.0028895862127385,6.8365422439054555,6.352267183596493,5.312991351159671
Thai Mueang,TH8208,2014,4.926752586775773,3.7435721274673854,6.059611519513694,1.476040232141535,5.313689017066145,,6.434361445770029,5.199839821344598,4.872852446296731
Mueang Ranong,TH8501,2014,2.744725770527372,,,,3.3521979912148567,,3.8992147537682986,3.5449958306708282,3.417423926938344
La-Un,TH8502,2014,4.428102696523697,,,,4.311220991151943,,6.323640371313217,4.46867319022284,5.206799894097858
Kapoe,TH8503,2014,3.035292029267663,5.014863039964551,,,3.254086800893062,,4.801838510249039,5.347363351025701,4.738384798455685
Kra Buri,TH8504,2014,5.154217069300432,6.254414187140839,6.1873549088781035,,5.404211491988985,4.888982644392534,7.748011994681046,4.888924426895226,6.031574091574832
Suk Samran,TH8505,2014,2.6784757595944,4.183896202255254,4.003269612139046,2.867904466403948,2.95673136893386,,4.562105740137111,5.733716868118061,4.142871377199233
Mueang Chumphon,TH8601,2014,4.293052035102136,4.90712042455661,4.864907245384565,4.4524232659820955,5.359524358351312,5.360976912204515,4.872698479696877,6.35364313492059,5.07005353755807
Tha Sae,TH8602,2014,5.500093625897641,6.104119900202158,5.528319421361382,5.389195951675104,6.441793553195251,5.824968677731792,6.553549300519456,6.534352986100766,6.148136175472235
Pathio,TH8603,2014,6.077726684748487,6.447450329523451,4.301774001238813,5.485500015003501,5.77883180704997,5.506769049729672,4.275055141707262,6.105677684614983,5.507997030667836
Lang Suan,TH8604,2014,3.741568266905601,5.545181551268117,5.033918407641323,4.493288837556347,4.442313658717076,5.941594857376624,5.964495583316456,6.169921923278703,5.447795609837758
Lamae,TH8605,2014,4.123459343964895,5.587039634863216,4.546089205080516,5.114528534386598,4.994379963943948,5.641725591569264,5.607562033063615,6.3540763759368675,5.383309004366431
Phato,TH8606,2014,4.388479630639004,5.595854019440093,5.76015133568716,4.779380305477341,5.421479339876538,7.92291820154174,6.768670114883393,6.9908074046297735,5.947776003650914
Sawi,TH8607,2014,5.589805477623685,6.1871681228211415,5.06510128408612,5.2833020069182135,6.136634445582946,6.158548272307591,7.151616180971645,7.280274906614386,6.3812572789427895
Thung Tako,TH8608,2014,4.211592056165911,6.096488170016563,5.39858084160213,5.441461218680102,5.751017099773257,6.356261153727135,6.924799566974293,7.3899758489207565,6.1728550983510235
Mueang Songkhla,TH9001,2014,3.059845724481544,4.12180267042301,4.259888683639981,4.675171187918305,3.4718651314058113,4.25596061941718,5.096883908504894,4.068312854344848,4.3402647210804055
Sathing Phra,TH9002,2014,1.9107395317735256,1.3744529569014021,2.009560882375411,2.0704837380955405,1.8256554397442817,2.4324566698661507,3.193149341731862,4.100714520495184,2.3511377830320996
Chana,TH9003,2014,3.3236899935427195,3.937897545046825,,4.363081427693549,,4.019889920448098,4.638815107127703,4.064769522398936,4.10920398051073
Na Thawi,TH9004,2014,5.655328732789343,5.225374762660421,5.488193596385978,5.294998841063225,,5.180592417432166,5.936281538242001,5.0275774226518495,5.391323485518378
Thepha,TH9005,2014,4.382655762026364,4.659200987774277,5.591452122179409,4.889333732067283,,5.217658828362607,5.682544133825735,5.050966626676129,5.02897567987423
Saba Yoi,TH9006,2014,6.381130767660691,5.696585150331333,6.209045801143403,5.919747762619493,,6.20396140885541,6.7442498621914435,5.769117216122533,6.171578835370443
Ranot,TH9007,2014,1.8479791898710227,1.1861674282762888,2.0941707096970257,3.211379353642557,2.0650149876797337,2.175657132929412,1.4523079983722336,1.737365304063671,1.889760890858447
Krasae Sin,TH9008,2014,2.8723602927754013,2.1165942554205044,2.4337048621136455,2.566954890928691,2.545066015596484,1.9480490327891693,2.010645225862126,2.9732567551061915,2.6661926372441154
Rattaphum,TH9009,2014,4.318702802957633,4.786775560763694,4.249430105736212,4.536818652355975,3.902398792999489,4.719132037009849,4.805758133453375,4.6215452597778865,4.5389615239513175
Sadao,TH9010,2014,5.957703365752386,5.929238838999979,,5.746852831925313,4.144323535796268,5.985165659437399,6.122612160510565,5.371507586981888,5.844906458050481
Hat Yai,TH9011,2014,4.678311773953485,4.326614282766198,3.9795068114548506,4.6872786070456245,2.353214546214552,4.614818649586027,4.556018570080272,3.2845451347374963,4.327669117452483
Na Mom,TH9012,2014,5.359566362828683,5.511754311936485,,5.4899276387524765,,5.57673554956426,5.736037873654025,4.558877339028452,5.373611628267036
Khuan Niang,TH9013,2014,3.060210409596671,4.07355184984529,2.693129532177565,3.6073257148768727,2.9514437235394015,4.799685590735819,4.63652162921917,4.400951274601599,3.8189140393124505
Bang Klam,TH9014,2014,4.318330352235565,4.5612547396809475,,4.513627660708706,,4.190564216444142,4.5465077260884526,4.817962194663932,4.354185759294763
Singhanakhon,TH9015,2014,1.8006922157281364,1.837715049949309,1.9044349284895248,2.0417414102656046,1.974052270224776,2.899199024448913,3.4995571296404595,3.653846415216833,2.391039539436189
Khlong Hoi Khong,TH9016,2014,5.153269565581997,4.83522599759547,,5.139671902664901,,4.775215396443308,5.241032540856144,4.932842026706828,4.993755065867937
Mueang Rayong,TH2101,2014,3.125017402118223,4.407388880006649,4.4886901705041256,3.420105948802701,5.088824747988843,5.479663063060396,5.502806109285602,5.524580409887149,5.142942515082718
Ban Chang,TH2102,2014,2.997211634743408,3.4344855542932873,3.297989055412124,2.704199131989624,3.357220708575797,3.9002490159692704,4.394370360379399,4.479948032877147,3.727314245852802
Klaeng,TH2103,2014,3.537556926256327,4.70464399317813,4.95012289496643,4.981033842815832,5.228632462080897,5.86202354973965,5.446557464148185,5.653740376645117,5.405098789083352
Wang Chan,TH2104,2014,,5.641568558697621,5.977087402166836,5.539131457904255,4.939166718362648,6.871967009696595,6.6050449680012875,6.4756804777509105,6.235793869489313
Ban Khai,TH2105,2014,3.7531416041365167,4.7765096027905205,4.518537003739064,4.801729295947632,4.422843203132678,5.540992620561788,5.595920494092636,5.22086463471135,5.119740039033512
Pluak Daeng,TH2106,2014,4.011103310382972,4.324379944618933,4.51262561367887,3.873227927182204,6.0428413445106655,5.335697783567958,5.4264144847318665,5.001215126956073,4.812781669356415
Khao Chamao,TH2107,2014,5.100085380219038,5.568180765325483,5.716954932788459,5.4760372395786945,4.982440852144873,6.6106364430450375,6.379620058770385,6.228356854277024,6.082023425349553
Nikhom Phatthana,TH2108,2014,4.074885017743831,4.2687686953836765,3.9607642830451213,3.1102127729381466,4.2109374314651875,4.467117326453885,4.819996671096796,4.777642764901195,4.319855939459381
Mueang Yasothon,TH3501,2014,1.8707892907590222,2.064600251915325,1.5161698828478372,2.224043566464253,3.679306954865435,4.246167379207074,3.092495739146471,2.1531036223712974,2.7166909908771872
Sai Mun,TH3502,2014,2.183920406701759,2.0841675989636417,1.6778447752746117,2.670132153935211,3.713404889098002,4.287283448782157,3.3182674055400816,2.4441861381162227,2.864500273915135
Kut Chum,TH3503,2014,2.3126867916230496,1.8039011723486014,1.5803849540163937,1.4285502721979986,3.628889703963252,4.204954075445164,3.380420126583443,2.4661890480879904,2.8967707840979915
Kham Khuean Kaeo,TH3504,2014,1.5825853765493874,2.094974309687557,1.844999559701461,2.8359223546834302,3.9153069683729504,4.63923779076008,3.1555760976451426,2.2174820804286886,2.915833202412791
Pa Tio,TH3505,2014,2.065940776715062,2.401200072526139,0.9675396766354343,,3.1523144020786344,4.1580336555740764,3.1934412294119423,2.3501632787253843,2.787918311668261
Maha Chana Chai,TH3506,2014,1.5416698872924317,1.4589293673600456,1.717125188701343,3.2635319274392267,3.580989264544004,4.216002276498859,2.835329465914297,2.0118579681064768,2.6095734315501447
Kho Wang,TH3507,2014,1.3012731556167512,1.4480818624023049,1.7196138176469822,2.506539436038473,3.4818739712710505,4.118227680797405,2.89479082341436,2.04537605427981,2.5543890691144546
Loeng Nok Tha,TH3508,2014,2.114861067059122,1.7293072059533514,1.4008786772856212,,3.685769400926947,4.357670348944408,3.2520236255414514,2.618510373495901,2.9347203966132884
Thai Charoen,TH3509,2014,2.0889239652533433,1.7033937957337015,1.4437567010571433,3.6118840165690616,3.478099758641948,4.211859537911655,3.3575772789541922,2.599256847152314,2.867761245753121
Mueang Lamphun,TH5101,2014,2.7018372466461886,2.2137655613124196,2.2758306628005673,2.858741293485935,3.6401435470482117,4.378486724016214,3.159737675510361,2.374425810040728,3.139400775441131
Mae Tha,TH5102,2014,3.545486951786466,3.4717169302919646,3.469053150353907,3.7859041663073523,4.281183363499667,5.138885925005836,4.064702724988171,3.0612589002138977,3.9644293017260277
Ban Hong,TH5103,2014,2.7451070990219946,3.1200110691732013,2.7499990490838164,3.2167642189354066,3.691287776759218,4.0458792532421155,4.1534718959810375,3.581954176984208,3.6901193867322064
Li,TH5104,2014,2.6424303570019947,3.204921720260322,2.8269926205823364,3.4950123380263385,4.157912367744778,4.501881133308031,4.310729115326908,3.467980500518844,3.747791065789561
Thung Hua Chang,TH5105,2014,3.017770777832708,3.067942477859328,3.353262128923409,3.7914035196301037,4.995356990943152,4.969244810620124,4.025864078214333,3.38596709694573,4.015127933914021
Pa Sang,TH5106,2014,3.175224870068558,2.4612161115559545,2.5856538053587887,3.403605414850538,3.8707491831071175,4.240372503961317,3.9233003326572606,3.2230693488085826,3.6103197034258367
Ban Thi,TH5107,2014,2.9171803844259574,,2.3777192821362454,2.930625505000223,3.761448740460512,4.7702182226369985,2.9478508337295963,2.064044879391407,3.1749533840118414
Wiang Nong Long,TH5108,2014,2.9306284465003247,,3.693005999368487,3.32409648092975,3.6208468853902747,3.956264993512736,4.249514351586184,3.281501503677424,3.6475187171929457
Mueang Lampang,TH5201,2014,2.778563783834076,3.072338628117142,3.0305847617866624,3.2277063424835095,4.22073740170726,4.454578030346429,4.171865409200256,2.906885322114226,3.5283283340621474
Mae Mo,TH5202,2014,3.0815913301239073,4.092924565217953,3.0341108523889257,3.0463821252858736,5.1018023153924394,4.188376093806672,4.169646795319445,3.1690199856771053,3.7802593311052792
Ko Kha,TH5203,2014,2.3242274020758917,2.9941439572124473,2.975620044039305,3.17350970310914,4.600342436401334,5.27674680437987,4.185878588537334,2.810895512964787,3.645281020587758
Soem Ngam,TH5204,2014,3.0325913518987164,3.3899807033041496,3.1715310310506117,3.5295233361742575,5.237770942352132,5.793930309450972,4.7771461768540435,3.2320001137255225,4.321434200922807
Ngao,TH5205,2014,2.9406225650009428,,2.6944131420565745,3.296800844512496,3.452016075211608,4.366804489124763,4.041744690824393,2.8109905880258403,3.449469987420656
Chae Hom,TH5206,2014,2.9072085894247763,3.5552740546478923,2.567532766425467,3.352310655637293,4.194834154468895,4.634749776063137,3.722183950456649,2.6536829818245047,3.525659704796574
Wang Nuea,TH5207,2014,2.72371542258139,2.92813437776612,3.222628650992073,3.8934274730899974,4.230409768654597,4.892299395849096,4.031131173249577,3.000715109222371,3.675265599680186
Thoen,TH5208,2014,2.475366328370806,2.7511638595777232,2.7702803213331366,2.569497962791564,4.2455260827255685,5.141013241925153,3.9190435610521677,2.751666163934613,3.6456711436304636
Mae Phrik,TH5209,2014,3.4986969881250154,3.364679773061409,3.4144022680678705,2.56508808239457,4.351340085010177,5.5849601526165085,4.879216885979378,3.628269455544653,4.293734172588888
Mae Tha,TH5210,2014,2.734178821135742,3.5779449229094205,,3.2137915640526864,4.507782847406845,4.160389913865429,3.934093626808146,2.814273998410065,3.531918078295531
Sop Prap,TH5211,2014,2.1985290987416604,3.3284486131838995,2.201432285719044,2.8217615618890584,4.6014492394643876,5.358069519102294,3.3429252961022704,2.681480412770644,3.4422945940397467
Hang Chat,TH5212,2014,2.8245961609799997,3.0049786622539667,3.2094431927925084,3.472116692059019,4.802060963911672,5.109984750285972,3.91082466302582,2.597582437081061,3.7155606327534905
Mueang Pan,TH5213,2014,3.4173468450599778,3.2516091904220463,3.3323033129487682,3.9209676022709337,4.66977627473091,5.338931720768405,3.995794749390982,2.9956262938407345,3.977674051674809
Mueang Phayao,TH5601,2014,2.290142439792803,2.158788186566104,2.043120599405784,3.159067275421505,3.9346220331048523,4.233391813362751,3.6799431315817284,2.4771162770429362,3.159361749550547
Chun,TH5602,2014,1.6186578898887352,1.4671205179829483,,2.9800191622789716,3.2182902149066357,4.467236672489531,2.9606659273839906,1.9751863262355305,2.7501801556490455
Chiang Kham,TH5603,2014,2.340384549222939,2.0443601634682196,,2.349043467234402,2.0628529629744903,4.2729277470432265,3.8583905289971723,2.425951138118943,3.0385760928176992
Chiang Muan,TH5604,2014,2.5385396718685316,2.722355056733561,2.1049729391579612,3.6418502176722636,2.677833699516816,4.00643289854589,4.289876155443578,3.0407068882426285,3.425636094021011
Dok Khamtai,TH5605,2014,1.8493189975467583,1.4609072809875334,1.6968968559349804,2.960951264488865,3.6469590294405236,4.023094519372938,2.9392037717716466,2.1771077671809524,2.759644123203787
Pong,TH5606,2014,2.779457993433878,2.779941533424066,,3.5988403482801816,,4.146359499047032,4.4919525984301405,3.03165555432841,3.5286582687125994
Mae Chai,TH5607,2014,2.466585237080581,2.43704176892702,2.1242926885705464,2.0911205354599605,0.5655834301539574,4.430778020206188,3.2559170891381313,2.180194430202508,2.967285265586972
Phu Sang,TH5608,2014,2.8243301245153676,2.3662534072198786,,2.280426857552923,3.233675042442015,4.393748427216155,4.088619779046677,3.0246804646994763,3.3422741813223893
Phu Kamyao,TH5609,2014,2.1220912120446793,2.729039925526837,,2.5573630907754077,3.09978241089976,4.206431122723222,2.6909798294161775,2.0102946485811293,2.743286437632974
