admin2Name,admin2Pcod,Year,Tot_Prec,Tot_Prec_1,Tot_Prec_2,Tot_Prec_3,Tot_Prec_4,Tot_Prec_5,Tot_Prec_6,Tot_Prec_7,Total_Precipitation
Tha Mai,TH2203,2014,177.86039051071782,460.8116910557564,327.3366231634643,461.65680585542526,537.3377632930159,341.10384820686454,137.73059480867903,50.071549055829145,2493.9092659497524
Pong Nam Ron,TH2204,2014,141.34256156340354,200.28468916044812,187.86799138832313,272.5840644909421,344.8348803068549,207.5259259073752,76.82001444739579,45.113144567904236,1476.3732718326469
Makham,TH2205,2014,210.68566604570285,448.53999846365315,361.6999992418893,530.334081844223,525.3252428410066,336.27059662191175,137.43590714271852,42.67120186022566,2592.9626940613307
Laem Sing,TH2206,2014,,,,,,,,,
Soi Dao,TH2207,2014,116.4634201265279,188.29059488163134,197.3444393905404,266.6688128036576,369.6561108174733,178.901103085633,79.34595506339271,45.877352781695265,1442.5477889505514
Kaeng Hang Maeo,TH2208,2014,149.14357793162455,326.3829506635666,275.6882662148971,371.34533302851446,434.0611668515881,287.19844502126267,108.03566820539956,46.60421075770316,1998.4596186745564
Na Yai Am,TH2209,2014,140.39587052185058,395.6404857191385,257.81193712454643,372.3122348921397,513.7782187376855,327.95665116233624,139.96939473759895,51.27621493285353,2199.1410078281497
Khao Khitchakut,TH2210,2014,161.19661219055263,336.01452164079103,284.3678611750813,409.10770290742215,464.5259129629288,308.8494123884849,112.44342346018706,46.69168889498566,2123.197135620434
Mueang Surin,TH3201,2014,148.6140951178371,190.28339697979726,256.85346009473847,246.04830111156548,243.34441279221258,124.04034980063518,34.59116319182463,7.075755094671431,1250.8509341832823
Chumphon Buri,TH3202,2014,132.44122651755458,198.22751647072866,245.6182812113272,256.6929981564716,223.56240897637815,94.62823817327538,46.28214178303818,7.001741904968736,1204.4545531937426
Tha Tum,TH3203,2014,131.05328055751227,239.35933656165895,308.76686952911047,268.13915715125825,246.80390066491253,115.24449327261534,18.619734731072693,4.775311675928946,1332.7620841440691
Chom Phra,TH3204,2014,131.85648860670233,219.18086731248528,279.8485240376038,249.43833719698358,249.49137380948756,128.18589644870153,10.738949558844418,3.0449130696353133,1271.7853500404437
Prasat,TH3205,2014,166.23733217554397,184.23854147306116,268.0397914035343,265.53555340626303,283.0164673714451,154.42021276309032,56.665786428277585,10.026082504694086,1388.17976752591
Kap Choeng,TH3206,2014,152.94260205060183,231.8329856066951,287.4403053920813,264.8022384220735,307.3665366450918,183.9397688161981,43.69513276828276,9.350774298667586,1481.370343999692
Rattanaburi,TH3207,2014,121.92181188833077,269.9715618132625,295.59465419283094,269.8076244761103,261.0940634680209,127.95483268784453,16.703666645113895,7.410450393684742,1370.4586655651988
Sanom,TH3208,2014,134.15552820880418,254.26916767416677,281.94095795017734,236.80287308856086,278.9839103679783,103.36674892007646,25.072194642315377,3.6917634892049214,1318.2831443412838
Sikhoraphum,TH3209,2014,127.94228886401967,218.53034712175653,258.571459968918,253.35010409789666,242.03356969326643,113.14562519998623,14.04981771661095,9.007637727660585,1236.6308503901153
Sangkha,TH3210,2014,124.86194737007551,260.4659482542939,280.06561920422234,291.3824134963859,278.1877325772365,158.65454255127278,23.254378778098136,10.129777035010948,1427.0023592665957
Lamduan,TH3211,2014,132.07388599400826,209.42428386198713,265.6767071696038,280.4628137583428,248.45548604878974,128.9331399808539,38.02836404239878,8.588684103178219,1311.6433649591625
Samrong Thap,TH3212,2014,121.4844970869061,248.50584849305477,284.4128208784442,275.3268131541961,251.38067433708864,122.5111422355515,10.280130686157284,8.399547308988799,1322.3014741803877
Buachet,TH3213,2014,129.7515189511505,306.63091927848865,308.5257390687079,307.3502297518144,281.490363835559,166.16384586383353,22.851339050302208,15.938410926691919,1538.702366726548
Phanom Dong Rak,TH3214,2014,163.54910292073959,183.5176862624984,251.43319789620267,273.22954369554736,341.743514363067,166.36261554479714,84.72139303096218,10.702533067130958,1475.2595867809455
Si Narong,TH3215,2014,118.54754655227492,238.74512305465103,265.68909181709233,289.7675231467204,252.50484178688643,120.92010160250334,17.542782546506242,10.36539251623745,1314.0824030228719
Khwao Sin Rin,TH3216,2014,127.31768142899801,200.73495148688318,263.41816145120055,239.44133579653982,243.52802786038527,126.4076992291813,12.803051582602569,2.8259837519695137,1216.4768925877602
Non Narai,TH3217,2014,128.07854705189513,283.86665068003776,287.00429604177646,257.9877678351664,264.97965897800765,131.06988938787433,2.7298116251050395,9.678605621265314,1365.3952272211282
Mueang Si Sa Ket,TH3301,2014,91.0711661434398,285.7710803335519,310.4865302462304,318.023782550398,264.41282209782025,147.0446053379863,2.6753721238502033,7.36775069540922,1426.853109528686
Yang Chum Noi,TH3302,2014,98.03308324304598,327.5000190787331,332.03818443785974,332.04324259387636,243.95530637923179,133.50584380001698,0.09960820713475296,5.22656773660561,1472.4018554765044
Kanthararom,TH3303,2014,109.33447796238188,389.60483744460873,349.66955794777067,362.6939063668706,275.2891743393639,122.0418448809628,0.1883715411845643,9.792883448206489,1618.6150539313496
Kantharalak,TH3304,2014,106.92524231145816,385.4801111228486,360.95375912278433,369.72121200561526,276.45299924619223,152.70907505772175,19.74610028913879,13.872592555314622,1685.8610917110736
Khukhan,TH3305,2014,123.04460312641864,303.49086784784174,298.301633729417,307.28656998508654,263.38030512855954,139.15991991420123,26.767577870964086,15.273849631594128,1476.705327234083
Phrai Bueng,TH3306,2014,116.06426157150096,316.0828880339758,309.09442890948486,310.7625494931395,266.5493370409552,163.3906442091952,21.8341841387295,13.021765572544199,1516.8000589695253
Prang Ku,TH3307,2014,123.7646280060452,260.39631161110304,288.30343907986753,302.60459585431636,243.882904174266,122.43835463270266,16.13909064344809,11.53829607723227,1369.0676200789808
Khun Han,TH3308,2014,118.16996616204938,347.52042736898045,348.15715665875797,344.26595173576595,279.90149568101134,166.83653509989387,15.687309263407123,12.259478238810386,1632.7983202086764
Rasi Salai,TH3309,2014,107.65555143705153,302.3015285336789,311.4122477140439,325.7751353480889,242.540380463952,135.07376573012985,11.374119578730362,5.382465824465865,1441.515194630141
Uthumphon Phisai,TH3310,2014,107.54449585872358,275.6809894165365,313.95463707805266,295.59823069712843,243.43089785192714,138.977198108186,7.2144422380230075,8.298347241598362,1390.6992384901757
Bueng Bun,TH3311,2014,132.7311892359982,292.4183860617371,305.87624259578024,311.3899263393916,258.8001526291468,131.30180754108488,18.62977369078274,6.682757433118492,1457.83023552704
Huai Thap Than,TH3312,2014,116.77402714995767,251.75055000520032,289.7037342575491,284.2874484279418,249.39645361209162,126.95133374712866,9.181457565213885,8.8705779085628,1336.9155826736458
Non Khun,TH3313,2014,111.97163481779077,395.3768954210306,364.6086485675071,381.5762263112801,272.5875661101151,154.31582534100872,5.628318351087578,11.998439872183974,1698.0635547920042
Si Rattana,TH3314,2014,118.3889645875845,351.1055283065001,326.001630057838,319.8190298882002,272.4738944990423,165.0640296505807,15.457615231789017,11.090648098099502,1579.4013403196338
Nam Kliang,TH3315,2014,111.68744186405851,350.0961573424374,313.1943840510008,351.5010609785648,269.38746986110107,149.62659418781516,4.666617541474087,8.867352006171618,1559.0270778326235
Wang Hin,TH3316,2014,101.75576442770122,273.0850446184555,292.65438480138073,311.3860440495708,256.4840304150127,139.33663896581507,7.485827609230769,9.093386479706135,1391.2811213668729
Phu Sing,TH3317,2014,125.51380232368305,318.64865518552125,315.8369247014649,308.60868556343513,297.26481218442,141.85785039028275,27.627865179602605,20.41648263515342,1555.7750781635634
Mueang Chan,TH3318,2014,124.46361646481924,286.75384264143685,305.1073578312283,269.4386203213343,263.69280869115596,142.31825879768087,6.22843317821543,8.597082400132738,1406.6000203260037
Benchalak,TH3319,2014,112.92113168571431,410.81088229134645,354.21744047916116,363.8300440108241,280.31996975519763,151.29832254896488,16.047825235702508,12.94489830050033,1702.3905143074116
Phayu,TH3320,2014,98.36360597161568,309.25178176089815,296.70182524764886,325.8699401447464,263.24422804049044,152.88454567471643,7.42278278023628,12.215912820238783,1465.9546224405906
Pho Si Suwan,TH3321,2014,129.0009631430871,297.766180896862,305.30499891174026,294.32526581616946,256.941248612064,142.72593913994908,6.969536093604745,6.753877667319955,1439.7880102807965
Sila Lat,TH3322,2014,114.39835138826936,306.7467739267514,331.87750992583494,298.77604707705126,224.03236832377104,105.58238903377524,39.02755669448845,7.276807791530287,1427.7178041614718
Mueang Udon Thani,TH4101,2014,143.37717044916462,246.73921928500306,229.6671637307346,285.84205506498887,292.57638016171194,47.895964812168856,6.974334413644517,0.0,1253.0722879174161
Kut Chap,TH4102,2014,132.3873742047478,235.74235366211664,207.9646188187329,267.32452217920104,321.63494524489977,50.35013733615247,8.966786420673403,0.8182688280497765,1225.189006694574
Nong Wua So,TH4103,2014,114.81770758147286,200.83360786154597,166.29054304384957,252.4456654110415,298.4972291515369,50.2236121288155,12.987465046275593,0.259725448389078,1096.355555672927
Kumphawapi,TH4104,2014,157.82571844324923,224.41952433952258,212.41916127287212,308.70821338410735,291.8161669137603,43.94437072208902,5.147921803914651,0.03169857603282599,1244.312775455548
Non Sa-At,TH4105,2014,140.04050934223892,185.66538471297955,181.5777377080246,276.56581874679154,293.3705367654178,43.2038075896668,5.2478372908840445,0.5791167890880115,1126.2507489450916
Nong Han,TH4106,2014,159.5707882836976,245.43509839286105,318.8156990922995,311.68041901962056,308.64533761847196,54.022168054958335,2.7038081512796652,0.25910690974666983,1401.1324255229354
Thung Fon,TH4107,2014,160.81251502324855,268.6465978711081,383.09794809529313,341.8439952026296,332.2980402362111,51.67673426880923,6.541177821930684,1.335439986304233,1546.2524485055344
Chai Wan,TH4108,2014,185.79332832269012,229.70729940209236,348.5939483148396,325.514825954614,333.0473642095606,50.85697876302527,6.463690616860321,0.13818869855850632,1480.1156242822406
Si That,TH4109,2014,180.2099775840626,209.8178288317599,267.3204397065239,302.27310356713684,348.46425425200385,40.11045959630587,6.657398574285585,0.33832912031209206,1355.1917912323906
Wang Sam Mo,TH4110,2014,176.38587295570548,216.939927367574,341.4003366810537,326.16985252546255,367.52921824769203,49.96532909169869,6.003127677871066,0.8344934137783687,1485.228157960836
Ban Dung,TH4111,2014,171.23601682724598,334.546105334138,447.09959902136836,382.6830925278909,354.8194235401545,53.89578217633242,10.791302178293298,7.200521183310582,1762.271842788734
Ban Phue,TH4117,2014,144.47999013816008,242.53071293185542,235.63620596684387,278.78987306088857,341.85026415942326,59.72435531455973,15.54478280151194,3.4449700308901567,1322.001154404133
Nam Som,TH4118,2014,167.09740192953382,235.81609277262456,289.3579803259746,327.82020837250445,344.7049426426584,79.6126743813286,34.19877512911786,3.5799229428910087,1482.187998496633
