admin2Name,admin2Pcod,Year,Tot_Prec,Tot_Prec_1,Tot_Prec_2,Tot_Prec_3,Tot_Prec_4,Tot_Prec_5,Tot_Prec_6,Tot_Prec_7,Total_Precipitation
Long,TH5403,2013,137.9134559398744,148.53658237253748,158.37822546791742,330.14545966866535,202.48319975922746,131.96508731493137,16.517094186166435,2.873820578906594,1128.8129252882263
Sung Men,TH5404,2013,131.11360253862966,137.4194330997204,174.2843895148119,280.4589396344769,201.56261566815425,112.77895210403653,13.621810132347262,3.6456095762748357,1054.8853522684517
Den Chai,TH5405,2013,147.96476463676606,164.17627375130326,205.4240129584485,303.19220312658416,218.68109881988892,107.75347281301487,16.65704682064234,1.0150515864459273,1164.863924513094
Song,TH5406,2013,115.19114935997673,138.90330405930092,166.05645132770198,327.24565589013537,249.86644010677847,150.71060785104538,14.856327535485377,7.53877533963446,1170.3687114700588
Wang Chin,TH5407,2013,151.29764223098755,185.2654514312744,170.0219054222107,367.31925797462463,198.64928531646729,135.09552764892578,21.146396160125732,0.0,1228.795466184616
Nong Muang Khai,TH5408,2013,126.45457412786544,129.6284848345313,167.7839005274378,304.67842578849974,229.4719949467167,121.91910679932613,11.143042488462607,6.599252603615923,1097.6787821164555
Mueang Nan,TH5501,2013,131.54008153620222,188.53708469583873,204.671713411808,209.72395651340486,235.4601606970742,144.39387104284197,28.160006770065856,11.023429429531099,1153.510304096767
Mae Charim,TH5502,2013,,,,,,,,,
Ban Luang,TH5503,2013,128.88665318489075,179.56579995155334,162.24869990348816,280.66250133514404,244.32282400131226,161.06380462646484,19.811479091644287,15.305324077606201,1191.8670861721039
Na Noi,TH5504,2013,89.58189749717712,227.82498216629028,233.87571096420288,277.6887798309326,210.32703638076782,125.58633351325989,26.321433067321777,9.751939296722412,1200.9581127166748
Pua,TH5505,2013,144.87936115264893,166.11086130142212,204.9271912574768,315.8792333602905,265.13436698913574,129.94528007507324,24.873522758483887,19.636298656463623,1271.3861155509949
Tha Wang Pha,TH5506,2013,,,,,,,,,
Wiang Sa,TH5507,2013,122.25549260902224,203.58772512418884,214.57760493087588,237.96577087100732,230.61486887438852,141.39254756238228,19.150109637836763,12.133132300654747,1181.6772519103567
Thung Chang,TH5508,2013,,,,,,,,,
Chiang Klang,TH5509,2013,161.90979480743408,159.5777359008789,216.80409860610962,310.0440511703491,210.03243255615234,144.94947814941406,20.902817726135254,18.488064289093018,1242.7084732055664
Na Muen,TH5510,2013,,,,,,,,,
Santi Suk,TH5511,2013,,,,,,,,,
Bo Kluea,TH5512,2013,208.6689796447754,144.14813709259033,220.0731165409088,295.0631756782532,226.2765188217163,129.57254600524902,30.104755401611328,23.08538055419922,1276.9926097393036
Song Khwae,TH5513,2013,,,,,,,,,
Phu Phiang,TH5514,2013,,,,,,,,,
Chaloem Phra Kiat,TH5515,2013,208.6689796447754,144.14813709259033,220.0731165409088,295.0631756782532,226.2765188217163,129.57254600524902,30.104755401611328,23.08538055419922,1276.9926097393036
Mueang Phangnga,TH8201,2013,,,,,,,,,
Ko Yao,TH8202,2013,,,,,,,,,
Kapong,TH8203,2013,,,,,,,,,
Takua Thung,TH8204,2013,,,,,,,,,
Takua Pa,TH8205,2013,,,,,,,,,
Khura Buri,TH8206,2013,,,,,,,,,
Thap Put,TH8207,2013,,,,,,,,,
Thai Mueang,TH8208,2013,,,,,,,,,
Mueang Ranong,TH8501,2013,,,,,,,,,
La-Un,TH8502,2013,,,,,,,,,
Kapoe,TH8503,2013,,,,,,,,,
Kra Buri,TH8504,2013,,,,,,,,,
Suk Samran,TH8505,2013,,,,,,,,,
Mueang Chumphon,TH8601,2013,111.8739562034607,194.7531316280365,174.98411417007446,129.5127363204956,166.181485414505,246.75012588500977,510.68253993988037,101.33038115501404,1636.0684707164764
Tha Sae,TH8602,2013,,,,,,,,,
Pathio,TH8603,2013,,,,,,,,,
Lang Suan,TH8604,2013,,,,,,,,,
Lamae,TH8605,2013,,,,,,,,,
Phato,TH8606,2013,,,,,,,,,
Sawi,TH8607,2013,,,,,,,,,
Thung Tako,TH8608,2013,125.20195557914718,192.06618630103986,209.34190946829247,143.79516911364453,150.43544245003233,172.65976664749812,541.7050449966674,118.35574863445213,1653.561223190774
Mueang Songkhla,TH9001,2013,127.75668931007385,124.4947566986084,92.52417385578156,186.3157992362976,79.83752703666687,291.02776622772217,453.83748865127563,441.36971139907837,1797.1639124155045
Sathing Phra,TH9002,2013,151.64499432042888,71.80308314542408,73.86213901185471,124.24578618225843,75.39535782583383,317.2011768766071,530.963479726211,491.7220321660456,1836.8380492546637
Chana,TH9003,2013,168.7894790172577,144.3515248298645,112.02839640776317,208.237078666687,100.87311494350433,336.0916901429494,374.5413630803426,354.3836228052775,1799.2962698936462
Na Thawi,TH9004,2013,,,,,,,,,
Thepha,TH9005,2013,123.0641552421843,104.13355292293822,105.80789320573521,181.687783996723,86.42993000335562,304.77698651307173,388.6315919917946,362.8126531869655,1657.344547062768
Saba Yoi,TH9006,2013,,,,,,,,,
Ranot,TH9007,2013,160.29183480645176,89.95875117939191,69.61208543173372,114.0641885044122,77.85686684008874,292.8277554093558,549.190100744112,531.8972765955167,1885.698859511063
Krasae Sin,TH9008,2013,155.40788683891296,75.36315908432007,72.89155485630036,124.84460339546203,77.58428642749786,328.0463313102722,531.4668025970459,502.3928964614868,1867.997520971298
Rattaphum,TH9009,2013,164.33773638104142,170.61474388231312,109.11607213041243,171.1368666027722,87.4121022971053,289.5702470637205,383.6464687247026,430.7430885164362,1806.5773255985036
Sadao,TH9010,2013,184.94732475280762,204.0617345571518,151.61749851703644,280.6287760734558,187.65317797660828,436.9020380973816,290.36911034584045,223.6803936958313,1959.8600540161133
Hat Yai,TH9011,2013,127.75668931007385,124.4947566986084,92.52417385578156,186.3157992362976,79.83752703666687,291.02776622772217,453.83748865127563,441.36971139907837,1797.1639124155045
Na Mom,TH9012,2013,,,,,,,,,
Khuan Niang,TH9013,2013,147.01477414656605,152.15835958422662,97.78382572259031,155.9471926402127,74.37285143213516,281.40781050604767,440.1722104315963,462.9769240372827,1811.8339485006575
Bang Klam,TH9014,2013,,,,,,,,,
Singhanakhon,TH9015,2013,127.50019454956055,140.86986672878265,84.60438585281372,131.49678802490234,68.83726465702057,273.8250913619995,459.8711004257202,469.6342439651489,1756.6389355659485
Khlong Hoi Khong,TH9016,2013,,,,,,,,,
Mueang Rayong,TH2101,2013,95.19700071423551,187.5215571910836,187.03561370733172,131.55928867362266,285.9221462149952,410.17477240673327,115.06432066407314,8.23862488325252,1420.7133244553277
Ban Chang,TH2102,2013,98.51308664609026,168.19335512499651,153.04684531586145,124.135985185254,252.60905171773766,413.4972771757392,123.43841365383518,11.252416980907482,1344.686431800422
Klaeng,TH2103,2013,131.99865530160343,382.29173886411263,451.71987294806894,303.81543504201875,474.06651355565856,355.76328696841966,106.33598446179107,2.2697827832682154,2208.261269924941
Wang Chan,TH2104,2013,108.45335589103881,284.43517548770495,331.1571336583477,221.156931617664,425.1260806404606,354.2426577319962,86.31530931627552,11.906140700729477,1822.7927850442172
Ban Khai,TH2105,2013,103.86026331774477,229.12011671428,267.607709806324,171.41782205872298,383.0015201857977,366.823464326934,113.2895934317546,5.3903916504892635,1640.5108814920475
Pluak Daeng,TH2106,2013,96.7491890437156,211.06534382812683,231.80785053417088,180.08564321875573,348.61985536500816,361.31334132313737,121.9947668641806,12.253277448862791,1563.889267625958
Khao Chamao,TH2107,2013,124.90133921050413,331.24240859489777,405.94340329697917,282.7133056115607,454.3118650448637,330.47782055014306,101.13579490419951,5.97315709430309,2036.6990943074509
Nikhom Phatthana,TH2108,2013,92.9017183885958,192.83702462777072,194.44999114348678,152.89203495834246,299.82495796855926,383.38107088760967,119.0334701388343,8.448128590288997,1443.768396703488
Mueang Yasothon,TH3501,2013,241.51200361798752,172.0128230174273,331.06512112549945,297.3197467447196,372.59888988584373,93.0305862650026,10.355254767730484,4.75497487134031,1522.6494002955515
Sai Mun,TH3502,2013,260.0839705538901,167.17416219406996,337.3407497632352,341.3356005467694,389.09006986210613,94.8659283521306,10.901886954463484,6.1802782699277135,1606.972646496593
Kut Chum,TH3503,2013,238.28057779887126,169.16882808196007,356.4767969708957,357.98073401366406,374.2556694363602,101.6356215786909,9.229419116664957,4.537826469176243,1611.565473466283
Kham Khuean Kaeo,TH3504,2013,220.44628452488018,196.45956380551152,317.323634991303,291.71941823074246,372.45631489211434,94.79797455744027,18.489065102408905,3.21341536952,1514.9056714739204
Pa Tio,TH3505,2013,232.0223187849446,178.238285492693,327.62384127774624,337.79710813556346,392.5260939656874,92.01005153699423,14.13228647693517,4.407259574066707,1578.7572452446311
Maha Chana Chai,TH3506,2013,196.03962697941324,195.09429003086638,307.30011052981666,253.66281265597414,385.42747827191283,103.78076247781945,14.374503380181133,1.1948821059517236,1456.8744664319354
Kho Wang,TH3507,2013,189.14590430333342,184.56952892298165,302.01446835415976,228.56899992001505,431.8711190426917,111.98220037221172,15.457740251630675,1.9319140881649723,1465.5418752551889
Loeng Nok Tha,TH3508,2013,205.19661254958677,175.13453501151463,387.4473788867416,389.6656586154958,312.44522632229484,91.67908629369153,10.934854768951347,3.527580256031106,1576.030932704308
Thai Charoen,TH3509,2013,227.67360303097882,169.22003976900032,356.80611774879134,352.6381178299921,358.43953232144986,95.86976687086593,11.18901344640432,4.084916906481658,1575.9211079239647
Mueang Lamphun,TH5101,2013,119.49600277388483,113.51106574789358,153.7521280607394,187.76566563759266,307.5960248494798,171.20354676050104,22.53509526919472,12.755038569528388,1088.6145676688143
Mae Tha,TH5102,2013,115.41233825683594,102.60953867435455,120.59294533729553,165.11147832870483,262.46211099624634,170.88485717773438,22.176486015319824,14.618903398513794,973.8686581850052
Ban Hong,TH5103,2013,140.75630211952407,105.413307031607,101.881523728982,170.72841316003067,245.46948155134154,139.64198808914574,66.64007330918925,7.706357043828721,978.237446033649
Li,TH5104,2013,125.96323457079113,72.38003270309301,87.77762538781955,147.15586067826743,277.13680874689067,161.25154454140792,33.003197110736394,6.109699513646042,910.7780032526523
Thung Hua Chang,TH5105,2013,138.5686435699463,93.87548077106476,101.12662863731384,154.18649673461914,228.88375091552734,180.58953475952148,34.52970504760742,6.58786416053772,938.348104596138
Pa Sang,TH5106,2013,123.702647618692,98.45030357783543,115.59188140956694,177.6675711631304,309.46551665713736,160.03111681133242,22.953270126895394,11.985015143293737,1019.8473225078839
Ban Thi,TH5107,2013,145.40080936711007,116.01546150649466,163.32735712789912,208.41572474851841,290.90642048905534,162.70302023306127,32.94781521587837,12.702563733007848,1132.419172421025
Wiang Nong Long,TH5108,2013,148.1243446709598,84.57788708322336,113.81011842682724,181.50969897889343,282.08300237505847,138.8044538348133,44.44997993813759,10.044132422402267,1003.4036177303153
Mueang Lampang,TH5201,2013,128.74663403483464,98.6717074769307,128.0825355982166,231.02161276370109,195.44789699715182,195.40250633089346,26.72039815520895,3.9145735308588545,1008.0078648877961
Mae Mo,TH5202,2013,138.78307972188856,113.47016491386732,135.05968543252007,302.36019297573165,246.64190964718335,162.84150125550443,22.508398135177423,7.05227010074209,1128.7172021826148
Ko Kha,TH5203,2013,158.86038806953775,116.02671094632058,105.10378529299969,200.58491651491474,177.1673921371355,180.57053853018257,19.592567531212932,2.312831173409063,960.2191301957129
Soem Ngam,TH5204,2013,160.6585612297058,129.456200838089,94.69897675514221,177.27332890033722,207.24698543548584,173.11915802955627,23.614875555038452,0.0,966.0680867433548
Ngao,TH5205,2013,159.76016620643506,152.5558736938371,130.4548608238531,286.5145289637882,243.33261804919047,179.05203611997987,24.822433095097384,13.524236836665251,1190.0167537888465
Chae Hom,TH5206,2013,165.38081520651852,121.76768916240637,150.8355219675147,257.6931075825208,261.0109499595016,156.19381301990455,34.05527360888495,11.651144185503902,1158.5883146927554
Wang Nuea,TH5207,2013,146.05851352823308,139.92909690675495,194.67671235351722,311.524993115954,310.6134993651074,170.55702258815901,43.10081224513442,20.52663610429609,1336.987286207156
Thoen,TH5208,2013,107.10826396942139,122.83152294158936,108.0018150806427,178.22430801391602,335.4528422355652,110.54664421081543,30.18388557434082,0.0,992.3492820262909
Mae Phrik,TH5209,2013,107.10826396942139,122.83152294158936,108.0018150806427,178.22430801391602,335.4528422355652,110.54664421081543,30.18388557434082,0.0,992.3492820262909
Mae Tha,TH5210,2013,138.48993006193015,138.7163454532384,122.64699322517856,264.04238439952746,178.56127229584266,178.9766127067397,20.52725693523644,1.5693734662839207,1043.5301685439774
Sop Prap,TH5211,2013,160.25088861635177,163.36121383157825,96.15535018668841,221.11413033003524,211.14192770093172,163.70416124846975,23.0210126901077,0.0,1038.748684604163
Hang Chat,TH5212,2013,132.39966840254738,90.3345552159257,118.63715770199535,181.88662035651944,190.86538327137274,195.15817353963644,27.821719065321982,2.320553237741644,939.4238307910606
Mueang Pan,TH5213,2013,145.02306461334229,123.74668455123901,150.99674820899963,222.53962981700897,258.4875259399414,149.5358076095581,40.968570709228516,6.171980500221252,1097.4700119495392
Mueang Phayao,TH5601,2013,123.78147859515546,153.9812056924326,214.1850869375754,285.0426288395468,323.1111289580369,154.3742883777972,30.508314331037983,24.57861880157563,1309.562750533158
Chun,TH5602,2013,152.61483299048294,162.14428113142304,267.0884150709029,311.14833891525944,310.1652482506497,147.13024907503427,11.388509821181898,42.33444653539097,1404.0143217903253
Chiang Kham,TH5603,2013,154.9088291001714,170.59973114236746,289.7444343862608,301.4445760875268,324.1704588932826,141.38622315242554,18.18837667130283,35.600745050843656,1436.0433744841812
Chiang Muan,TH5604,2013,148.2323325117664,154.7792874511177,193.27685740854614,260.63399524378354,268.39861000783344,152.94759315851874,25.59224222115511,16.848442788660176,1220.7093607913812
Dok Khamtai,TH5605,2013,137.48185798785624,157.67788268786208,210.13554592784652,276.98733536259743,316.31068217703427,143.47058528682106,25.407443382189822,24.157695300354913,1291.6290281125623
Pong,TH5606,2013,167.24695139161,158.26568395008022,212.87667516401655,304.6440386627024,249.54456590674812,176.8081056202451,29.268802586166807,20.438881550915536,1319.093704832485
Mae Chai,TH5607,2013,130.02583450070625,163.79321457080906,253.7036945428048,318.1544936436873,340.64002724327406,164.52160209842495,36.73710992686398,25.030786011435765,1432.6067625380063
Phu Sang,TH5608,2013,153.74339784028936,196.49698014681954,296.9213271515824,295.5154037094834,330.28541225573684,137.23554004554364,31.788499872820033,12.663257843076584,1454.6498188653518
Phu Kamyao,TH5609,2013,126.61357978739585,162.8357981417206,230.53191159092466,284.283805864198,336.91209310817203,140.73014193773272,25.545671436157864,26.084516954946,1333.5375188212479
Mueang Phichit,TH6601,2013,102.83898053459919,250.20573897132385,229.37641418793373,179.04332242965108,491.19986376425254,80.05135431750394,41.79419789763128,0.05840092681142865,1374.5682730297067
Wang Sai Phun,TH6602,2013,97.57555647237578,235.17130838280573,223.3309130217826,154.4592893529629,453.2413077289644,90.33742166558902,26.702920027509112,0.0,1280.81871665199
Pho Prathap Chang,TH6603,2013,97.66481961877805,232.1617320895654,193.07699355663968,173.51439526930415,494.6811653868065,90.39831140262332,42.7072804416818,0.0,1324.204697765399
Taphan Hin,TH6604,2013,100.71593863806646,233.08137271236097,203.78286883439227,166.57592820984055,438.63498875389934,107.57983328462423,29.89095622301101,0.0,1280.2618866561947
Bang Mun Nak,TH6605,2013,98.56192314670434,263.48351753112667,165.0986464061161,128.12241829449368,395.4576395742672,100.10603799187909,25.598068297418468,0.09515090515406388,1176.52340214716
Pho Thale,TH6606,2013,97.68672275019274,229.3839512425443,153.8742436139353,146.83318045425096,436.03311558616537,91.88257019379559,32.35490699031376,0.0,1188.0486908311982
Sam Ngam,TH6607,2013,114.47053475122152,251.70423895787977,201.11266899894463,182.58161254685731,497.0828571620082,84.13824643008769,50.455928074726295,0.7021252231115876,1382.248212144837
Tap Khlo,TH6608,2013,110.9776429483879,253.05616737056417,212.8263912649538,152.3778518021947,414.4773298824155,118.4184476139437,25.859109711650532,0.2700966197371342,1288.2630372138476
Sak Lek,TH6609,2013,113.43655942339416,260.7411450288243,223.66257830309843,167.21604209364946,488.6787406088954,71.69090454481533,26.121517800722337,1.385130624471142,1352.9326184278705
Bueng Na Rang,TH6610,2013,98.3130762943567,214.0227918755774,157.91669573550132,174.2224245002223,489.74224468679995,87.4920829256843,33.803736227633905,0.0,1255.513052245776
Dong Charoen,TH6611,2013,112.81429922984307,274.72513314652406,173.70688059849232,124.97965393035085,383.38704057460245,103.0854448142107,21.718249312460333,2.3469713401047496,1196.7636729465887
Wachirabarami,TH6612,2013,130.56988171095176,284.7277002136398,218.19168390388305,177.4480899991111,478.69045580336984,78.74220329547377,50.310311674391635,3.3307591451555125,1422.0110857459765
Mueang Nakhon Pathom,TH7301,2013,113.46137137218037,263.26052499482176,113.50981838109324,139.61506260283375,303.3193922131478,244.68773655643247,159.24154150220096,3.2131744268658435,1340.3086220495766
Kamphaeng Saen,TH7302,2013,98.92295070940457,221.57401664692824,93.1832853461077,129.81542035847988,285.7963253388983,229.93217204572179,176.03838172407785,1.6876273994558522,1236.9501795690744
Nakhon Chai Si,TH7303,2013,88.74691781199358,311.57124244357675,127.64140613055699,149.10319319192104,313.1420628672093,252.5180810465173,168.17593183830314,0.0,1410.898835330078
Don Tum,TH7304,2013,88.6882411057517,277.26060077168,115.7296752033618,136.81782087383658,284.02730164111864,236.75689188746006,174.63245592661355,0.0,1313.9129874098223
Bang Len,TH7305,2013,76.76520028498403,260.3276710875951,102.74872736194004,139.05869799380778,287.21968882978047,230.1392704863713,159.13777928037732,1.414456458678759,1256.8114917835346
Sam Phran,TH7306,2013,107.48442650206857,316.81676057534486,147.5484047327984,158.76992876850565,337.8108741847173,289.8105656568602,189.4787230028611,0.0,1547.7196834231559
Phutthamonthon,TH7307,2013,86.86101440406708,318.07655818950695,131.70461879351055,145.10468915054597,326.39100704652714,257.96161278529337,140.42053685820244,0.0,1406.5200372276536
Mueang Krabi,TH8101,2013,,,,,,,,,
Khao Phanom,TH8102,2013,,,,,,,,,
Ko Lanta,TH8103,2013,,,,,,,,,
Khlong Thom,TH8104,2013,,,,,,,,,
Ao Luek,TH8105,2013,,,,,,,,,
Plai Phraya,TH8106,2013,,,,,,,,,
Lam Thap,TH8107,2013,,,,,,,,,
Nuea Khlong,TH8108,2013,,,,,,,,,
Mueang Phuket,TH8301,2013,,,,,,,,,
Kathu,TH8302,2013,,,,,,,,,
Thalang,TH8303,2013,,,,,,,,,
Mueang Phatthalung,TH9301,2013,112.96677463676212,117.25044924961604,94.12022688550111,126.67474021387167,81.38675160839763,429.9320913859901,512.5681090984705,596.5133280422739,2071.4124711208833
Kong Ra,TH9302,2013,107.52288020169861,153.33869369696546,116.35750376921827,152.43624391350696,77.62171210012129,435.9284314596525,462.41825033516005,530.2040792178083,2035.8277946941314
Khao Chaison,TH9303,2013,127.79509569136569,144.73055321430857,99.03759813199733,152.32330711447904,76.32242746473028,391.7327210336462,488.32568145670126,553.9137848206544,2034.1811689278827
Tamot,TH9304,2013,157.79360222816467,179.11605858802795,129.81266403198242,185.5735297203064,83.76042914390564,365.54931688308716,437.75218963623047,469.9018976688385,2009.2596879005432
Khuan Khanun,TH9305,2013,164.63639663759037,122.15331261839032,96.76187204686069,129.48317773568417,95.17891311006008,360.5407360956681,511.6425991633353,533.7752068533586,2014.1722142609474
Pak Phayun,TH9306,2013,138.57962192113976,150.7693818171363,90.93307616259139,147.26747352697245,72.26315641215062,297.74097565701567,485.1955766014253,533.1356964556012,1915.8849585540324
Si Banphot,TH9307,2013,134.27978952420062,127.1962825457255,108.95309016032095,129.35917621392468,100.25564418083582,417.1071298183539,539.2368011963672,592.2678089141845,2148.655722553913
Pa Bon,TH9308,2013,154.30628009294642,167.23529747436788,103.44021716816673,153.98376794519098,81.12410200258782,298.73422553210423,445.5739854697524,491.56016406519655,1895.958039750313
