admin2Name,admin2Pcod,Year,T_MAX,T_MAX_1,T_MAX_2,T_MAX_3,T_MAX_4,T_MAX_5,T_MAX_6,T_MAX_7,F_T_Max,T_Min,T_Min_1,T_Min_2,T_Min_3,T_Min_4,T_Min_5,T_Min_6,T_Min_7,F_T_Min,T_Mean,T_Mean_1,T_Mean_2,T_Mean_3,T_Mean_4,T_Mean_5,T_Mean_6,T_Mean_7,F_T_Mean
Manang,TH9107,2015,30.551127624511743,29.63573404947919,29.200816345214868,28.587658182779972,28.934014383951844,29.3254099527995,28.183570861816428,28.68542049632355,29.137968987109637,23.985198974609396,23.680108642578148,23.62463328043622,23.149763997395855,23.02531687418622,23.17078297932945,23.003389485677108,22.78508327708527,23.30303468891221,26.691332774692135,26.189607471889932,25.903840065002456,25.418237347073045,25.36606267293296,25.53835391998293,24.92473153008357,25.213217522116285,25.655672912971664
Mueang Trang,TH9201,2015,31.06509704589846,30.347797648112003,29.55068105061851,29.089844258626325,29.21920572916669,29.436007181803408,28.283044942220076,28.89298804788031,29.485583238040725,24.252993265787783,23.863604227701845,23.941806538899762,23.390483093261743,23.393940734863303,23.264844258626326,23.296947733561222,23.081797162224287,23.560802126865784,27.24611793094213,26.714664438035772,26.31147352854413,25.84219296773277,25.800448523627402,25.876011255052386,25.20675735473635,25.53602647968369,26.066711559794328
Kantang,TH9202,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yan Ta Khao,TH9203,2015,30.091071257480372,29.384160393707536,28.687403743950917,28.286787838898906,28.409711089614767,28.61213088516119,27.49537229611894,28.04204767882092,28.626085647969198,23.29106237869856,22.97792886393941,22.969359835543397,22.473572731018088,22.458416025028693,22.379305531997108,22.462662476532238,22.143978089673105,22.644535741553824,26.095564001413607,25.661347106322474,25.268066815812478,24.851099629365212,24.795115541364506,24.831157867175378,24.263041988638967,24.546261265481178,25.03895677694673
Palian,TH9204,2015,30.122931960488685,29.356642205374605,28.752659475884492,28.284831422040277,28.719581397698875,28.855061226150642,27.90528501134343,28.45321992528398,28.806276578033124,23.432422165643622,23.22780661291008,23.181551100283276,22.746543424956677,22.712198750502424,22.657558599459097,22.776557712165697,22.455179814158964,22.89872727250998,26.2655441202004,25.832356114722725,25.47052433636726,25.038997306737247,25.02706911774722,25.115339500185065,24.602847264088762,24.92281357367168,25.284436416715046
Sikao,TH9205,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huai Yot,TH9206,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wang Wiset,TH9207,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Na Yong,TH9208,2015,30.685621261596705,29.97506644694013,29.20859315999351,28.775645985921244,28.899620279947936,29.096300852457702,27.934187672932964,28.516586617862497,29.136452784706588,23.864405619303408,23.496381998697938,23.551723027547222,23.015152526855495,23.01046176147463,22.891928380330423,22.948958704630556,22.69139845006608,23.18380130861322,26.78888884565567,26.294250701056608,25.89766981760663,25.44670436096193,25.39490522935657,25.449884627448213,24.814402374267598,25.119410196940123,25.65076451916167
Ratsada,TH9209,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hat Samran,TH9210,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mueang Yala,TH9501,2015,32.92430674235028,32.32798614501955,32.50413970947268,31.029192097981795,31.52532145182294,30.796341451009138,28.619451395670595,28.729781835219462,31.057065103568306,24.116497802734397,23.866865539550805,23.925135294596377,23.350675964355492,23.483445739746116,23.230208333333355,22.993557739257835,22.653341585047126,23.452465999827684,27.5667885038588,27.482134056091333,27.398490672641348,26.421793662177222,26.74215316772463,26.07288354237876,25.050914255778018,25.175864006491295,26.488877733392677
Betong,TH9502,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bannang Sata,TH9503,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Than To,TH9504,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yaha,TH9505,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raman,TH9506,2015,32.92430674235028,32.32798614501955,32.50413970947268,31.029192097981795,31.52532145182294,30.796341451009138,28.619451395670595,28.729781835219462,31.057065103568306,24.116497802734397,23.866865539550805,23.925135294596377,23.350675964355492,23.483445739746116,23.230208333333355,22.993557739257835,22.653341585047126,23.452465999827684,27.5667885038588,27.482134056091333,27.398490672641348,26.421793662177222,26.74215316772463,26.07288354237876,25.050914255778018,25.175864006491295,26.488877733392677
Kabang,TH9507,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krong Pinang,TH9508,2015,32.92430674235028,32.32798614501955,32.50413970947268,31.029192097981795,31.52532145182294,30.796341451009138,28.619451395670595,28.729781835219462,31.057065103568306,24.116497802734397,23.866865539550805,23.925135294596377,23.350675964355492,23.483445739746116,23.230208333333355,22.993557739257835,22.653341585047126,23.452465999827684,27.5667885038588,27.482134056091333,27.398490672641348,26.421793662177222,26.74215316772463,26.07288354237876,25.050914255778018,25.175864006491295,26.488877733392677
Mueang Trat,TH2301,2015,29.59898774752055,28.95536151872316,28.173838427417184,28.09552454657881,28.312460608807108,28.641486020925676,30.58266455127349,31.10659095720731,29.18336429730666,24.44348078218414,24.059186110958,24.040903180303562,23.587291933558767,23.44645812331991,23.2226271543879,23.216106305412943,22.735620538227796,23.593959266044127,26.58684512289909,26.068626793709868,25.783983359798334,25.3807335989165,25.396161274243447,25.456084793300494,26.306249355557735,26.49823946388821,25.93461547028921
Khlong Yai,TH2302,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Khao Saming,TH2303,2015,29.98001710194083,29.30140113019516,28.638180886758363,28.529725351144624,28.726577604276663,28.943794123469193,30.959974788081563,31.69732552581449,29.597124563960108,24.691184951369852,24.34800770087717,24.333856534940722,23.844964589161936,23.682204169196076,23.43398857817781,23.275995643959412,22.870438242610593,23.810080051286697,26.859600015565817,26.37026513248022,26.144970645778553,25.701831302356457,25.68250989750129,25.73059753273631,26.555551783931172,26.860014782669584,26.238167636627427
Bo Rai,TH2304,2015,29.77734283678462,29.144535769838306,28.383133212002868,28.28339313160292,28.48118499987056,28.705322936086972,30.638276718602064,31.381547760580972,29.349342170671157,24.342271319302668,23.998386117183824,23.969822635072678,23.508193437980907,23.375029639041806,23.103759465073118,22.90380818916092,22.571566572546345,23.471604671920286,26.526962694495648,26.046476516338334,25.780230310228163,25.336607819374194,25.354036157781447,25.39572369931927,26.206331341676066,26.547798213856773,25.89927084413374
Laem Ngop,TH2305,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ko Kut,TH2306,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ko Chang,TH2307,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mueang Phrae,TH5401,2015,33.58778139884014,31.689765223452945,28.56702010439156,28.527800054717506,28.841741379854994,28.471667785644556,30.40455694499771,27.925952135446295,29.752035628418213,24.807401939525963,24.318905042681806,23.386273375394072,23.060451854237364,23.16064514427857,22.15579817520947,21.92855407447148,18.485504040555714,22.66294170579431,28.665908191301693,27.60401058375489,25.519405493262248,25.19111649318051,25.510680821290514,24.977375915482753,25.971121653952817,23.24863396202696,25.836031639281543
Rong Kwang,TH5402,2015,34.28108009204532,32.31955017625242,29.078349424663365,28.923137939185448,29.393709008735552,28.971324077405455,31.094513026455015,28.46133390609696,30.315374706354945,25.137398756596102,24.783857673511196,23.744455451296112,23.248151625248447,23.364804398386127,22.37795137104238,22.141913925974016,18.634115014799633,22.92908102710675,29.169031920628267,28.172833618922564,25.98918684463058,25.541798594960017,25.89378212822811,25.390673255920436,26.437295277913435,23.61173076491856,26.27579155076524
Long,TH5403,2015,34.7506281534831,32.45738372802737,29.245012410481795,28.817729695638043,29.301799519856793,28.461718750000024,30.545059204101584,28.342303736069645,30.24020439970729,25.268464660644554,24.577701314290387,23.551025899251325,23.095210266113305,23.07340342203778,22.15659077962242,22.184495544433616,19.163749874339405,22.8838302200916,29.553632036844913,28.127715110778823,25.92648817698164,25.464198176066112,25.8296694437663,25.072680091857926,26.28208287556969,23.85874208936507,26.264401000153814
Sung Men,TH5404,2015,34.1255282616709,32.179741718367055,28.86665802121632,28.681227680281122,29.019169238520625,28.545558620078914,30.363076570398693,28.00807512435124,29.97362940436061,25.033070602117824,24.42343818096089,23.45990271115773,23.152876221899916,23.18373418591072,22.22338912305647,21.802562801585502,18.481627168754414,22.720075124430434,29.064402908474815,27.88886588436952,25.667003801981632,25.295855511135546,25.62666335461189,25.035908575569128,25.981787519666913,23.34403884834899,25.988065800519802
Den Chai,TH5405,2015,34.78306274414065,32.77743835449221,29.354446919759138,29.114212544759138,29.520279439290388,28.998518371582055,30.929844665527366,28.540307617187523,30.50226383209231,25.513298543294294,24.87288208007815,23.870378621419295,23.496306355794292,23.492847696940128,22.547668965657575,22.08662261962893,18.744007514504847,23.07800154966469,29.63784698910185,28.43532144758439,26.13020182715524,25.701993857489708,26.063363562689915,25.469289249844042,26.475162845187743,23.808961337220452,26.46526763953417
Song,TH5406,2015,34.10836307354291,32.168720755791284,28.9819492150706,28.65869172369055,29.188533249081747,28.763371354411984,30.636371949829414,28.02028160238447,30.06578536547537,25.20961516720749,24.880731998380497,23.619877635333577,23.148588280644,23.152157742475527,22.1106654534667,21.847032484771532,18.491417019955083,22.807510722779302,29.143927014127716,28.166814520454885,25.866191243110844,25.398804878794014,25.75280076756641,25.20877409003871,26.048867389627876,23.28627243667963,26.10905654255001
Wang Chin,TH5407,2015,34.7532567746329,32.45576837131259,29.23922878374856,28.810918535986243,29.291514671612017,28.451016370087036,30.529726620436264,28.330260842311812,30.232711371265925,25.25975245124196,24.569962528051942,23.542556772800495,23.088925686261536,23.066935514403777,22.149096315901826,22.17573914180531,19.15994181081301,22.87661377765998,29.55021963715994,28.121148500449536,25.918876810052833,25.457580114761843,25.820892453562106,25.062813325451103,26.270273870786763,23.84944933822074,26.256406756305612
Nong Muang Khai,TH5408,2015,34.391597553328,32.40909307143269,29.154130255007296,29.029447548062215,29.42044324687885,29.05715463675707,31.194919511383677,28.589462723781512,30.405781068328917,25.288126059139497,24.85345249550018,23.837216096765875,23.450920852960348,23.602678874894707,22.65442232618147,22.50881192076442,18.96839268034307,23.145502663318698,29.293589719136573,28.233692247727358,26.067383486928527,25.671865627812423,26.040500670788358,25.555147124895107,26.693943801580712,23.852338677816626,26.42605766958571
Mueang Nan,TH5501,2015,33.743666553497334,32.2521046638489,29.482016372680686,28.98774081865949,28.909082078933743,28.52261522610985,30.57747464179995,27.686635926190565,30.02016703521507,24.8465342362722,24.67228684425356,23.619443241755192,23.10266496340436,23.128879149754866,22.015325609842957,21.865249888102237,18.677227480271306,22.74095142670708,28.74818659888375,28.00815385182701,25.983451016744,25.403087573581303,25.51473278469512,24.8511382420858,25.913282097710525,22.984463740330142,25.925811988232205
Mae Charim,TH5502,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ban Luang,TH5503,2015,31.592049662272156,30.04825795491539,27.930552164713564,27.669717407226585,27.755046590169293,27.17784372965497,28.232552591959656,25.433725873161787,28.229968246759174,23.14267832438153,23.137424723307316,22.237513224283877,21.876763916015648,21.887149047851587,20.705848185221377,20.04186197916669,17.036150045955907,21.258173680772995,26.724931950039355,26.11647107866078,24.407504887051076,24.11702478196888,24.25516586303713,23.496546194288484,24.01767857869468,21.25563575894227,24.298869886585333
Na Noi,TH5504,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pua,TH5505,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tha Wang Pha,TH5506,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wiang Sa,TH5507,2015,33.7516545285461,32.31936671993884,29.573703830326412,29.105728025187382,29.043108261272497,28.628633422382805,30.676263040990897,27.745825742544234,30.105535446398648,24.846499118131078,24.732308554466258,23.682764721942224,23.17810046639862,23.207060811266945,22.115300948791994,21.90550729543568,18.67810264539837,22.793205570228896,28.74355687953483,28.063563780093673,26.05424562845852,25.494965532676932,25.609232898327388,24.95014059933041,26.025905842739586,23.04851747028356,25.99876607893061
Thung Chang,TH5508,2015,30.3275095621745,29.455869547526063,26.998418172200545,26.957739766438824,26.739644877115907,26.032603454589868,26.37125193277997,23.575562151740602,27.05732493307078,21.948297119140648,22.234514872233095,21.43859100341799,20.988032531738305,21.014433797200542,19.199971516927107,18.095213826497417,14.817502818388121,19.967069685692906,25.599590153164353,25.240440262688548,23.66395291222469,23.219628948635552,23.245883093939916,22.09891164567738,21.736648305257187,19.004601751589323,22.976207134147117
Chiang Klang,TH5509,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Na Muen,TH5510,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santi Suk,TH5511,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bo Kluea,TH5512,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Song Khwae,TH5513,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phu Phiang,TH5514,2015,33.73510894775393,32.18004608154299,29.38379058837893,28.861339823404972,28.765498352050805,28.40903676350914,30.471641540527365,27.62322522331689,29.92871091506063,24.84657185872398,24.60798492431643,23.551606241862,23.02185007731122,23.045122273763045,21.908220926920595,21.82212168375653,18.6762899062213,22.684970986609386,28.753146468268515,27.948792584737166,25.907607968648296,25.304657702975835,25.413493771023248,24.745075925191266,25.792627037896068,22.9158422731886,25.847655466491123
Chaloem Phra Kiat,TH5515,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mueang Phangnga,TH8201,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ko Yao,TH8202,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kapong,TH8203,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Takua Thung,TH8204,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Takua Pa,TH8205,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Khura Buri,TH8206,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thap Put,TH8207,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thai Mueang,TH8208,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mueang Ranong,TH8501,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
La-Un,TH8502,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kapoe,TH8503,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kra Buri,TH8504,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suk Samran,TH8505,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mueang Chumphon,TH8601,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tha Sae,TH8602,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pathio,TH8603,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lang Suan,TH8604,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lamae,TH8605,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phato,TH8606,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sawi,TH8607,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thung Tako,TH8608,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mueang Songkhla,TH9001,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
