admin2Name,admin2Pcod,Year,ET,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,ET_7,Avg_ET,PET,PET_1,PET_2,PET_3,PET_4,PET_5,PET_6,PET_7,Avg_PET
Phato,TH8606,2013,,,,,,,,,,,,,,,,,,
Sawi,TH8607,2013,129.1,109.9,101.2,117.9,114.80000000000001,114.9,105.80000000000001,79.5,109.13750000000002,129.1,109.9,101.2,117.9,114.80000000000001,114.9,105.80000000000001,122.60000000000001,114.52500000000002
Thung Tako,TH8608,2013,129.1,109.9,101.2,117.9,114.80000000000001,114.9,105.80000000000001,79.5,109.13750000000002,129.1,109.9,101.2,117.9,114.80000000000001,114.9,105.80000000000001,122.60000000000001,114.52500000000002
Mueang Songkhla,TH9001,2013,114.30375335120642,106.95790884718497,93.48418230563003,129.33458445040213,99.41876675603217,118.81581769436997,99.09249329758714,101.17667560321715,107.82302278820374,125.92332439678283,116.83163538873994,120.5278820375335,129.33458445040213,124.70455764075065,118.81581769436997,99.09249329758714,101.17667560321715,117.05087131367291
Sathing Phra,TH9002,2013,113.25852156057496,104.14599589322384,97.81396303901438,131.6665297741273,92.53501026694046,121.94065708418893,102.66180698151952,103.32371663244355,108.41827515400412,127.65112936344971,118.40718685831622,121.86878850102669,131.6665297741273,126.82258726899387,121.94065708418893,102.66180698151952,107.68223819301849,119.83761550308012
Chana,TH9003,2013,119.59093959731545,111.39295302013421,102.38422818791948,124.32265100671141,107.18607382550339,114.13724832214764,96.46191275167786,97.89077181208053,109.17084731543626,123.66140939597318,116.31677852348994,121.00100671140939,124.32265100671141,120.99328859060402,114.13724832214764,96.46191275167786,98.01912751677852,114.364177852349
Na Thawi,TH9004,2013,,,,,,,,,,,,,,,,,,
Thepha,TH9005,2013,123.55013380909904,113.15432649420163,106.57760927743087,126.80053523639607,108.64879571810884,113.0620874219447,95.63603925066906,95.17653880463874,110.32575825156111,123.57288135593222,116.79455842997326,120.92569134701162,126.80053523639607,120.31570026761823,113.0620874219447,95.63603925066906,95.17653880463874,114.03550401427299
Saba Yoi,TH9006,2013,123.18653846153846,112.73269230769233,107.46153846153847,125.73653846153846,109.61153846153847,111.8846153846154,94.87884615384617,93.01346153846154,109.81322115384614,123.18653846153846,116.65000000000002,121.01923076923077,125.73653846153846,119.72692307692309,111.8846153846154,94.87884615384617,93.01346153846154,113.26201923076924
Ranot,TH9007,2013,120.47688442211054,109.9143530150754,106.75436557788944,133.79340452261306,100.01008165829144,122.20559045226133,103.20194723618091,94.67751256281409,111.37926743090453,128.59585427135676,121.97939698492463,127.1070037688442,137.5423052763819,128.37682160804022,122.20559045226133,103.20194723618091,107.15571608040204,122.020579459799
Krasae Sin,TH9008,2013,117.17113821138211,108.17256097560974,103.69227642276422,133.75914634146343,97.69268292682928,122.03983739837399,102.89329268292683,98.62276422764229,110.50546239837401,128.55325203252033,120.75670731707316,123.73475609756098,134.15569105691057,127.97479674796747,122.03983739837399,102.89329268292683,106.55813008130083,120.83330792682929
Rattaphum,TH9009,2013,116.8962645128723,109.79818273599193,104.05537607269056,124.80353356890458,107.42816759212519,115.56087834427058,98.71448763250883,97.84068652195863,109.38719712266534,122.92014134275618,113.07804139323575,117.43957597173147,124.80353356890458,120.33195355880869,115.56087834427058,98.71448763250883,103.68187783947502,114.5663112064614
Sadao,TH9010,2013,,,,,,,,,,,,,,,,,,
Hat Yai,TH9011,2013,118.1135944700461,109.90184331797235,102.01405529953918,124.90460829493088,108.615668202765,114.73870967741934,96.94308755760368,97.58640552995392,109.10224654377882,122.77511520737328,113.26497695852535,117.64400921658988,124.90460829493088,120.06866359447004,114.73870967741934,96.94308755760368,101.39930875576039,113.9673099078341
Na Mom,TH9012,2013,,,,,,,,,,,,,,,,,,
Khuan Niang,TH9013,2013,113.9456418383518,104.80530903328052,97.80340729001584,128.22488114104596,99.91410459587956,118.43652931854201,100.75158478605388,102.08621236133122,108.2459587955626,125.95198098256735,115.48026941362916,120.25245641838353,128.22488114104596,124.0190966719493,118.43652931854201,100.75158478605388,105.4919175911252,117.32608954041206
Bang Klam,TH9014,2013,115.29213973799128,106.12248908296945,96.37641921397382,126.04039301310044,103.35960698689958,116.15502183406115,98.8707423580786,101.50109170305679,107.96473799126638,124.78646288209607,115.30000000000001,117.90895196506551,126.04039301310044,121.60109170305678,116.15502183406115,98.8707423580786,101.70895196506552,115.29645196506551
Singhanakhon,TH9015,2013,111.92660944206008,103.24635193133048,94.80793991416309,130.05343347639487,92.19313304721031,120.96974248927039,102.17145922746782,105.47682403433478,107.60568669527898,127.1980686695279,117.49871244635195,121.86244635193133,130.05343347639487,126.75193133047212,120.96974248927039,102.17145922746782,107.50729613733905,119.25163626609442
Khlong Hoi Khong,TH9016,2013,119.10000000000001,110.9,103.0,120.7,111.4,111.9,95.10000000000001,93.60000000000001,108.2125,121.60000000000001,112.60000000000001,115.7,120.7,117.60000000000001,111.9,95.10000000000001,97.60000000000001,111.60000000000001
Mueang Rayong,TH2101,2013,,,,,,,,,,,,,,,,,,
Ban Chang,TH2102,2013,104.0815748031496,119.7971653543307,97.36582677165354,128.60299212598426,108.33023622047243,119.82267716535432,113.88677165354332,80.64204724409448,109.06616141732285,151.7483464566929,119.7971653543307,112.66944881889764,130.01543307086612,108.33023622047243,119.82267716535432,113.88677165354332,126.29685039370078,122.8208661417323
Klaeng,TH2103,2013,121.88617322834648,117.50025196850393,108.81146456692913,123.99647244094488,105.81329133858267,122.58289763779527,97.78267716535433,75.58170078740157,109.24436614173229,150.41222047244094,117.50025196850393,108.81146456692913,123.99647244094488,105.81329133858267,122.58289763779527,114.08107086614173,125.46963779527559,121.08341338582679
Wang Chan,TH2104,2013,115.39420935412029,116.59710467706014,108.33273942093543,123.32605790645881,104.77461024498888,120.38463251670379,94.88641425389756,72.6162583518931,107.03900334075723,149.10077951002228,116.59710467706014,108.33273942093543,123.32605790645881,104.77461024498888,120.38463251670379,110.40412026726057,119.90289532293987,119.10286748329622
Ban Khai,TH2105,2013,111.38710144927536,116.7510144927536,109.1076811594203,124.76869565217389,105.44173913043478,119.88855072463767,99.29115942028986,73.94028985507246,107.57202898550726,149.2572463768116,116.7510144927536,109.1076811594203,124.76869565217389,105.44173913043478,119.88855072463767,111.10594202898552,120.80246376811593,119.64041666666667
