admin2Name,admin2Pcod,Year,GCI,GCI_1,GCI_2,GCI_3,GCI_4,GCI_5,GCI_6,GCI_7,GCI_p75
Mueang Satun,TH9101,2013,4.415611756836649,5.275778718498336,3.8512334973558016,4.446079893271205,5.373653631909105,4.9827559667499735,4.97832289127783,5.171515943838899,4.797306110662885
Khuan Don,TH9102,2013,4.702723983891399,5.599485166524535,3.808545190735671,4.259259116525373,5.037893003169561,4.21348449297058,4.992975897159035,5.2967628154446595,4.7834807151200485
Khuan Kalong,TH9103,2013,5.579073508961388,6.572306049977204,5.084453876271534,5.660648913874672,4.901767420226237,5.605374194953372,6.2419189154722305,6.0260843870811405,5.785367668696425
Tha Phae,TH9104,2013,5.177103647792332,6.4074077121236135,4.514127767543422,6.193153312528685,4.608177117911048,4.684708771951094,6.280687355675807,6.349199085653947,5.581109182622123
La-Ngu,TH9105,2013,4.406587416456672,13.614096665069317,4.485237408054546,4.6675126053598595,2.7119946518401767,4.603911331464571,5.457025481938454,5.5402677712488915,5.500257079944361
Thung Wa,TH9106,2013,4.430592581314734,6.841223109700418,4.623533230383976,4.493322049457828,2.99323378115478,5.865257858762887,5.711302740778035,5.525915159581708,4.810126937506389
Manang,TH9107,2013,6.025710588745648,9.995459672353018,5.558880415221493,5.726063465611778,3.79542588314232,6.501470260289617,6.15185923602152,6.454248766240882,6.168749752409143
Mueang Trang,TH9201,2013,4.947827353505853,4.422169670993783,4.445726646975224,5.325274865780559,3.681075717793903,6.1449002543081805,5.436006970065852,5.269855898243796,4.813205943896542
Kantang,TH9202,2013,5.1002639653470085,4.769753022172336,4.358344152816712,4.522943962644853,2.8784456494652453,5.575792426005225,6.203848144795663,6.321304796957304,4.893102377911506
Yan Ta Khao,TH9203,2013,5.645303054839569,4.714848815725513,4.976722078579185,4.717498914308741,3.8700689747513723,8.068413158164397,6.585141636416913,6.533682006617335,5.643399152188783
Palian,TH9204,2013,4.09809787916587,6.6968703220942425,4.638325966463726,4.279714431111763,3.608441798409226,6.2498625964419325,5.968382508694029,6.038273610333591,5.10348253680124
Sikao,TH9205,2013,5.705068769461432,5.33032868051015,5.474665723898565,4.956089015805103,4.385803637048422,5.985932965910615,5.787218153113545,6.615851790563276,5.55150777751215
Huai Yot,TH9206,2013,6.233260833756492,4.94764035714443,6.6952205997271665,5.316254728725462,5.687241185702817,6.921962057213984,5.879410602858503,6.738089392781126,6.046738345527503
Wang Wiset,TH9207,2013,4.7231775063322745,5.284546629537651,7.289377952789163,5.245942471690659,5.451932893051664,6.567181883214422,6.097727393618266,6.822302052650452,6.114563607951771
Na Yong,TH9208,2013,5.355929146589454,4.093562370005894,4.451301999726774,4.129053209887259,3.554393174020812,5.283555722080644,5.803736783295426,5.702849913844505,4.7782056337168894
Ratsada,TH9209,2013,7.607800975548645,4.839592278515606,7.062904377881281,5.5940351701981985,5.722419365539584,7.155035504292416,6.2194861622589075,6.512648582679646,6.404652657736512
Hat Samran,TH9210,2013,3.21735995708381,,4.52314252901555,4.188945938553657,2.542599682168986,5.735633700639746,5.160115955580174,5.757785226490981,4.4953793149031895
Mueang Yala,TH9501,2013,4.347652747168838,5.177914360722418,3.903139520645641,4.398373253844154,4.316813375890593,4.046472608318806,4.1376577746299406,3.8086526170437818,4.3494071653102635
Betong,TH9502,2013,6.211110293366458,5.489211889621365,4.411492969150981,3.281203524634041,5.408329108239087,5.737254630527048,7.07854937381766,6.314450612150082,5.734324131349187
Bannang Sata,TH9503,2013,6.374459268760101,6.3836951198651555,5.01373277734196,5.722107883537008,5.695233893388685,5.955653253286156,6.6512238933343,5.397320179013529,5.94235763554358
Than To,TH9504,2013,4.991983091158345,5.052477341728514,5.276972427059962,4.284987072561703,4.321364693827974,5.955917986007681,5.539444860253619,5.260832102963784,4.718602121883158
Yaha,TH9505,2013,5.511516489114954,7.168351994201409,5.303850284691214,5.6329915890301185,5.221230644992589,4.486292417156988,6.447080017035382,5.540608465241585,5.7785696511485956
Raman,TH9506,2013,4.101260271172272,4.524346792203748,3.629942146356268,3.8934776263635658,3.6932084299969015,3.7237765066867814,4.361337004065045,3.3620716761722833,3.984768434903443
Kabang,TH9507,2013,5.610805905632168,7.6390239415968,5.902372040357305,4.938126426575449,5.357546432016903,6.407734394893112,7.884108308643227,6.4606203629545735,6.378242838972755
Krong Pinang,TH9508,2013,5.796141075586825,6.149806506112003,5.4347261457141665,4.34320986546108,5.534773225057212,,7.2424992996168225,4.8752295171767965,5.694092585148647
Mueang Trat,TH2301,2013,4.559913710062999,5.755306218537816,3.8499492068728123,5.289723127754783,3.5904069951323936,5.540147937823064,6.346649935207871,5.105889343088787,5.200394161079672
Khlong Yai,TH2302,2013,3.0837290506897963,4.223037877667712,3.5237573799935547,2.3689715175661017,3.9350691610838595,3.0845082237437995,4.459515825977493,4.12689719645974,3.839544463910104
Khao Saming,TH2303,2013,4.84682004932211,4.913506934187657,4.554988810375191,5.538681423723326,3.9830995538578904,5.609696225260144,6.163465278696661,5.562286919993886,5.246479670308097
Bo Rai,TH2304,2013,4.90319121710508,5.629701294355618,4.200968498835417,5.4377555960508985,3.4396317935207357,5.891382786683551,6.39369874299238,5.238665821834405,5.477369925146606
Laem Ngop,TH2305,2013,5.449502418099523,4.476918716428357,5.201317604248904,6.080080556435987,4.242854940176176,5.13449749618373,7.354301139343591,6.481836691907544,5.728087111566403
Ko Kut,TH2306,2013,4.076594556494773,7.909223287437279,6.154025307411393,6.432373135689657,6.347846497581346,7.026553443149688,7.8088543047440515,7.581513091601183,6.626184814764436
Ko Chang,TH2307,2013,4.29196791903599,,5.923405364552881,6.568945028493271,4.36065001265032,6.360661670019793,7.14515935579334,7.760708884738017,6.254725193856416
Mueang Phrae,TH5401,2013,2.018377676695397,1.9475252295540153,1.8768654429622724,3.843208690711534,4.727205895806587,4.748471680568646,4.010685759569996,2.3278401218783893,3.1645646078369496
Rong Kwang,TH5402,2013,1.923686810475558,2.0737700723565773,2.2728258491044118,3.7152174694359,4.974764712987393,4.993330648583658,4.211044033478162,2.9347466668793416,3.4245070033914433
Long,TH5403,2013,2.974264429645837,3.1218630656033746,2.5854802029572785,3.527561598180595,4.954945310527408,5.354284935633854,5.011436285510457,3.5446911750472383,4.117691336600439
Sung Men,TH5404,2013,1.81109676514978,1.565345663466034,1.676772669361882,3.928309558616909,5.355693544035151,5.010570644625927,3.4928508366330915,1.9257440054772144,3.1996215857773023
Den Chai,TH5405,2013,2.1324185446767054,1.3500421496567596,,3.495387633894315,5.391356559091674,5.256393489941694,4.270275953722257,2.5293592304082297,3.844608763722821
Song,TH5406,2013,2.0648533581450748,2.1286038211618985,2.1577125747704105,3.8415849572046827,5.040708611953177,4.817372243617161,3.95234159891444,2.7593394962386237,3.3167972999518818
Wang Chin,TH5407,2013,3.3345693331515016,,3.3048188788403587,3.5137069697670795,4.412175533229052,5.488276062572893,4.849507687634967,3.62221479416415,4.232133272443045
Nong Muang Khai,TH5408,2013,1.597353576326458,1.5967341123180152,1.7575523496745011,,4.9435232589323155,4.485369145924927,3.5960977154506235,2.1956431389611084,2.980274072900394
Mueang Nan,TH5501,2013,2.1121263543969357,2.7101042790150416,2.9094777317775744,3.545889828570388,5.201276681304118,5.216798948737698,4.67669434065469,3.056614204730521,3.6857741668693027
Mae Charim,TH5502,2013,2.5808188691574245,3.1272318376158665,2.548821812132761,3.7136039498182654,5.2895363113629,5.412089548666805,4.673158618493237,3.293589641451419,4.023208163483185
Ban Luang,TH5503,2013,2.5053516434555303,2.987542853370685,2.410313330942397,3.176044201123352,4.918874350691729,5.069559316871879,4.912519830994279,3.1311436129078825,3.7739657463021943
Na Noi,TH5504,2013,2.014111833464377,2.4932555384432398,2.257996872836244,4.757802930581332,5.2786107841464815,4.7961654761395955,4.27169443290246,3.011715922735254,3.7550179527350287
Pua,TH5505,2013,2.577737284806767,2.9134422164322165,2.691640868558264,3.0044238593189267,4.6362387002562055,4.7141017682618855,3.6399178688079057,2.816749270948134,3.4668081032379363
Tha Wang Pha,TH5506,2013,2.4647268371954403,3.0554246536969596,2.7743854682238194,3.1694935508338546,4.750829308634748,4.896214274255311,3.8615364377193653,2.8914500384102744,3.569312266977187
Wiang Sa,TH5507,2013,2.021136719077645,2.4488195646198045,2.802350870424171,3.9565156128390466,4.670457721775748,4.6129380036810215,4.369274638973055,3.0904189337412706,3.4190310540911613
Thung Chang,TH5508,2013,2.717347103328464,3.0321213301060226,3.0131957330727146,,3.904715412787759,5.329133464745609,4.36798419200029,3.3333930021310527,3.7271115593305906
Chiang Klang,TH5509,2013,2.5872616749129693,2.905921463278179,3.057686661846461,3.625524187622668,4.907551442450436,4.943152908696509,3.6899969899950826,3.012437702658175,3.603581679486056
Na Muen,TH5510,2013,2.0569148025103794,2.790218621707062,3.4137117960541192,3.0262909423529005,5.059434748348963,5.27558490156533,4.5887424882009356,2.6883082337700426,3.5770962406505795
Santi Suk,TH5511,2013,2.1213559494877017,3.108616989157023,3.635872408710699,2.8641285764276825,5.303940773584043,4.859110769865337,4.4528181539428475,3.203440467986887,3.755921621935168
Bo Kluea,TH5512,2013,2.748416794708733,3.444351843240653,4.472296326270507,3.4086144019877,4.607546877578532,4.821805142358349,4.56594062126578,4.090026881535968,4.17672954168414
Song Khwae,TH5513,2013,2.6364918568953932,3.076872547776941,3.0415908462280834,,4.7796122065014535,4.708432371393566,4.3377364106953955,3.6317162145898267,3.7908636193201555
Phu Phiang,TH5514,2013,2.1118743983230104,2.8206569477989647,3.698273612765839,4.084709258239667,5.04870586838514,5.669929840363008,4.759818597768526,2.9949688958425753,3.8428380166027143
Chaloem Phra Kiat,TH5515,2013,1.835178554845146,2.747934223283752,3.691254344469024,,3.5555853595916593,4.044942771684447,3.9437580981179696,3.4215107239250715,3.3751966607149635
Mueang Phangnga,TH8201,2013,4.552795127320398,,6.479804510127973,4.306126914012846,4.327982207430835,5.163560284431344,5.119264488928228,5.880642253288868,5.223328902855842
Ko Yao,TH8202,2013,4.144977365165781,4.855738934024586,4.596967094960279,3.6614654886653466,3.6088598163226346,4.997859847303472,4.823835563921977,4.887341309026654,4.330561793590154
Kapong,TH8203,2013,5.654461341925724,,7.788978266027787,,6.5878615671980825,7.633755906085098,5.982170572266221,6.436467171914578,6.504715866865851
Takua Thung,TH8204,2013,5.246397178367548,,6.018630730459022,4.771191196962364,4.741552681908163,4.682026264636012,5.050122398765313,5.418298262484186,5.230975655879728
Takua Pa,TH8205,2013,4.128936706136862,,5.143747733725842,,4.525926986823109,4.028729455403413,4.164200566144434,5.029837275453798,4.5961344487615605
Khura Buri,TH8206,2013,6.3349076471393975,,15.359148956525267,,5.811684816949689,6.080498272752707,6.006698523046539,6.351119111637193,7.053252008960273
Thap Put,TH8207,2013,6.593977161648713,5.768042504691112,6.084382851988292,5.17564384368125,4.8200010966742255,6.223865042341852,5.245909881769495,6.0816455185967415,5.607017977723109
Thai Mueang,TH8208,2013,4.979672904123376,,6.113385574963133,5.250222218326248,4.85779724905259,4.617852173724912,5.234784547829632,5.5441635486582195,5.310534022599741
Mueang Ranong,TH8501,2013,2.8292818314343,,3.4914120794500567,2.9780253379083708,3.360494594906556,3.918817587626398,3.409897240681242,4.278157408294631,3.535967820573304
La-Un,TH8502,2013,5.1109157157357625,,4.7402871884458415,5.4121712455443065,5.828653214994943,5.569141054741516,4.354282789483047,6.768417278578826,5.6356373890173
Kapoe,TH8503,2013,4.471524312718019,,4.704641639626801,4.3130663659011095,4.999892276070296,4.789388143250303,4.1591775564250515,5.6168957677617035,4.959878524543778
Kra Buri,TH8504,2013,4.802619710052671,,7.009451010394828,5.077921787296737,6.50252270894678,3.829880072069493,5.2867666452242155,5.578568734119897,5.701264527099358
Suk Samran,TH8505,2013,5.125480682169398,,5.712431522057002,4.237918472965294,4.7108703266701735,7.350903972452743,4.6998773147370265,5.382320358644288,5.443333263057945
Mueang Chumphon,TH8601,2013,5.013294517351589,4.90565785318072,5.649476610937916,5.28742913179184,5.80308855835342,3.7270320873901515,5.338083760651108,5.8739488556989405,5.234168093718234
Tha Sae,TH8602,2013,7.328991367965636,6.184276185302993,6.769971537243792,6.407706840973493,7.412093643366056,3.8559654677230544,6.40866706710173,6.751204050300192,6.748203229764422
Pathio,TH8603,2013,7.144258952704725,6.416748219354608,6.9088841149917775,6.173855970852996,6.361960702827615,4.046779822059088,6.1875342951616785,6.189139210626171,6.33481673145022
Lang Suan,TH8604,2013,4.875431600993446,4.6469443871201666,5.4890433057388615,5.643790709373202,5.3790796712479505,5.080161194927319,5.7299068044449575,5.905263661260668,5.335869341272058
Lamae,TH8605,2013,5.099816691086814,4.599599577775157,6.771307280737984,5.924132490581507,5.7025465244372,4.1106769208276255,5.778301278448291,7.2125777336723935,5.873050557843925
Phato,TH8606,2013,5.649377216750605,,6.799470631304084,5.696269587460745,6.808907572178754,5.107617039422059,5.5100921173793695,7.466775166150819,6.4420899844136805
Sawi,TH8607,2013,5.258598345293483,5.621116537427159,6.909770969867606,6.512857519471381,6.442937337065248,5.45528775141794,5.967681132370594,7.53818242633427,6.38082620395072
Thung Tako,TH8608,2013,5.2948407012414895,5.503849866115248,7.0208041183082495,6.683511740978823,6.155774870298348,5.437994570904749,6.068274159325673,6.710533816159305,6.156771464505075
Mueang Songkhla,TH9001,2013,3.9266970876601532,5.47771957524719,3.972485219224699,4.277754740713097,3.463724918338777,4.269726759644462,4.958359955244129,3.8891174696986917,4.501384887686466
Sathing Phra,TH9002,2013,3.086069616945091,3.5576805909098126,2.2929577275656627,2.3449306552178917,2.3077981121936237,2.3349185174644718,2.814580555334313,3.16102090388843,2.794383847401379
Chana,TH9003,2013,4.346970941060902,5.1569786044066035,3.842385690826323,3.8779055666829803,3.684977776637827,4.044739925878377,4.462180816064424,4.056795244705807,4.283935939436859
Na Thawi,TH9004,2013,5.765669593058729,6.86906883528297,5.324043119279737,5.39000199848395,4.648613290917642,6.0090985762322875,6.0109167915335044,5.552354646183132,5.721834299897907
Thepha,TH9005,2013,5.160754001339209,5.98062903194258,4.76491488627992,4.947425250250195,4.420025617391049,4.535092406404916,5.001538335153262,4.3811903529554295,4.935367049482838
Saba Yoi,TH9006,2013,6.465951201131775,7.421497817669051,5.322442937258207,6.611091775408761,4.738977648363341,5.780195052208516,6.412451780888255,5.853617893031646,6.19280196762534
Ranot,TH9007,2013,2.114799738562854,1.8527286130213512,1.6446822191265118,3.4465981755979196,2.5890965977652582,1.4537927513689863,1.848602544031658,1.1528993811021286,2.1143439906573223
Krasae Sin,TH9008,2013,3.1589860619747485,3.3805514962140584,1.6348700611143172,2.9490499647547104,2.6083190874647024,2.599276929177617,1.798538985011454,1.5008217502876153,2.614072971301267
Rattaphum,TH9009,2013,5.232724701919644,6.494797174299496,4.727629552668353,5.406423746568691,4.054202159133637,4.716377231665414,5.346640537043991,4.961775831516607,5.172248085838135
Sadao,TH9010,2013,5.878781618477765,7.109982325294689,5.460991242254312,6.183422962322397,4.818907121883305,5.83839706821033,6.96199633340231,6.16401394868374,6.170667845592048
Hat Yai,TH9011,2013,4.993402407860248,6.065508491718064,4.3718067266656,4.769304888781996,3.819147185374825,4.257968459140778,5.125889443028117,4.647279341525885,4.874291331210741
Na Mom,TH9012,2013,5.686163785508169,7.3791074513978145,5.6391088946280785,5.6826908872337345,4.755174520432999,5.587027615848697,6.148099445948961,5.601047129798706,5.996224465190055
Khuan Niang,TH9013,2013,4.102019925437762,5.6510991456803765,3.898623321136736,4.556142202833928,3.370378862751784,4.211550660012386,5.1483654715105445,4.017055905192748,4.328816490556965
Bang Klam,TH9014,2013,4.445135934930196,5.970400934650499,4.38303363079781,4.998923160593491,4.0414415562463795,4.278956083978221,4.761057790630033,4.257543520826633,4.678570255329109
Singhanakhon,TH9015,2013,2.798241472477384,3.3473212635403615,2.617766951851022,2.7182306136117647,1.9435676044806818,2.147110727815335,2.4862534246693735,2.9863401742365663,2.667673007033342
Khlong Hoi Khong,TH9016,2013,5.062901173319595,6.2636524206371265,5.244606452517449,4.627174189449072,4.327159720449108,5.062542837731142,5.395021658598573,5.07111965478373,5.2270513116043364
Mueang Rayong,TH2101,2013,3.806007084205234,4.133005547103892,,4.397379990173065,3.1873770270850446,4.803123794488507,5.35124584725917,5.263865866973784,4.702730829417869
Ban Chang,TH2102,2013,3.2314522341297374,3.775405267340391,,3.785115268055599,3.1999913636598123,3.9521267466188132,4.02104148508805,4.460912560380173,3.856968719732773
Klaeng,TH2103,2013,3.9229123186015604,3.8631249781162955,4.276644678635739,5.179600904949683,3.399708807898668,4.961530570223798,5.8793284616249215,5.316089768812799,4.900659003890174
Wang Chan,TH2104,2013,4.713546090920755,4.78148829643877,,6.680680740000309,4.368040308811447,5.5177832861963205,6.768658479385999,6.556894035944791,5.747699100450576
Ban Khai,TH2105,2013,4.547286400662896,4.745234270080823,,4.672216265555308,3.243540638816418,4.757667840984381,5.58737980723409,5.569769511749529,4.919980433598603
Pluak Daeng,TH2106,2013,4.356045805628354,4.212003066223461,,5.325685056895243,3.215327756058265,4.8877221048834345,4.615464722142318,5.023345871868168,4.6403468667764525
Khao Chamao,TH2107,2013,4.706185420038498,5.047556858078264,,5.926554397835315,3.8583411410480957,5.610699946901559,7.021660609874193,6.310259548275841,5.619833075214466
Nikhom Phatthana,TH2108,2013,4.067866592274313,4.506582332347071,3.7548620482122055,4.239672805377415,2.8827937656687777,4.96272879312973,4.1995320771281905,4.982952394026017,4.410854259007729
Mueang Yasothon,TH3501,2013,1.611752761176835,1.9862046169523782,,3.277241637917423,,3.487080075095935,3.160448183316768,2.009340947435798,2.563936680063463
Sai Mun,TH3502,2013,1.7537447909430766,2.1798807904795834,,3.2275652437556652,,3.45848273557737,3.3383301452607244,2.3102444276770817,2.6169018491487908
Kut Chum,TH3503,2013,1.8002630420521593,2.3195920321546617,,3.0280273011182226,,3.3544119849963647,3.37726813561618,2.3448729801383013,2.6382138516713343
Kham Khuean Kaeo,TH3504,2013,1.5764030782508023,2.3590136710597047,,3.5805619789326726,,3.435067728137408,3.088518634525579,2.0702143541867337,2.6125140595727774
Pa Tio,TH3505,2013,1.7209060219398338,2.3584208542024507,,3.321226005797807,,3.391331162615704,3.2664422732141634,2.1650093104152073,2.63198442889149
Maha Chana Chai,TH3506,2013,1.7797405228691352,2.214406949240027,,3.101258571736506,,3.382947589442816,2.636740201582901,1.709697945667202,2.3920329283572515
Kho Wang,TH3507,2013,1.6645374526498546,2.077449731555392,,3.1183451221580927,,3.296843290592005,2.358989257561306,1.4474419819971214,2.262751709458462
Loeng Nok Tha,TH3508,2013,2.081538791330803,2.6407518120277795,,3.5691951601626157,,3.5656110750681678,3.4076892996122763,2.4277384458881435,2.945679146082545
Thai Charoen,TH3509,2013,1.9630639324822503,2.6121077250114513,,3.0112701936081354,,3.519543350363389,3.447130030387369,2.3814231163127983,2.8394066887612097
Mueang Lamphun,TH5101,2013,2.464220312088703,2.3147046349578524,2.04184404501283,,3.1216284794380664,3.8903145673061643,3.849732947519197,2.695845614210532,3.240681961702984
Mae Tha,TH5102,2013,2.968477053475892,3.9510256585806767,3.035803325997167,,3.7836472206598635,4.395232745045213,4.731479577421224,3.834955778762864,3.988065149066041
Ban Hong,TH5103,2013,3.25785322332909,2.7350075832766567,2.2213260011112888,,3.856910301934117,3.5554462567525458,3.9052410619000932,3.4551744051864466,3.5233716975189964
Li,TH5104,2013,2.3321461408818247,3.3514046392595342,2.2834075816740578,,4.113845826234575,3.866544131941,3.7390126008835094,3.2450967280874257,3.561031565404077
Thung Hua Chang,TH5105,2013,2.222112402982842,,2.0106837410406557,,4.316508134936128,4.358286712911746,4.113572105217312,3.4341960437694294,3.756839895399471
Pa Sang,TH5106,2013,3.146092721765137,2.3340317701607303,2.6911333912214395,,3.1054767637490626,3.918121074834465,4.16341082002369,3.3911268990111516,3.6253637168273247
Ban Thi,TH5107,2013,1.4691129429275611,2.0307692777898056,,,,4.4324693491565705,4.035537502701225,2.6799155381171746,3.1952546302883635
Wiang Nong Long,TH5108,2013,3.308784525177745,2.383476720541047,1.4188313186164652,,3.6182562409532935,3.5764323081908973,3.9835619130597366,3.321276408181142,3.5421595694930703
Mueang Lampang,TH5201,2013,2.9349800115593534,2.7491713186782114,2.430513704492666,2.928833289264683,4.199680267722544,4.68308965913742,4.672555337089522,3.183124163067344,3.5794746194926317
Mae Mo,TH5202,2013,3.240595039819458,2.8342786185776685,2.7992461455104567,3.4385136464548154,5.25027398027944,5.090198980025286,4.799974707236164,3.603996946253401,4.077491887626973
Ko Kha,TH5203,2013,2.9178595880524387,2.6190973804914455,2.266417919308799,2.324817458356979,3.434307625752341,4.8002131224130835,4.630384595734078,2.873138934591874,3.4519659899954864
Soem Ngam,TH5204,2013,3.183835410128514,3.7811216967203425,2.543288766075122,,3.1995338984178088,5.266317411339916,5.1587239795987445,3.246658007118892,3.8808109035867187
Ngao,TH5205,2013,2.5296950600854418,2.758572290175682,2.412569319709495,3.42214699149335,4.745736048179432,5.082335589514681,4.272258620390895,3.101642947183014,3.639797496007987
Chae Hom,TH5206,2013,2.2379594270583234,2.629565285549105,2.544387258219845,3.0043467057035165,4.952410830205608,4.8375402449969185,4.470890105247237,3.2116814500019757,3.4977545505484713
Wang Nuea,TH5207,2013,2.202403677696445,2.7040908407115856,2.419771742169694,3.3085636271826635,5.1899928968883655,4.678900676622318,4.301669960163873,3.352212176502308,3.5985266517775067
Thoen,TH5208,2013,2.1292417463448796,3.7968345269884143,2.846858024997589,2.9246710736136516,3.8164562305667755,4.7980817337678605,4.241024316519414,2.773565423673715,3.7469643094979213
Mae Phrik,TH5209,2013,2.3842480542081983,3.0993485051147083,3.6072649908217302,4.00126595847966,4.817476212884823,5.1303121168090104,4.821174403728562,3.608002685543493,4.135099861232877
Mae Tha,TH5210,2013,3.409197078132847,2.737095867936889,2.5272592177525324,2.783894408574468,4.449186152656178,5.064122278927624,4.863327880288463,2.991133474522424,3.7871324967685323
Sop Prap,TH5211,2013,2.343054377017088,2.4498180975104877,1.8398512055990295,2.542047941516264,3.064596847359105,4.443918518645859,4.46295047735788,2.838554426375665,3.4904800354871734
Hang Chat,TH5212,2013,3.084358800204717,3.0151516062861976,2.48164021529012,2.8938129696869264,2.8085069624924857,4.7062428381532255,4.669054856899283,2.909091996131017,3.427467252913551
Mueang Pan,TH5213,2013,2.8361547065354875,3.157083914263545,2.9254865381894932,3.161111393082204,4.77666864158031,4.916206641409649,4.249185902904259,3.2671600567460555,3.688220293075029
Mueang Phayao,TH5601,2013,2.0384920710512087,2.2251154107955453,1.8799607565734087,2.5085156810963807,3.978345006819493,4.311905260117,4.115797200710435,2.681981207809411,3.103595106442522
Chun,TH5602,2013,1.501851064688637,1.7858860749906336,2.015949033895314,2.542877406362275,4.126988576613298,4.627407728709636,3.250159842631238,2.185183266605514,2.7838601744950733
Chiang Kham,TH5603,2013,2.0443893682867715,2.179027471504267,2.2306982986636896,2.299453798170818,4.041145383582664,4.852197528064618,3.9222411012229728,2.551086881740599,3.1427214844483036
Chiang Muan,TH5604,2013,2.1598802786810087,2.8650755340960004,2.641629845536704,3.5922438289542944,4.389833275774729,4.450133401596369,4.084960681030632,3.319281020013175,3.5045387806136707
Dok Khamtai,TH5605,2013,1.5566776027313824,1.7302415715916768,1.940534352242367,2.4305831458960006,3.8114328900117407,4.517462722558436,3.7894285305241966,2.2579732850913588,2.855647206913643
Pong,TH5606,2013,2.511971807478357,2.9665255076850543,3.254052867692295,3.228275875458085,4.342559748206619,4.645104527873765,4.308216254016606,3.235484497769502,3.612797173659776
Mae Chai,TH5607,2013,1.7834196996029146,1.8703317397044583,1.7880842940979587,3.6386861196082596,3.858158414641533,4.4727835711866275,3.9396518552915047,2.2796690986831316,2.9177288076063874
Phu Sang,TH5608,2013,2.2995778703777057,2.395659238193584,2.081145071602386,,4.3587785100731224,4.609133585967036,4.406951037053047,2.8801458176763646,3.4147664153336064
