admin2Name,admin2Pcod,Year,GCI,GCI_1,GCI_2,GCI_3,GCI_4,GCI_5,GCI_6,GCI_7,GCI_p75
Wang Sam Mo,TH4110,2017,2.1812349859971514,2.8885795218188206,2.829372931136487,3.649909229495586,0.6832175453014744,3.5561046127114855,3.136524389190263,2.6233714885008297,3.023248143224179
Ban Dung,TH4111,2017,2.633449178997441,2.1014410652551163,,3.2151056072925726,,3.851683338577996,2.9459114806384257,2.7757942221413945,2.9404139475047772
Ban Phue,TH4117,2017,2.419371324037332,2.4929661719725313,1.9625790136831638,3.3512594238823716,4.282278776980603,4.20728499043401,3.0738956533990742,2.7506936328410836,3.0020736528308074
Nam Som,TH4118,2017,2.3188268566309924,3.2773981895283484,2.68847186370468,4.2205196208608955,4.286571733955416,5.32499807324391,4.310645549825414,3.6136618701839898,3.781848260463485
Phen,TH4119,2017,2.6392877060214324,2.070028164227895,,3.2312976474079083,,4.120746813218701,3.234144605861244,2.7666378054193035,3.0099705699061077
Sang Khom,TH4120,2017,2.6290913104842706,2.034985753166009,,3.051153376697238,,3.9005822726289887,3.1179832490646024,2.7175140991789513,2.9049705647679924
Nong Saeng,TH4121,2017,2.355563548414475,2.639967980962674,,3.0817220663980875,,3.643901467686627,3.0079679751415433,2.524328324959357,2.871053931946802
Na Yung,TH4122,2017,3.122183880283055,3.573818952328005,2.7306834393318615,4.775337728754907,4.55348354847075,5.6451911067773,4.85453792236037,4.0158054487231745,4.286771405643654
Phibun Rak,TH4123,2017,2.733115976941027,2.121180521754492,,2.9999564660592304,,3.6231579302258843,2.846709562754659,2.6768140849402062,2.8306641714757723
Ku Kaeo,TH4124,2017,2.0084827064017747,2.0577392266329873,,3.1387426223067947,,3.034029453312149,3.0766484444865716,2.483793314740984,2.6658107532685986
Prachaksinlapakhom,TH4125,2017,1.953794926296331,1.8843491854720276,1.4499055609254572,2.8039177597414056,,3.4920493918573823,2.998196673432433,2.4846949987948146,2.5922671707113394
Mueang Roi Et,TH4501,2017,1.7858833251733506,1.79644135036136,2.0168218621741807,2.708522928289388,3.5451526713848995,4.212597792647723,3.0245088355229313,2.091249711587316,2.7139567218206886
Kaset Wisai,TH4502,2017,1.4235367188313373,1.5896258227136522,1.8934006861308699,2.5318892163913413,2.760232777178822,3.1237189662574494,2.476733885371335,1.8833184811680548,2.2729929946195058
Pathum Rat,TH4503,2017,1.6914370570618904,1.713096633067553,1.9455520328024627,3.1576741776535724,3.6981684295418664,4.237764952743115,2.907586716340168,1.876176038114416,2.719787437565296
Chaturaphak Phiman,TH4504,2017,1.5719576208071584,1.665458010243727,2.004137401245229,2.928972743855015,3.5815202161631485,4.189694920555377,2.96019841011104,1.9514729971437004,2.712003994057206
