admin2Name,admin2Pcod,Year,EVI,EVI_1,EVI_2,EVI_3,EVI_4,EVI_5,EVI_6,EVI_7,EVI_p75
Mueang Tak,TH6301,2015,0.31450894896849774,0.3133875106240865,0.3314574326444002,0.44501129827310787,0.5056656364790468,0.5610518785438555,0.5383448437079378,0.4360638315649266,0.4305496770115438
Ban Tak,TH6302,2015,0.35226133878639454,0.3549465990885436,0.33154275986361287,0.4141311942819311,0.5168349214790885,0.6044011099376024,0.5642547855835852,0.40238361382457694,0.44568998900704415
Sam Ngao,TH6303,2015,0.35140621851527254,0.3922133479989965,0.3595042914532533,0.44356702725407454,0.5212364712094976,0.5598871399762997,0.5131250076105688,0.41677482850053094,0.4462656301956369
Mae Ramat,TH6304,2015,0.2401350548605901,0.3177907482224618,0.5210246259404363,0.5774332552319706,0.5557089313556486,0.5560897947483502,0.4782124041050268,0.348775967977138,0.3936983470054564
Tha Song Yang,TH6305,2015,0.35001764479643677,0.43410103316823057,0.4859887415819431,0.4798219813581113,0.5568497058610097,0.5898238162923555,0.5575328771199307,0.4144806752369789,0.4764962870661929
Mae Sot,TH6306,2015,0.22250830933916646,0.313263002456115,0.5506196064623775,0.5060567006490972,0.5317582798798558,0.5357000293297844,0.4151269486986798,0.3203386148515331,0.3704944503441082
Phop Phra,TH6307,2015,0.25157566185957597,0.28832581672189495,0.5616538260372123,0.5717765230884483,0.5223890245331531,0.48261994578020584,0.47239496701523986,0.39782542007506483,0.37890319976444364
Umphang,TH6308,2015,0.2873373412880255,0.3402388474014642,0.4418300954235945,0.6690529694087393,0.6976447997622419,0.49445820606477686,0.44769125748100896,0.38412114979129464,0.39995787131738897
Wang Chao,TH6309,2015,0.32170382210741516,0.3498267365220948,0.36451438678063397,0.4999514253815796,0.561246811778168,0.601526598945525,0.5367310977848333,0.5059886876843356,0.47479486536017373
Mueang Loei,TH4201,2015,0.36573069425200827,0.3959634141012906,,0.5254325408671188,0.5492502912678334,0.578808339262683,0.5271123671784624,0.4247074658395969,0.47213517096363483
Na Duang,TH4202,2015,0.3827564239196663,0.41074774182777524,0.26096117661828905,0.5283449308734363,0.5120285562896119,0.5833145278046646,0.5335337105118787,0.44329633803953,0.4770709188944919
Chiang Khan,TH4203,2015,0.3379074589372042,0.4061341289640258,,0.49280800591189355,0.4779290946257288,0.5673434080285885,0.5035747491590378,0.3975434863136816,0.44621375679049313
Pak Chom,TH4204,2015,0.36217067228402255,0.42984846990138414,,0.5127729683798685,0.49845545033660393,0.5433218590053926,0.4861310765385703,0.3932499467486588,0.4537264460940118
Dan Sai,TH4205,2015,0.3342072916831567,0.4231471040660895,0.737883106101454,0.5459112088786489,0.5317460382191537,0.5324931169195571,0.4801786423452913,0.3979103502616483,0.45767731150720586
Na Haeo,TH4206,2015,0.38132312112821376,0.42106621485067725,0.4289242240926551,0.5383643025710172,0.5629539767083883,0.5331643313542349,0.49184263902634967,0.399733228241478,0.4601601506272614
Phu Ruea,TH4207,2015,0.3336872692970023,0.41437361873866485,,0.5476335150758759,0.5387955884650776,0.5442122755705446,0.502828530421534,0.42791857031857405,0.4666559600874562
Tha Li,TH4208,2015,0.37166231959016377,0.41361968841950414,,0.5171273163821697,0.5096505356789895,0.5849898665478288,0.5242420410063134,0.39964993423267264,0.4694824224514116
Wang Saphung,TH4209,2015,0.38181202664028474,0.3920317547530268,,0.5233987885858987,0.4802331730735889,0.5709547773292887,0.529275280098747,0.4220088446067932,0.4710265643242964
Phu Kradueng,TH4210,2015,0.4208618456591326,0.4050656564087855,0.36228665006206856,0.5170025532955328,0.574732086551201,0.5614437564260605,0.5051886056503447,0.375771340164044,0.4735584792417626
Phu Luang,TH4211,2015,0.3813540006478156,0.34653358306009774,,0.5087943501036236,0.521975437539006,0.5621508599922708,0.5221073253135537,0.4019813869948933,0.4611635836386234
Pha Khao,TH4212,2015,0.35992796738099764,0.4128310898778489,0.33929461921548393,0.5379553805151072,0.5929308115456643,0.5914982164829554,0.5364492037598653,0.43394859178046624,0.4787460484340365
Erawan,TH4213,2015,0.3761134347952604,0.4066942115224679,0.3723620642953127,0.5528843591203307,0.6256329570737003,0.61044199578021,0.5659369018558442,0.4739037610267406,0.49570647590002914
Nong Hin,TH4214,2015,0.4043642646523297,0.3954457693420765,,0.5363187359379996,0.47365867793067795,0.5607499433423905,0.5182781173367453,0.37069802346947517,0.4647919345691027
