admin2Name,admin2Pcod,Year,EVI,EVI_1,EVI_2,EVI_3,EVI_4,EVI_5,EVI_6,EVI_7,EVI_p75
Bo Kluea,TH5512,2014,0.4230674679427516,0.3848576840014418,0.4883655181738843,0.4451844887060778,0.5372360100838875,0.48681751950952995,0.45478322680103134,0.4070848582433364,0.44897800358172435
Song Khwae,TH5513,2014,0.39334903828649925,0.34163073995700155,0.5579564589331921,0.5079049440198757,1.331302085941612,0.5354123619476988,0.49045572050353514,0.4350605193053633,0.4626572719217469
Phu Phiang,TH5514,2014,0.4060268804401459,0.41771987821742,0.35560373503754694,0.47714477930830074,0.624658426704395,0.546610798949144,0.4817965794799393,0.32270862827309627,0.4420211246727875
Chaloem Phra Kiat,TH5515,2014,0.2770994239636563,0.31840618610342997,,0.4751928817292042,0.41160024699831865,0.41375453869398193,0.3915127753769464,0.34260220762486643,0.36431553930060384
Mueang Phangnga,TH8201,2014,0.6521985782769679,0.6060192959991706,0.5726252555033297,-0.12598550814031495,0.5757270640290088,0.46198126603307843,0.509256390384689,0.49692464825283766,0.3936282017149952
Ko Yao,TH8202,2014,0.4791464518762708,0.5059787137259537,0.49657211678171964,0.38638048605965114,0.4757719624075156,0.5277722986675468,0.4389251472510189,0.44647079045032084,0.47016786580886427
Kapong,TH8203,2014,0.5943840831898867,0.6158137385279392,0.5770033223222745,0.5314969312146147,0.5323759154410803,,0.5321384725090901,0.5279793777852164,0.5469300919798543
Takua Thung,TH8204,2014,0.6903798393720731,0.4832717324330856,0.5673200302354708,1.1766235672921936,0.5044992458016907,,0.5246395382121422,0.4420459560675864,0.5675739997140967
Takua Pa,TH8205,2014,0.49306280390754714,0.5400753041642892,0.5037930090321356,0.4167121224904603,0.4499572457397787,,0.4836749552722924,0.47917544938204604,0.4853291658358572
Khura Buri,TH8206,2014,0.5283028787094894,0.581057645737823,0.5866575545228153,0.4277442659136137,0.5473863214145925,,0.5118416789609,0.5236633660051502,0.538733894842968
Thap Put,TH8207,2014,0.657352543485516,0.6069412314719457,0.5942860456725475,0.49854145383221954,0.6124879350117617,0.5851512741393626,0.5211598032617611,0.5791236852700057,0.557640092905134
Thai Mueang,TH8208,2014,0.6116686334491396,0.3613561072545201,0.5844498444306624,0.31125301238941233,0.545054005464252,,0.5161214785763817,0.4854953746489918,0.4920049883427771
Mueang Ranong,TH8501,2014,0.4177745775392629,,,,0.3998934076595596,,0.43189001519804315,0.4278347218576448,0.41479235558519295
La-Un,TH8502,2014,0.5791739891325255,,,,0.45730867053495483,,0.48962562147424676,0.4132409741480002,0.48661617717707717
Kapoe,TH8503,2014,0.43444433551879724,0.6263974643671868,,,0.45933026194462706,,0.46533755975980795,0.524536358476814,0.4957241053050799
Kra Buri,TH8504,2014,0.6158902003262179,0.615105083460062,0.629228151971527,,0.5557378169861286,0.5855348564969434,0.5227581618234586,0.5306286121841093,0.5687118333181297
Suk Samran,TH8505,2014,0.4440165467944617,0.4104706222882828,0.51597783541646,0.5132077279820194,0.4017587669841442,,0.46912564463774653,0.45981713091951676,0.48103477508383263
Mueang Chumphon,TH8601,2014,0.5073218362872428,0.5601109854736345,0.5586219349680545,0.565514725748692,0.5394705245224347,0.5561949469445259,0.5301844587763215,0.548380985158601,0.5388670443775115
Tha Sae,TH8602,2014,0.6384508372828743,0.6516281484327415,0.5907881770525171,0.6762751697756452,0.5806168726683926,0.6127650691416051,0.5621211646117501,0.5881063259097157,0.5995861310893003
Pathio,TH8603,2014,0.6641327789190449,0.6644279396119945,0.6128954511770847,0.6687006177266583,0.5716832734039052,0.6073479463247071,0.5300639279386601,0.5616973051395067,0.5994810269210069
Lang Suan,TH8604,2014,0.5160322266449062,0.5931517433399327,0.6181554333528778,0.5811104598709651,0.6057587864731022,0.5576781678556867,0.5490473663375562,0.7007579652684989,0.595995960094732
Lamae,TH8605,2014,0.5290163924544916,0.6163994990573152,0.5812549927002728,0.6385327146263333,0.638958869740452,0.5891987765877974,0.6038495532741527,0.6650753640237165,0.6041752997014366
Phato,TH8606,2014,0.5884975193397789,0.6582617783516045,0.6786957692920117,0.6393054788404062,0.5766923836532821,0.6240273868844262,0.573264371066441,0.6226152016400823,0.5991159333060582
Sawi,TH8607,2014,0.604745499507744,0.6353453879323625,0.6138820100492999,0.597440138863306,0.5985766972507854,0.5892157153376161,0.5904464789065813,0.597626682351964,0.6009363372761481
Thung Tako,TH8608,2014,0.49362449340302367,0.609775070680597,0.5267531331045521,0.6049437819273931,0.6011119304954697,0.5227917969029552,0.5908032172665644,0.626978200577233,0.5825878403905049
Mueang Songkhla,TH9001,2014,0.4180686636081918,0.5330827523428774,0.6500366028921651,0.571389215454058,0.5736315955538203,0.4996511436174207,0.5131213654026555,0.5419621049193756,0.5175908693560791
Sathing Phra,TH9002,2014,0.2925930173734354,0.32089098945446204,0.33090440983281394,0.29683749129749504,0.31266142955293214,0.3740630260510364,0.45644376324761543,0.5089729928673296,0.35556479307376954
Chana,TH9003,2014,0.4292116406015881,0.48653918644527216,,0.5074767267321678,,0.43163909030971565,0.47246942394829894,0.5232929912061985,0.47511825640271543
Na Thawi,TH9004,2014,0.6040791974175985,0.570520818298077,0.5933702954764175,0.5875406398788486,,0.5050316934824944,0.5600733373615296,0.5921250277277168,0.5662328511520399
Thepha,TH9005,2014,0.5001110730925218,0.5321244695037459,0.6111577753278084,0.545951061224528,,0.5069457579457003,0.5139606637510652,0.521846092809765,0.5191511816776511
Saba Yoi,TH9006,2014,0.6227545267524889,0.59947296895912,0.6297465828546509,0.6408657167148906,,0.5452947000984435,0.570961372364584,0.5774487927390963,0.5894520313658388
Ranot,TH9007,2014,0.2695878203244563,0.19003369660402447,0.3082180176393864,0.42594723296800213,0.32865896854994,0.294970021298851,0.19769164118845087,0.2341028328060887,0.2707592123135586
Krasae Sin,TH9008,2014,0.3799269014106228,0.39586623230126233,0.35820265249611166,0.32330032880924653,0.3577018141751274,0.28018777820517915,0.2723588686608717,0.35874950939669265,0.35357864339065354
Rattaphum,TH9009,2014,0.554332289322673,0.6109488871356367,0.596661750247339,0.5568232274628105,0.5840514392127685,0.6046291103136886,0.6022248322014849,0.6048531874499523,0.5811829932611188
Sadao,TH9010,2014,0.6595516179357496,0.6278195979034892,,0.6388058829551003,0.5768026450200272,0.6224498043885675,0.6281676215463793,0.5753756229144605,0.6258889866566026
Hat Yai,TH9011,2014,0.5477795712857775,0.5237046813190064,0.6013311519592341,0.5345436948274946,0.40868042712592545,0.5726686628754095,0.511195376405775,0.7054534497894883,0.541658634963435
Na Mom,TH9012,2014,0.6249929013794773,0.610603033348634,,0.6045825322972033,,0.5978789976736517,0.5915814420213731,0.7231214938930531,0.6247435612163312
Khuan Niang,TH9013,2014,0.42632747575993507,0.5407203492396627,0.41789455732596603,0.48734927782680126,0.4768342383702499,0.5915461767188204,0.5500192396919694,0.5716727291303851,0.5086947742932385
Bang Klam,TH9014,2014,0.5103289620872727,0.5397066095312075,,0.49817012382463166,,0.5279658785094498,0.5074549626076174,0.5942497747365375,0.5126352000488701
Singhanakhon,TH9015,2014,0.27874064965419576,0.3126615102995079,0.3689263904443427,0.26890062115791347,0.3500728343926916,0.3845094484142071,0.47590786179713124,0.5124613635845843,0.35697262682552555
Khlong Hoi Khong,TH9016,2014,0.5952915173586947,0.5740785484115104,,0.5660108682933488,,0.5665376373149168,0.5950506933294304,0.5674452735805141,0.5766079007027901
Mueang Rayong,TH2101,2014,0.4793625862972042,0.5717957270720977,0.576806807255769,0.5108544832415854,0.5424787249370348,0.5779080864144823,0.5476963669038826,0.5175555914528869,0.5542804259293613
Ban Chang,TH2102,2014,0.46785438230574095,0.5225844595116925,0.4965213060754743,0.43570243467045416,0.5110401484710905,0.5292967446252914,0.5183414707300134,0.4826133299008547,0.4998396512474374
Klaeng,TH2103,2014,0.5448196815562522,0.5747202343584187,0.5799178871928146,0.5804226886862968,0.5455985329087736,0.5731142970453957,0.5290091982708371,0.49815405594316114,0.548440679680785
Wang Chan,TH2104,2014,,0.6475118539263462,0.6631645145968033,0.6338774770131324,0.6320220083435943,0.6247553745666193,0.5688370720029379,0.5466799609444203,0.6062143398335476
