admin2Name,admin2Pcod,Year,Tot_Prec,Tot_Prec_1,Tot_Prec_2,Tot_Prec_3,Tot_Prec_4,Tot_Prec_5,Tot_Prec_6,Tot_Prec_7,Total_Precipitation
Yaha,TH9505,2012,,,,,,,,,
Raman,TH9506,2012,138.04881286621094,110.62891614437105,123.79966831207275,160.57526111602783,252.85822939872745,194.51136982440948,145.07445788383484,660.5247073173523,1786.0214228630066
Kabang,TH9507,2012,,,,,,,,,
Krong Pinang,TH9508,2012,,,,,,,,,
Mueang Trat,TH2301,2012,396.7371261243422,312.17798792185584,686.746189143956,475.16757842442473,698.5288390640061,282.2503087752688,258.15096856007534,34.0211798719751,3143.780177885904
Khlong Yai,TH2302,2012,,,,,,,,,
Khao Saming,TH2303,2012,395.12759621983895,278.7214546413922,601.0449953461354,431.4617153069718,601.2410142539247,285.274141371233,258.2467292318017,36.20511621523742,2887.322762586536
Bo Rai,TH2304,2012,325.1905261399669,231.6227216622138,525.7756052546348,375.8166147570456,500.9409185978674,246.9842416972499,274.013837212901,46.83485302863582,2527.1793183505147
Laem Ngop,TH2305,2012,450.2406911849976,327.1989631652832,704.8187046051025,450.5100317001343,777.76598072052,321.0755100250244,291.0711297988892,32.609381675720215,3355.2903928756714
Ko Kut,TH2306,2012,,,,,,,,,
Ko Chang,TH2307,2012,,,,,,,,,
Mueang Phrae,TH5401,2012,396.500206468559,103.07003773561856,211.0431345056104,115.3065813211938,276.8889315787919,80.94516654053197,21.053134645849426,3.016989929312476,1207.8241827254676
Rong Kwang,TH5402,2012,363.4114934567079,97.65912123796042,236.03912098140344,137.83254045668346,287.9450600296159,70.40297317440836,11.522724210855705,26.192435194614998,1231.0054687422503
Long,TH5403,2012,395.9259230101981,145.92183504308142,206.54679095963152,135.230618366381,330.3888865680229,89.34249021367329,31.22178333706972,5.762916894220724,1340.341244392279
Sung Men,TH5404,2012,394.7654070454716,131.48652587033027,220.21220620995743,102.83329565123056,285.0101768295434,83.6785961274504,18.60132468517866,4.005601466270924,1240.5931338854332
Den Chai,TH5405,2012,452.892136484107,163.58474973770933,252.0714497024564,112.9725886154885,310.6935269916968,83.16826718257569,24.64965308178736,4.53988117079495,1404.572252966616
Song,TH5406,2012,343.6938336486295,102.66660159861549,201.60285571129367,179.61347115780475,295.77188924431096,73.9559077638141,1.731296534368978,45.80738284919389,1244.8432385080312
Wang Chin,TH5407,2012,436.0299601554871,214.5080337524414,210.764741897583,132.8868532180786,349.772855758667,86.79076957702637,47.68955087661743,0.0,1478.4427652359009
Nong Muang Khai,TH5408,2012,369.7111408649736,100.52273706114217,231.59737879303609,123.88608359075654,281.7600213266482,76.15706600808792,22.405539889244515,5.838485211323781,1211.8784527452128
Mueang Nan,TH5501,2012,293.8040242484638,92.14078471547082,215.8110408737546,158.33694821652915,246.2078374079296,53.88867212931316,18.405114037649973,36.31537684400876,1114.9097984731195
Mae Charim,TH5502,2012,,,,,,,,,
Ban Luang,TH5503,2012,271.0610102415085,74.0218300819397,201.995041847229,174.38582754135132,312.8170750141144,55.16469383239746,13.330013751983644,52.36405897140503,1155.139551281929
Na Noi,TH5504,2012,305.6193681955337,119.3479392528534,236.4588613510132,123.98773384094238,267.41656947135925,63.49265241622925,35.35301876068115,7.071291923522949,1158.747435212135
Pua,TH5505,2012,240.6087737083435,111.45320796966551,215.3247516155243,271.185359954834,241.2857122421265,83.96497583389282,36.32301330566406,52.40164470672608,1252.5474393367767
Tha Wang Pha,TH5506,2012,,,,,,,,,
Wiang Sa,TH5507,2012,308.0361479607068,97.8954153595338,218.23841714186776,145.0964864529389,262.6802276493912,52.97702894264593,17.809842119315512,32.07346658223777,1134.807032208637
Thung Chang,TH5508,2012,,,,,,,,,
Chiang Klang,TH5509,2012,272.7594380378723,85.00920486450195,212.36837911605835,235.7341752052307,236.70984172821045,81.72872161865234,25.74823760986328,53.09287071228027,1203.1508688926697
Na Muen,TH5510,2012,,,,,,,,,
Santi Suk,TH5511,2012,,,,,,,,,
Bo Kluea,TH5512,2012,236.47535395622253,148.0111002922058,227.5523285865784,287.4515075683594,220.91078853607175,67.95468235015869,50.27202987670898,44.06564331054688,1282.6934344768524
Song Khwae,TH5513,2012,,,,,,,,,
Phu Phiang,TH5514,2012,,,,,,,,,
Chaloem Phra Kiat,TH5515,2012,236.47535395622253,148.0111002922058,227.5523285865784,287.4515075683594,220.91078853607175,67.95468235015869,50.27202987670898,44.06564331054688,1282.6934344768524
Mueang Phangnga,TH8201,2012,,,,,,,,,
Ko Yao,TH8202,2012,,,,,,,,,
Kapong,TH8203,2012,,,,,,,,,
Takua Thung,TH8204,2012,,,,,,,,,
Takua Pa,TH8205,2012,,,,,,,,,
Khura Buri,TH8206,2012,,,,,,,,,
Thap Put,TH8207,2012,,,,,,,,,
Thai Mueang,TH8208,2012,,,,,,,,,
Mueang Ranong,TH8501,2012,,,,,,,,,
La-Un,TH8502,2012,,,,,,,,,
Kapoe,TH8503,2012,,,,,,,,,
Kra Buri,TH8504,2012,,,,,,,,,
Suk Samran,TH8505,2012,,,,,,,,,
Mueang Chumphon,TH8601,2012,182.6268916130066,208.1644105911255,149.6550362110138,109.4171018600464,136.13976860046387,240.4771523475647,341.3365631103516,451.95144271850586,1819.7683670520785
Tha Sae,TH8602,2012,,,,,,,,,
Pathio,TH8603,2012,,,,,,,,,
Lang Suan,TH8604,2012,,,,,,,,,
Lamae,TH8605,2012,,,,,,,,,
Phato,TH8606,2012,,,,,,,,,
Sawi,TH8607,2012,,,,,,,,,
Thung Tako,TH8608,2012,179.21172972085697,237.15277377369387,134.18652764466364,131.2389495941564,108.58660024297876,202.4464686784308,324.5275756066173,366.1327662818711,1683.483391543269
Mueang Songkhla,TH9001,2012,83.43676841259003,59.66949939727783,86.87763142585754,106.65494513511658,130.90399980545044,221.7372498512268,215.52810382843015,586.1384344100952,1490.9466322660446
Sathing Phra,TH9002,2012,85.59374364044355,41.68276722534843,74.81822989557101,74.44030984329142,103.19868797322978,239.80856379737023,301.4030786856361,594.8472875019779,1515.7926685628686
Chana,TH9003,2012,112.932035446167,79.28989334901173,94.9478745063146,119.66605162620544,161.97502779960632,222.65587043762207,185.0185605684916,472.9918524424235,1449.4771661758425
Na Thawi,TH9004,2012,,,,,,,,,
Thepha,TH9005,2012,86.36832732746838,79.77790698030529,100.10616804050244,118.7380935402445,154.31688488493342,181.23648452153108,171.05947580513725,491.5842324745848,1383.1875735747071
Saba Yoi,TH9006,2012,,,,,,,,,
Ranot,TH9007,2012,93.57801838585326,42.03777164703656,71.35613587984194,94.6739782773086,110.56526927890056,209.49284193968583,321.3305142535272,574.1895964619922,1517.224126124146
Krasae Sin,TH9008,2012,87.9569981098175,41.15845940113067,73.51620371341706,75.92776684761047,103.28414182662964,235.0632863998413,296.10951976776124,578.452801322937,1491.4691773891448
Rattaphum,TH9009,2012,103.80000716594228,69.72197362686461,101.31887367796482,95.4603882178926,129.99206647914755,202.7230065274657,214.38638953744325,435.6284345325671,1353.031139765288
Sadao,TH9010,2012,142.1061155796051,109.94150257110596,130.70242595672607,139.55415844917297,312.73786449432373,233.4410672187805,206.5736117362976,257.18968963623047,1532.2464356422424
Hat Yai,TH9011,2012,83.43676841259003,59.66949939727783,86.87763142585754,106.65494513511658,130.90399980545044,221.7372498512268,215.52810382843015,586.1384344100952,1490.9466322660446
Na Mom,TH9012,2012,,,,,,,,,
Khuan Niang,TH9013,2012,96.94970903953426,60.678771462955226,87.63853431446402,90.4812210408872,116.34320888875192,207.9785746184819,212.99363436783105,490.91823392733335,1363.981887660239
Bang Klam,TH9014,2012,,,,,,,,,
Singhanakhon,TH9015,2012,90.4875831604004,55.56209421157837,78.6848133802414,79.12126445770264,110.1544246673584,219.16322231292725,207.91993618011475,536.9772129058838,1378.070551276207
Khlong Hoi Khong,TH9016,2012,,,,,,,,,
Mueang Rayong,TH2101,2012,230.54918911845184,142.42537490711655,196.03452831645345,94.68071691795836,384.8049236813257,260.4108239855877,148.87162911891937,32.08943938931753,1489.8666254351303
Ban Chang,TH2102,2012,255.6932549343314,130.5062492432133,171.02073042751638,83.65014560991716,363.1529439403165,264.41761134362986,163.56369802669812,37.18295036644064,1469.1875838920637
Klaeng,TH2103,2012,268.8561731872859,247.86904791456007,371.0649804831385,231.4556224758809,474.9658004666543,275.3183299212398,161.10692853298224,26.675201750979145,2057.3120847327205
Wang Chan,TH2104,2012,231.25256893572205,229.53548745380667,292.8491913185484,176.0938716589124,456.125380225853,276.7037219841896,146.95675642450556,29.41638826185877,1838.9333662633967
Ban Khai,TH2105,2012,220.6429106786572,182.1723190253517,252.73007694696685,134.5469234057341,414.1796470260872,243.8621393011239,157.1279686500655,30.11466178761938,1635.3766468216056
Pluak Daeng,TH2106,2012,204.83900752753024,162.05974243879322,221.3393940675259,141.0756621941179,439.3385778583587,234.43984289333227,164.06540826216343,38.97372368425132,1606.1313589260733
Khao Chamao,TH2107,2012,221.29675571423292,234.55930593860748,314.5153046770868,211.184109100458,474.1632369185984,247.3460342434758,161.62812814123646,32.60569615524677,1897.2985708889428
Nikhom Phatthana,TH2108,2012,223.21427885145388,139.7340627694621,200.12511073852772,109.48279327218502,372.7148952065319,241.61379948378317,151.55816408743215,33.66185281952885,1472.104957228905
Mueang Yasothon,TH3501,2012,263.7340151833522,155.56647895542443,186.5023057848925,253.70895613166215,252.4580477605344,79.23186610813524,15.786001683125791,0.7608638064506695,1207.748535413577
Sai Mun,TH3502,2012,266.70212982651555,166.3132597387843,180.99160787966176,243.7193343312428,239.8707806124717,70.70380585782135,18.960118991853317,0.0015922856481769,1187.2626295239988
Kut Chum,TH3503,2012,242.37976797650975,182.8168291817389,184.3739738546071,247.72549371251,237.7230326215053,55.02144321124756,15.91638606987279,0.0074340538545088,1165.964360681846
Kham Khuean Kaeo,TH3504,2012,247.9007399552165,176.03661512998193,199.4565035230973,278.1940112719816,293.49633748322526,70.73701521917106,28.56812230923597,1.4047969106521478,1295.7941418025614
Pa Tio,TH3505,2012,248.6351971644372,183.8715201997069,188.6831827227914,242.74431563038752,286.1307304849755,68.76045741929993,20.393198983577022,1.7349367627989905,1240.9535393679744
Maha Chana Chai,TH3506,2012,244.29025749876877,174.70038558407103,195.8008578795972,286.2993004234977,307.1454586573614,66.7699368248124,23.651021396388177,1.0873293323102204,1299.744547596807
Kho Wang,TH3507,2012,252.4839601528505,175.8553216003797,193.89348944828347,283.5488562218711,338.051301151238,58.971310701835584,22.865061498409883,0.0,1325.669300774868
Loeng Nok Tha,TH3508,2012,215.84958277195355,202.2114715606584,201.2436937351904,263.46160782461,210.184598409366,33.06486435100679,14.68115689904581,0.0,1140.6969755518307
Thai Charoen,TH3509,2012,237.85030523627185,196.02783108885225,193.67182510708636,267.4823832087017,223.42712852972983,44.38099939416389,19.281311573611724,0.0,1182.1217841384178
Mueang Lamphun,TH5101,2012,222.23931914276915,79.96751208311406,142.49919483468133,155.29280501630538,256.3264993387608,124.4133218848108,33.029050914562426,36.17038936636156,1049.9380925813657
Mae Tha,TH5102,2012,211.3190188407898,79.3727457523346,138.06873512268066,124.16764092445374,237.12494945526123,118.39425373077393,32.15962314605713,31.50670599937439,972.1136729717256
Ban Hong,TH5103,2012,258.90293557215966,81.63057461273976,100.7662735511095,108.5239567243136,232.56642486865707,118.44610125468328,42.77217860099597,34.451737995636776,978.0601831802958
Li,TH5104,2012,304.912432773808,76.51456959586224,103.8526611348899,71.7469939886274,283.393231542043,98.38674210452432,58.12985648111727,21.98737899749784,1018.92386661837
Thung Hua Chang,TH5105,2012,306.8036651611328,87.62876033782959,111.81233406066896,72.51493787765503,298.3420481681824,100.4558219909668,84.92789077758789,6.162345886230469,1068.647804260254
Pa Sang,TH5106,2012,222.0527806484452,77.63797033833374,113.18130457236524,137.52746861590566,247.11444858266708,124.21494327245787,24.39736417391929,28.42474224866319,974.5510224527573
Ban Thi,TH5107,2012,265.1524142195539,85.17758364793733,151.030342350355,171.93145852437834,261.8149038012436,136.1148827389973,36.45446896087833,67.20663242572691,1174.8826866690704
Wiang Nong Long,TH5108,2012,248.90997187629415,77.14959581859449,109.9241817671591,142.3032439691234,212.34911313855832,113.06474436640116,34.24855307134658,28.773380987307167,966.7227849947844
Mueang Lampang,TH5201,2012,271.3601071954689,93.28055683008644,147.1710481645562,140.84488859464284,301.2104360942005,105.21588637944102,23.86371975622724,44.64099765825853,1127.5876406728817
Mae Mo,TH5202,2012,342.384222906144,95.7430066182965,164.5816139451793,155.55976727360584,344.0920060902345,100.85014921133634,27.82497188302337,33.698771810922466,1264.7345097387424
Ko Kha,TH5203,2012,330.56140716596286,133.05184402481012,114.93351410281068,88.66044243510201,268.5410112488858,101.47911700098298,32.22410908748162,26.433987700299763,1095.8854327663355
Soem Ngam,TH5204,2012,394.78331685066223,143.97382307052612,106.17132222652435,66.62568163871765,273.7568562030792,113.353853225708,63.604382038116455,7.436169624328613,1169.7054048776629
Ngao,TH5205,2012,362.1146478383519,95.39911031942329,182.9179444162667,155.36708812049434,313.8211248249951,96.07573923018224,21.56641672537925,57.07861446801685,1284.3406859431095
Chae Hom,TH5206,2012,319.18552947389907,77.042373287505,157.45950956621033,158.6344844684509,289.63959507089885,91.29324086507162,37.46463681188759,57.87707555006093,1188.5964450939844
Wang Nuea,TH5207,2012,293.10353211985944,88.33519433380006,174.33055227151328,189.57384369461835,269.89577357840926,120.25591776597804,40.19481205110484,61.77317658820452,1237.4628024034878
Thoen,TH5208,2012,375.11318254470825,142.23209261894226,117.66822695732117,75.7526421546936,379.3419108390808,118.76762104034424,35.468810081481934,24.577486038208008,1268.9219722747805
Mae Phrik,TH5209,2012,375.11318254470825,142.23209261894226,117.66822695732117,75.7526421546936,379.3419108390808,118.76762104034424,35.468810081481934,24.577486038208008,1268.9219722747805
Mae Tha,TH5210,2012,323.01786913330767,149.81647364023218,146.0773693082562,117.37346732113735,308.83167928720576,105.80395760545768,44.40120363307286,10.484621432172249,1205.806641360842
Sop Prap,TH5211,2012,447.7381829664869,184.3442903254497,122.52184635426028,88.34066399477295,304.301177068282,103.3496697888536,45.51837173356848,9.78294940267579,1305.8971516343497
Hang Chat,TH5212,2012,250.58570327745915,91.25985022850878,130.45401473350077,113.98740699482224,273.58307538775045,96.20732183482173,14.395330429935544,56.14500193505757,1026.617704821856
Mueang Pan,TH5213,2012,334.87526512146,74.93960475921631,169.30220460891724,160.48766803741455,315.89761209487915,107.44578742980956,39.88576412200928,51.38822650909424,1254.2221326828003
Mueang Phayao,TH5601,2012,270.0716243898399,87.80058266089476,182.2479524871001,201.74392017341705,283.3708248605789,89.23829162205136,35.67944780557233,66.38233281643393,1216.5349768158885
Chun,TH5602,2012,301.7149885392484,85.12294666335994,247.65226668340196,221.7882801875224,282.2197972275506,77.71172057742561,67.33363035699989,48.98670034592102,1332.5303305814296
Chiang Kham,TH5603,2012,304.6114755719047,86.73432737687322,269.5735965351244,213.90540032536248,276.5697990947193,76.46884120816452,84.9339359305626,26.26810663173124,1339.065482674442
Chiang Muan,TH5604,2012,268.7234273859735,77.13875048259307,221.23770715499063,177.67525370727628,329.3988419510204,52.91332288888785,25.90168592351428,63.78652193419327,1216.7755114284494
Dok Khamtai,TH5605,2012,289.13766710315,86.09782941830466,207.1703507696461,195.19729669817497,291.9877824176071,72.45785828013706,36.10058354057817,70.53816520301704,1248.6875334306155
Pong,TH5606,2012,278.7874970627017,87.74497932956243,231.5543529762265,191.23524309694764,310.0845960574224,52.23222188667083,35.126781391600765,77.87661389509836,1264.6422856962308
Mae Chai,TH5607,2012,294.8403005940097,94.27375660792931,203.14491634235517,230.9817274763867,279.51315218718736,96.70418165647068,66.18742257731778,28.614738855828765,1294.2601962974854
Phu Sang,TH5608,2012,306.44128962942585,90.52269551486874,289.9477953274912,223.3947366763118,272.32875592612896,85.83225253274207,76.6713840140148,22.247956027155336,1367.3868656481388
Phu Kamyao,TH5609,2012,270.99162826760795,92.16621338797142,200.17733841937985,216.31792277163208,282.7382832031984,80.75341158319307,30.00913365005138,72.18915688598551,1245.3430881690197
Mueang Phichit,TH6601,2012,199.4878788967733,104.6053341270457,181.5689586147144,165.4258570591988,395.8103192950491,89.28453612975159,43.96549266029289,8.801467129681434,1188.9498439125073
Wang Sai Phun,TH6602,2012,184.110369682528,101.498472539843,179.78653740321386,171.54320296774742,360.31885310467607,88.2898578816566,34.323069604140684,7.63629764145699,1127.5066608252623
Pho Prathap Chang,TH6603,2012,175.97733710982016,97.63336863671668,171.39228189298657,133.42245465254058,388.3716022483972,107.74800805294342,36.962845234112656,7.3620510923375315,1118.8699489198546
Taphan Hin,TH6604,2012,165.42633622708829,103.54366293974432,180.9809100652349,124.98988293867934,336.6706108534079,106.28646181296445,38.1980148756009,6.6743224403928565,1062.770202153113
Bang Mun Nak,TH6605,2012,154.37145360530917,137.2433560715508,183.67819153921943,90.46036870560344,317.84827514972886,118.4940507812949,41.98062873910207,6.225522800538257,1050.301847392347
Pho Thale,TH6606,2012,165.55781675618178,122.8855435731276,150.13794618684892,103.32612365914235,337.9700200518545,115.57459805691812,47.21859961889693,6.334026785272605,1049.004674688243
Sam Ngam,TH6607,2012,200.21886428864585,115.80078645936209,159.7354719489336,146.09761683649535,371.0120408261959,118.7038764691246,38.18283936455703,11.2559477482861,1161.0074439416005
Tap Khlo,TH6608,2012,173.571335602451,119.48754678209578,212.3258117212532,122.65544155012424,346.21462021563224,86.05518800461472,40.76477917158576,7.522304920626303,1108.5970279683834
Sak Lek,TH6609,2012,226.8962308860544,118.2735985812791,169.59993438233246,180.87039304029588,399.3763671846252,85.94002188611312,28.114255355195013,8.562234043137588,1217.6330353590329
Bueng Na Rang,TH6610,2012,170.1209024618654,89.97298449189057,145.17822414631937,123.5657177256603,367.319369578268,120.0902785016976,37.78796826783348,7.045948355162845,1061.0813935286974
Dong Charoen,TH6611,2012,161.624878168588,139.4484148239957,211.2562096379152,89.12487425124664,346.5402919016082,108.4788619379253,42.08684880167864,5.586451237583596,1104.1468307605412
Wachirabarami,TH6612,2012,218.83915299094588,141.8497202435255,165.44073237115617,143.62992220432076,355.3978368785193,122.91395885340064,40.65448629749239,12.63210155853141,1201.3579113978922
Mueang Nakhon Pathom,TH7301,2012,123.9735793557752,104.65562740799218,150.005043418434,97.7460249511726,365.2472747542158,289.16690577184403,119.4502246982546,11.802113808663805,1262.046794166352
Kamphaeng Saen,TH7302,2012,119.87401416181964,82.24843901408377,134.51974503749432,91.45211802574592,352.3177174399703,273.4725606901428,124.86579739931722,19.39229661737026,1198.1426883859442
Nakhon Chai Si,TH7303,2012,120.9646308684601,112.4756187304832,189.4743461114429,134.76025360561965,387.97285659532565,309.5068093626388,171.09279006297055,26.0811006602119,1452.328405997153
Don Tum,TH7304,2012,119.32579357352036,103.48854233914577,168.21163495114988,110.19576238545795,354.19669825278675,290.3418773196688,149.50472381130965,19.492767977234504,1314.7578006102738
Bang Len,TH7305,2012,98.98898332168702,91.11071958578644,160.83065291201513,110.79369817042956,359.2970212193021,250.0720169130852,154.13728314418512,19.38888406072539,1244.6192593272158
Sam Phran,TH7306,2012,136.31543967589812,124.48498547584884,200.026583862061,153.49362754639003,418.8204891450157,329.8743397543743,174.10272918446103,40.51273098755533,1577.630925631605
Phutthamonthon,TH7307,2012,112.044350800744,121.35741993433022,211.28808359582732,147.74293973560793,403.8916946089412,311.60940932193427,172.38909490654262,27.06232335998351,1507.385316263911
Mueang Krabi,TH8101,2012,,,,,,,,,
Khao Phanom,TH8102,2012,,,,,,,,,
Ko Lanta,TH8103,2012,,,,,,,,,
Khlong Thom,TH8104,2012,,,,,,,,,
Ao Luek,TH8105,2012,,,,,,,,,
Plai Phraya,TH8106,2012,,,,,,,,,
Lam Thap,TH8107,2012,,,,,,,,,
Nuea Khlong,TH8108,2012,,,,,,,,,
Mueang Phuket,TH8301,2012,,,,,,,,,
Kathu,TH8302,2012,,,,,,,,,
Thalang,TH8303,2012,,,,,,,,,
Mueang Phatthalung,TH9301,2012,68.50007237260154,63.51768027435948,90.35625591274784,74.40765283253683,123.9186515945254,253.23030009173164,330.07458805456395,652.6360606960695,1656.6412618291365
Kong Ra,TH9302,2012,69.60312958173854,81.40955153588325,96.36852655359492,87.65095395170232,116.12653431328395,244.86565249453307,273.3561505809907,581.9904255815732,1551.3709245932998
Khao Chaison,TH9303,2012,80.28629007872648,76.46040586940681,98.48930426488948,86.62448824407682,123.3824809707502,233.13361146564057,290.82455009079507,601.3006649584039,1590.5017959426896
Tamot,TH9304,2012,101.79023361206056,89.44198262691498,118.47041535377502,106.08726453781128,131.70225858688354,221.7445113658905,230.2815413475037,507.9537048339844,1507.471912264824
Khuan Khanun,TH9305,2012,96.8197494227096,65.38747833650739,102.409548509509,97.23188854269564,153.10859402993685,219.3281386762188,313.00439101214374,612.2247248437087,1659.5145133734295
Pak Phayun,TH9306,2012,98.45205846920588,63.8200029549503,95.28883202534324,91.28963198654964,118.31782051001592,220.3394384216544,242.40869447935265,550.9121965903635,1480.8286754374355
Si Banphot,TH9307,2012,82.42233852851085,72.534225048163,120.37378394298062,86.28107799016512,170.29837422493176,244.50512085205463,333.30296296339765,677.323052736429,1787.0409362866326
