admin2Name,admin2Pcod,Year,EVI,EVI_1,EVI_2,EVI_3,EVI_4,EVI_5,EVI_6,EVI_7,EVI_p75
Khlong Yai,TH2302,2012,,,0.4244340975828319,,,0.4333031026115365,0.3258193067927111,,0.4160750179892276
Khao Saming,TH2303,2012,,,0.5763121063094447,0.5013499008737581,,0.5041592916066743,0.4921949367440925,0.292431137572045,0.4986246789777099
Bo Rai,TH2304,2012,,,0.5894206596426849,0.6399741524353971,,0.5315905668034145,0.5147515211779063,0.4818844507242862,0.5261202026453929
Laem Ngop,TH2305,2012,,,0.1241327254090069,0.5336092114349378,,0.5282380727859934,0.5044475249935105,0.3508125684734994,0.5175266361684302
Ko Kut,TH2306,2012,,,0.6214327901341309,0.4717752214239731,,0.5430072036558449,0.3253127591864649,,0.5469388782977279
Ko Chang,TH2307,2012,,,,0.5778374482762794,,0.5450524334663079,0.5198609908278828,,0.5302704975309672
Mueang Phrae,TH5401,2012,0.3050632496975699,0.4089412512777449,0.3145888392744044,,0.470157738144138,0.4830888345087145,0.3490339444205616,0.2443301748300416,0.3756751915480673
Rong Kwang,TH5402,2012,0.3339908824486473,0.4119366048288888,0.4499982765627626,,0.4666765145251709,0.431321931432907,0.369656717930332,0.2929703669976085,0.3823858893364639
Long,TH5403,2012,0.250640974498883,0.509656525519693,0.5192170855233994,0.5714356106136438,0.5568686124655019,0.5147990398562481,0.4221500878839709,0.3420046999821144,0.4265226711991774
Sung Men,TH5404,2012,0.2428479388489656,0.39280568875545,,0.4432404360909284,0.5100862925770914,0.4737143191662842,0.327904443144496,0.2414562512465773,0.3765789480850898
Den Chai,TH5405,2012,0.3021524201938791,0.341979839593073,0.512402502445666,0.4906404913771695,0.5095701088501333,0.4603189646584485,0.3741083852057691,0.2593712451878043,0.3926649001886768
Song,TH5406,2012,0.2996068892282887,0.4089365125100372,0.4371178284871387,,0.4666123318447126,0.4222629007534984,0.3818466187488383,0.2931338463493716,0.3731995639543006
Wang Chin,TH5407,2012,0.2475256847843755,0.6786820330788162,0.5057139219529009,0.5243662614360167,0.5750965030388345,0.5077280404969734,0.4418299822503057,0.3468622111630412,0.4240114070828848
Nong Muang Khai,TH5408,2012,0.3000960880289628,0.341680277798584,0.3201534765535067,,0.4490039306500032,0.4045242564870872,0.3360841212317993,0.2730833103802534,0.3492233557998614
Mueang Nan,TH5501,2012,0.4391099152529043,0.4068875816092646,0.4047220870365993,,0.4813502219903878,0.4601284515433649,0.4098506506532449,0.2865569891735309,0.4069697897814513
Mae Charim,TH5502,2012,0.4317641087552439,0.4535641486605051,0.3534750057044111,,0.5242955856099567,0.5328864480640338,0.4462445833166898,0.3658588340739994,0.4474043193018354
Ban Luang,TH5503,2012,0.4160604316533608,0.4410435110994253,0.4283330189227817,,0.556125485257023,0.4750130094630192,0.4566372375568409,0.2956593892350944,0.4111003208759359
Na Noi,TH5504,2012,0.309700100033246,0.4025306610638108,0.3412617394167791,,0.5066994743695351,0.4439100209033863,0.3816261195952383,0.3127052141307433,0.3764289671763435
Pua,TH5505,2012,0.4323376285207618,0.401426673051022,0.3207574607209515,,0.4662919868239837,0.4167774411184504,0.3529446596323081,0.3511431518908755,0.3999889010886233
Tha Wang Pha,TH5506,2012,0.3911959952286684,0.3819325670173519,0.3745385245297339,,0.4665910187169947,0.4079458193877557,0.3730356593909644,0.3357550605115243,0.3913681746512782
Wiang Sa,TH5507,2012,0.3868836958136157,0.3993297870353029,0.4174976895133235,,0.4689370588445221,0.4441960173278536,0.3927735440063372,0.2896304338759885,0.3925576430841168
Thung Chang,TH5508,2012,0.4324818010540833,0.3891698316452161,0.4870509798810744,,0.4837105984451004,0.4917578154916084,0.3871596651196707,0.3898672946192223,0.433201794966441
Chiang Klang,TH5509,2012,0.4430345859146281,0.3697187964972712,0.3643786812760773,,0.4499712748631725,0.3918686920021459,0.3483457072816682,0.3521553572328099,0.3954871928229009
Na Muen,TH5510,2012,0.3270503742701421,0.6145958031376035,0.3162137511231677,,0.5363134850173747,0.4653045325748209,0.3992275462308494,0.2544093498848916,0.3693410273970879
Santi Suk,TH5511,2012,0.3997779304385779,0.4039893883655434,0.3393573883170443,,0.51403917754665,0.4555077563040758,0.3812281600970115,0.3504149211567418,0.4122671221354533
Bo Kluea,TH5512,2012,0.4646110471787424,0.5094041416699409,0.5109219993397512,,0.519406907412511,0.4971535685804223,0.3981134822888012,0.4112997402262798,0.4594308441610636
Song Khwae,TH5513,2012,0.3629777037023466,0.4097760427413137,0.4187199828458349,,0.5399079365784969,0.5231919358476907,0.457899530406718,0.41659862342243,0.4546224269447756
Phu Phiang,TH5514,2012,0.4568858370922091,0.4299401432003942,0.373017709628647,,0.4861507846497506,0.4788848080526896,0.4192951293716003,0.295885634632043,0.4217624648915796
Chaloem Phra Kiat,TH5515,2012,0.3264158523596527,0.498092551398994,0.5156428718677386,,0.4436535668523073,0.3985733584982381,0.3600659388271922,0.3425673160969035,0.3755640510078664
Mueang Phangnga,TH8201,2012,,,0.468628491564914,0.5343555675602437,,0.4448503497146361,,,0.5114764021036942
Ko Yao,TH8202,2012,,,0.4025035106432582,0.3811215403671347,,0.5326222346450757,,,0.4675119060176324
Kapong,TH8203,2012,,,0.5803132063356811,0.5764119166210386,,0.5145406083557372,,,0.5434140137854984
Takua Thung,TH8204,2012,,,0.5150117498925554,0.4806698138873927,,0.5267129625279818,,,0.5082764495654997
Takua Pa,TH8205,2012,,,0.4831778955868792,0.4859095053857905,,0.4287838356650078,,,0.4729680690734802
Khura Buri,TH8206,2012,,,0.5399779157267508,0.5542964553335472,,0.6686528965926952,,,0.6577439946109208
Thap Put,TH8207,2012,,,0.5240383323062494,0.4964326614588305,,0.6502413423196902,,,0.5697202304429585
Thai Mueang,TH8208,2012,,,0.5112002349868427,0.5322512445627264,,0.4809119830216525,,,0.5052938624306081
Mueang Ranong,TH8501,2012,,,0.4193777066804896,0.4944297157793326,0.4339973071711848,0.4407704589349219,,,0.4420806261034012
La-Un,TH8502,2012,,,0.5559179192319676,0.5934097788017867,0.6648943080984737,0.4685054618693895,,,0.5922583355151196
Kapoe,TH8503,2012,,,0.5078490639603711,0.5081031718083466,0.3115749083084654,0.3376021587204664,,,0.5118480978650656
Kra Buri,TH8504,2012,,,0.5779920514432623,0.5433307067202315,0.5904988360145046,0.4753275430357257,,0.5244139655437338,0.5630145863462832
Suk Samran,TH8505,2012,,,0.4690805941145581,0.4644503673494995,,0.3435511077780755,,,0.4566943797635339
Mueang Chumphon,TH8601,2012,,,0.5243613184708092,0.4866085536557294,0.5246845684807554,0.5474543531727218,,,0.5071897052464373
Tha Sae,TH8602,2012,0.6516274425740488,,0.5787457935394464,0.5837698172907101,0.606175213907239,0.6421610361731285,0.5504221322143606,0.5595102921596058,0.5793871611070655
Pathio,TH8603,2012,0.6405125612317615,,0.5408530915939795,0.5524764840141737,0.5885428832666278,0.5901972267539537,0.5072871511610028,0.5283718283432888,0.575101304765033
Lang Suan,TH8604,2012,,,0.5182157454155266,0.5145781373699307,0.5640105062800058,0.4538843612269014,,,0.5061040650621902
Lamae,TH8605,2012,,,0.5576615452978514,0.5376051936694863,0.5495360928590537,0.5347062929932267,,,0.548813863711052
Phato,TH8606,2012,,,0.6084436749133032,0.583350089702878,0.5539034831330459,0.6367698231021145,,,0.6135309324765685
Sawi,TH8607,2012,,,0.577339854486938,0.55860776517469,0.6587361832612216,0.5317324066998486,,,0.5595330499616228
Thung Tako,TH8608,2012,,,0.5340309609694476,0.5406168105603282,0.5817226978090286,0.4134269869462081,,,0.5317625232886736
Mueang Songkhla,TH9001,2012,,,,,,0.4911789274413418,0.4704026630194542,,0.4794238315909226
Sathing Phra,TH9002,2012,,,,,,0.2939796841542379,0.3056124117443595,,0.2926198357258843
Chana,TH9003,2012,,,,,,0.4501067818490616,0.4504357914311132,,0.4571105416765471
Na Thawi,TH9004,2012,,,,,,0.5710068719975002,0.5591369296040417,,0.5634364175887925
Thepha,TH9005,2012,,,,,,0.4774933543926652,0.4832268641547977,,0.4821997696226814
Saba Yoi,TH9006,2012,,,,,,0.5895644826182557,0.5399863578113349,,0.5526177709831684
Ranot,TH9007,2012,,,,,,0.3091042092389838,0.2107922517252223,,0.2638542651773644
Krasae Sin,TH9008,2012,,,,,,0.3611864453425148,0.2828253827281302,,0.3289229583922637
Rattaphum,TH9009,2012,,,,,,0.5860694768220819,0.5901974562117851,,0.5868278165572074
Sadao,TH9010,2012,,,,,,0.6202177447025606,0.5785944861701448,,0.5955555371403081
Hat Yai,TH9011,2012,,,,,,0.5062775422348447,0.5199583569051194,,0.5145065228880458
Na Mom,TH9012,2012,,,,,,0.6244756955024214,0.5845881262876088,,0.5945759136738896
Khuan Niang,TH9013,2012,,,,,,0.4998932258066376,0.4934579017989666,,0.4974268636767588
Bang Klam,TH9014,2012,,,,,,0.5104829195402636,0.500151753980129,,0.509352302341608
Singhanakhon,TH9015,2012,,,,,,0.2704176170142371,0.2817805477147226,,0.2719439675342889
Khlong Hoi Khong,TH9016,2012,,,,,,0.5880722753262735,0.5789228757871654,,0.582603758480392
Mueang Rayong,TH2101,2012,0.4807451306987726,0.4660457294994382,,0.5875768197616792,,0.525379647488681,0.4881011464992628,0.476230409829075,0.4926396880012209
Ban Chang,TH2102,2012,0.4129328390629838,0.468299196478013,,0.5086525413176896,,0.5183004102436634,0.5174926808590709,0.4714401620116543,0.4746304608197512
Klaeng,TH2103,2012,,,,0.5227492844975944,,0.5347134675719803,0.4802671839343492,0.4592111275490022,0.4792124605386519
Wang Chan,TH2104,2012,,,,0.6015563261984163,,0.5824413638994396,0.5273872520933255,0.5088508795838919,0.5317157013566137
Ban Khai,TH2105,2012,,0.4840961490757404,,0.6120781821926583,,0.5170914034367273,0.496177232898008,0.4655805296740709,0.4924615178832872
Pluak Daeng,TH2106,2012,0.4633408586941649,0.4732132293503597,,0.5632340701485649,,0.5719849176341874,0.5266911663135803,0.4942573825384029,0.5107027001384901
Khao Chamao,TH2107,2012,,,,0.6137319939724645,,0.5725078941473847,0.516892965946419,0.4836981854758734,0.5175956552731963
Nikhom Phatthana,TH2108,2012,0.4757915006884225,0.4889967360061032,,0.5554522514905587,,0.5768005990880091,0.5158302141927197,0.501637166440549,0.5099743226006406
Mueang Yasothon,TH3501,2012,,,,,0.4196137552956434,0.4773999600736955,0.3547785607716728,,0.4146444990090351
Sai Mun,TH3502,2012,,,,,0.4432304486620754,0.453440342452766,0.3498892837856272,,0.40322379971381
Kut Chum,TH3503,2012,,,,,0.4267243045490476,0.4409138695893643,0.3334773877435133,,0.3921802841803852
Kham Khuean Kaeo,TH3504,2012,,,,,0.4631383557485557,0.4662934348781443,0.2974094954391413,,0.3862043778547723
Pa Tio,TH3505,2012,,,,,0.4191603806336899,0.4577159618790452,0.3203382470118372,,0.3897249817219449
Maha Chana Chai,TH3506,2012,,,,,0.4516605122614212,0.4404154273028027,0.2452575323724292,,0.3399416699821184
Kho Wang,TH3507,2012,,,,,0.444875670889197,0.4356270724498325,0.2400104161929866,,0.3340467263355164
Loeng Nok Tha,TH3508,2012,,,,,0.4267339593154832,0.4406688838659441,0.3202295577055766,,0.3867315312559339
Thai Charoen,TH3509,2012,,,,,0.4236522028418948,0.4322608086644171,0.3171312671686231,,0.3810423637100056
Mueang Lamphun,TH5101,2012,0.3402337058338671,,0.3158158292929542,,0.4189696776669376,0.4865359948826072,0.4174841181834612,0.2936589528109306,0.3810552670724492
Mae Tha,TH5102,2012,0.3363474103583131,,0.3905424101526362,,0.4839083001924341,0.5285483674284583,0.5113164993022709,0.3494092104583532,0.4347066619683367
Ban Hong,TH5103,2012,,,0.4041738938584546,,0.4050731554269295,0.4843172328444023,0.4566894619714498,0.3747674944417281,0.4304063986254122
Li,TH5104,2012,0.2335855866982471,0.5161976665313607,0.3518420156286345,0.5998863547325138,0.477093965562226,0.4896545103986673,0.4098056382706227,0.3310493475122016,0.3843930729931861
Thung Hua Chang,TH5105,2012,0.3216839555159329,0.4673147756015762,0.3493119941853044,0.5939259530766406,0.5147245335531543,0.5143591738179759,0.4608117433091298,0.3396241700403112,0.3887343086549312
Pa Sang,TH5106,2012,,,0.3608089577854656,,0.4947471919407558,0.5126519292173501,0.4516871666098554,0.3631975697742101,0.4292673347082066
Ban Thi,TH5107,2012,0.345738585585897,,0.2479107533746486,,0.3858969161721319,0.473215051850871,0.4105473633864668,0.2693086935066894,0.3507821702870275
Wiang Nong Long,TH5108,2012,,,0.3548967669123907,,0.4328570661508272,0.4957182124592996,0.4587719966177587,0.3486950636915844,0.4189484355535223
Mueang Lampang,TH5201,2012,0.2998343652060228,0.4212424533520438,0.416868548685529,0.4699173025732754,0.4951197735323977,0.5332483846076702,0.4631813520191682,0.3188352729171412,0.4160823393976178
Mae Mo,TH5202,2012,0.2396545336012437,0.4888772503541196,0.4470363700723105,,0.523440449489608,0.4880768489097134,0.4502359298394656,0.3074233233485712,0.3859883063018549
Ko Kha,TH5203,2012,0.2386352836747363,0.4257445444502973,0.3506068647195554,0.4539624241656727,0.4775626861146255,0.5669157290658879,0.4760571038844056,0.2827647015070728,0.412690235838154
Soem Ngam,TH5204,2012,0.2918409057931421,0.5033213455674941,0.4033067143116846,0.535917082178603,0.5314391644451381,0.5900182660112528,0.4791388937260587,0.3018318408322902,0.452353677961499
Ngao,TH5205,2012,0.3188246733509996,0.5104837240665636,0.4517233091901201,,0.5024172829647943,0.4733456486991658,0.4175318346326047,0.3210985107334519,0.3908453731289554
Chae Hom,TH5206,2012,0.2973120028136768,,0.3890562823181331,,0.5099402951315719,0.5025073030342664,0.4338572194483115,0.3076786874589423,0.3991367193341864
Wang Nuea,TH5207,2012,0.3539969522664478,,0.3661362230485199,,0.5150497200935634,0.5019331353474908,0.4305167884459787,0.3252937304544801,0.4135794989029721
Thoen,TH5208,2012,0.3069038589856537,0.4246883458343791,0.415696699547908,0.4561204859441756,0.4641221284223653,0.5255921918506845,0.4389092230846868,0.2673549688651548,0.417109339675773
Mae Phrik,TH5209,2012,0.2750614244511579,0.5569603402064901,0.4740875576508345,0.4512938950384358,0.4732521094174479,0.5435046877334638,0.4707514141326646,0.3134687770685115,0.4452596544369595
Mae Tha,TH5210,2012,0.3242071048983574,0.4508756949644151,0.4675796046087487,0.5162537500653925,0.5054245400602037,0.5492118759978316,0.4511416227876642,0.3021180261001878,0.4211356359056999
Sop Prap,TH5211,2012,0.1753655941266002,0.3961346526847347,,0.4636831256523139,0.4599254767688279,0.5482903036561686,0.418114341726461,0.2946502240981419,0.3930559575958463
Hang Chat,TH5212,2012,0.2550685927045974,0.4716469484771292,0.3636663001466928,0.4544892138725261,0.5010678206497393,0.556996624220637,0.4696524527322416,0.3016339040197914,0.4100649020271286
Mueang Pan,TH5213,2012,0.3049419207384336,,0.4421999876290351,,0.5554246188929552,0.524908110084244,0.4420847487721575,0.3499184114583134,0.4198874234258692
Mueang Phayao,TH5601,2012,0.3097581639566534,0.4413741716109742,0.3526471937340552,,0.4616359682286368,0.5045500095260103,0.4195397799942106,0.2914159017908617,0.3861842574380327
Chun,TH5602,2012,0.18793314718822,0.2084287717551119,0.3685584285945341,,0.4727482456258435,0.4681452261407671,0.307156623972898,0.2378289142732069,0.3310235330606271
Chiang Kham,TH5603,2012,0.2778771550827707,0.4139411969860488,0.3702301593460271,,0.4348885229699725,0.4690693034965569,0.3917132128394673,0.3035358809266549,0.3714544557783067
Chiang Muan,TH5604,2012,0.3112587083375262,0.4493868927662715,0.4849609921677923,,0.4386644741009793,0.4225296585878724,0.4140238959332592,0.3326740409318257,0.3797828892072248
Dok Khamtai,TH5605,2012,0.2271402810246381,0.4301019240343143,0.3507944186831792,,0.4089891338690938,0.4909381833051897,0.417279833413936,0.2600051128988179,0.3470363092449324
Pong,TH5606,2012,0.3433758856373785,0.4091837445998945,0.3960441721338706,,0.4472151620907752,0.4410321735173843,0.4519889080468596,0.3310341613036551,0.3976026470246908
Mae Chai,TH5607,2012,0.3617426629410692,0.4253184571256778,0.4339366122042696,,0.4744788206542302,0.5347962734661498,0.3889534340397243,0.2587753727569626,0.3972351625206286
Phu Sang,TH5608,2012,0.337229267093538,0.3698252627519262,0.361611553925827,,0.4562369377523043,0.4903018936233944,0.4321523960393562,0.354807200557354,0.4082021811002366
Phu Kamyao,TH5609,2012,0.2568349532543899,0.3801452809527388,0.3394891553245244,,0.4210100366552675,0.4826530442153489,0.3989216348579212,0.2404118416085902,0.3545120276952402
Mueang Phichit,TH6601,2012,0.280015176169435,0.4003171430076786,0.3168649555232464,0.2809093489826349,0.3257202456218839,0.3775886696052665,0.3100820410316576,0.3024880928014537,0.322993106276171
Wang Sai Phun,TH6602,2012,0.189587591125848,0.2716375026471487,0.2854992114485915,0.3487321179499987,0.4356053761402702,0.470373139471245,0.32473002985509,0.3066789758661897,0.3370657729236034
Pho Prathap Chang,TH6603,2012,0.284803761030153,0.3567226224699387,0.3470580978514085,0.3505659359740437,0.3804187801139178,0.3146018494331302,0.3139355753066667,0.3386731459575693,0.3299592479171221
Taphan Hin,TH6604,2012,0.296390310159646,0.3526931937460918,0.2845810762957123,0.288356524007523,0.3697205471905681,0.3902275715152306,0.3080618630388997,0.3341716388607082,0.3267508202281691
Bang Mun Nak,TH6605,2012,0.2312403341275136,0.3136838375276045,0.2460205702152174,0.2773595266376932,0.2898830320180382,0.3636613308577349,0.2453708278955351,0.2979938042033,0.2912333132126518
Pho Thale,TH6606,2012,0.333913493365549,0.4762130592848567,0.3263521688884123,0.3105063826625626,0.3007415976454368,0.3297159391411451,0.2824483951984809,0.377539020213787,0.3392604998065204
Sam Ngam,TH6607,2012,0.290316512502717,0.3739261347405081,0.3266533123809992,0.3390256255851365,0.3600781065590469,0.3241591932823741,0.2827344216606087,0.3694836103134525,0.3302330312626374
Tap Khlo,TH6608,2012,0.1730805196249262,0.2798562081425351,0.3114713671296494,0.2885874220083864,0.432733771244111,0.4699353556863016,0.368672179961978,0.3404978102156429,0.321526367264859
Sak Lek,TH6609,2012,0.2099464466262213,0.3073241974784997,0.3186568607482889,0.3530199753072392,0.3930459959920975,0.4336757463377933,0.3646133555304593,0.3143565026633967,0.3385665194122421
Bueng Na Rang,TH6610,2012,0.273128094066163,0.3526855827285792,0.3873560201522809,0.3997611430908576,0.3756367818471612,0.3523258754412237,0.3683096583347842,0.380264946963816,0.3569076457368043
Dong Charoen,TH6611,2012,0.1903791729575716,0.2797044364159384,,0.273589738781275,0.5855809562903903,0.4816067580136875,,0.3313229622539198,0.3139829436063039
Wachirabarami,TH6612,2012,0.2429628885353595,0.3050816921183462,0.316768230358644,0.3637971268149185,0.3617692784037585,0.2708434804992811,0.3188346532048677,0.342681803640552,0.3181636190844633
Mueang Nakhon Pathom,TH7301,2012,0.3067274757375944,0.376333306136653,0.4203506625640947,0.425934916620507,0.4452658636775726,0.4520831843480639,0.4362997471545783,0.4353274941017703,0.3937535069959789
Kamphaeng Saen,TH7302,2012,0.3202292695581137,0.3735898110356571,0.3811259359072647,0.3932418912208197,0.4329515260257762,0.5281990687006348,0.4394038740503458,0.4543689758680838,0.4198107969830558
Nakhon Chai Si,TH7303,2012,0.241751519330173,0.3014348001502427,,,,0.2618542495423607,,0.3106586089461316,0.2785794239699374
Don Tum,TH7304,2012,0.2575999702543636,0.2957624499477504,0.3819585437758563,0.3484372733391896,0.3566268449137784,0.2759335414480607,0.3882289711100364,0.3026280523319226,0.2830761474591083
Bang Len,TH7305,2012,0.1797951619421867,0.3394457601612217,0.4911491166945788,0.4335190380483709,0.1028543652446296,0.1747733828940023,0.0186855617685077,0.4017753537715328,0.2581027761407459
Sam Phran,TH7306,2012,0.3180839254285746,0.3572624803044051,,,,0.3742651661739869,,0.3897686102193674,0.3595005320512114
Phutthamonthon,TH7307,2012,0.201094202045622,0.2956695556185355,,,,0.2213271345602339,,0.2878584183439627,0.249086645048119
Mueang Krabi,TH8101,2012,,,0.5622956622219722,0.4890624846269695,,0.6732535385254321,,,0.6729372572375362
Khao Phanom,TH8102,2012,,,,,,0.6554888567239884,,,0.6554888567239884
Ko Lanta,TH8103,2012,,,,,,0.5494361350140755,,,0.5494361350140755
Khlong Thom,TH8104,2012,,,,,,0.668790106392599,,,0.668790106392599
Ao Luek,TH8105,2012,,,0.4975540846985454,0.5504474347355768,,0.6697136781057634,,,0.6241234354825005
Plai Phraya,TH8106,2012,,,0.5828222904723029,0.560493812132647,,0.6743515543768058,,,0.6646411935341838
Lam Thap,TH8107,2012,,,,,,0.7062879568884802,,,0.7062879568884802
Nuea Khlong,TH8108,2012,,,,,,0.6746704444956778,,,0.6746704444956778
Mueang Phuket,TH8301,2012,,,0.4563978037690667,0.4452844120608223,,0.2454806042943342,0.4333779294208298,0.356591274465122,0.4397310953281739
Kathu,TH8302,2012,,,0.4982578116600702,0.4715074160142709,,0.5952161581174519,,,0.4822540681815306
Thalang,TH8303,2012,,,0.5091717213177559,0.5304799843212844,,,,,0.5159833942542504
Mueang Phatthalung,TH9301,2012,,,,,,0.4636619126036553,0.4402767433197538,,0.4509806039734844
Kong Ra,TH9302,2012,,,,,,0.5741968965398627,0.5312404483510249,,0.5461416290906184
Khao Chaison,TH9303,2012,,,,,,0.5514237367753714,0.5371312236320227,,0.5466798594044773
Tamot,TH9304,2012,,,,,,0.5823987508958859,0.5963134429531265,,0.584170808395008
