admin2Name,admin2Pcod,Year,SR,SR_1,SR_2,SR_3,SR_4,SR_5,SR_6,SR_7,SR_p75
Tha Wang Pha,TH5506,2012,4.089745037715351,3.317419987077441,3.33821619078914,,5.616696629587753,5.867392083811216,4.497441095413468,3.951714816842029,4.623902362235736
Wiang Sa,TH5507,2012,3.9009700109208807,3.813271039188998,3.816061318904048,,4.984553772857908,6.276040784953568,4.257723296312906,3.3787541210202887,4.359420614988105
Thung Chang,TH5508,2012,4.240340376232034,4.050258668532083,4.514416689243952,,7.238208490587833,7.708573759162615,4.875925381271903,4.745668635366898,5.592652604665668
Chiang Klang,TH5509,2012,4.821609084101897,3.4790374200522725,2.889057812541488,,5.8023347723533725,5.218186586833352,3.9391990339390177,4.235012178918241,4.641520541517785
Na Muen,TH5510,2012,3.218280202063419,2.942908171243648,2.619830294812044,,5.188759042447626,7.140935248575669,4.22497899300364,3.1257013942224137,4.059986119227573
Santi Suk,TH5511,2012,3.7985363507527934,3.930796942454432,2.572580616670003,,6.73451497981752,7.022841218596698,4.456015446460278,3.78324075946426,4.8885959590230135
Bo Kluea,TH5512,2012,4.313737395823078,4.168750539909153,4.384843600691084,,7.322060043861853,7.413082571040825,7.3902021507523585,6.653783633199644,7.14616249670858
Song Khwae,TH5513,2012,3.62197443043124,4.2194021897045415,2.6552993946691754,,6.407272389491138,7.435243537515729,6.213506801332335,5.500135890805247,5.607966625333362
Phu Phiang,TH5514,2012,5.0115413368910335,3.872116209619016,3.790995423236029,,5.414136057066664,7.401867656232649,4.995820961755265,3.3889393952557363,4.891156229996245
Chaloem Phra Kiat,TH5515,2012,3.179887493776171,4.2994592881663936,3.7258587856121737,,5.054580305586574,6.732715868529531,5.1407145372999885,4.866708967599521,5.082343256268118
Mueang Phangnga,TH8201,2012,,,11.03626160030236,10.947415481167138,,4.485273467762188,,,9.87540769179087
Ko Yao,TH8202,2012,,,7.229917271118268,5.443053546432838,,8.02979339465908,,,6.963681097651743
Kapong,TH8203,2012,,,10.934941705404103,12.083350333692596,,7.272936074211502,,,9.157728804378586
Takua Thung,TH8204,2012,,,10.192939520303844,10.02586347615133,,5.175003296633133,,,10.202102788283652
Takua Pa,TH8205,2012,,,8.325453219141632,8.15692410532493,,4.433214310899446,,,7.804697190296787
Khura Buri,TH8206,2012,,,9.656114149908708,11.065283957841787,,5.722562367731072,,,7.528550217501682
Thap Put,TH8207,2012,,,10.801473713919014,9.9595990180604,,7.328062763576734,,,8.906650713516788
Thai Mueang,TH8208,2012,,,10.155712338297416,8.913697873675606,,5.917573155956263,,,8.3251335983438
Mueang Ranong,TH8501,2012,,,5.91099497415729,5.361877971373521,6.530563604812801,4.280018356786002,,,5.6369752936191215
La-Un,TH8502,2012,,,13.752385354409416,9.957823806712256,10.003838057929,5.670955492097535,,,11.37554147493847
Kapoe,TH8503,2012,,,10.912495112149726,8.028060168584037,7.80158326118389,12.240983289937276,,,10.215108329750452
Kra Buri,TH8504,2012,,,12.745699001686962,8.578642543610794,8.621373723511343,11.835478447647311,,9.453132501236349,10.195910913518928
Suk Samran,TH8505,2012,,,15.793740171301096,6.976174505161349,,3.996620689663575,,,13.415475575351897
Mueang Chumphon,TH8601,2012,,,8.43412849332071,6.7448261952008295,8.244653283625427,5.298398010349338,,,7.589348318666337
Tha Sae,TH8602,2012,12.959552911502753,,11.394173022225957,9.412928189509248,11.895959158962372,11.86949834472644,6.092824707525294,11.874031678266148,10.07782889503237
Pathio,TH8603,2012,13.625064125349684,,10.10620733537099,8.936703525699858,11.01984234699984,9.28397157119581,5.678036195494292,9.838445866441823,10.374585439316292
Lang Suan,TH8604,2012,,,9.93105557337028,8.522207116461313,8.551848732381032,9.492716474301147,,,9.115759246497364
Lamae,TH8605,2012,,,11.504425897780049,9.876716598021698,5.833326601998507,13.00093278536816,,,10.507448702860126
Phato,TH8606,2012,,,12.903915464722331,9.138883146671263,5.752786431467138,15.383993264613483,,,12.8329237272126
Sawi,TH8607,2012,,,10.515428085871358,9.049630771640109,7.890572833933612,6.417402934315849,,,9.050541612434026
Thung Tako,TH8608,2012,,,9.357457211752523,8.594205014937327,5.765377780370661,8.16456066101174,,,8.515037362920035
Mueang Songkhla,TH9001,2012,,,,,,7.171107936479301,6.751387996926737,,6.893669615436481
Sathing Phra,TH9002,2012,,,,,,3.0302025689553744,3.247445841806829,,3.034325418395314
Chana,TH9003,2012,,,,,,6.602287163126964,6.235725329029518,,6.462500004714513
Na Thawi,TH9004,2012,,,,,,10.110146850071274,8.286380646729569,,9.172223514818324
Thepha,TH9005,2012,,,,,,8.09427665149685,7.481199691698299,,7.84683746747444
Saba Yoi,TH9006,2012,,,,,,11.5297696665679,9.723434956096748,,10.120510524987369
Ranot,TH9007,2012,,,,,,3.3092939954867115,2.6274383810089392,,2.969520873696203
Krasae Sin,TH9008,2012,,,,,,3.9060814256384577,3.0950731150114734,,3.5673997520170104
Rattaphum,TH9009,2012,,,,,,10.323046279582536,8.546585718222653,,9.420561756536832
Sadao,TH9010,2012,,,,,,11.8914247322064,9.887505693715273,,10.735926828707685
Hat Yai,TH9011,2012,,,,,,6.802131551981101,7.745714971750109,,7.229148558072841
Na Mom,TH9012,2012,,,,,,11.142797834033155,9.575370356425076,,10.001949070253946
Khuan Niang,TH9013,2012,,,,,,7.982315889302364,6.608740649834856,,7.238097900605775
Bang Klam,TH9014,2012,,,,,,9.52373733073734,7.313048769351443,,8.508444217678635
Singhanakhon,TH9015,2012,,,,,,2.815975759193579,3.0707399371828594,,2.8870970039702435
Khlong Hoi Khong,TH9016,2012,,,,,,9.173609732162747,8.475595049510199,,8.82904692812867
Mueang Rayong,TH2101,2012,4.8313385123494434,4.925024873227399,,8.29605673056477,,7.375543469744816,7.180421422299283,7.981829328247809,7.409931842144189
Ban Chang,TH2102,2012,4.44590386283422,4.23431190568252,,4.7538422439592,,3.640678438310887,6.944314702288003,6.078522824083787,5.119355200045739
Klaeng,TH2103,2012,,,,10.599230327993029,,7.685606225495764,7.471844519050883,6.611299688483635,7.464492525864963
Wang Chan,TH2104,2012,,,,9.910009820078043,,7.57483766107375,9.56616476752794,9.729334480671731,9.602797322382887
Ban Khai,TH2105,2012,,5.814065517601817,,11.39946998636717,,7.102819481207174,8.962929946210522,8.473893194117673,8.475432966369556
Pluak Daeng,TH2106,2012,4.306823738392889,4.786608118916856,,9.46265871269227,,6.486116321921586,8.455888930178618,8.474783508976007,7.800027818630067
Khao Chamao,TH2107,2012,,,,10.37487673308918,,7.481319885413344,8.930016370862102,9.17496741330089,9.059735177005594
Nikhom Phatthana,TH2108,2012,5.29046654832693,4.8698401642022615,,7.437928085582595,,5.422908493484517,7.096408287961547,7.036503563152011,6.222044149655802
Mueang Yasothon,TH3501,2012,,,,,4.506566690628287,5.509966225780728,3.963685892912916,,4.68532223994661
Sai Mun,TH3502,2012,,,,,3.7821279787123614,4.907738354717673,3.87184939112283,,4.367024142939012
Kut Chum,TH3503,2012,,,,,4.085890442428828,4.426948754730334,3.595283854879552,,4.026423614901722
Kham Khuean Kaeo,TH3504,2012,,,,,5.068879491901586,4.953087003983724,3.2829302288126594,,4.167851565558409
Pa Tio,TH3505,2012,,,,,4.542715532301246,4.944773370080626,3.480847861599848,,4.2194954283261445
Maha Chana Chai,TH3506,2012,,,,,3.919285571454852,4.321628623473893,2.60167387578578,,3.4257749351444216
Kho Wang,TH3507,2012,,,,,4.255310352441981,4.347001228826079,2.532615918542291,,3.385543229082723
Loeng Nok Tha,TH3508,2012,,,,,4.713694844046094,4.472076839706357,3.5006183234906496,,4.102484676905262
Thai Charoen,TH3509,2012,,,,,4.436134742731019,4.396042245820303,3.4423019336364726,,3.993035563913791
Mueang Lamphun,TH5101,2012,2.796937758432853,,2.6446893937763853,,4.253841383477299,5.141393490840121,4.909061500188261,3.2969959315789463,3.9832428547972416
Mae Tha,TH5102,2012,2.810353921556831,,4.350050577266959,,5.676538492363713,7.37481502750804,6.285551889733636,4.297180017611346,5.323860527100974
Ban Hong,TH5103,2012,,,3.662184046850229,,3.811728658724271,5.879725796294652,5.549838807989108,4.747194688622297,4.923426454273534
Li,TH5104,2012,2.129716427546595,2.3383174771837143,3.049235694716028,6.578665483894329,4.787703255336532,6.322007658224592,4.937652825303177,3.9659461573625463,4.262300351029659
Thung Hua Chang,TH5105,2012,2.76376399224057,2.3436175085224664,3.155147777670727,5.243966461475782,5.782261592429179,6.318295007665445,5.71540187377508,4.119020795355464,4.26232866860769
Pa Sang,TH5106,2012,,,3.493640994525043,,5.107758843018818,5.784563301768085,5.360620740655326,4.344210231324504,4.831969310881452
Ban Thi,TH5107,2012,2.9906657450476666,,2.259098794949245,,4.074789167326779,5.645055490113975,5.0083628105118745,2.757993856333208,3.773099740054647
Wiang Nong Long,TH5108,2012,,,3.5363850989001526,,4.3934117300669575,5.886889390867533,5.684151583792909,4.156433896829907,4.875329087890533
Mueang Lampang,TH5201,2012,2.871143414285192,3.072885504026261,4.158147962880124,4.008915754519871,5.631719175938231,7.858703624057226,5.848154714303297,3.725732246248565,4.999952632632613
Mae Mo,TH5202,2012,2.483700454250368,4.001216831815149,4.435961417433751,,6.003510925075266,7.2752913727417505,6.287623774374847,3.733973290100203,4.727986488017545
Ko Kha,TH5203,2012,2.195923286629901,3.39822573792011,3.1770049348234224,4.2850655741712735,6.017249056051436,7.560415516669781,5.794724987967899,3.09668587993437,4.739965986643375
Soem Ngam,TH5204,2012,2.551804830979479,3.348048242835167,3.4965671537894427,5.91772315559147,7.226095931535784,9.593307980393076,6.079918532999895,3.525666801824688,5.63672099659638
Ngao,TH5205,2012,3.0744848760411005,4.013638818624983,3.9315037744973136,,5.020639054806475,7.141548235674607,5.714112554842999,3.780701511800897,4.806340367150999
Chae Hom,TH5206,2012,2.838879077766528,,3.080212412372889,,5.193720624951855,7.516244060276656,5.585740057314895,3.596814846136009,4.817526273879328
Wang Nuea,TH5207,2012,3.0112573159341154,,2.84493598726032,,5.449480531735526,7.28854512876728,5.53911988956919,3.720870882371794,4.8530221601069705
Thoen,TH5208,2012,2.2746613955761257,4.083845856139634,3.601214411933024,4.914906870555893,5.698536225977409,7.441562392473173,5.322890172578168,2.861833105676071,4.914935994324005
Mae Phrik,TH5209,2012,2.22689126976991,3.2478329598216265,4.593198634644147,4.860141881601298,6.263037166877769,8.279655483153316,6.753105677856243,3.5620127257747924,5.810990682246732
Mae Tha,TH5210,2012,2.770442212622018,3.677709934585478,4.209740573568615,4.324065160144159,6.058239710657804,8.47983904486287,5.794678106162141,3.330568850062098,4.946228530912242
Sop Prap,TH5211,2012,1.7677076251486887,3.831997176284004,,4.611192650968689,5.925446362031445,8.483957782114727,5.01963169551045,3.207302624660904,4.709341451152337
Hang Chat,TH5212,2012,2.2965896488866675,3.89924802155171,3.7001243948308433,4.029222513724441,5.581121519885973,7.747486700770071,5.8441435563452,3.2627647939801663,4.7585225384440015
Mueang Pan,TH5213,2012,2.854843137392765,,3.7374685762187423,,5.334947453418622,7.86350379105742,5.557703906623953,4.306879801650775,4.959308885084663
Mueang Phayao,TH5601,2012,2.652223128251196,3.621522214410768,2.9443113494025277,,5.52176734478369,7.195881243796467,4.871767037001535,3.2290303441147423,4.439597526888605
Chun,TH5602,2012,1.9428660503432424,1.9028021083729507,3.550016936608349,,5.749863614680016,5.663656448591014,3.363694133953493,2.58654382924472,3.728459771993919
Chiang Kham,TH5603,2012,2.669102590173536,3.2871268018421302,3.161667506810545,,5.413555589539507,6.613828053331784,4.711655769200184,3.3600694858465814,4.4006774459505245
Chiang Muan,TH5604,2012,3.211096549766761,3.5612101517331074,4.255207441446038,,4.131127200279654,5.897227230073221,4.976400119170703,3.9876307775604136,4.361412005975378
Dok Khamtai,TH5605,2012,2.2561498783921743,3.328452099185335,3.177407398687627,,5.099010726604146,6.989026922207648,4.53792946072431,2.9289851898685866,4.087932192540932
Pong,TH5606,2012,3.482354068655372,3.744819082659472,3.2288860826231973,,4.013049090819864,6.261401562687978,5.74823420905539,3.90393315898135,4.7620471940035385
Mae Chai,TH5607,2012,3.1903818119685865,3.137559403686112,3.1420069555555457,,5.330661585067913,7.025261122146019,4.587952613923081,2.810128237605205,4.455945807684273
Phu Sang,TH5608,2012,3.553183956278601,2.9086639416391438,3.0536565559185607,,5.351086989377352,7.293606974966225,5.454442066374136,3.916173526355311,4.943188697905324
Phu Kamyao,TH5609,2012,2.448505216525953,2.56689423047834,3.117976772705802,,5.260389589406209,6.872518196245225,4.46971048737536,2.762547429116142,4.17426076111916
Mueang Phichit,TH6601,2012,3.2430643405731487,3.781942566688304,3.614296109803482,2.9097212733134983,2.883311610276077,4.887546323445712,3.677826833269337,3.250517206782945,3.53888316149092
Wang Sai Phun,TH6602,2012,1.9895842239003896,2.4239645064184665,3.344654949121157,3.849192196907736,4.783959651905548,6.601828681778754,3.3529996341422703,2.8371931400663786,3.806002771388433
Pho Prathap Chang,TH6603,2012,3.1121816760613394,3.009442816616029,4.5069906158663215,3.677469331389347,2.651680511356072,3.890290464381821,3.790477492915921,4.383666193921292,3.718074787047162
Taphan Hin,TH6604,2012,3.782778235034373,3.43364846865781,3.2172889023589595,2.943409570456311,3.070609329851861,5.434473051090096,3.6525750306427343,3.5503377453836173,3.774279988767389
Bang Mun Nak,TH6605,2012,2.747778415053935,3.67414565673356,2.699363939583586,2.56307445168533,2.1978906227564114,5.333205732522501,2.896227659371168,3.027184960098812,3.3727967522375657
Pho Thale,TH6606,2012,3.840565316185907,6.110417230170596,4.227902665998714,3.3104638604764056,2.488211080214288,4.265261293014157,3.748577928232959,4.718781379981157,4.148636277472178
Sam Ngam,TH6607,2012,2.96844915308439,3.1989533930767244,3.820495028455383,3.898876263635794,3.965284211158984,3.4552503131543717,3.461097585420167,5.214711972362214,3.7811556424835966
Tap Khlo,TH6608,2012,1.8171844921073783,2.6267653937227275,2.937365733213505,2.6678868224733017,4.193014156551215,5.897539911358367,4.111374686831483,3.104450676353277,3.416479196364633
Sak Lek,TH6609,2012,2.2344700595122795,2.5910824644772164,3.9822795413663497,4.317210535747834,4.576847786463556,5.713069441172633,4.15311886238229,3.1507476418294704,3.8598394495010657
Bueng Na Rang,TH6610,2012,2.7716625711356166,2.8482872739371428,5.074312674725551,4.18929140685832,2.6098133665139027,4.864927253005283,4.586068059668445,4.757368620126368,4.190104521990483
Dong Charoen,TH6611,2012,2.0922957712170227,3.1253731036092978,,2.559579109515395,5.196812915111167,6.5313625097262,,3.22286227604353,3.637505467173664
Wachirabarami,TH6612,2012,2.512056096539818,2.4867289283576137,3.69435523725097,4.271878930849282,3.569701628596876,2.967273476001406,3.7570097460695298,4.085841890016755,3.5343429165436357
Mueang Nakhon Pathom,TH7301,2012,3.2601053892794827,3.750068671794231,4.727442768867011,5.032337454397605,5.640559501807043,4.726586777688121,5.056489462342001,5.089478853211775,4.387885156312207
Kamphaeng Saen,TH7302,2012,3.329293534510752,3.250568210247174,4.029788319500535,4.668793540521155,4.929746395528265,5.727050137920834,5.264443577059648,5.074057459599005,4.598795336305553
Nakhon Chai Si,TH7303,2012,2.868869180539836,3.7803314697706183,,,,2.9927315820811464,,4.045627554896148,3.4069099595095733
Don Tum,TH7304,2012,2.960554305459433,3.190314768366961,4.653337421439835,4.681741048902783,4.803224911067318,2.70946216374684,4.757964976247767,3.79449817032462,3.181457962292282
Bang Len,TH7305,2012,2.2267623722356418,3.946025970554965,6.565689496977538,5.566473045909542,1.6391609243099372,2.245894025814008,1.2118170262834027,5.170166087343406,3.222713369115507
Sam Phran,TH7306,2012,3.979706419466326,4.304109990839942,,,,4.318916066458791,,5.5707333197269495,4.528810612265683
Phutthamonthon,TH7307,2012,2.445399955465971,3.600348346759046,,,,2.9047376118608006,,3.5017440166670686,3.091908206637988
Mueang Krabi,TH8101,2012,,,8.039942732455481,9.033241154511954,,7.737878046761435,,,7.728450002508666
Khao Phanom,TH8102,2012,,,,,,9.45027114727766,,,9.45027114727766
Ko Lanta,TH8103,2012,,,,,,9.401624502673402,,,9.401624502673402
Khlong Thom,TH8104,2012,,,,,,10.76990609523896,,,10.76990609523896
Ao Luek,TH8105,2012,,,11.325307320472382,12.4774630547937,,10.70908787272922,,,11.104601186007212
Plai Phraya,TH8106,2012,,,12.187999947528969,12.074522383020714,,11.040154869968534,,,11.333166360003828
Lam Thap,TH8107,2012,,,,,,9.29971849857415,,,9.29971849857415
Nuea Khlong,TH8108,2012,,,,,,8.55219134174403,,,8.55219134174403
Mueang Phuket,TH8301,2012,,,6.454757275795344,14.373429627438249,,2.040804774846253,4.801236018913867,3.725663259537,10.27015557234429
Kathu,TH8302,2012,,,7.57372847529725,11.466006743277347,,4.281961624030579,,,10.787854126114135
Thalang,TH8303,2012,,,9.442627017190262,6.4708351280681,,,,,8.196723591164249
Mueang Phatthalung,TH9301,2012,,,,,,5.83416293323204,5.502977963928007,,5.664918535003896
Kong Ra,TH9302,2012,,,,,,8.503921000187852,7.438862644385494,,7.868329405513876
Khao Chaison,TH9303,2012,,,,,,9.54678696264314,7.170781121385019,,8.638241305270316
Tamot,TH9304,2012,,,,,,14.414176798535792,7.191229305367829,,13.167499024651828
Khuan Khanun,TH9305,2012,,,,,,4.576407965624513,4.982483852466105,,4.857036288405803
Pak Phayun,TH9306,2012,,,,,,5.71557857113167,4.6800660556233735,,5.18874531343129
Si Banphot,TH9307,2012,,,,,,4.859307322544209,7.971381888142518,,6.9146778876915365
Pa Bon,TH9308,2012,,,,,,9.165277733693928,6.698078648332352,,7.999271276258976
Bang Kaeo,TH9309,2012,,,,,,8.975017426817057,7.1699716023208016,,8.20618459461221
Pa Phayom,TH9310,2012,,,,,,6.295924943359555,5.668726133077484,,5.971534007387387
Srinagarindra,TH9311,2012,,,,,,8.627137732495957,9.724326187290238,,9.118556184513132
Mueang Lop Buri,TH1601,2012,2.1762055991553986,3.661791240544797,,,,3.7097676124989114,,2.352057894127401,3.073759482861472
Phatthana Nikhom,TH1602,2012,2.5537827496316257,3.491217676537314,,,,6.265244712538678,,3.412141233255906,4.252661089286542
Khok Samrong,TH1603,2012,2.1476942945422914,2.93661260391689,,,,6.303147492006655,,2.850444557469605,3.729977727729184
Chai Badan,TH1604,2012,3.2220596667726014,3.879363419405229,,,,7.7147047381814575,,4.6913099040339015,5.126884488300879
Tha Wung,TH1605,2012,2.408706103191018,3.979277781340856,,,,2.679583159885138,,2.2676953454218567,2.9006783196600905
Ban Mi,TH1606,2012,2.2784386638394323,3.8997755441214954,,,,4.384574361866408,,3.324147762016957,3.4865892269390995
Tha Luang,TH1607,2012,2.6195207896019426,3.341339738728968,,,,6.9436053915869484,,4.099874984709279,4.664441536021163
Sa Bot,TH1608,2012,2.6396039474958743,3.212223714489788,,,,7.647302600451695,,3.642897203581331,4.316516958120926
Khok Charoen,TH1609,2012,2.692428724169195,3.506478360560185,,,,7.3797831190615,,4.372455717499308,4.479459060554462
Lam Sonthi,TH1610,2012,2.4526366473098102,3.3982709590368376,,,,6.6739645296345005,,3.937302871649974,4.411436893709632
