admin2Name,admin2Pcod,Year,ET,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,ET_7,Avg_ET,PET,PET_1,PET_2,PET_3,PET_4,PET_5,PET_6,PET_7,Avg_PET
Yan Ta Khao,TH9203,2012,132.374688057041,120.54878193701724,124.71128936423057,133.02388591800357,114.71984551396316,123.35407011289364,102.95710041592396,108.35668449197864,120.00579322638146,132.374688057041,128.96732026143792,127.05781342840169,133.02388591800357,114.71984551396316,123.35407011289364,102.95710041592396,108.35668449197864,121.35142602495544
Palian,TH9204,2012,130.1625617977528,120.1491235955056,124.08440449438204,131.77155056179777,113.82,121.82202247191012,102.79991011235956,107.24417977528088,118.98171910112356,130.1625617977528,127.4349213483146,125.3007191011236,131.77155056179777,113.82,121.82202247191012,102.79991011235956,107.24417977528088,120.0444831460674
Sikao,TH9205,2012,,,,,,,,,,,,,,,,,,
Huai Yot,TH9206,2012,134.6,124.7,128.0,134.70000000000002,116.2,124.0,100.8,103.3,120.7875,134.6,129.6,128.0,134.70000000000002,116.2,124.0,100.8,103.3,121.4
Wang Wiset,TH9207,2012,,,,,,,,,,,,,,,,,,
Na Yong,TH9208,2012,130.70551351351352,120.48172972972974,124.71102702702704,133.83513513513515,114.38994594594595,123.18810810810812,102.92994594594596,108.41145945945948,119.83160810810814,130.70551351351352,127.93189189189192,125.5358918918919,133.83513513513515,114.38994594594595,123.18810810810812,102.92994594594596,108.41145945945948,120.86598648648652
Ratsada,TH9209,2012,,,,,,,,,,,,,,,,,,
Hat Samran,TH9210,2012,131.8,126.3,127.4,135.3,115.2,123.3,103.7,108.9,121.4875,131.8,129.4,127.4,135.3,115.2,123.3,103.7,108.9,121.875
Mueang Yala,TH9501,2012,129.75230125523012,101.05857740585776,111.02677824267784,127.10794979079498,114.7112970711297,113.80251046025106,97.43514644351464,93.25857740585774,111.01914225941424,129.75230125523012,121.48744769874476,120.47573221757322,127.10794979079498,114.7112970711297,113.80251046025106,97.43514644351464,93.25857740585774,114.75387029288704
Betong,TH9502,2012,,,,,,,,,,,,,,,,,,
Bannang Sata,TH9503,2012,,,,,,,,,,,,,,,,,,
Than To,TH9504,2012,,,,,,,,,,,,,,,,,,
Yaha,TH9505,2012,,,,,,,,,,,,,,,,,,
Raman,TH9506,2012,130.0310113864702,101.7073007367716,111.8032819825854,128.36584058941725,115.45298057602145,114.63335565974548,97.66925653047556,93.44916275954456,111.63902377762894,130.0310113864702,123.08935030140655,121.373007367716,128.36584058941725,115.45298057602145,114.63335565974548,97.66925653047556,93.44916275954456,115.50799564634964
Kabang,TH9507,2012,,,,,,,,,,,,,,,,,,
Krong Pinang,TH9508,2012,,,,,,,,,,,,,,,,,,
Mueang Trat,TH2301,2012,137.47722722722722,128.34772272272272,119.5552302302302,120.3633883883884,103.8428178178178,128.0558808808809,104.49004004004004,77.38928928928927,114.94019957457456,137.47722722722722,128.34772272272272,119.5552302302302,120.3633883883884,103.8428178178178,128.0558808808809,104.49004004004004,121.17722722722722,120.4136918168168
Khlong Yai,TH2302,2012,,,,,,,,,,,,,,,,,,
Khao Saming,TH2303,2012,137.95115974560417,127.97732884399552,118.92405536849984,119.63267863823424,103.63887018331462,128.361316872428,102.05091657313882,76.43458660680884,114.37136410400304,137.95115974560417,127.97732884399552,118.92405536849984,119.63267863823424,103.63887018331462,128.361316872428,102.05091657313882,119.9593340815563,119.81195753834643
Bo Rai,TH2304,2012,137.37511606313836,127.73695450324976,118.26889507892297,118.67177344475394,102.77623026926648,126.85831012070564,98.81624883936864,72.96768802228414,112.93390204271124,137.37511606313836,127.73695450324976,118.26889507892297,118.67177344475394,102.77623026926648,126.85831012070564,98.81624883936864,114.74466109563603,118.15602367688022
Laem Ngop,TH2305,2012,138.3,128.5,119.5,121.0,104.7,129.1,105.3,77.9,115.5375,138.3,128.5,119.5,121.0,104.7,129.1,105.3,121.8,121.025
Ko Kut,TH2306,2012,,,,,,,,,,,,,,,,,,
Ko Chang,TH2307,2012,,,,,,,,,,,,,,,,,,
Mueang Phrae,TH5401,2012,140.52167312661496,99.23142764857884,111.78934108527132,115.30487726098194,115.12855297157624,112.68178294573644,70.4296834625323,41.86944444444445,100.8695978682171,140.52167312661496,130.8453165374677,111.78934108527132,115.30487726098194,115.12855297157624,130.9804263565891,93.8015180878553,82.73588501291991,115.13844880490956
Rong Kwang,TH5402,2012,140.58394495412847,99.6487767584098,111.540876656473,115.0383282364934,115.06625891946994,110.50249745158004,68.89459734964323,40.97176350662591,100.28088047910296,140.58394495412847,130.54184505606526,111.540876656473,115.0383282364934,115.06625891946994,128.72589194699287,93.1579510703364,82.80117227319063,114.68203363914373
Long,TH5403,2012,140.91217948717946,101.48846153846154,113.61448717948718,115.6080128205128,113.51307692307692,116.93641025641024,73.78551282051282,30.11615384615385,100.74678685897436,140.91217948717946,133.01230769230767,113.61448717948718,115.6080128205128,113.51307692307692,131.1503205128205,95.32121794871794,84.13801282051281,115.90870192307692
Sung Men,TH5404,2012,141.0835850956697,102.43046324269888,112.09400805639478,115.62955689828804,114.31998992950652,112.65800604229608,71.49642497482377,41.49692849949648,101.40112034239678,141.0835850956697,130.83041289023166,112.09400805639478,115.62955689828804,114.31998992950652,130.3491440080564,93.72839879154078,83.4090130916415,115.18051359516618
Den Chai,TH5405,2012,141.35133333333334,105.38266666666668,112.52533333333334,115.74133333333334,113.97133333333332,113.34866666666667,71.47733333333333,36.59666666666666,101.29933333333332,141.35133333333334,131.26000000000002,112.52533333333334,115.74133333333334,113.97133333333332,131.056,94.496,83.75466666666668,115.5195
Song,TH5406,2012,140.55152036718306,100.67940332759608,110.98611589214,115.04400458978772,115.00763052208836,113.88479632816986,71.99586919104992,43.75674125071716,101.4882601835915,140.55152036718306,131.1946069994263,110.98611589214,115.04400458978772,115.00763052208836,128.46781411359726,93.1144578313253,82.41589213998853,114.59775530694203
Wang Chin,TH5407,2012,141.4916923076923,96.38502564102563,112.13241025641028,114.87333333333332,112.79230769230767,117.26984615384616,76.3873846153846,35.823487179487174,100.8944358974359,141.4916923076923,132.35907692307694,113.9108717948718,114.87333333333332,112.79230769230767,129.6513846153846,95.7556923076923,85.53558974358974,115.79624358974358
Nong Muang Khai,TH5408,2012,140.23769784172666,99.68057553956837,111.58316546762592,115.4276258992806,115.76071942446043,112.92374100719428,70.60345323741008,42.38460431654677,101.07519784172663,140.23769784172666,130.9064748201439,111.58316546762592,115.4276258992806,115.76071942446043,130.8624460431655,93.55942446043169,82.63971223021585,115.1221582733813
Mueang Nan,TH5501,2012,141.95401459854014,117.31397288842544,109.58800834202296,114.55411887382692,116.3698644421272,115.1233576642336,72.64410844629825,43.96193952033369,103.93867309697605,141.95401459854014,129.4788321167883,109.58800834202296,114.55411887382692,116.3698644421272,132.16371220020855,91.21251303441085,79.94650677789365,114.40844629822736
Mae Charim,TH5502,2012,,,,,,,,,,,,,,,,,,
Ban Luang,TH5503,2012,137.0,104.0,105.5,112.45000000000002,113.45,110.85,69.9,42.35,99.4375,137.0,127.9,105.5,112.45000000000002,113.45,125.25,90.25,80.5,111.5375
Na Noi,TH5504,2012,140.88566978193143,109.13021806853584,110.07632398753896,114.87943925233644,114.59127725856698,109.70934579439252,67.02679127725858,39.21495327102804,100.68925233644862,140.88566978193143,128.09719626168226,110.07632398753896,114.87943925233644,114.59127725856698,127.77694704049844,91.25887850467292,80.0,113.44571651090344
Pua,TH5505,2012,142.70693641618502,129.70520231213874,108.24219653179192,115.60346820809252,117.51040462427748,114.41213872832373,75.8543352601156,48.01387283236994,106.50606936416185,142.70693641618502,129.70520231213874,108.24219653179192,115.60346820809252,117.51040462427748,130.02254335260116,87.74219653179192,78.92080924855492,113.8067196531792
Tha Wang Pha,TH5506,2012,142.25,124.25,107.9,115.4,117.3,115.55,75.05000000000001,47.5,105.65,142.25,129.55,107.9,115.4,117.3,132.2,88.30000000000001,78.65,113.94375000000002
Wiang Sa,TH5507,2012,141.4269508422138,114.29625300790649,109.829838432451,114.61866620831904,115.96562392574768,113.09676864902026,71.03716053626675,42.463905122035065,102.84189584049504,141.4269508422138,129.1735991749742,109.829838432451,114.61866620831904,115.96562392574768,129.98521828807148,91.21863183224475,80.12887590237195,114.04342557579923
Thung Chang,TH5508,2012,,,,,,,,,,,,,,,,,,
Chiang Klang,TH5509,2012,142.05298013245033,129.18940397350994,107.15827814569536,115.69867549668876,118.13377483443708,115.74172185430464,76.40397350993378,48.63112582781457,106.62624172185431,142.05298013245033,129.18940397350994,107.15827814569536,115.69867549668876,118.13377483443708,131.3337748344371,87.40132450331126,79.49205298013246,113.8075331125828
Na Muen,TH5510,2012,139.8,106.8,110.5,114.8,114.3,108.2,66.10000000000001,38.5,99.875,139.8,127.7,110.5,114.8,114.3,126.4,91.1,80.0,113.075
Santi Suk,TH5511,2012,141.0,126.8,105.7,113.6,116.3,114.7,74.8,47.8,105.0875,141.0,126.8,105.7,113.6,116.3,129.9,89.10000000000001,79.30000000000001,112.7125
Bo Kluea,TH5512,2012,141.8,131.9,112.1,117.2,115.3,112.0,72.60000000000001,51.6,106.8125,141.8,131.9,112.1,117.2,115.3,120.1,84.5,82.80000000000001,113.2125
Song Khwae,TH5513,2012,,,,,,,,,,,,,,,,,,
Phu Phiang,TH5514,2012,142.6177033492823,120.47607655502392,110.47081339712918,115.0354066985646,117.08851674641149,115.3062200956938,73.89377990430621,44.69377990430623,104.94778708133973,142.6177033492823,129.7468899521531,110.47081339712918,115.0354066985646,117.08851674641149,131.11866028708133,91.61148325358852,79.55311004784689,114.65532296650716
Chaloem Phra Kiat,TH5515,2012,141.8,131.9,112.1,117.2,115.3,112.0,72.60000000000001,51.6,106.8125,141.8,131.9,112.1,117.2,115.3,120.1,84.5,82.80000000000001,113.2125
Mueang Phangnga,TH8201,2012,,,,,,,,,,,,,,,,,,
Ko Yao,TH8202,2012,,,,,,,,,,,,,,,,,,
Kapong,TH8203,2012,,,,,,,,,,,,,,,,,,
Takua Thung,TH8204,2012,,,,,,,,,,,,,,,,,,
Takua Pa,TH8205,2012,,,,,,,,,,,,,,,,,,
Khura Buri,TH8206,2012,,,,,,,,,,,,,,,,,,
Thap Put,TH8207,2012,,,,,,,,,,,,,,,,,,
Thai Mueang,TH8208,2012,,,,,,,,,,,,,,,,,,
Mueang Ranong,TH8501,2012,,,,,,,,,,,,,,,,,,
La-Un,TH8502,2012,,,,,,,,,,,,,,,,,,
Kapoe,TH8503,2012,,,,,,,,,,,,,,,,,,
Kra Buri,TH8504,2012,,,,,,,,,,,,,,,,,,
Suk Samran,TH8505,2012,,,,,,,,,,,,,,,,,,
Mueang Chumphon,TH8601,2012,135.20000000000002,121.4,112.1,116.6,101.5,120.4,93.5,103.6,113.0375,135.20000000000002,121.4,112.1,116.6,101.5,120.4,93.5,103.6,113.0375
Tha Sae,TH8602,2012,,,,,,,,,,,,,,,,,,
Pathio,TH8603,2012,,,,,,,,,,,,,,,,,,
Lang Suan,TH8604,2012,,,,,,,,,,,,,,,,,,
Lamae,TH8605,2012,,,,,,,,,,,,,,,,,,
Phato,TH8606,2012,,,,,,,,,,,,,,,,,,
Sawi,TH8607,2012,136.1,123.2,114.0,119.1,104.1,121.1,95.4,106.2,114.9,136.1,123.2,114.0,119.1,104.1,121.1,95.4,106.2,114.9
Thung Tako,TH8608,2012,136.1,123.2,114.0,119.1,104.1,121.1,95.4,106.2,114.9,136.1,123.2,114.0,119.1,104.1,121.1,95.4,106.2,114.9
Mueang Songkhla,TH9001,2012,129.0504021447721,100.84664879356568,95.4195710455764,136.03458445040212,119.9353887399464,120.8887399463807,99.9887399463807,98.96916890080428,112.64165549597853,136.61581769436998,128.50080428954425,127.95871313672922,136.03458445040212,119.9353887399464,120.8887399463807,99.9887399463807,98.96916890080428,121.11149463806971
Sathing Phra,TH9002,2012,125.5992813141684,101.25862422997947,95.21909650924026,129.8439425051335,120.21016427104726,123.20420944558524,102.30318275154004,104.4568788501027,112.7619224845996,138.61386036960988,132.3006160164271,131.37731006160166,138.33490759753593,120.75246406570844,123.20420944558524,102.30318275154004,104.4568788501027,123.91792864476386
Chana,TH9003,2012,133.19379194630875,102.2984899328859,102.16073825503358,131.05117449664428,116.90654362416107,117.34932885906042,98.26057046979868,97.1030201342282,112.29045721476513,134.01946308724834,127.04681208053694,126.90369127516782,131.05117449664428,116.90654362416107,117.34932885906042,98.26057046979868,97.1030201342282,118.5800755033557
Na Thawi,TH9004,2012,,,,,,,,,,,,,,,,,,
Thepha,TH9005,2012,133.66984834968778,103.54861730597683,107.41141837644962,133.3471008028546,116.76369313113294,116.77805530776094,98.57332738626228,97.10954504906336,113.40020071364854,133.66984834968778,127.21578947368424,125.9319357716325,133.3471008028546,116.76369313113294,116.77805530776094,98.57332738626228,97.10954504906336,118.67366190900984
Saba Yoi,TH9006,2012,132.88846153846154,102.94615384615383,107.78076923076924,132.14615384615385,116.3173076923077,115.99423076923078,98.09615384615388,95.23846153846156,112.67596153846158,132.88846153846154,126.74038461538464,125.43461538461538,132.14615384615385,116.3173076923077,115.99423076923078,98.09615384615388,95.23846153846156,117.85697115384616
Ranot,TH9007,2012,131.2821608040201,108.51180904522612,101.30822864321608,129.7759422110553,121.0604271356784,123.7860866834171,102.23599246231156,103.57578517587936,115.19205402010051,139.04758165829148,137.15461683417084,137.58150125628143,143.73853643216083,121.3617462311558,123.7860866834171,102.23599246231156,103.57578517587936,126.06023084170852
Krasae Sin,TH9008,2012,127.9280487804878,105.28292682926828,98.08048780487805,132.61158536585367,121.0071138211382,123.3786585365854,102.19329268292684,102.97621951219512,114.18229166666669,139.32459349593495,135.4784552845529,133.7310975609756,140.5658536585366,121.47154471544717,123.3786585365854,102.19329268292684,102.97621951219512,124.88996443089432
Rattaphum,TH9009,2012,127.08960121150936,101.6331145885916,99.97001514386676,131.40489651691067,114.77228672387685,118.75860676426046,98.39712266532057,98.82554265522464,111.35639828369511,131.56092882382637,125.21797072185764,124.8165572942958,131.40590610802627,114.77228672387685,118.75860676426046,98.39712266532057,98.82554265522464,117.96936521958608
Sadao,TH9010,2012,,,,,,,,,,,,,,,,,,
Hat Yai,TH9011,2012,129.38156682027653,101.69055299539173,99.79723502304148,131.55829493087558,115.04884792626729,118.1225806451613,97.1557603686636,97.53456221198157,111.2861751152074,132.08663594470048,124.60345622119816,124.21497695852534,131.55829493087558,115.04884792626729,118.1225806451613,97.1557603686636,97.53456221198157,117.54063940092163
Na Mom,TH9012,2012,,,,,,,,,,,,,,,,,,
Khuan Niang,TH9013,2012,125.2178288431062,99.09112519809828,95.58193343898574,134.07036450079238,118.56283676703646,120.87614896988909,100.77091917591125,101.7781299524564,111.99366085578448,135.2058637083994,127.88462757527732,128.2351822503962,134.88446909667195,118.56283676703646,120.87614896988909,100.77091917591125,101.7781299524564,121.02477218700474
Bang Klam,TH9014,2012,127.54606986899564,99.53820960698692,94.9,132.7864628820961,116.49323144104804,119.0471615720524,99.31681222707424,98.35502183406116,110.99787117903932,134.23253275109172,127.06179039301313,125.024672489083,132.7864628820961,116.49323144104804,119.0471615720524,99.31681222707424,98.35502183406116,119.03971069868996
Singhanakhon,TH9015,2012,124.7725321888412,99.52703862660944,93.83712446351932,130.18626609442063,121.1068669527897,122.47038626609442,102.03583690987124,104.31545064377684,112.28143776824037,137.85193133047213,130.53412017167383,130.6431330472103,136.80815450643777,121.1068669527897,122.47038626609442,102.03583690987124,104.31545064377684,123.22073497854078
Khlong Hoi Khong,TH9016,2012,130.8,100.6,100.3,127.5,113.0,116.0,95.9,94.2,109.7875,130.8,123.2,121.3,127.5,113.0,116.0,95.9,94.2,115.2375
Mueang Rayong,TH2101,2012,,,,,,,,,,,,,,,,,,
Ban Chang,TH2102,2012,144.16692913385828,85.32787401574804,113.88299212598426,80.82503937007876,108.8464566929134,127.21133858267716,97.72188976377954,73.36267716535433,103.91814960629922,144.16692913385828,129.9411023622047,123.0976377952756,128.85826771653544,108.8464566929134,127.21133858267716,97.72188976377954,111.74582677165354,121.4486811023622
Klaeng,TH2103,2012,141.74548031496062,127.15981102362208,120.3487874015748,123.0496062992126,106.46636220472443,128.95077165354328,99.82787401574804,73.67127559055118,115.15249606299211,141.74548031496062,127.26979527559058,120.3487874015748,123.81039370078742,106.46636220472443,128.95077165354328,99.82787401574804,115.50658267716535,120.4907559055118
Wang Chan,TH2104,2012,140.81603563474388,117.52026726057908,119.12594654788418,112.97884187082408,105.84164810690424,126.90679287305124,95.74732739420936,69.15746102449889,111.01179008908686,140.81603563474388,125.95456570155903,119.12594654788418,122.78697104677062,105.84164810690424,126.90679287305124,95.74732739420936,108.23463251670378,118.17673997772827
Ban Khai,TH2105,2012,141.17507246376812,102.2850724637681,119.64739130434782,98.94347826086955,106.39217391304346,126.4227536231884,95.52420289855073,69.0091304347826,107.42490942028988,141.17507246376812,126.07536231884056,119.64739130434782,124.15057971014494,106.39217391304346,126.4227536231884,95.52420289855073,107.48289855072464,118.35880434782608
Pluak Daeng,TH2106,2012,142.24922822491737,86.60859977949283,116.48737596471884,84.48335170893054,107.480815876516,125.38412348401324,94.53649393605292,69.12706725468578,103.29463202866594,142.24922822491737,126.9884785005513,120.22568908489528,126.42348401323044,107.480815876516,125.38412348401324,94.53649393605292,106.47872105843442,118.72087927232636
Khao Chamao,TH2107,2012,141.0340196078431,126.13872549019608,119.4393137254902,121.65627450980392,105.69392156862745,127.86764705882352,97.52254901960784,71.11098039215686,113.80792892156866,141.0340196078431,126.2622549019608,119.4393137254902,122.60441176470589,105.69392156862745,127.86764705882352,97.52254901960784,111.49647058823533,118.9900735294118
Nikhom Phatthana,TH2108,2012,142.73613114754102,88.7361967213115,117.6072131147541,85.65173770491805,107.94760655737706,125.50800000000002,95.77508196721314,70.50000000000001,104.30774590163936,142.73613114754102,127.78308196721314,121.11495081967216,127.5778360655738,107.94760655737706,125.50800000000002,95.77508196721314,108.19488524590166,119.5796967213115
