admin2Name,admin2Pcod,Year,EVI,EVI_1,EVI_2,EVI_3,EVI_4,EVI_5,EVI_6,EVI_7,EVI_p75
Nong Hin,TH4214,2017,0.3727323777453031,0.4714623633206346,,0.5599841408109134,0.5395641732906076,0.5687410391864961,0.4502086267445288,0.4079793707065505,0.4398083846659146
Mueang Satun,TH9101,2017,0.5348189983647214,0.6042398920465144,0.541220697439159,0.5408455623418452,0.5211814882133418,0.5405982803186961,0.5765638858216938,0.49418851006384235,0.5577543472251197
Khuan Don,TH9102,2017,,0.6029391612145342,0.521041686984597,0.5079582728657154,0.49705586485491116,0.5248398034024354,0.545352716940652,0.5380921883509306,0.5465843106503322
Khuan Kalong,TH9103,2017,0.6576524014994337,0.6960506807776626,0.6065259623523045,0.5743271499854901,0.5890418811542549,0.6534855527674083,0.6241623643645967,0.5681956584888072,0.6246746896238697
Tha Phae,TH9104,2017,0.5980986418045435,0.6706597938535743,0.6274743056261975,0.6128010280658168,0.5183755033862536,0.6274362889691938,0.6108139874692246,0.5691059090374305,0.6063507009177885
La-Ngu,TH9105,2017,0.5535328694958022,0.6035831661856595,0.6435336692601871,0.6104843391467368,0.45878188497239153,0.5650643623260694,0.5423913927719748,0.528177458909107,0.5452785291601159
Thung Wa,TH9106,2017,0.5812631432303123,0.6126611348000357,0.6761113871027374,0.5944046008152315,0.17021584916081375,0.5676433801447158,0.5616686474726287,0.5299921491584494,0.5124259585659742
Manang,TH9107,2017,0.6629263691937904,0.7020281814327185,0.7655008748580256,0.6734120328076603,0.680464542859041,0.7025749002916393,0.7105609888469571,0.5886133035348858,0.6905280671958764
Mueang Trang,TH9201,2017,0.5774713552027407,0.6791395183188841,0.5671451563058996,0.5658666798437325,0.5419159341398455,0.5588421970642837,0.5407738727103754,0.4708597453637683,0.5659339900648205
Kantang,TH9202,2017,0.6004257968193192,0.7713535010415367,0.5868670763947916,0.6274973315413428,0.5096664001221842,0.5822878210165525,0.565083416741913,0.5498980146167828,0.5990319120467553
Yan Ta Khao,TH9203,2017,0.6404668270080186,0.6674783801559369,0.5724168324615763,0.5888468263764909,0.4852727055704383,0.5881941931709151,0.5582094287473748,0.5487457134798408,0.5779661100727422
Palian,TH9204,2017,0.6024526109356177,0.7065543882129518,0.5810479973148058,0.5970721759130952,0.48373503285582503,0.587163237368628,0.5469505978347556,0.5413087662361276,0.5777250790567907
Sikao,TH9205,2017,0.6107500872589543,0.7059825707561648,0.5742014260609172,0.5653630051669688,0.582472147173279,0.5677879883899343,0.5590951842167727,0.5536699344190914,0.59886299480912
Huai Yot,TH9206,2017,0.5628184624116511,0.632891162877555,0.5988753565621568,0.6322768184624975,0.6130891646783628,0.6190444497402697,0.5418588252973477,0.5377040702065693,0.5941318660213517
Wang Wiset,TH9207,2017,0.664361018481101,0.669759856466231,0.5903228346715772,0.6157598938140337,0.5685764223874836,0.5966663662792832,0.5689873878682893,0.5589594048555253,0.5978495585255535
Na Yong,TH9208,2017,0.6034101350940483,0.6646807756564611,0.5431193902851601,0.5309690912595674,0.5231706334915007,0.5853988118565114,0.4815757175572479,0.5368594728833054,0.5768034337848769
Ratsada,TH9209,2017,0.5115263267770963,0.6625214074005799,0.6031783142442305,0.6216763522860357,0.6187282388233938,0.618108167149661,0.5329781804321286,0.5331954275096945,0.6014288262789401
Hat Samran,TH9210,2017,0.5863528218523335,0.6609021502999247,0.6068712579192399,0.6308440712159438,0.31121933424128295,0.5287044159329805,0.5447758058427713,0.5693442529399508,0.5586941085352769
Mueang Yala,TH9501,2017,0.5045517892256989,0.4859701493463241,0.4687871218673129,0.46831083271761037,0.48539599037557735,0.5263163536883886,0.43993394730630164,0.3304120962063189,0.47545463360390416
Betong,TH9502,2017,0.5339633747158237,0.5636873951101762,0.5351423654273844,0.5598476460841404,0.5328750573339045,0.5493772328366388,0.5124383568993799,0.5162372916479788,0.5403477717667501
Bannang Sata,TH9503,2017,0.6685952013776023,0.6193918644916951,0.6465283029426789,0.629500914500653,0.6484731286578953,0.6925380340318594,0.6281804253917649,0.40468266161100674,0.6203613410599531
Than To,TH9504,2017,0.4374064481066576,0.46088877115684623,0.4676197900507022,0.290148316337191,0.48496385221021465,0.5750391028080852,0.37539540959896744,0.473865792302661,0.4801335056234003
Yaha,TH9505,2017,0.5491420767699156,0.5730150576634409,0.49772648283251736,0.5446645966483481,0.5404711188977463,0.5492080863702137,0.5301002466813277,0.4905163643975352,0.5424246373752898
Raman,TH9506,2017,0.5116878490455317,0.48001484491267415,0.4770765322686548,0.4811570929970468,0.5030366239198288,0.5192755360486923,0.4523077110591385,0.43617544153364174,0.491623696716692
Kabang,TH9507,2017,0.5852475456977776,0.638097207196873,0.6074789544125565,0.5841585316416316,0.6080452052607545,0.654372636129424,0.5798268721963502,0.5084738790217963,0.5949704598117918
Krong Pinang,TH9508,2017,0.6108345193854208,0.6181413385918729,0.6512942976854668,0.6116851496964509,0.6345465054635677,0.8981243282358136,0.5917118088835659,0.3616688660202601,0.6360452135110576
Mueang Trat,TH2301,2017,0.579849969313254,0.5584184310834375,0.4957975232526745,0.5466755333335317,0.5628276752120415,0.5246596793461316,0.5104904766890355,0.47647421844106774,0.5326976661819995
Khlong Yai,TH2302,2017,0.45057184442449244,0.4395842821292544,,0.48322709714744544,0.43266309947784304,0.47782644455793594,0.4420470573950978,0.45346397934151833,0.4511791414505514
Khao Saming,TH2303,2017,0.5945894416261571,0.5894689232174503,0.5488394728517463,0.5630078712802516,0.5496764233268625,0.5094490211737475,0.517129288384971,0.4868459579649383,0.5425150304087736
Bo Rai,TH2304,2017,0.6074663281988065,0.6031822143631573,0.524127834512591,0.5952902559454466,0.575020105709753,0.5761496334354862,0.5083611873410406,0.5201243238789051,0.5580255123812926
Laem Ngop,TH2305,2017,0.6163660035823978,0.6242655073413108,0.5533330498382509,0.5669896045985359,0.5265559449974613,0.4747242382302243,0.5429512311781134,0.4904027108366792,0.5478731940753714
Ko Kut,TH2306,2017,0.6967617856132006,0.6549792903455983,0.4768358424261689,0.4830296663983269,0.6107616212278365,0.6160570139916622,0.5525500979271235,0.5342394507249117,0.6090312808667169
Ko Chang,TH2307,2017,0.5808851347612545,0.5514967969497345,0.581941102189094,0.6511867384846064,0.6240480092160384,0.5726470326999937,0.581236710757904,0.5546992014636061,0.5882459074120321
Mueang Phrae,TH5401,2017,0.36560232903343853,0.37319740264449386,0.599722242092334,0.45059250419885755,0.48465174219695567,0.5121440552138485,0.445317048635813,0.30690717682096014,0.415630115369226
Rong Kwang,TH5402,2017,0.39239529152301306,0.3970419662559521,0.5823623401156295,0.5380496920561146,0.5859317202204452,0.49247513341511734,0.4449112583784122,0.34763308120301506,0.45755980469679597
Long,TH5403,2017,0.4348771661548498,0.4713162144226375,0.5135569708036718,0.5644366980886316,0.580759103164705,0.5952888608393562,0.5263890827196194,0.40069333356703074,0.505878041188561
Sung Men,TH5404,2017,0.3417699413712567,0.30733986588002477,0.3730317434413864,0.47060532707237795,0.5185730144761942,0.5019703509273233,0.38824729407442804,0.2764811914726856,0.3980132553624236
Den Chai,TH5405,2017,0.3517133777454086,0.37471496624179906,,0.5220761225927018,0.5461916463690657,0.5772228898800108,0.4381078381799998,0.305326343601044,0.44220475365072187
Song,TH5406,2017,0.40142162133550885,0.3903599151813773,0.4789188165874586,0.4812673088844184,0.49499141863012036,0.4875545985677726,0.4583171720036191,0.33597439089668296,0.43520823668493325
Wang Chin,TH5407,2017,0.4399964623603858,0.49251507470312317,0.42798822239381673,0.5728985056591656,0.6049119377482705,0.5989254401407942,0.524248209271661,0.4161956772378533,0.5092385950611725
Nong Muang Khai,TH5408,2017,0.3379819068785638,0.3024912189782702,0.6436268414905242,0.475987822267552,0.4910152258716118,0.5039937980351623,0.40947429490804266,0.3033054483855312,0.40549461388343694
Mueang Nan,TH5501,2017,0.3842136678563315,0.42733837988669726,0.3985437269712152,,0.5765083726333846,0.5443538785732566,0.5129911128812351,0.35180570522413607,0.4709059935489133
Mae Charim,TH5502,2017,0.4737855015334959,0.46476132898630135,0.4744109252463503,0.5797395660362259,0.5861860094701878,0.5556199665979354,0.5171868273660044,0.36516931166918587,0.49075611920766604
Ban Luang,TH5503,2017,0.44058760453997814,0.42759544061740956,0.41265978804425896,0.39460474797025946,0.5371532801703663,0.5335946891882835,0.4984665574585409,0.36720184045132964,0.47010299300065356
Na Noi,TH5504,2017,0.40015767818906817,0.4030356177932965,,0.5495088993032998,0.5474711507586388,0.514112396067678,0.48565370253161255,0.36629336027228443,0.46168780601172243
Pua,TH5505,2017,0.397926458907623,0.37312782264341987,,0.4858527735704814,0.504987594176539,0.5219773420912324,0.43365539607440057,0.35778630239053355,0.4405564955720011
Tha Wang Pha,TH5506,2017,0.3785065204074843,0.3739729716168226,0.5523947305189435,0.5087441685154116,0.48190179593914556,0.5052550238403934,0.44950390643138016,0.34764704181839823,0.4277099557287831
Wiang Sa,TH5507,2017,0.3847212553728059,0.4039001151942612,0.49080707450828903,0.6204339460813515,0.5462310212269176,0.5145589653072871,0.47718696845646763,0.36408252286747206,0.45199087149315087
Thung Chang,TH5508,2017,0.4659385927398831,0.471422210793814,0.38888138136142897,0.4954165977843403,0.49913091143762967,0.5497377623045122,0.46692971578140524,0.3775001031942276,0.46500527464657543
Chiang Klang,TH5509,2017,0.41284648200237484,0.4210120836333937,0.45821222525941835,0.4772456875690585,0.47224586896667564,0.48007367284912583,0.4121055344999713,0.3694321128848208,0.4355547726532538
