admin2Name,admin2Pcod,Year,ET,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,ET_7,Avg_ET,PET,PET_1,PET_2,PET_3,PET_4,PET_5,PET_6,PET_7,Avg_PET
Khuan Don,TH9102,2018,125.45555555555555,120.6277777777778,129.71666666666667,125.57222222222221,110.87777777777778,112.2888888888889,100.02777777777777,100.35555555555557,115.61527777777779,125.45555555555555,120.6277777777778,129.71666666666667,129.57777777777775,110.87777777777778,112.2888888888889,100.02777777777777,100.35555555555557,116.11597222222224
Khuan Kalong,TH9103,2018,126.50901451489689,121.25958747135219,131.38472116119178,128.20267379679146,112.14056531703591,112.93834988540871,100.99824293353707,101.77028265851797,116.90042971734148,126.50901451489689,121.25958747135219,131.50160427807486,131.6347593582888,112.14056531703591,112.93834988540871,100.99824293353707,101.77028265851797,117.34405080213907
Tha Phae,TH9104,2018,126.20153256704981,121.84597701149426,131.4904214559387,129.45427841634736,111.85261813537676,113.04648786717753,101.2051085568327,101.11213282247765,117.02606960408684,126.20153256704981,121.84597701149426,131.4904214559387,131.58773946360154,111.85261813537676,113.04648786717753,101.2051085568327,101.11213282247765,117.29275223499361
La-Ngu,TH9105,2018,128.75555555555556,123.5355324074074,132.15659722222222,134.87141203703703,112.87442129629632,114.73425925925926,103.19224537037037,105.57939814814816,119.46242766203706,128.75555555555556,123.5355324074074,132.15659722222222,134.87719907407407,112.87442129629632,114.73425925925926,103.19224537037037,105.57939814814816,119.46315104166668
Thung Wa,TH9106,2018,,,,,,,,,,,,,,,,,,
Manang,TH9107,2018,127.19696531791907,122.12760115606936,132.12023121387284,130.49104046242775,113.53150289017341,113.29147398843932,102.47456647398845,102.58497109826588,117.97729407514448,127.19696531791907,122.12760115606936,132.12023121387284,134.3299132947977,113.53150289017341,113.29147398843932,102.47456647398845,102.58497109826588,118.45715317919075
Mueang Trang,TH9201,2018,130.7094384707288,120.31218637992833,134.30442054958183,137.52735961768224,117.4847072879331,117.40083632019117,103.47825567502989,105.02066905615294,120.77973416965355,130.7094384707288,120.31218637992833,134.30442054958183,137.52735961768224,117.4847072879331,117.40083632019117,103.47825567502989,105.02066905615294,120.77973416965355
Kantang,TH9202,2018,133.70000000000002,123.30000000000001,135.3,138.9,117.9,119.10000000000001,106.7,111.0,123.23750000000001,133.70000000000002,123.30000000000001,135.3,138.9,117.9,119.10000000000001,106.7,111.0,123.23750000000001
Yan Ta Khao,TH9203,2018,132.32834224598932,122.45466428995844,135.7876411170529,137.0610814022579,117.54123588829474,118.44480095068332,104.44123588829473,104.92709447415331,121.62326203208558,132.32834224598932,122.45466428995844,135.8360071301248,137.08193701723116,117.54123588829474,118.44480095068332,104.44123588829473,104.92709447415331,121.63191473559122
Palian,TH9204,2018,131.40292134831458,122.91271910112359,134.31604494382023,136.19119101123596,116.44004494382021,117.83478651685392,104.79150561797752,104.33919101123595,121.02855056179773,131.40292134831458,122.91271910112359,134.3365393258427,136.32440449438204,116.44004494382021,117.83478651685392,104.79150561797752,104.33919101123595,121.0477640449438
Sikao,TH9205,2018,,,,,,,,,,,,,,,,,,
Huai Yot,TH9206,2018,130.6,119.10000000000001,136.5,137.6,119.7,117.0,102.0,97.30000000000001,119.975,130.6,119.10000000000001,136.5,137.6,119.7,117.0,102.0,97.30000000000001,119.975
Wang Wiset,TH9207,2018,,,,,,,,,,,,,,,,,,
Na Yong,TH9208,2018,131.48227027027028,120.60086486486487,133.77232432432433,137.4690810810811,117.59200000000001,117.74054054054056,104.24162162162163,104.72432432432434,120.9528783783784,131.48227027027028,120.60086486486487,133.80043243243244,137.4690810810811,117.59200000000001,117.74054054054056,104.24162162162163,104.72432432432434,120.95639189189191
Ratsada,TH9209,2018,,,,,,,,,,,,,,,,,,
Hat Samran,TH9210,2018,133.1,125.80000000000001,136.6,140.5,118.5,119.9,106.5,107.80000000000001,123.5875,133.1,125.80000000000001,136.6,140.5,118.5,119.9,106.5,107.80000000000001,123.5875
Mueang Yala,TH9501,2018,121.87907949790797,122.07866108786611,119.2949790794979,112.7397489539749,113.7376569037657,112.20251046025105,101.29958158995817,92.25857740585774,111.93634937238497,121.94351464435148,122.07866108786611,125.10209205020922,129.20502092050208,113.7376569037657,112.20251046025105,101.29958158995817,92.25857740585774,114.7284518828452
Betong,TH9502,2018,,,,,,,,,,,,,,,,,,
Bannang Sata,TH9503,2018,,,,,,,,,,,,,,,,,,
Than To,TH9504,2018,,,,,,,,,,,,,,,,,,
Yaha,TH9505,2018,,,,,,,,,,,,,,,,,,
Raman,TH9506,2018,122.20488948425987,123.98774279973208,118.96651038178165,112.85485599464165,114.80060281312794,112.69578030810449,101.77066309444074,92.3768251841929,112.45723375753516,122.20488948425987,123.98774279973208,125.88760884125921,130.44775619557936,114.80060281312794,112.69578030810449,101.77066309444074,92.3768251841929,115.52148359008706
Kabang,TH9507,2018,,,,,,,,,,,,,,,,,,
Krong Pinang,TH9508,2018,,,,,,,,,,,,,,,,,,
Mueang Trat,TH2301,2018,139.91031031031034,118.65242742742743,103.55985985985987,103.09444444444443,111.55953453453454,131.56483983983983,90.94276776776776,76.04204204204204,109.41577827827828,139.91031031031034,118.65242742742743,103.55985985985987,103.09444444444443,111.55953453453454,131.56483983983983,116.95555555555556,119.33688688688687,118.07923235735737
Khlong Yai,TH2302,2018,,,,,,,,,,,,,,,,,,
Khao Saming,TH2303,2018,140.77495323606436,120.38625140291808,104.23426861204642,104.12231575009353,113.00600448933784,132.85622895622893,89.005873550318,75.00433969322859,109.92377946127945,140.77495323606436,120.38625140291808,104.23426861204642,104.12231575009353,113.00600448933784,132.85622895622893,117.1648709315376,120.51371118593345,119.13232557052004
Bo Rai,TH2304,2018,140.09870009285052,120.52896935933148,103.47233054781802,103.93528319405759,112.56155988857941,131.40649953574746,85.96508820798513,70.25246053853297,108.52761142061281,140.09870009285052,120.52896935933148,103.47233054781802,103.93528319405759,112.56155988857941,131.40649953574746,113.87233054781801,114.891643454039,117.59591457753017
Laem Ngop,TH2305,2018,140.20000000000002,118.30000000000001,104.0,103.2,112.10000000000001,132.4,92.4,77.9,110.06249999999999,140.20000000000002,118.30000000000001,104.0,103.2,112.10000000000001,132.4,117.80000000000001,121.2,118.65
Ko Kut,TH2306,2018,,,,,,,,,,,,,,,,,,
Ko Chang,TH2307,2018,,,,,,,,,,,,,,,,,,
Mueang Phrae,TH5401,2018,141.23462532299743,114.46967054263565,107.3779069767442,111.29977390180879,115.05710594315248,106.0549095607235,64.9031007751938,47.313275193798454,100.96379602713179,141.23462532299743,114.46967054263565,107.3779069767442,111.29977390180879,116.13333333333335,119.6012596899225,99.11531007751937,78.4532945736434,110.9606468023256
Rong Kwang,TH5402,2018,141.4581039755352,114.8363404689093,108.12150866462795,111.29831804281345,114.84276248725793,103.8803261977574,65.31753312945975,49.74031600407747,101.1869011213048,141.4581039755352,114.8363404689093,108.12150866462795,111.29831804281345,114.98970438328237,116.14959225280327,98.2954128440367,79.23358817533132,110.54782110091745
Long,TH5403,2018,141.32320512820513,115.27717948717948,107.6650641025641,110.45185897435897,116.6278205128205,114.27275641025639,69.20153846153848,38.252820512820506,101.63403044871795,141.32320512820513,115.27717948717948,107.69788461538461,110.45185897435897,116.90570512820513,119.72660256410256,101.30044871794871,76.98762820512822,111.2088141025641
Sung Men,TH5404,2018,141.38333333333335,114.21158106747231,106.63187311178251,111.32975830815711,115.57693856998995,106.39481369587111,64.93328298086607,45.535750251762344,100.74966641490435,141.38333333333335,114.21158106747231,106.63187311178251,111.32975830815711,116.01661631419942,119.10579053373615,98.83746223564954,78.9761329305136,110.81156847935551
Den Chai,TH5405,2018,141.624,113.938,106.42733333333334,110.792,116.27666666666667,108.06866666666667,65.13733333333333,41.676,100.49249999999999,141.624,113.938,106.42733333333334,110.792,116.342,119.89,99.69733333333333,78.53666666666669,110.90591666666668
Song,TH5406,2018,141.78468158347678,114.61526104417669,108.4784279977051,111.56798623063686,114.96098680436032,105.17183017785429,66.16620768789444,48.59518072289156,101.41757028112453,141.78468158347678,114.61526104417669,108.4784279977051,111.56798623063686,115.43298909925416,114.9997705106139,98.58284566838783,78.11055651176133,110.44656483075158
Wang Chin,TH5407,2018,142.0777435897436,114.70953846153846,105.57497435897437,109.08748717948717,116.80184615384617,116.58297435897437,72.13446153846154,43.16676923076923,102.51697435897437,142.0777435897436,115.02338461538461,106.96051282051283,109.08748717948717,116.80184615384617,118.21743589743589,101.81712820512818,77.81353846153847,110.97488461538464
Nong Muang Khai,TH5408,2018,141.20690647482016,114.87884892086333,107.88992805755397,111.57165467625902,115.37093525179857,105.77050359712234,65.45122302158273,48.60935251798562,101.34366906474825,141.20690647482016,114.87884892086333,107.88992805755397,111.57165467625902,116.17726618705039,118.77021582733813,98.93035971223023,78.46474820143887,110.98624100719427
Mueang Nan,TH5501,2018,142.1430656934307,115.01334723670492,107.79113660062566,110.40458811261732,112.38321167883211,102.9963503649635,64.54963503649635,52.78540145985402,101.00834202294055,142.1430656934307,115.01334723670492,107.79113660062566,110.40458811261732,112.38321167883211,117.1043795620438,95.08852971845673,77.63920750782066,109.69593326381649
Mae Charim,TH5502,2018,,,,,,,,,,,,,,,,,,
Ban Luang,TH5503,2018,139.8,113.10000000000001,106.30000000000001,109.15,111.05000000000001,100.60000000000001,65.7,52.150000000000006,99.73125,139.8,113.10000000000001,106.30000000000001,109.15,111.05000000000001,109.55000000000001,95.5,76.15,107.57500000000002
Na Noi,TH5504,2018,141.48847352024924,113.50903426791278,105.90591900311527,110.42056074766357,112.77943925233646,100.89158878504675,63.29439252336449,50.635514018691595,99.86561526479753,141.48847352024924,113.50903426791278,105.90591900311527,110.42056074766357,112.77943925233646,115.63862928348911,96.5,78.75295950155764,109.37437694704052
Pua,TH5505,2018,142.2086705202312,115.61040462427746,108.21387283236994,109.39826589595378,111.6491329479769,98.5699421965318,64.40346820809249,54.06300578034682,100.51459537572256,142.2086705202312,115.61040462427746,108.21387283236994,109.39826589595378,111.6491329479769,112.22427745664741,93.50000000000001,75.77167630057805,108.57203757225436
Tha Wang Pha,TH5506,2018,142.7,115.75,108.05000000000001,109.9,112.30000000000001,100.85000000000001,63.95,53.900000000000006,100.92500000000001,142.7,115.75,108.05000000000001,109.9,112.30000000000001,115.75,93.20000000000002,76.1,109.21875
Wiang Sa,TH5507,2018,142.18649020281882,114.69883121347542,107.41749742179444,110.39195599862497,112.86631144723273,102.15764867652115,64.28047438982468,52.6042626332073,100.82543399793744,142.18649020281882,114.69883121347542,107.41749742179444,110.39195599862497,112.86631144723273,115.82306634582332,95.27600550017189,78.0805431419732,109.59258765898934
Thung Chang,TH5508,2018,,,,,,,,,,,,,,,,,,
Chiang Klang,TH5509,2018,142.59867549668874,115.55827814569535,108.93245033112584,109.3337748344371,112.03907284768212,100.40927152317882,65.03907284768212,55.57682119205298,101.18592715231789,142.59867549668874,115.55827814569535,108.93245033112584,109.3337748344371,112.03907284768212,113.66754966887419,93.73642384105959,76.5271523178808,109.04917218543046
Na Muen,TH5510,2018,140.8,112.9,105.80000000000001,110.5,112.7,99.7,62.5,50.0,99.36250000000001,140.8,112.9,105.80000000000001,110.5,112.7,114.5,96.5,78.7,109.05000000000001
Santi Suk,TH5511,2018,141.20000000000002,113.60000000000001,104.9,107.9,110.80000000000001,98.9,63.7,53.1,99.26250000000002,141.20000000000002,113.60000000000001,104.9,107.9,110.80000000000001,113.30000000000001,93.80000000000001,77.4,107.8625
Bo Kluea,TH5512,2018,136.4,116.9,108.60000000000001,108.60000000000001,104.80000000000001,95.10000000000001,61.300000000000004,58.7,98.80000000000001,136.4,116.9,108.60000000000001,108.60000000000001,104.80000000000001,101.9,88.5,79.4,105.6375
Song Khwae,TH5513,2018,,,,,,,,,,,,,,,,,,
Phu Phiang,TH5514,2018,142.15933014354064,115.3468899521531,108.0354066985646,110.48851674641148,112.33014354066985,102.30095693779904,64.76459330143541,53.029186602870816,101.0568779904306,142.15933014354064,115.3468899521531,108.0354066985646,110.48851674641148,112.33014354066985,115.94880382775118,95.26459330143541,77.92918660287081,109.68785885167463
Chaloem Phra Kiat,TH5515,2018,136.4,116.9,108.60000000000001,108.60000000000001,104.80000000000001,95.10000000000001,61.300000000000004,58.7,98.80000000000001,136.4,116.9,108.60000000000001,108.60000000000001,104.80000000000001,101.9,88.5,79.4,105.6375
Mueang Phangnga,TH8201,2018,,,,,,,,,,,,,,,,,,
Ko Yao,TH8202,2018,,,,,,,,,,,,,,,,,,
Kapong,TH8203,2018,,,,,,,,,,,,,,,,,,
Takua Thung,TH8204,2018,,,,,,,,,,,,,,,,,,
Takua Pa,TH8205,2018,,,,,,,,,,,,,,,,,,
Khura Buri,TH8206,2018,,,,,,,,,,,,,,,,,,
Thap Put,TH8207,2018,,,,,,,,,,,,,,,,,,
Thai Mueang,TH8208,2018,,,,,,,,,,,,,,,,,,
Mueang Ranong,TH8501,2018,,,,,,,,,,,,,,,,,,
La-Un,TH8502,2018,,,,,,,,,,,,,,,,,,
Kapoe,TH8503,2018,,,,,,,,,,,,,,,,,,
Kra Buri,TH8504,2018,,,,,,,,,,,,,,,,,,
Suk Samran,TH8505,2018,,,,,,,,,,,,,,,,,,
Mueang Chumphon,TH8601,2018,130.4,115.30000000000001,116.7,116.0,116.10000000000001,114.60000000000001,111.0,106.80000000000001,115.86250000000001,131.4,115.30000000000001,116.7,116.0,116.10000000000001,114.60000000000001,111.0,106.80000000000001,115.98750000000001
Tha Sae,TH8602,2018,,,,,,,,,,,,,,,,,,
Pathio,TH8603,2018,,,,,,,,,,,,,,,,,,
Lang Suan,TH8604,2018,,,,,,,,,,,,,,,,,,
Lamae,TH8605,2018,,,,,,,,,,,,,,,,,,
Phato,TH8606,2018,,,,,,,,,,,,,,,,,,
Sawi,TH8607,2018,131.5,115.60000000000001,121.2,118.10000000000001,117.60000000000001,115.10000000000001,110.80000000000001,107.9,117.22500000000001,131.5,115.60000000000001,121.2,118.10000000000001,117.60000000000001,115.10000000000001,110.80000000000001,107.9,117.22500000000001
Thung Tako,TH8608,2018,131.5,115.60000000000001,121.2,118.10000000000001,117.60000000000001,115.10000000000001,110.80000000000001,107.9,117.22500000000001,131.5,115.60000000000001,121.2,118.10000000000001,117.60000000000001,115.10000000000001,110.80000000000001,107.9,117.22500000000001
Mueang Songkhla,TH9001,2018,113.54584450402145,124.96246648793566,95.74584450402145,86.89544235924933,116.83458445040216,117.45040214477211,104.98498659517425,96.46541554959786,107.11062332439676,128.4308310991957,124.96246648793566,136.5241286863271,138.56166219839145,120.03914209115283,117.45040214477211,104.98498659517425,96.46541554959786,120.92737935656837
Sathing Phra,TH9002,2018,109.66745379876798,117.70646817248462,97.71735112936346,78.8276180698152,97.31273100616016,117.9469199178645,107.49989733059549,99.48634496919918,103.27059804928132,130.11468172484598,125.55657084188913,143.1928131416838,141.97577002053387,122.50184804928134,117.9469199178645,107.49989733059549,99.48634496919918,123.53435574948668
Chana,TH9003,2018,123.36862416107383,125.37248322147653,109.00570469798657,101.7023489932886,116.34362416107382,114.56275167785235,103.41761744966445,95.65855704697987,111.1789639261745,126.20385906040269,125.37248322147653,133.74949664429533,133.4231543624161,116.35033557046982,114.56275167785235,103.41761744966445,95.65855704697987,118.59228187919464
Na Thawi,TH9004,2018,,,,,,,,,,,,,,,,,,
Thepha,TH9005,2018,126.2342551293488,126.85860838537023,116.26940231935772,106.0842105263158,116.20874219446922,114.96164139161465,104.17198929527207,96.30829616413918,113.38714317573599,126.2342551293488,126.85860838537023,131.7269402319358,135.4636039250669,116.20874219446922,114.96164139161465,104.17198929527207,96.30829616413918,118.9917595896521
Saba Yoi,TH9006,2018,125.81346153846154,126.77307692307696,116.16923076923078,107.67307692307695,115.75769230769232,114.16538461538462,103.19230769230771,94.15000000000002,112.96177884615385,125.81346153846154,126.77307692307696,130.27884615384616,134.05,115.75769230769232,114.16538461538462,103.19230769230771,94.15000000000002,118.02259615384618
Ranot,TH9007,2018,121.16407035175878,123.76601758793973,107.03991834170856,89.40062814070352,100.86350502512562,117.00354899497488,106.74425251256282,97.33922738693468,107.91514604271356,130.95486809045224,128.04604271356786,150.05358040201008,147.52754396984923,123.81482412060302,117.00354899497488,106.74425251256282,97.33922738693468,125.18548602386934
Krasae Sin,TH9008,2018,114.78983739837398,121.88191056910568,103.47987804878049,86.55243902439025,98.06666666666668,117.35142276422765,106.99857723577236,96.9089430894309,105.7537093495935,130.92093495934958,127.54471544715446,146.43638211382114,144.59044715447152,123.45325203252034,117.35142276422765,106.99857723577236,96.9089430894309,124.27558434959352
Rattaphum,TH9009,2018,122.61640585562849,121.03932357395256,108.00742049469964,99.68697627460878,114.85956587582031,114.12973245835437,101.73442705704191,95.09374053508328,109.64594901564865,126.88056537102474,121.09182231196365,133.58253407370015,134.54321049974763,115.63361938414943,114.12973245835437,101.73442705704191,95.09374053508328,117.83620646138313
Sadao,TH9010,2018,,,,,,,,,,,,,,,,,,
Hat Yai,TH9011,2018,121.1541474654378,121.33364055299539,107.95875576036867,101.46705069124424,114.7725806451613,113.79631336405531,100.95299539170509,94.82235023041476,109.53222926267281,126.04746543778803,121.33364055299539,132.47926267281107,134.54055299539172,115.26221198156684,113.79631336405531,100.95299539170509,94.82235023041476,117.40434907834103
Na Mom,TH9012,2018,,,,,,,,,,,,,,,,,,
Khuan Niang,TH9013,2018,113.63914421553092,120.72226624405705,97.09350237717908,84.06806656101429,110.70190174326468,116.54675118858951,105.04508716323296,98.37242472266246,105.77364302694137,129.7647385103011,123.63256735340728,137.00364500792392,137.62305863708403,119.41545166402538,116.54675118858951,105.04508716323296,98.37242472266246,120.92546553090334
Bang Klam,TH9014,2018,117.16746724890831,123.18427947598255,96.69890829694324,89.41244541484718,116.84716157205241,115.39323144104804,103.76288209606989,95.02358078602622,107.18624454148474,127.94039301310045,123.45393013100438,133.50109170305677,135.47860262008734,116.84716157205241,115.39323144104804,103.76288209606989,95.02358078602622,118.9251091703057
Singhanakhon,TH9015,2018,108.10257510729615,117.43948497854078,94.1628755364807,76.9384120171674,100.60772532188842,117.88991416309013,107.3530042918455,100.14377682403433,102.82972103004293,129.77274678111587,125.14377682403435,141.17038626609443,139.9914163090129,122.1521459227468,117.88991416309013,107.3530042918455,100.14377682403433,122.9521459227468
Khlong Hoi Khong,TH9016,2018,124.5,120.60000000000001,110.4,105.80000000000001,112.2,112.7,99.4,91.80000000000001,109.67500000000001,124.5,120.60000000000001,128.6,130.4,112.2,112.7,99.4,91.80000000000001,115.025
Mueang Rayong,TH2101,2018,,,,,,,,,,,,,,,,,,
Ban Chang,TH2102,2018,121.31874015748032,112.5425196850394,115.27858267716537,121.18992125984252,121.21055118110237,132.98677165354331,100.44047244094489,84.71196850393703,113.7099409448819,139.74629921259842,130.97007874015748,121.93811023622047,122.0875590551181,121.21055118110237,132.98677165354331,121.86346456692914,127.80629921259842,127.32614173228346
Klaeng,TH2103,2018,140.42409448818896,127.40651968503938,112.13880314960632,112.68355905511811,119.4023622047244,136.00787401574803,91.24217322834645,77.61455118110237,114.61499212598424,143.13807874015748,127.40651968503938,112.13880314960632,112.68355905511811,119.4023622047244,136.00787401574803,123.01785826771652,129.54434645669292,125.41742519685037
Wang Chan,TH2104,2018,131.83518930957686,126.5729398663697,111.59755011135857,111.7270601336303,117.8227171492205,132.4290645879733,87.68719376391982,74.28875278396437,111.7450584632517,139.2511135857461,126.5729398663697,111.59755011135857,111.7270601336303,117.8227171492205,132.4290645879733,118.02138084632517,122.7206013363029,122.51780345211581
Ban Khai,TH2105,2018,126.61449275362318,123.34362318840579,115.08579710144927,114.55420289855073,118.33478260869566,132.33840579710144,90.2995652173913,75.96884057971015,112.06746376811594,138.9113043478261,127.26333333333334,115.08579710144927,114.55420289855073,118.33478260869566,132.33840579710144,118.66666666666667,124.04449275362317,123.6498731884058
