admin2Name,admin2Pcod,Year,ET,ET_1,ET_2,ET_3,ET_4,ET_5,ET_6,ET_7,Avg_ET,PET,PET_1,PET_2,PET_3,PET_4,PET_5,PET_6,PET_7,Avg_PET
Tha Uthen,TH4803,2016,157.7734335839599,137.5922305764411,128.21031746031747,121.22472848788637,108.46708437761069,104.36232247284879,77.17284878863826,59.38500417710942,111.77349624060152,157.7734335839599,137.5922305764411,128.21031746031747,121.22472848788637,108.46708437761069,117.65238095238094,102.58834586466166,101.575104427736,121.88545321637427
Ban Phaeng,TH4804,2016,154.20942211055274,137.3302135678392,126.86017587939696,120.84893216080401,106.99956030150754,105.57135678391961,82.47788944723618,57.43429648241206,111.46648084170853,154.20942211055274,137.3302135678392,126.86017587939696,120.84893216080401,106.99956030150754,116.24064070351757,100.33900753768843,96.34177135678391,119.8962154522613
That Phanom,TH4805,2016,163.2037709976003,135.82718546451832,130.65745629070963,123.89142955090848,111.03363044223516,104.09965718203632,75.44957147754542,61.645423380185115,113.22601559821733,163.2037709976003,135.82718546451832,130.65745629070963,123.89142955090848,111.03363044223516,120.99592046623243,110.84720603359615,112.60394240658212,126.13256770654783
Renu Nakhon,TH4806,2016,162.1599901332018,136.25372471632954,130.42861371484952,123.47760236803157,111.04079921065613,103.85012333497778,74.80379871731624,61.10680809077455,112.89018253576715,162.1599901332018,136.25372471632954,130.42861371484952,123.47760236803157,111.04079921065613,121.62002960039467,110.8086827824371,112.44089787863841,126.02879255056735
Na Kae,TH4807,2016,163.05418283742992,136.3589693833549,131.0554980595084,124.00577835273828,111.25142302716688,104.665567054765,75.90782664941786,60.7487925830099,113.38100474342392,163.05418283742992,136.3589693833549,131.0554980595084,124.00577835273828,111.25142302716688,122.17774902975422,111.21832686502805,112.97697283311773,126.5123625485123
Si Songkhram,TH4808,2016,156.72737914589203,137.8435725124648,128.51461088228916,121.8705397788857,108.72521135920223,104.19202254498157,78.91281161933667,58.860546282245814,111.95583676566226,156.72737914589203,137.8435725124648,128.51461088228916,121.8705397788857,108.72521135920223,119.23973553002382,104.10214610882285,102.21198786039452,122.40439789724691
Na Wa,TH4809,2016,157.75106888361046,138.2309382422803,129.84477434679337,123.09032066508313,109.24192399049883,102.44195368171022,77.0622921615202,58.95163301662709,112.07686312351547,157.75106888361046,138.2309382422803,129.84477434679337,123.09032066508313,109.24192399049883,120.55133610451308,106.75611638954872,105.94061757719716,123.92588702494061
Phon Sawan,TH4810,2016,158.88131204983455,137.3809811173837,128.84374148335607,121.38440724158072,108.59071442476153,102.20636558302513,76.87224060735836,60.33467004087991,111.81180406852246,158.88131204983455,137.3809811173837,128.84374148335607,121.38440724158072,108.59071442476153,118.48833949776132,106.58201284796579,105.71029783920577,123.23272581273118
Na Thom,TH4811,2016,154.1591059602649,137.76076158940396,128.60256622516556,122.5171357615894,108.09296357615895,105.25951986754967,80.46158940397352,57.55927152317881,111.80161423841062,154.1591059602649,137.76076158940396,128.60256622516556,122.5171357615894,108.09296357615895,118.30687086092716,102.12673841059603,98.39759933774836,121.24546771523178
Wang Yang,TH4812,2016,162.61983516483517,137.37703296703296,130.6774175824176,123.20450549450551,110.58906593406596,102.97972527472528,76.0815934065934,61.27247252747252,113.10020604395604,162.61983516483517,137.37703296703296,130.6774175824176,123.20450549450551,110.58906593406596,120.63686813186814,111.09164835164836,113.88670329670329,126.26038461538462
Mueang Sukhothai,TH6401,2016,175.01948615281947,121.57734401067734,112.95188521855188,110.50355355355354,107.5616950283617,122.2708208208208,109.42197197197198,66.74055722389055,115.7559142475809,175.01948615281947,126.97387387387386,116.22273940607273,110.50355355355354,107.5616950283617,122.2708208208208,109.42197197197198,104.15016683350018,121.51553845512181
Ban Dan Lan Hoi,TH6402,2016,172.75170068027214,110.21515414676513,104.43751628310903,109.47856419163412,106.04216239687362,120.37750759878423,107.56843247937476,65.12929512230426,112.00004161238967,174.66986539296573,125.19128672745694,114.81227384570856,109.47856419163412,106.04216239687362,120.37750759878423,107.56843247937476,101.73627152988857,119.9845455203358
Khiri Mat,TH6403,2016,170.7596865851559,124.44999138970212,116.02889615980718,110.25379714138113,105.88651627346309,121.55350439125195,108.97847425520924,66.90625107628725,115.60213965903223,173.10105045634583,126.2519717582229,116.09972447046671,110.25379714138113,105.88651627346309,121.55350439125195,108.97847425520924,104.4881522300672,120.82664887205098
Kong Krailat,TH6404,2016,174.684826807229,126.24902108433741,117.98062876506027,111.51095632530125,108.0314947289157,123.03684111445789,109.07724021084339,66.86667921686748,117.17971103162657,175.9213478915663,128.07596009036146,118.18748117469882,111.51095632530125,108.0314947289157,123.03684111445789,109.07724021084339,104.54467243975905,122.29824924698798
Si Satchanalai,TH6405,2016,176.13386448463967,117.70545506747057,113.96468561584842,111.47279643985073,109.98937697387312,121.8993970714901,105.80333046224521,63.87407407407407,115.10537252368648,176.13386448463967,126.26296296296297,116.5563451047947,111.47279643985073,109.98937697387312,121.8993970714901,105.80333046224521,99.5524260694803,120.95881244616712
Si Samrong,TH6406,2016,175.02848414314815,115.09752691300554,106.93965667733491,110.32183590340414,107.85904858888567,121.8847977887693,108.16430026185627,65.59324992726215,113.86111252545831,175.12631655513533,126.39957812045395,115.48073901658427,110.32183590340414,107.85904858888567,121.8847977887693,108.16430026185627,102.48041897003203,120.9646294006401
Sawankhalok,TH6407,2016,174.9428880553953,117.47846220427009,110.99525389497983,110.53642527409117,108.72752452394693,122.14580207732259,108.06457010963648,64.48075591459897,114.67146025678018,174.9428880553953,126.46239180611659,116.39001731102137,110.53642527409117,108.72752452394693,122.14580207732259,108.06457010963648,101.57158107328337,121.10515002885175
Si Nakhon,TH6408,2016,174.2411661551951,123.92424375274003,116.45396755808856,111.04156071898291,109.65865848312146,122.93081981587027,108.19780797895662,62.09881630863658,116.06838009644893,174.2411661551951,126.43248575186323,117.34888206926787,111.04156071898291,109.65865848312146,122.93081981587027,108.19780797895662,101.49750109601054,121.41861025865849
Thung Saliam,TH6409,2016,176.09420388680533,105.82843504943743,100.89089669280602,110.69751108080466,108.54347084896013,121.33542448005457,106.24800545516536,63.9561882032049,111.6992669621548,176.9590521650188,126.2474599386294,116.36788271394477,110.69751108080466,108.54347084896013,121.33542448005457,106.24800545516536,99.791237640641,120.77375554040232
Mueang Ratchaburi,TH7001,2016,76.46417391304348,83.8039782608696,111.47658695652177,93.92319565217396,99.88869565217394,115.03836956521744,111.15028260869569,76.55769565217392,96.0378722826087,152.84569565217387,118.40476086956527,111.62521739130439,114.41173913043481,99.88869565217394,115.03836956521744,111.15028260869569,119.72315217391308,117.88598913043482
Chom Bueng,TH7002,2016,81.15522780778288,86.79016756681904,104.90146794072848,93.19069380972171,96.03618612380559,112.8214097770392,107.49883672621525,74.0492314083922,94.55540264506307,147.9592992660297,113.49350505470163,105.1724553385958,108.24079767345248,96.03618612380559,112.8214097770392,107.49883672621525,115.80109403129765,113.37794799889218
Suan Phueng,TH7003,2016,81.12711090826106,93.09383842994065,101.45545413053398,94.41579187585576,93.59456869009583,111.54230944774075,106.90095846645369,73.28617069831127,94.4270253308991,145.72181652213598,111.58197170241895,102.20205385668643,105.2176175262437,93.59456869009583,111.54230944774075,106.90095846645369,114.32656321314467,111.385982428115
Damnoen Saduak,TH7004,2016,80.64024604569421,88.21230228471005,116.90021968365555,98.98497363796133,103.10193321616872,116.93721441124781,113.06454305799647,77.36647627416521,99.40098857644989,156.49481546572932,121.89556239015818,116.90021968365555,119.08506151142356,103.10193321616872,116.93721441124781,113.06454305799647,121.52658172231989,121.12574143233742
Ban Pong,TH7005,2016,82.53457999406353,81.90483823092906,111.0464232710003,96.73915108340753,100.53959631938261,114.83692490353218,108.18495102404276,74.69519145146928,96.3102070347284,153.33858711783915,118.19210448204217,111.0516176907094,113.45414069456811,100.53959631938261,114.83692490353218,108.18495102404276,117.36975363609379,117.12095948352628
Bang Phae,TH7006,2016,82.06881287726358,86.60442655935616,115.47162977867205,99.4164989939638,102.64044265593563,116.56016096579481,111.54446680080484,76.0211267605634,98.79094567404428,155.374647887324,121.49778672032195,115.47162977867205,117.62454728370224,102.64044265593563,116.56016096579481,111.54446680080484,120.3555331991952,120.13365191146885
Photharam,TH7007,2016,80.53086712683347,82.21471095772219,109.93222605694567,95.45081967213116,99.47940034512513,114.47191544434857,108.23809318377913,74.69881363244176,95.62710580241585,152.08321829163071,117.11900345125107,109.93222605694567,112.4502588438309,99.47940034512513,114.47191544434857,108.23809318377913,117.04449956859362,116.3523268981881
Pak Tho,TH7008,2016,69.26057264050903,81.82897136797455,107.75187698833511,86.65325556733828,98.88568398727467,114.46131495227998,111.92277836691412,76.7645174973489,93.44112142099684,151.84581124072108,117.97098621421001,110.7753764581124,113.58542948038179,98.88568398727467,114.46131495227998,111.92277836691412,120.22926829268296,117.4595811240721
Wat Phleng,TH7009,2016,73.31963190184048,85.7196319018405,115.1478527607362,93.88159509202454,101.94539877300613,116.71165644171779,113.32024539877303,78.61472392638036,97.33259202453988,156.05828220858896,121.4760736196319,115.1478527607362,118.08036809815951,101.94539877300613,116.71165644171779,113.32024539877303,123.04907975460122,120.72361963190184
Ban Kha,TH7010,2016,72.19564,84.91212,92.43095999999998,85.32392,92.42476,109.38108000000001,105.43512,72.4696,89.32164999999999,144.76839999999999,110.93907999999998,101.41163999999999,103.82039999999998,92.42476,109.38108000000001,105.43512,112.66255999999998,110.10538
Mueang Pattani,TH9401,2016,130.0,108.80000000000001,130.20000000000002,108.2,129.9,128.8,108.9,102.5,118.41250000000001,145.1,124.10000000000001,130.20000000000002,139.3,135.1,128.8,108.9,102.5,126.75000000000001
Khok Pho,TH9402,2016,140.98314121037464,117.53126801152737,128.135590778098,125.62103746397693,132.68962536023056,126.24668587896254,107.46786743515851,101.59466858789625,122.53373559077808,140.98314121037464,124.83659942363114,128.135590778098,137.77752161383285,132.68962536023056,126.24668587896254,107.46786743515851,101.59466858789625,124.96646253602306
Nong Chik,TH9403,2016,142.20000000000002,116.30000000000001,129.4,123.5,133.9,127.30000000000001,107.80000000000001,101.80000000000001,122.77499999999998,142.20000000000002,125.9,129.4,139.4,133.9,127.30000000000001,107.80000000000001,101.80000000000001,125.96249999999998
Panare,TH9404,2016,136.60239162929744,114.38415545590435,131.25037369207772,120.03991031390133,136.5834080717489,129.32047832585948,108.12496263079224,101.38385650224215,122.21119207772796,145.25291479820632,126.61748878923767,131.25037369207772,141.63258594917787,136.5834080717489,129.32047832585948,108.12496263079224,101.38385650224215,127.52075859491781
Mayo,TH9405,2016,142.5555953446732,116.62381378692925,128.64350940017903,124.93213965980303,134.57072515666965,127.9645478961504,107.19444941808413,100.87108325872873,122.91948299015218,143.77860340196955,125.54064458370634,128.64350940017903,139.0863025962399,134.57072515666965,127.9645478961504,107.19444941808413,100.87108325872873,125.95623321396599
Thung Yang Daeng,TH9406,2016,138.70000000000002,122.5,125.0,133.1,130.5,124.9,106.10000000000001,100.10000000000001,122.61250000000001,138.70000000000002,122.5,125.0,133.1,130.5,124.9,106.10000000000001,100.10000000000001,122.61250000000001
Sai Buri,TH9407,2016,136.6,115.80000000000001,131.8,124.4,136.3,131.0,108.9,100.9,123.2125,145.8,128.9,131.8,141.1,136.3,131.0,108.9,100.9,128.0875
Mai Kaen,TH9408,2016,141.70000000000002,118.2,131.1,132.6,135.5,128.5,107.4,101.10000000000001,124.5125,144.1,129.1,131.1,138.20000000000002,135.5,128.5,107.4,101.10000000000001,126.875
Yaring,TH9409,2016,134.73781009409757,112.27604790419163,130.5611633875107,115.31411462788707,135.5164242942686,128.51625320787,107.846877673225,101.63498716852011,120.80045979469637,144.6548331907613,125.00940975192474,130.5611633875107,140.3621899059025,135.95337895637297,128.51625320787,107.846877673225,101.63498716852011,126.81738665526092
Yarang,TH9410,2016,142.59865168539326,117.43640449438202,127.57573033707865,127.38067415730337,133.06404494382022,127.12269662921348,107.18629213483148,100.83977528089889,122.90053370786516,143.3934831460674,125.21235955056181,127.57573033707865,137.85550561797754,133.25955056179774,127.12269662921348,107.18629213483148,100.83977528089889,125.30567415730337
Kapho,TH9411,2016,,,,,,,,,,,,,,,,,,
Mae Lan,TH9412,2016,,,,,,,,,,,,,,,,,,
Mueang Nonthaburi,TH1201,2016,,,,,,,,,,,,,,,,,,
Bang Kruai,TH1202,2016,,,,,,,,,,,,,,,,,,
Bang Yai,TH1203,2016,94.79276018099547,99.70113122171945,119.70904977375565,118.79411764705881,104.95497737556562,116.15045248868778,100.52692307692307,72.89004524886877,103.43993212669683,156.34162895927602,123.43438914027148,119.70904977375565,121.0893665158371,104.95497737556562,116.15045248868778,111.8497737556561,119.3685520361991,121.61227375565612
Bang Bua Thong,TH1204,2016,91.9,95.10000000000001,118.60000000000001,114.0,104.10000000000001,115.4,100.4,71.60000000000001,101.3875,155.8,123.0,118.60000000000001,120.0,104.10000000000001,115.4,111.5,116.80000000000001,120.65
Sai Noi,TH1205,2016,91.2780564263323,94.33996865203763,115.77304075235112,112.77910135841171,104.14660397074192,115.14205851619644,100.84670846394985,71.0848484848485,100.67379832810869,156.0761233019854,122.84749216300943,118.31854754440963,119.17476489028213,104.14660397074192,115.14205851619644,110.45292580982236,116.74890282131663,120.36342737722048
Pak Kret,TH1206,2016,,,,,,,,,,,,,,,,,,
Mueang Ang Thong,TH1501,2016,97.97622080679406,94.44564755838641,98.534076433121,118.26220806794056,105.52420382165606,116.232059447983,102.8843949044586,68.45116772823778,100.28874734607218,160.22940552016988,125.13577494692143,119.68885350318469,118.26815286624205,105.52420382165606,116.232059447983,108.4047770700637,115.53789808917197,121.12764065817407
Chaiyo,TH1502,2016,100.54676674364897,94.7592378752887,103.08337182448037,118.13845265588915,105.33406466512703,116.60219399538107,103.22055427251733,71.11154734411086,101.59952367205541,161.49826789838338,126.48117782909931,120.30069284064665,118.13845265588915,105.33406466512703,116.60219399538107,108.37990762124713,115.79353348729792,121.56603637413397
Pa Mok,TH1503,2016,97.80321715817693,96.58471849865953,99.64316353887398,118.57453083109918,105.7828418230563,116.11608579088471,102.91018766756031,68.89302949061663,100.78847184986594,159.70911528150134,124.6171581769437,119.79034852546916,118.71823056300268,105.7828418230563,116.11608579088471,108.24128686327076,115.5632707774799,121.06729222520106
Pho Thong,TH1504,2016,95.82949194547706,84.74894671623296,95.22593969434118,114.86575795125981,105.4245766212309,117.08422139611727,106.34403139198676,68.36026435357289,98.48540375877737,161.59859562164394,126.19058240396528,119.20119785212721,117.26451879388682,105.4245766212309,117.08422139611727,108.47976042957457,115.23192895497728,121.30942275919041
Sawaeng Ha,TH1505,2016,94.20778128286017,79.56871713985282,92.9794952681388,112.01461619348056,105.62197686645638,117.52129337539435,107.8656677181914,68.15788643533124,97.2421792849632,162.63317560462676,126.23123028391169,118.77234490010517,116.8933753943218,105.62197686645638,117.52129337539435,109.02407991587805,115.68643533123031,121.54798895899054
Wiset Chai Chan,TH1506,2016,93.93778591033855,85.44784995425437,95.59016468435499,111.72067703568163,105.40562671546202,117.03618481244284,107.3001372369625,68.46363220494054,98.11275731930468,160.27593778591032,124.87575480329372,118.29030192131749,117.17525160109793,105.40562671546202,117.03618481244284,107.90182982616652,114.86221408966148,120.72788769441904
Samko,TH1507,2016,93.50457875457876,82.20567765567766,94.3835164835165,109.75009157509157,105.1271978021978,116.96941391941392,107.96749084249085,69.38937728937728,97.41216804029304,161.0930402930403,125.15375457875457,118.0302197802198,116.75549450549451,105.1271978021978,116.96941391941392,107.96749084249085,114.6717948717949,120.72105082417582
Mueang Saraburi,TH1901,2016,118.7312546399406,125.48448403860431,122.27045285820341,120.27661469933186,107.01314031180401,114.51195248700814,101.68930957683742,73.67193763919822,110.45614328136601,160.00244988864145,125.48448403860431,122.27045285820341,120.27661469933186,107.01314031180401,114.51195248700814,109.19027468448408,118.90193021529325,122.20641239792135
Kaeng Khoi,TH1902,2016,123.59807611877878,122.09017147636972,122.6728565453785,119.56390631534921,106.68716018402343,114.29849435382685,103.29205353408618,73.6185278126307,110.7276557925554,161.83391886240068,126.5863237139272,122.68699289000419,119.56390631534921,106.68716018402343,114.29849435382685,108.73094939355917,117.99071518193227,122.2973076118779
Nong Khae,TH1903,2016,111.65814903028242,124.67145287512764,121.87951684246343,120.49431779516843,106.80813201769311,114.20442327322219,99.49054100034026,72.42827492344335,108.95435096971762,158.70183735964616,124.6763865260293,121.87951684246343,120.49431779516843,106.80813201769311,114.20442327322219,108.77063627084041,117.58411024157876,121.63992004083023
Wihan Daeng,TH1904,2016,114.87996632996632,124.52037037037039,122.16010101010104,120.85883838383842,107.45875420875424,113.85361952861953,99.87045454545455,72.95168350168352,109.56922348484852,158.49494949494954,124.52037037037039,122.16010101010104,120.85883838383842,107.45875420875424,113.85361952861953,108.96877104377107,118.01372053872056,121.79114057239059
Nong Saeng,TH1905,2016,113.64893617021278,124.76063829787238,121.71015473887815,119.89864603481624,107.42166344294006,115.66237911025146,99.98452611218569,72.50860735009672,109.44944390715669,159.2194390715667,124.76092843326889,121.71015473887815,119.89864603481624,107.42166344294006,115.66237911025146,107.64893617021276,117.26557059961316,121.69846470019343
Ban Mo,TH1906,2016,115.04764512595838,123.30230010952901,121.76418400876233,119.29370208105146,106.6843373493976,115.56363636363635,102.20481927710843,72.44682365826945,109.53843099671415,161.31604600219055,126.27196056955093,121.76418400876233,119.29370208105146,106.6843373493976,115.56363636363635,108.66407447973712,116.97968236582695,122.06720290251916
Don Phut,TH1907,2016,110.64580369843529,116.39431009957326,121.06017069701282,118.6846372688478,106.83926031294453,116.95234708392604,101.44751066856331,71.1954480796586,107.90243598862023,160.44679943100996,125.6529160739687,121.10711237553345,118.6846372688478,106.83926031294453,116.95234708392604,108.41578947368421,115.33869132290184,121.67969416785208
Nong Don,TH1908,2016,114.62043399638335,118.23580470162749,122.72757685352624,119.52622061482823,106.94113924050633,116.09032549728754,102.36311030741412,72.19584086799277,109.08755650994577,162.54267631103076,127.11274864376132,122.72757685352624,119.52622061482823,106.94113924050633,116.09032549728754,108.74945750452082,116.68101265822786,122.54639466546114
Phra Phutthabat,TH1909,2016,119.28004798080771,118.50263894442222,121.82419032387045,119.28032786885247,106.20303878448621,115.12994802079169,103.28532586965213,74.33166733306676,109.72964814074368,162.77001199520194,126.96749300279888,122.60027988804478,119.28032786885247,106.20303878448621,115.12994802079169,108.05313874450219,119.09728108756498,122.51268992403038
Sao Hai,TH1910,2016,118.59947460595448,125.55709281961472,122.07250437828372,119.93371278458847,106.71978984238179,114.96129597197898,102.5213660245184,73.72732049036777,110.51156961471102,160.33126094570926,125.55709281961472,122.07250437828372,119.93371278458847,106.71978984238179,114.96129597197898,109.44737302977234,118.88861646234675,122.23895577933447
Muak Lek,TH1911,2016,127.47689176245211,98.1062978927203,102.78678160919542,116.56566091954025,105.09760536398468,111.55890804597702,102.31779214559387,70.12243773946362,104.25404693486593,160.02792145593872,125.40531609195405,120.31877394636018,116.56566091954025,105.09760536398468,111.55890804597702,103.8594827586207,111.24461206896554,119.25978508141762
Wang Muang,TH1912,2016,129.6644832605531,113.8111111111111,120.60800582241629,119.39728287239205,106.61479864143618,114.30320232896652,103.12197962154292,72.90218340611352,110.05288088306648,164.33968947113053,127.96496846191167,122.3734109655507,119.39728287239205,106.61479864143618,114.30320232896652,106.82144590004852,116.4141193595342,122.27861475012128
Chaloem Phra Kiat,TH1913,2016,121.62195431472084,126.21916243654825,123.03172588832489,119.94302030456855,106.32335025380713,114.52322335025383,103.14352791878173,74.17144670050763,111.12217639593909,161.06624365482236,126.21916243654825,123.03172588832489,119.94302030456855,106.32335025380713,114.52322335025383,109.4277918781726,119.22131979695435,122.4694796954315
Mueang Nakhon Nayok,TH2601,2016,117.14891966759004,124.11515235457064,122.34631578947366,121.49963988919664,108.95894736842108,115.35576177285317,100.22360110803325,74.06844875346262,110.46459833795014,157.23105263157896,124.11515235457064,122.34631578947366,121.49963988919664,108.95894736842108,115.35576177285317,108.96581717451524,119.23149584487537,122.2130228531856
Pak Phli,TH2602,2016,117.85175257731962,124.22808247422681,122.32997938144331,122.08416494845363,109.70437113402066,116.3356701030928,100.85909278350518,74.53096907216498,110.99051030927838,157.00630927835056,124.22808247422681,122.32997938144331,122.08416494845363,109.70437113402066,116.3356701030928,109.55678350515467,119.68482474226808,122.61627319587632
Ban Na,TH2603,2016,115.500340947835,124.13791339924995,122.17739515854078,121.05721104670984,108.1823729969315,114.49635185816577,99.65717695192637,73.25768837367885,109.80830634162974,157.89781793385615,124.13791339924995,122.17739515854078,121.05721104670984,108.1823729969315,114.49635185816577,108.70613706102968,118.25734742584389,121.86406836004099
Ongkharak,TH2604,2016,108.28391852570319,124.10742967992242,122.5842095053346,122.47569350145486,107.63584869059163,114.47130940834137,99.57980601357906,72.74964112512123,108.98598205625609,156.50843840931134,124.10742967992242,122.5842095053346,122.47569350145486,107.63584869059163,114.47130940834137,110.0645974781765,117.706537342386,121.94425800193983
Mueang Sa Kaeo,TH2701,2016,107.45482233502538,125.47993231810487,122.33181049069373,125.80437676254928,112.65314156796391,120.96894529046811,94.59508178228988,72.88461364918219,110.27159052453469,154.9692949802594,125.47993231810487,122.33181049069373,125.80437676254928,112.65314156796391,120.96894529046811,109.5365707839819,118.74438804286514,123.8110575296108
Khlong Hat,TH2702,2016,103.13587500000003,123.85303571428568,119.69717857142858,123.7500714285714,111.11655357142857,119.69507142857144,92.6349642857143,69.94792857142856,107.97883482142856,151.3995,123.85303571428568,119.69717857142858,123.7500714285714,111.11655357142857,119.69507142857144,108.4752142857143,116.39750000000001,121.79801562500002
Ta Phraya,TH2703,2016,83.88298991047321,79.4443086542561,111.15148500781585,103.97231774904077,117.74938183885178,125.6868267727725,75.95895978399886,46.17278669887735,93.00238205201079,163.9648287622567,134.65212448486568,127.52225380133576,131.63548387096776,117.74938183885178,125.70522950120791,112.36842404433709,120.11456586613616,129.21403652124485
Wang Nam Yen,TH2704,2016,104.44171819787991,123.19319787985873,119.60220848056542,123.67276943462905,110.88628533568908,119.55620583038873,92.38840547703185,70.38641784452298,108.01590106007073,151.57871024734987,123.19319787985873,119.60220848056542,123.67276943462905,110.88628533568908,119.55620583038873,107.57376325088342,117.014288869258,121.63467866607776
Watthana Nakhon,TH2705,2016,101.04326234269114,125.43442400774444,123.98597289448205,127.88165537270079,115.11523717328166,123.08739593417225,92.9317231364956,70.59145208131653,110.00889036786059,157.60606001936108,128.18957405614717,123.98597289448205,127.88165537270079,115.11523717328166,123.08739593417225,110.60740561471445,119.19574056147135,125.70863020329128
Aranyaprathet,TH2706,2016,97.9562033981176,127.3938027136047,124.8349468280161,128.9901356802347,116.2558366947806,123.85333088864442,93.55628896222957,71.66787678767881,110.56355274416335,159.01587825449212,130.390465713238,124.8349468280161,128.9901356802347,116.2558366947806,123.85333088864442,110.43131646497983,119.15130179684641,126.61540154015402
Khao Chakan,TH2707,2016,105.3452989553234,123.59130917981776,120.32880640142255,124.28868637474994,111.39677706156925,120.06919315403425,93.81520337852858,71.34825516781505,108.7729412091576,152.5181595910202,123.59130917981776,120.32880640142255,124.28868637474994,111.39677706156925,120.06919315403425,108.830851300289,117.62931762613917,122.33163758613028
Khok Sung,TH2708,2016,88.41005320638479,102.46297955754694,125.79904788574635,125.856594791375,117.87625315037808,125.76636796415575,85.06939232707927,57.965527863343596,103.6507770932512,162.54113693643245,133.4888546625595,126.57997759731174,131.22707924950996,117.87625315037808,125.76636796415575,111.73108373004762,120.52794735368245,128.71733758050968
