admin2Name,admin2Pcod,Year,WS,WS_1,WS_2,WS_3,WS_4,WS_5,WS_6,WS_7,F_WS
Mueang Tak,TH6301,2016,1.434247806948015,0.8606359188034735,1.0650108543541874,1.5426804562215024,0.8896279327728184,0.3368025099653818,0.19810389359718844,0.2814213966143446,0.826066346159614
Ban Tak,TH6302,2016,1.500937995921543,1.097892872862703,1.27103464569881,1.5640350367986888,0.9244588869252044,0.37429343989622277,0.4052106734451548,0.575133548744433,0.964124637536595
Sam Ngao,TH6303,2016,1.3876142040652668,1.0633282080237156,1.1635552134781275,1.26903108713222,0.697480184812963,0.1976173349794245,0.40725183418756944,0.5699917547666867,0.8444837276807466
Mae Ramat,TH6304,2016,1.5220719776232474,1.1977906125144007,1.2696471122866753,1.4941290002472027,0.7714646758056654,0.29293303283015637,1.0515022865351022,1.2941523856116939,1.111711385431768
Tha Song Yang,TH6305,2016,1.0033138098858383,0.7482080004828907,0.8243152127898264,0.9685578575495034,0.4433181937185426,0.10267876466854577,0.7002631196873833,0.93737828242299,0.71600415515069
Mae Sot,TH6306,2016,1.4849126872453762,1.105284452372215,1.2197780743470181,1.4919260637899214,0.7793322496309161,0.25321338425430784,1.1240040386691807,1.4183019700638566,1.1095941150465989
Phop Phra,TH6307,2016,1.2868046281937695,1.0331120237535953,1.1293185847427816,1.4439097509536154,0.7366864217880112,0.19523115791006587,1.0474264625583367,1.3184406578639782,1.0238662109705192
Umphang,TH6308,2016,0.9338779529028206,0.8937854173399692,0.9214567691030882,1.1867115463605886,0.6098962135858782,0.13338004179368407,0.8872634621410956,1.239660426846844,0.8507539787592461
Wang Chao,TH6309,2016,1.1349068092855534,0.6250825062760748,0.8104990945285545,1.354510993684127,0.799715573185205,0.38750483223632226,0.29395010552678363,0.41885570098746605,0.7281282019637608
Mueang Loei,TH4201,2016,0.6171914565364371,0.648099118881397,0.8942231858891344,1.4324264182789386,0.24104768464728096,0.1716770689019151,0.7845839831062477,0.9351309449290136,0.7155474826462955
Na Duang,TH4202,2016,0.6009588350856303,0.5990394347186683,0.8503024236864575,1.39404780057621,0.18924311965566995,0.19753538034693827,0.8168925732122704,0.9560598596038454,0.7005099283607114
Chiang Khan,TH4203,2016,0.6396755762250035,0.6921339193120498,0.9434187151251567,1.5947196731141422,0.25986374669642465,0.28220535363262556,0.8556247531058511,1.0712704041245502,0.7923640176669756
Pak Chom,TH4204,2016,,,,,,,,,
Dan Sai,TH4205,2016,1.325390824627633,1.4644413907402796,1.4741772661291332,1.5976263603236003,0.5829383938609323,0.09077205931585941,0.9285943725668308,1.2461511071647813,1.0887614718411311
Na Haeo,TH4206,2016,,,,,,,,,
Phu Ruea,TH4207,2016,1.3868093914809723,1.5508313045285378,1.6162646573599682,1.7788053642527442,0.6430772534637773,0.083012954162673,0.8728105108895964,1.1266684205445725,1.132284982085355
Tha Li,TH4208,2016,0.8386491661372122,1.0266755728374808,1.2293896249935732,1.6682004522210399,0.48461073541665367,0.12114649163557485,0.6205409851873112,0.8095599702832833,0.8498466248390163
Wang Saphung,TH4209,2016,0.6997680720926036,0.7545075787445827,0.9401875866252754,1.1784419191287747,0.27734533912954773,0.05478689293188352,0.5662050491814496,0.6372922207500543,0.6385668323230215
Phu Kradueng,TH4210,2016,0.8689295131355959,0.9895451151599195,1.08387411593219,1.3528713778018626,0.46294610040763456,0.1296721072480976,0.5448990385097888,0.9327937024270962,0.7956913838277733
Phu Luang,TH4211,2016,0.8629905769362302,0.984947837898636,1.1091260393777196,1.2861923438626708,0.3853047666330981,0.07462624601723311,0.6261674982863856,0.7377923794261602,0.7583934610547668
Pha Khao,TH4212,2016,0.8453030441511472,0.8716430568164156,1.0012237695960604,1.0971439713863307,0.26931355088582887,0.11677042965814986,0.547414942587601,0.9500072511528053,0.7123525020292923
Erawan,TH4213,2016,0.722239369528334,0.7640558112860056,0.9477528093728391,1.1404842992196615,0.1871785154922076,0.1330723360632538,0.6589490248503147,0.8509779641274748,0.6755887662425114
Nong Hin,TH4214,2016,0.7537195767541013,0.8301350779539268,0.9830153564888543,1.1516482205476317,0.31224859813616224,0.06902811478386867,0.4990076773861419,0.6597748542462002,0.6573221845371108
Mueang Satun,TH9101,2016,0.6581537834252712,1.0185323841106695,0.8695784685151771,1.9728232365767595,1.8038570332875492,1.9924140690775745,0.7615668506143531,1.4091791193275338,1.310763118116861
Khuan Don,TH9102,2016,0.6581537834252712,1.0185323841106695,0.8695784685151771,1.9728232365767595,1.8038570332875492,1.9924140690775745,0.7615668506143531,1.4091791193275338,1.310763118116861
Khuan Kalong,TH9103,2016,0.5925979320296008,1.0154959595414716,0.860838760239191,2.087007550263514,1.8799382376512657,2.0370652613634097,0.7072188053776984,1.3478749410787243,1.3160046809431096
Tha Phae,TH9104,2016,0.6311527357918378,0.9967850959570144,0.850436776325501,2.080863731073522,1.9009117776203481,2.0977563919584306,0.7221207583196725,1.386471368806921,1.3333123294816562
La-Ngu,TH9105,2016,,,,,,,,,
Thung Wa,TH9106,2016,,,,,,,,,
Manang,TH9107,2016,0.552875350644058,1.035256820065038,0.871922254974459,2.091898960697418,1.8567799302953385,1.9724857386673071,0.6922677601311985,1.3080495370486191,1.2976920440654296
Mueang Trang,TH9201,2016,0.6766937248213,1.24913617751911,1.0487960554030848,2.290953300593089,2.021649471093408,1.976731140306618,0.7653559170715476,1.402856936701064,1.4290215904386525
Kantang,TH9202,2016,,,,,,,,,
Yan Ta Khao,TH9203,2016,0.4945755823963793,1.0640089228238558,0.9028077195710688,1.945633477184486,1.7439114078098898,1.7029318882674231,0.6148021609898168,1.1134247606633638,1.1977619899632854
Palian,TH9204,2016,0.6228820412068623,1.0126397165874692,0.8793681025769106,2.0309040231664923,1.8185310157835695,1.8427729746825847,0.6025043190175532,1.16141883118326,1.2463776280255876
Sikao,TH9205,2016,,,,,,,,,
Huai Yot,TH9206,2016,,,,,,,,,
Wang Wiset,TH9207,2016,,,,,,,,,
Na Yong,TH9208,2016,0.5961298729728572,1.1908822023642134,1.0021353204010568,2.169609135085401,1.9258436572457909,1.8782135049891535,0.7105176418761393,1.293568664266122,1.3458624999000919
Ratsada,TH9209,2016,,,,,,,,,
Hat Samran,TH9210,2016,,,,,,,,,
Mueang Yala,TH9501,2016,0.11262035778020463,0.4780038175242485,0.4233551214616626,1.4025775042870725,1.3510003758576483,1.7276914293303822,0.3343575814746556,0.7016212551054765,0.8164034303526688
Betong,TH9502,2016,,,,,,,,,
Bannang Sata,TH9503,2016,,,,,,,,,
Than To,TH9504,2016,,,,,,,,,
Yaha,TH9505,2016,,,,,,,,,
Raman,TH9506,2016,0.11262035778020463,0.4780038175242485,0.4233551214616626,1.4025775042870725,1.3510003758576483,1.7276914293303822,0.3343575814746556,0.7016212551054765,0.8164034303526688
Kabang,TH9507,2016,,,,,,,,,
Krong Pinang,TH9508,2016,0.11262035778020463,0.4780038175242485,0.4233551214616626,1.4025775042870725,1.3510003758576483,1.7276914293303822,0.3343575814746556,0.7016212551054765,0.8164034303526688
Mueang Trat,TH2301,2016,1.1821625772123647,1.5224816869573714,1.3966712569478337,1.835359547616838,1.272798985713875,0.3596172664544614,1.1724685646199933,2.5061021892587583,1.4059577593476869
Khlong Yai,TH2302,2016,,,,,,,,,
Khao Saming,TH2303,2016,1.105538343955249,1.4210765452300982,1.2723855131280803,1.745052530279011,1.1680669553536707,0.2921978741602489,1.2562522986034026,2.5578851213771268,1.3523068977608608
Bo Rai,TH2304,2016,1.1903139568624577,1.5478075818056627,1.3722815528415089,1.8612724707905315,1.2426241952358386,0.3519159244521198,1.3300069838185575,2.5973833649154288,1.4367007538402632
Laem Ngop,TH2305,2016,,,,,,,,,
Ko Kut,TH2306,2016,,,,,,,,,
Ko Chang,TH2307,2016,,,,,,,,,
Mueang Phrae,TH5401,2016,1.2487685372384063,1.3209245216327972,1.3001811362835045,1.2400293804913214,0.5955234856483161,0.24847799488798128,0.6643030560879785,0.9452601336950435,0.9454335307456685
Rong Kwang,TH5402,2016,1.2392645447474502,1.312691119631985,1.3149722915954836,1.2589055440537145,0.5863821548555818,0.27143563641564866,0.6573483622929213,0.8913856824143737,0.9415481670008947
Long,TH5403,2016,1.1410227173599794,1.0764316965190355,1.0470297010760832,0.9680978738390652,0.45984638846176595,0.22323149208135476,0.4252978339057985,0.6580672215026625,0.7498781155932179
Sung Men,TH5404,2016,1.332990853597582,1.3652313032588228,1.3550992491669074,1.2588750225357466,0.6453860343538765,0.2310642948047368,0.5706430482797032,0.8723641328244714,0.953956742352731
Den Chai,TH5405,2016,1.3470901504183062,1.3678145064706266,1.3637189972940047,1.2562823166587083,0.6498050952660037,0.2359635777819045,0.5430464641180747,0.8410887681777464,0.950601234523172
Song,TH5406,2016,1.365261682003874,1.412494317636976,1.406466856384511,1.3041084453758331,0.609148729939734,0.25470612200327664,0.6284086093722037,0.8625343676394005,0.9803911412944761
Wang Chin,TH5407,2016,1.1393496207242766,1.0759876240335262,1.046444607821604,0.9679220147530743,0.45968927825048994,0.22223001491171993,0.4232626440349194,0.6555096860173231,0.7487994363183664
Nong Muang Khai,TH5408,2016,1.2404765541346894,1.3143695168608545,1.3075334579993163,1.2504289351948283,0.589239103297283,0.2628864120114487,0.662853460630834,0.9154572203995444,0.9429055825660998
Mueang Nan,TH5501,2016,0.8177177889490318,0.883378644297261,0.8699510195745565,0.8534819480071936,0.36971775819068065,0.1871833359256379,0.31782144102375187,0.41550731971257376,0.5893449069600859
Mae Charim,TH5502,2016,,,,,,,,,
Ban Luang,TH5503,2016,1.0770114564018618,1.1411617981130713,1.070016717167998,0.9653169109409027,0.5191092431048143,0.26876814556798245,0.3278611770233078,0.4449008045385232,0.7267682816073077
Na Noi,TH5504,2016,,,,,,,,,
Pua,TH5505,2016,,,,,,,,,
Tha Wang Pha,TH5506,2016,,,,,,,,,
Wiang Sa,TH5507,2016,0.8315718831913879,0.9007462479320427,0.8884252586628592,0.8675362066785465,0.37960794777634704,0.16664628076118096,0.28554034216829977,0.37325418094305457,0.5866660435142149
Thung Chang,TH5508,2016,0.9431673986085086,1.11516050450848,1.067212954788528,0.886810076021324,0.3233636925751337,0.29008309209585464,0.4120266814122545,0.6707465264350775,0.7135713658056451
Chiang Klang,TH5509,2016,,,,,,,,,
Na Muen,TH5510,2016,,,,,,,,,
Santi Suk,TH5511,2016,,,,,,,,,
Bo Kluea,TH5512,2016,,,,,,,,,
Song Khwae,TH5513,2016,,,,,,,,,
Phu Phiang,TH5514,2016,0.8028757450349773,0.8647725390319132,0.8501593635463309,0.8384254657333855,0.35912228904048504,0.2091849095604072,0.3524045381519461,0.4607735731502429,0.5922148029062111
Chaloem Phra Kiat,TH5515,2016,,,,,,,,,
Mueang Phangnga,TH8201,2016,,,,,,,,,
Ko Yao,TH8202,2016,,,,,,,,,
Kapong,TH8203,2016,,,,,,,,,
Takua Thung,TH8204,2016,,,,,,,,,
Takua Pa,TH8205,2016,,,,,,,,,
Khura Buri,TH8206,2016,,,,,,,,,
Thap Put,TH8207,2016,,,,,,,,,
Thai Mueang,TH8208,2016,,,,,,,,,
Mueang Ranong,TH8501,2016,,,,,,,,,
La-Un,TH8502,2016,,,,,,,,,
Kapoe,TH8503,2016,,,,,,,,,
Kra Buri,TH8504,2016,,,,,,,,,
Suk Samran,TH8505,2016,,,,,,,,,
Mueang Chumphon,TH8601,2016,,,,,,,,,
Tha Sae,TH8602,2016,,,,,,,,,
Pathio,TH8603,2016,,,,,,,,,
Lang Suan,TH8604,2016,,,,,,,,,
Lamae,TH8605,2016,,,,,,,,,
Phato,TH8606,2016,,,,,,,,,
Sawi,TH8607,2016,,,,,,,,,
Thung Tako,TH8608,2016,,,,,,,,,
Mueang Songkhla,TH9001,2016,,,,,,,,,
Sathing Phra,TH9002,2016,0.671225300045631,1.6179958895741418,1.1633239657876802,3.658906071118948,3.2546939431298405,3.386131442214682,1.7440138524816637,3.3598616599099644,2.357019015532819
Chana,TH9003,2016,,,,,,,,,
Na Thawi,TH9004,2016,,,,,,,,,
Thepha,TH9005,2016,,,,,,,,,
Saba Yoi,TH9006,2016,,,,,,,,,
Ranot,TH9007,2016,0.9123757082605203,2.500325859237534,2.099674513008727,5.038348437425511,4.596378964379922,4.4165990560930135,1.4635494746022413,2.874583949871992,2.987729495359933
Krasae Sin,TH9008,2016,,,,,,,,,
Rattaphum,TH9009,2016,0.2237791243811095,1.3396708239127622,1.0142807679624475,2.639275789647283,2.3008932364488106,2.3278882024048406,0.9433934773507253,1.8067884203852973,1.5744962303116594
Sadao,TH9010,2016,0.7395510437658636,1.1331223272191608,0.9853961267688918,1.8894549610551723,1.6894828449787413,1.8244608136881375,0.8131237486708615,1.4815887385981992,1.3195225755931286
Hat Yai,TH9011,2016,0.31444856079955846,1.5071471615201306,1.1550720344527186,2.881010483359741,2.4815984877712416,2.5617964026019098,1.0983070417359673,2.194133963809946,1.774189267006402
Na Mom,TH9012,2016,,,,,,,,,
Khuan Niang,TH9013,2016,0.4587037259563108,1.5160588479233459,1.1054136765229134,3.227527809310558,2.8354365917512467,2.9316245769265565,1.3851943121869634,2.7116081049104634,2.021445955686045
Bang Klam,TH9014,2016,0.31444856079955846,1.5071471615201306,1.1550720344527186,2.881010483359741,2.4815984877712416,2.5617964026019098,1.0983070417359673,2.194133963809946,1.774189267006402
Singhanakhon,TH9015,2016,0.595212916576855,1.6415269504498835,1.196604287507267,3.5804271677494834,3.1567747209768755,3.287846173202471,1.639132946204539,3.186136380333829,2.28545769287515
Khlong Hoi Khong,TH9016,2016,,,,,,,,,
Mueang Rayong,TH2101,2016,,,,,,,,,
Ban Chang,TH2102,2016,2.3206443561008006,2.31345848609936,2.18740390391178,2.882051419946725,1.7681139713783078,0.7923374691494588,1.3292416294245726,2.740054329406789,2.0416631956772244
Klaeng,TH2103,2016,1.5465212230749872,1.599140816195684,1.514993646802381,1.8446327534850868,1.1455867123825516,0.22892051924579065,1.038379333492578,2.2223833383534894,1.3925697928790686
Wang Chan,TH2104,2016,1.803170518313908,1.8662431070848522,1.7336766539778767,1.9745481270575693,1.2255663359008913,0.3578006344256021,1.3268434285882165,2.6263857742149552,1.6142793224454839
Ban Khai,TH2105,2016,,,,,,,,,
Pluak Daeng,TH2106,2016,1.948358751871336,1.8955189447496323,1.806691485692565,2.305875642091672,1.3301812793637915,0.4180238466716182,1.2850026967628967,2.6212501229552427,1.7013628462698445
Khao Chamao,TH2107,2016,1.532506833024398,1.575960561874723,1.492392760727907,1.7060737179241727,1.0782400532343124,0.22094766793703619,1.0928423390035713,2.2665804575771133,1.370693048912904
Nikhom Phatthana,TH2108,2016,2.195009386277014,2.1664375754537746,2.058217984521802,2.6912540338993822,1.6218778381004888,0.6690677922454221,1.3116120014193167,2.692190127457889,1.9257083424218862
Mueang Yasothon,TH3501,2016,1.3357815230989152,1.782232153583114,2.2275616145954955,2.5392978738305136,1.0258054415316524,0.7188532210335614,2.886011653478926,4.2872532135824635,2.1003495868418303
Sai Mun,TH3502,2016,1.309297887672216,1.7751296552404732,2.2195571303285706,2.496488301808521,0.9437045655952914,0.7813643725295593,3.0110087300024246,4.353255445405415,2.111225761072809
Kut Chum,TH3503,2016,1.3112225026006856,1.8143441217993181,2.2644643595933167,2.5202624458923726,0.9100163656479591,0.8480097143747367,3.14174050777519,4.509052985352216,2.164889125379475
Kham Khuean Kaeo,TH3504,2016,1.3170368821253513,1.7648206477017985,2.245359165812833,2.6184313842423315,1.0976736061848664,0.7145144743066091,2.8198721638593813,4.380266498110604,2.119746852792972
Pa Tio,TH3505,2016,1.3167971244328915,1.7972522458892162,2.277392625145082,2.5535921166307927,1.0070732058023906,0.8068812711827404,3.051440777529082,4.569836960257535,2.172533290858716
Maha Chana Chai,TH3506,2016,1.3359566854384408,1.7753033517764873,2.243704155239061,2.6827702716673025,1.158922373862544,0.6530086301547275,2.6534769071660875,4.236854690354097,2.092499633207343
Kho Wang,TH3507,2016,1.3056372496687816,1.7164747965643983,2.205280175661489,2.679093564960216,1.1769795492590838,0.6283466726516335,2.5255069420358223,4.184355084004894,2.0527092543507894
Loeng Nok Tha,TH3508,2016,1.2948862561998784,1.8743988122322208,2.2817942719915814,2.5110620185279275,0.8361793272846769,0.8729801920804993,3.1230847910711166,4.4415966379500835,2.154497788417248
Thai Charoen,TH3509,2016,1.3148959207703745,1.8496431752797267,2.2930691634401916,2.5350948991785383,0.8915601643702574,0.8753736761861445,3.1749854504245496,4.562881436606474,2.187187985782031
Mueang Lamphun,TH5101,2016,0.894520095429435,0.9050902227164402,0.81421206072105,0.7291673104835947,0.2914614167826452,0.24704977090543576,0.4295912626435585,0.5559971779669675,0.6083861647061408
Mae Tha,TH5102,2016,1.0343004180474296,0.9726868960306279,0.9243429721667754,0.8946426588709542,0.3876052339108657,0.24289023261455817,0.41703263540130053,0.5853638404261483,0.6823581109335823
Ban Hong,TH5103,2016,1.118339474323706,1.0204863367374482,1.0253929697888857,1.0387804620312207,0.4989607367950905,0.12713598576204424,0.2683945138555338,0.4924701529599402,0.6987450790317336
Li,TH5104,2016,1.1029451686729248,1.0755137523739546,1.0054714916282124,1.0363685181315179,0.5003374403850152,0.17509496135819297,0.3575069366012453,0.5256475781047465,0.7223607309069763
Thung Hua Chang,TH5105,2016,,,,,,,,,
Pa Sang,TH5106,2016,0.9889748327369514,0.9408906449021242,0.8845233087998562,0.8428772299098426,0.35819026404315507,0.2325611234417278,0.4033638825817539,0.5538776345844458,0.6506573651249821
Ban Thi,TH5107,2016,0.8518734756529571,0.9148400848733831,0.801587618584642,0.7001834987722446,0.27385793068349096,0.24532488674822608,0.4677949673465127,0.6405058109098702,0.6119960341964159
Wiang Nong Long,TH5108,2016,,,,,,,,,
Mueang Lampang,TH5201,2016,1.2569223269802332,1.2835816815498349,1.2129870290840954,1.132662471754471,0.542910221101511,0.2149255329249898,0.4252088131019422,0.7112610015813022,0.8475573847597975
Mae Mo,TH5202,2016,1.4532894262151717,1.462888172919434,1.4233545761185835,1.290245468398286,0.6009429386897346,0.26492732441686867,0.6169056997229662,0.8821260895960374,0.9993349620096352
Ko Kha,TH5203,2016,1.04726223572179,1.0956605777088941,1.034806912169785,0.9980473040979704,0.4823457986841134,0.18747139978147856,0.23136734823262287,0.4950164704599929,0.6964972558570809
Soem Ngam,TH5204,2016,1.0058222657925924,1.0983906682346853,1.03597281095854,1.0265861763444788,0.49512071871660046,0.1939632299203019,0.13324545111363287,0.3801755400170211,0.6711596076372316
Ngao,TH5205,2016,1.5804410342190574,1.6558558068470925,1.5863859043688142,1.3916532913830706,0.6771813736076403,0.26413559416696425,0.4539249392855215,0.7169118679948778,1.0408112264841298
Chae Hom,TH5206,2016,,,,,,,,,
Wang Nuea,TH5207,2016,,,,,,,,,
Thoen,TH5208,2016,1.102342790471414,1.1171859826643886,1.0583003928445291,1.0710187871116261,0.5066896988978365,0.16354758837654437,0.3529929662457391,0.5468628469612227,0.7398676316966626
Mae Phrik,TH5209,2016,1.1709939889490821,1.096054573278497,1.043219597270856,1.0769637060404336,0.5352871242128732,0.18656588724038606,0.37636858714046906,0.549019823317126,0.7543091609312154
Mae Tha,TH5210,2016,1.0981769773519399,1.1144224769602744,1.064965249830929,1.008916408647678,0.48653261601667597,0.18651430094351895,0.31906576767554334,0.5898878918581567,0.7335602111605897
Sop Prap,TH5211,2016,1.0147039213644007,1.0429042238630828,1.002855160362904,0.9548205128467421,0.4479845675104319,0.14761996577392372,0.27164099865443003,0.46497329235953483,0.6684378303419312
Hang Chat,TH5212,2016,1.2104994654925634,1.244607518786889,1.1699494155361145,1.0965681526850701,0.5272158903415599,0.21048984436848958,0.3911059123881714,0.6692957934600446,0.8149664991323629
Mueang Pan,TH5213,2016,,,,,,,,,
Mueang Phayao,TH5601,2016,1.3495069757357232,1.6600338216989734,1.5642356648054447,1.3362220931017308,0.636148682316162,0.25196066160265546,0.2079709776020824,0.41687383721607074,0.9278690892598555
Chun,TH5602,2016,1.2833494177095597,1.7010134296705863,1.586522260830179,1.3218540087436872,0.6668376872117018,0.3262537455369366,0.35382270101056945,0.47662002171257484,0.9645341590532245
Chiang Kham,TH5603,2016,1.0573608214860912,1.4049579555134193,1.2899732664714778,1.084163478958783,0.5211803282864803,0.34597106844864406,0.3984840669925023,0.5542702582317336,0.8320451555486413
Chiang Muan,TH5604,2016,,,,,,,,,
Dok Khamtai,TH5605,2016,1.4504679501414734,1.7657244052448586,1.669613283730368,1.4155265820110188,0.7374990673720844,0.3266104921790745,0.2743925732755514,0.3957535129874205,1.0044484833677314
Pong,TH5606,2016,1.042688944053793,1.2512563124465594,1.1473196260546572,1.0012845604892944,0.5590324799550014,0.3610564537304074,0.402702504886102,0.5125696299404221,0.7847388139445296
Mae Chai,TH5607,2016,1.1861469357394676,1.6015064427431254,1.4913722100897615,1.259533581419297,0.5355666270347069,0.1600709893744387,0.16493706230838814,0.46353928300445024,0.8578341414642044
Phu Sang,TH5608,2016,1.0327521704013138,1.3769435960624743,1.269666835594945,1.0701596462367424,0.49144316446717845,0.34436437339985765,0.4074770156793775,0.572383525696104,0.8206487909422493
Phu Kamyao,TH5609,2016,1.3241315048755777,1.7153456699391672,1.6105040965439381,1.357037478038279,0.6597279750078363,0.26614649860878486,0.2357386133416264,0.3859564879117237,0.9443235405333669
Mueang Phichit,TH6601,2016,1.5827621992162975,1.2638491373462557,1.1305801411766658,0.6119257123821,0.4633236072550308,0.35604322163180663,0.2632627001267489,0.33032021738100453,0.7502583670644886
Wang Sai Phun,TH6602,2016,1.353643054295548,1.068891638773983,0.8640648924439726,0.3458018051442527,0.29729116851165577,0.32367532384786807,0.4592535589037275,0.6251640674042918,0.6672231886656625
Pho Prathap Chang,TH6603,2016,1.55535759827022,1.2009509374586353,1.0918606665281536,0.6255860906976501,0.46303953045897855,0.28910391210722713,0.2461299053190493,0.23300210835250712,0.7131288436490527
Taphan Hin,TH6604,2016,1.5315737430094556,1.2123712453942903,1.067164711795627,0.5906464095192044,0.43896832452775153,0.38533944176415097,0.35034483860173493,0.4849783662094137,0.7576733851027035
Bang Mun Nak,TH6605,2016,1.6388284070087928,1.2789339519746148,1.1751025051651816,0.8798129347463924,0.5457904565913332,0.4051869115194729,0.5326588552496564,0.8519758901620934,0.9135362390521922
Pho Thale,TH6606,2016,1.5818329293102897,1.2537703614633484,1.1604785883107784,0.8772809009327355,0.5139023700012241,0.3143190816505372,0.29280251321609585,0.4040476005915418,0.7998042931845689
Sam Ngam,TH6607,2016,1.5860348839899332,1.1852007487692948,1.0876698486762222,0.6102456092098659,0.48465041029008277,0.28711146613103306,0.27112314028421974,0.3073386837702477,0.7274218488901124
Tap Khlo,TH6608,2016,1.3812821291515236,1.0339979444803509,0.8656710813389491,0.46480200196730265,0.34286134297388,0.3565684349031047,0.6707841144248441,0.9540833880693989,0.7587563046636692
Sak Lek,TH6609,2016,1.3772937877933253,1.0668051064546298,0.8880043740959181,0.4292025322903432,0.3416307132381054,0.32207895835581213,0.4370398734498909,0.6140525591196506,0.6845134880997095
Bueng Na Rang,TH6610,2016,1.4820131653745494,1.1430825375597864,1.056962076259104,0.7062863684376611,0.4462655374898946,0.25137273073883,0.24475995803240744,0.17014812383819558,0.6876113122163038
Dong Charoen,TH6611,2016,1.5352278305130693,1.137891342785703,1.0588977830219442,0.8687350481386362,0.5298055182930382,0.3937483545441215,0.8798453949417036,1.3177739623276472,0.9652406543207327
Wachirabarami,TH6612,2016,1.602204888561468,1.168440020254052,1.0760824433379705,0.6072584726380184,0.5006634881922846,0.29987323245072717,0.2674574071949368,0.3061437468510945,0.728515462435069
Mueang Nakhon Pathom,TH7301,2016,1.8980657107282088,1.874227698015937,1.6960308086595062,2.7541296940747437,1.3683926360310332,0.8150681065013841,1.1697164200176102,2.2046061900024023,1.7225296580038532
Kamphaeng Saen,TH7302,2016,2.0211288374821197,2.027677719655362,1.8771141478372093,2.9110447201946865,1.4831617855735497,0.7807285063758848,1.3679843098866866,2.573147690640105,1.8802484647057007
Nakhon Chai Si,TH7303,2016,2.136881040154086,1.8946461725403763,1.762293400993899,2.7066546007567696,1.383039391851554,0.7008461972964084,1.1000360044800723,2.048809456127151,1.71665078302504
Don Tum,TH7304,2016,2.096097200780945,1.9953018617158835,1.8455392415472804,2.884880351868897,1.4542330495938602,0.7496718597444558,1.2401946382940763,2.339594205153413,1.8256890510873514
Bang Len,TH7305,2016,2.2346315644030743,2.002860845243982,1.8789801946398599,2.7611447675280125,1.4362852332094973,0.5974429954529868,1.2808611821083353,2.440301558393981,1.8290635426224664
Sam Phran,TH7306,2016,2.361373023937791,2.0123662905139303,1.8243242507534547,2.7048591909033552,1.4020554419394393,0.8207353349341394,1.0990165354263457,2.039184990091446,1.7829893823124876
Phutthamonthon,TH7307,2016,2.1836269072518406,1.8587085471396918,1.744472080800132,2.611781225787288,1.3569043120759559,0.6527912167750113,1.0611937862213277,1.9720142142145811,1.6801865362832284
Mueang Krabi,TH8101,2016,,,,,,,,,
Khao Phanom,TH8102,2016,,,,,,,,,
Ko Lanta,TH8103,2016,,,,,,,,,
Khlong Thom,TH8104,2016,,,,,,,,,
Ao Luek,TH8105,2016,,,,,,,,,
Plai Phraya,TH8106,2016,,,,,,,,,
Lam Thap,TH8107,2016,,,,,,,,,
Nuea Khlong,TH8108,2016,,,,,,,,,
Mueang Phuket,TH8301,2016,,,,,,,,,
Kathu,TH8302,2016,,,,,,,,,
Thalang,TH8303,2016,,,,,,,,,
Mueang Phatthalung,TH9301,2016,0.30699613120094055,1.2515124038038061,0.9755058524119958,2.7002805032128654,2.4486340703063894,2.3820332142749843,0.7827474554808059,1.4284004263765437,1.5345137571335414
Kong Ra,TH9302,2016,0.2983305652887966,1.1140109852400157,0.8639770727292178,2.463634264043101,2.209332962070994,2.1483397861013653,0.7495868471506913,1.3630197293204394,1.4012790264930777
Khao Chaison,TH9303,2016,0.2983305652887966,1.1140109852400157,0.8639770727292178,2.463634264043101,2.209332962070994,2.1483397861013653,0.7495868471506913,1.3630197293204394,1.4012790264930777
Tamot,TH9304,2016,,,,,,,,,
Khuan Khanun,TH9305,2016,0.38878778268156083,1.8397334116532533,1.4557534316250247,3.6360418260052643,3.375880679559453,3.2535803025491,0.9076593490460695,1.6785809951186204,2.0670022222797937
Pak Phayun,TH9306,2016,0.48994163530261814,1.5104997970727247,1.0951151187688462,3.2661794230010175,2.88037062590514,2.977588447592679,1.430524011259542,2.7882460837393324,2.054808142830238
Si Banphot,TH9307,2016,,,,,,,,,
Pa Bon,TH9308,2016,0.30736277987620064,1.3827659069132983,1.0270466668775955,2.8262826365252423,2.475658140146254,2.5242871175368418,1.0944640973808248,2.1178179340537717,1.7194606599137536
Bang Kaeo,TH9309,2016,,,,,,,,,
Pa Phayom,TH9310,2016,,,,,,,,,
Srinagarindra,TH9311,2016,,,,,,,,,
Mueang Lop Buri,TH1601,2016,2.5725036413860307,2.4023488020601476,2.203148080451025,2.4266993151094853,1.3496489647246934,0.3577023221354444,2.02987743635047,3.4317972778991677,2.096715730014558
Phatthana Nikhom,TH1602,2016,2.492241644630591,2.554383322038461,2.3858625991631297,2.7261431126253286,1.5261577259787038,0.269206654732941,2.145358114564096,3.487429932182828,2.19834788823951
Khok Samrong,TH1603,2016,2.6150226325173285,2.4076112337207483,2.2609309572770173,2.4559526008554724,1.4086088597149986,0.372381073143109,1.9631622444026036,3.144498687959379,2.0785210361988318
Chai Badan,TH1604,2016,2.1363351432864173,2.203886843673421,2.099164817262008,2.466710911429658,1.3261752288460043,0.17058589236734342,1.9798819026073575,3.1264056703035688,1.9386433012219721
