admin2Name,admin2Pcod,Year,WS,WS_1,WS_2,WS_3,WS_4,WS_5,WS_6,WS_7,F_WS
Mueang Tak,TH6301,2014,1.4134369329371816,1.3241501384069085,1.3802660498159813,1.118513571557748,1.2060054478297537,0.19912205735235425,0.33586468863429886,0.46969124474498114,0.9308812664099011
Ban Tak,TH6302,2014,1.351482266463231,1.5690866654377487,1.5870957162023167,1.3676555292414536,1.306326176899328,0.30294120447834205,0.48409236997342553,0.6116485370251925,1.0725410582151296
Sam Ngao,TH6303,2014,1.1176987190927334,1.4580058237659912,1.4599193354583118,1.197802574824207,0.9840033862601097,0.2867761952760289,0.3317365006176993,0.5332015641204386,0.92114301242694
Mae Ramat,TH6304,2014,1.5244036513207644,1.5639915746524733,1.5519259311029758,1.3951160659695623,1.226136759692596,0.7653895365168569,0.976535502859084,1.176304858723321,1.2724754851047042
Tha Song Yang,TH6305,2014,0.9117187403088787,0.9249257776511756,0.9818970170668252,0.8903753729038384,0.7363009751662194,0.6548799744913948,0.6798899761899739,0.8639583064930482,0.8304932675339192
Mae Sot,TH6306,2014,1.4802601953590113,1.522542132460703,1.4966277132165091,1.3466653565348574,1.1905076710487845,0.8614109974399362,1.0793921192178477,1.3070108511224339,1.2855521295500103
Phop Phra,TH6307,2014,1.2014723840360553,1.416216164430858,1.4025085616858626,1.2496757217687127,1.0958044278742036,0.837935021251629,1.0364883236809181,1.2210455550057822,1.1826432699667528
Umphang,TH6308,2014,0.7559309451678164,1.2021900344085312,1.2147658018050098,1.0375919467956007,0.841668366374625,0.7719726075763633,0.9179108016446642,1.1155845820213963,0.9822018857242508
Wang Chao,TH6309,2014,1.2626728657688744,1.0009387531347258,1.0420310177754633,0.8676930660468399,1.1162495887042008,0.36666049233659337,0.5517450363270957,0.6415457780193805,0.8561920747641467
Mueang Loei,TH4201,2014,0.5472863017339819,1.0205649699437955,0.9444266056675806,0.8087048515418592,0.2971850840561685,0.7042454362700004,0.9682231529608579,1.4354150635173966,0.840756433211455
Na Duang,TH4202,2014,0.506521831380164,0.9614245364793811,0.8863281670211179,0.7514075989381389,0.2615719743775373,0.7345365334832331,0.9594974351769051,1.44156104108807,0.8128561397430684
Chiang Khan,TH4203,2014,0.5409791804902313,1.0401859815556553,1.0293334266148237,0.9011822289171596,0.28581098520122467,0.7224560726828974,1.0920004153921514,1.5698730895127877,0.8977276725458664
Pak Chom,TH4204,2014,,,,,,,,,
Dan Sai,TH4205,2014,1.1697834867620438,1.7683777598589303,1.6005595393346195,1.3922122235054664,0.8084148350325957,0.7319107745029071,0.813114643281762,1.1503568184572777,1.17934126009195
Na Haeo,TH4206,2014,,,,,,,,,
Phu Ruea,TH4207,2014,1.214363689832929,1.8725305489510167,1.7554225416042932,1.5300859023660787,0.8661188605101345,0.6937382799582105,0.7619940336479671,1.102989510890606,1.2246554209701543
Tha Li,TH4208,2014,0.8238187386041234,1.4354304803732625,1.3438056784539818,1.1909650917995203,0.5348809170398295,0.5626669992807846,0.9385619692319237,1.2997420393712575,1.0162339892693355
Wang Saphung,TH4209,2014,0.6632178387116832,1.1530816748372608,0.979895355191061,0.8284711277390063,0.3656836044553674,0.4958091856650797,0.5681244109187001,0.996088696199977,0.756296486714767
Phu Kradueng,TH4210,2014,0.9053306110453945,1.533623404752812,1.2437161788347513,1.0323456891957825,0.4731471966348178,0.49999582095202466,0.574955303634098,0.9614086338307409,0.9030653548600528
Phu Luang,TH4211,2014,0.7946597116414588,1.3713789934806342,1.2010464134483285,1.0219944507710075,0.5147027538268802,0.5515132559021275,0.5708809459859214,0.9190406277001923,0.8681521440945688
Pha Khao,TH4212,2014,0.8628891143326911,1.4202002560375673,1.0534568986840807,0.882921105718958,0.33579500533715845,0.4017492947990955,0.49833141379680085,1.0516259519413218,0.8133711300809592
Erawan,TH4213,2014,0.7092343439888914,1.2094809690292556,0.9633130286529508,0.8034057384413196,0.31220638833801173,0.5292642213106373,0.5721199255798248,1.1540999387657997,0.7816405692633366
Nong Hin,TH4214,2014,0.7422363677648576,1.2744655545416637,1.0458348002298996,0.8761608827594483,0.38426649740625984,0.4171894146497832,0.4354816500229005,0.8667055388347271,0.7552925882761925
Mueang Satun,TH9101,2014,0.5206115881064631,1.066806547799308,1.3603311729960732,1.1255352318470166,1.0780671643777797,0.036199011037147115,1.0420969196613943,1.9476128927700231,1.0221575660744007
Khuan Don,TH9102,2014,0.5206115881064631,1.066806547799308,1.3603311729960732,1.1255352318470166,1.0780671643777797,0.036199011037147115,1.0420969196613943,1.9476128927700231,1.0221575660744007
Khuan Kalong,TH9103,2014,0.4708856506915844,1.0610767630702809,1.4186230592170102,1.0951559074963786,1.0933143195885935,0.03750510332824652,0.9868406307762656,1.8702120617168843,1.0042016869856556
