admin2Name,admin2Pcod,Year,WS,WS_1,WS_2,WS_3,WS_4,WS_5,WS_6,WS_7,F_WS
Mueang Tak,TH6301,2018,0.8388198168868514,1.2382686419694449,1.9628278234433172,1.3473987139934922,0.9757300593586887,0.21308805843178313,0.18509320627834003,0.16708504630038418,0.8660389208327878
Ban Tak,TH6302,2018,0.8096323443105757,1.506730264986644,1.899234119577995,1.5637743339128245,0.9797369714773402,0.18575293956961023,0.2349052720368211,0.2674902666462207,0.930907064064754
Sam Ngao,TH6303,2018,0.6927619291187396,1.4010883520235569,1.6008091154929147,1.4252787667634919,0.7807160312786299,0.07978458969345241,0.49492623710955436,0.43253246282593616,0.8634871855382845
Mae Ramat,TH6304,2018,1.0081131317247534,1.4815472608726254,1.7203924019801453,1.4845843368569551,0.9118774437767504,0.4580862355893754,0.834020574578481,0.8534103724782461,1.0940039697321664
Tha Song Yang,TH6305,2018,0.5711553137849578,0.9366842222938812,1.1786132039750907,1.016009547902429,0.5600151878352135,0.39321716712799787,0.6239648850086003,0.6230808538442668,0.7378425477215547
Mae Sot,TH6306,2018,0.9473716298530802,1.4246356799870932,1.7520894635322062,1.4751112365427141,0.8976837392269765,0.5420450931945953,0.9545388984098119,0.9753196963752768,1.1210994296402192
Phop Phra,TH6307,2018,0.7836843205723896,1.2972068362551734,1.69105678343926,1.3976335290687236,0.8335457099400102,0.6068646204707409,0.9042563969389219,0.9274930958026513,1.0552176615609838
Umphang,TH6308,2018,0.4746105908321966,1.1603831600922772,1.372911091994069,1.255016249282599,0.6171574006479692,0.5724554749383134,0.8984208274067057,0.8682682061775308,0.9024028751714577
Wang Chao,TH6309,2018,0.7389452230819755,0.9227253233886408,1.5793486955599407,1.0305319439330212,0.8933612209477858,0.3356911160398108,0.34861599624968187,0.38735392073309216,0.7795716799917437
Mueang Loei,TH4201,2018,0.33111111327168635,0.8685009010687826,1.8219952193892086,1.2980790389594496,0.2940526468875827,0.9692455862171971,0.7289985405156056,0.9442145371610196,0.9070246979338166
Na Duang,TH4202,2018,0.3318453269182017,0.8323081793137893,1.774964294761147,1.236878847110126,0.25951444670236873,1.0070255193590396,0.7605078569702527,0.9647703988850826,0.8959768587525009
Chiang Khan,TH4203,2018,0.306185294120689,0.9268917978373633,2.045272847749194,1.4521647661373853,0.27574972042235657,1.0491208302956438,0.8442394541413845,1.0565182177965402,0.9945178660625693
Pak Chom,TH4204,2018,,,,,,,,,
Dan Sai,TH4205,2018,0.9566423406379785,1.5944039512372823,1.9598142328761976,1.8097474730788532,0.6586826840195595,0.6877949863155062,0.905303237894346,0.8847862732154298,1.182146897409394
Na Haeo,TH4206,2018,,,,,,,,,
Phu Ruea,TH4207,2018,0.9934249428279437,1.7011728379234987,2.196412803103537,1.996262021352032,0.7172198775053108,0.6840251382180956,0.800286264138607,0.8112184180165095,1.237502787885692
Tha Li,TH4208,2018,0.4489936239972732,1.224628300163754,2.121335826265551,1.6966038227308375,0.465229634795281,0.718846147627868,0.5822139816537026,0.7834303701234945,1.0051602134197204
Wang Saphung,TH4209,2018,0.4270395544535563,0.965112199458078,1.5152161742769632,1.2097632798540698,0.36512209405420615,0.6746018340485707,0.45087961317775616,0.6161577161433448,0.7779865581833182
Phu Kradueng,TH4210,2018,0.5230828229361306,1.2115447051066077,1.7804985077436946,1.5225660408089121,0.4599719604556037,0.6131260990632843,0.8310250611381752,0.788538020193258,0.9662941521807084
